,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
32,2024-06-17,745567,Single,single,False,592518,650911,Manny Machado,Cristopher Sánchez,1,3ebad18b-559c-4d4b-9903-a28ba2e03b32,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-17,745567,Flyout,field_out,True,456781,650911,Donovan Solano,Cristopher Sánchez,1,0fa4bfed-9743-453b-bd78-7fe3d360d3e4,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-17,745567,Groundout,field_out,True,630105,650911,Jake Cronenworth,Cristopher Sánchez,1,afbe61b8-0e06-4230-8ae2-f72221669f2e,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-06-17,745567,Walk,walk,False,673490,650911,Ha-Seong Kim,Cristopher Sánchez,0,9f866d67-d77d-40a5-991b-f7347de3b0dc,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-06-17,745567,Strikeout,strikeout,True,701538,650911,Jackson Merrill,Cristopher Sánchez,0,8c0ff556-c464-438d-b26e-cf222ab64c6d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-06-17,745567,Single,single,False,607208,681190,Trea Turner,Randy Vásquez,0,3a8d0c25-e30f-4a71-8ca2-e64d35904b24,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.57,6.3,63.0,102.0,107.0,100.0,0.833,6.14,2.14,11.86,1.57,1.12,0.177,0.4,0.186,0.335,0.429,98.0,100.0,98.0,103.0,102.0,96.0,138.0,99.0,108.0,104.0,99.0,94.0,0.146,0.106,0.104,0.128,1.09,-2.74,-1.05,-4.57,90.2,88.5,94.2,82.5,0.423,0.615,0.115,0.405,0.73,0.118,0.276,0.483,0.25,127.0,103.0,106.0,92.0,103.0,99.0,0.319,0.196,-0.51,0.58,94.3,82.3,0.319,0.493,0.227,0.186,0.349,0.237,0.308,0.423,0.197,,,,,,,,,,,,,,,
38,2024-06-17,745567,Double,double,False,547180,681190,Bryce Harper,Randy Vásquez,1,ccee5c40-3aad-407f-95e8-9dfadc9323d4,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.57,6.3,63.0,102.0,107.0,100.0,0.833,6.14,2.14,11.86,1.57,1.12,0.177,0.4,0.186,0.335,0.429,98.0,100.0,98.0,103.0,102.0,96.0,138.0,99.0,108.0,104.0,99.0,94.0,0.146,0.106,0.104,0.128,1.09,-2.74,-1.05,-4.57,90.2,88.5,94.2,82.5,0.423,0.615,0.115,0.405,0.73,0.118,0.276,0.483,0.25,127.0,103.0,106.0,92.0,103.0,99.0,0.319,0.196,-0.51,0.58,94.3,82.3,0.319,0.493,0.227,0.186,0.349,0.237,0.308,0.423,0.197,,,,,,,,,,,,,,,
39,2024-06-17,745567,Home Run,home_run,False,664761,681190,Alec Bohm,Randy Vásquez,1,d5e65f3d-92c2-495b-a974-896517cba9a4,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.57,6.3,63.0,102.0,107.0,100.0,0.833,6.14,2.14,11.86,1.57,1.12,0.177,0.4,0.186,0.335,0.429,98.0,100.0,98.0,103.0,102.0,96.0,138.0,99.0,108.0,104.0,99.0,94.0,0.146,0.106,0.104,0.128,1.09,-2.74,-1.05,-4.57,90.2,88.5,94.2,82.5,0.423,0.615,0.115,0.405,0.73,0.118,0.276,0.483,0.25,127.0,103.0,106.0,92.0,103.0,99.0,0.319,0.196,-0.51,0.58,94.3,82.3,0.319,0.493,0.227,0.186,0.349,0.237,0.308,0.423,0.197,,,,,,,,,,,,,,,
40,2024-06-17,745567,Groundout,field_out,True,681082,681190,Bryson Stott,Randy Vásquez,0,6e2e2e51-37e7-401d-af17-1804ac63859e,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.57,6.3,63.0,102.0,107.0,100.0,0.833,6.14,2.14,11.86,1.57,1.12,0.177,0.4,0.186,0.335,0.429,98.0,100.0,98.0,103.0,102.0,96.0,138.0,99.0,108.0,104.0,99.0,94.0,0.146,0.106,0.104,0.128,1.09,-2.74,-1.05,-4.57,90.2,88.5,94.2,82.5,0.423,0.615,0.115,0.405,0.73,0.118,0.276,0.483,0.25,127.0,103.0,106.0,92.0,103.0,99.0,0.319,0.196,-0.51,0.58,94.3,82.3,0.319,0.493,0.227,0.186,0.349,0.237,0.308,0.423,0.197,,,,,,,,,,,,,,,
41,2024-06-17,745567,Double,double,False,592206,681190,Nick Castellanos,Randy Vásquez,0,790dc40f-bcd1-4735-8369-b60b361d7ee4,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.57,6.3,63.0,102.0,107.0,100.0,0.833,6.14,2.14,11.86,1.57,1.12,0.177,0.4,0.186,0.335,0.429,98.0,100.0,98.0,103.0,102.0,96.0,138.0,99.0,108.0,104.0,99.0,94.0,0.146,0.106,0.104,0.128,1.09,-2.74,-1.05,-4.57,90.2,88.5,94.2,82.5,0.423,0.615,0.115,0.405,0.73,0.118,0.276,0.483,0.25,127.0,103.0,106.0,92.0,103.0,99.0,0.319,0.196,-0.51,0.58,94.3,82.3,0.319,0.493,0.227,0.186,0.349,0.237,0.308,0.423,0.197,,,,,,,,,,,,,,,
42,2024-06-17,745567,Strikeout,strikeout,True,669016,670970,Brandon Marsh,Adrian Morejon,0,e96906a2-bac8-4918-bdfa-f61afb02af37,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,124.0,103.0,110.0,122.0,112.0,119.0,,,,0.294,,0.377,,,2.34,0.27,,,,97.5,85.6,0.261,0.304,0.159,,,,0.375,0.75,0.167,,,,126.0,102.0,108.0,0.288,,-0.51,,96.9,,0.3,0.45,0.26,,,,,,,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,
43,2024-06-17,745567,Groundout,field_out,True,621311,670970,David Dahl,Adrian Morejon,0,cb73766d-3874-4647-a8ce-bb272e2e2a9b,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,124.0,103.0,110.0,122.0,112.0,119.0,,,,0.294,,0.377,,,2.34,0.27,,,,97.5,85.6,0.261,0.304,0.159,,,,0.375,0.75,0.167,,,,126.0,102.0,108.0,0.288,,-0.51,,96.9,,0.3,0.45,0.26,,,,,,,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,
44,2024-06-17,745567,Groundout,field_out,True,543309,650911,Kyle Higashioka,Cristopher Sánchez,0,512a9f7b-be54-4195-9e82-7100070359bd,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-06-17,745567,Groundout,field_out,True,650333,650911,Luis Arraez,Cristopher Sánchez,0,6fcd078d-55a7-42d0-b585-7d12240fe75d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-06-17,745567,Strikeout,strikeout,True,665487,650911,Fernando Tatis Jr.,Cristopher Sánchez,0,a227e74b-e3d3-447a-bf26-40ffa9415ece,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-06-17,745567,Single,single,False,665561,670970,Rafael Marchán,Adrian Morejon,0,64ef4d7e-38e6-4ba9-8604-931b967146b4,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,124.0,103.0,110.0,122.0,112.0,119.0,,,,0.294,,0.377,,,2.34,0.27,,,,97.5,85.6,0.261,0.304,0.159,,,,0.375,0.75,0.167,,,,126.0,102.0,108.0,0.288,,-0.51,,96.9,,0.3,0.45,0.26,,,,,,,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,
48,2024-06-17,745567,Home Run,home_run,False,656941,670970,Kyle Schwarber,Adrian Morejon,1,db32ce3c-7769-4a5a-b640-8ac30731a6db,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,124.0,103.0,110.0,122.0,112.0,119.0,,,,0.294,,0.377,,,2.34,0.27,,,,97.5,85.6,0.261,0.304,0.159,,,,0.375,0.75,0.167,,,,126.0,102.0,108.0,0.288,,-0.51,,96.9,,0.3,0.45,0.26,,,,,,,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,
49,2024-06-17,745567,Single,single,False,607208,670970,Trea Turner,Adrian Morejon,0,6b474554-bc7c-41c4-a302-79a03d2dd115,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,124.0,103.0,110.0,122.0,112.0,119.0,,,,0.294,,0.377,,,2.34,0.27,,,,97.5,85.6,0.261,0.304,0.159,,,,0.375,0.75,0.167,,,,126.0,102.0,108.0,0.288,,-0.51,,96.9,,0.3,0.45,0.26,,,,,,,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,
50,2024-06-17,745567,Grounded Into DP,grounded_into_double_play,True,547180,670970,Bryce Harper,Adrian Morejon,1,146a537f-73b4-4d00-9b01-9a2db2544bf6,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,124.0,103.0,110.0,122.0,112.0,119.0,,,,0.294,,0.377,,,2.34,0.27,,,,97.5,85.6,0.261,0.304,0.159,,,,0.375,0.75,0.167,,,,126.0,102.0,108.0,0.288,,-0.51,,96.9,,0.3,0.45,0.26,,,,,,,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,
51,2024-06-17,745567,Single,single,False,664761,666745,Alec Bohm,Jhony Brito,0,b7cf2ddd-762b-4280-af7a-6156e8db9ab0,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,98.0,99.0,99.0,94.0,89.0,97.0,,,,0.242,,0.119,0.351,,-1.03,-2.91,1.47,,89.8,96.2,86.0,0.375,0.458,0.088,0.234,0.328,0.271,0.6,0.6,0.143,,,,76.0,99.0,90.0,0.265,,0.62,,96.3,,0.216,0.405,0.164,0.333,0.333,0.0,,,,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4
52,2024-06-17,745567,Groundout,field_out,True,681082,666745,Bryson Stott,Jhony Brito,0,8e442b51-a7bd-4633-a8bd-d352f3373094,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,98.0,99.0,99.0,94.0,89.0,97.0,,,,0.242,,0.119,0.351,,-1.03,-2.91,1.47,,89.8,96.2,86.0,0.375,0.458,0.088,0.234,0.328,0.271,0.6,0.6,0.143,,,,76.0,99.0,90.0,0.265,,0.62,,96.3,,0.216,0.405,0.164,0.333,0.333,0.0,,,,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4
53,2024-06-17,745567,Single,single,False,595777,650911,Jurickson Profar,Cristopher Sánchez,0,53d05f86-eadb-4bde-b66b-90c183d4e7d8,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-06-17,745567,Strikeout,strikeout,True,592518,650911,Manny Machado,Cristopher Sánchez,0,f52ee586-1ea1-4f30-ae2f-3c633bfca975,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-06-17,745567,Double,double,False,456781,650911,Donovan Solano,Cristopher Sánchez,1,fa70933e-de53-4655-be7b-36ab49597a20,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-06-17,745567,Groundout,field_out,True,630105,650911,Jake Cronenworth,Cristopher Sánchez,0,8ac190ff-d47f-4701-8dc0-29d417424118,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-06-17,745567,Pop Out,field_out,True,673490,650911,Ha-Seong Kim,Cristopher Sánchez,0,b3349842-3d4f-4db7-b4ba-5e66bb84b68b,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-06-17,745567,Groundout,field_out,True,592206,666745,Nick Castellanos,Jhony Brito,0,042c1f84-3d24-41d1-8068-1d91672c7283,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,98.0,99.0,99.0,94.0,89.0,97.0,,,,0.242,,0.119,0.351,,-1.03,-2.91,1.47,,89.8,96.2,86.0,0.375,0.458,0.088,0.234,0.328,0.271,0.6,0.6,0.143,,,,76.0,99.0,90.0,0.265,,0.62,,96.3,,0.216,0.405,0.164,0.333,0.333,0.0,,,,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4
59,2024-06-17,745567,Double,double,False,669016,666745,Brandon Marsh,Jhony Brito,0,f98b9a3c-132c-4498-a808-ce48c1c58270,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,98.0,99.0,99.0,94.0,89.0,97.0,,,,0.242,,0.119,0.351,,-1.03,-2.91,1.47,,89.8,96.2,86.0,0.375,0.458,0.088,0.234,0.328,0.271,0.6,0.6,0.143,,,,76.0,99.0,90.0,0.265,,0.62,,96.3,,0.216,0.405,0.164,0.333,0.333,0.0,,,,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4
60,2024-06-17,745567,Flyout,field_out,True,621311,666745,David Dahl,Jhony Brito,1,6c129ced-135c-4da8-b6e7-c9f603e6a63c,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,98.0,99.0,99.0,94.0,89.0,97.0,,,,0.242,,0.119,0.351,,-1.03,-2.91,1.47,,89.8,96.2,86.0,0.375,0.458,0.088,0.234,0.328,0.271,0.6,0.6,0.143,,,,76.0,99.0,90.0,0.265,,0.62,,96.3,,0.216,0.405,0.164,0.333,0.333,0.0,,,,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4
61,2024-06-17,745567,Single,single,False,665561,666745,Rafael Marchán,Jhony Brito,1,acdd6bcb-18a3-4b79-9208-9748afbd08d6,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,98.0,99.0,99.0,94.0,89.0,97.0,,,,0.242,,0.119,0.351,,-1.03,-2.91,1.47,,89.8,96.2,86.0,0.375,0.458,0.088,0.234,0.328,0.271,0.6,0.6,0.143,,,,76.0,99.0,90.0,0.265,,0.62,,96.3,,0.216,0.405,0.164,0.333,0.333,0.0,,,,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4
62,2024-06-17,745567,Walk,walk,False,656941,666745,Kyle Schwarber,Jhony Brito,1,56ca64a0-d59e-452c-a9dc-a54e11b78ba2,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,98.0,99.0,99.0,94.0,89.0,97.0,,,,0.242,,0.119,0.351,,-1.03,-2.91,1.47,,89.8,96.2,86.0,0.375,0.458,0.088,0.234,0.328,0.271,0.6,0.6,0.143,,,,76.0,99.0,90.0,0.265,,0.62,,96.3,,0.216,0.405,0.164,0.333,0.333,0.0,,,,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4
63,2024-06-17,745567,Flyout,field_out,True,607208,666745,Trea Turner,Jhony Brito,0,55be6cdb-4014-445e-a2ea-56020b17ad5e,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,98.0,99.0,99.0,94.0,89.0,97.0,,,,0.242,,0.119,0.351,,-1.03,-2.91,1.47,,89.8,96.2,86.0,0.375,0.458,0.088,0.234,0.328,0.271,0.6,0.6,0.143,,,,76.0,99.0,90.0,0.265,,0.62,,96.3,,0.216,0.405,0.164,0.333,0.333,0.0,,,,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4
64,2024-06-17,745567,Groundout,field_out,True,701538,621237,Jackson Merrill,José Alvarado,0,acc903f0-38dd-4680-8811-772f90b38ee7,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,100.0,94.0,95.0,,,,69.0,97.0,94.0,0.597,0.403,,,1.06,0.58,,,92.6,,97.8,,0.27,0.416,0.132,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.158,0.432,,,,,,,,,,,,,,,
65,2024-06-17,745567,Flyout,field_out,True,543309,621237,Kyle Higashioka,José Alvarado,0,1196488d-8bc4-4450-bd86-f64c5582a2d5,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,100.0,94.0,95.0,,,,69.0,97.0,94.0,0.597,0.403,,,1.06,0.58,,,92.6,,97.8,,0.27,0.416,0.132,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.158,0.432,,,,,,,,,,,,,,,
66,2024-06-17,745567,Strikeout,strikeout,True,669134,621237,Luis Campusano,José Alvarado,0,29340259-08c5-4d27-b468-9961d8443d61,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,100.0,94.0,95.0,,,,69.0,97.0,94.0,0.597,0.403,,,1.06,0.58,,,92.6,,97.8,,0.27,0.416,0.132,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.158,0.432,,,,,,,,,,,,,,,
67,2024-06-17,745567,Lineout,field_out,True,547180,593974,Bryce Harper,Wandy Peralta,0,6619714f-432e-454a-81e8-1d72fd3cd378,593974.0,wandyperalta,"Peralta, Wa",Left,Wandy Peralta,SDP,4.5,5.26,34.0,97.0,98.0,95.0,0.826,5.29,3.18,8.47,1.59,1.76,0.225,0.459,0.126,0.351,0.371,127.0,102.0,101.0,66.0,93.0,86.0,78.0,95.0,104.0,,,,0.385,,0.102,0.419,,2.2,-2.55,0.44,,88.7,95.2,88.9,0.25,0.269,0.13,0.185,0.352,0.221,0.333,0.667,0.3,,,,117.0,98.0,94.0,0.094,,-7.01,,95.4,,0.417,1.0,0.16,,,,,,,,,,,,,,,,,,,,,
