,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,CH%,wFC/C,wKC/C,wCH/C,vFC,vCH,vKC,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff
31,2024-07-01,744914,Flyout,field_out,True,676914,686613,Davis Schneider,Hunter Brown,0,571b7446-97a8-4f11-9bda-914faef46163,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,,,,0.134,0.376,,0.071,,-0.55,,0.46,1.74,,95.7,,95.5,89.0,,0.192,0.192,0.25,0.272,0.483,0.287,0.268,0.304,0.172,,,,0.28,0.5,0.281,88.0,102.0,105.0,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.134,0.16,-1.93,1.13,92.3,88.4,82.4,0.236,0.375,0.185,0.208,0.271,0.327
32,2024-07-01,744914,Single,single,False,676391,686613,Ernie Clement,Hunter Brown,0,ba7135b3-9741-49f2-9b43-ba1097004a6a,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,,,,0.134,0.376,,0.071,,-0.55,,0.46,1.74,,95.7,,95.5,89.0,,0.192,0.192,0.25,0.272,0.483,0.287,0.268,0.304,0.172,,,,0.28,0.5,0.281,88.0,102.0,105.0,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.134,0.16,-1.93,1.13,92.3,88.4,82.4,0.236,0.375,0.185,0.208,0.271,0.327
33,2024-07-01,744914,Pop Out,field_out,True,595281,686613,Kevin Kiermaier,Hunter Brown,0,2161435a-6d51-44a2-9d56-7769c7c0fbc4,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,,,,0.134,0.376,,0.071,,-0.55,,0.46,1.74,,95.7,,95.5,89.0,,0.192,0.192,0.25,0.272,0.483,0.287,0.268,0.304,0.172,,,,0.28,0.5,0.281,88.0,102.0,105.0,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.134,0.16,-1.93,1.13,92.3,88.4,82.4,0.236,0.375,0.185,0.208,0.271,0.327
34,2024-07-01,744914,Walk,walk,False,666182,686613,Bo Bichette,Hunter Brown,1,253a80f3-4848-4ebd-a087-868e288ad90d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,,,,0.134,0.376,,0.071,,-0.55,,0.46,1.74,,95.7,,95.5,89.0,,0.192,0.192,0.25,0.272,0.483,0.287,0.268,0.304,0.172,,,,0.28,0.5,0.281,88.0,102.0,105.0,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.134,0.16,-1.93,1.13,92.3,88.4,82.4,0.236,0.375,0.185,0.208,0.271,0.327
35,2024-07-01,744914,Flyout,field_out,True,687462,686613,Spencer Horwitz,Hunter Brown,0,ab5fda40-5a25-486c-a86c-e3063e84ed46,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,,,,0.134,0.376,,0.071,,-0.55,,0.46,1.74,,95.7,,95.5,89.0,,0.192,0.192,0.25,0.272,0.483,0.287,0.268,0.304,0.172,,,,0.28,0.5,0.281,88.0,102.0,105.0,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.134,0.16,-1.93,1.13,92.3,88.4,82.4,0.236,0.375,0.185,0.208,0.271,0.327
36,2024-07-01,744914,Groundout,field_out,True,663550,684320,Trey Cabbage,Yariel Rodríguez,0,d65dc33d-9986-4bdf-8a0a-c5465dc0122c,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.093,0.441,0.08,0.271,0.115,0.9,-1.28,3.88,-0.9,-3.05,94.2,89.2,93.6,84.4,77.7,0.245,0.429,0.344,0.22,0.341,0.206,0.154,0.154,0.125,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-07-01,744914,Groundout,field_out,True,676801,684320,Chas McCormick,Yariel Rodríguez,0,ef94ac51-218e-4a8e-96e8-e8969feb1179,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.093,0.441,0.08,0.271,0.115,0.9,-1.28,3.88,-0.9,-3.05,94.2,89.2,93.6,84.4,77.7,0.245,0.429,0.344,0.22,0.341,0.206,0.154,0.154,0.125,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-07-01,744914,Double,double,False,608324,684320,Alex Bregman,Yariel Rodríguez,0,f6c616d5-4b1d-4bca-9ca1-f2fe4d8e050f,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.093,0.441,0.08,0.271,0.115,0.9,-1.28,3.88,-0.9,-3.05,94.2,89.2,93.6,84.4,77.7,0.245,0.429,0.344,0.22,0.341,0.206,0.154,0.154,0.125,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-07-01,744914,Groundout,field_out,True,676694,684320,Jake Meyers,Yariel Rodríguez,0,b85b1542-bdd5-455b-9035-f2d5687aaf33,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.093,0.441,0.08,0.271,0.115,0.9,-1.28,3.88,-0.9,-3.05,94.2,89.2,93.6,84.4,77.7,0.245,0.429,0.344,0.22,0.341,0.206,0.154,0.154,0.125,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-07-01,744914,Strikeout,strikeout,True,457759,686613,Justin Turner,Hunter Brown,0,2e3bf991-88cc-46d6-ad05-ffdac24c9705,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,,,,0.134,0.376,,0.071,,-0.55,,0.46,1.74,,95.7,,95.5,89.0,,0.192,0.192,0.25,0.272,0.483,0.287,0.268,0.304,0.172,,,,0.28,0.5,0.281,88.0,102.0,105.0,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.134,0.16,-1.93,1.13,92.3,88.4,82.4,0.236,0.375,0.185,0.208,0.271,0.327
41,2024-07-01,744914,Strikeout,strikeout,True,543807,686613,George Springer,Hunter Brown,0,8cf0a049-e8a5-4f65-89e3-55dc77cb7541,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,,,,0.134,0.376,,0.071,,-0.55,,0.46,1.74,,95.7,,95.5,89.0,,0.192,0.192,0.25,0.272,0.483,0.287,0.268,0.304,0.172,,,,0.28,0.5,0.281,88.0,102.0,105.0,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.134,0.16,-1.93,1.13,92.3,88.4,82.4,0.236,0.375,0.185,0.208,0.271,0.327
42,2024-07-01,744914,Strikeout,strikeout,True,662139,686613,Daulton Varsho,Hunter Brown,0,cbb70763-bc3f-4a80-88d9-216c2d77b8a8,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,,,,0.134,0.376,,0.071,,-0.55,,0.46,1.74,,95.7,,95.5,89.0,,0.192,0.192,0.25,0.272,0.483,0.287,0.268,0.304,0.172,,,,0.28,0.5,0.281,88.0,102.0,105.0,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.134,0.16,-1.93,1.13,92.3,88.4,82.4,0.236,0.375,0.185,0.208,0.271,0.327
43,2024-07-01,744914,Walk,walk,False,670541,684320,Yordan Alvarez,Yariel Rodríguez,0,7050e502-714b-4708-bb67-70d26f3c094d,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.093,0.441,0.08,0.271,0.115,0.9,-1.28,3.88,-0.9,-3.05,94.2,89.2,93.6,84.4,77.7,0.245,0.429,0.344,0.22,0.341,0.206,0.154,0.154,0.125,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-07-01,744914,Grounded Into DP,grounded_into_double_play,True,673237,684320,Yainer Diaz,Yariel Rodríguez,1,7b3f0a65-9a56-4720-ac68-e39dedd11d66,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.093,0.441,0.08,0.271,0.115,0.9,-1.28,3.88,-0.9,-3.05,94.2,89.2,93.6,84.4,77.7,0.245,0.429,0.344,0.22,0.341,0.206,0.154,0.154,0.125,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-07-01,744914,Walk,walk,False,572138,684320,Jon Singleton,Yariel Rodríguez,0,a733f799-f858-42e0-9e38-f2c508d74d71,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.093,0.441,0.08,0.271,0.115,0.9,-1.28,3.88,-0.9,-3.05,94.2,89.2,93.6,84.4,77.7,0.245,0.429,0.344,0.22,0.341,0.206,0.154,0.154,0.125,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-07-01,744914,Forceout,force_out,True,665161,670950,Jeremy Peña,Trevor Richards,1,ef0ef329-f9c8-475d-805a-03afb5634557,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,,,,83.0,96.0,92.0,,,,,,,,,,0.001,0.412,,,,1.05,,-3.42,,,92.1,,91.4,,,,,,0.197,0.303,0.139,,,,,,,,,,98.0,95.0,105.0,,,,,,,,,0.587,,,0.94,,79.0,,,,,0.131,0.293,0.317
47,2024-07-01,744914,Groundout,field_out,True,672386,606160,Alejandro Kirk,Rafael Montero,0,81e1b0f5-f844-47ea-8ad9-e30834b3a430,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.84,5.5,35.1,101.0,101.0,97.0,0.826,5.86,4.08,8.41,2.04,1.21,0.255,0.409,0.155,0.345,0.351,,,,105.0,98.0,98.0,95.0,100.0,94.0,122.0,89.0,92.0,,,,0.227,0.46,,0.079,,-0.42,,3.22,-9.5,,95.4,,94.8,86.2,,0.714,1.714,0.235,0.233,0.605,0.254,0.154,0.179,0.103,,,,,,,90.0,111.0,101.0,,,,,,,,,0.235,,,-0.86,,91.0,,,,,0.273,0.409,0.123
48,2024-07-01,744914,Pop Out,field_out,True,676914,606160,Davis Schneider,Rafael Montero,0,6b59190c-869f-4062-a968-07c04b79a387,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.84,5.5,35.1,101.0,101.0,97.0,0.826,5.86,4.08,8.41,2.04,1.21,0.255,0.409,0.155,0.345,0.351,,,,105.0,98.0,98.0,95.0,100.0,94.0,122.0,89.0,92.0,,,,0.227,0.46,,0.079,,-0.42,,3.22,-9.5,,95.4,,94.8,86.2,,0.714,1.714,0.235,0.233,0.605,0.254,0.154,0.179,0.103,,,,,,,90.0,111.0,101.0,,,,,,,,,0.235,,,-0.86,,91.0,,,,,0.273,0.409,0.123
49,2024-07-01,744914,Pop Out,field_out,True,676391,606160,Ernie Clement,Rafael Montero,0,a5b7fee7-b6ae-4652-b24d-d788f18effb5,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.84,5.5,35.1,101.0,101.0,97.0,0.826,5.86,4.08,8.41,2.04,1.21,0.255,0.409,0.155,0.345,0.351,,,,105.0,98.0,98.0,95.0,100.0,94.0,122.0,89.0,92.0,,,,0.227,0.46,,0.079,,-0.42,,3.22,-9.5,,95.4,,94.8,86.2,,0.714,1.714,0.235,0.233,0.605,0.254,0.154,0.179,0.103,,,,,,,90.0,111.0,101.0,,,,,,,,,0.235,,,-0.86,,91.0,,,,,0.273,0.409,0.123
50,2024-07-01,744914,Pop Out,field_out,True,643289,670950,Mauricio Dubón,Trevor Richards,0,f7118005-6a82-42cf-b7c6-e4590fde2845,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,,,,83.0,96.0,92.0,,,,,,,,,,0.001,0.412,,,,1.05,,-3.42,,,92.1,,91.4,,,,,,0.197,0.303,0.139,,,,,,,,,,98.0,95.0,105.0,,,,,,,,,0.587,,,0.94,,79.0,,,,,0.131,0.293,0.317
51,2024-07-01,744914,Strikeout,strikeout,True,663550,670950,Trey Cabbage,Trevor Richards,0,75ec9843-6fab-41eb-a9b0-0e82eb5c2d66,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,,,,83.0,96.0,92.0,,,,,,,,,,0.001,0.412,,,,1.05,,-3.42,,,92.1,,91.4,,,,,,0.197,0.303,0.139,,,,,,,,,,98.0,95.0,105.0,,,,,,,,,0.587,,,0.94,,79.0,,,,,0.131,0.293,0.317
52,2024-07-01,744914,Flyout,field_out,True,676801,670950,Chas McCormick,Trevor Richards,0,4b25b301-d3b2-4660-9398-dc6bf8d7d9bc,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,,,,83.0,96.0,92.0,,,,,,,,,,0.001,0.412,,,,1.05,,-3.42,,,92.1,,91.4,,,,,,0.197,0.303,0.139,,,,,,,,,,98.0,95.0,105.0,,,,,,,,,0.587,,,0.94,,79.0,,,,,0.131,0.293,0.317
53,2024-07-01,744914,Walk,walk,False,680718,650556,Addison Barger,Bryan Abreu,0,7d091c83-f5f9-47bf-ac13-a231d95760ad,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,,,,125.0,95.0,97.0,,,,124.0,98.0,106.0,,,,,0.48,,0.513,,-0.78,,,1.09,,96.6,,,86.0,,0.18,0.236,0.402,0.271,0.482,0.244,,,,,,,,,,101.0,76.0,78.0,,,,,,,,,0.007,,,-4.48,,89.9,,,,,,,
54,2024-07-01,744914,Strikeout,strikeout,True,666182,650556,Bo Bichette,Bryan Abreu,0,f4e04ecd-2fd4-4909-b160-b8cb95e6e5a4,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,,,,125.0,95.0,97.0,,,,124.0,98.0,106.0,,,,,0.48,,0.513,,-0.78,,,1.09,,96.6,,,86.0,,0.18,0.236,0.402,0.271,0.482,0.244,,,,,,,,,,101.0,76.0,78.0,,,,,,,,,0.007,,,-4.48,,89.9,,,,,,,
55,2024-07-01,744914,Double,double,False,687462,650556,Spencer Horwitz,Bryan Abreu,1,5e69d1f7-f03d-4891-8ffb-9a12a870f4a7,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,,,,125.0,95.0,97.0,,,,124.0,98.0,106.0,,,,,0.48,,0.513,,-0.78,,,1.09,,96.6,,,86.0,,0.18,0.236,0.402,0.271,0.482,0.244,,,,,,,,,,101.0,76.0,78.0,,,,,,,,,0.007,,,-4.48,,89.9,,,,,,,
56,2024-07-01,744914,Hit By Pitch,hit_by_pitch,False,457759,650556,Justin Turner,Bryan Abreu,0,f27d3f67-8d4b-45dc-a05d-b7412f7c6657,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,,,,125.0,95.0,97.0,,,,124.0,98.0,106.0,,,,,0.48,,0.513,,-0.78,,,1.09,,96.6,,,86.0,,0.18,0.236,0.402,0.271,0.482,0.244,,,,,,,,,,101.0,76.0,78.0,,,,,,,,,0.007,,,-4.48,,89.9,,,,,,,
57,2024-07-01,744914,Lineout,field_out,True,543807,650556,George Springer,Bryan Abreu,0,358c7b11-da5f-4b3d-b5dc-72a1c88ef271,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,,,,125.0,95.0,97.0,,,,124.0,98.0,106.0,,,,,0.48,,0.513,,-0.78,,,1.09,,96.6,,,86.0,,0.18,0.236,0.402,0.271,0.482,0.244,,,,,,,,,,101.0,76.0,78.0,,,,,,,,,0.007,,,-4.48,,89.9,,,,,,,
58,2024-07-01,744914,Groundout,field_out,True,662139,650556,Daulton Varsho,Bryan Abreu,0,98699c85-a00a-4610-ade9-f6520958ceb2,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,,,,125.0,95.0,97.0,,,,124.0,98.0,106.0,,,,,0.48,,0.513,,-0.78,,,1.09,,96.6,,,86.0,,0.18,0.236,0.402,0.271,0.482,0.244,,,,,,,,,,101.0,76.0,78.0,,,,,,,,,0.007,,,-4.48,,89.9,,,,,,,
59,2024-07-01,744914,Single,single,False,608324,647315,Alex Bregman,Zach Pop,0,7288b40e-ba8e-493c-869c-d64d295db419,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,,,,0.731,,,0.145,0.002,,,-0.94,0.31,3.88,,,96.3,86.3,82.8,0.143,0.214,0.24,,,,0.279,0.5,0.207,,,,,,,,,,,,,95.0,92.0,94.0,0.119,,0.002,-3.48,,-3.7,93.7,87.4,,0.273,0.818,0.25,,,
60,2024-07-01,744914,Strikeout,strikeout,True,676694,647315,Jake Meyers,Zach Pop,0,d92416a3-24e7-41a6-a6d1-58100ca7c472,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,,,,0.731,,,0.145,0.002,,,-0.94,0.31,3.88,,,96.3,86.3,82.8,0.143,0.214,0.24,,,,0.279,0.5,0.207,,,,,,,,,,,,,95.0,92.0,94.0,0.119,,0.002,-3.48,,-3.7,93.7,87.4,,0.273,0.818,0.25,,,
61,2024-07-01,744914,Home Run,home_run,False,670541,647315,Yordan Alvarez,Zach Pop,1,072c5705-5943-40c2-b026-75b408a65826,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,,,,0.731,,,0.145,0.002,,,-0.94,0.31,3.88,,,96.3,86.3,82.8,0.143,0.214,0.24,,,,0.279,0.5,0.207,,,,,,,,,,,,,95.0,92.0,94.0,0.119,,0.002,-3.48,,-3.7,93.7,87.4,,0.273,0.818,0.25,,,
62,2024-07-01,744914,Groundout,field_out,True,673237,647315,Yainer Diaz,Zach Pop,0,7ec18088-bd98-48ff-be5e-e1e793ab22cc,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,,,,0.731,,,0.145,0.002,,,-0.94,0.31,3.88,,,96.3,86.3,82.8,0.143,0.214,0.24,,,,0.279,0.5,0.207,,,,,,,,,,,,,95.0,92.0,94.0,0.119,,0.002,-3.48,,-3.7,93.7,87.4,,0.273,0.818,0.25,,,
63,2024-07-01,744914,Strikeout,strikeout,True,572138,647315,Jon Singleton,Zach Pop,0,a03cc2d6-b2c1-46bb-a539-f973b7155a5c,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,,,,0.731,,,0.145,0.002,,,-0.94,0.31,3.88,,,96.3,86.3,82.8,0.143,0.214,0.24,,,,0.279,0.5,0.207,,,,,,,,,,,,,95.0,92.0,94.0,0.119,,0.002,-3.48,,-3.7,93.7,87.4,,0.273,0.818,0.25,,,
64,2024-07-01,744914,Strikeout,strikeout,True,672386,623352,Alejandro Kirk,Josh Hader,0,9266bb01-0c12-4b4e-a176-615ce3fe615a,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,,,,,,,133.0,99.0,115.0,112.0,97.0,107.0,,,,0.721,,,0.264,,,,0.94,1.55,,,,96.0,86.2,,0.149,0.277,0.549,,,,0.206,0.383,0.328,,,,,,,110.0,70.0,51.0,,,,,,,,,0.015,,,-10.92,,89.3,,,,,,,
65,2024-07-01,744914,Flyout,field_out,True,676914,623352,Davis Schneider,Josh Hader,0,ea78d2c0-a77d-40ff-8a74-7be88adbdea1,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,,,,,,,133.0,99.0,115.0,112.0,97.0,107.0,,,,0.721,,,0.264,,,,0.94,1.55,,,,96.0,86.2,,0.149,0.277,0.549,,,,0.206,0.383,0.328,,,,,,,110.0,70.0,51.0,,,,,,,,,0.015,,,-10.92,,89.3,,,,,,,
66,2024-07-01,744914,Home Run,home_run,False,676391,623352,Ernie Clement,Josh Hader,0,2fde4f59-a085-4b7d-845a-d88524fc07a4,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,,,,,,,133.0,99.0,115.0,112.0,97.0,107.0,,,,0.721,,,0.264,,,,0.94,1.55,,,,96.0,86.2,,0.149,0.277,0.549,,,,0.206,0.383,0.328,,,,,,,110.0,70.0,51.0,,,,,,,,,0.015,,,-10.92,,89.3,,,,,,,
67,2024-07-01,744914,Pop Out,field_out,True,680718,623352,Addison Barger,Josh Hader,0,ad18394f-09c3-4e43-932f-2d6cfdfcf45d,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,,,,,,,133.0,99.0,115.0,112.0,97.0,107.0,,,,0.721,,,0.264,,,,0.94,1.55,,,,96.0,86.2,,0.149,0.277,0.549,,,,0.206,0.383,0.328,,,,,,,110.0,70.0,51.0,,,,,,,,,0.015,,,-10.92,,89.3,,,,,,,
