,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
14,2024-05-05,745103,Double,double,False,656577,622663,Alex Jackson,Luis Severino,1,1bec3f33-2c9e-473c-869b-401a85dec459,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,0.338,0.075,0.22,,0.085,-0.23,-0.79,0.72,,-1.35,96.0,93.0,85.9,85.8,,0.244,0.409,0.201,0.29,0.484,0.143,0.216,0.27,0.283,,,,0.241,0.345,0.207,88.0,97.0,94.0,0.281,1.98,95.5,0.246,0.361,0.137,,,,,,,,,,,,,,,
15,2024-05-05,745103,Fielders Choice,fielders_choice,False,676356,622663,Jonny DeLuca,Luis Severino,0,a2544647-cfc5-4788-bbcd-73e95fde15bb,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,0.338,0.075,0.22,,0.085,-0.23,-0.79,0.72,,-1.35,96.0,93.0,85.9,85.8,,0.244,0.409,0.201,0.29,0.484,0.143,0.216,0.27,0.283,,,,0.241,0.345,0.207,88.0,97.0,94.0,0.281,1.98,95.5,0.246,0.361,0.137,,,,,,,,,,,,,,,
16,2024-05-05,745103,Sac Bunt,sac_bunt,True,642350,622663,Jose Siri,Luis Severino,1,b2ef41d5-9c17-49c2-83b8-b854cda12e7e,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,0.338,0.075,0.22,,0.085,-0.23,-0.79,0.72,,-1.35,96.0,93.0,85.9,85.8,,0.244,0.409,0.201,0.29,0.484,0.143,0.216,0.27,0.283,,,,0.241,0.345,0.207,88.0,97.0,94.0,0.281,1.98,95.5,0.246,0.361,0.137,,,,,,,,,,,,,,,
17,2024-05-05,745103,Single,single,False,650490,622663,Yandy Díaz,Luis Severino,1,09745dbb-2205-45fd-84a7-523cdea4fbbf,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,0.338,0.075,0.22,,0.085,-0.23,-0.79,0.72,,-1.35,96.0,93.0,85.9,85.8,,0.244,0.409,0.201,0.29,0.484,0.143,0.216,0.27,0.283,,,,0.241,0.345,0.207,88.0,97.0,94.0,0.281,1.98,95.5,0.246,0.361,0.137,,,,,,,,,,,,,,,
18,2024-05-05,745103,Strikeout,strikeout,True,680700,622663,Richie Palacios,Luis Severino,0,fdc095d3-9170-41a0-b672-3a2b9c1fb6ff,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,0.338,0.075,0.22,,0.085,-0.23,-0.79,0.72,,-1.35,96.0,93.0,85.9,85.8,,0.244,0.409,0.201,0.29,0.484,0.143,0.216,0.27,0.283,,,,0.241,0.345,0.207,88.0,97.0,94.0,0.281,1.98,95.5,0.246,0.361,0.137,,,,,,,,,,,,,,,
19,2024-05-05,745103,Walk,walk,False,670623,622663,Isaac Paredes,Luis Severino,1,4f568cab-c525-40a6-8d08-0aa4401c62f0,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,0.338,0.075,0.22,,0.085,-0.23,-0.79,0.72,,-1.35,96.0,93.0,85.9,85.8,,0.244,0.409,0.201,0.29,0.484,0.143,0.216,0.27,0.283,,,,0.241,0.345,0.207,88.0,97.0,94.0,0.281,1.98,95.5,0.246,0.361,0.137,,,,,,,,,,,,,,,
20,2024-05-05,745103,Strikeout,strikeout,True,668227,622663,Randy Arozarena,Luis Severino,0,8cc1f627-10c7-4550-8579-8d82ec5df603,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,0.338,0.075,0.22,,0.085,-0.23,-0.79,0.72,,-1.35,96.0,93.0,85.9,85.8,,0.244,0.409,0.201,0.29,0.484,0.143,0.216,0.27,0.283,,,,0.241,0.345,0.207,88.0,97.0,94.0,0.281,1.98,95.5,0.246,0.361,0.137,,,,,,,,,,,,,,,
21,2024-05-05,745103,Single,single,False,553882,686752,Omar Narváez,Ryan Pepiot,0,b7c55aa6-4acd-4971-92d1-d58bc30a454a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-05,745103,Hit By Pitch,hit_by_pitch,False,607043,686752,Brandon Nimmo,Ryan Pepiot,1,4341ed44-870b-4305-8ade-2c59ea6a918a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-05,745103,Single,single,False,516782,686752,Starling Marte,Ryan Pepiot,1,f86814fc-03a0-40c4-bcea-fbc50fd9908f,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-05,745103,Lineout,field_out,True,596019,655889,Francisco Lindor,Manuel Rodríguez,0,e0285784-dcf9-4b11-86dc-bfc7814fbf24,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.25,3.24,12.0,97.0,116.0,97.0,0.786,6.75,4.5,9.0,0.0,1.73,0.289,0.342,0.079,0.263,0.436,,,,,,,90.0,83.0,75.0,136.0,107.0,116.0,,,,0.185,,0.502,,,1.0,,2.45,,,96.3,,,88.7,,0.167,0.167,0.25,,,,0.231,0.269,0.296,,,,,,,95.0,93.0,86.0,0.313,-2.81,96.4,0.385,0.462,0.129,,,,,,,,,,,,,,,
25,2024-05-05,745103,Pop Out,field_out,True,624413,655889,Pete Alonso,Manuel Rodríguez,0,0efbe589-d56c-49fc-8b17-05634bd7cfd8,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.25,3.24,12.0,97.0,116.0,97.0,0.786,6.75,4.5,9.0,0.0,1.73,0.289,0.342,0.079,0.263,0.436,,,,,,,90.0,83.0,75.0,136.0,107.0,116.0,,,,0.185,,0.502,,,1.0,,2.45,,,96.3,,,88.7,,0.167,0.167,0.25,,,,0.231,0.269,0.296,,,,,,,95.0,93.0,86.0,0.313,-2.81,96.4,0.385,0.462,0.129,,,,,,,,,,,,,,,
26,2024-05-05,745103,Walk,walk,False,621466,655889,DJ Stewart,Manuel Rodríguez,1,b23be5a1-d498-4c75-8936-c529e9335f61,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.25,3.24,12.0,97.0,116.0,97.0,0.786,6.75,4.5,9.0,0.0,1.73,0.289,0.342,0.079,0.263,0.436,,,,,,,90.0,83.0,75.0,136.0,107.0,116.0,,,,0.185,,0.502,,,1.0,,2.45,,,96.3,,,88.7,,0.167,0.167,0.25,,,,0.231,0.269,0.296,,,,,,,95.0,93.0,86.0,0.313,-2.81,96.4,0.385,0.462,0.129,,,,,,,,,,,,,,,
27,2024-05-05,745103,Strikeout,strikeout,True,643446,655889,Jeff McNeil,Manuel Rodríguez,0,c1a35095-c97e-4422-8fb5-8d790eb04595,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.25,3.24,12.0,97.0,116.0,97.0,0.786,6.75,4.5,9.0,0.0,1.73,0.289,0.342,0.079,0.263,0.436,,,,,,,90.0,83.0,75.0,136.0,107.0,116.0,,,,0.185,,0.502,,,1.0,,2.45,,,96.3,,,88.7,,0.167,0.167,0.25,,,,0.231,0.269,0.296,,,,,,,95.0,93.0,86.0,0.313,-2.81,96.4,0.385,0.462,0.129,,,,,,,,,,,,,,,
28,2024-05-05,745103,Strikeout,strikeout,True,642708,622663,Amed Rosario,Luis Severino,0,1dd5bf10-8ad4-4e91-a4c0-cad09ad4df82,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,0.338,0.075,0.22,,0.085,-0.23,-0.79,0.72,,-1.35,96.0,93.0,85.9,85.8,,0.244,0.409,0.201,0.29,0.484,0.143,0.216,0.27,0.283,,,,0.241,0.345,0.207,88.0,97.0,94.0,0.281,1.98,95.5,0.246,0.361,0.137,,,,,,,,,,,,,,,
29,2024-05-05,745103,Walk,walk,False,676609,622663,José Caballero,Luis Severino,0,fbf3c317-f710-41ab-ab2e-f33a43b258b2,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,0.338,0.075,0.22,,0.085,-0.23,-0.79,0.72,,-1.35,96.0,93.0,85.9,85.8,,0.244,0.409,0.201,0.29,0.484,0.143,0.216,0.27,0.283,,,,0.241,0.345,0.207,88.0,97.0,94.0,0.281,1.98,95.5,0.246,0.361,0.137,,,,,,,,,,,,,,,
30,2024-05-05,745103,Flyout,field_out,True,656577,622663,Alex Jackson,Luis Severino,0,85acf7e1-24e1-405a-91ab-885feea743d2,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,0.338,0.075,0.22,,0.085,-0.23,-0.79,0.72,,-1.35,96.0,93.0,85.9,85.8,,0.244,0.409,0.201,0.29,0.484,0.143,0.216,0.27,0.283,,,,0.241,0.345,0.207,88.0,97.0,94.0,0.281,1.98,95.5,0.246,0.361,0.137,,,,,,,,,,,,,,,
31,2024-05-05,745103,Single,single,False,676356,622663,Jonny DeLuca,Luis Severino,1,e111bde5-8a34-43d8-a844-1ff9d34a3ecd,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,0.338,0.075,0.22,,0.085,-0.23,-0.79,0.72,,-1.35,96.0,93.0,85.9,85.8,,0.244,0.409,0.201,0.29,0.484,0.143,0.216,0.27,0.283,,,,0.241,0.345,0.207,88.0,97.0,94.0,0.281,1.98,95.5,0.246,0.361,0.137,,,,,,,,,,,,,,,
32,2024-05-05,745103,Flyout,field_out,True,642350,622663,Jose Siri,Luis Severino,0,9633d18b-6562-41d1-b898-bcf9c60ba8c3,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,0.338,0.075,0.22,,0.085,-0.23,-0.79,0.72,,-1.35,96.0,93.0,85.9,85.8,,0.244,0.409,0.201,0.29,0.484,0.143,0.216,0.27,0.283,,,,0.241,0.345,0.207,88.0,97.0,94.0,0.281,1.98,95.5,0.246,0.361,0.137,,,,,,,,,,,,,,,
33,2024-05-05,745103,Field Error,field_error,False,664056,655889,Harrison Bader,Manuel Rodríguez,0,5627ff93-bf5d-4acf-a818-f71ad60ed534,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.25,3.24,12.0,97.0,116.0,97.0,0.786,6.75,4.5,9.0,0.0,1.73,0.289,0.342,0.079,0.263,0.436,,,,,,,90.0,83.0,75.0,136.0,107.0,116.0,,,,0.185,,0.502,,,1.0,,2.45,,,96.3,,,88.7,,0.167,0.167,0.25,,,,0.231,0.269,0.296,,,,,,,95.0,93.0,86.0,0.313,-2.81,96.4,0.385,0.462,0.129,,,,,,,,,,,,,,,
