,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
35,2024-09-13,746744,Strikeout,strikeout,True,669127,681402,Shea Langeliers,Gus Varland,1,ad4af5f2-b4b4-4e41-b447-c3454799ce5b,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.26,4.45,19.1,105.0,115.0,113.0,0.756,9.31,2.79,11.17,0.93,1.05,0.271,0.424,0.102,0.254,0.468,74.0,83.0,80.0,121.0,106.0,113.0,120.0,133.0,139.0,110.0,106.0,116.0,,,,0.029,0.535,,0.394,0.041,1.3,,6.32,-3.26,-2.08,95.1,,89.2,94.9,88.6,0.278,0.333,0.244,,,,,,,0.25,0.25,0.2,,,,,,,,,,,,,0.351,0.541,0.268,,,,,,
36,2024-09-13,746744,Groundout,field_out,True,666150,669620,Dominic Fletcher,Brady Basso,0,1223b8a5-4cdd-43f9-905c-19edb25b4d57,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.23,3.07,14.2,108.0,87.0,102.0,0.742,6.75,1.23,6.75,0.61,1.27,0.262,0.429,0.143,0.31,0.468,83.0,99.0,86.0,83.0,108.0,104.0,52.0,88.0,85.0,,,,103.0,115.0,109.0,0.03,0.443,0.172,,0.103,2.84,0.62,-0.9,,5.53,92.4,88.2,86.6,92.3,,0.208,0.375,0.184,0.2,0.2,0.308,,,,0.143,0.143,0.167,,,,82.0,113.0,107.0,0.251,0.58,76.4,0.235,0.235,0.429,,,,,,,,,
37,2024-09-13,746744,Single,single,False,678246,669620,Miguel Vargas,Brady Basso,0,4882d924-c4e8-4be7-acbf-2895a1da7909,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.23,3.07,14.2,108.0,87.0,102.0,0.742,6.75,1.23,6.75,0.61,1.27,0.262,0.429,0.143,0.31,0.468,83.0,99.0,86.0,83.0,108.0,104.0,52.0,88.0,85.0,,,,103.0,115.0,109.0,0.03,0.443,0.172,,0.103,2.84,0.62,-0.9,,5.53,92.4,88.2,86.6,92.3,,0.208,0.375,0.184,0.2,0.2,0.308,,,,0.143,0.143,0.167,,,,82.0,113.0,107.0,0.251,0.58,76.4,0.235,0.235,0.429,,,,,,,,,
38,2024-09-13,746744,Grounded Into DP,grounded_into_double_play,True,676070,669620,Jacob Amaya,Brady Basso,1,1071f0f8-5666-42b6-b216-ffb0350d5ca6,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.23,3.07,14.2,108.0,87.0,102.0,0.742,6.75,1.23,6.75,0.61,1.27,0.262,0.429,0.143,0.31,0.468,83.0,99.0,86.0,83.0,108.0,104.0,52.0,88.0,85.0,,,,103.0,115.0,109.0,0.03,0.443,0.172,,0.103,2.84,0.62,-0.9,,5.53,92.4,88.2,86.6,92.3,,0.208,0.375,0.184,0.2,0.2,0.308,,,,0.143,0.143,0.167,,,,82.0,113.0,107.0,0.251,0.58,76.4,0.235,0.235,0.429,,,,,,,,,
39,2024-09-13,746744,Flyout,field_out,True,664913,672860,Seth Brown,Prelander Berroa,0,261a511b-5baa-4b2c-8fe3-34beb053a306,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,2.92,1.85,12.1,94.0,122.0,102.0,0.663,13.86,3.65,5.84,0.73,0.83,0.28,0.4,0.16,0.16,0.358,,,,110.0,86.0,84.0,120.0,99.0,83.0,130.0,99.0,115.0,,,,0.024,0.382,,0.594,,0.47,,-10.07,2.04,,97.7,,,97.0,87.9,0.222,0.222,0.182,,,,,,,,,,,,,,,,,,,,,,0.152,0.273,0.456,,,,,,
40,2024-09-13,746744,Single,single,False,680869,672860,Zack Gelof,Prelander Berroa,0,5c774491-d856-48b4-b1a5-0870cbaa4a9b,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,2.92,1.85,12.1,94.0,122.0,102.0,0.663,13.86,3.65,5.84,0.73,0.83,0.28,0.4,0.16,0.16,0.358,,,,110.0,86.0,84.0,120.0,99.0,83.0,130.0,99.0,115.0,,,,0.024,0.382,,0.594,,0.47,,-10.07,2.04,,97.7,,,97.0,87.9,0.222,0.222,0.182,,,,,,,,,,,,,,,,,,,,,,0.152,0.273,0.456,,,,,,
41,2024-09-13,746744,Single,single,False,668709,672860,JJ Bleday,Prelander Berroa,1,f7498332-0e04-4db7-a5a8-f6cd454b9280,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,2.92,1.85,12.1,94.0,122.0,102.0,0.663,13.86,3.65,5.84,0.73,0.83,0.28,0.4,0.16,0.16,0.358,,,,110.0,86.0,84.0,120.0,99.0,83.0,130.0,99.0,115.0,,,,0.024,0.382,,0.594,,0.47,,-10.07,2.04,,97.7,,,97.0,87.9,0.222,0.222,0.182,,,,,,,,,,,,,,,,,,,,,,0.152,0.273,0.456,,,,,,
42,2024-09-13,746744,Grounded Into DP,grounded_into_double_play,True,805779,672860,Jacob Wilson,Prelander Berroa,1,f3b7b4ea-ada8-47e9-9e8a-c5484fd920a7,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,2.92,1.85,12.1,94.0,122.0,102.0,0.663,13.86,3.65,5.84,0.73,0.83,0.28,0.4,0.16,0.16,0.358,,,,110.0,86.0,84.0,120.0,99.0,83.0,130.0,99.0,115.0,,,,0.024,0.382,,0.594,,0.47,,-10.07,2.04,,97.7,,,97.0,87.9,0.222,0.222,0.182,,,,,,,,,,,,,,,,,,,,,,0.152,0.273,0.456,,,,,,
43,2024-09-13,746744,Walk,walk,False,682868,669620,Bryan Ramos,Brady Basso,0,895022c4-0a01-4dd0-9d73-2d3f0433ee0f,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.23,3.07,14.2,108.0,87.0,102.0,0.742,6.75,1.23,6.75,0.61,1.27,0.262,0.429,0.143,0.31,0.468,83.0,99.0,86.0,83.0,108.0,104.0,52.0,88.0,85.0,,,,103.0,115.0,109.0,0.03,0.443,0.172,,0.103,2.84,0.62,-0.9,,5.53,92.4,88.2,86.6,92.3,,0.208,0.375,0.184,0.2,0.2,0.308,,,,0.143,0.143,0.167,,,,82.0,113.0,107.0,0.251,0.58,76.4,0.235,0.235,0.429,,,,,,,,,
44,2024-09-13,746744,Lineout,field_out,True,673357,669620,Luis Robert Jr.,Brady Basso,0,7a4908cf-bfdb-413e-8b3b-801f856c9bb3,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.23,3.07,14.2,108.0,87.0,102.0,0.742,6.75,1.23,6.75,0.61,1.27,0.262,0.429,0.143,0.31,0.468,83.0,99.0,86.0,83.0,108.0,104.0,52.0,88.0,85.0,,,,103.0,115.0,109.0,0.03,0.443,0.172,,0.103,2.84,0.62,-0.9,,5.53,92.4,88.2,86.6,92.3,,0.208,0.375,0.184,0.2,0.2,0.308,,,,0.143,0.143,0.167,,,,82.0,113.0,107.0,0.251,0.58,76.4,0.235,0.235,0.429,,,,,,,,,
45,2024-09-13,746744,Single,single,False,643217,669620,Andrew Benintendi,Brady Basso,1,57fb58c4-07ef-4f46-8acd-2fdf17742f2a,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.23,3.07,14.2,108.0,87.0,102.0,0.742,6.75,1.23,6.75,0.61,1.27,0.262,0.429,0.143,0.31,0.468,83.0,99.0,86.0,83.0,108.0,104.0,52.0,88.0,85.0,,,,103.0,115.0,109.0,0.03,0.443,0.172,,0.103,2.84,0.62,-0.9,,5.53,92.4,88.2,86.6,92.3,,0.208,0.375,0.184,0.2,0.2,0.308,,,,0.143,0.143,0.167,,,,82.0,113.0,107.0,0.251,0.58,76.4,0.235,0.235,0.429,,,,,,,,,
46,2024-09-13,746744,Strikeout,strikeout,True,683734,671305,Andrew Vaughn,Michel Otañez,0,ef5d188c-a769-431c-8bd4-49a56d19981b,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,3.56,2.43,30.1,97.0,117.0,102.0,0.599,15.43,4.75,7.42,0.59,0.79,0.27,0.349,0.206,0.27,0.381,,,,135.0,95.0,103.0,107.0,99.0,100.0,104.0,97.0,101.0,,,,0.179,0.406,,0.415,,-0.13,,-2.09,2.21,,97.9,,,97.4,85.3,0.211,0.289,0.394,,,,,,,,,,0.36,0.6,0.119,,,,,,,,,,0.16,0.18,0.538,,,,,,
47,2024-09-13,746744,Lineout,field_out,True,672820,671305,Lenyn Sosa,Michel Otañez,0,9ee7358b-52cd-4e20-a41d-ddae23461ef2,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,3.56,2.43,30.1,97.0,117.0,102.0,0.599,15.43,4.75,7.42,0.59,0.79,0.27,0.349,0.206,0.27,0.381,,,,135.0,95.0,103.0,107.0,99.0,100.0,104.0,97.0,101.0,,,,0.179,0.406,,0.415,,-0.13,,-2.09,2.21,,97.9,,,97.4,85.3,0.211,0.289,0.394,,,,,,,,,,0.36,0.6,0.119,,,,,,,,,,0.16,0.18,0.538,,,,,,
48,2024-09-13,746744,Strikeout,strikeout,True,676116,672860,Ryan Noda,Prelander Berroa,0,ebacc816-5d1a-42a0-bca7-b7e78eeb6ea7,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,2.92,1.85,12.1,94.0,122.0,102.0,0.663,13.86,3.65,5.84,0.73,0.83,0.28,0.4,0.16,0.16,0.358,,,,110.0,86.0,84.0,120.0,99.0,83.0,130.0,99.0,115.0,,,,0.024,0.382,,0.594,,0.47,,-10.07,2.04,,97.7,,,97.0,87.9,0.222,0.222,0.182,,,,,,,,,,,,,,,,,,,,,,0.152,0.273,0.456,,,,,,
49,2024-09-13,746744,Flyout,field_out,True,680474,672860,Max Schuemann,Prelander Berroa,0,66e5b7c9-edac-45ff-8ba6-c961add434e6,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,2.92,1.85,12.1,94.0,122.0,102.0,0.663,13.86,3.65,5.84,0.73,0.83,0.28,0.4,0.16,0.16,0.358,,,,110.0,86.0,84.0,120.0,99.0,83.0,130.0,99.0,115.0,,,,0.024,0.382,,0.594,,0.47,,-10.07,2.04,,97.7,,,97.0,87.9,0.222,0.222,0.182,,,,,,,,,,,,,,,,,,,,,,0.152,0.273,0.456,,,,,,
50,2024-09-13,746744,Strikeout,strikeout,True,671732,686642,Lawrence Butler,Fraser Ellard,0,f835d43a-6884-48c6-8cb9-71c0d2716889,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,2.95,3.02,18.1,94.0,94.0,90.0,0.721,11.29,3.93,5.89,0.98,1.92,0.302,0.326,0.14,0.349,0.434,85.0,83.0,87.0,95.0,94.0,91.0,69.0,106.0,99.0,118.0,88.0,88.0,46.0,99.0,85.0,0.08,0.576,0.106,0.232,0.006,1.0,-1.11,2.51,3.1,0.76,95.2,91.6,89.7,93.2,85.9,0.154,0.385,0.25,0.429,0.429,0.182,,,,,,,0.3,0.3,0.133,,,,,,,,,,0.095,0.095,0.517,,,,,,
51,2024-09-13,746744,Strikeout,strikeout,True,686676,671305,Korey Lee,Michel Otañez,0,13c77866-70f1-4e43-84d0-183cc7ed7bcb,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,3.56,2.43,30.1,97.0,117.0,102.0,0.599,15.43,4.75,7.42,0.59,0.79,0.27,0.349,0.206,0.27,0.381,,,,135.0,95.0,103.0,107.0,99.0,100.0,104.0,97.0,101.0,,,,0.179,0.406,,0.415,,-0.13,,-2.09,2.21,,97.9,,,97.4,85.3,0.211,0.289,0.394,,,,,,,,,,0.36,0.6,0.119,,,,,,,,,,0.16,0.18,0.538,,,,,,
52,2024-09-13,746744,Flyout,field_out,True,666150,671305,Dominic Fletcher,Michel Otañez,0,f50143e9-0b36-48d4-b149-032a36f94bdc,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,3.56,2.43,30.1,97.0,117.0,102.0,0.599,15.43,4.75,7.42,0.59,0.79,0.27,0.349,0.206,0.27,0.381,,,,135.0,95.0,103.0,107.0,99.0,100.0,104.0,97.0,101.0,,,,0.179,0.406,,0.415,,-0.13,,-2.09,2.21,,97.9,,,97.4,85.3,0.211,0.289,0.394,,,,,,,,,,0.36,0.6,0.119,,,,,,,,,,0.16,0.18,0.538,,,,,,
53,2024-09-13,746744,Strikeout,strikeout,True,678246,671305,Miguel Vargas,Michel Otañez,0,dafb7469-c1fa-4b53-83e0-5c353ad79b4a,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,3.56,2.43,30.1,97.0,117.0,102.0,0.599,15.43,4.75,7.42,0.59,0.79,0.27,0.349,0.206,0.27,0.381,,,,135.0,95.0,103.0,107.0,99.0,100.0,104.0,97.0,101.0,,,,0.179,0.406,,0.415,,-0.13,,-2.09,2.21,,97.9,,,97.4,85.3,0.211,0.289,0.394,,,,,,,,,,0.36,0.6,0.119,,,,,,,,,,0.16,0.18,0.538,,,,,,
54,2024-09-13,746744,Strikeout,strikeout,True,667670,686642,Brent Rooker,Fraser Ellard,0,dc10ea0d-12af-4134-bbe2-c6d8153034a3,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,2.95,3.02,18.1,94.0,94.0,90.0,0.721,11.29,3.93,5.89,0.98,1.92,0.302,0.326,0.14,0.349,0.434,85.0,83.0,87.0,95.0,94.0,91.0,69.0,106.0,99.0,118.0,88.0,88.0,46.0,99.0,85.0,0.08,0.576,0.106,0.232,0.006,1.0,-1.11,2.51,3.1,0.76,95.2,91.6,89.7,93.2,85.9,0.154,0.385,0.25,0.429,0.429,0.182,,,,,,,0.3,0.3,0.133,,,,,,,,,,0.095,0.095,0.517,,,,,,
55,2024-09-13,746744,Walk,walk,False,669127,686642,Shea Langeliers,Fraser Ellard,0,fe4b1c28-7885-4f45-ae54-c78b3156f939,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,2.95,3.02,18.1,94.0,94.0,90.0,0.721,11.29,3.93,5.89,0.98,1.92,0.302,0.326,0.14,0.349,0.434,85.0,83.0,87.0,95.0,94.0,91.0,69.0,106.0,99.0,118.0,88.0,88.0,46.0,99.0,85.0,0.08,0.576,0.106,0.232,0.006,1.0,-1.11,2.51,3.1,0.76,95.2,91.6,89.7,93.2,85.9,0.154,0.385,0.25,0.429,0.429,0.182,,,,,,,0.3,0.3,0.133,,,,,,,,,,0.095,0.095,0.517,,,,,,
56,2024-09-13,746744,Single,single,False,664913,686642,Seth Brown,Fraser Ellard,1,aac4487b-9e9b-4fc4-811c-e56c286e4083,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,2.95,3.02,18.1,94.0,94.0,90.0,0.721,11.29,3.93,5.89,0.98,1.92,0.302,0.326,0.14,0.349,0.434,85.0,83.0,87.0,95.0,94.0,91.0,69.0,106.0,99.0,118.0,88.0,88.0,46.0,99.0,85.0,0.08,0.576,0.106,0.232,0.006,1.0,-1.11,2.51,3.1,0.76,95.2,91.6,89.7,93.2,85.9,0.154,0.385,0.25,0.429,0.429,0.182,,,,,,,0.3,0.3,0.133,,,,,,,,,,0.095,0.095,0.517,,,,,,
57,2024-09-13,746744,Grounded Into DP,grounded_into_double_play,True,680869,686642,Zack Gelof,Fraser Ellard,1,0964f3c4-9480-4126-9c91-157b80e855af,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,2.95,3.02,18.1,94.0,94.0,90.0,0.721,11.29,3.93,5.89,0.98,1.92,0.302,0.326,0.14,0.349,0.434,85.0,83.0,87.0,95.0,94.0,91.0,69.0,106.0,99.0,118.0,88.0,88.0,46.0,99.0,85.0,0.08,0.576,0.106,0.232,0.006,1.0,-1.11,2.51,3.1,0.76,95.2,91.6,89.7,93.2,85.9,0.154,0.385,0.25,0.429,0.429,0.182,,,,,,,0.3,0.3,0.133,,,,,,,,,,0.095,0.095,0.517,,,,,,
58,2024-09-13,746744,Strikeout,strikeout,True,676070,621053,Jacob Amaya,Tyler Ferguson,0,25f42551-d15f-41bf-8250-15660a4c069e,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.97,4.07,45.1,100.0,108.0,103.0,0.755,10.92,4.37,5.76,0.79,0.84,0.245,0.443,0.17,0.321,0.447,103.0,104.0,102.0,127.0,103.0,106.0,79.0,95.0,96.0,112.0,104.0,113.0,97.0,94.0,91.0,0.211,0.378,0.137,0.249,0.025,-0.05,-1.36,4.34,0.59,4.12,95.7,91.1,88.3,94.9,84.6,0.221,0.397,0.319,0.4,0.6,0.2,0.195,0.341,0.253,0.0,0.0,0.333,0.056,0.111,0.182,,,,,,,,,,,,,,,,,,
59,2024-09-13,746744,Strikeout,strikeout,True,682868,621053,Bryan Ramos,Tyler Ferguson,0,2b55d6c8-e1c2-47b9-8da6-29531e05fc45,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.97,4.07,45.1,100.0,108.0,103.0,0.755,10.92,4.37,5.76,0.79,0.84,0.245,0.443,0.17,0.321,0.447,103.0,104.0,102.0,127.0,103.0,106.0,79.0,95.0,96.0,112.0,104.0,113.0,97.0,94.0,91.0,0.211,0.378,0.137,0.249,0.025,-0.05,-1.36,4.34,0.59,4.12,95.7,91.1,88.3,94.9,84.6,0.221,0.397,0.319,0.4,0.6,0.2,0.195,0.341,0.253,0.0,0.0,0.333,0.056,0.111,0.182,,,,,,,,,,,,,,,,,,
60,2024-09-13,746744,Groundout,field_out,True,673357,621053,Luis Robert Jr.,Tyler Ferguson,0,fa421590-a6fd-40ae-a9f3-f901a8c7bb66,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.97,4.07,45.1,100.0,108.0,103.0,0.755,10.92,4.37,5.76,0.79,0.84,0.245,0.443,0.17,0.321,0.447,103.0,104.0,102.0,127.0,103.0,106.0,79.0,95.0,96.0,112.0,104.0,113.0,97.0,94.0,91.0,0.211,0.378,0.137,0.249,0.025,-0.05,-1.36,4.34,0.59,4.12,95.7,91.1,88.3,94.9,84.6,0.221,0.397,0.319,0.4,0.6,0.2,0.195,0.341,0.253,0.0,0.0,0.333,0.056,0.111,0.182,,,,,,,,,,,,,,,,,,
61,2024-09-13,746744,Strikeout,strikeout,True,668709,605121,JJ Bleday,Justin Anderson,0,37ebb9ab-4c51-4db9-a403-062dc7da93f5,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.26,4.85,50.2,98.0,111.0,99.0,0.726,9.77,5.15,7.64,0.89,0.9,0.214,0.4,0.171,0.343,0.387,,,,104.0,97.0,95.0,98.0,97.0,92.0,127.0,98.0,104.0,74.0,105.0,102.0,0.149,0.318,0.08,0.453,,0.79,-1.5,0.27,-0.03,,96.1,92.4,,94.8,85.6,0.177,0.274,0.248,0.444,0.611,0.075,,,,,,,0.233,0.267,0.164,,,,,,,,,,0.205,0.361,0.417,,,,,,
62,2024-09-13,746744,Lineout,field_out,True,805779,605121,Jacob Wilson,Justin Anderson,0,07164c28-e4f0-4ace-a49a-51e489564e74,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.26,4.85,50.2,98.0,111.0,99.0,0.726,9.77,5.15,7.64,0.89,0.9,0.214,0.4,0.171,0.343,0.387,,,,104.0,97.0,95.0,98.0,97.0,92.0,127.0,98.0,104.0,74.0,105.0,102.0,0.149,0.318,0.08,0.453,,0.79,-1.5,0.27,-0.03,,96.1,92.4,,94.8,85.6,0.177,0.274,0.248,0.444,0.611,0.075,,,,,,,0.233,0.267,0.164,,,,,,,,,,0.205,0.361,0.417,,,,,,
63,2024-09-13,746744,Strikeout,strikeout,True,676116,605121,Ryan Noda,Justin Anderson,0,d6147e69-6206-4648-892b-403e12c29535,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.26,4.85,50.2,98.0,111.0,99.0,0.726,9.77,5.15,7.64,0.89,0.9,0.214,0.4,0.171,0.343,0.387,,,,104.0,97.0,95.0,98.0,97.0,92.0,127.0,98.0,104.0,74.0,105.0,102.0,0.149,0.318,0.08,0.453,,0.79,-1.5,0.27,-0.03,,96.1,92.4,,94.8,85.6,0.177,0.274,0.248,0.444,0.611,0.075,,,,,,,0.233,0.267,0.164,,,,,,,,,,0.205,0.361,0.417,,,,,,
64,2024-09-13,746744,Strikeout,strikeout,True,643217,695243,Andrew Benintendi,Mason Miller,0,0f1061a9-11e7-4b8f-9be5-040ed1cf7bc5,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.3,1.69,58.2,101.0,146.0,107.0,0.627,14.27,2.91,4.76,0.61,0.92,0.315,0.306,0.234,0.27,0.425,95.0,93.0,102.0,139.0,101.0,105.0,,,,161.0,103.0,110.0,,,,,0.625,,0.357,0.014,2.2,,,2.0,2.63,100.9,,91.8,,87.5,0.168,0.277,0.376,,,,,,,,,,,,,,,,,,,,,,0.138,0.188,0.459,78.0,44.0,89.0,0.003,4.6,96.5
65,2024-09-13,746744,Single,single,False,683734,695243,Andrew Vaughn,Mason Miller,0,e1670ca4-3fd5-4ccf-af03-1361c9c03c43,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.3,1.69,58.2,101.0,146.0,107.0,0.627,14.27,2.91,4.76,0.61,0.92,0.315,0.306,0.234,0.27,0.425,95.0,93.0,102.0,139.0,101.0,105.0,,,,161.0,103.0,110.0,,,,,0.625,,0.357,0.014,2.2,,,2.0,2.63,100.9,,91.8,,87.5,0.168,0.277,0.376,,,,,,,,,,,,,,,,,,,,,,0.138,0.188,0.459,78.0,44.0,89.0,0.003,4.6,96.5
66,2024-09-13,746744,Strikeout,strikeout,True,672820,695243,Lenyn Sosa,Mason Miller,1,fb617c16-5731-4f4b-ad5a-05797288b131,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.3,1.69,58.2,101.0,146.0,107.0,0.627,14.27,2.91,4.76,0.61,0.92,0.315,0.306,0.234,0.27,0.425,95.0,93.0,102.0,139.0,101.0,105.0,,,,161.0,103.0,110.0,,,,,0.625,,0.357,0.014,2.2,,,2.0,2.63,100.9,,91.8,,87.5,0.168,0.277,0.376,,,,,,,,,,,,,,,,,,,,,,0.138,0.188,0.459,78.0,44.0,89.0,0.003,4.6,96.5
67,2024-09-13,746744,Flyout,field_out,True,686676,695243,Korey Lee,Mason Miller,0,ac614dcb-6e7b-4a7d-86ac-0a15a4499279,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.3,1.69,58.2,101.0,146.0,107.0,0.627,14.27,2.91,4.76,0.61,0.92,0.315,0.306,0.234,0.27,0.425,95.0,93.0,102.0,139.0,101.0,105.0,,,,161.0,103.0,110.0,,,,,0.625,,0.357,0.014,2.2,,,2.0,2.63,100.9,,91.8,,87.5,0.168,0.277,0.376,,,,,,,,,,,,,,,,,,,,,,0.138,0.188,0.459,78.0,44.0,89.0,0.003,4.6,96.5
