,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
33,2024-08-29,747159,Groundout,field_out,True,578428,669194,Jose Iglesias,Ryne Nelson,0,6224b9af-2c04-40bf-821e-efab7f88a6cf,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
34,2024-08-29,747159,Double,double,False,643446,669194,Jeff McNeil,Ryne Nelson,0,c2615ca8-5a29-46b3-8df0-6d58c876a92c,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
35,2024-08-29,747159,Groundout,field_out,True,620443,669194,Luis Torrens,Ryne Nelson,0,b69f75d7-a420-48ab-a79f-0b2f1882ea18,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
36,2024-08-29,747159,Groundout,field_out,True,621028,656849,Kevin Newman,David Peterson,0,1bd2ff95-cdfa-4899-b3e0-199dadb9a1bd,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,114.0,99.0,104.0,,,,0.252,,0.186,0.073,0.169,-0.31,,-1.49,0.21,0.25,93.1,,84.7,85.2,79.0,0.254,0.31,0.236,,,,0.16,0.26,0.294,0.27,0.432,0.326,0.174,0.348,0.25,,,,103.0,96.0,94.0,0.32,1.7,92.0,0.264,0.376,0.139,,,,,,,,,
37,2024-08-29,747159,Lineout,field_out,True,645444,656849,Jose Herrera,David Peterson,0,6ae7dd8e-b648-4369-8114-cbd54d0ce3ee,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,114.0,99.0,104.0,,,,0.252,,0.186,0.073,0.169,-0.31,,-1.49,0.21,0.25,93.1,,84.7,85.2,79.0,0.254,0.31,0.236,,,,0.16,0.26,0.294,0.27,0.432,0.326,0.174,0.348,0.25,,,,103.0,96.0,94.0,0.32,1.7,92.0,0.264,0.376,0.139,,,,,,,,,
38,2024-08-29,747159,Strikeout,strikeout,True,672695,656849,Geraldo Perdomo,David Peterson,0,56789e64-dbcd-4a0f-84d8-466c750c5157,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,114.0,99.0,104.0,,,,0.252,,0.186,0.073,0.169,-0.31,,-1.49,0.21,0.25,93.1,,84.7,85.2,79.0,0.254,0.31,0.236,,,,0.16,0.26,0.294,0.27,0.432,0.326,0.174,0.348,0.25,,,,103.0,96.0,94.0,0.32,1.7,92.0,0.264,0.376,0.139,,,,,,,,,
39,2024-08-29,747159,Home Run,home_run,False,596019,669194,Francisco Lindor,Ryne Nelson,0,32295edb-0770-4be1-9eb6-6594104eb197,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
40,2024-08-29,747159,Flyout,field_out,True,516782,669194,Starling Marte,Ryne Nelson,0,3fa9d855-2892-4469-9045-cceaf17a1af0,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
41,2024-08-29,747159,Single,single,False,607043,669194,Brandon Nimmo,Ryne Nelson,0,e470d8b7-173a-48c9-bbbe-e5b39a3ea612,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
42,2024-08-29,747159,Flyout,field_out,True,624413,669194,Pete Alonso,Ryne Nelson,0,6ce64173-48fa-4fa2-beb9-37a386b8c5c6,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
43,2024-08-29,747159,Groundout,field_out,True,608385,669194,Jesse Winker,Ryne Nelson,0,de4f44c2-48cb-43fa-80ed-f8f19e0d507c,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
44,2024-08-29,747159,Flyout,field_out,True,545341,656849,Randal Grichuk,David Peterson,0,63c2e8c8-bdb3-48c5-9883-8dc625df4423,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,114.0,99.0,104.0,,,,0.252,,0.186,0.073,0.169,-0.31,,-1.49,0.21,0.25,93.1,,84.7,85.2,79.0,0.254,0.31,0.236,,,,0.16,0.26,0.294,0.27,0.432,0.326,0.174,0.348,0.25,,,,103.0,96.0,94.0,0.32,1.7,92.0,0.264,0.376,0.139,,,,,,,,,
45,2024-08-29,747159,Groundout,field_out,True,666971,656849,Lourdes Gurriel Jr.,David Peterson,0,3af4b440-d612-48a7-86f9-4e83b195b0f6,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,114.0,99.0,104.0,,,,0.252,,0.186,0.073,0.169,-0.31,,-1.49,0.21,0.25,93.1,,84.7,85.2,79.0,0.254,0.31,0.236,,,,0.16,0.26,0.294,0.27,0.432,0.326,0.174,0.348,0.25,,,,103.0,96.0,94.0,0.32,1.7,92.0,0.264,0.376,0.139,,,,,,,,,
46,2024-08-29,747159,Flyout,field_out,True,605137,656849,Josh Bell,David Peterson,0,e049db93-32b6-4eeb-8d6a-de17fe2163e8,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,114.0,99.0,104.0,,,,0.252,,0.186,0.073,0.169,-0.31,,-1.49,0.21,0.25,93.1,,84.7,85.2,79.0,0.254,0.31,0.236,,,,0.16,0.26,0.294,0.27,0.432,0.326,0.174,0.348,0.25,,,,103.0,96.0,94.0,0.32,1.7,92.0,0.264,0.376,0.139,,,,,,,,,
47,2024-08-29,747159,Single,single,False,502110,669194,J.D. Martinez,Ryne Nelson,0,6496ab42-89ec-4b09-a8a5-fedfd024614b,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
48,2024-08-29,747159,Groundout,field_out,True,578428,669194,Jose Iglesias,Ryne Nelson,1,9f828af7-6855-46a1-9656-ab442e7318a7,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,111.0,112.0,110.0,77.0,105.0,95.0,0.553,0.184,0.101,0.063,0.1,0.65,-0.58,-0.98,1.49,-2.62,95.1,91.3,83.0,84.3,78.0,0.254,0.42,0.195,0.307,0.491,0.143,0.322,0.627,0.195,0.245,0.367,0.153,0.161,0.226,0.14,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,
49,2024-08-29,747159,Groundout,field_out,True,643446,640462,Jeff McNeil,A.J. Puk,1,1aae54ca-afc5-455d-ad9a-0c947e02c511,640462.0,ajpuk,Puk,Left,A.J. Puk,- - -,3.43,2.95,57.2,102.0,114.0,105.0,0.731,10.14,3.9,6.71,0.47,0.97,0.227,0.4,0.213,0.28,0.456,118.0,111.0,110.0,,,,122.0,103.0,106.0,102.0,106.0,111.0,,,,0.414,,0.364,,0.018,2.6,,-0.09,,-1.92,95.3,,90.3,83.4,,0.132,0.176,0.303,,,,0.4,0.4,0.4,0.179,0.231,0.471,,,,0.229,0.543,0.262,108.0,95.0,95.0,0.172,-0.37,94.6,0.294,0.471,0.108,116.0,103.0,113.0,0.031,-4.01,84.4,0.444,0.667,0.111
50,2024-08-29,747159,Strikeout,strikeout,True,620443,640462,Luis Torrens,A.J. Puk,0,8921ede4-77d4-45c2-904b-1d77b307f4b2,640462.0,ajpuk,Puk,Left,A.J. Puk,- - -,3.43,2.95,57.2,102.0,114.0,105.0,0.731,10.14,3.9,6.71,0.47,0.97,0.227,0.4,0.213,0.28,0.456,118.0,111.0,110.0,,,,122.0,103.0,106.0,102.0,106.0,111.0,,,,0.414,,0.364,,0.018,2.6,,-0.09,,-1.92,95.3,,90.3,83.4,,0.132,0.176,0.303,,,,0.4,0.4,0.4,0.179,0.231,0.471,,,,0.229,0.543,0.262,108.0,95.0,95.0,0.172,-0.37,94.6,0.294,0.471,0.108,116.0,103.0,113.0,0.031,-4.01,84.4,0.444,0.667,0.111
51,2024-08-29,747159,Strikeout,strikeout,True,664983,656849,Jake McCarthy,David Peterson,0,cb7a15f7-f986-4e85-8514-d4eb00f012a3,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,114.0,99.0,104.0,,,,0.252,,0.186,0.073,0.169,-0.31,,-1.49,0.21,0.25,93.1,,84.7,85.2,79.0,0.254,0.31,0.236,,,,0.16,0.26,0.294,0.27,0.432,0.326,0.174,0.348,0.25,,,,103.0,96.0,94.0,0.32,1.7,92.0,0.264,0.376,0.139,,,,,,,,,
52,2024-08-29,747159,Single,single,False,553993,656849,Eugenio Suárez,David Peterson,0,90ba66ad-9237-4e77-b6cc-d57bb9df130e,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,114.0,99.0,104.0,,,,0.252,,0.186,0.073,0.169,-0.31,,-1.49,0.21,0.25,93.1,,84.7,85.2,79.0,0.254,0.31,0.236,,,,0.16,0.26,0.294,0.27,0.432,0.326,0.174,0.348,0.25,,,,103.0,96.0,94.0,0.32,1.7,92.0,0.264,0.376,0.139,,,,,,,,,
53,2024-08-29,747159,Single,single,False,682998,656849,Corbin Carroll,David Peterson,1,363280fd-171b-47d8-bb62-ea96d787db53,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,114.0,99.0,104.0,,,,0.252,,0.186,0.073,0.169,-0.31,,-1.49,0.21,0.25,93.1,,84.7,85.2,79.0,0.254,0.31,0.236,,,,0.16,0.26,0.294,0.27,0.432,0.326,0.174,0.348,0.25,,,,103.0,96.0,94.0,0.32,1.7,92.0,0.264,0.376,0.139,,,,,,,,,
54,2024-08-29,747159,Grounded Into DP,grounded_into_double_play,True,621028,656849,Kevin Newman,David Peterson,1,ddb7f54e-68a8-4638-a1e2-798cd02847ea,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,114.0,99.0,104.0,,,,0.252,,0.186,0.073,0.169,-0.31,,-1.49,0.21,0.25,93.1,,84.7,85.2,79.0,0.254,0.31,0.236,,,,0.16,0.26,0.294,0.27,0.432,0.326,0.174,0.348,0.25,,,,103.0,96.0,94.0,0.32,1.7,92.0,0.264,0.376,0.139,,,,,,,,,
55,2024-08-29,747159,Groundout,field_out,True,596019,657044,Francisco Lindor,Ryan Thompson,0,9470830b-3164-4020-8109-bcf4ede1f658,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,,,,,,,126.0,122.0,117.0,132.0,101.0,114.0,,,,0.106,,0.237,,,0.95,,0.66,,,92.6,,,79.0,,0.1,0.2,0.256,,,,,,,0.2,0.333,0.327,,,,,,,103.0,101.0,104.0,0.656,0.9,91.0,0.262,0.39,0.163,,,,,,,,,
56,2024-08-29,747159,Strikeout,strikeout,True,516782,657044,Starling Marte,Ryan Thompson,0,7a320ecc-1354-4736-83fc-fce1278bff93,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,,,,,,,126.0,122.0,117.0,132.0,101.0,114.0,,,,0.106,,0.237,,,0.95,,0.66,,,92.6,,,79.0,,0.1,0.2,0.256,,,,,,,0.2,0.333,0.327,,,,,,,103.0,101.0,104.0,0.656,0.9,91.0,0.262,0.39,0.163,,,,,,,,,
57,2024-08-29,747159,Groundout,field_out,True,607043,657044,Brandon Nimmo,Ryan Thompson,0,1f865969-13ca-4ecc-8b6c-06fa1bf21447,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,,,,,,,126.0,122.0,117.0,132.0,101.0,114.0,,,,0.106,,0.237,,,0.95,,0.66,,,92.6,,,79.0,,0.1,0.2,0.256,,,,,,,0.2,0.333,0.327,,,,,,,103.0,101.0,104.0,0.656,0.9,91.0,0.262,0.39,0.163,,,,,,,,,
58,2024-08-29,747159,Lineout,field_out,True,680728,676130,Adrian Del Castillo,José Buttó,0,883b42e2-409b-479f-b2eb-a8c77c40530b,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.81,67.0,91.0,92.0,89.0,0.71,9.27,4.84,4.97,0.81,1.02,0.242,0.401,0.134,0.318,0.309,81.0,96.0,88.0,,,,103.0,92.0,93.0,98.0,87.0,92.0,,,,0.308,,0.233,,0.226,2.11,,0.88,,0.21,94.1,,87.0,84.0,,0.161,0.194,0.293,,,,0.141,0.31,0.438,0.208,0.375,0.413,,,,0.182,0.273,0.294,83.0,82.0,80.0,0.232,1.51,93.4,0.185,0.315,0.155,,,,,,,,,
59,2024-08-29,747159,Pop Out,field_out,True,672695,676130,Geraldo Perdomo,José Buttó,0,8cb26789-1924-418d-9a2a-55d86296cf32,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.81,67.0,91.0,92.0,89.0,0.71,9.27,4.84,4.97,0.81,1.02,0.242,0.401,0.134,0.318,0.309,81.0,96.0,88.0,,,,103.0,92.0,93.0,98.0,87.0,92.0,,,,0.308,,0.233,,0.226,2.11,,0.88,,0.21,94.1,,87.0,84.0,,0.161,0.194,0.293,,,,0.141,0.31,0.438,0.208,0.375,0.413,,,,0.182,0.273,0.294,83.0,82.0,80.0,0.232,1.51,93.4,0.185,0.315,0.155,,,,,,,,,
60,2024-08-29,747159,Walk,walk,False,592626,676130,Joc Pederson,José Buttó,0,53dd66e8-ebb7-4b0d-bd08-77a3c6b236bc,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.81,67.0,91.0,92.0,89.0,0.71,9.27,4.84,4.97,0.81,1.02,0.242,0.401,0.134,0.318,0.309,81.0,96.0,88.0,,,,103.0,92.0,93.0,98.0,87.0,92.0,,,,0.308,,0.233,,0.226,2.11,,0.88,,0.21,94.1,,87.0,84.0,,0.161,0.194,0.293,,,,0.141,0.31,0.438,0.208,0.375,0.413,,,,0.182,0.273,0.294,83.0,82.0,80.0,0.232,1.51,93.4,0.185,0.315,0.155,,,,,,,,,
61,2024-08-29,747159,Caught Stealing 2B,caught_stealing_2b,True,666971,676130,Lourdes Gurriel Jr.,José Buttó,0,587534c3-8326-462e-a3ed-f4c7fab611ff,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.81,67.0,91.0,92.0,89.0,0.71,9.27,4.84,4.97,0.81,1.02,0.242,0.401,0.134,0.318,0.309,81.0,96.0,88.0,,,,103.0,92.0,93.0,98.0,87.0,92.0,,,,0.308,,0.233,,0.226,2.11,,0.88,,0.21,94.1,,87.0,84.0,,0.161,0.194,0.293,,,,0.141,0.31,0.438,0.208,0.375,0.413,,,,0.182,0.273,0.294,83.0,82.0,80.0,0.232,1.51,93.4,0.185,0.315,0.155,,,,,,,,,
62,2024-08-29,747159,Strikeout,strikeout,True,624413,679885,Pete Alonso,Justin Martinez,0,77f42866-0953-44c9-ae02-05b4761fc31f,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.1,3.04,60.0,100.0,112.0,103.0,0.692,11.25,4.5,6.6,0.3,3.44,0.287,0.343,0.196,0.252,0.418,,,,,,,79.0,93.0,93.0,124.0,100.0,109.0,,,,0.094,,0.217,,,-0.69,,2.82,,,100.2,,,89.4,,0.222,0.389,0.286,,,,,,,0.125,0.219,0.489,,,,,,,114.0,97.0,99.0,0.46,0.35,100.1,0.316,0.367,0.201,113.0,105.0,108.0,0.229,2.61,89.7,0.075,0.09,0.536
63,2024-08-29,747159,Double,double,False,608385,679885,Jesse Winker,Justin Martinez,0,2ddd339e-bd86-4205-8d06-a64356c771d5,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.1,3.04,60.0,100.0,112.0,103.0,0.692,11.25,4.5,6.6,0.3,3.44,0.287,0.343,0.196,0.252,0.418,,,,,,,79.0,93.0,93.0,124.0,100.0,109.0,,,,0.094,,0.217,,,-0.69,,2.82,,,100.2,,,89.4,,0.222,0.389,0.286,,,,,,,0.125,0.219,0.489,,,,,,,114.0,97.0,99.0,0.46,0.35,100.1,0.316,0.367,0.201,113.0,105.0,108.0,0.229,2.61,89.7,0.075,0.09,0.536
64,2024-08-29,747159,Flyout,field_out,True,502110,679885,J.D. Martinez,Justin Martinez,1,393e21fe-3a95-43b9-9879-0025d181e1ab,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.1,3.04,60.0,100.0,112.0,103.0,0.692,11.25,4.5,6.6,0.3,3.44,0.287,0.343,0.196,0.252,0.418,,,,,,,79.0,93.0,93.0,124.0,100.0,109.0,,,,0.094,,0.217,,,-0.69,,2.82,,,100.2,,,89.4,,0.222,0.389,0.286,,,,,,,0.125,0.219,0.489,,,,,,,114.0,97.0,99.0,0.46,0.35,100.1,0.316,0.367,0.201,113.0,105.0,108.0,0.229,2.61,89.7,0.075,0.09,0.536
65,2024-08-29,747159,Single,single,False,578428,679885,Jose Iglesias,Justin Martinez,1,af15f940-9221-4445-9472-146add4c9760,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.1,3.04,60.0,100.0,112.0,103.0,0.692,11.25,4.5,6.6,0.3,3.44,0.287,0.343,0.196,0.252,0.418,,,,,,,79.0,93.0,93.0,124.0,100.0,109.0,,,,0.094,,0.217,,,-0.69,,2.82,,,100.2,,,89.4,,0.222,0.389,0.286,,,,,,,0.125,0.219,0.489,,,,,,,114.0,97.0,99.0,0.46,0.35,100.1,0.316,0.367,0.201,113.0,105.0,108.0,0.229,2.61,89.7,0.075,0.09,0.536
66,2024-08-29,747159,Strikeout,strikeout,True,643446,679885,Jeff McNeil,Justin Martinez,1,bc5eadfd-62c8-416c-96c0-af5d450e1c7e,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.1,3.04,60.0,100.0,112.0,103.0,0.692,11.25,4.5,6.6,0.3,3.44,0.287,0.343,0.196,0.252,0.418,,,,,,,79.0,93.0,93.0,124.0,100.0,109.0,,,,0.094,,0.217,,,-0.69,,2.82,,,100.2,,,89.4,,0.222,0.389,0.286,,,,,,,0.125,0.219,0.489,,,,,,,114.0,97.0,99.0,0.46,0.35,100.1,0.316,0.367,0.201,113.0,105.0,108.0,0.229,2.61,89.7,0.075,0.09,0.536
67,2024-08-29,747159,Strikeout,strikeout,True,666971,621242,Lourdes Gurriel Jr.,Edwin Díaz,0,2866c501-53a0-4d36-abab-2e8f184790b5,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.19,2.77,38.2,96.0,124.0,106.0,0.674,13.03,3.49,6.28,1.63,1.15,0.181,0.518,0.205,0.313,0.428,,,,,,,117.0,93.0,100.0,130.0,97.0,111.0,,,,0.467,,0.533,,,0.75,,-0.12,,,97.3,,,89.5,,0.163,0.327,0.367,,,,,,,0.213,0.416,0.342,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-08-29,747159,Strikeout,strikeout,True,605137,621242,Josh Bell,Edwin Díaz,0,47281326-9f20-47d4-a0a4-c7f3cc3ffa6d,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.19,2.77,38.2,96.0,124.0,106.0,0.674,13.03,3.49,6.28,1.63,1.15,0.181,0.518,0.205,0.313,0.428,,,,,,,117.0,93.0,100.0,130.0,97.0,111.0,,,,0.467,,0.533,,,0.75,,-0.12,,,97.3,,,89.5,,0.163,0.327,0.367,,,,,,,0.213,0.416,0.342,,,,,,,,,,,,,,,,,,,,,,,,
