,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
13,2024-06-04,745739,Home Run,home_run,False,650402,641927,Gleyber Torres,Bailey Ober,0,010f687b-8e1f-41b3-97fb-3c00a6a6bcaf,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-04,745739,Flyout,field_out,True,624431,641927,Jose Trevino,Bailey Ober,0,e0ba7a52-efa8-4f8a-b25b-2b73e27f4b94,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-04,745739,Strikeout,strikeout,True,650489,661563,Willi Castro,Luis Gil,0,84eeab3c-b0a1-47d8-ae87-8f4a8d866ae5,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-04,745739,Double,double,False,543877,661563,Christian Vázquez,Luis Gil,0,ce916ffc-4f23-4940-b7b9-54da5b8d3a5c,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-04,745739,Groundout,field_out,True,663616,661563,Trevor Larnach,Luis Gil,1,ff94414e-46b3-425f-8edd-36ce3af7fb5d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-04,745739,Strikeout,strikeout,True,621043,661563,Carlos Correa,Luis Gil,0,c6ed3bd5-5d81-4598-97ce-1850a99794fd,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-04,745739,Walk,walk,False,518934,641927,DJ LeMahieu,Bailey Ober,0,dc202ee2-7d5a-46b4-b037-689f7a87f66d,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-04,745739,Single,single,False,683011,641927,Anthony Volpe,Bailey Ober,1,1a9e83d7-e1e9-4496-82a9-04b44ea546b9,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-04,745739,Pop Out,field_out,True,665742,641927,Juan Soto,Bailey Ober,0,6f57e63f-3b55-4445-99fd-57bea94946d6,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-04,745739,Double,double,False,592450,641927,Aaron Judge,Bailey Ober,1,fd040cea-3c73-4517-a8b3-6107b3d86f70,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-04,745739,Groundout,field_out,True,657077,641927,Alex Verdugo,Bailey Ober,1,9cfad9d3-927b-4263-b6ca-4056e18483cc,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-04,745739,Strikeout,strikeout,True,519317,641927,Giancarlo Stanton,Bailey Ober,0,9c96dd79-e302-4618-914b-846a24665244,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-04,745739,Flyout,field_out,True,669304,661563,Jose Miranda,Luis Gil,0,c6dc0c4b-7e1b-40a4-917f-c2f1e86cf09f,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-04,745739,Flyout,field_out,True,596146,661563,Max Kepler,Luis Gil,0,e0cdeea4-8317-4dc9-bf96-3fb0c2793e3d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-04,745739,Walk,walk,False,668904,661563,Royce Lewis,Luis Gil,0,158d5851-6825-4323-9473-3ea2b3ed9aee,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-04,745739,Strikeout,strikeout,True,666135,661563,Alex Kirilloff,Luis Gil,0,9ac55a91-a0ce-427a-b679-0eeb0ac3ce1f,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-04,745739,Pop Out,field_out,True,519203,641927,Anthony Rizzo,Bailey Ober,0,8d12f5d7-80c9-4ab3-a8a2-1dd146bb0c93,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-04,745739,Groundout,field_out,True,650402,641927,Gleyber Torres,Bailey Ober,0,1508057f-116d-45da-aac6-772c0d8ab596,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-04,745739,Groundout,field_out,True,624431,641927,Jose Trevino,Bailey Ober,0,6822f968-fa18-4c63-805d-7cf7fcd078e8,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-04,745739,Pop Out,field_out,True,621439,661563,Byron Buxton,Luis Gil,0,c2d33f4c-facf-4222-9338-b5db471bc3be,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-04,745739,Walk,walk,False,650489,661563,Willi Castro,Luis Gil,0,134454c1-3bfb-491a-a12a-952895912a29,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-04,745739,Grounded Into DP,grounded_into_double_play,True,543877,661563,Christian Vázquez,Luis Gil,1,9652381f-7af7-4b14-beb0-5b5f684b56cd,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-06-04,745739,Groundout,field_out,True,518934,641927,DJ LeMahieu,Bailey Ober,0,86ea538c-ff4a-44e7-9342-d0558d8bbdcd,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-06-04,745739,Strikeout,strikeout,True,683011,641927,Anthony Volpe,Bailey Ober,0,ff85b3e5-4936-41f7-ae04-141806294448,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.251,-1.08,1.95,1.52,91.9,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,102.0,97.0,101.0,85.0,107.0,103.0,0.22,0.012,0.2,4.25,86.5,76.0,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
