,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,CH%,wFC/C,wSI/C,wKC/C,wCH/C,vFC,vCH,vSI,vKC,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff
37,2024-05-30,745819,Groundout,field_out,True,606466,681035,Ketel Marte,Christian Scott,0,47071206-c791-4028-8db7-30aad9bc7028,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,84.0,103.0,101.0,113.0,91.0,98.0,100.0,94.0,101.0,0.534,0.105,0.361,0.31,-1.3,0.32,94.2,84.9,85.1,0.258,0.393,0.208,0.25,0.393,0.213,0.2,0.467,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-05-30,745819,Single,single,False,596019,679885,Francisco Lindor,Justin Martinez,0,7a416e9d-91c3-45c4-b74f-b68f96cf52f5,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,78.0,94.0,95.0,118.0,100.0,108.0,103.0,108.0,108.0,0.094,0.226,0.218,0.24,1.83,2.47,100.0,89.8,89.5,0.231,0.231,0.306,0.091,0.227,0.492,0.091,0.114,0.486,,,,115.0,101.0,103.0,,,,,,,0.462,,,,,1.03,,,,,100.1,,,,,,,,,,,,,,,,,0.318,0.333,0.203
39,2024-05-30,745819,Strikeout,strikeout,True,621466,679885,DJ Stewart,Justin Martinez,0,1f88a989-7343-4d65-a063-be80fe664a5a,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,78.0,94.0,95.0,118.0,100.0,108.0,103.0,108.0,108.0,0.094,0.226,0.218,0.24,1.83,2.47,100.0,89.8,89.5,0.231,0.231,0.306,0.091,0.227,0.492,0.091,0.114,0.486,,,,115.0,101.0,103.0,,,,,,,0.462,,,,,1.03,,,,,100.1,,,,,,,,,,,,,,,,,0.318,0.333,0.203
40,2024-05-30,745819,Grounded Into DP,grounded_into_double_play,True,607043,679885,Brandon Nimmo,Justin Martinez,1,ddb843ab-4f4a-4cd6-99c6-e76ac21452ba,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,78.0,94.0,95.0,118.0,100.0,108.0,103.0,108.0,108.0,0.094,0.226,0.218,0.24,1.83,2.47,100.0,89.8,89.5,0.231,0.231,0.306,0.091,0.227,0.492,0.091,0.114,0.486,,,,115.0,101.0,103.0,,,,,,,0.462,,,,,1.03,,,,,100.1,,,,,,,,,,,,,,,,,0.318,0.333,0.203
41,2024-05-30,745819,Groundout,field_out,True,592626,605288,Joc Pederson,Adrian Houser,0,98fb1d0a-7a2b-4857-94ec-823dfd04e681,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,71.0,104.0,95.0,91.0,103.0,101.0,,,,0.162,,0.176,-0.32,,-1.06,93.5,,83.2,0.2,0.371,0.167,0.268,0.488,0.226,,,,99.0,95.0,96.0,96.0,100.0,96.0,,,,,,,0.45,,,0.128,,0.38,,-2.42,,84.0,92.5,,0.471,0.765,0.176,0.316,0.474,0.338,,,,82.0,96.0,92.0,0.085,-3.8,79.5,0.252,0.378,0.124
42,2024-05-30,745819,Walk,walk,False,572233,605288,Christian Walker,Adrian Houser,0,59916d36-0ebb-4980-8282-395e6629fc3b,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,71.0,104.0,95.0,91.0,103.0,101.0,,,,0.162,,0.176,-0.32,,-1.06,93.5,,83.2,0.2,0.371,0.167,0.268,0.488,0.226,,,,99.0,95.0,96.0,96.0,100.0,96.0,,,,,,,0.45,,,0.128,,0.38,,-2.42,,84.0,92.5,,0.471,0.765,0.176,0.316,0.474,0.338,,,,82.0,96.0,92.0,0.085,-3.8,79.5,0.252,0.378,0.124
43,2024-05-30,745819,Grounded Into DP,grounded_into_double_play,True,666971,605288,Lourdes Gurriel Jr.,Adrian Houser,1,e7594f52-da3f-417d-9a4f-c9d1484ab426,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,71.0,104.0,95.0,91.0,103.0,101.0,,,,0.162,,0.176,-0.32,,-1.06,93.5,,83.2,0.2,0.371,0.167,0.268,0.488,0.226,,,,99.0,95.0,96.0,96.0,100.0,96.0,,,,,,,0.45,,,0.128,,0.38,,-2.42,,84.0,92.5,,0.471,0.765,0.176,0.316,0.474,0.338,,,,82.0,96.0,92.0,0.085,-3.8,79.5,0.252,0.378,0.124
44,2024-05-30,745819,Groundout,field_out,True,502110,679885,J.D. Martinez,Justin Martinez,0,83a2c7bc-12b4-4dce-ab07-d30638e392ce,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,78.0,94.0,95.0,118.0,100.0,108.0,103.0,108.0,108.0,0.094,0.226,0.218,0.24,1.83,2.47,100.0,89.8,89.5,0.231,0.231,0.306,0.091,0.227,0.492,0.091,0.114,0.486,,,,115.0,101.0,103.0,,,,,,,0.462,,,,,1.03,,,,,100.1,,,,,,,,,,,,,,,,,0.318,0.333,0.203
45,2024-05-30,745819,Strikeout,strikeout,True,516782,679885,Starling Marte,Justin Martinez,0,6e4176cb-46b0-4771-8933-fcdf03a7de05,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,78.0,94.0,95.0,118.0,100.0,108.0,103.0,108.0,108.0,0.094,0.226,0.218,0.24,1.83,2.47,100.0,89.8,89.5,0.231,0.231,0.306,0.091,0.227,0.492,0.091,0.114,0.486,,,,115.0,101.0,103.0,,,,,,,0.462,,,,,1.03,,,,,100.1,,,,,,,,,,,,,,,,,0.318,0.333,0.203
46,2024-05-30,745819,Groundout,field_out,True,643446,573009,Jeff McNeil,Joe Mantiply,0,2388beb3-4d8b-46a9-b81f-a39c4cf6139d,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.21,3.49,36.1,103.0,78.0,97.0,0.766,7.43,2.48,8.42,0.0,1.33,0.273,0.391,0.155,0.327,0.39,103.0,85.0,78.0,,,,,,,0.036,,,1.25,,,89.3,,,0.0,0.0,0.6,,,,,,,62.0,105.0,102.0,80.0,104.0,93.0,,,,,,,0.435,,,0.275,,2.46,,-0.83,,81.1,89.2,,0.278,0.417,0.333,0.257,0.4,0.337,,,,87.0,101.0,102.0,0.254,-0.67,79.5,0.227,0.348,0.154
47,2024-05-30,745819,Groundout,field_out,True,656976,605288,Pavin Smith,Adrian Houser,0,29ff6ec6-edc9-4be9-aefb-c96d51621c89,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,71.0,104.0,95.0,91.0,103.0,101.0,,,,0.162,,0.176,-0.32,,-1.06,93.5,,83.2,0.2,0.371,0.167,0.268,0.488,0.226,,,,99.0,95.0,96.0,96.0,100.0,96.0,,,,,,,0.45,,,0.128,,0.38,,-2.42,,84.0,92.5,,0.471,0.765,0.176,0.316,0.474,0.338,,,,82.0,96.0,92.0,0.085,-3.8,79.5,0.252,0.378,0.124
48,2024-05-30,745819,Field Error,field_error,False,553993,605288,Eugenio Suárez,Adrian Houser,0,397f766a-37c7-4e9e-8858-8198ec91a1d8,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,71.0,104.0,95.0,91.0,103.0,101.0,,,,0.162,,0.176,-0.32,,-1.06,93.5,,83.2,0.2,0.371,0.167,0.268,0.488,0.226,,,,99.0,95.0,96.0,96.0,100.0,96.0,,,,,,,0.45,,,0.128,,0.38,,-2.42,,84.0,92.5,,0.471,0.765,0.176,0.316,0.474,0.338,,,,82.0,96.0,92.0,0.085,-3.8,79.5,0.252,0.378,0.124
49,2024-05-30,745819,Strikeout,strikeout,True,672515,605288,Gabriel Moreno,Adrian Houser,1,30f67f78-426f-46ae-91ef-cb062fa61b9a,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,71.0,104.0,95.0,91.0,103.0,101.0,,,,0.162,,0.176,-0.32,,-1.06,93.5,,83.2,0.2,0.371,0.167,0.268,0.488,0.226,,,,99.0,95.0,96.0,96.0,100.0,96.0,,,,,,,0.45,,,0.128,,0.38,,-2.42,,84.0,92.5,,0.471,0.765,0.176,0.316,0.474,0.338,,,,82.0,96.0,92.0,0.085,-3.8,79.5,0.252,0.378,0.124
50,2024-05-30,745819,Strikeout,strikeout,True,621028,605288,Kevin Newman,Adrian Houser,0,364ce9e2-730c-416b-afb2-37d6d054799d,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,71.0,104.0,95.0,91.0,103.0,101.0,,,,0.162,,0.176,-0.32,,-1.06,93.5,,83.2,0.2,0.371,0.167,0.268,0.488,0.226,,,,99.0,95.0,96.0,96.0,100.0,96.0,,,,,,,0.45,,,0.128,,0.38,,-2.42,,84.0,92.5,,0.471,0.765,0.176,0.316,0.474,0.338,,,,82.0,96.0,92.0,0.085,-3.8,79.5,0.252,0.378,0.124
51,2024-05-30,745819,Strikeout,strikeout,True,668901,573009,Mark Vientos,Joe Mantiply,0,d8c685de-860a-4a04-802f-1fd9cf44423e,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.21,3.49,36.1,103.0,78.0,97.0,0.766,7.43,2.48,8.42,0.0,1.33,0.273,0.391,0.155,0.327,0.39,103.0,85.0,78.0,,,,,,,0.036,,,1.25,,,89.3,,,0.0,0.0,0.6,,,,,,,62.0,105.0,102.0,80.0,104.0,93.0,,,,,,,0.435,,,0.275,,2.46,,-0.83,,81.1,89.2,,0.278,0.417,0.333,0.257,0.4,0.337,,,,87.0,101.0,102.0,0.254,-0.67,79.5,0.227,0.348,0.154
52,2024-05-30,745819,Double,double,False,624413,573009,Pete Alonso,Joe Mantiply,0,30706e24-1c9c-4982-9a3b-ddbd0e66258f,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.21,3.49,36.1,103.0,78.0,97.0,0.766,7.43,2.48,8.42,0.0,1.33,0.273,0.391,0.155,0.327,0.39,103.0,85.0,78.0,,,,,,,0.036,,,1.25,,,89.3,,,0.0,0.0,0.6,,,,,,,62.0,105.0,102.0,80.0,104.0,93.0,,,,,,,0.435,,,0.275,,2.46,,-0.83,,81.1,89.2,,0.278,0.417,0.333,0.257,0.4,0.337,,,,87.0,101.0,102.0,0.254,-0.67,79.5,0.227,0.348,0.154
53,2024-05-30,745819,Flyout,field_out,True,664056,657044,Harrison Bader,Ryan Thompson,0,74d57cf9-6677-48c8-a384-ed8c82f5f73d,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,1.99,3.49,40.2,104.0,113.0,109.0,0.82,6.42,1.55,7.52,0.89,2.59,0.172,0.484,0.18,0.328,0.45,127.0,123.0,115.0,131.0,104.0,119.0,,,,0.094,,0.238,0.23,,0.21,92.4,,78.7,0.091,0.273,0.24,0.212,0.364,0.288,,,,,,,106.0,101.0,104.0,,,,,,,0.668,,,,,1.32,,,,,90.9,,,,,,,,,,,,,,,,,0.248,0.381,0.161
54,2024-05-30,745819,Single,single,False,596019,657044,Francisco Lindor,Ryan Thompson,1,7879bed1-fa9c-4251-9b19-09ea6dfdeb00,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,1.99,3.49,40.2,104.0,113.0,109.0,0.82,6.42,1.55,7.52,0.89,2.59,0.172,0.484,0.18,0.328,0.45,127.0,123.0,115.0,131.0,104.0,119.0,,,,0.094,,0.238,0.23,,0.21,92.4,,78.7,0.091,0.273,0.24,0.212,0.364,0.288,,,,,,,106.0,101.0,104.0,,,,,,,0.668,,,,,1.32,,,,,90.9,,,,,,,,,,,,,,,,,0.248,0.381,0.161
55,2024-05-30,745819,Groundout,field_out,True,621466,657044,DJ Stewart,Ryan Thompson,0,494d8be9-f246-4c01-bda2-202de00cd877,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,1.99,3.49,40.2,104.0,113.0,109.0,0.82,6.42,1.55,7.52,0.89,2.59,0.172,0.484,0.18,0.328,0.45,127.0,123.0,115.0,131.0,104.0,119.0,,,,0.094,,0.238,0.23,,0.21,92.4,,78.7,0.091,0.273,0.24,0.212,0.364,0.288,,,,,,,106.0,101.0,104.0,,,,,,,0.668,,,,,1.32,,,,,90.9,,,,,,,,,,,,,,,,,0.248,0.381,0.161
56,2024-05-30,745819,Strikeout,strikeout,True,682998,664849,Corbin Carroll,Danny Young,0,4a85bf56-cf30-4cc9-b1ef-cd92d7d57e3f,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.2,5.43,15.0,89.0,108.0,89.0,0.655,11.4,4.2,8.4,1.2,2.33,0.282,0.359,0.205,0.256,0.346,,,,139.0,81.0,88.0,,,,,,0.563,,,0.18,,,80.0,,,,0.138,0.276,0.492,,,,,,,67.0,100.0,91.0,,,,96.0,74.0,84.0,0.422,0.015,,,-39.31,0.3,,,87.1,,91.0,,,,,,,,,,,,,,,,,0.333,0.444,0.192
57,2024-05-30,745819,Lineout,field_out,True,606466,664849,Ketel Marte,Danny Young,0,3a91e4c5-e6fe-40ae-aaa2-fb9b01c1c9f0,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.2,5.43,15.0,89.0,108.0,89.0,0.655,11.4,4.2,8.4,1.2,2.33,0.282,0.359,0.205,0.256,0.346,,,,139.0,81.0,88.0,,,,,,0.563,,,0.18,,,80.0,,,,0.138,0.276,0.492,,,,,,,67.0,100.0,91.0,,,,96.0,74.0,84.0,0.422,0.015,,,-39.31,0.3,,,87.1,,91.0,,,,,,,,,,,,,,,,,0.333,0.444,0.192
58,2024-05-30,745819,Strikeout,strikeout,True,545341,664849,Randal Grichuk,Danny Young,0,b2a962a2-5aa4-47c9-9eb4-cfca4097ac89,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.2,5.43,15.0,89.0,108.0,89.0,0.655,11.4,4.2,8.4,1.2,2.33,0.282,0.359,0.205,0.256,0.346,,,,139.0,81.0,88.0,,,,,,0.563,,,0.18,,,80.0,,,,0.138,0.276,0.492,,,,,,,67.0,100.0,91.0,,,,96.0,74.0,84.0,0.422,0.015,,,-39.31,0.3,,,87.1,,91.0,,,,,,,,,,,,,,,,,0.333,0.444,0.192
59,2024-05-30,745819,Groundout,field_out,True,607043,657044,Brandon Nimmo,Ryan Thompson,0,f4030c5d-333c-44f8-bd28-a1a29fa1da02,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,1.99,3.49,40.2,104.0,113.0,109.0,0.82,6.42,1.55,7.52,0.89,2.59,0.172,0.484,0.18,0.328,0.45,127.0,123.0,115.0,131.0,104.0,119.0,,,,0.094,,0.238,0.23,,0.21,92.4,,78.7,0.091,0.273,0.24,0.212,0.364,0.288,,,,,,,106.0,101.0,104.0,,,,,,,0.668,,,,,1.32,,,,,90.9,,,,,,,,,,,,,,,,,0.248,0.381,0.161
60,2024-05-30,745819,Home Run,home_run,False,502110,657044,J.D. Martinez,Ryan Thompson,0,be38efc1-026b-4d01-a1f9-7efc53d6a689,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,1.99,3.49,40.2,104.0,113.0,109.0,0.82,6.42,1.55,7.52,0.89,2.59,0.172,0.484,0.18,0.328,0.45,127.0,123.0,115.0,131.0,104.0,119.0,,,,0.094,,0.238,0.23,,0.21,92.4,,78.7,0.091,0.273,0.24,0.212,0.364,0.288,,,,,,,106.0,101.0,104.0,,,,,,,0.668,,,,,1.32,,,,,90.9,,,,,,,,,,,,,,,,,0.248,0.381,0.161
61,2024-05-30,745819,Single,single,False,516782,657044,Starling Marte,Ryan Thompson,0,25630eeb-e9f8-4ce1-9185-eb0c4cbfa163,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,1.99,3.49,40.2,104.0,113.0,109.0,0.82,6.42,1.55,7.52,0.89,2.59,0.172,0.484,0.18,0.328,0.45,127.0,123.0,115.0,131.0,104.0,119.0,,,,0.094,,0.238,0.23,,0.21,92.4,,78.7,0.091,0.273,0.24,0.212,0.364,0.288,,,,,,,106.0,101.0,104.0,,,,,,,0.668,,,,,1.32,,,,,90.9,,,,,,,,,,,,,,,,,0.248,0.381,0.161
62,2024-05-30,745819,Strikeout,strikeout,True,643446,656464,Jeff McNeil,Kevin Ginkel,1,2904f5e5-77a7-47cd-8eaf-5ea0f4ca5448,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,3.36,42.1,104.0,105.0,105.0,0.768,9.14,1.49,8.5,0.64,1.27,0.262,0.402,0.115,0.352,0.407,89.0,105.0,99.0,134.0,103.0,115.0,,,,0.523,,0.369,0.98,,-0.37,96.0,,87.6,0.235,0.346,0.184,0.246,0.41,0.392,,,,,,,88.0,103.0,101.0,,,,,,,0.108,,,,,1.28,,,,,94.5,,,,,,,,,,,,,,,,,0.286,0.286,0.116
63,2024-05-30,745819,Lineout,field_out,True,668901,656464,Mark Vientos,Kevin Ginkel,1,167a1382-367c-4a62-8112-6b4797a857ba,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,3.36,42.1,104.0,105.0,105.0,0.768,9.14,1.49,8.5,0.64,1.27,0.262,0.402,0.115,0.352,0.407,89.0,105.0,99.0,134.0,103.0,115.0,,,,0.523,,0.369,0.98,,-0.37,96.0,,87.6,0.235,0.346,0.184,0.246,0.41,0.392,,,,,,,88.0,103.0,101.0,,,,,,,0.108,,,,,1.28,,,,,94.5,,,,,,,,,,,,,,,,,0.286,0.286,0.116
64,2024-05-30,745819,Walk,walk,False,572233,657585,Christian Walker,Reed Garrett,0,a4eae9a0-617b-4513-9baf-91a6e2eaf277,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,126.0,86.0,90.0,120.0,97.0,105.0,122.0,93.0,101.0,0.162,0.273,0.208,-4.83,1.93,1.05,96.4,87.9,84.7,0.44,0.84,0.269,0.167,0.208,0.333,0.129,0.145,0.529,,,,92.0,88.0,82.0,,,,109.0,93.0,89.0,0.123,0.234,,,0.88,-2.61,,,91.3,,96.2,,,,,,,,0.273,0.485,0.353,,,,,,,0.4,0.733,0.25
65,2024-05-30,745819,Pop Out,field_out,True,666971,657585,Lourdes Gurriel Jr.,Reed Garrett,0,aca9c6c4-1cca-454f-80c3-655aaf14ccf9,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,126.0,86.0,90.0,120.0,97.0,105.0,122.0,93.0,101.0,0.162,0.273,0.208,-4.83,1.93,1.05,96.4,87.9,84.7,0.44,0.84,0.269,0.167,0.208,0.333,0.129,0.145,0.529,,,,92.0,88.0,82.0,,,,109.0,93.0,89.0,0.123,0.234,,,0.88,-2.61,,,91.3,,96.2,,,,,,,,0.273,0.485,0.353,,,,,,,0.4,0.733,0.25
66,2024-05-30,745819,Pop Out,field_out,True,656976,657585,Pavin Smith,Reed Garrett,0,954ba732-933e-4784-b6a8-88dcde35e46f,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,126.0,86.0,90.0,120.0,97.0,105.0,122.0,93.0,101.0,0.162,0.273,0.208,-4.83,1.93,1.05,96.4,87.9,84.7,0.44,0.84,0.269,0.167,0.208,0.333,0.129,0.145,0.529,,,,92.0,88.0,82.0,,,,109.0,93.0,89.0,0.123,0.234,,,0.88,-2.61,,,91.3,,96.2,,,,,,,,0.273,0.485,0.353,,,,,,,0.4,0.733,0.25
67,2024-05-30,745819,Groundout,field_out,True,664983,657585,Jake McCarthy,Reed Garrett,0,5a583ba8-82f4-4ccb-b9c3-d231ac436c1b,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,126.0,86.0,90.0,120.0,97.0,105.0,122.0,93.0,101.0,0.162,0.273,0.208,-4.83,1.93,1.05,96.4,87.9,84.7,0.44,0.84,0.269,0.167,0.208,0.333,0.129,0.145,0.529,,,,92.0,88.0,82.0,,,,109.0,93.0,89.0,0.123,0.234,,,0.88,-2.61,,,91.3,,96.2,,,,,,,,0.273,0.485,0.353,,,,,,,0.4,0.733,0.25
