,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
16,2024-09-25,745521,Groundout,field_out,True,669720,665871,Austin Hays,Javier Assad,0,f1296582-81b7-4a94-beaa-bd5bf23e239e,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,75.0,101.0,92.0,114.0,94.0,100.0,96.0,97.0,92.0,0.357,0.216,0.107,0.046,-0.73,0.51,-1.54,-1.65,87.9,83.7,91.4,80.1,0.236,0.373,0.111,0.296,0.296,0.125,0.364,0.636,0.368,98.0,101.0,97.0,68.0,102.0,92.0,0.158,0.116,-0.91,-0.4,91.5,76.8,0.315,0.583,0.142,0.319,0.472,0.201,0.178,0.329,0.3,0.174,0.37,0.341,,,,,,,,,
17,2024-09-25,745521,Double,double,False,656941,665871,Kyle Schwarber,Javier Assad,0,fba729c5-5b62-4480-a0b5-d9803f1e6b12,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,75.0,101.0,92.0,114.0,94.0,100.0,96.0,97.0,92.0,0.357,0.216,0.107,0.046,-0.73,0.51,-1.54,-1.65,87.9,83.7,91.4,80.1,0.236,0.373,0.111,0.296,0.296,0.125,0.364,0.636,0.368,98.0,101.0,97.0,68.0,102.0,92.0,0.158,0.116,-0.91,-0.4,91.5,76.8,0.315,0.583,0.142,0.319,0.472,0.201,0.178,0.329,0.3,0.174,0.37,0.341,,,,,,,,,
18,2024-09-25,745521,Groundout,field_out,True,607208,665871,Trea Turner,Javier Assad,0,1c620a69-f59e-42eb-ae00-0dbf0a685975,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,75.0,101.0,92.0,114.0,94.0,100.0,96.0,97.0,92.0,0.357,0.216,0.107,0.046,-0.73,0.51,-1.54,-1.65,87.9,83.7,91.4,80.1,0.236,0.373,0.111,0.296,0.296,0.125,0.364,0.636,0.368,98.0,101.0,97.0,68.0,102.0,92.0,0.158,0.116,-0.91,-0.4,91.5,76.8,0.315,0.583,0.142,0.319,0.472,0.201,0.178,0.329,0.3,0.174,0.37,0.341,,,,,,,,,
19,2024-09-25,745521,Flyout,field_out,True,682634,650911,Kevin Alcántara,Cristopher Sánchez,0,99b437c9-1503-40b5-89f5-910dc71ea518,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.51,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,0.473,0.001,0.169,0.357,2.59,-0.55,0.65,1.56,86.5,85.1,94.5,84.4,0.345,0.481,0.13,0.177,0.22,0.346,0.219,0.368,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-25,745521,Groundout,field_out,True,664023,650911,Ian Happ,Cristopher Sánchez,0,8128d5cb-ad6d-44c4-9bf9-cd8ce4acf0cc,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.51,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,0.473,0.001,0.169,0.357,2.59,-0.55,0.65,1.56,86.5,85.1,94.5,84.4,0.345,0.481,0.13,0.177,0.22,0.346,0.219,0.368,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-25,745521,Strikeout,strikeout,True,621020,650911,Dansby Swanson,Cristopher Sánchez,0,faed0c60-bb1e-48cd-a9eb-7e18f958a3a4,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.51,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,0.473,0.001,0.169,0.357,2.59,-0.55,0.65,1.56,86.5,85.1,94.5,84.4,0.345,0.481,0.13,0.177,0.22,0.346,0.219,0.368,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-25,745521,Groundout,field_out,True,547180,665871,Bryce Harper,Javier Assad,0,9f228376-aed4-46f3-9456-ff7ec969a293,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,75.0,101.0,92.0,114.0,94.0,100.0,96.0,97.0,92.0,0.357,0.216,0.107,0.046,-0.73,0.51,-1.54,-1.65,87.9,83.7,91.4,80.1,0.236,0.373,0.111,0.296,0.296,0.125,0.364,0.636,0.368,98.0,101.0,97.0,68.0,102.0,92.0,0.158,0.116,-0.91,-0.4,91.5,76.8,0.315,0.583,0.142,0.319,0.472,0.201,0.178,0.329,0.3,0.174,0.37,0.341,,,,,,,,,
23,2024-09-25,745521,Home Run,home_run,False,592206,665871,Nick Castellanos,Javier Assad,0,d7aa1afb-0598-4f44-84db-b22bcc0a54a0,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,75.0,101.0,92.0,114.0,94.0,100.0,96.0,97.0,92.0,0.357,0.216,0.107,0.046,-0.73,0.51,-1.54,-1.65,87.9,83.7,91.4,80.1,0.236,0.373,0.111,0.296,0.296,0.125,0.364,0.636,0.368,98.0,101.0,97.0,68.0,102.0,92.0,0.158,0.116,-0.91,-0.4,91.5,76.8,0.315,0.583,0.142,0.319,0.472,0.201,0.178,0.329,0.3,0.174,0.37,0.341,,,,,,,,,
24,2024-09-25,745521,Groundout,field_out,True,681082,665871,Bryson Stott,Javier Assad,0,19ee84a3-f416-4a20-85b8-7cf45413c099,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,75.0,101.0,92.0,114.0,94.0,100.0,96.0,97.0,92.0,0.357,0.216,0.107,0.046,-0.73,0.51,-1.54,-1.65,87.9,83.7,91.4,80.1,0.236,0.373,0.111,0.296,0.296,0.125,0.364,0.636,0.368,98.0,101.0,97.0,68.0,102.0,92.0,0.158,0.116,-0.91,-0.4,91.5,76.8,0.315,0.583,0.142,0.319,0.472,0.201,0.178,0.329,0.3,0.174,0.37,0.341,,,,,,,,,
25,2024-09-25,745521,Strikeout,strikeout,True,592663,665871,J.T. Realmuto,Javier Assad,0,11d3a2d2-2f71-413e-ae7c-07a6bdd27fa5,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,75.0,101.0,92.0,114.0,94.0,100.0,96.0,97.0,92.0,0.357,0.216,0.107,0.046,-0.73,0.51,-1.54,-1.65,87.9,83.7,91.4,80.1,0.236,0.373,0.111,0.296,0.296,0.125,0.364,0.636,0.368,98.0,101.0,97.0,68.0,102.0,92.0,0.158,0.116,-0.91,-0.4,91.5,76.8,0.315,0.583,0.142,0.319,0.472,0.201,0.178,0.329,0.3,0.174,0.37,0.341,,,,,,,,,
26,2024-09-25,745521,Single,single,False,670623,650911,Isaac Paredes,Cristopher Sánchez,0,00bc628f-6418-44af-90ec-6650764d646f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.51,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,0.473,0.001,0.169,0.357,2.59,-0.55,0.65,1.56,86.5,85.1,94.5,84.4,0.345,0.481,0.13,0.177,0.22,0.346,0.219,0.368,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-25,745521,Fielders Choice,fielders_choice,False,641355,650911,Cody Bellinger,Cristopher Sánchez,1,ef71cc71-be58-4d1b-8276-0d95c3588e9e,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.51,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,0.473,0.001,0.169,0.357,2.59,-0.55,0.65,1.56,86.5,85.1,94.5,84.4,0.345,0.481,0.13,0.177,0.22,0.346,0.219,0.368,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-25,745521,Flyout,field_out,True,621550,650911,Patrick Wisdom,Cristopher Sánchez,0,2c96bb23-c4ec-403f-8f91-80ecf6a5b5ec,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.51,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,0.473,0.001,0.169,0.357,2.59,-0.55,0.65,1.56,86.5,85.1,94.5,84.4,0.345,0.481,0.13,0.177,0.22,0.346,0.219,0.368,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-25,745521,Home Run,home_run,False,663538,650911,Nico Hoerner,Cristopher Sánchez,1,31027bc5-bf6d-45e6-ad9a-035b6cac2a0b,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.51,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,0.473,0.001,0.169,0.357,2.59,-0.55,0.65,1.56,86.5,85.1,94.5,84.4,0.345,0.481,0.13,0.177,0.22,0.346,0.219,0.368,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-25,745521,Groundout,field_out,True,691718,650911,Pete Crow-Armstrong,Cristopher Sánchez,0,828162d1-4615-41cf-87c5-f00422116de6,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.51,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,0.473,0.001,0.169,0.357,2.59,-0.55,0.65,1.56,86.5,85.1,94.5,84.4,0.345,0.481,0.13,0.177,0.22,0.346,0.219,0.368,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-25,745521,Pop Out,field_out,True,665804,650911,Miguel Amaya,Cristopher Sánchez,0,65f29b29-f734-43f7-b604-be3e98b03489,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.51,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,0.473,0.001,0.169,0.357,2.59,-0.55,0.65,1.56,86.5,85.1,94.5,84.4,0.345,0.481,0.13,0.177,0.22,0.346,0.219,0.368,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-25,745521,Lineout,field_out,True,669016,665871,Brandon Marsh,Javier Assad,0,e6540788-1b9f-4f97-a05c-d34dfd759d48,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,75.0,101.0,92.0,114.0,94.0,100.0,96.0,97.0,92.0,0.357,0.216,0.107,0.046,-0.73,0.51,-1.54,-1.65,87.9,83.7,91.4,80.1,0.236,0.373,0.111,0.296,0.296,0.125,0.364,0.636,0.368,98.0,101.0,97.0,68.0,102.0,92.0,0.158,0.116,-0.91,-0.4,91.5,76.8,0.315,0.583,0.142,0.319,0.472,0.201,0.178,0.329,0.3,0.174,0.37,0.341,,,,,,,,,
