,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
32,2024-08-28,747161,Walk,walk,False,607043,593958,Brandon Nimmo,Eduardo Rodriguez,0,4fa22ea7-598a-4322-910e-ef857e52aa90,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
33,2024-08-28,747161,Groundout,field_out,True,624413,593958,Pete Alonso,Eduardo Rodriguez,1,8a062be5-419c-4dba-ac90-e50476f97f05,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
34,2024-08-28,747161,Double,double,False,502110,593958,J.D. Martinez,Eduardo Rodriguez,1,508b3122-8cf0-45ec-8aff-ecca84346a0c,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
35,2024-08-28,747161,Flyout,field_out,True,578428,593958,Jose Iglesias,Eduardo Rodriguez,1,53467e52-3342-4549-b496-7a2b8deeaf0b,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
36,2024-08-28,747161,Single,single,False,682626,593958,Francisco Alvarez,Eduardo Rodriguez,1,e60c12fd-8d7a-4aa1-8221-bd1fe51ca6af,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
37,2024-08-28,747161,Home Run,home_run,False,664056,593958,Harrison Bader,Eduardo Rodriguez,1,40600db2-c4db-42a1-b57c-3fcb4af7413b,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
38,2024-08-28,747161,Single,single,False,596019,593958,Francisco Lindor,Eduardo Rodriguez,0,49d3fd6b-4b58-4033-b93e-f384373ee34a,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
39,2024-08-28,747161,Strikeout,strikeout,True,668901,593958,Mark Vientos,Eduardo Rodriguez,0,7de074ea-e0be-4beb-8100-5bbdf6c4a5b8,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
40,2024-08-28,747161,Groundout,field_out,True,592626,622663,Joc Pederson,Luis Severino,0,ec865f90-f7d3-4ad6-ae9b-39ef5b600c6a,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.333,0.622,0.182,0.231,0.382,0.222,0.186,0.279,0.239,0.289,0.434,0.123,0.263,0.342,0.282,0.156,0.24,0.357,,,,,,,,,,,,,,,,,,
41,2024-08-28,747161,Strikeout,strikeout,True,605137,622663,Josh Bell,Luis Severino,0,f772579c-0eb9-438d-bf2d-3259c40c18ae,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.333,0.622,0.182,0.231,0.382,0.222,0.186,0.279,0.239,0.289,0.434,0.123,0.263,0.342,0.282,0.156,0.24,0.357,,,,,,,,,,,,,,,,,,
42,2024-08-28,747161,Double,double,False,666971,622663,Lourdes Gurriel Jr.,Luis Severino,0,e5fbcfc8-e7d4-4c7c-9ded-a2c0e47e943a,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.333,0.622,0.182,0.231,0.382,0.222,0.186,0.279,0.239,0.289,0.434,0.123,0.263,0.342,0.282,0.156,0.24,0.357,,,,,,,,,,,,,,,,,,
43,2024-08-28,747161,Groundout,field_out,True,680728,623211,Adrian Del Castillo,Huascar Brazobán,0,f7944b1f-07be-47aa-8b3d-49ac6b5e3231,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazobán,- - -,3.67,3.15,41.2,97.0,99.0,96.0,0.716,9.5,4.1,6.26,0.43,1.64,0.183,0.431,0.266,0.165,0.384,124.0,100.0,108.0,89.0,99.0,94.0,97.0,88.0,88.0,,,,88.0,98.0,93.0,0.212,0.22,0.272,,0.297,1.58,2.14,-0.6,,0.98,96.4,88.8,90.1,95.9,,0.18,0.246,0.402,0.167,0.2,0.128,0.13,0.239,0.364,0.438,0.563,0.255,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-08-28,747161,Single,single,False,516782,593958,Starling Marte,Eduardo Rodriguez,0,a7fc1316-1487-4a25-b6cb-6fd8933c5fdb,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
45,2024-08-28,747161,Groundout,field_out,True,607043,593958,Brandon Nimmo,Eduardo Rodriguez,1,1dc466ca-57b7-4790-90d6-0a8c5bfb19b1,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
46,2024-08-28,747161,Sac Fly,sac_fly,True,624413,656464,Pete Alonso,Kevin Ginkel,1,854b9683-9c29-49f5-ab68-26a2e9d376d8,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,2.97,60.0,103.0,108.0,105.0,0.753,9.6,1.65,7.8,0.45,1.42,0.247,0.414,0.111,0.321,0.399,,,,93.0,105.0,99.0,88.0,100.0,98.0,133.0,102.0,113.0,,,,0.091,0.521,,0.389,,1.18,,2.28,0.46,,96.0,,,94.5,87.5,,,,0.236,0.336,0.194,,,,0.217,0.217,0.104,0.233,0.356,0.413,,,,,,,,,,,,,,,,,,,,,
47,2024-08-28,747161,Strikeout,strikeout,True,502110,656464,J.D. Martinez,Kevin Ginkel,0,98c245ad-6b5d-4833-9115-9ad66edf5105,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,2.97,60.0,103.0,108.0,105.0,0.753,9.6,1.65,7.8,0.45,1.42,0.247,0.414,0.111,0.321,0.399,,,,93.0,105.0,99.0,88.0,100.0,98.0,133.0,102.0,113.0,,,,0.091,0.521,,0.389,,1.18,,2.28,0.46,,96.0,,,94.5,87.5,,,,0.236,0.336,0.194,,,,0.217,0.217,0.104,0.233,0.356,0.413,,,,,,,,,,,,,,,,,,,,,
48,2024-08-28,747161,Groundout,field_out,True,553993,623211,Eugenio Suárez,Huascar Brazobán,0,f8ff6ac8-ee1a-4f14-973c-2e388d2faf6d,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazobán,- - -,3.67,3.15,41.2,97.0,99.0,96.0,0.716,9.5,4.1,6.26,0.43,1.64,0.183,0.431,0.266,0.165,0.384,124.0,100.0,108.0,89.0,99.0,94.0,97.0,88.0,88.0,,,,88.0,98.0,93.0,0.212,0.22,0.272,,0.297,1.58,2.14,-0.6,,0.98,96.4,88.8,90.1,95.9,,0.18,0.246,0.402,0.167,0.2,0.128,0.13,0.239,0.364,0.438,0.563,0.255,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-08-28,747161,Groundout,field_out,True,641645,623211,Luis Guillorme,Huascar Brazobán,0,2460ca7d-3936-4ffa-800c-b932d6c4e490,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazobán,- - -,3.67,3.15,41.2,97.0,99.0,96.0,0.716,9.5,4.1,6.26,0.43,1.64,0.183,0.431,0.266,0.165,0.384,124.0,100.0,108.0,89.0,99.0,94.0,97.0,88.0,88.0,,,,88.0,98.0,93.0,0.212,0.22,0.272,,0.297,1.58,2.14,-0.6,,0.98,96.4,88.8,90.1,95.9,,0.18,0.246,0.402,0.167,0.2,0.128,0.13,0.239,0.364,0.438,0.563,0.255,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-08-28,747161,Walk,walk,False,672695,623211,Geraldo Perdomo,Huascar Brazobán,0,796b28c3-9c29-40a3-ae3d-0a0601315020,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazobán,- - -,3.67,3.15,41.2,97.0,99.0,96.0,0.716,9.5,4.1,6.26,0.43,1.64,0.183,0.431,0.266,0.165,0.384,124.0,100.0,108.0,89.0,99.0,94.0,97.0,88.0,88.0,,,,88.0,98.0,93.0,0.212,0.22,0.272,,0.297,1.58,2.14,-0.6,,0.98,96.4,88.8,90.1,95.9,,0.18,0.246,0.402,0.167,0.2,0.128,0.13,0.239,0.364,0.438,0.563,0.255,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-08-28,747161,Flyout,field_out,True,682998,664849,Corbin Carroll,Danny Young,0,536b215b-a6f8-4327-8c2e-55aca80a8fbc,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,3.0,4.03,30.0,92.0,103.0,91.0,0.689,12.0,4.5,6.3,0.6,2.0,0.286,0.329,0.186,0.229,0.368,,,,,,,68.0,100.0,92.0,136.0,85.0,90.0,97.0,74.0,84.0,0.474,,0.007,0.518,,,-39.04,1.45,0.4,,,87.1,,91.3,80.4,,,,,,,,,,0.234,0.297,0.156,,,,0.114,0.205,0.505,,,,,,,,,,,,,,,,,,
52,2024-08-28,747161,Groundout,field_out,True,578428,656464,Jose Iglesias,Kevin Ginkel,0,619e4cb8-8966-4caa-be85-b9b5e6775f24,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,2.97,60.0,103.0,108.0,105.0,0.753,9.6,1.65,7.8,0.45,1.42,0.247,0.414,0.111,0.321,0.399,,,,93.0,105.0,99.0,88.0,100.0,98.0,133.0,102.0,113.0,,,,0.091,0.521,,0.389,,1.18,,2.28,0.46,,96.0,,,94.5,87.5,,,,0.236,0.336,0.194,,,,0.217,0.217,0.104,0.233,0.356,0.413,,,,,,,,,,,,,,,,,,,,,
53,2024-08-28,747161,Strikeout,strikeout,True,682626,656464,Francisco Alvarez,Kevin Ginkel,0,0ca95a5a-2246-4c5e-bd54-bc9f2713ea1d,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,2.97,60.0,103.0,108.0,105.0,0.753,9.6,1.65,7.8,0.45,1.42,0.247,0.414,0.111,0.321,0.399,,,,93.0,105.0,99.0,88.0,100.0,98.0,133.0,102.0,113.0,,,,0.091,0.521,,0.389,,1.18,,2.28,0.46,,96.0,,,94.5,87.5,,,,0.236,0.336,0.194,,,,0.217,0.217,0.104,0.233,0.356,0.413,,,,,,,,,,,,,,,,,,,,,
54,2024-08-28,747161,Groundout,field_out,True,664056,656464,Harrison Bader,Kevin Ginkel,0,8b16cf3d-08fc-4e22-bd96-c91696a20876,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,2.97,60.0,103.0,108.0,105.0,0.753,9.6,1.65,7.8,0.45,1.42,0.247,0.414,0.111,0.321,0.399,,,,93.0,105.0,99.0,88.0,100.0,98.0,133.0,102.0,113.0,,,,0.091,0.521,,0.389,,1.18,,2.28,0.46,,96.0,,,94.5,87.5,,,,0.236,0.336,0.194,,,,0.217,0.217,0.104,0.233,0.356,0.413,,,,,,,,,,,,,,,,,,,,,
55,2024-08-28,747161,Groundout,field_out,True,664983,664849,Jake McCarthy,Danny Young,0,6fa7c338-bf2a-4bc9-a0a2-0874566f7b55,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,3.0,4.03,30.0,92.0,103.0,91.0,0.689,12.0,4.5,6.3,0.6,2.0,0.286,0.329,0.186,0.229,0.368,,,,,,,68.0,100.0,92.0,136.0,85.0,90.0,97.0,74.0,84.0,0.474,,0.007,0.518,,,-39.04,1.45,0.4,,,87.1,,91.3,80.4,,,,,,,,,,0.234,0.297,0.156,,,,0.114,0.205,0.505,,,,,,,,,,,,,,,,,,
56,2024-08-28,747161,Walk,walk,False,592626,664849,Joc Pederson,Danny Young,0,0e97572b-db64-4a92-882e-2df46100654f,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,3.0,4.03,30.0,92.0,103.0,91.0,0.689,12.0,4.5,6.3,0.6,2.0,0.286,0.329,0.186,0.229,0.368,,,,,,,68.0,100.0,92.0,136.0,85.0,90.0,97.0,74.0,84.0,0.474,,0.007,0.518,,,-39.04,1.45,0.4,,,87.1,,91.3,80.4,,,,,,,,,,0.234,0.297,0.156,,,,0.114,0.205,0.505,,,,,,,,,,,,,,,,,,
57,2024-08-28,747161,Strikeout,strikeout,True,605137,657585,Josh Bell,Reed Garrett,1,752263cd-16b0-447d-80bd-b0123ccddac6,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.83,3.39,47.0,92.0,117.0,96.0,0.649,13.21,5.17,8.23,1.15,1.21,0.241,0.444,0.241,0.278,0.343,,,,127.0,85.0,89.0,92.0,85.0,79.0,121.0,96.0,104.0,108.0,100.0,94.0,0.127,0.162,0.236,0.201,,-4.43,0.55,-2.08,0.81,,96.5,91.4,,96.2,84.8,,,,0.414,0.759,0.288,0.297,0.514,0.347,0.375,0.688,0.239,,,,0.192,0.231,0.339,120.0,92.0,99.0,0.274,1.85,88.0,0.132,0.147,0.522,,,,,,,,,
58,2024-08-28,747161,Groundout,field_out,True,596019,657044,Francisco Lindor,Ryan Thompson,0,608be371-39a6-4467-8f59-de17982a3181,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,,,,126.0,122.0,117.0,103.0,101.0,104.0,132.0,101.0,114.0,,,,0.656,0.106,,0.237,,0.95,,0.9,0.66,,92.6,,,91.0,79.0,,,,0.1,0.2,0.256,,,,0.262,0.39,0.163,0.2,0.333,0.327,,,,,,,,,,,,,,,,,,,,,
59,2024-08-28,747161,Strikeout,strikeout,True,668901,657044,Mark Vientos,Ryan Thompson,0,f674dfde-5bc6-4141-b95a-5afcba203984,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,,,,126.0,122.0,117.0,103.0,101.0,104.0,132.0,101.0,114.0,,,,0.656,0.106,,0.237,,0.95,,0.9,0.66,,92.6,,,91.0,79.0,,,,0.1,0.2,0.256,,,,0.262,0.39,0.163,0.2,0.333,0.327,,,,,,,,,,,,,,,,,,,,,
60,2024-08-28,747161,Double,double,False,516782,657044,Starling Marte,Ryan Thompson,0,fc8ffcf7-5bc8-4bfa-867c-c2b4717036bd,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,,,,126.0,122.0,117.0,103.0,101.0,104.0,132.0,101.0,114.0,,,,0.656,0.106,,0.237,,0.95,,0.9,0.66,,92.6,,,91.0,79.0,,,,0.1,0.2,0.256,,,,0.262,0.39,0.163,0.2,0.333,0.327,,,,,,,,,,,,,,,,,,,,,
61,2024-08-28,747161,Groundout,field_out,True,607043,657044,Brandon Nimmo,Ryan Thompson,0,b552e8fa-2aa7-4dd0-88af-9c64722288d4,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,,,,126.0,122.0,117.0,103.0,101.0,104.0,132.0,101.0,114.0,,,,0.656,0.106,,0.237,,0.95,,0.9,0.66,,92.6,,,91.0,79.0,,,,0.1,0.2,0.256,,,,0.262,0.39,0.163,0.2,0.333,0.327,,,,,,,,,,,,,,,,,,,,,
62,2024-08-28,747161,Walk,walk,False,666971,664208,Lourdes Gurriel Jr.,Phil Maton,0,f18fe88a-f909-4656-a15e-9eb0a8ab74e5,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.76,4.68,52.2,94.0,96.0,102.0,0.747,8.37,3.93,6.66,1.2,1.31,0.156,0.496,0.191,0.333,0.399,,,,,,,48.0,96.0,89.0,143.0,92.0,102.0,77.0,94.0,95.0,0.076,,0.355,0.279,,,1.4,1.63,-0.89,,,88.6,,87.2,81.6,,,,,,,0.167,0.204,0.29,0.231,0.231,0.138,0.333,1.333,0.111,0.294,0.588,0.218,,,,,,,,,,96.0,96.0,109.0,0.29,-0.2,74.6,0.154,0.277,0.353
63,2024-08-28,747161,Strikeout,strikeout,True,680728,664208,Adrian Del Castillo,Phil Maton,0,23de1247-4c45-4a11-b595-fe9231552f26,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.76,4.68,52.2,94.0,96.0,102.0,0.747,8.37,3.93,6.66,1.2,1.31,0.156,0.496,0.191,0.333,0.399,,,,,,,48.0,96.0,89.0,143.0,92.0,102.0,77.0,94.0,95.0,0.076,,0.355,0.279,,,1.4,1.63,-0.89,,,88.6,,87.2,81.6,,,,,,,0.167,0.204,0.29,0.231,0.231,0.138,0.333,1.333,0.111,0.294,0.588,0.218,,,,,,,,,,96.0,96.0,109.0,0.29,-0.2,74.6,0.154,0.277,0.353
64,2024-08-28,747161,Flyout,field_out,True,553993,664208,Eugenio Suárez,Phil Maton,0,e7f37be7-6d2c-4f81-a80d-92c4c67c1c37,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.76,4.68,52.2,94.0,96.0,102.0,0.747,8.37,3.93,6.66,1.2,1.31,0.156,0.496,0.191,0.333,0.399,,,,,,,48.0,96.0,89.0,143.0,92.0,102.0,77.0,94.0,95.0,0.076,,0.355,0.279,,,1.4,1.63,-0.89,,,88.6,,87.2,81.6,,,,,,,0.167,0.204,0.29,0.231,0.231,0.138,0.333,1.333,0.111,0.294,0.588,0.218,,,,,,,,,,96.0,96.0,109.0,0.29,-0.2,74.6,0.154,0.277,0.353
65,2024-08-28,747161,Walk,walk,False,656976,621242,Pavin Smith,Edwin Díaz,1,edf406a6-3acd-489f-b84e-71d0b84d24d2,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.19,2.77,38.2,96.0,124.0,106.0,0.674,13.03,3.49,6.28,1.63,1.15,0.181,0.518,0.205,0.313,0.428,,,,117.0,93.0,100.0,,,,130.0,97.0,111.0,,,,,0.467,,0.533,,0.75,,,-0.12,,97.3,,,,89.5,,,,0.163,0.327,0.367,,,,,,,0.213,0.416,0.342,,,,,,,,,,,,,,,,,,,,,
66,2024-08-28,747161,Walk,walk,False,672695,621242,Geraldo Perdomo,Edwin Díaz,1,0a324eb2-2f13-4fdc-a211-9100338d3a62,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.19,2.77,38.2,96.0,124.0,106.0,0.674,13.03,3.49,6.28,1.63,1.15,0.181,0.518,0.205,0.313,0.428,,,,117.0,93.0,100.0,,,,130.0,97.0,111.0,,,,,0.467,,0.533,,0.75,,,-0.12,,97.3,,,,89.5,,,,0.163,0.327,0.367,,,,,,,0.213,0.416,0.342,,,,,,,,,,,,,,,,,,,,,
67,2024-08-28,747161,Home Run,home_run,False,682998,621242,Corbin Carroll,Edwin Díaz,1,2fe25729-1be2-4302-9f33-8e7390cdd2bc,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.19,2.77,38.2,96.0,124.0,106.0,0.674,13.03,3.49,6.28,1.63,1.15,0.181,0.518,0.205,0.313,0.428,,,,117.0,93.0,100.0,,,,130.0,97.0,111.0,,,,,0.467,,0.533,,0.75,,,-0.12,,97.3,,,,89.5,,,,0.163,0.327,0.367,,,,,,,0.213,0.416,0.342,,,,,,,,,,,,,,,,,,,,,
68,2024-08-28,747161,Groundout,field_out,True,664983,621242,Jake McCarthy,Edwin Díaz,0,0f3992a8-6428-43be-a59e-c3f3c562bbaf,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.19,2.77,38.2,96.0,124.0,106.0,0.674,13.03,3.49,6.28,1.63,1.15,0.181,0.518,0.205,0.313,0.428,,,,117.0,93.0,100.0,,,,130.0,97.0,111.0,,,,,0.467,,0.533,,0.75,,,-0.12,,97.3,,,,89.5,,,,0.163,0.327,0.367,,,,,,,0.213,0.416,0.342,,,,,,,,,,,,,,,,,,,,,
