,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS
10,2024-09-29,747147,Double,double,False,553869,694297,Elias Díaz,Brandon Pfaadt,1,ba880592-14c0-4485-9fc7-401d69dae9f1,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.75,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,92.0,102.0,96.0,106.0,102.0,104.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,0.222,0.334,0.006,0.273,0.053,0.112,0.37,0.45,-0.09,-0.12,-1.37,0.84,93.8,89.6,87.5,93.7,84.8,80.8,0.265,0.466,0.224,0.215,0.455,0.362,0.286,0.365,0.119,0.25,0.289,0.312,0.429,0.571,0.279,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
11,2024-09-29,747147,Flyout,field_out,True,642180,694297,Tyler Wade,Brandon Pfaadt,0,6f926a61-93d6-42dc-b589-d16083bd22c9,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.75,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,92.0,102.0,96.0,106.0,102.0,104.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,0.222,0.334,0.006,0.273,0.053,0.112,0.37,0.45,-0.09,-0.12,-1.37,0.84,93.8,89.6,87.5,93.7,84.8,80.8,0.265,0.466,0.224,0.215,0.455,0.362,0.286,0.365,0.119,0.25,0.289,0.312,0.429,0.571,0.279,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
12,2024-09-29,747147,Flyout,field_out,True,545341,527048,Randal Grichuk,Martín Pérez,0,a9b579ab-0018-404a-a79d-facde209eb8a,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.142,0.308,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,,0.0,0.141,0.227,-8.23,,0.57,-51.06,0.62,-1.27,91.3,,83.4,90.7,82.8,77.9,0.458,0.917,0.043,,,,0.275,0.383,0.094,0.28,0.448,0.341,0.246,0.354,0.29,,,,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,
13,2024-09-29,747147,Strikeout,strikeout,True,553993,527048,Eugenio Suárez,Martín Pérez,0,518ae73b-d406-45b3-9fb2-a0f3b1010cab,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.142,0.308,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,,0.0,0.141,0.227,-8.23,,0.57,-51.06,0.62,-1.27,91.3,,83.4,90.7,82.8,77.9,0.458,0.917,0.043,,,,0.275,0.383,0.094,0.28,0.448,0.341,0.246,0.354,0.29,,,,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,
14,2024-09-29,747147,Strikeout,strikeout,True,664983,527048,Jake McCarthy,Martín Pérez,0,0954f497-f6e9-460b-9329-16aab842787e,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.142,0.308,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,,0.0,0.141,0.227,-8.23,,0.57,-51.06,0.62,-1.27,91.3,,83.4,90.7,82.8,77.9,0.458,0.917,0.043,,,,0.275,0.383,0.094,0.28,0.448,0.341,0.246,0.354,0.29,,,,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,
15,2024-09-29,747147,Strikeout,strikeout,True,663604,694297,Brandon Lockridge,Brandon Pfaadt,0,a9c6784a-ddca-4df5-8398-d54d9bafd3db,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.75,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,92.0,102.0,96.0,106.0,102.0,104.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,0.222,0.334,0.006,0.273,0.053,0.112,0.37,0.45,-0.09,-0.12,-1.37,0.84,93.8,89.6,87.5,93.7,84.8,80.8,0.265,0.466,0.224,0.215,0.455,0.362,0.286,0.365,0.119,0.25,0.289,0.312,0.429,0.571,0.279,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
16,2024-09-29,747147,Flyout,field_out,True,650333,694297,Luis Arraez,Brandon Pfaadt,0,f56fe0bc-7975-4666-8fc8-f11f67de06e0,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.75,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,92.0,102.0,96.0,106.0,102.0,104.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,0.222,0.334,0.006,0.273,0.053,0.112,0.37,0.45,-0.09,-0.12,-1.37,0.84,93.8,89.6,87.5,93.7,84.8,80.8,0.265,0.466,0.224,0.215,0.455,0.362,0.286,0.365,0.119,0.25,0.289,0.312,0.429,0.571,0.279,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
17,2024-09-29,747147,Strikeout,strikeout,True,665487,694297,Fernando Tatis Jr.,Brandon Pfaadt,0,e7a58642-ffad-4e31-a724-c80eb69f2fad,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.75,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,92.0,102.0,96.0,106.0,102.0,104.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,0.222,0.334,0.006,0.273,0.053,0.112,0.37,0.45,-0.09,-0.12,-1.37,0.84,93.8,89.6,87.5,93.7,84.8,80.8,0.265,0.466,0.224,0.215,0.455,0.362,0.286,0.365,0.119,0.25,0.289,0.312,0.429,0.571,0.279,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
18,2024-09-29,747147,Walk,walk,False,672515,527048,Gabriel Moreno,Martín Pérez,0,4cf3cf01-574f-4c57-811a-868e31a05f21,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.142,0.308,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,,0.0,0.141,0.227,-8.23,,0.57,-51.06,0.62,-1.27,91.3,,83.4,90.7,82.8,77.9,0.458,0.917,0.043,,,,0.275,0.383,0.094,0.28,0.448,0.341,0.246,0.354,0.29,,,,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,
19,2024-09-29,747147,Sac Bunt,sac_bunt,True,672695,527048,Geraldo Perdomo,Martín Pérez,1,42223754-7d0a-43af-ab47-60d128dcd92f,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.142,0.308,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,,0.0,0.141,0.227,-8.23,,0.57,-51.06,0.62,-1.27,91.3,,83.4,90.7,82.8,77.9,0.458,0.917,0.043,,,,0.275,0.383,0.094,0.28,0.448,0.341,0.246,0.354,0.29,,,,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,
20,2024-09-29,747147,Flyout,field_out,True,606466,527048,Ketel Marte,Martín Pérez,0,1a9e15fc-cec5-44e2-ae0b-3a9d0ba6f616,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.142,0.308,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,,0.0,0.141,0.227,-8.23,,0.57,-51.06,0.62,-1.27,91.3,,83.4,90.7,82.8,77.9,0.458,0.917,0.043,,,,0.275,0.383,0.094,0.28,0.448,0.341,0.246,0.354,0.29,,,,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,
21,2024-09-29,747147,Groundout,field_out,True,682998,527048,Corbin Carroll,Martín Pérez,0,c5d697b0-84da-4f28-a9a6-32e60a253935,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.142,0.308,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,,0.0,0.141,0.227,-8.23,,0.57,-51.06,0.62,-1.27,91.3,,83.4,90.7,82.8,77.9,0.458,0.917,0.043,,,,0.275,0.383,0.094,0.28,0.448,0.341,0.246,0.354,0.29,,,,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,
22,2024-09-29,747147,Strikeout,strikeout,True,630105,694297,Jake Cronenworth,Brandon Pfaadt,0,24251a84-a2f3-4998-b357-4afc9dd24b9a,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.75,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,92.0,102.0,96.0,106.0,102.0,104.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,0.222,0.334,0.006,0.273,0.053,0.112,0.37,0.45,-0.09,-0.12,-1.37,0.84,93.8,89.6,87.5,93.7,84.8,80.8,0.265,0.466,0.224,0.215,0.455,0.362,0.286,0.365,0.119,0.25,0.289,0.312,0.429,0.571,0.279,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
23,2024-09-29,747147,Strikeout,strikeout,True,444482,694297,David Peralta,Brandon Pfaadt,0,69918c9f-bebe-48ba-b0fc-fe243f5c861f,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.75,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,92.0,102.0,96.0,106.0,102.0,104.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,0.222,0.334,0.006,0.273,0.053,0.112,0.37,0.45,-0.09,-0.12,-1.37,0.84,93.8,89.6,87.5,93.7,84.8,80.8,0.265,0.466,0.224,0.215,0.455,0.362,0.286,0.365,0.119,0.25,0.289,0.312,0.429,0.571,0.279,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
24,2024-09-29,747147,Walk,walk,False,701538,694297,Jackson Merrill,Brandon Pfaadt,0,b025bddc-a749-4671-b485-b399bdefef87,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.75,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,92.0,102.0,96.0,106.0,102.0,104.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,0.222,0.334,0.006,0.273,0.053,0.112,0.37,0.45,-0.09,-0.12,-1.37,0.84,93.8,89.6,87.5,93.7,84.8,80.8,0.265,0.466,0.224,0.215,0.455,0.362,0.286,0.365,0.119,0.25,0.289,0.312,0.429,0.571,0.279,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
25,2024-09-29,747147,Strikeout,strikeout,True,605113,694297,Nick Ahmed,Brandon Pfaadt,0,db5ef2a9-be5a-47de-a99a-44d1ead73098,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.75,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,92.0,102.0,96.0,106.0,102.0,104.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,0.222,0.334,0.006,0.273,0.053,0.112,0.37,0.45,-0.09,-0.12,-1.37,0.84,93.8,89.6,87.5,93.7,84.8,80.8,0.265,0.466,0.224,0.215,0.455,0.362,0.286,0.365,0.119,0.25,0.289,0.312,0.429,0.571,0.279,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
26,2024-09-29,747147,Lineout,field_out,True,666971,527048,Lourdes Gurriel Jr.,Martín Pérez,0,2ed3a76f-d673-41a0-984e-302d64bf92c1,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.142,0.308,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,,0.0,0.141,0.227,-8.23,,0.57,-51.06,0.62,-1.27,91.3,,83.4,90.7,82.8,77.9,0.458,0.917,0.043,,,,0.275,0.383,0.094,0.28,0.448,0.341,0.246,0.354,0.29,,,,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,
27,2024-09-29,747147,Double,double,False,572233,527048,Christian Walker,Martín Pérez,0,6ff30e0a-09f1-4bf4-9315-01aece7c5d00,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.142,0.308,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,,0.0,0.141,0.227,-8.23,,0.57,-51.06,0.62,-1.27,91.3,,83.4,90.7,82.8,77.9,0.458,0.917,0.043,,,,0.275,0.383,0.094,0.28,0.448,0.341,0.246,0.354,0.29,,,,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,
28,2024-09-29,747147,Single,single,False,545341,527048,Randal Grichuk,Martín Pérez,1,ccd1eb2b-f61f-4e0d-9c3e-ec7447cabba7,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.142,0.308,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,,0.0,0.141,0.227,-8.23,,0.57,-51.06,0.62,-1.27,91.3,,83.4,90.7,82.8,77.9,0.458,0.917,0.043,,,,0.275,0.383,0.094,0.28,0.448,0.341,0.246,0.354,0.29,,,,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,
29,2024-09-29,747147,Single,single,False,553993,527048,Eugenio Suárez,Martín Pérez,1,90b40f06-7086-46f8-8b5f-ea4bd8c664ed,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.142,0.308,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,,0.0,0.141,0.227,-8.23,,0.57,-51.06,0.62,-1.27,91.3,,83.4,90.7,82.8,77.9,0.458,0.917,0.043,,,,0.275,0.383,0.094,0.28,0.448,0.341,0.246,0.354,0.29,,,,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,
30,2024-09-29,747147,Single,single,False,664983,527048,Jake McCarthy,Martín Pérez,1,78e1176a-c476-4eb9-9df2-d305d84d199c,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.142,0.308,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,,0.0,0.141,0.227,-8.23,,0.57,-51.06,0.62,-1.27,91.3,,83.4,90.7,82.8,77.9,0.458,0.917,0.043,,,,0.275,0.383,0.094,0.28,0.448,0.341,0.246,0.354,0.29,,,,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,
