,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,KC%,wFA/C,wKC/C,vFA,vKC,FF_ba,FF_slg,FF_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-10-01,775343,Flyout,field_out,True,663624,666142,Ryan Mountcastle,Cole Ragans,0,da348c14-b20f-4a86-bdfe-b7b03e55a59b,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
11,2024-10-01,775343,Strikeout,strikeout,True,668939,666142,Adley Rutschman,Cole Ragans,0,e5a0552b-4e9d-428c-b041-ed753db585b9,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
12,2024-10-01,775343,Single,single,False,681297,666142,Colton Cowser,Cole Ragans,0,08814170-3866-4ea8-b4a4-605af4243c89,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
13,2024-10-01,775343,Flyout,field_out,True,602104,666142,Ramón Urías,Cole Ragans,0,8f83c5d6-424d-4728-85ab-6cccebfc3dde,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
14,2024-10-01,775343,Groundout,field_out,True,664728,669203,Kyle Isbel,Corbin Burnes,0,5fa0d58b-9da7-4f55-be9c-4623a9be5b59,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,104.0,95.0,89.0,133.0,105.0,120.0,125.0,105.0,108.0,0.078,0.45,0.146,0.215,0.11,1.37,-0.5,0.7,0.44,0.2,95.3,89.2,97.0,87.2,80.3,0.251,0.362,0.19,0.2,0.326,0.378,0.196,0.268,0.463,0.194,0.339,0.377,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-10-01,775343,Lineout,field_out,True,672580,669203,Maikel Garcia,Corbin Burnes,0,fdff5805-e85a-4a31-b907-cf89d76c12a3,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,104.0,95.0,89.0,133.0,105.0,120.0,125.0,105.0,108.0,0.078,0.45,0.146,0.215,0.11,1.37,-0.5,0.7,0.44,0.2,95.3,89.2,97.0,87.2,80.3,0.251,0.362,0.19,0.2,0.326,0.378,0.196,0.268,0.463,0.194,0.339,0.377,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-10-01,775343,Groundout,field_out,True,686681,669203,Michael Massey,Corbin Burnes,0,84010a94-d4a6-4f04-99bc-2d3792262c71,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,104.0,95.0,89.0,133.0,105.0,120.0,125.0,105.0,108.0,0.078,0.45,0.146,0.215,0.11,1.37,-0.5,0.7,0.44,0.2,95.3,89.2,97.0,87.2,80.3,0.251,0.362,0.19,0.2,0.326,0.378,0.196,0.268,0.463,0.194,0.339,0.377,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-10-01,775343,Double,double,False,656775,666142,Cedric Mullins,Cole Ragans,0,78103678-d231-4f45-95a2-3881d36f0122,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
18,2024-10-01,775343,Strikeout,strikeout,True,543510,666142,James McCann,Cole Ragans,0,54480d52-c489-4875-b09a-e58264a34e2c,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
19,2024-10-01,775343,Groundout,field_out,True,683002,666142,Gunnar Henderson,Cole Ragans,1,bc4df1b4-5809-4041-9157-e34ee4b2110e,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
20,2024-10-01,775343,Flyout,field_out,True,676059,666142,Jordan Westburg,Cole Ragans,0,f1d005dc-41a6-4cd3-96bf-76f58fafb62b,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
21,2024-10-01,775343,Pop Out,field_out,True,677951,669203,Bobby Witt Jr.,Corbin Burnes,0,fdb06e00-6d40-4324-ac25-3abccc14fa00,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,104.0,95.0,89.0,133.0,105.0,120.0,125.0,105.0,108.0,0.078,0.45,0.146,0.215,0.11,1.37,-0.5,0.7,0.44,0.2,95.3,89.2,97.0,87.2,80.3,0.251,0.362,0.19,0.2,0.326,0.378,0.196,0.268,0.463,0.194,0.339,0.377,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-10-01,775343,Strikeout,strikeout,True,686469,669203,Vinnie Pasquantino,Corbin Burnes,0,7b5deaca-ff9c-457f-9df7-fdf5ac413812,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,104.0,95.0,89.0,133.0,105.0,120.0,125.0,105.0,108.0,0.078,0.45,0.146,0.215,0.11,1.37,-0.5,0.7,0.44,0.2,95.3,89.2,97.0,87.2,80.3,0.251,0.362,0.19,0.2,0.326,0.378,0.196,0.268,0.463,0.194,0.339,0.377,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-10-01,775343,Flyout,field_out,True,521692,669203,Salvador Perez,Corbin Burnes,0,5601f6cc-8052-4269-92b6-d93cfcf4f145,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,104.0,95.0,89.0,133.0,105.0,120.0,125.0,105.0,108.0,0.078,0.45,0.146,0.215,0.11,1.37,-0.5,0.7,0.44,0.2,95.3,89.2,97.0,87.2,80.3,0.251,0.362,0.19,0.2,0.326,0.378,0.196,0.268,0.463,0.194,0.339,0.377,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-10-01,775343,Strikeout,strikeout,True,623993,666142,Anthony Santander,Cole Ragans,0,827be505-a6c7-4ca1-af8a-1e27de18a71b,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
25,2024-10-01,775343,Strikeout,strikeout,True,663624,666142,Ryan Mountcastle,Cole Ragans,0,42d6aa52-bb7a-48cf-bdcd-f3348a86a5e4,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
26,2024-10-01,775343,Flyout,field_out,True,668939,666142,Adley Rutschman,Cole Ragans,0,5929a44e-7bbe-4148-ae80-cc8f7406dbbf,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
27,2024-10-01,775343,Single,single,False,493329,669203,Yuli Gurriel,Corbin Burnes,0,61082e51-4cd7-4d02-a00f-85dbb4bac266,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,104.0,95.0,89.0,133.0,105.0,120.0,125.0,105.0,108.0,0.078,0.45,0.146,0.215,0.11,1.37,-0.5,0.7,0.44,0.2,95.3,89.2,97.0,87.2,80.3,0.251,0.362,0.19,0.2,0.326,0.378,0.196,0.268,0.463,0.194,0.339,0.377,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-10-01,775343,Double Play,double_play,True,669004,669203,MJ Melendez,Corbin Burnes,1,bc4f061e-53a5-4c1b-a89b-c789e9d33c77,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,104.0,95.0,89.0,133.0,105.0,120.0,125.0,105.0,108.0,0.078,0.45,0.146,0.215,0.11,1.37,-0.5,0.7,0.44,0.2,95.3,89.2,97.0,87.2,80.3,0.251,0.362,0.19,0.2,0.326,0.378,0.196,0.268,0.463,0.194,0.339,0.377,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-10-01,775343,Strikeout,strikeout,True,502054,669203,Tommy Pham,Corbin Burnes,0,30867934-768f-45b0-9489-a33ae4110f73,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,104.0,95.0,89.0,133.0,105.0,120.0,125.0,105.0,108.0,0.078,0.45,0.146,0.215,0.11,1.37,-0.5,0.7,0.44,0.2,95.3,89.2,97.0,87.2,80.3,0.251,0.362,0.19,0.2,0.326,0.378,0.196,0.268,0.463,0.194,0.339,0.377,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-10-01,775343,Groundout,field_out,True,681297,666142,Colton Cowser,Cole Ragans,0,fbb3d17d-47a7-4d12-a61a-c230418d721f,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
31,2024-10-01,775343,Double,double,False,602104,666142,Ramón Urías,Cole Ragans,0,0b6a962c-09c9-4e03-9f59-a9cc73004cdd,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.27,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.298,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.326,0.183,0.28,0.478,,,,,,,105.0,101.0,106.0,101.0,97.0,101.0,0.418,0.104,0.85,0.9,95.4,80.8,0.213,0.361,0.231,,,,,,,,,
