,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
37,2024-05-05,745913,Pop Out,field_out,True,622534,657514,Manuel Margot,Brennan Bernardino,0,8a4d74a0-9cd0-40ad-91b8-fe70f3f97ee3,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,2.53,3.54,32.0,98.0,93.0,93.0,0.837,8.16,3.94,7.59,0.28,1.16,0.27,0.348,0.18,0.281,0.515,,,,85.0,104.0,93.0,82.0,99.0,92.0,,,,0.514,,,0.051,,,2.0,2.84,,,91.3,84.4,,,,,,,0.0,0.0,0.091,0.234,0.297,0.189,,,,124.0,76.0,77.0,0.104,,-2.71,,87.1,,,,,0.429,0.571,0.063,94.0,95.0,100.0,0.332,-0.65,78.7,0.214,0.357,0.23
38,2024-05-05,745913,Strikeout,strikeout,True,666397,657514,Edouard Julien,Brennan Bernardino,0,bc6b551c-0580-4b10-afb0-f0119fe6dd89,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,2.53,3.54,32.0,98.0,93.0,93.0,0.837,8.16,3.94,7.59,0.28,1.16,0.27,0.348,0.18,0.281,0.515,,,,85.0,104.0,93.0,82.0,99.0,92.0,,,,0.514,,,0.051,,,2.0,2.84,,,91.3,84.4,,,,,,,0.0,0.0,0.091,0.234,0.297,0.189,,,,124.0,76.0,77.0,0.104,,-2.71,,87.1,,,,,0.429,0.571,0.063,94.0,95.0,100.0,0.332,-0.65,78.7,0.214,0.357,0.23
39,2024-05-05,745913,Strikeout,strikeout,True,646240,657746,Rafael Devers,Joe Ryan,0,04883b97-be79-46a7-b9e5-2c34f187a8bf,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-05-05,745913,Walk,walk,False,666152,657746,David Hamilton,Joe Ryan,0,2ea09077-dc95-41bf-b79b-fe46e037aa70,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-05-05,745913,Flyout,field_out,True,677800,657746,Wilyer Abreu,Joe Ryan,0,cea4ae4c-d81d-43a2-b29f-b7eace95d054,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-05-05,745913,Lineout,field_out,True,687093,657746,Vaughn Grissom,Joe Ryan,0,8765ef78-c2fe-44ed-8a53-560b162665ba,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-05-05,745913,Lineout,field_out,True,680777,677161,Ryan Jeffers,Zack Kelly,0,3912399d-d6c0-4167-a5ed-d2c45e16a2a5,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,107.0,97.0,93.0,,,,129.0,104.0,115.0,,,,,0.317,,0.255,-0.36,,,2.66,96.2,,,82.3,0.195,0.268,0.19,,,,0.111,0.222,0.385,,,,107.0,105.0,112.0,89.0,105.0,107.0,0.189,0.239,2.03,1.3,90.2,83.4,0.111,0.259,0.29,0.192,0.308,0.271,,,,,,,,,
44,2024-05-05,745913,Walk,walk,False,596146,677161,Max Kepler,Zack Kelly,0,ad170dea-a810-400c-9f47-5b61dfc9651c,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,107.0,97.0,93.0,,,,129.0,104.0,115.0,,,,,0.317,,0.255,-0.36,,,2.66,96.2,,,82.3,0.195,0.268,0.19,,,,0.111,0.222,0.385,,,,107.0,105.0,112.0,89.0,105.0,107.0,0.189,0.239,2.03,1.3,90.2,83.4,0.111,0.259,0.29,0.192,0.308,0.271,,,,,,,,,
45,2024-05-05,745913,Walk,walk,False,621043,677161,Carlos Correa,Zack Kelly,1,8ca36066-6ff7-4915-b70a-75b11d682f92,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,107.0,97.0,93.0,,,,129.0,104.0,115.0,,,,,0.317,,0.255,-0.36,,,2.66,96.2,,,82.3,0.195,0.268,0.19,,,,0.111,0.222,0.385,,,,107.0,105.0,112.0,89.0,105.0,107.0,0.189,0.239,2.03,1.3,90.2,83.4,0.111,0.259,0.29,0.192,0.308,0.271,,,,,,,,,
46,2024-05-05,745913,Strikeout,strikeout,True,663616,677161,Trevor Larnach,Zack Kelly,0,8db3de03-20e1-4a8f-af27-2a159e5cde75,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,107.0,97.0,93.0,,,,129.0,104.0,115.0,,,,,0.317,,0.255,-0.36,,,2.66,96.2,,,82.3,0.195,0.268,0.19,,,,0.111,0.222,0.385,,,,107.0,105.0,112.0,89.0,105.0,107.0,0.189,0.239,2.03,1.3,90.2,83.4,0.111,0.259,0.29,0.192,0.308,0.271,,,,,,,,,
47,2024-05-05,745913,Flyout,field_out,True,650489,677161,Willi Castro,Zack Kelly,0,954ddf2a-80df-4391-9488-1cf0e5d53552,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,107.0,97.0,93.0,,,,129.0,104.0,115.0,,,,,0.317,,0.255,-0.36,,,2.66,96.2,,,82.3,0.195,0.268,0.19,,,,0.111,0.222,0.385,,,,107.0,105.0,112.0,89.0,105.0,107.0,0.189,0.239,2.03,1.3,90.2,83.4,0.111,0.259,0.29,0.192,0.308,0.271,,,,,,,,,
48,2024-05-05,745913,Strikeout,strikeout,True,642086,681892,Dominic Smith,Kody Funderburk,0,2af235cd-96d1-448c-a5cc-baeb26f5df90,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,,,,98.0,95.0,94.0,122.0,88.0,95.0,,,,0.203,,,0.326,,,-0.34,-2.42,,,93.3,82.7,,,,,,,0.25,0.462,0.337,0.286,0.381,0.091,76.0,96.0,95.0,93.0,102.0,98.0,0.442,0.029,-0.69,1.2,92.2,88.6,0.333,0.667,0.0,0.302,0.491,0.254,,,,,,,,,
49,2024-05-05,745913,Single,single,False,624512,681892,Reese McGuire,Kody Funderburk,0,71c12311-02e2-4840-97ca-65961b07b613,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,,,,98.0,95.0,94.0,122.0,88.0,95.0,,,,0.203,,,0.326,,,-0.34,-2.42,,,93.3,82.7,,,,,,,0.25,0.462,0.337,0.286,0.381,0.091,76.0,96.0,95.0,93.0,102.0,98.0,0.442,0.029,-0.69,1.2,92.2,88.6,0.333,0.667,0.0,0.302,0.491,0.254,,,,,,,,,
50,2024-05-05,745913,Sac Bunt,sac_bunt,True,678882,681892,Ceddanne Rafaela,Kody Funderburk,1,d15c17ac-67b1-49e6-ab07-e067a75e7d3c,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,,,,98.0,95.0,94.0,122.0,88.0,95.0,,,,0.203,,,0.326,,,-0.34,-2.42,,,93.3,82.7,,,,,,,0.25,0.462,0.337,0.286,0.381,0.091,76.0,96.0,95.0,93.0,102.0,98.0,0.442,0.029,-0.69,1.2,92.2,88.6,0.333,0.667,0.0,0.302,0.491,0.254,,,,,,,,,
51,2024-05-05,745913,Strikeout,strikeout,True,670097,681892,Zack Short,Kody Funderburk,0,99a7fba0-b0cf-4453-b387-b719044eb4ef,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,,,,98.0,95.0,94.0,122.0,88.0,95.0,,,,0.203,,,0.326,,,-0.34,-2.42,,,93.3,82.7,,,,,,,0.25,0.462,0.337,0.286,0.381,0.091,76.0,96.0,95.0,93.0,102.0,98.0,0.442,0.029,-0.69,1.2,92.2,88.6,0.333,0.667,0.0,0.302,0.491,0.254,,,,,,,,,
52,2024-05-05,745913,Single,single,False,467793,677161,Carlos Santana,Zack Kelly,0,98abcc58-6238-4c05-8db0-0c95ceeed15f,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,107.0,97.0,93.0,,,,129.0,104.0,115.0,,,,,0.317,,0.255,-0.36,,,2.66,96.2,,,82.3,0.195,0.268,0.19,,,,0.111,0.222,0.385,,,,107.0,105.0,112.0,89.0,105.0,107.0,0.189,0.239,2.03,1.3,90.2,83.4,0.111,0.259,0.29,0.192,0.308,0.271,,,,,,,,,
53,2024-05-05,745913,Strikeout,strikeout,True,669304,677161,Jose Miranda,Zack Kelly,0,1520e96e-18a8-486d-ad12-04dd19f2ab0a,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,107.0,97.0,93.0,,,,129.0,104.0,115.0,,,,,0.317,,0.255,-0.36,,,2.66,96.2,,,82.3,0.195,0.268,0.19,,,,0.111,0.222,0.385,,,,107.0,105.0,112.0,89.0,105.0,107.0,0.189,0.239,2.03,1.3,90.2,83.4,0.111,0.259,0.29,0.192,0.308,0.271,,,,,,,,,
54,2024-05-05,745913,Forceout,force_out,True,622534,677161,Manuel Margot,Zack Kelly,1,505f6080-3be9-40ce-93dc-f31e1853f09e,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,107.0,97.0,93.0,,,,129.0,104.0,115.0,,,,,0.317,,0.255,-0.36,,,2.66,96.2,,,82.3,0.195,0.268,0.19,,,,0.111,0.222,0.385,,,,107.0,105.0,112.0,89.0,105.0,107.0,0.189,0.239,2.03,1.3,90.2,83.4,0.111,0.259,0.29,0.192,0.308,0.271,,,,,,,,,
55,2024-05-05,745913,Forceout,force_out,True,571657,592155,Kyle Farmer,Cam Booser,1,05c24384-4bab-4e7a-b51a-7dbf90885045,592155.0,cambooser,Booser,Left,Cam Booser,BOS,2.9,2.88,31.0,102.0,96.0,101.0,0.742,9.87,2.03,8.13,0.87,0.51,0.163,0.5,0.128,0.326,0.466,96.0,108.0,108.0,,,,94.0,103.0,105.0,,,,,0.42,,0.227,1.68,,,1.16,95.5,,,82.5,0.217,0.317,0.287,,,,0.2,0.314,0.293,,,,,,,97.0,93.0,91.0,0.353,,0.3,,88.3,,,,,0.333,0.5,0.286,,,,,,,,,
56,2024-05-05,745913,Groundout,field_out,True,680776,681892,Jarren Duran,Kody Funderburk,0,5a172b51-9c9a-4503-be7a-221076616515,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,,,,98.0,95.0,94.0,122.0,88.0,95.0,,,,0.203,,,0.326,,,-0.34,-2.42,,,93.3,82.7,,,,,,,0.25,0.462,0.337,0.286,0.381,0.091,76.0,96.0,95.0,93.0,102.0,98.0,0.442,0.029,-0.69,1.2,92.2,88.6,0.333,0.667,0.0,0.302,0.491,0.254,,,,,,,,,
57,2024-05-05,745913,Single,single,False,646240,681892,Rafael Devers,Kody Funderburk,0,772205cc-2b42-4c0d-ba26-21aad3c55cee,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,,,,98.0,95.0,94.0,122.0,88.0,95.0,,,,0.203,,,0.326,,,-0.34,-2.42,,,93.3,82.7,,,,,,,0.25,0.462,0.337,0.286,0.381,0.091,76.0,96.0,95.0,93.0,102.0,98.0,0.442,0.029,-0.69,1.2,92.2,88.6,0.333,0.667,0.0,0.302,0.491,0.254,,,,,,,,,
58,2024-05-05,745913,Double,double,False,641933,681892,Tyler O'Neill,Kody Funderburk,1,e875e11b-c533-4997-822d-b0ad5adb81a3,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,,,,98.0,95.0,94.0,122.0,88.0,95.0,,,,0.203,,,0.326,,,-0.34,-2.42,,,93.3,82.7,,,,,,,0.25,0.462,0.337,0.286,0.381,0.091,76.0,96.0,95.0,93.0,102.0,98.0,0.442,0.029,-0.69,1.2,92.2,88.6,0.333,0.667,0.0,0.302,0.491,0.254,,,,,,,,,
59,2024-05-05,745913,Walk,walk,False,677800,681892,Wilyer Abreu,Kody Funderburk,0,ef80502e-eadd-482d-867f-3d8afaccfffb,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,,,,98.0,95.0,94.0,122.0,88.0,95.0,,,,0.203,,,0.326,,,-0.34,-2.42,,,93.3,82.7,,,,,,,0.25,0.462,0.337,0.286,0.381,0.091,76.0,96.0,95.0,93.0,102.0,98.0,0.442,0.029,-0.69,1.2,92.2,88.6,0.333,0.667,0.0,0.302,0.491,0.254,,,,,,,,,
60,2024-05-05,745913,Double,double,False,687093,681892,Vaughn Grissom,Kody Funderburk,1,232b9e2a-675c-48ff-96a7-1d0d61b344dc,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,,,,98.0,95.0,94.0,122.0,88.0,95.0,,,,0.203,,,0.326,,,-0.34,-2.42,,,93.3,82.7,,,,,,,0.25,0.462,0.337,0.286,0.381,0.091,76.0,96.0,95.0,93.0,102.0,98.0,0.442,0.029,-0.69,1.2,92.2,88.6,0.333,0.667,0.0,0.302,0.491,0.254,,,,,,,,,
61,2024-05-05,745913,Double,double,False,642086,681892,Dominic Smith,Kody Funderburk,1,d0dbcba2-2a62-470a-ba3a-12ea1efe10c6,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,,,,98.0,95.0,94.0,122.0,88.0,95.0,,,,0.203,,,0.326,,,-0.34,-2.42,,,93.3,82.7,,,,,,,0.25,0.462,0.337,0.286,0.381,0.091,76.0,96.0,95.0,93.0,102.0,98.0,0.442,0.029,-0.69,1.2,92.2,88.6,0.333,0.667,0.0,0.302,0.491,0.254,,,,,,,,,
62,2024-05-05,745913,Groundout,field_out,True,624512,543351,Reese McGuire,Jay Jackson,1,5b63c757-fc77-4619-bca4-4a83a7fb18ff,543351.0,jayjackson,"Jackson, J",Right,Jay Jackson,MIN,7.52,4.7,26.1,102.0,98.0,97.0,0.765,9.91,3.08,9.57,2.39,0.84,0.171,0.447,0.171,0.289,0.464,70.0,104.0,90.0,77.0,119.0,111.0,115.0,101.0,99.0,,,,0.05,0.265,,0.554,1.98,,3.21,-2.47,91.9,,91.3,84.9,0.2,0.233,0.203,,,,0.276,0.672,0.307,0.286,0.286,0.077,88.0,100.0,101.0,,,,,0.131,,-2.99,,86.0,0.4,0.7,0.217,,,,,,,,,,,,
63,2024-05-05,745913,Flyout,field_out,True,678882,543351,Ceddanne Rafaela,Jay Jackson,0,8bb0133f-a348-4afc-9453-d2880023ffd0,543351.0,jayjackson,"Jackson, J",Right,Jay Jackson,MIN,7.52,4.7,26.1,102.0,98.0,97.0,0.765,9.91,3.08,9.57,2.39,0.84,0.171,0.447,0.171,0.289,0.464,70.0,104.0,90.0,77.0,119.0,111.0,115.0,101.0,99.0,,,,0.05,0.265,,0.554,1.98,,3.21,-2.47,91.9,,91.3,84.9,0.2,0.233,0.203,,,,0.276,0.672,0.307,0.286,0.286,0.077,88.0,100.0,101.0,,,,,0.131,,-2.99,,86.0,0.4,0.7,0.217,,,,,,,,,,,,
64,2024-05-05,745913,Flyout,field_out,True,680777,670174,Ryan Jeffers,Josh Winckowski,0,21ccb66c-3d90-4b32-bd67-8244d08fa313,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,,,,0.331,0.033,,0.145,-1.24,,0.04,1.11,94.6,,94.9,84.8,0.2,0.2,0.143,,,,0.143,0.19,0.348,0.305,0.475,0.177,99.0,95.0,93.0,98.0,100.0,92.0,0.353,0.138,-0.93,-0.72,89.8,91.5,0.3,0.333,0.102,0.289,0.467,0.243,,,,,,,,,
65,2024-05-05,745913,Double,double,False,596146,670174,Max Kepler,Josh Winckowski,0,624766bb-1808-45e5-bacc-9cd08b8edbcb,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,,,,0.331,0.033,,0.145,-1.24,,0.04,1.11,94.6,,94.9,84.8,0.2,0.2,0.143,,,,0.143,0.19,0.348,0.305,0.475,0.177,99.0,95.0,93.0,98.0,100.0,92.0,0.353,0.138,-0.93,-0.72,89.8,91.5,0.3,0.333,0.102,0.289,0.467,0.243,,,,,,,,,
66,2024-05-05,745913,Lineout,field_out,True,621043,670174,Carlos Correa,Josh Winckowski,0,f4d24772-149d-47a1-8efc-d23daca2f9db,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,,,,0.331,0.033,,0.145,-1.24,,0.04,1.11,94.6,,94.9,84.8,0.2,0.2,0.143,,,,0.143,0.19,0.348,0.305,0.475,0.177,99.0,95.0,93.0,98.0,100.0,92.0,0.353,0.138,-0.93,-0.72,89.8,91.5,0.3,0.333,0.102,0.289,0.467,0.243,,,,,,,,,
67,2024-05-05,745913,Single,single,False,663616,670174,Trevor Larnach,Josh Winckowski,1,f96a2686-913c-4b76-92fb-b1feb537c5a8,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,,,,0.331,0.033,,0.145,-1.24,,0.04,1.11,94.6,,94.9,84.8,0.2,0.2,0.143,,,,0.143,0.19,0.348,0.305,0.475,0.177,99.0,95.0,93.0,98.0,100.0,92.0,0.353,0.138,-0.93,-0.72,89.8,91.5,0.3,0.333,0.102,0.289,0.467,0.243,,,,,,,,,
68,2024-05-05,745913,Groundout,field_out,True,650489,670174,Willi Castro,Josh Winckowski,0,35840559-f7d2-4fd9-8cf9-a5aa4cb484d3,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,,,,0.331,0.033,,0.145,-1.24,,0.04,1.11,94.6,,94.9,84.8,0.2,0.2,0.143,,,,0.143,0.19,0.348,0.305,0.475,0.177,99.0,95.0,93.0,98.0,100.0,92.0,0.353,0.138,-0.93,-0.72,89.8,91.5,0.3,0.333,0.102,0.289,0.467,0.243,,,,,,,,,
69,2024-05-05,745913,Strikeout,strikeout,True,670097,543351,Zack Short,Jay Jackson,0,e540e4b1-6701-495f-b77a-b8330ac9d7bd,543351.0,jayjackson,"Jackson, J",Right,Jay Jackson,MIN,7.52,4.7,26.1,102.0,98.0,97.0,0.765,9.91,3.08,9.57,2.39,0.84,0.171,0.447,0.171,0.289,0.464,70.0,104.0,90.0,77.0,119.0,111.0,115.0,101.0,99.0,,,,0.05,0.265,,0.554,1.98,,3.21,-2.47,91.9,,91.3,84.9,0.2,0.233,0.203,,,,0.276,0.672,0.307,0.286,0.286,0.077,88.0,100.0,101.0,,,,,0.131,,-2.99,,86.0,0.4,0.7,0.217,,,,,,,,,,,,
70,2024-05-05,745913,Triple,triple,False,680776,543351,Jarren Duran,Jay Jackson,0,5eb08071-973c-4cb5-b158-05051375b0f4,543351.0,jayjackson,"Jackson, J",Right,Jay Jackson,MIN,7.52,4.7,26.1,102.0,98.0,97.0,0.765,9.91,3.08,9.57,2.39,0.84,0.171,0.447,0.171,0.289,0.464,70.0,104.0,90.0,77.0,119.0,111.0,115.0,101.0,99.0,,,,0.05,0.265,,0.554,1.98,,3.21,-2.47,91.9,,91.3,84.9,0.2,0.233,0.203,,,,0.276,0.672,0.307,0.286,0.286,0.077,88.0,100.0,101.0,,,,,0.131,,-2.99,,86.0,0.4,0.7,0.217,,,,,,,,,,,,
71,2024-05-05,745913,Home Run,home_run,False,646240,543351,Rafael Devers,Jay Jackson,1,0fd8acad-e8d7-4a8e-8922-230683e8f368,543351.0,jayjackson,"Jackson, J",Right,Jay Jackson,MIN,7.52,4.7,26.1,102.0,98.0,97.0,0.765,9.91,3.08,9.57,2.39,0.84,0.171,0.447,0.171,0.289,0.464,70.0,104.0,90.0,77.0,119.0,111.0,115.0,101.0,99.0,,,,0.05,0.265,,0.554,1.98,,3.21,-2.47,91.9,,91.3,84.9,0.2,0.233,0.203,,,,0.276,0.672,0.307,0.286,0.286,0.077,88.0,100.0,101.0,,,,,0.131,,-2.99,,86.0,0.4,0.7,0.217,,,,,,,,,,,,
72,2024-05-05,745913,Pop Out,field_out,True,641933,543351,Tyler O'Neill,Jay Jackson,0,044854f8-c4b5-4620-bfaf-0f6edd79e5cd,543351.0,jayjackson,"Jackson, J",Right,Jay Jackson,MIN,7.52,4.7,26.1,102.0,98.0,97.0,0.765,9.91,3.08,9.57,2.39,0.84,0.171,0.447,0.171,0.289,0.464,70.0,104.0,90.0,77.0,119.0,111.0,115.0,101.0,99.0,,,,0.05,0.265,,0.554,1.98,,3.21,-2.47,91.9,,91.3,84.9,0.2,0.233,0.203,,,,0.276,0.672,0.307,0.286,0.286,0.077,88.0,100.0,101.0,,,,,0.131,,-2.99,,86.0,0.4,0.7,0.217,,,,,,,,,,,,
73,2024-05-05,745913,Walk,walk,False,677800,543351,Wilyer Abreu,Jay Jackson,0,0b57036a-c5ee-443a-b251-dfebb68d9f58,543351.0,jayjackson,"Jackson, J",Right,Jay Jackson,MIN,7.52,4.7,26.1,102.0,98.0,97.0,0.765,9.91,3.08,9.57,2.39,0.84,0.171,0.447,0.171,0.289,0.464,70.0,104.0,90.0,77.0,119.0,111.0,115.0,101.0,99.0,,,,0.05,0.265,,0.554,1.98,,3.21,-2.47,91.9,,91.3,84.9,0.2,0.233,0.203,,,,0.276,0.672,0.307,0.286,0.286,0.077,88.0,100.0,101.0,,,,,0.131,,-2.99,,86.0,0.4,0.7,0.217,,,,,,,,,,,,
74,2024-05-05,745913,Groundout,field_out,True,687093,543351,Vaughn Grissom,Jay Jackson,0,77a3c27b-bd19-4edf-a386-0532750f2ed4,543351.0,jayjackson,"Jackson, J",Right,Jay Jackson,MIN,7.52,4.7,26.1,102.0,98.0,97.0,0.765,9.91,3.08,9.57,2.39,0.84,0.171,0.447,0.171,0.289,0.464,70.0,104.0,90.0,77.0,119.0,111.0,115.0,101.0,99.0,,,,0.05,0.265,,0.554,1.98,,3.21,-2.47,91.9,,91.3,84.9,0.2,0.233,0.203,,,,0.276,0.672,0.307,0.286,0.286,0.077,88.0,100.0,101.0,,,,,0.131,,-2.99,,86.0,0.4,0.7,0.217,,,,,,,,,,,,
