,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
16,2024-06-21,746624,Field Error,field_error,False,665926,670102,Andrés Giménez,Bowden Francis,1,554076f5-fb65-4e61-8a4d-a1f631284dae,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.4,1.1,0.294,,,,0.233,0.442,0.182,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
17,2024-06-21,746624,Single,single,False,608070,670102,José Ramírez,Bowden Francis,1,b975d5ff-8f53-4945-96c8-7c6edba1f224,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.4,1.1,0.294,,,,0.233,0.442,0.182,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
18,2024-06-21,746624,Single,single,False,647304,670102,Josh Naylor,Bowden Francis,1,f3b3a69b-2ce5-430b-9755-775340aeeb9f,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.4,1.1,0.294,,,,0.233,0.442,0.182,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
19,2024-06-21,746624,Walk,walk,False,671289,670102,Tyler Freeman,Bowden Francis,1,3f9e11bf-c9be-4be3-9c56-a1a21a2db91a,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.4,1.1,0.294,,,,0.233,0.442,0.182,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
20,2024-06-21,746624,Walk,walk,False,686823,670102,Will Brennan,Bowden Francis,1,0a22a8ab-3f3a-491b-929f-eaf6eb0b4a9e,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.4,1.1,0.294,,,,0.233,0.442,0.182,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
21,2024-06-21,746624,Flyout,field_out,True,671286,670102,Johnathan Rodriguez,Bowden Francis,0,56017bcb-64e7-4057-a332-35286a595025,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.4,1.1,0.294,,,,0.233,0.442,0.182,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
22,2024-06-21,746624,Strikeout,strikeout,True,680718,471911,Addison Barger,Carlos Carrasco,0,21e51b67-a657-415a-81b2-97eb7c674d6b,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,
23,2024-06-21,746624,Strikeout,strikeout,True,682619,471911,Orelvis Martinez,Carlos Carrasco,0,cb415352-d073-4b1f-af26-d4d8e9135dd3,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,
24,2024-06-21,746624,Groundout,field_out,True,643396,471911,Isiah Kiner-Falefa,Carlos Carrasco,0,9501a59f-9a93-46ab-8f7a-7654a9a79cdd,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,
25,2024-06-21,746624,Flyout,field_out,True,677587,670102,Brayan Rocchio,Bowden Francis,0,49d0c71f-5658-466b-9fd3-be008a5e43e2,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.4,1.1,0.294,,,,0.233,0.442,0.182,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
26,2024-06-21,746624,Groundout,field_out,True,595978,670102,Austin Hedges,Bowden Francis,0,770e7d35-314b-4548-b34c-d3f0701ffd4c,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.4,1.1,0.294,,,,0.233,0.442,0.182,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
27,2024-06-21,746624,Strikeout,strikeout,True,680757,670102,Steven Kwan,Bowden Francis,0,0a07c7b7-a89f-4912-acce-c5fe66fa4170,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.4,1.1,0.294,,,,0.233,0.442,0.182,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
28,2024-06-21,746624,Groundout,field_out,True,676914,471911,Davis Schneider,Carlos Carrasco,0,36ef3d70-4c83-4ce7-b2c6-ecb26f99c0dd,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,
29,2024-06-21,746624,Flyout,field_out,True,457759,471911,Justin Turner,Carlos Carrasco,0,a8212b0e-2186-495a-aac1-05e049ce5a12,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,
30,2024-06-21,746624,Home Run,home_run,False,665489,471911,Vladimir Guerrero Jr.,Carlos Carrasco,0,428b13bf-10ee-4ea5-93b3-7588d94bcec2,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,
31,2024-06-21,746624,Groundout,field_out,True,662139,471911,Daulton Varsho,Carlos Carrasco,0,078285de-c30f-455f-bdfe-b73459b4edeb,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,
32,2024-06-21,746624,Strikeout,strikeout,True,665926,670102,Andrés Giménez,Bowden Francis,0,645f92f0-4782-41b4-936d-bb214faad21e,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.4,1.1,0.294,,,,0.233,0.442,0.182,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
33,2024-06-21,746624,Groundout,field_out,True,608070,670102,José Ramírez,Bowden Francis,0,14bbac50-8a94-4b48-920c-1281ab18c762,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.4,1.1,0.294,,,,0.233,0.442,0.182,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
34,2024-06-21,746624,Strikeout,strikeout,True,647304,670102,Josh Naylor,Bowden Francis,0,2ce4e54c-8cba-4766-964d-b7566da72434,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.4,1.1,0.294,,,,0.233,0.442,0.182,,,,0.297,0.486,0.225,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205
