,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,KC%,wFA/C,wKC/C,vFA,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-05-24,746713,Walk,walk,False,606192,668933,Teoscar Hernández,Graham Ashcraft,0,6e79a12c-8e0f-4ecc-a724-c79832768f33,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-24,746713,Single,single,False,666158,668933,Gavin Lux,Graham Ashcraft,1,020d0f41-1f85-4a8d-a4df-5bf69c2c249c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-24,746713,Double,double,False,621035,668933,Chris Taylor,Graham Ashcraft,1,ec86adc6-47f3-4e29-b5b7-4e32bd66589f,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-24,746713,Single,single,False,681624,668933,Andy Pages,Graham Ashcraft,1,2ceb2976-ce6f-4b85-a5fe-3030bc9e09da,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-24,746713,Pop Out,field_out,True,500743,668933,Miguel Rojas,Graham Ashcraft,0,d6a6f679-9a2f-4632-8d22-e1c697d42f1c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-24,746713,Double,double,False,605141,668933,Mookie Betts,Graham Ashcraft,1,c1eb2eef-035e-4c59-864c-ba78d2ca3a9f,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-24,746713,Groundout,field_out,True,660271,668933,Shohei Ohtani,Graham Ashcraft,1,dd23cc85-bc7e-4d1e-8787-5d6b61ec5019,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-24,746713,Flyout,field_out,True,518692,668933,Freddie Freeman,Graham Ashcraft,0,338efc5c-84bb-4760-a7f1-e4dde3e89cc0,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-24,746713,Lineout,field_out,True,605361,572020,Nick Martini,James Paxton,0,da47c0ae-62b0-4969-bbd2-60ba270b13aa,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.037,,0.07,-3.42,-4.92,,-1.66,84.0,82.6,92.6,,0.308,0.769,0.13,,,,0.462,0.692,0.095,0.217,0.348,0.31,69.0,98.0,85.0,79.0,96.0,96.0,0.577,0.284,0.34,-0.23,93.2,80.8,0.243,0.381,0.138,0.224,0.355,0.358,,,,,,,,,,,,
19,2024-05-24,746713,Double,double,False,663697,572020,Jonathan India,James Paxton,0,811f24d7-9016-49bd-bf84-198336e0e326,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.037,,0.07,-3.42,-4.92,,-1.66,84.0,82.6,92.6,,0.308,0.769,0.13,,,,0.462,0.692,0.095,0.217,0.348,0.31,69.0,98.0,85.0,79.0,96.0,96.0,0.577,0.284,0.34,-0.23,93.2,80.8,0.243,0.381,0.138,0.224,0.355,0.358,,,,,,,,,,,,
20,2024-05-24,746713,Single,single,False,674441,572020,Jacob Hurtubise,James Paxton,1,7eaf2e17-7368-474d-8a6d-e1d61ea54845,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.037,,0.07,-3.42,-4.92,,-1.66,84.0,82.6,92.6,,0.308,0.769,0.13,,,,0.462,0.692,0.095,0.217,0.348,0.31,69.0,98.0,85.0,79.0,96.0,96.0,0.577,0.284,0.34,-0.23,93.2,80.8,0.243,0.381,0.138,0.224,0.355,0.358,,,,,,,,,,,,
21,2024-05-24,746713,Pop Out,field_out,True,656413,572020,Stuart Fairchild,James Paxton,0,5ccbc507-6daf-47ed-8fe6-5be6f3beec55,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.037,,0.07,-3.42,-4.92,,-1.66,84.0,82.6,92.6,,0.308,0.769,0.13,,,,0.462,0.692,0.095,0.217,0.348,0.31,69.0,98.0,85.0,79.0,96.0,96.0,0.577,0.284,0.34,-0.23,93.2,80.8,0.243,0.381,0.138,0.224,0.355,0.358,,,,,,,,,,,,
22,2024-05-24,746713,Strikeout,strikeout,True,682829,572020,Elly De La Cruz,James Paxton,0,01f3485f-be6b-4a71-92dc-d3be001fb78c,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.037,,0.07,-3.42,-4.92,,-1.66,84.0,82.6,92.6,,0.308,0.769,0.13,,,,0.462,0.692,0.095,0.217,0.348,0.31,69.0,98.0,85.0,79.0,96.0,96.0,0.577,0.284,0.34,-0.23,93.2,80.8,0.243,0.381,0.138,0.224,0.355,0.358,,,,,,,,,,,,
23,2024-05-24,746713,Flyout,field_out,True,669257,668933,Will Smith,Graham Ashcraft,0,44b493f9-f693-43ef-81ea-e388caf2c909,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-24,746713,Double,double,False,606192,668933,Teoscar Hernández,Graham Ashcraft,0,d76c7115-a4ed-4068-9a0d-54190044bd0d,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-24,746713,Flyout,field_out,True,666158,668933,Gavin Lux,Graham Ashcraft,0,4aac49eb-3d1a-4c20-acbc-4f78b18491d0,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-24,746713,Groundout,field_out,True,621035,668933,Chris Taylor,Graham Ashcraft,0,02d0c208-524d-4d36-a374-6f45928e221a,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-24,746713,Walk,walk,False,600869,572020,Jeimer Candelario,James Paxton,0,a376472c-86e0-40d4-8742-cc13d9de4293,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.037,,0.07,-3.42,-4.92,,-1.66,84.0,82.6,92.6,,0.308,0.769,0.13,,,,0.462,0.692,0.095,0.217,0.348,0.31,69.0,98.0,85.0,79.0,96.0,96.0,0.577,0.284,0.34,-0.23,93.2,80.8,0.243,0.381,0.138,0.224,0.355,0.358,,,,,,,,,,,,
28,2024-05-24,746713,Strikeout Double Play,strikeout_double_play,True,668715,572020,Spencer Steer,James Paxton,1,963ed6cb-e8a8-4bed-8026-fdb11842571b,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.037,,0.07,-3.42,-4.92,,-1.66,84.0,82.6,92.6,,0.308,0.769,0.13,,,,0.462,0.692,0.095,0.217,0.348,0.31,69.0,98.0,85.0,79.0,96.0,96.0,0.577,0.284,0.34,-0.23,93.2,80.8,0.243,0.381,0.138,0.224,0.355,0.358,,,,,,,,,,,,
29,2024-05-24,746713,Groundout,field_out,True,663886,572020,Tyler Stephenson,James Paxton,0,4e7d70af-05d8-46ad-a4ca-928edac5d411,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.037,,0.07,-3.42,-4.92,,-1.66,84.0,82.6,92.6,,0.308,0.769,0.13,,,,0.462,0.692,0.095,0.217,0.348,0.31,69.0,98.0,85.0,79.0,96.0,96.0,0.577,0.284,0.34,-0.23,93.2,80.8,0.243,0.381,0.138,0.224,0.355,0.358,,,,,,,,,,,,
30,2024-05-24,746713,Strikeout,strikeout,True,681624,668933,Andy Pages,Graham Ashcraft,0,923251d4-b6f9-498d-ac07-e11ee15c1475,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-24,746713,Strikeout,strikeout,True,500743,668933,Miguel Rojas,Graham Ashcraft,0,1802531d-0909-4b36-a2e6-6624644f5c03,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-24,746713,Double,double,False,605141,668933,Mookie Betts,Graham Ashcraft,0,bec144da-7e5a-4c37-b8cf-cd111aa4799d,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-24,746713,Groundout,field_out,True,660271,668933,Shohei Ohtani,Graham Ashcraft,0,d2e48c85-988b-4f19-acd0-85f0f08b0411,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-05-24,746713,Lineout,field_out,True,669289,572020,Santiago Espinal,James Paxton,0,b3957621-6e53-427c-b5b5-d01e10113966,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.037,,0.07,-3.42,-4.92,,-1.66,84.0,82.6,92.6,,0.308,0.769,0.13,,,,0.462,0.692,0.095,0.217,0.348,0.31,69.0,98.0,85.0,79.0,96.0,96.0,0.577,0.284,0.34,-0.23,93.2,80.8,0.243,0.381,0.138,0.224,0.355,0.358,,,,,,,,,,,,
