,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,wFA/C,wSI/C,wSL/C,wKC/C,vFA,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
22,2024-08-17,745140,Single,single,False,691026,676272,Masyn Winn,Bobby Miller,0,95ecaa2b-837d-49c5-9e27-eb9ae5c00749,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,,,,0.108,0.419,0.107,,-0.94,-2.24,-4.0,,97.5,97.1,88.9,,0.302,0.593,0.18,0.421,0.632,0.159,0.333,0.667,0.306,0.381,0.571,0.333,108.0,88.0,94.0,123.0,99.0,104.0,0.173,0.192,-1.34,0.65,86.3,79.5,0.125,0.25,0.403,,,,,,,,,,,,,,,
23,2024-08-17,745140,Home Run,home_run,False,676475,676272,Alec Burleson,Bobby Miller,1,8ecbe9fe-3b06-4d63-af6b-5e2aac00726b,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,,,,0.108,0.419,0.107,,-0.94,-2.24,-4.0,,97.5,97.1,88.9,,0.302,0.593,0.18,0.421,0.632,0.159,0.333,0.667,0.306,0.381,0.571,0.333,108.0,88.0,94.0,123.0,99.0,104.0,0.173,0.192,-1.34,0.65,86.3,79.5,0.125,0.25,0.403,,,,,,,,,,,,,,,
24,2024-08-17,745140,Groundout,field_out,True,575929,676272,Willson Contreras,Bobby Miller,0,69f58054-f49e-4bf2-b076-04c49907a9e2,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,,,,0.108,0.419,0.107,,-0.94,-2.24,-4.0,,97.5,97.1,88.9,,0.302,0.593,0.18,0.421,0.632,0.159,0.333,0.667,0.306,0.381,0.571,0.333,108.0,88.0,94.0,123.0,99.0,104.0,0.173,0.192,-1.34,0.65,86.3,79.5,0.125,0.25,0.403,,,,,,,,,,,,,,,
25,2024-08-17,745140,Single,single,False,680977,676272,Brendan Donovan,Bobby Miller,0,f36faf4b-b2db-43a6-b110-275c92d1a6a1,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,,,,0.108,0.419,0.107,,-0.94,-2.24,-4.0,,97.5,97.1,88.9,,0.302,0.593,0.18,0.421,0.632,0.159,0.333,0.667,0.306,0.381,0.571,0.333,108.0,88.0,94.0,123.0,99.0,104.0,0.173,0.192,-1.34,0.65,86.3,79.5,0.125,0.25,0.403,,,,,,,,,,,,,,,
26,2024-08-17,745140,Groundout,field_out,True,571448,676272,Nolan Arenado,Bobby Miller,0,06ae691f-4bae-482f-a198-64a40a417cfd,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,,,,0.108,0.419,0.107,,-0.94,-2.24,-4.0,,97.5,97.1,88.9,,0.302,0.593,0.18,0.421,0.632,0.159,0.333,0.667,0.306,0.381,0.571,0.333,108.0,88.0,94.0,123.0,99.0,104.0,0.173,0.192,-1.34,0.65,86.3,79.5,0.125,0.25,0.403,,,,,,,,,,,,,,,
27,2024-08-17,745140,Groundout,field_out,True,666158,669467,Gavin Lux,Andre Pallante,0,2e4ed036-88d8-41ae-a629-a6988c84dee8,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-17,745140,Lineout,field_out,True,500743,669467,Miguel Rojas,Andre Pallante,0,42eb2d61-87db-45a2-bd3a-7fd0ef994541,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-17,745140,Lineout,field_out,True,681624,669467,Andy Pages,Andre Pallante,0,231b2d24-70e8-4708-849a-7a4fb93fe425,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-17,745140,Single,single,False,663457,676272,Lars Nootbaar,Bobby Miller,0,57e25a36-16c7-40e8-88c2-06ab0af13c12,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,,,,0.108,0.419,0.107,,-0.94,-2.24,-4.0,,97.5,97.1,88.9,,0.302,0.593,0.18,0.421,0.632,0.159,0.333,0.667,0.306,0.381,0.571,0.333,108.0,88.0,94.0,123.0,99.0,104.0,0.173,0.192,-1.34,0.65,86.3,79.5,0.125,0.25,0.403,,,,,,,,,,,,,,,
31,2024-08-17,745140,Strikeout,strikeout,True,502671,676272,Paul Goldschmidt,Bobby Miller,1,58cbada5-aad2-4e6b-bbd3-6604887b6d4f,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,,,,0.108,0.419,0.107,,-0.94,-2.24,-4.0,,97.5,97.1,88.9,,0.302,0.593,0.18,0.421,0.632,0.159,0.333,0.667,0.306,0.381,0.571,0.333,108.0,88.0,94.0,123.0,99.0,104.0,0.173,0.192,-1.34,0.65,86.3,79.5,0.125,0.25,0.403,,,,,,,,,,,,,,,
32,2024-08-17,745140,Groundout,field_out,True,669357,676272,Nolan Gorman,Bobby Miller,1,c6515da2-5406-4bbb-ae6e-e2865b983a1a,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,,,,0.108,0.419,0.107,,-0.94,-2.24,-4.0,,97.5,97.1,88.9,,0.302,0.593,0.18,0.421,0.632,0.159,0.333,0.667,0.306,0.381,0.571,0.333,108.0,88.0,94.0,123.0,99.0,104.0,0.173,0.192,-1.34,0.65,86.3,79.5,0.125,0.25,0.403,,,,,,,,,,,,,,,
33,2024-08-17,745140,Groundout,field_out,True,687363,676272,Victor Scott II,Bobby Miller,0,e2e69301-0731-424b-9602-838ddd728cdd,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,,,,0.108,0.419,0.107,,-0.94,-2.24,-4.0,,97.5,97.1,88.9,,0.302,0.593,0.18,0.421,0.632,0.159,0.333,0.667,0.306,0.381,0.571,0.333,108.0,88.0,94.0,123.0,99.0,104.0,0.173,0.192,-1.34,0.65,86.3,79.5,0.125,0.25,0.403,,,,,,,,,,,,,,,
34,2024-08-17,745140,Groundout,field_out,True,595281,669467,Kevin Kiermaier,Andre Pallante,0,02c98e42-99d3-48a5-aecd-1873ac8860ee,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
