,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
34,2024-05-28,745903,Walk,walk,False,679845,680573,Nick Loftin,Simeon Woods Richardson,0,23bc5962-370a-4c41-ae2d-bdc072bdc7c7,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-05-28,745903,Double,double,False,592669,680573,Hunter Renfroe,Simeon Woods Richardson,1,533d20a0-4345-46da-ab2a-105e011a2a29,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-05-28,745903,Single,single,False,641658,680573,Garrett Hampson,Simeon Woods Richardson,1,2501edc2-b9f8-473f-a299-5e8b99186f9b,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-05-28,745903,Groundout,field_out,True,664728,680573,Kyle Isbel,Simeon Woods Richardson,1,13fbf8f7-771e-4dec-9a88-07d51f663155,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-05-28,745903,Groundout,field_out,True,672580,680573,Maikel Garcia,Simeon Woods Richardson,1,f0d465e7-bf07-45f7-acc7-19274089bde6,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-05-28,745903,Flyout,field_out,True,677951,680573,Bobby Witt Jr.,Simeon Woods Richardson,0,fe9a85ee-4045-4f25-b57c-60d83c5f4e09,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-05-28,745903,Groundout,field_out,True,680777,666142,Ryan Jeffers,Cole Ragans,0,566151ef-9600-41c5-bf28-a37aac456559,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,134.0,103.0,112.0,0.406,0.12,,0.247,1.1,-1.6,,1.11,95.8,85.3,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,0.128,0.099,1.57,1.27,91.3,81.1,0.304,0.326,0.224,,,,,,,,,,,,,,,,,,
41,2024-05-28,745903,Strikeout,strikeout,True,669304,666142,Jose Miranda,Cole Ragans,0,d689605b-4369-4f6c-ba85-e56e1c1c7df7,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,134.0,103.0,112.0,0.406,0.12,,0.247,1.1,-1.6,,1.11,95.8,85.3,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,0.128,0.099,1.57,1.27,91.3,81.1,0.304,0.326,0.224,,,,,,,,,,,,,,,,,,
42,2024-05-28,745903,Triple,triple,False,621439,666142,Byron Buxton,Cole Ragans,0,af687a1b-a15d-474b-a849-10cafe14d741,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,134.0,103.0,112.0,0.406,0.12,,0.247,1.1,-1.6,,1.11,95.8,85.3,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,0.128,0.099,1.57,1.27,91.3,81.1,0.304,0.326,0.224,,,,,,,,,,,,,,,,,,
43,2024-05-28,745903,Flyout,field_out,True,650489,666142,Willi Castro,Cole Ragans,0,751ca92e-23fc-4abe-a9ec-4bbba9a364e4,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,134.0,103.0,112.0,0.406,0.12,,0.247,1.1,-1.6,,1.11,95.8,85.3,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,0.128,0.099,1.57,1.27,91.3,81.1,0.304,0.326,0.224,,,,,,,,,,,,,,,,,,
44,2024-05-28,745903,Pop Out,field_out,True,521692,660896,Salvador Perez,Jorge Alcala,0,1a6425f7-269a-4a0f-8836-b9223aea60d3,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,1.56,2.62,34.2,96.0,119.0,101.0,0.718,8.57,3.89,4.67,0.0,0.64,0.244,0.43,0.244,0.302,0.413,107.0,77.0,75.0,,,,108.0,89.0,93.0,136.0,104.0,111.0,0.438,0.431,,0.072,1.75,0.67,,4.49,97.7,90.1,89.6,,0.098,0.171,0.339,0.207,0.259,0.324,0.083,0.083,0.125,,,,,,,,,,,,,,,,,,,117.0,108.0,109.0,0.059,2.92,96.7,0.143,0.143,0.222,,,,,,,,,
45,2024-05-28,745903,Strikeout,strikeout,True,666023,660896,Freddy Fermin,Jorge Alcala,0,86630ae5-6c24-40be-9c99-4791dbbd6ef8,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,1.56,2.62,34.2,96.0,119.0,101.0,0.718,8.57,3.89,4.67,0.0,0.64,0.244,0.43,0.244,0.302,0.413,107.0,77.0,75.0,,,,108.0,89.0,93.0,136.0,104.0,111.0,0.438,0.431,,0.072,1.75,0.67,,4.49,97.7,90.1,89.6,,0.098,0.171,0.339,0.207,0.259,0.324,0.083,0.083,0.125,,,,,,,,,,,,,,,,,,,117.0,108.0,109.0,0.059,2.92,96.7,0.143,0.143,0.222,,,,,,,,,
46,2024-05-28,745903,Strikeout,strikeout,True,676369,660896,Nelson Velázquez,Jorge Alcala,0,b3482a08-6958-491c-983f-d4b199691882,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,1.56,2.62,34.2,96.0,119.0,101.0,0.718,8.57,3.89,4.67,0.0,0.64,0.244,0.43,0.244,0.302,0.413,107.0,77.0,75.0,,,,108.0,89.0,93.0,136.0,104.0,111.0,0.438,0.431,,0.072,1.75,0.67,,4.49,97.7,90.1,89.6,,0.098,0.171,0.339,0.207,0.259,0.324,0.083,0.083,0.125,,,,,,,,,,,,,,,,,,,117.0,108.0,109.0,0.059,2.92,96.7,0.143,0.143,0.222,,,,,,,,,
47,2024-05-28,745903,Strikeout,strikeout,True,666397,608717,Edouard Julien,Chris Stratton,0,06e03c6e-7d2d-49ec-91c1-f1a5024f14fb,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,123.0,98.0,108.0,80.0,94.0,89.0,107.0,97.0,101.0,0.381,0.225,0.204,0.072,-0.05,1.37,0.57,1.81,92.0,85.2,85.9,79.2,0.231,0.333,0.25,0.176,0.294,0.172,0.2,0.2,0.4,0.156,0.281,0.322,,,,,,,,,,,,,,,,76.0,97.0,97.0,0.119,0.21,91.7,0.211,0.474,0.179,,,,,,,,,
48,2024-05-28,745903,Single,single,False,467793,608717,Carlos Santana,Chris Stratton,0,cefef243-c9ff-40ab-972a-4b86a6dd23e2,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,123.0,98.0,108.0,80.0,94.0,89.0,107.0,97.0,101.0,0.381,0.225,0.204,0.072,-0.05,1.37,0.57,1.81,92.0,85.2,85.9,79.2,0.231,0.333,0.25,0.176,0.294,0.172,0.2,0.2,0.4,0.156,0.281,0.322,,,,,,,,,,,,,,,,76.0,97.0,97.0,0.119,0.21,91.7,0.211,0.474,0.179,,,,,,,,,
49,2024-05-28,745903,Strikeout,strikeout,True,543877,608717,Christian Vázquez,Chris Stratton,0,5df4dad5-2bd0-4ab5-9644-f5076f8acf9d,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,123.0,98.0,108.0,80.0,94.0,89.0,107.0,97.0,101.0,0.381,0.225,0.204,0.072,-0.05,1.37,0.57,1.81,92.0,85.2,85.9,79.2,0.231,0.333,0.25,0.176,0.294,0.172,0.2,0.2,0.4,0.156,0.281,0.322,,,,,,,,,,,,,,,,76.0,97.0,97.0,0.119,0.21,91.7,0.211,0.474,0.179,,,,,,,,,
50,2024-05-28,745903,Flyout,field_out,True,596146,608717,Max Kepler,Chris Stratton,0,40374aa0-b0da-457d-8841-d293000cbc3d,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,123.0,98.0,108.0,80.0,94.0,89.0,107.0,97.0,101.0,0.381,0.225,0.204,0.072,-0.05,1.37,0.57,1.81,92.0,85.2,85.9,79.2,0.231,0.333,0.25,0.176,0.294,0.172,0.2,0.2,0.4,0.156,0.281,0.322,,,,,,,,,,,,,,,,76.0,97.0,97.0,0.119,0.21,91.7,0.211,0.474,0.179,,,,,,,,,
51,2024-05-28,745903,Lineout,field_out,True,679845,622251,Nick Loftin,Josh Staumont,0,57a20866-7d66-46be-bbbc-bd1d7eda6574,622251.0,joshstaumont,Staumont,Right,Josh Staumont,MIN,0.86,3.39,21.0,95.0,116.0,101.0,0.728,7.29,3.86,4.29,0.0,1.15,0.278,0.333,0.148,0.204,0.419,,,,76.0,95.0,102.0,93.0,99.0,98.0,129.0,95.0,105.0,0.11,0.615,0.015,,1.94,3.22,-8.97,,94.2,,86.4,79.1,0.0,0.0,0.5,0.122,0.122,0.283,,,,,,,,,,,,,,,,,,,,,,95.0,94.0,91.0,0.26,1.5,95.2,0.188,0.25,0.242,,,,,,,,,
52,2024-05-28,745903,Flyout,field_out,True,592669,622251,Hunter Renfroe,Josh Staumont,0,db9bf196-d662-46ee-80e5-0ce22fa3c183,622251.0,joshstaumont,Staumont,Right,Josh Staumont,MIN,0.86,3.39,21.0,95.0,116.0,101.0,0.728,7.29,3.86,4.29,0.0,1.15,0.278,0.333,0.148,0.204,0.419,,,,76.0,95.0,102.0,93.0,99.0,98.0,129.0,95.0,105.0,0.11,0.615,0.015,,1.94,3.22,-8.97,,94.2,,86.4,79.1,0.0,0.0,0.5,0.122,0.122,0.283,,,,,,,,,,,,,,,,,,,,,,95.0,94.0,91.0,0.26,1.5,95.2,0.188,0.25,0.242,,,,,,,,,
53,2024-05-28,745903,Flyout,field_out,True,641658,622251,Garrett Hampson,Josh Staumont,0,e3162dd0-bd46-4340-b6a3-a8d53b2986e3,622251.0,joshstaumont,Staumont,Right,Josh Staumont,MIN,0.86,3.39,21.0,95.0,116.0,101.0,0.728,7.29,3.86,4.29,0.0,1.15,0.278,0.333,0.148,0.204,0.419,,,,76.0,95.0,102.0,93.0,99.0,98.0,129.0,95.0,105.0,0.11,0.615,0.015,,1.94,3.22,-8.97,,94.2,,86.4,79.1,0.0,0.0,0.5,0.122,0.122,0.283,,,,,,,,,,,,,,,,,,,,,,95.0,94.0,91.0,0.26,1.5,95.2,0.188,0.25,0.242,,,,,,,,,
54,2024-05-28,745903,Pop Out,field_out,True,621043,608717,Carlos Correa,Chris Stratton,0,6616b7a4-36d4-406b-bc1b-4782e5bb94e9,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,123.0,98.0,108.0,80.0,94.0,89.0,107.0,97.0,101.0,0.381,0.225,0.204,0.072,-0.05,1.37,0.57,1.81,92.0,85.2,85.9,79.2,0.231,0.333,0.25,0.176,0.294,0.172,0.2,0.2,0.4,0.156,0.281,0.322,,,,,,,,,,,,,,,,76.0,97.0,97.0,0.119,0.21,91.7,0.211,0.474,0.179,,,,,,,,,
55,2024-05-28,745903,Groundout,field_out,True,680777,608717,Ryan Jeffers,Chris Stratton,0,7dc20f64-8c37-4835-b77f-650c04db9b09,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,123.0,98.0,108.0,80.0,94.0,89.0,107.0,97.0,101.0,0.381,0.225,0.204,0.072,-0.05,1.37,0.57,1.81,92.0,85.2,85.9,79.2,0.231,0.333,0.25,0.176,0.294,0.172,0.2,0.2,0.4,0.156,0.281,0.322,,,,,,,,,,,,,,,,76.0,97.0,97.0,0.119,0.21,91.7,0.211,0.474,0.179,,,,,,,,,
56,2024-05-28,745903,Flyout,field_out,True,669304,608717,Jose Miranda,Chris Stratton,0,18dfd22f-fa4c-40d1-81b8-0db3a80bdcde,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,123.0,98.0,108.0,80.0,94.0,89.0,107.0,97.0,101.0,0.381,0.225,0.204,0.072,-0.05,1.37,0.57,1.81,92.0,85.2,85.9,79.2,0.231,0.333,0.25,0.176,0.294,0.172,0.2,0.2,0.4,0.156,0.281,0.322,,,,,,,,,,,,,,,,76.0,97.0,97.0,0.119,0.21,91.7,0.211,0.474,0.179,,,,,,,,,
57,2024-05-28,745903,Strikeout,strikeout,True,664728,643377,Kyle Isbel,Griffin Jax,0,d63861f5-aa20-4066-ae37-51de8fc6c06a,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,107.0,103.0,113.0,152.0,119.0,124.0,121.0,106.0,110.0,168.0,99.0,123.0,0.286,0.384,0.075,0.16,3.82,0.27,0.64,-0.19,97.0,92.3,89.2,86.9,0.114,0.182,0.293,0.236,0.327,0.422,0.185,0.333,0.483,0.167,0.333,0.32,,,,,,,,,,,,,,,,93.0,108.0,106.0,0.095,2.06,96.6,0.2,0.267,0.219,,,,,,,,,
58,2024-05-28,745903,Groundout,field_out,True,672580,643377,Maikel Garcia,Griffin Jax,0,3ea392ca-d2a1-456d-8622-f968842b9110,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,107.0,103.0,113.0,152.0,119.0,124.0,121.0,106.0,110.0,168.0,99.0,123.0,0.286,0.384,0.075,0.16,3.82,0.27,0.64,-0.19,97.0,92.3,89.2,86.9,0.114,0.182,0.293,0.236,0.327,0.422,0.185,0.333,0.483,0.167,0.333,0.32,,,,,,,,,,,,,,,,93.0,108.0,106.0,0.095,2.06,96.6,0.2,0.267,0.219,,,,,,,,,
59,2024-05-28,745903,Strikeout,strikeout,True,677951,643377,Bobby Witt Jr.,Griffin Jax,0,9dfc2942-323b-4ccc-afac-81b3a861ca00,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,107.0,103.0,113.0,152.0,119.0,124.0,121.0,106.0,110.0,168.0,99.0,123.0,0.286,0.384,0.075,0.16,3.82,0.27,0.64,-0.19,97.0,92.3,89.2,86.9,0.114,0.182,0.293,0.236,0.327,0.422,0.185,0.333,0.483,0.167,0.333,0.32,,,,,,,,,,,,,,,,93.0,108.0,106.0,0.095,2.06,96.6,0.2,0.267,0.219,,,,,,,,,
60,2024-05-28,745903,Walk,walk,False,621439,672578,Byron Buxton,Carlos Hernández,0,2a895ae8-b6e8-420f-a324-23ab4d31f7e3,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.86,3.88,11.2,101.0,122.0,107.0,0.839,6.17,6.17,7.71,0.0,0.68,0.194,0.472,0.139,0.389,0.438,,,,,,,131.0,103.0,107.0,112.0,107.0,112.0,0.574,0.2,,,1.29,0.03,,,97.9,,87.2,,0.217,0.304,0.12,0.273,0.273,0.3,,,,0.167,0.333,0.222,106.0,94.0,100.0,,,,,0.14,,-2.24,,83.9,,,,,,,,,,,,,112.0,88.0,95.0,0.085,-3.25,89.7,0.333,0.333,0.25
61,2024-05-28,745903,Groundout,field_out,True,650489,672578,Willi Castro,Carlos Hernández,1,85a90e7e-764f-4f76-9ca1-ee668ff294a5,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.86,3.88,11.2,101.0,122.0,107.0,0.839,6.17,6.17,7.71,0.0,0.68,0.194,0.472,0.139,0.389,0.438,,,,,,,131.0,103.0,107.0,112.0,107.0,112.0,0.574,0.2,,,1.29,0.03,,,97.9,,87.2,,0.217,0.304,0.12,0.273,0.273,0.3,,,,0.167,0.333,0.222,106.0,94.0,100.0,,,,,0.14,,-2.24,,83.9,,,,,,,,,,,,,112.0,88.0,95.0,0.085,-3.25,89.7,0.333,0.333,0.25
62,2024-05-28,745903,Single,single,False,666397,672578,Edouard Julien,Carlos Hernández,1,0735f6b3-5c2e-4b64-9066-d6b35ca50e4f,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.86,3.88,11.2,101.0,122.0,107.0,0.839,6.17,6.17,7.71,0.0,0.68,0.194,0.472,0.139,0.389,0.438,,,,,,,131.0,103.0,107.0,112.0,107.0,112.0,0.574,0.2,,,1.29,0.03,,,97.9,,87.2,,0.217,0.304,0.12,0.273,0.273,0.3,,,,0.167,0.333,0.222,106.0,94.0,100.0,,,,,0.14,,-2.24,,83.9,,,,,,,,,,,,,112.0,88.0,95.0,0.085,-3.25,89.7,0.333,0.333,0.25
63,2024-05-28,745903,Walk,walk,False,467793,672578,Carlos Santana,Carlos Hernández,1,2e2bed90-0948-45a2-bcc3-5e6afe9cc790,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.86,3.88,11.2,101.0,122.0,107.0,0.839,6.17,6.17,7.71,0.0,0.68,0.194,0.472,0.139,0.389,0.438,,,,,,,131.0,103.0,107.0,112.0,107.0,112.0,0.574,0.2,,,1.29,0.03,,,97.9,,87.2,,0.217,0.304,0.12,0.273,0.273,0.3,,,,0.167,0.333,0.222,106.0,94.0,100.0,,,,,0.14,,-2.24,,83.9,,,,,,,,,,,,,112.0,88.0,95.0,0.085,-3.25,89.7,0.333,0.333,0.25
64,2024-05-28,745903,Strikeout,strikeout,True,543877,669674,Christian Vázquez,Sam Long,1,b5edebab-1aba-4542-8e2b-6fb1f144f59e,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.394,0.239,0.259,0.333,0.418,,,,0.143,0.143,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.3
65,2024-05-28,745903,Groundout,field_out,True,596146,669674,Max Kepler,Sam Long,0,5081facf-dacb-4d77-a68f-50e1aa8f947d,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.394,0.239,0.259,0.333,0.418,,,,0.143,0.143,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.3
66,2024-05-28,745903,Double,double,False,521692,661395,Salvador Perez,Jhoan Duran,0,b39f587e-f5d7-4f7a-926a-f3ea4e524d17,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,2.93,3.05,30.2,96.0,129.0,96.0,0.735,8.51,2.93,5.87,1.17,2.42,0.266,0.443,0.291,0.215,0.453,,,,133.0,101.0,106.0,119.0,96.0,90.0,,,,0.421,,0.275,,0.17,,-0.76,,100.4,,,86.3,0.265,0.324,0.374,,,,,,,0.16,0.4,0.34,,,,,,,,,,,,,,,,,,,,,,,,,140.0,92.0,96.0,0.305,3.23,96.9,0.149,0.319,0.183
67,2024-05-28,745903,Single,single,False,624428,661395,Adam Frazier,Jhoan Duran,1,17e893f9-63af-4106-8dc1-13db74e56cfb,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,2.93,3.05,30.2,96.0,129.0,96.0,0.735,8.51,2.93,5.87,1.17,2.42,0.266,0.443,0.291,0.215,0.453,,,,133.0,101.0,106.0,119.0,96.0,90.0,,,,0.421,,0.275,,0.17,,-0.76,,100.4,,,86.3,0.265,0.324,0.374,,,,,,,0.16,0.4,0.34,,,,,,,,,,,,,,,,,,,,,,,,,140.0,92.0,96.0,0.305,3.23,96.9,0.149,0.319,0.183
68,2024-05-28,745903,Strikeout,strikeout,True,669004,661395,MJ Melendez,Jhoan Duran,1,99721c5a-eecc-4e16-8c18-a7bcefe799ff,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,2.93,3.05,30.2,96.0,129.0,96.0,0.735,8.51,2.93,5.87,1.17,2.42,0.266,0.443,0.291,0.215,0.453,,,,133.0,101.0,106.0,119.0,96.0,90.0,,,,0.421,,0.275,,0.17,,-0.76,,100.4,,,86.3,0.265,0.324,0.374,,,,,,,0.16,0.4,0.34,,,,,,,,,,,,,,,,,,,,,,,,,140.0,92.0,96.0,0.305,3.23,96.9,0.149,0.319,0.183
69,2024-05-28,745903,Groundout,field_out,True,679845,661395,Nick Loftin,Jhoan Duran,0,0d622135-1474-4974-a7b9-b425bbb5ebf7,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,2.93,3.05,30.2,96.0,129.0,96.0,0.735,8.51,2.93,5.87,1.17,2.42,0.266,0.443,0.291,0.215,0.453,,,,133.0,101.0,106.0,119.0,96.0,90.0,,,,0.421,,0.275,,0.17,,-0.76,,100.4,,,86.3,0.265,0.324,0.374,,,,,,,0.16,0.4,0.34,,,,,,,,,,,,,,,,,,,,,,,,,140.0,92.0,96.0,0.305,3.23,96.9,0.149,0.319,0.183
