,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
32,2024-07-30,746763,Strikeout,strikeout,True,664728,686563,Kyle Isbel,Jonathan Cannon,0,1e5290d7-6459-486d-b109-709c55ce68ed,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
33,2024-07-30,746763,Groundout,field_out,True,686681,686563,Michael Massey,Jonathan Cannon,0,889e6ce5-bc6c-4d49-ab2c-4aa60b478101,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
34,2024-07-30,746763,Single,single,False,669222,608379,Nick Senzel,Michael Wacha,0,9ba72d1b-c13b-4c8c-8a06-278bf5392d6c,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
35,2024-07-30,746763,Strikeout,strikeout,True,666150,608379,Dominic Fletcher,Michael Wacha,0,13395a61-727c-44e8-8697-8c9edc4dd878,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
36,2024-07-30,746763,Strikeout,strikeout,True,686676,608379,Korey Lee,Michael Wacha,0,cd65ee4d-fb97-411d-a177-4cdd5f091693,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
37,2024-07-30,746763,Groundout,field_out,True,670032,608379,Nicky Lopez,Michael Wacha,0,3317a906-c7c1-4bff-a7ad-e43bd254fb5c,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
38,2024-07-30,746763,Groundout,field_out,True,677951,686563,Bobby Witt Jr.,Jonathan Cannon,0,9150f248-cd77-49cb-ad25-1e974cfa8b7e,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
39,2024-07-30,746763,Pop Out,field_out,True,686469,686563,Vinnie Pasquantino,Jonathan Cannon,0,27841873-7760-459a-9da3-62f31e716d3a,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
40,2024-07-30,746763,Groundout,field_out,True,521692,686563,Salvador Perez,Jonathan Cannon,0,5cef3ae3-fa5d-45e8-9934-41f76e8655b2,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
41,2024-07-30,746763,Groundout,field_out,True,678246,608379,Miguel Vargas,Michael Wacha,0,0815870e-00c3-4f5d-9a78-6ca5d70798c9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
42,2024-07-30,746763,Flyout,field_out,True,673357,608379,Luis Robert Jr.,Michael Wacha,0,02540b36-9077-4e6b-9ab9-8ba7ae6bce9f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
43,2024-07-30,746763,Flyout,field_out,True,683734,608379,Andrew Vaughn,Michael Wacha,0,bbd4ec48-5f50-473a-94f7-efdb9896d105,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
44,2024-07-30,746763,Pop Out,field_out,True,669004,686563,MJ Melendez,Jonathan Cannon,0,3aee492d-e85b-430f-93ef-dac54e1cbc18,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
45,2024-07-30,746763,Flyout,field_out,True,592669,686563,Hunter Renfroe,Jonathan Cannon,0,22c9c68e-faf1-4376-bc5b-1f9aa9957e33,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
46,2024-07-30,746763,Groundout,field_out,True,624428,686563,Adam Frazier,Jonathan Cannon,0,c97af35e-f64b-43c8-8adc-19ac47cfc52d,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
47,2024-07-30,746763,Groundout,field_out,True,657757,608379,Gavin Sheets,Michael Wacha,0,3a64c304-f00d-4c4d-9dfd-d44d7f16ddb2,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
48,2024-07-30,746763,Pop Out,field_out,True,681460,608379,Brooks Baldwin,Michael Wacha,0,f8d5b304-3778-4222-9e0b-abc19a85b699,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
49,2024-07-30,746763,Single,single,False,669222,608379,Nick Senzel,Michael Wacha,0,89f9d4bf-de96-44e1-a7dd-65d43d9482b8,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
50,2024-07-30,746763,Single,single,False,666150,608379,Dominic Fletcher,Michael Wacha,1,3a8a6bab-c8f4-494d-a21a-40e68431d942,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
51,2024-07-30,746763,Forceout,force_out,True,686676,608379,Korey Lee,Michael Wacha,1,5fc22bd7-de7d-43bc-8680-025c50e38990,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
52,2024-07-30,746763,Walk,walk,False,672580,686642,Maikel Garcia,Fraser Ellard,0,22ac431f-1f7a-4cce-8f82-e1eee995a17d,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,4.66,3.11,9.2,93.0,97.0,88.0,0.694,13.03,5.59,6.52,0.93,1.83,0.333,0.286,0.095,0.476,0.429,,,,97.0,91.0,86.0,,,,127.0,95.0,88.0,54.0,102.0,100.0,0.034,0.599,0.169,0.198,,0.82,-1.45,-4.53,3.13,,95.1,91.8,,93.5,85.8,,,,,,,,,,0.429,0.429,0.2,0.143,0.357,0.286,,,,,,,0.083,0.083,0.643,,,,,,,,,,,,
53,2024-07-30,746763,Flyout,field_out,True,641658,686642,Garrett Hampson,Fraser Ellard,1,c702d4e2-458a-446e-90a8-95b095e8afd4,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,4.66,3.11,9.2,93.0,97.0,88.0,0.694,13.03,5.59,6.52,0.93,1.83,0.333,0.286,0.095,0.476,0.429,,,,97.0,91.0,86.0,,,,127.0,95.0,88.0,54.0,102.0,100.0,0.034,0.599,0.169,0.198,,0.82,-1.45,-4.53,3.13,,95.1,91.8,,93.5,85.8,,,,,,,,,,0.429,0.429,0.2,0.143,0.357,0.286,,,,,,,0.083,0.083,0.643,,,,,,,,,,,,
54,2024-07-30,746763,Walk,walk,False,666023,686642,Freddy Fermin,Fraser Ellard,0,4d526a80-6063-45f0-8601-f8a1d87e4095,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,4.66,3.11,9.2,93.0,97.0,88.0,0.694,13.03,5.59,6.52,0.93,1.83,0.333,0.286,0.095,0.476,0.429,,,,97.0,91.0,86.0,,,,127.0,95.0,88.0,54.0,102.0,100.0,0.034,0.599,0.169,0.198,,0.82,-1.45,-4.53,3.13,,95.1,91.8,,93.5,85.8,,,,,,,,,,0.429,0.429,0.2,0.143,0.357,0.286,,,,,,,0.083,0.083,0.643,,,,,,,,,,,,
55,2024-07-30,746763,Single,single,False,677951,605121,Bobby Witt Jr.,Justin Anderson,1,1c3bee3f-e19f-42ea-a679-599b36acea14,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.43,4.78,42.2,100.0,110.0,101.0,0.734,8.86,4.64,7.8,1.05,0.87,0.213,0.41,0.189,0.336,0.395,,,,105.0,100.0,98.0,97.0,94.0,88.0,125.0,101.0,107.0,70.0,110.0,104.0,0.149,0.311,0.08,0.459,,1.29,-2.29,-0.77,-0.17,,96.1,92.6,,94.8,85.6,0.25,0.292,0.205,,,,,,,0.467,0.667,0.061,0.164,0.255,0.23,,,,,,,0.221,0.397,0.409,,,,,,,,,,,,
56,2024-07-30,746763,Single,single,True,686469,605121,Vinnie Pasquantino,Justin Anderson,1,b2dd45d0-dafd-48fc-add0-1010cf67b119,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.43,4.78,42.2,100.0,110.0,101.0,0.734,8.86,4.64,7.8,1.05,0.87,0.213,0.41,0.189,0.336,0.395,,,,105.0,100.0,98.0,97.0,94.0,88.0,125.0,101.0,107.0,70.0,110.0,104.0,0.149,0.311,0.08,0.459,,1.29,-2.29,-0.77,-0.17,,96.1,92.6,,94.8,85.6,0.25,0.292,0.205,,,,,,,0.467,0.667,0.061,0.164,0.255,0.23,,,,,,,0.221,0.397,0.409,,,,,,,,,,,,
57,2024-07-30,746763,Groundout,field_out,True,521692,605121,Salvador Perez,Justin Anderson,0,60d6ee0e-9582-4c3f-9c6a-912a1dfd9eed,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.43,4.78,42.2,100.0,110.0,101.0,0.734,8.86,4.64,7.8,1.05,0.87,0.213,0.41,0.189,0.336,0.395,,,,105.0,100.0,98.0,97.0,94.0,88.0,125.0,101.0,107.0,70.0,110.0,104.0,0.149,0.311,0.08,0.459,,1.29,-2.29,-0.77,-0.17,,96.1,92.6,,94.8,85.6,0.25,0.292,0.205,,,,,,,0.467,0.667,0.061,0.164,0.255,0.23,,,,,,,0.221,0.397,0.409,,,,,,,,,,,,
58,2024-07-30,746763,Single,single,False,670032,640451,Nicky Lopez,Hunter Harvey,0,44d4d2fb-178c-4ff6-b063-8dfb66111849,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,- - -,4.44,5.01,50.2,104.0,111.0,106.0,0.748,9.77,2.84,9.06,0.89,1.47,0.266,0.448,0.14,0.371,0.458,,,,117.0,106.0,107.0,,,,119.0,95.0,105.0,,,,,0.627,,0.047,,0.21,,,-7.0,,97.8,,,,85.7,,,,,,,,,,,,,0.254,0.404,0.227,100.0,95.0,100.0,0.093,0.69,82.3,0.5,1.0,0.294,0.158,0.263,0.294,96.0,105.0,107.0,0.233,-1.14,89.2,0.268,0.5,0.377
59,2024-07-30,746763,Strikeout,strikeout,True,678246,640451,Miguel Vargas,Hunter Harvey,0,317930fb-feb6-4345-a0b4-84ade0a39d76,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,- - -,4.44,5.01,50.2,104.0,111.0,106.0,0.748,9.77,2.84,9.06,0.89,1.47,0.266,0.448,0.14,0.371,0.458,,,,117.0,106.0,107.0,,,,119.0,95.0,105.0,,,,,0.627,,0.047,,0.21,,,-7.0,,97.8,,,,85.7,,,,,,,,,,,,,0.254,0.404,0.227,100.0,95.0,100.0,0.093,0.69,82.3,0.5,1.0,0.294,0.158,0.263,0.294,96.0,105.0,107.0,0.233,-1.14,89.2,0.268,0.5,0.377
60,2024-07-30,746763,Single,single,False,673357,640451,Luis Robert Jr.,Hunter Harvey,1,1968296d-60c9-4289-ac1d-3d9faf3157cc,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,- - -,4.44,5.01,50.2,104.0,111.0,106.0,0.748,9.77,2.84,9.06,0.89,1.47,0.266,0.448,0.14,0.371,0.458,,,,117.0,106.0,107.0,,,,119.0,95.0,105.0,,,,,0.627,,0.047,,0.21,,,-7.0,,97.8,,,,85.7,,,,,,,,,,,,,0.254,0.404,0.227,100.0,95.0,100.0,0.093,0.69,82.3,0.5,1.0,0.294,0.158,0.263,0.294,96.0,105.0,107.0,0.233,-1.14,89.2,0.268,0.5,0.377
61,2024-07-30,746763,Groundout,field_out,True,683734,640451,Andrew Vaughn,Hunter Harvey,1,c2906dfa-0b3c-4559-9e66-434ff3d5a6f7,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,- - -,4.44,5.01,50.2,104.0,111.0,106.0,0.748,9.77,2.84,9.06,0.89,1.47,0.266,0.448,0.14,0.371,0.458,,,,117.0,106.0,107.0,,,,119.0,95.0,105.0,,,,,0.627,,0.047,,0.21,,,-7.0,,97.8,,,,85.7,,,,,,,,,,,,,0.254,0.404,0.227,100.0,95.0,100.0,0.093,0.69,82.3,0.5,1.0,0.294,0.158,0.263,0.294,96.0,105.0,107.0,0.233,-1.14,89.2,0.268,0.5,0.377
62,2024-07-30,746763,Strikeout,strikeout,True,643217,640451,Andrew Benintendi,Hunter Harvey,0,c4927a9b-b6b9-4baf-9cac-4d75370847d0,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,- - -,4.44,5.01,50.2,104.0,111.0,106.0,0.748,9.77,2.84,9.06,0.89,1.47,0.266,0.448,0.14,0.371,0.458,,,,117.0,106.0,107.0,,,,119.0,95.0,105.0,,,,,0.627,,0.047,,0.21,,,-7.0,,97.8,,,,85.7,,,,,,,,,,,,,0.254,0.404,0.227,100.0,95.0,100.0,0.093,0.69,82.3,0.5,1.0,0.294,0.158,0.263,0.294,96.0,105.0,107.0,0.233,-1.14,89.2,0.268,0.5,0.377
63,2024-07-30,746763,Flyout,field_out,True,669004,694363,MJ Melendez,Jared Shuster,0,8ccee0ea-e7ce-4be1-bd01-a014e3c835af,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,0.292,-0.29,,-1.81,0.42,-1.22,92.4,,83.9,91.7,85.9,0.357,0.571,0.103,0.274,0.419,0.286,,,,,,,0.266,0.468,0.149,,,,,,,0.254,0.339,0.275,,,,,,,,,,,,
64,2024-07-30,746763,Double,double,False,592669,694363,Hunter Renfroe,Jared Shuster,0,56bb86f1-647d-401e-bd06-1393ab9f2db0,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,0.292,-0.29,,-1.81,0.42,-1.22,92.4,,83.9,91.7,85.9,0.357,0.571,0.103,0.274,0.419,0.286,,,,,,,0.266,0.468,0.149,,,,,,,0.254,0.339,0.275,,,,,,,,,,,,
65,2024-07-30,746763,Groundout,field_out,True,624428,694363,Adam Frazier,Jared Shuster,1,4ffe609b-3882-4bbc-9fb3-df1ae417f415,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,0.292,-0.29,,-1.81,0.42,-1.22,92.4,,83.9,91.7,85.9,0.357,0.571,0.103,0.274,0.419,0.286,,,,,,,0.266,0.468,0.149,,,,,,,0.254,0.339,0.275,,,,,,,,,,,,
66,2024-07-30,746763,Groundout,field_out,True,672580,694363,Maikel Garcia,Jared Shuster,0,589a958d-2c32-4793-94ce-6a99eea3f190,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,0.292,-0.29,,-1.81,0.42,-1.22,92.4,,83.9,91.7,85.9,0.357,0.571,0.103,0.274,0.419,0.286,,,,,,,0.266,0.468,0.149,,,,,,,0.254,0.339,0.275,,,,,,,,,,,,
67,2024-07-30,746763,Strikeout,strikeout,True,681460,669674,Brooks Baldwin,Sam Long,0,78ab7861-05d2-4ac0-bb06-4d7eb198ab5c,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,0.365,0.231,,,,,,,0.2,0.257,0.397,0.25,0.313,0.194,,,,,,,0.182,0.182,0.227
