,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
38,2024-04-07,746493,Flyout,field_out,True,664913,656427,Seth Brown,Jack Flaherty,0,4009f545-74a9-4df3-a898-34aabb74a723,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,103.0,104.0,108.0,0.024,0.44,0.313,0.191,0.033,0.74,-7.15,0.85,2.33,-0.51,93.6,86.0,90.7,84.9,77.5,0.226,0.377,0.25,0.205,0.426,0.391,0.161,0.194,0.445,0.143,0.429,0.133,0.75,1.5,0.3,,,,,,
39,2024-04-07,746493,Lineout,field_out,True,605204,656427,J.D. Davis,Jack Flaherty,0,d32b5ce0-7ed4-42a0-9421-3956b0f6494a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,103.0,104.0,108.0,0.024,0.44,0.313,0.191,0.033,0.74,-7.15,0.85,2.33,-0.51,93.6,86.0,90.7,84.9,77.5,0.226,0.377,0.25,0.205,0.426,0.391,0.161,0.194,0.445,0.143,0.429,0.133,0.75,1.5,0.3,,,,,,
40,2024-04-07,746493,Groundout,field_out,True,676116,656427,Ryan Noda,Jack Flaherty,0,a589b50b-5d3e-4741-8680-43881a21134d,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,103.0,104.0,108.0,0.024,0.44,0.313,0.191,0.033,0.74,-7.15,0.85,2.33,-0.51,93.6,86.0,90.7,84.9,77.5,0.226,0.377,0.25,0.205,0.426,0.391,0.161,0.194,0.445,0.143,0.429,0.133,0.75,1.5,0.3,,,,,,
41,2024-04-07,746493,Walk,walk,False,656716,671212,Zach McKinstry,Joe Boyle,0,a2bc9a39-641d-4d34-aec8-de79dc726b2e,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,95.0,84.0,84.0,,,,128.0,106.0,117.0,,,,,0.575,0.36,,,-0.8,,0.13,,,96.6,,,86.7,,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,0.065,0.58,80.4
42,2024-04-07,746493,Pop Out,field_out,True,608348,671212,Carson Kelly,Joe Boyle,0,5436418d-ea73-45cb-b956-318a3e7aa74e,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,95.0,84.0,84.0,,,,128.0,106.0,117.0,,,,,0.575,0.36,,,-0.8,,0.13,,,96.6,,,86.7,,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,0.065,0.58,80.4
43,2024-04-07,746493,Strikeout,strikeout,True,678009,671212,Parker Meadows,Joe Boyle,0,cb4136b3-e3f9-4095-8c2c-b6b9d048d4a3,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,95.0,84.0,84.0,,,,128.0,106.0,117.0,,,,,0.575,0.36,,,-0.8,,0.13,,,96.6,,,86.7,,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,0.065,0.58,80.4
44,2024-04-07,746493,Strikeout,strikeout,True,682985,671212,Riley Greene,Joe Boyle,0,424b80d6-246b-4fb3-99fe-40fd4719a867,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,95.0,84.0,84.0,,,,128.0,106.0,117.0,,,,,0.575,0.36,,,-0.8,,0.13,,,96.6,,,86.7,,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,0.065,0.58,80.4
45,2024-04-07,746493,Lineout,field_out,True,669127,656427,Shea Langeliers,Jack Flaherty,0,c6bf69a1-c0b4-46ee-aa4c-adb8aca1612b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,103.0,104.0,108.0,0.024,0.44,0.313,0.191,0.033,0.74,-7.15,0.85,2.33,-0.51,93.6,86.0,90.7,84.9,77.5,0.226,0.377,0.25,0.205,0.426,0.391,0.161,0.194,0.445,0.143,0.429,0.133,0.75,1.5,0.3,,,,,,
46,2024-04-07,746493,Groundout,field_out,True,669397,656427,Nick Allen,Jack Flaherty,0,850e75ea-6016-4ef6-8dfd-67d16106e496,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,103.0,104.0,108.0,0.024,0.44,0.313,0.191,0.033,0.74,-7.15,0.85,2.33,-0.51,93.6,86.0,90.7,84.9,77.5,0.226,0.377,0.25,0.205,0.426,0.391,0.161,0.194,0.445,0.143,0.429,0.133,0.75,1.5,0.3,,,,,,
47,2024-04-07,746493,Groundout,field_out,True,647351,656427,Abraham Toro,Jack Flaherty,0,75567b39-a365-492c-9550-7b51af64443b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,103.0,104.0,108.0,0.024,0.44,0.313,0.191,0.033,0.74,-7.15,0.85,2.33,-0.51,93.6,86.0,90.7,84.9,77.5,0.226,0.377,0.25,0.205,0.426,0.391,0.161,0.194,0.445,0.143,0.429,0.133,0.75,1.5,0.3,,,,,,
48,2024-04-07,746493,Flyout,field_out,True,679529,666205,Spencer Torkelson,Kyle Muller,0,ab8a9b1c-81ce-49b9-9381-440e6abe661a,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,80.0,112.0,106.0,,,,92.0,101.0,112.0,,,,,0.546,0.262,,0.059,0.32,,0.04,,3.54,92.7,87.8,,85.4,,0.25,0.393,0.201,0.256,0.442,0.217,0.333,1.111,0.136,0.0,0.0,0.538,,,,116.0,90.0,102.0,0.132,-3.81,79.8
49,2024-04-07,746493,Lineout,field_out,True,663837,666205,Matt Vierling,Kyle Muller,0,ac9d2881-7fb7-493e-90f9-ddbc7171efee,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,80.0,112.0,106.0,,,,92.0,101.0,112.0,,,,,0.546,0.262,,0.059,0.32,,0.04,,3.54,92.7,87.8,,85.4,,0.25,0.393,0.201,0.256,0.442,0.217,0.333,1.111,0.136,0.0,0.0,0.538,,,,116.0,90.0,102.0,0.132,-3.81,79.8
50,2024-04-07,746493,Flyout,field_out,True,690993,666205,Colt Keith,Kyle Muller,0,c928a48c-aff2-495c-b74c-1bdfafb6eaae,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,80.0,112.0,106.0,,,,92.0,101.0,112.0,,,,,0.546,0.262,,0.059,0.32,,0.04,,3.54,92.7,87.8,,85.4,,0.25,0.393,0.201,0.256,0.442,0.217,0.333,1.111,0.136,0.0,0.0,0.538,,,,116.0,90.0,102.0,0.132,-3.81,79.8
51,2024-04-07,746493,Single,single,False,680869,656412,Zack Gelof,Alex Faedo,0,e48002f9-aedd-4606-844f-4e6ec7cfc626,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,81.0,89.0,88.0,111.0,107.0,112.0,,,,0.051,0.318,0.424,,0.207,1.28,-7.0,0.64,,-1.0,94.0,89.0,93.5,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,0.625,0.875,0.0,,,,,,
52,2024-04-07,746493,Forceout,force_out,True,668709,656412,JJ Bleday,Alex Faedo,1,c72ee263-5319-42c5-be70-28ac97fa85a9,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,81.0,89.0,88.0,111.0,107.0,112.0,,,,0.051,0.318,0.424,,0.207,1.28,-7.0,0.64,,-1.0,94.0,89.0,93.5,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,0.625,0.875,0.0,,,,,,
53,2024-04-07,746493,Flyout,field_out,True,671732,656412,Lawrence Butler,Alex Faedo,0,2971076c-d2fb-4dc5-ac0f-8b7cbc95bf81,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,81.0,89.0,88.0,111.0,107.0,112.0,,,,0.051,0.318,0.424,,0.207,1.28,-7.0,0.64,,-1.0,94.0,89.0,93.5,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,0.625,0.875,0.0,,,,,,
54,2024-04-07,746493,Single,single,False,664913,656412,Seth Brown,Alex Faedo,1,02ea6124-5ff7-4b68-9908-9ddae1e96bd9,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,81.0,89.0,88.0,111.0,107.0,112.0,,,,0.051,0.318,0.424,,0.207,1.28,-7.0,0.64,,-1.0,94.0,89.0,93.5,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,0.625,0.875,0.0,,,,,,
55,2024-04-07,746493,Groundout,field_out,True,605204,656412,J.D. Davis,Alex Faedo,0,91df7c89-f14f-43b8-9fa1-b192f36b303f,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,81.0,89.0,88.0,111.0,107.0,112.0,,,,0.051,0.318,0.424,,0.207,1.28,-7.0,0.64,,-1.0,94.0,89.0,93.5,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,0.625,0.875,0.0,,,,,,
56,2024-04-07,746493,Single,single,False,592192,666205,Mark Canha,Kyle Muller,0,2c33e069-483e-4722-b807-aa04f34f67cf,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,80.0,112.0,106.0,,,,92.0,101.0,112.0,,,,,0.546,0.262,,0.059,0.32,,0.04,,3.54,92.7,87.8,,85.4,,0.25,0.393,0.201,0.256,0.442,0.217,0.333,1.111,0.136,0.0,0.0,0.538,,,,116.0,90.0,102.0,0.132,-3.81,79.8
57,2024-04-07,746493,Lineout,field_out,True,570482,666205,Gio Urshela,Kyle Muller,0,e750cd31-f826-4cc0-b77c-79622d2f9c68,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,80.0,112.0,106.0,,,,92.0,101.0,112.0,,,,,0.546,0.262,,0.059,0.32,,0.04,,3.54,92.7,87.8,,85.4,,0.25,0.393,0.201,0.256,0.442,0.217,0.333,1.111,0.136,0.0,0.0,0.538,,,,116.0,90.0,102.0,0.132,-3.81,79.8
58,2024-04-07,746493,Lineout,field_out,True,656716,666205,Zach McKinstry,Kyle Muller,0,ab055af9-fc8b-4728-869e-cda4d83f3031,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,80.0,112.0,106.0,,,,92.0,101.0,112.0,,,,,0.546,0.262,,0.059,0.32,,0.04,,3.54,92.7,87.8,,85.4,,0.25,0.393,0.201,0.256,0.442,0.217,0.333,1.111,0.136,0.0,0.0,0.538,,,,116.0,90.0,102.0,0.132,-3.81,79.8
59,2024-04-07,746493,Groundout,field_out,True,608348,666205,Carson Kelly,Kyle Muller,0,e517be2c-c341-49a8-b43d-cc803cfa943b,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,80.0,112.0,106.0,,,,92.0,101.0,112.0,,,,,0.546,0.262,,0.059,0.32,,0.04,,3.54,92.7,87.8,,85.4,,0.25,0.393,0.201,0.256,0.442,0.217,0.333,1.111,0.136,0.0,0.0,0.538,,,,116.0,90.0,102.0,0.132,-3.81,79.8
60,2024-04-07,746493,Groundout,field_out,True,676116,656412,Ryan Noda,Alex Faedo,0,ee8f3bd7-7de6-4c9e-a24c-9c2c5074441f,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,81.0,89.0,88.0,111.0,107.0,112.0,,,,0.051,0.318,0.424,,0.207,1.28,-7.0,0.64,,-1.0,94.0,89.0,93.5,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,0.625,0.875,0.0,,,,,,
61,2024-04-07,746493,Walk,walk,False,669127,656412,Shea Langeliers,Alex Faedo,0,e2bd6f5c-a98d-4649-aeac-c76050c0c5c1,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,81.0,89.0,88.0,111.0,107.0,112.0,,,,0.051,0.318,0.424,,0.207,1.28,-7.0,0.64,,-1.0,94.0,89.0,93.5,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,0.625,0.875,0.0,,,,,,
62,2024-04-07,746493,Lineout,field_out,True,669397,656412,Nick Allen,Alex Faedo,0,92dd6265-3949-4689-85fe-92413408af0e,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,81.0,89.0,88.0,111.0,107.0,112.0,,,,0.051,0.318,0.424,,0.207,1.28,-7.0,0.64,,-1.0,94.0,89.0,93.5,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,0.625,0.875,0.0,,,,,,
63,2024-04-07,746493,Lineout,field_out,True,647351,656412,Abraham Toro,Alex Faedo,0,a3d98c23-2dc7-4f3f-af2d-7fc1c493991b,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,81.0,89.0,88.0,111.0,107.0,112.0,,,,0.051,0.318,0.424,,0.207,1.28,-7.0,0.64,,-1.0,94.0,89.0,93.5,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,0.294,0.412,0.274,0.625,0.875,0.0,,,,,,
64,2024-04-07,746493,Strikeout,strikeout,True,628451,666205,Andy Ibáñez,Kyle Muller,0,b20d5529-68c3-433d-9976-5269cb084761,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,80.0,112.0,106.0,,,,92.0,101.0,112.0,,,,,0.546,0.262,,0.059,0.32,,0.04,,3.54,92.7,87.8,,85.4,,0.25,0.393,0.201,0.256,0.442,0.217,0.333,1.111,0.136,0.0,0.0,0.538,,,,116.0,90.0,102.0,0.132,-3.81,79.8
65,2024-04-07,746493,Home Run,home_run,False,682985,666205,Riley Greene,Kyle Muller,0,23f54071-1c08-42a5-9eeb-11b188dae239,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,80.0,112.0,106.0,,,,92.0,101.0,112.0,,,,,0.546,0.262,,0.059,0.32,,0.04,,3.54,92.7,87.8,,85.4,,0.25,0.393,0.201,0.256,0.442,0.217,0.333,1.111,0.136,0.0,0.0,0.538,,,,116.0,90.0,102.0,0.132,-3.81,79.8
66,2024-04-07,746493,Flyout,field_out,True,679529,668674,Spencer Torkelson,Lucas Erceg,0,59cee8c3-96ca-4f0f-b5a3-2441c7fa2eb5,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,115.0,96.0,95.0,110.0,110.0,108.0,125.0,110.0,115.0,,,,0.23,0.307,0.246,,0.218,-0.99,2.53,3.75,,-2.85,98.5,91.1,98.5,85.8,,0.211,0.447,0.333,0.067,0.067,0.353,,,,0.409,0.727,0.345,0.25,0.278,0.22,,,,,,
67,2024-04-07,746493,Double,double,False,663837,668674,Matt Vierling,Lucas Erceg,0,d986520a-b037-4c7d-a6f7-ce321f5b70ff,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,115.0,96.0,95.0,110.0,110.0,108.0,125.0,110.0,115.0,,,,0.23,0.307,0.246,,0.218,-0.99,2.53,3.75,,-2.85,98.5,91.1,98.5,85.8,,0.211,0.447,0.333,0.067,0.067,0.353,,,,0.409,0.727,0.345,0.25,0.278,0.22,,,,,,
68,2024-04-07,746493,Groundout,field_out,True,690993,668674,Colt Keith,Lucas Erceg,0,6f9479d3-b793-4419-ba78-fabbe26f1386,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,115.0,96.0,95.0,110.0,110.0,108.0,125.0,110.0,115.0,,,,0.23,0.307,0.246,,0.218,-0.99,2.53,3.75,,-2.85,98.5,91.1,98.5,85.8,,0.211,0.447,0.333,0.067,0.067,0.353,,,,0.409,0.727,0.345,0.25,0.278,0.22,,,,,,
69,2024-04-07,746493,Single,single,False,680869,656638,Zack Gelof,Alex Lange,0,b73d25b3-71d7-45ad-bfb0-39866f880e63,656638.0,alexlange,Lange,Right,Alex Lange,DET,4.34,4.76,18.2,93.0,116.0,96.0,0.722,10.13,8.2,7.71,0.0,1.47,0.34,0.32,0.16,0.28,0.379,124.0,75.0,79.0,107.0,53.0,52.0,102.0,103.0,103.0,,,,118.0,100.0,105.0,0.215,0.135,,0.578,0.072,1.95,-1.1,,0.34,-4.15,96.3,89.9,96.3,,88.1,0.091,0.091,0.111,,,,0.195,0.293,0.433,,,,0.375,0.375,0.147,,,,,,
70,2024-04-07,746493,Flyout,field_out,True,668709,656638,JJ Bleday,Alex Lange,0,3aa20691-05e2-4931-be8d-3763f777da69,656638.0,alexlange,Lange,Right,Alex Lange,DET,4.34,4.76,18.2,93.0,116.0,96.0,0.722,10.13,8.2,7.71,0.0,1.47,0.34,0.32,0.16,0.28,0.379,124.0,75.0,79.0,107.0,53.0,52.0,102.0,103.0,103.0,,,,118.0,100.0,105.0,0.215,0.135,,0.578,0.072,1.95,-1.1,,0.34,-4.15,96.3,89.9,96.3,,88.1,0.091,0.091,0.111,,,,0.195,0.293,0.433,,,,0.375,0.375,0.147,,,,,,
71,2024-04-07,746493,Double,double,False,671732,656638,Lawrence Butler,Alex Lange,1,3ca75c20-5a85-4750-86bb-e05081481678,656638.0,alexlange,Lange,Right,Alex Lange,DET,4.34,4.76,18.2,93.0,116.0,96.0,0.722,10.13,8.2,7.71,0.0,1.47,0.34,0.32,0.16,0.28,0.379,124.0,75.0,79.0,107.0,53.0,52.0,102.0,103.0,103.0,,,,118.0,100.0,105.0,0.215,0.135,,0.578,0.072,1.95,-1.1,,0.34,-4.15,96.3,89.9,96.3,,88.1,0.091,0.091,0.111,,,,0.195,0.293,0.433,,,,0.375,0.375,0.147,,,,,,
72,2024-04-07,746493,Single,single,False,664913,656638,Seth Brown,Alex Lange,1,57aabc60-2a34-4a01-bc11-e0155c8880f9,656638.0,alexlange,Lange,Right,Alex Lange,DET,4.34,4.76,18.2,93.0,116.0,96.0,0.722,10.13,8.2,7.71,0.0,1.47,0.34,0.32,0.16,0.28,0.379,124.0,75.0,79.0,107.0,53.0,52.0,102.0,103.0,103.0,,,,118.0,100.0,105.0,0.215,0.135,,0.578,0.072,1.95,-1.1,,0.34,-4.15,96.3,89.9,96.3,,88.1,0.091,0.091,0.111,,,,0.195,0.293,0.433,,,,0.375,0.375,0.147,,,,,,
73,2024-04-07,746493,Grounded Into DP,grounded_into_double_play,True,605204,656638,J.D. Davis,Alex Lange,1,2d481fb3-4285-4022-9fb6-411f4d45578d,656638.0,alexlange,Lange,Right,Alex Lange,DET,4.34,4.76,18.2,93.0,116.0,96.0,0.722,10.13,8.2,7.71,0.0,1.47,0.34,0.32,0.16,0.28,0.379,124.0,75.0,79.0,107.0,53.0,52.0,102.0,103.0,103.0,,,,118.0,100.0,105.0,0.215,0.135,,0.578,0.072,1.95,-1.1,,0.34,-4.15,96.3,89.9,96.3,,88.1,0.091,0.091,0.111,,,,0.195,0.293,0.433,,,,0.375,0.375,0.147,,,,,,
74,2024-04-07,746493,Groundout,field_out,True,592192,547184,Mark Canha,Michael Kelly,0,b985da3a-8031-44b8-b503-d616acbe0a8a,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,,,,0.009,0.319,0.672,,,1.4,-16.52,0.84,,,95.1,,92.1,84.2,,0.192,0.192,0.233,0.444,1.222,0.167,,,,,,,,,,,,,,,
75,2024-04-07,746493,Single,single,False,570482,547184,Gio Urshela,Michael Kelly,0,9d6faeb5-5989-49a0-bb89-27f1612b1713,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,,,,0.009,0.319,0.672,,,1.4,-16.52,0.84,,,95.1,,92.1,84.2,,0.192,0.192,0.233,0.444,1.222,0.167,,,,,,,,,,,,,,,
76,2024-04-07,746493,Single,single,False,656716,547184,Zach McKinstry,Michael Kelly,1,0b579c22-dc83-4315-8a26-0aa7effdc7a1,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,,,,0.009,0.319,0.672,,,1.4,-16.52,0.84,,,95.1,,92.1,84.2,,0.192,0.192,0.233,0.444,1.222,0.167,,,,,,,,,,,,,,,
77,2024-04-07,746493,Forceout,force_out,True,608348,547184,Carson Kelly,Michael Kelly,1,07164abe-22c2-478b-acdc-d503f2bde665,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,,,,0.009,0.319,0.672,,,1.4,-16.52,0.84,,,95.1,,92.1,84.2,,0.192,0.192,0.233,0.444,1.222,0.167,,,,,,,,,,,,,,,
78,2024-04-07,746493,Groundout,field_out,True,628451,547184,Andy Ibáñez,Michael Kelly,0,7b2dc501-5c0e-4a34-9e41-ca99f234e2ec,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,,,,0.009,0.319,0.672,,,1.4,-16.52,0.84,,,95.1,,92.1,84.2,,0.192,0.192,0.233,0.444,1.222,0.167,,,,,,,,,,,,,,,
