,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CU%,wSL/C,wCU/C,vSL,vCU,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
14,2024-08-27,745540,Strikeout,strikeout,True,669016,434378,Brandon Marsh,Justin Verlander,0,21518bf7-1721-482f-b4cf-7c84afceaae8,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,4.16,3.78,67.0,102.0,120.0,105.0,0.801,8.06,2.55,8.46,1.61,0.48,0.298,0.333,0.197,0.283,0.445,113.0,94.0,100.0,122.0,101.0,105.0,,,,,,,,,,,0.49,,,0.093,0.19,,,,0.97,93.5,,84.2,,,0.306,0.5,0.202,0.257,0.463,0.217,,,,0.167,0.167,0.288,,,,111.0,102.0,99.0,130.0,109.0,115.0,0.194,0.223,-0.02,-1.02,86.7,77.7,0.22,0.407,0.229,,,,,,,,,,,,
15,2024-08-27,745540,Flyout,field_out,True,676694,605400,Jake Meyers,Aaron Nola,0,d9af870d-60ae-44c7-9be5-a27573bcc503,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-27,745540,Pop Out,field_out,True,643289,605400,Mauricio Dubón,Aaron Nola,0,62797c79-7127-4d64-9711-5c3f47e1f6c8,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-27,745540,Single,single,False,514888,605400,Jose Altuve,Aaron Nola,0,8ac418de-e91c-47f2-9349-6dce6ad2b470,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-27,745540,Strikeout,strikeout,True,608324,605400,Alex Bregman,Aaron Nola,1,eae9baca-528e-4de6-85bc-ba69141a853c,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-27,745540,Double,double,False,669720,434378,Austin Hays,Justin Verlander,0,74432016-1ca5-42cd-b3ae-de0f5a1c0ef2,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,4.16,3.78,67.0,102.0,120.0,105.0,0.801,8.06,2.55,8.46,1.61,0.48,0.298,0.333,0.197,0.283,0.445,113.0,94.0,100.0,122.0,101.0,105.0,,,,,,,,,,,0.49,,,0.093,0.19,,,,0.97,93.5,,84.2,,,0.306,0.5,0.202,0.257,0.463,0.217,,,,0.167,0.167,0.288,,,,111.0,102.0,99.0,130.0,109.0,115.0,0.194,0.223,-0.02,-1.02,86.7,77.7,0.22,0.407,0.229,,,,,,,,,,,,
20,2024-08-27,745540,Flyout,field_out,True,656941,434378,Kyle Schwarber,Justin Verlander,0,da6856d6-b568-4b5d-aebc-34c20c93cd52,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,4.16,3.78,67.0,102.0,120.0,105.0,0.801,8.06,2.55,8.46,1.61,0.48,0.298,0.333,0.197,0.283,0.445,113.0,94.0,100.0,122.0,101.0,105.0,,,,,,,,,,,0.49,,,0.093,0.19,,,,0.97,93.5,,84.2,,,0.306,0.5,0.202,0.257,0.463,0.217,,,,0.167,0.167,0.288,,,,111.0,102.0,99.0,130.0,109.0,115.0,0.194,0.223,-0.02,-1.02,86.7,77.7,0.22,0.407,0.229,,,,,,,,,,,,
21,2024-08-27,745540,Single,single,False,607208,434378,Trea Turner,Justin Verlander,1,d8173937-4793-4d18-9b70-453c8dcc27f7,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,4.16,3.78,67.0,102.0,120.0,105.0,0.801,8.06,2.55,8.46,1.61,0.48,0.298,0.333,0.197,0.283,0.445,113.0,94.0,100.0,122.0,101.0,105.0,,,,,,,,,,,0.49,,,0.093,0.19,,,,0.97,93.5,,84.2,,,0.306,0.5,0.202,0.257,0.463,0.217,,,,0.167,0.167,0.288,,,,111.0,102.0,99.0,130.0,109.0,115.0,0.194,0.223,-0.02,-1.02,86.7,77.7,0.22,0.407,0.229,,,,,,,,,,,,
22,2024-08-27,745540,Single,single,False,547180,434378,Bryce Harper,Justin Verlander,1,3b257bc7-6c37-471b-9f9c-10da3f5e026a,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,4.16,3.78,67.0,102.0,120.0,105.0,0.801,8.06,2.55,8.46,1.61,0.48,0.298,0.333,0.197,0.283,0.445,113.0,94.0,100.0,122.0,101.0,105.0,,,,,,,,,,,0.49,,,0.093,0.19,,,,0.97,93.5,,84.2,,,0.306,0.5,0.202,0.257,0.463,0.217,,,,0.167,0.167,0.288,,,,111.0,102.0,99.0,130.0,109.0,115.0,0.194,0.223,-0.02,-1.02,86.7,77.7,0.22,0.407,0.229,,,,,,,,,,,,
23,2024-08-27,745540,Strikeout,strikeout,True,664761,434378,Alec Bohm,Justin Verlander,0,c75cf998-3260-4fa9-a34a-94e6dbf237ce,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,4.16,3.78,67.0,102.0,120.0,105.0,0.801,8.06,2.55,8.46,1.61,0.48,0.298,0.333,0.197,0.283,0.445,113.0,94.0,100.0,122.0,101.0,105.0,,,,,,,,,,,0.49,,,0.093,0.19,,,,0.97,93.5,,84.2,,,0.306,0.5,0.202,0.257,0.463,0.217,,,,0.167,0.167,0.288,,,,111.0,102.0,99.0,130.0,109.0,115.0,0.194,0.223,-0.02,-1.02,86.7,77.7,0.22,0.407,0.229,,,,,,,,,,,,
24,2024-08-27,745540,Home Run,home_run,False,592206,434378,Nick Castellanos,Justin Verlander,1,1fd7d96b-3ae0-446f-b753-1a3487e187fa,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,4.16,3.78,67.0,102.0,120.0,105.0,0.801,8.06,2.55,8.46,1.61,0.48,0.298,0.333,0.197,0.283,0.445,113.0,94.0,100.0,122.0,101.0,105.0,,,,,,,,,,,0.49,,,0.093,0.19,,,,0.97,93.5,,84.2,,,0.306,0.5,0.202,0.257,0.463,0.217,,,,0.167,0.167,0.288,,,,111.0,102.0,99.0,130.0,109.0,115.0,0.194,0.223,-0.02,-1.02,86.7,77.7,0.22,0.407,0.229,,,,,,,,,,,,
25,2024-08-27,745540,Flyout,field_out,True,681082,434378,Bryson Stott,Justin Verlander,0,a1f90d33-6383-4d6a-b793-4e7076e6998f,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,4.16,3.78,67.0,102.0,120.0,105.0,0.801,8.06,2.55,8.46,1.61,0.48,0.298,0.333,0.197,0.283,0.445,113.0,94.0,100.0,122.0,101.0,105.0,,,,,,,,,,,0.49,,,0.093,0.19,,,,0.97,93.5,,84.2,,,0.306,0.5,0.202,0.257,0.463,0.217,,,,0.167,0.167,0.288,,,,111.0,102.0,99.0,130.0,109.0,115.0,0.194,0.223,-0.02,-1.02,86.7,77.7,0.22,0.407,0.229,,,,,,,,,,,,
26,2024-08-27,745540,Groundout,field_out,True,670541,605400,Yordan Alvarez,Aaron Nola,0,2ab51cbd-2ab6-44a0-a00c-a20ceb0c7e82,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-27,745540,Strikeout,strikeout,True,673237,605400,Yainer Diaz,Aaron Nola,0,a11fc78f-1864-4b0f-94ad-9aa8baf757e2,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-27,745540,Walk,walk,False,572138,605400,Jon Singleton,Aaron Nola,0,85b608d3-a988-4775-892e-a5135e4e78a7,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-27,745540,Flyout,field_out,True,665161,605400,Jeremy Peña,Aaron Nola,0,284ae72a-9df0-4a98-b9f5-4f95d2728a98,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-27,745540,Flyout,field_out,True,592663,434378,J.T. Realmuto,Justin Verlander,0,0063bb77-5581-473a-b95a-b7b293b27972,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,4.16,3.78,67.0,102.0,120.0,105.0,0.801,8.06,2.55,8.46,1.61,0.48,0.298,0.333,0.197,0.283,0.445,113.0,94.0,100.0,122.0,101.0,105.0,,,,,,,,,,,0.49,,,0.093,0.19,,,,0.97,93.5,,84.2,,,0.306,0.5,0.202,0.257,0.463,0.217,,,,0.167,0.167,0.288,,,,111.0,102.0,99.0,130.0,109.0,115.0,0.194,0.223,-0.02,-1.02,86.7,77.7,0.22,0.407,0.229,,,,,,,,,,,,
31,2024-08-27,745540,Single,single,False,669016,434378,Brandon Marsh,Justin Verlander,0,fb090609-8ff4-409d-abb4-0a274ce3d05a,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,4.16,3.78,67.0,102.0,120.0,105.0,0.801,8.06,2.55,8.46,1.61,0.48,0.298,0.333,0.197,0.283,0.445,113.0,94.0,100.0,122.0,101.0,105.0,,,,,,,,,,,0.49,,,0.093,0.19,,,,0.97,93.5,,84.2,,,0.306,0.5,0.202,0.257,0.463,0.217,,,,0.167,0.167,0.288,,,,111.0,102.0,99.0,130.0,109.0,115.0,0.194,0.223,-0.02,-1.02,86.7,77.7,0.22,0.407,0.229,,,,,,,,,,,,
32,2024-08-27,745540,Strikeout,strikeout,True,669720,434378,Austin Hays,Justin Verlander,1,28f96079-483c-4219-9246-7622f64c10e3,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,4.16,3.78,67.0,102.0,120.0,105.0,0.801,8.06,2.55,8.46,1.61,0.48,0.298,0.333,0.197,0.283,0.445,113.0,94.0,100.0,122.0,101.0,105.0,,,,,,,,,,,0.49,,,0.093,0.19,,,,0.97,93.5,,84.2,,,0.306,0.5,0.202,0.257,0.463,0.217,,,,0.167,0.167,0.288,,,,111.0,102.0,99.0,130.0,109.0,115.0,0.194,0.223,-0.02,-1.02,86.7,77.7,0.22,0.407,0.229,,,,,,,,,,,,
33,2024-08-27,745540,Groundout,field_out,True,656941,434378,Kyle Schwarber,Justin Verlander,0,0d36c954-9c8a-40e3-abe1-69228b0e9c07,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,4.16,3.78,67.0,102.0,120.0,105.0,0.801,8.06,2.55,8.46,1.61,0.48,0.298,0.333,0.197,0.283,0.445,113.0,94.0,100.0,122.0,101.0,105.0,,,,,,,,,,,0.49,,,0.093,0.19,,,,0.97,93.5,,84.2,,,0.306,0.5,0.202,0.257,0.463,0.217,,,,0.167,0.167,0.288,,,,111.0,102.0,99.0,130.0,109.0,115.0,0.194,0.223,-0.02,-1.02,86.7,77.7,0.22,0.407,0.229,,,,,,,,,,,,
