,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,KN%,wFA/C,wSL/C,wKN/C,vFA,vSL,KC_ba,KC_slg,KC_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
14,2024-04-24,746567,Grounded Into DP,grounded_into_double_play,True,630105,621389,Jake Cronenworth,Ty Blach,1,7f3d27bb-4c8c-4ce1-9d3b-00fc388fe926,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-24,746567,Lineout,field_out,True,553869,663362,Elias Díaz,Matt Waldron,0,cc61c2f8-a26c-4e2a-93ba-c85d1ba20fe8,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,,1.49,0.78,,,87.0,,90.0,,0.288,0.411,0.067,,,,0.208,0.292,0.145,,,,77.6,57.0,107.0,92.0,113.0,101.0,106.0,0.202,0.206,0.395,0.35,0.59,-0.13,90.7,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,,,
16,2024-04-24,746567,Groundout,field_out,True,660707,663362,Elehuris Montero,Matt Waldron,0,dbe5d7c7-0f1e-40dd-aacd-02db0460b699,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,,1.49,0.78,,,87.0,,90.0,,0.288,0.411,0.067,,,,0.208,0.292,0.145,,,,77.6,57.0,107.0,92.0,113.0,101.0,106.0,0.202,0.206,0.395,0.35,0.59,-0.13,90.7,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,,,
17,2024-04-24,746567,Groundout,field_out,True,686668,663362,Brenton Doyle,Matt Waldron,0,8d57a914-f9bb-4e83-b240-59c837a5b774,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,,1.49,0.78,,,87.0,,90.0,,0.288,0.411,0.067,,,,0.208,0.292,0.145,,,,77.6,57.0,107.0,92.0,113.0,101.0,106.0,0.202,0.206,0.395,0.35,0.59,-0.13,90.7,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,,,
18,2024-04-24,746567,Groundout,field_out,True,595777,621389,Jurickson Profar,Ty Blach,0,978bda1e-9c9a-4e19-a8d7-97c7d8ef961f,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-24,746567,Flyout,field_out,True,673490,621389,Ha-Seong Kim,Ty Blach,0,c5541cce-feac-4c20-b6a0-cdbb6092a3bd,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-24,746567,Flyout,field_out,True,701538,621389,Jackson Merrill,Ty Blach,0,9408fcf7-08d7-4364-a8a6-9dfe7442053e,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-24,746567,Strikeout,strikeout,True,663898,663362,Brendan Rodgers,Matt Waldron,0,0102f766-ed6a-4d46-856b-e692fea4bb10,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,,1.49,0.78,,,87.0,,90.0,,0.288,0.411,0.067,,,,0.208,0.292,0.145,,,,77.6,57.0,107.0,92.0,113.0,101.0,106.0,0.202,0.206,0.395,0.35,0.59,-0.13,90.7,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,,,
22,2024-04-24,746567,Lineout,field_out,True,595909,663362,Jake Cave,Matt Waldron,0,c114f91c-9d1b-4e84-b806-24b1cab4e2ff,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,,1.49,0.78,,,87.0,,90.0,,0.288,0.411,0.067,,,,0.208,0.292,0.145,,,,77.6,57.0,107.0,92.0,113.0,101.0,106.0,0.202,0.206,0.395,0.35,0.59,-0.13,90.7,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,,,
23,2024-04-24,746567,Lineout,field_out,True,656248,663362,Sean Bouchard,Matt Waldron,0,aaa953d6-cf0e-4a4a-90ae-47b5fedf0862,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,,1.49,0.78,,,87.0,,90.0,,0.288,0.411,0.067,,,,0.208,0.292,0.145,,,,77.6,57.0,107.0,92.0,113.0,101.0,106.0,0.202,0.206,0.395,0.35,0.59,-0.13,90.7,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,,,
24,2024-04-24,746567,Flyout,field_out,True,666703,621389,Eguy Rosario,Ty Blach,0,f73680e4-f218-40b8-9be2-9de94d19ad20,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-24,746567,Flyout,field_out,True,640492,621389,José Azocar,Ty Blach,0,cae9c00b-2fe2-4c39-ad36-5041b5eef8b9,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-24,746567,Groundout,field_out,True,543309,621389,Kyle Higashioka,Ty Blach,0,8fe50087-2dee-4883-90b8-9f3742563561,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-24,746567,Pop Out,field_out,True,453568,663362,Charlie Blackmon,Matt Waldron,0,fed2c1ec-ff7c-4ef8-b1b4-f4aab32d1059,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,,1.49,0.78,,,87.0,,90.0,,0.288,0.411,0.067,,,,0.208,0.292,0.145,,,,77.6,57.0,107.0,92.0,113.0,101.0,106.0,0.202,0.206,0.395,0.35,0.59,-0.13,90.7,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,,,
28,2024-04-24,746567,Walk,walk,False,678662,663362,Ezequiel Tovar,Matt Waldron,0,bb394a89-ae68-4337-9c48-474f801f104d,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,,1.49,0.78,,,87.0,,90.0,,0.288,0.411,0.067,,,,0.208,0.292,0.145,,,,77.6,57.0,107.0,92.0,113.0,101.0,106.0,0.202,0.206,0.395,0.35,0.59,-0.13,90.7,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,,,
29,2024-04-24,746567,Walk,walk,False,641857,663362,Ryan McMahon,Matt Waldron,1,582ebe5c-dd18-44df-af85-95f683f65504,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,,1.49,0.78,,,87.0,,90.0,,0.288,0.411,0.067,,,,0.208,0.292,0.145,,,,77.6,57.0,107.0,92.0,113.0,101.0,106.0,0.202,0.206,0.395,0.35,0.59,-0.13,90.7,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,,,
30,2024-04-24,746567,Single,single,False,553869,663362,Elias Díaz,Matt Waldron,1,dc95bf75-8dd1-4118-a660-222d1cf99bed,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,,1.49,0.78,,,87.0,,90.0,,0.288,0.411,0.067,,,,0.208,0.292,0.145,,,,77.6,57.0,107.0,92.0,113.0,101.0,106.0,0.202,0.206,0.395,0.35,0.59,-0.13,90.7,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,,,
31,2024-04-24,746567,Pop Out,field_out,True,660707,663362,Elehuris Montero,Matt Waldron,0,cd5e66a3-0dee-488b-a23d-a3a9d5c86373,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,,1.49,0.78,,,87.0,,90.0,,0.288,0.411,0.067,,,,0.208,0.292,0.145,,,,77.6,57.0,107.0,92.0,113.0,101.0,106.0,0.202,0.206,0.395,0.35,0.59,-0.13,90.7,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,,,
32,2024-04-24,746567,Groundout,field_out,True,686668,663362,Brenton Doyle,Matt Waldron,0,1a2e93f1-cfe4-4e59-bdeb-19ab73d6ef9f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,,1.49,0.78,,,87.0,,90.0,,0.288,0.411,0.067,,,,0.208,0.292,0.145,,,,77.6,57.0,107.0,92.0,113.0,101.0,106.0,0.202,0.206,0.395,0.35,0.59,-0.13,90.7,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,,,
33,2024-04-24,746567,Groundout,field_out,True,593428,621389,Xander Bogaerts,Ty Blach,0,1b84b44b-3ec5-41bd-b34a-790dfe24b605,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-24,746567,Groundout,field_out,True,665487,621389,Fernando Tatis Jr.,Ty Blach,0,96f42109-f6e7-4aa9-b01b-9c265377cebe,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
