,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
26,2024-03-30,745684,Walk,walk,False,667670,676440,Brent Rooker,Tanner Bibee,1,029fb6d3-f0e9-43c2-a6fc-9175ccb45409,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,0.001,0.44,0.27,0.171,-1.35,-3.42,1.69,1.17,94.6,82.4,92.5,86.2,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,,,,119.0,111.0,113.0,0.118,-0.54,81.5,0.186,0.4,0.241,,,,,,,,,,,,,,,
27,2024-03-30,745684,Walk,walk,False,664913,676440,Seth Brown,Tanner Bibee,1,b7a495ba-ee53-444f-86e0-74a79e8391ae,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,0.001,0.44,0.27,0.171,-1.35,-3.42,1.69,1.17,94.6,82.4,92.5,86.2,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,,,,119.0,111.0,113.0,0.118,-0.54,81.5,0.186,0.4,0.241,,,,,,,,,,,,,,,
28,2024-03-30,745684,Strikeout,strikeout,True,605204,676440,J.D. Davis,Tanner Bibee,0,4a14aaeb-9970-44c1-b928-8a70364c6011,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,0.001,0.44,0.27,0.171,-1.35,-3.42,1.69,1.17,94.6,82.4,92.5,86.2,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,,,,119.0,111.0,113.0,0.118,-0.54,81.5,0.186,0.4,0.241,,,,,,,,,,,,,,,
29,2024-03-30,745684,Walk,walk,False,668832,676440,Kyle McCann,Tanner Bibee,1,a9521632-40b0-4a06-a795-451cd098f9ee,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,0.001,0.44,0.27,0.171,-1.35,-3.42,1.69,1.17,94.6,82.4,92.5,86.2,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,,,,119.0,111.0,113.0,0.118,-0.54,81.5,0.186,0.4,0.241,,,,,,,,,,,,,,,
30,2024-03-30,745684,Groundout,field_out,True,671732,676440,Lawrence Butler,Tanner Bibee,0,b897b997-af7e-47cb-b485-1ee90a0bf839,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,0.001,0.44,0.27,0.171,-1.35,-3.42,1.69,1.17,94.6,82.4,92.5,86.2,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,,,,119.0,111.0,113.0,0.118,-0.54,81.5,0.186,0.4,0.241,,,,,,,,,,,,,,,
31,2024-03-30,745684,Hit By Pitch,hit_by_pitch,False,665926,676664,Andrés Giménez,JP Sears,0,dfa9be04-eae4-4348-a6aa-9a2442043df9,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-03-30,745684,Single,single,False,672356,676664,Gabriel Arias,JP Sears,1,1662af68-4155-47aa-8640-e78133b34de4,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-03-30,745684,Sac Fly,sac_fly,True,595978,676664,Austin Hedges,JP Sears,1,6f8dfbd9-8610-4941-93a8-473b3f89a883,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-03-30,745684,Double,double,False,677587,676664,Brayan Rocchio,JP Sears,0,8c72ba0d-d052-4ac6-982c-d1240f4b7851,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-03-30,745684,Single,single,False,680757,676664,Steven Kwan,JP Sears,1,158145b5-ad27-44fe-b8f5-47afb8f24f8b,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-03-30,745684,Flyout,field_out,True,608070,676664,José Ramírez,JP Sears,0,f47a39cb-0ea7-4b57-9ef4-170b03125ce8,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,
