,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
15,2024-08-21,747084,Grounded Into DP,grounded_into_double_play,True,624641,608331,Edmundo Sosa,Max Fried,1,aeeafc14-c2dc-46d6-89fe-eec5b172048e,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.165,0.32,0.344,0.266,0.287,0.143,0.162,0.235,0.258,0.213,0.298,0.286,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,,,,,,,
16,2024-08-21,747084,Strikeout,strikeout,True,679032,608331,Johan Rojas,Max Fried,0,391cc345-13d6-4530-8b0b-69507fd33903,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.165,0.32,0.344,0.266,0.287,0.143,0.162,0.235,0.258,0.213,0.298,0.286,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,,,,,,,
17,2024-08-21,747084,Flyout,field_out,True,570482,605400,Gio Urshela,Aaron Nola,0,a8817383-56e9-41e2-8b9a-1577a3ec133c,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,0.208,0.267,0.094,,,0.103,0.99,-2.84,-0.37,,,-1.74,92.4,87.4,85.6,91.5,,,0.155,0.303,0.212,0.204,0.333,0.338,0.312,0.482,0.136,0.293,0.448,0.143,,,,0.404,0.83,0.162,,,,134.0,107.0,114.0,0.328,1.49,79.1,,,,,,,,,
18,2024-08-21,747084,Groundout,field_out,True,671739,605400,Michael Harris II,Aaron Nola,0,e0294115-7374-4371-b2c9-6d3b7d101877,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,0.208,0.267,0.094,,,0.103,0.99,-2.84,-0.37,,,-1.74,92.4,87.4,85.6,91.5,,,0.155,0.303,0.212,0.204,0.333,0.338,0.312,0.482,0.136,0.293,0.448,0.143,,,,0.404,0.83,0.162,,,,134.0,107.0,114.0,0.328,1.49,79.1,,,,,,,,,
19,2024-08-21,747084,Walk,walk,False,593160,605400,Whit Merrifield,Aaron Nola,0,c04cf82d-a4c5-4300-a44c-32207e3f164d,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,0.208,0.267,0.094,,,0.103,0.99,-2.84,-0.37,,,-1.74,92.4,87.4,85.6,91.5,,,0.155,0.303,0.212,0.204,0.333,0.338,0.312,0.482,0.136,0.293,0.448,0.143,,,,0.404,0.83,0.162,,,,134.0,107.0,114.0,0.328,1.49,79.1,,,,,,,,,
20,2024-08-21,747084,Single,single,False,542303,605400,Marcell Ozuna,Aaron Nola,1,edfc7142-153d-4a82-838d-faa5a6909bef,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,0.208,0.267,0.094,,,0.103,0.99,-2.84,-0.37,,,-1.74,92.4,87.4,85.6,91.5,,,0.155,0.303,0.212,0.204,0.333,0.338,0.312,0.482,0.136,0.293,0.448,0.143,,,,0.404,0.83,0.162,,,,134.0,107.0,114.0,0.328,1.49,79.1,,,,,,,,,
21,2024-08-21,747084,Walk,walk,False,621566,605400,Matt Olson,Aaron Nola,1,126346a3-77cc-4a38-9c17-2f193676c6ea,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,0.208,0.267,0.094,,,0.103,0.99,-2.84,-0.37,,,-1.74,92.4,87.4,85.6,91.5,,,0.155,0.303,0.212,0.204,0.333,0.338,0.312,0.482,0.136,0.293,0.448,0.143,,,,0.404,0.83,0.162,,,,134.0,107.0,114.0,0.328,1.49,79.1,,,,,,,,,
22,2024-08-21,747084,Groundout,field_out,True,669221,605400,Sean Murphy,Aaron Nola,0,a2d80af2-b070-4cdf-a2a4-36290488b4e8,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,0.208,0.267,0.094,,,0.103,0.99,-2.84,-0.37,,,-1.74,92.4,87.4,85.6,91.5,,,0.155,0.303,0.212,0.204,0.333,0.338,0.312,0.482,0.136,0.293,0.448,0.143,,,,0.404,0.83,0.162,,,,134.0,107.0,114.0,0.328,1.49,79.1,,,,,,,,,
23,2024-08-21,747084,Single,single,False,656941,608331,Kyle Schwarber,Max Fried,0,7c52df0c-b976-4134-b34c-2be009209663,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.165,0.32,0.344,0.266,0.287,0.143,0.162,0.235,0.258,0.213,0.298,0.286,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,,,,,,,
24,2024-08-21,747084,Grounded Into DP,grounded_into_double_play,True,607208,608331,Trea Turner,Max Fried,1,0df9a495-f4b6-452f-b539-39679f881a45,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.165,0.32,0.344,0.266,0.287,0.143,0.162,0.235,0.258,0.213,0.298,0.286,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,,,,,,,
25,2024-08-21,747084,Strikeout,strikeout,True,547180,608331,Bryce Harper,Max Fried,0,8733507c-539f-4a89-9fc6-6f67c38d317d,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.165,0.32,0.344,0.266,0.287,0.143,0.162,0.235,0.258,0.213,0.298,0.286,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,,,,,,,
26,2024-08-21,747084,Single,single,False,672284,605400,Jarred Kelenic,Aaron Nola,0,591b145f-374f-4d4e-adb6-a533112af9ff,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,0.208,0.267,0.094,,,0.103,0.99,-2.84,-0.37,,,-1.74,92.4,87.4,85.6,91.5,,,0.155,0.303,0.212,0.204,0.333,0.338,0.312,0.482,0.136,0.293,0.448,0.143,,,,0.404,0.83,0.162,,,,134.0,107.0,114.0,0.328,1.49,79.1,,,,,,,,,
27,2024-08-21,747084,Home Run,home_run,False,606115,605400,Orlando Arcia,Aaron Nola,1,71bcb69e-9c9c-4937-a663-dd428c5000a9,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,0.208,0.267,0.094,,,0.103,0.99,-2.84,-0.37,,,-1.74,92.4,87.4,85.6,91.5,,,0.155,0.303,0.212,0.204,0.333,0.338,0.312,0.482,0.136,0.293,0.448,0.143,,,,0.404,0.83,0.162,,,,134.0,107.0,114.0,0.328,1.49,79.1,,,,,,,,,
28,2024-08-21,747084,Strikeout,strikeout,True,657656,605400,Ramón Laureano,Aaron Nola,0,a86e3717-db82-4b6c-9053-55e4099070e1,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,0.208,0.267,0.094,,,0.103,0.99,-2.84,-0.37,,,-1.74,92.4,87.4,85.6,91.5,,,0.155,0.303,0.212,0.204,0.333,0.338,0.312,0.482,0.136,0.293,0.448,0.143,,,,0.404,0.83,0.162,,,,134.0,107.0,114.0,0.328,1.49,79.1,,,,,,,,,
29,2024-08-21,747084,Single,single,False,570482,605400,Gio Urshela,Aaron Nola,0,a56a114a-3111-41a5-a658-749f32b66e7b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,0.208,0.267,0.094,,,0.103,0.99,-2.84,-0.37,,,-1.74,92.4,87.4,85.6,91.5,,,0.155,0.303,0.212,0.204,0.333,0.338,0.312,0.482,0.136,0.293,0.448,0.143,,,,0.404,0.83,0.162,,,,134.0,107.0,114.0,0.328,1.49,79.1,,,,,,,,,
30,2024-08-21,747084,Groundout,field_out,True,671739,605400,Michael Harris II,Aaron Nola,1,e34e8bd7-ba72-4bf4-afe8-efdb29e56ca7,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,0.208,0.267,0.094,,,0.103,0.99,-2.84,-0.37,,,-1.74,92.4,87.4,85.6,91.5,,,0.155,0.303,0.212,0.204,0.333,0.338,0.312,0.482,0.136,0.293,0.448,0.143,,,,0.404,0.83,0.162,,,,134.0,107.0,114.0,0.328,1.49,79.1,,,,,,,,,
31,2024-08-21,747084,Groundout,field_out,True,593160,605400,Whit Merrifield,Aaron Nola,0,20b6eb36-befc-41e0-a691-70c3d6826736,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,0.208,0.267,0.094,,,0.103,0.99,-2.84,-0.37,,,-1.74,92.4,87.4,85.6,91.5,,,0.155,0.303,0.212,0.204,0.333,0.338,0.312,0.482,0.136,0.293,0.448,0.143,,,,0.404,0.83,0.162,,,,134.0,107.0,114.0,0.328,1.49,79.1,,,,,,,,,
