,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff
15,2024-08-03,746846,Sac Bunt,sac_bunt,True,665804,502043,Miguel Amaya,Kyle Gibson,1,86bdcda8-45c6-419d-898a-1b5311ccf721,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.255,0.564,0.056,0.33,0.505,0.209,0.214,0.338,0.416,0.313,0.719,0.451,0.272,0.404,0.086,0.208,0.292,0.343,,,,,,,,,,,,,,,,,,
16,2024-08-03,746846,Strikeout,strikeout,True,664023,502043,Ian Happ,Kyle Gibson,0,001e54a1-56be-445e-90d2-f83be91707ca,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.255,0.564,0.056,0.33,0.505,0.209,0.214,0.338,0.416,0.313,0.719,0.451,0.272,0.404,0.086,0.208,0.292,0.343,,,,,,,,,,,,,,,,,,
17,2024-08-03,746846,Double,double,False,502054,592791,Tommy Pham,Jameson Taillon,0,54e49ba8-80e8-4861-bd99-e5098263192c,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,,,,,,,,,,
18,2024-08-03,746846,Strikeout,strikeout,True,672279,592791,Michael Siani,Jameson Taillon,0,79fb0188-e987-4930-8acb-1090cfef00d8,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,,,,,,,,,,
19,2024-08-03,746846,Groundout,field_out,True,691026,592791,Masyn Winn,Jameson Taillon,1,e8712eb3-ca2b-4068-92d7-4e8f41d4d0f7,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,,,,,,,,,,
20,2024-08-03,746846,Groundout,field_out,True,676475,592791,Alec Burleson,Jameson Taillon,0,e333b86b-45d1-452b-b237-c8defd00ca46,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,,,,,,,,,,
21,2024-08-03,746846,Groundout,field_out,True,683737,502043,Michael Busch,Kyle Gibson,0,2b903f99-71cd-42ef-9b4b-db8b9327482c,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.255,0.564,0.056,0.33,0.505,0.209,0.214,0.338,0.416,0.313,0.719,0.451,0.272,0.404,0.086,0.208,0.292,0.343,,,,,,,,,,,,,,,,,,
22,2024-08-03,746846,Groundout,field_out,True,673548,502043,Seiya Suzuki,Kyle Gibson,0,8075584f-bbfe-40ae-b566-e9e892d9fbc6,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.255,0.564,0.056,0.33,0.505,0.209,0.214,0.338,0.416,0.313,0.719,0.451,0.272,0.404,0.086,0.208,0.292,0.343,,,,,,,,,,,,,,,,,,
23,2024-08-03,746846,Groundout,field_out,True,641355,502043,Cody Bellinger,Kyle Gibson,0,e7051260-7898-468d-bb9b-4079d55a5312,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.255,0.564,0.056,0.33,0.505,0.209,0.214,0.338,0.416,0.313,0.719,0.451,0.272,0.404,0.086,0.208,0.292,0.343,,,,,,,,,,,,,,,,,,
24,2024-08-03,746846,Flyout,field_out,True,575929,592791,Willson Contreras,Jameson Taillon,0,0392fc4c-6bea-4020-9598-20c27db8f812,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,,,,,,,,,,
25,2024-08-03,746846,Strikeout,strikeout,True,502671,592791,Paul Goldschmidt,Jameson Taillon,0,8c7cd00c-3345-45f6-903e-d1ec83bab737,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,,,,,,,,,,
26,2024-08-03,746846,Single,single,False,680977,592791,Brendan Donovan,Jameson Taillon,0,00c0cd93-4248-4d69-9e8c-7d4baad2fab4,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,,,,,,,,,,
27,2024-08-03,746846,Single,single,False,571448,592791,Nolan Arenado,Jameson Taillon,1,c6d9d87f-4f72-4919-b876-1f320720bbdf,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,,,,,,,,,,
28,2024-08-03,746846,Flyout,field_out,True,669357,592791,Nolan Gorman,Jameson Taillon,1,67b1e44d-71bb-4b15-bbda-056f29fbdba3,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,,,,,,,,,,
29,2024-08-03,746846,Strikeout,strikeout,True,670623,502043,Isaac Paredes,Kyle Gibson,0,c39e39ec-e6e0-4c29-850c-72b3fd7557c0,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.255,0.564,0.056,0.33,0.505,0.209,0.214,0.338,0.416,0.313,0.719,0.451,0.272,0.404,0.086,0.208,0.292,0.343,,,,,,,,,,,,,,,,,,
