,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,KC%,wFA/C,wFS/C,wKC/C,vFA,vFS,vKC,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff
33,2024-07-02,745647,Flyout,field_out,True,666160,687765,Mickey Moniak,Mitch Spence,0,34d0db4f-201d-4b98-a57c-952562c89cbc,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-02,745647,Single,single,False,666176,687765,Jo Adell,Mitch Spence,1,7e199a74-ae52-4c3b-ac6e-a2d23c683d0d,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-02,745647,Sac Fly,sac_fly,True,694384,687765,Nolan Schanuel,Mitch Spence,1,0593266c-e455-42f1-9b0b-04a0f573e5c3,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-07-02,745647,Single,single,False,650859,687765,Luis Rengifo,Mitch Spence,1,268a12d6-1a4b-44e6-9932-33b2ca2041ed,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-07-02,745647,Flyout,field_out,True,621493,687765,Taylor Ward,Mitch Spence,1,cf4fe238-3f4b-4da5-bc3f-d0f7ce612dbe,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-07-02,745647,Single,single,False,680474,668968,Max Schuemann,Hans Crouse,0,70872c20-7a9d-4595-ae85-4f0c5b870166,668968.0,hanscrouse,Crouse,Right,Hans Crouse,LAA,0.66,1.95,13.2,98.0,79.0,92.0,0.709,10.54,4.61,3.29,0.0,0.47,0.357,0.357,0.25,0.214,0.409,92.0,92.0,86.0,,,,94.0,102.0,91.0,52.0,97.0,95.0,,,,0.498,,0.372,,0.13,,4.64,-0.37,,4.34,,87.2,92.5,83.8,,0.167,0.278,0.353,,,,,,,0.1,0.1,0.268,0.0,0.0,0.429,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-07-02,745647,Pop Out,field_out,True,668709,668968,JJ Bleday,Hans Crouse,0,69004f81-d47a-48e4-986e-1cbfcf220eec,668968.0,hanscrouse,Crouse,Right,Hans Crouse,LAA,0.66,1.95,13.2,98.0,79.0,92.0,0.709,10.54,4.61,3.29,0.0,0.47,0.357,0.357,0.25,0.214,0.409,92.0,92.0,86.0,,,,94.0,102.0,91.0,52.0,97.0,95.0,,,,0.498,,0.372,,0.13,,4.64,-0.37,,4.34,,87.2,92.5,83.8,,0.167,0.278,0.353,,,,,,,0.1,0.1,0.268,0.0,0.0,0.429,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-07-02,745647,Groundout,field_out,True,609280,668968,Miguel Andujar,Hans Crouse,1,1f8dac65-2825-41d5-8bd1-fa99d5af1fea,668968.0,hanscrouse,Crouse,Right,Hans Crouse,LAA,0.66,1.95,13.2,98.0,79.0,92.0,0.709,10.54,4.61,3.29,0.0,0.47,0.357,0.357,0.25,0.214,0.409,92.0,92.0,86.0,,,,94.0,102.0,91.0,52.0,97.0,95.0,,,,0.498,,0.372,,0.13,,4.64,-0.37,,4.34,,87.2,92.5,83.8,,0.167,0.278,0.353,,,,,,,0.1,0.1,0.268,0.0,0.0,0.429,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-07-02,745647,Walk,walk,False,667670,668968,Brent Rooker,Hans Crouse,0,975124d7-3a83-4ad0-a988-9a99ba21a936,668968.0,hanscrouse,Crouse,Right,Hans Crouse,LAA,0.66,1.95,13.2,98.0,79.0,92.0,0.709,10.54,4.61,3.29,0.0,0.47,0.357,0.357,0.25,0.214,0.409,92.0,92.0,86.0,,,,94.0,102.0,91.0,52.0,97.0,95.0,,,,0.498,,0.372,,0.13,,4.64,-0.37,,4.34,,87.2,92.5,83.8,,0.167,0.278,0.353,,,,,,,0.1,0.1,0.268,0.0,0.0,0.429,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-07-02,745647,Flyout,field_out,True,669127,668968,Shea Langeliers,Hans Crouse,1,1d6c2592-fcb5-4d8d-b0d9-8dbca599ddd4,668968.0,hanscrouse,Crouse,Right,Hans Crouse,LAA,0.66,1.95,13.2,98.0,79.0,92.0,0.709,10.54,4.61,3.29,0.0,0.47,0.357,0.357,0.25,0.214,0.409,92.0,92.0,86.0,,,,94.0,102.0,91.0,52.0,97.0,95.0,,,,0.498,,0.372,,0.13,,4.64,-0.37,,4.34,,87.2,92.5,83.8,,0.167,0.278,0.353,,,,,,,0.1,0.1,0.268,0.0,0.0,0.429,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-07-02,745647,Strikeout,strikeout,True,641432,687765,Willie Calhoun,Mitch Spence,0,0dd52578-0d3c-43f5-bd59-2a4bc9810465,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-07-02,745647,Single,single,False,681351,687765,Logan O'Hoppe,Mitch Spence,0,9a607aad-1744-4268-9579-34da08d52bc7,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-07-02,745647,Grounded Into DP,grounded_into_double_play,True,687263,621053,Zach Neto,Tyler Ferguson,1,1cf97b65-76fc-4cc6-b2c7-4dd36a7bfc13,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.82,4.73,18.2,101.0,106.0,104.0,0.795,10.13,4.82,6.75,0.96,1.43,0.196,0.5,0.13,0.304,0.434,110.0,123.0,119.0,,,,77.0,97.0,98.0,101.0,101.0,110.0,107.0,96.0,100.0,0.203,0.147,0.256,,0.025,-2.87,6.05,-1.59,,3.97,90.5,88.3,94.6,84.1,,0.263,0.579,0.211,0.667,1.0,0.235,,,,0.067,0.067,0.115,,,,125.0,105.0,104.0,,,,,,,0.369,,,-0.15,,,95.3,,,0.222,0.444,0.271,,,
46,2024-07-02,745647,Lineout,field_out,True,691016,665896,Tyler Soderstrom,José Marte,0,48402078-2f7f-4410-8998-367d928fa305,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,,,,108.0,84.0,88.0,,,,82.0,99.0,91.0,0.293,0.403,,,0.052,1.7,1.48,,,-1.98,84.9,91.8,96.0,,,,,,0.118,0.118,0.393,,,,0.077,0.154,0.13,0.667,0.667,0.0,99.0,89.0,84.0,,,,,,,0.251,,,0.2,,,96.4,,,0.25,0.625,0.24,,,
47,2024-07-02,745647,Hit By Pitch,hit_by_pitch,False,680869,665896,Zack Gelof,José Marte,0,ab40b0bb-cd75-4510-9346-05a98f8e3a98,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,,,,108.0,84.0,88.0,,,,82.0,99.0,91.0,0.293,0.403,,,0.052,1.7,1.48,,,-1.98,84.9,91.8,96.0,,,,,,0.118,0.118,0.393,,,,0.077,0.154,0.13,0.667,0.667,0.0,99.0,89.0,84.0,,,,,,,0.251,,,0.2,,,96.4,,,0.25,0.625,0.24,,,
48,2024-07-02,745647,Single,single,False,671732,665896,Lawrence Butler,José Marte,1,c6b6a960-c3ae-41d2-9a54-03a540dfbb08,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,,,,108.0,84.0,88.0,,,,82.0,99.0,91.0,0.293,0.403,,,0.052,1.7,1.48,,,-1.98,84.9,91.8,96.0,,,,,,0.118,0.118,0.393,,,,0.077,0.154,0.13,0.667,0.667,0.0,99.0,89.0,84.0,,,,,,,0.251,,,0.2,,,96.4,,,0.25,0.625,0.24,,,
49,2024-07-02,745647,Double,double,False,695391,665896,Brett Harris,José Marte,1,0e39ca4f-e0e6-42f6-a69d-a5ba13e83a8c,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,,,,108.0,84.0,88.0,,,,82.0,99.0,91.0,0.293,0.403,,,0.052,1.7,1.48,,,-1.98,84.9,91.8,96.0,,,,,,0.118,0.118,0.393,,,,0.077,0.154,0.13,0.667,0.667,0.0,99.0,89.0,84.0,,,,,,,0.251,,,0.2,,,96.4,,,0.25,0.625,0.24,,,
50,2024-07-02,745647,Groundout,field_out,True,680474,665896,Max Schuemann,José Marte,0,49fa2033-3ec1-4e76-8466-da0e02724282,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,,,,108.0,84.0,88.0,,,,82.0,99.0,91.0,0.293,0.403,,,0.052,1.7,1.48,,,-1.98,84.9,91.8,96.0,,,,,,0.118,0.118,0.393,,,,0.077,0.154,0.13,0.667,0.667,0.0,99.0,89.0,84.0,,,,,,,0.251,,,0.2,,,96.4,,,0.25,0.625,0.24,,,
51,2024-07-02,745647,Single,single,False,668709,665896,JJ Bleday,José Marte,1,f7b1d5e5-035d-403b-af6e-1f53729fa22e,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,,,,108.0,84.0,88.0,,,,82.0,99.0,91.0,0.293,0.403,,,0.052,1.7,1.48,,,-1.98,84.9,91.8,96.0,,,,,,0.118,0.118,0.393,,,,0.077,0.154,0.13,0.667,0.667,0.0,99.0,89.0,84.0,,,,,,,0.251,,,0.2,,,96.4,,,0.25,0.625,0.24,,,
52,2024-07-02,745647,Groundout,field_out,True,609280,665896,Miguel Andujar,José Marte,0,f3d53c84-712c-4339-a8f2-9d2fb5cbdd81,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,,,,108.0,84.0,88.0,,,,82.0,99.0,91.0,0.293,0.403,,,0.052,1.7,1.48,,,-1.98,84.9,91.8,96.0,,,,,,0.118,0.118,0.393,,,,0.077,0.154,0.13,0.667,0.667,0.0,99.0,89.0,84.0,,,,,,,0.251,,,0.2,,,96.4,,,0.25,0.625,0.24,,,
53,2024-07-02,745647,Walk,walk,False,592273,621053,Brandon Drury,Tyler Ferguson,0,8286ce0c-b8f8-4dea-8350-fbde476427a5,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.82,4.73,18.2,101.0,106.0,104.0,0.795,10.13,4.82,6.75,0.96,1.43,0.196,0.5,0.13,0.304,0.434,110.0,123.0,119.0,,,,77.0,97.0,98.0,101.0,101.0,110.0,107.0,96.0,100.0,0.203,0.147,0.256,,0.025,-2.87,6.05,-1.59,,3.97,90.5,88.3,94.6,84.1,,0.263,0.579,0.211,0.667,1.0,0.235,,,,0.067,0.067,0.115,,,,125.0,105.0,104.0,,,,,,,0.369,,,-0.15,,,95.3,,,0.222,0.444,0.271,,,
54,2024-07-02,745647,Double,double,False,666160,621053,Mickey Moniak,Tyler Ferguson,1,cd138fbd-079f-459a-83d3-deb5a7bf147b,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.82,4.73,18.2,101.0,106.0,104.0,0.795,10.13,4.82,6.75,0.96,1.43,0.196,0.5,0.13,0.304,0.434,110.0,123.0,119.0,,,,77.0,97.0,98.0,101.0,101.0,110.0,107.0,96.0,100.0,0.203,0.147,0.256,,0.025,-2.87,6.05,-1.59,,3.97,90.5,88.3,94.6,84.1,,0.263,0.579,0.211,0.667,1.0,0.235,,,,0.067,0.067,0.115,,,,125.0,105.0,104.0,,,,,,,0.369,,,-0.15,,,95.3,,,0.222,0.444,0.271,,,
55,2024-07-02,745647,Strikeout,strikeout,True,666176,621053,Jo Adell,Tyler Ferguson,0,eba8608c-9d63-478e-9350-11eaa79fea86,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.82,4.73,18.2,101.0,106.0,104.0,0.795,10.13,4.82,6.75,0.96,1.43,0.196,0.5,0.13,0.304,0.434,110.0,123.0,119.0,,,,77.0,97.0,98.0,101.0,101.0,110.0,107.0,96.0,100.0,0.203,0.147,0.256,,0.025,-2.87,6.05,-1.59,,3.97,90.5,88.3,94.6,84.1,,0.263,0.579,0.211,0.667,1.0,0.235,,,,0.067,0.067,0.115,,,,125.0,105.0,104.0,,,,,,,0.369,,,-0.15,,,95.3,,,0.222,0.444,0.271,,,
56,2024-07-02,745647,Single,single,False,694384,518397,Nolan Schanuel,Scott Alexander,1,ee005b59-6bfe-4c20-a4e1-9927f115e1a3,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.89,4.86,18.2,101.0,90.0,96.0,0.85,4.34,2.89,6.27,0.96,1.94,0.351,0.368,0.14,0.263,0.447,88.0,100.0,105.0,,,,87.0,101.0,96.0,103.0,98.0,90.0,,,,0.694,,0.192,,0.114,,3.74,4.1,,-11.83,,84.9,92.4,82.0,,0.0,0.0,0.294,,,,,,,0.214,0.238,0.068,0.444,1.222,0.438,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-07-02,745647,Grounded Into DP,grounded_into_double_play,True,650859,518397,Luis Rengifo,Scott Alexander,1,ef2367d3-15b9-4fc8-8940-7f500a23e206,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.89,4.86,18.2,101.0,90.0,96.0,0.85,4.34,2.89,6.27,0.96,1.94,0.351,0.368,0.14,0.263,0.447,88.0,100.0,105.0,,,,87.0,101.0,96.0,103.0,98.0,90.0,,,,0.694,,0.192,,0.114,,3.74,4.1,,-11.83,,84.9,92.4,82.0,,0.0,0.0,0.294,,,,,,,0.214,0.238,0.068,0.444,1.222,0.438,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-07-02,745647,Flyout,field_out,True,667670,665896,Brent Rooker,José Marte,0,db321c01-5852-46f9-9f0d-7d37cffe27af,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,,,,108.0,84.0,88.0,,,,82.0,99.0,91.0,0.293,0.403,,,0.052,1.7,1.48,,,-1.98,84.9,91.8,96.0,,,,,,0.118,0.118,0.393,,,,0.077,0.154,0.13,0.667,0.667,0.0,99.0,89.0,84.0,,,,,,,0.251,,,0.2,,,96.4,,,0.25,0.625,0.24,,,
59,2024-07-02,745647,Strikeout,strikeout,True,669127,665896,Shea Langeliers,José Marte,0,35047e58-1f6c-45b7-849f-f57e880d480e,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,,,,108.0,84.0,88.0,,,,82.0,99.0,91.0,0.293,0.403,,,0.052,1.7,1.48,,,-1.98,84.9,91.8,96.0,,,,,,0.118,0.118,0.393,,,,0.077,0.154,0.13,0.667,0.667,0.0,99.0,89.0,84.0,,,,,,,0.251,,,0.2,,,96.4,,,0.25,0.625,0.24,,,
60,2024-07-02,745647,Groundout,field_out,True,691016,665896,Tyler Soderstrom,José Marte,0,4eeb01a4-2f8f-4202-9a38-98ecda1b0027,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,,,,108.0,84.0,88.0,,,,82.0,99.0,91.0,0.293,0.403,,,0.052,1.7,1.48,,,-1.98,84.9,91.8,96.0,,,,,,0.118,0.118,0.393,,,,0.077,0.154,0.13,0.667,0.667,0.0,99.0,89.0,84.0,,,,,,,0.251,,,0.2,,,96.4,,,0.25,0.625,0.24,,,
61,2024-07-02,745647,Single,single,False,621493,668674,Taylor Ward,Lucas Erceg,0,8b024155-1397-414d-bcf0-73c380e6a6c0,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,110.0,110.0,108.0,125.0,110.0,115.0,,,,0.23,,0.246,,0.218,,2.53,3.75,,-2.85,,91.1,98.5,85.8,,0.067,0.067,0.353,,,,,,,0.25,0.278,0.22,0.409,0.727,0.345,115.0,96.0,95.0,,,,,,,0.307,,,-0.99,,,98.5,,,0.211,0.447,0.333,,,
62,2024-07-02,745647,Strikeout,strikeout,True,641432,668674,Willie Calhoun,Lucas Erceg,0,7631ced6-2559-45b9-bda6-ee8c7dd1ee29,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,110.0,110.0,108.0,125.0,110.0,115.0,,,,0.23,,0.246,,0.218,,2.53,3.75,,-2.85,,91.1,98.5,85.8,,0.067,0.067,0.353,,,,,,,0.25,0.278,0.22,0.409,0.727,0.345,115.0,96.0,95.0,,,,,,,0.307,,,-0.99,,,98.5,,,0.211,0.447,0.333,,,
63,2024-07-02,745647,Lineout,field_out,True,681351,668674,Logan O'Hoppe,Lucas Erceg,0,8427e299-3725-42c6-bd01-f05699b9dd65,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,110.0,110.0,108.0,125.0,110.0,115.0,,,,0.23,,0.246,,0.218,,2.53,3.75,,-2.85,,91.1,98.5,85.8,,0.067,0.067,0.353,,,,,,,0.25,0.278,0.22,0.409,0.727,0.345,115.0,96.0,95.0,,,,,,,0.307,,,-0.99,,,98.5,,,0.211,0.447,0.333,,,
64,2024-07-02,745647,Flyout,field_out,True,687263,668674,Zach Neto,Lucas Erceg,0,2a4887a5-15dd-4c1f-9347-c16f0055f273,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,110.0,110.0,108.0,125.0,110.0,115.0,,,,0.23,,0.246,,0.218,,2.53,3.75,,-2.85,,91.1,98.5,85.8,,0.067,0.067,0.353,,,,,,,0.25,0.278,0.22,0.409,0.727,0.345,115.0,96.0,95.0,,,,,,,0.307,,,-0.99,,,98.5,,,0.211,0.447,0.333,,,
65,2024-07-02,745647,Groundout,field_out,True,680869,519326,Zack Gelof,Hunter Strickland,0,a6355c2f-0bca-4686-b100-be3fbcd49349,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,,,,69.0,104.0,93.0,133.0,103.0,115.0,,,,0.105,0.003,0.549,,0.061,-71.24,-1.13,2.24,,3.81,90.6,87.6,92.7,84.0,,0.158,0.284,0.283,,,,,,,0.375,0.5,0.103,0.077,0.077,0.333,80.0,101.0,99.0,,,,,,,0.282,,,-0.79,,,94.2,,,0.27,0.486,0.186,,,
66,2024-07-02,745647,Strikeout,strikeout,True,671732,519326,Lawrence Butler,Hunter Strickland,0,5ef6f87a-41b6-4af7-aeb7-bf08ecd41379,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,,,,69.0,104.0,93.0,133.0,103.0,115.0,,,,0.105,0.003,0.549,,0.061,-71.24,-1.13,2.24,,3.81,90.6,87.6,92.7,84.0,,0.158,0.284,0.283,,,,,,,0.375,0.5,0.103,0.077,0.077,0.333,80.0,101.0,99.0,,,,,,,0.282,,,-0.79,,,94.2,,,0.27,0.486,0.186,,,
67,2024-07-02,745647,Flyout,field_out,True,695391,519326,Brett Harris,Hunter Strickland,0,cf1d9c52-d45d-4da5-98fc-c228356ad7cc,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,,,,69.0,104.0,93.0,133.0,103.0,115.0,,,,0.105,0.003,0.549,,0.061,-71.24,-1.13,2.24,,3.81,90.6,87.6,92.7,84.0,,0.158,0.284,0.283,,,,,,,0.375,0.5,0.103,0.077,0.077,0.333,80.0,101.0,99.0,,,,,,,0.282,,,-0.79,,,94.2,,,0.27,0.486,0.186,,,
68,2024-07-02,745647,Walk,walk,False,592273,695243,Brandon Drury,Mason Miller,0,91571778-64f4-4f11-b3fd-45a8822dc6f9,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,108.0,105.0,109.0,,,,,,,163.0,107.0,113.0,,,,,,0.376,,0.008,,,2.1,,5.68,,92.7,,87.4,,0.14,0.193,0.461,,,,,,,,,,,,,141.0,101.0,106.0,,,,,,,0.612,0.003,,2.21,-1.0,,100.9,97.6,,0.158,0.289,0.415,,,
69,2024-07-02,745647,Pop Out,field_out,True,666160,695243,Mickey Moniak,Mason Miller,0,8aa9165d-5db5-4132-8599-0c1dc2d78d8d,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,108.0,105.0,109.0,,,,,,,163.0,107.0,113.0,,,,,,0.376,,0.008,,,2.1,,5.68,,92.7,,87.4,,0.14,0.193,0.461,,,,,,,,,,,,,141.0,101.0,106.0,,,,,,,0.612,0.003,,2.21,-1.0,,100.9,97.6,,0.158,0.289,0.415,,,
