,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff
37,2024-09-10,744807,Double,double,False,677588,445926,José Tena,Jesse Chavez,0,2bdbc021-caa4-45e8-a99b-00361d302243,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.06,4.18,61.2,102.0,84.0,96.0,0.85,7.74,2.77,8.32,1.46,1.25,0.306,0.328,0.18,0.301,0.429,64.0,108.0,95.0,91.0,93.0,93.0,,,,100.0,123.0,122.0,,0.017,0.07,0.131,,-13.33,0.01,0.62,,85.2,81.4,75.7,,,,0.214,0.286,0.242,0.429,1.143,0.375,0.243,0.378,0.145,,,,89.0,101.0,96.0,84.0,101.0,96.0,0.268,0.514,0.9,-0.67,88.8,90.7,0.214,0.348,0.185,0.286,0.54,0.089
38,2024-09-10,744807,Lineout,field_out,True,671277,445926,Luis García Jr.,Jesse Chavez,0,dfc5dc1b-7118-412f-94de-e06f16755191,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.06,4.18,61.2,102.0,84.0,96.0,0.85,7.74,2.77,8.32,1.46,1.25,0.306,0.328,0.18,0.301,0.429,64.0,108.0,95.0,91.0,93.0,93.0,,,,100.0,123.0,122.0,,0.017,0.07,0.131,,-13.33,0.01,0.62,,85.2,81.4,75.7,,,,0.214,0.286,0.242,0.429,1.143,0.375,0.243,0.378,0.145,,,,89.0,101.0,96.0,84.0,101.0,96.0,0.268,0.514,0.9,-0.67,88.8,90.7,0.214,0.348,0.185,0.286,0.54,0.089
39,2024-09-10,744807,Flyout,field_out,True,570482,606930,Gio Urshela,Jacob Barnes,0,92f2a880-1585-4439-b4f6-883583065306,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,4.35,4.76,62.0,101.0,95.0,100.0,0.782,7.55,2.61,9.0,1.31,0.96,0.268,0.353,0.142,0.284,0.397,,,,,,,102.0,103.0,106.0,84.0,84.0,87.0,0.473,0.028,,,-0.35,0.99,,,95.4,,83.7,,0.264,0.473,0.196,,,,0.0,0.0,0.6,,,,,,,,,,88.0,100.0,95.0,,0.499,0.73,,89.8,,0.266,0.411,0.288,,,
40,2024-09-10,744807,Home Run,home_run,False,606115,606930,Orlando Arcia,Jacob Barnes,0,0ca66e6f-d7db-4435-9ccb-1a84de34faff,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,4.35,4.76,62.0,101.0,95.0,100.0,0.782,7.55,2.61,9.0,1.31,0.96,0.268,0.353,0.142,0.284,0.397,,,,,,,102.0,103.0,106.0,84.0,84.0,87.0,0.473,0.028,,,-0.35,0.99,,,95.4,,83.7,,0.264,0.473,0.196,,,,0.0,0.0,0.6,,,,,,,,,,88.0,100.0,95.0,,0.499,0.73,,89.8,,0.266,0.411,0.288,,,
41,2024-09-10,744807,Single,single,False,663897,606930,Luke Williams,Jacob Barnes,0,1c04fe72-2351-41cb-b246-9c5aec157d05,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,4.35,4.76,62.0,101.0,95.0,100.0,0.782,7.55,2.61,9.0,1.31,0.96,0.268,0.353,0.142,0.284,0.397,,,,,,,102.0,103.0,106.0,84.0,84.0,87.0,0.473,0.028,,,-0.35,0.99,,,95.4,,83.7,,0.264,0.473,0.196,,,,0.0,0.0,0.6,,,,,,,,,,88.0,100.0,95.0,,0.499,0.73,,89.8,,0.266,0.411,0.288,,,
42,2024-09-10,744807,Strikeout,strikeout,True,671739,686747,Michael Harris II,Joe La Sorsa,0,0f7b3e94-7f43-4634-a1cc-c1f29ba3e9b4,686747.0,joelasorsa,La Sorsa,Left,Joe La Sorsa,WSN,7.45,5.26,9.2,106.0,81.0,95.0,0.905,8.38,2.79,12.1,2.79,1.0,0.226,0.484,0.258,0.194,0.54,46.0,117.0,87.0,,,,72.0,120.0,125.0,92.0,98.0,102.0,0.025,0.186,,0.193,5.79,-6.79,,-0.04,90.3,82.7,74.9,,,,,,,,0.429,0.857,0.111,0.2,0.5,0.067,,,,89.0,105.0,95.0,,,,0.596,,,-1.47,,87.5,,,,0.4,0.55,0.167
43,2024-09-10,744807,Strikeout,strikeout,True,624585,686747,Jorge Soler,Joe La Sorsa,0,8053cc63-fd86-48d2-8834-66b900ba9195,686747.0,joelasorsa,La Sorsa,Left,Joe La Sorsa,WSN,7.45,5.26,9.2,106.0,81.0,95.0,0.905,8.38,2.79,12.1,2.79,1.0,0.226,0.484,0.258,0.194,0.54,46.0,117.0,87.0,,,,72.0,120.0,125.0,92.0,98.0,102.0,0.025,0.186,,0.193,5.79,-6.79,,-0.04,90.3,82.7,74.9,,,,,,,,0.429,0.857,0.111,0.2,0.5,0.067,,,,89.0,105.0,95.0,,,,0.596,,,-1.47,,87.5,,,,0.4,0.55,0.167
44,2024-09-10,744807,Groundout,field_out,True,686611,605154,Dylan Crews,John Brebbia,0,dd25c28d-290c-4691-8a43-163c8a3ff21b,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,- - -,6.0,5.02,54.0,103.0,101.0,104.0,0.783,10.67,3.17,9.17,1.83,0.65,0.252,0.364,0.139,0.371,0.421,78.0,77.0,71.0,,,,101.0,106.0,106.0,102.0,100.0,102.0,0.472,0.525,,0.003,1.33,-2.21,,2.85,93.9,91.6,83.1,,0.177,0.302,0.258,,,,0.319,0.588,0.257,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-09-10,744807,Walk,walk,False,608336,605154,Joey Gallo,John Brebbia,0,9d0a5e3d-34a1-493e-b7c7-e77360e875b0,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,- - -,6.0,5.02,54.0,103.0,101.0,104.0,0.783,10.67,3.17,9.17,1.83,0.65,0.252,0.364,0.139,0.371,0.421,78.0,77.0,71.0,,,,101.0,106.0,106.0,102.0,100.0,102.0,0.472,0.525,,0.003,1.33,-2.21,,2.85,93.9,91.6,83.1,,0.177,0.302,0.258,,,,0.319,0.588,0.257,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-09-10,744807,Flyout,field_out,True,696285,605154,Jacob Young,John Brebbia,0,ba8dea63-aa22-47c7-9799-d2cfc2695f25,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,- - -,6.0,5.02,54.0,103.0,101.0,104.0,0.783,10.67,3.17,9.17,1.83,0.65,0.252,0.364,0.139,0.371,0.421,78.0,77.0,71.0,,,,101.0,106.0,106.0,102.0,100.0,102.0,0.472,0.525,,0.003,1.33,-2.21,,2.85,93.9,91.6,83.1,,0.177,0.302,0.258,,,,0.319,0.588,0.257,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-09-10,744807,Groundout,field_out,True,682928,605154,CJ Abrams,John Brebbia,0,b32c072e-2aa4-43ed-ac85-536fef4f4c2f,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,- - -,6.0,5.02,54.0,103.0,101.0,104.0,0.783,10.67,3.17,9.17,1.83,0.65,0.252,0.364,0.139,0.371,0.421,78.0,77.0,71.0,,,,101.0,106.0,106.0,102.0,100.0,102.0,0.472,0.525,,0.003,1.33,-2.21,,2.85,93.9,91.6,83.1,,0.177,0.302,0.258,,,,0.319,0.588,0.257,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-09-10,744807,Single,single,False,542303,686747,Marcell Ozuna,Joe La Sorsa,0,a210beb2-95a9-4d62-89ee-f3be254cbff7,686747.0,joelasorsa,La Sorsa,Left,Joe La Sorsa,WSN,7.45,5.26,9.2,106.0,81.0,95.0,0.905,8.38,2.79,12.1,2.79,1.0,0.226,0.484,0.258,0.194,0.54,46.0,117.0,87.0,,,,72.0,120.0,125.0,92.0,98.0,102.0,0.025,0.186,,0.193,5.79,-6.79,,-0.04,90.3,82.7,74.9,,,,,,,,0.429,0.857,0.111,0.2,0.5,0.067,,,,89.0,105.0,95.0,,,,0.596,,,-1.47,,87.5,,,,0.4,0.55,0.167
49,2024-09-10,744807,Forceout,force_out,True,621566,686747,Matt Olson,Joe La Sorsa,1,d9d5c9d2-bb66-49ab-ad2c-3d9af284587b,686747.0,joelasorsa,La Sorsa,Left,Joe La Sorsa,WSN,7.45,5.26,9.2,106.0,81.0,95.0,0.905,8.38,2.79,12.1,2.79,1.0,0.226,0.484,0.258,0.194,0.54,46.0,117.0,87.0,,,,72.0,120.0,125.0,92.0,98.0,102.0,0.025,0.186,,0.193,5.79,-6.79,,-0.04,90.3,82.7,74.9,,,,,,,,0.429,0.857,0.111,0.2,0.5,0.067,,,,89.0,105.0,95.0,,,,0.596,,,-1.47,,87.5,,,,0.4,0.55,0.167
50,2024-09-10,744807,Forceout,force_out,True,657656,686747,Ramón Laureano,Joe La Sorsa,1,e029a22d-8773-4b09-8eed-2ac6262f5d13,686747.0,joelasorsa,La Sorsa,Left,Joe La Sorsa,WSN,7.45,5.26,9.2,106.0,81.0,95.0,0.905,8.38,2.79,12.1,2.79,1.0,0.226,0.484,0.258,0.194,0.54,46.0,117.0,87.0,,,,72.0,120.0,125.0,92.0,98.0,102.0,0.025,0.186,,0.193,5.79,-6.79,,-0.04,90.3,82.7,74.9,,,,,,,,0.429,0.857,0.111,0.2,0.5,0.067,,,,89.0,105.0,95.0,,,,0.596,,,-1.47,,87.5,,,,0.4,0.55,0.167
