,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,wFA/C,wSI/C,wSL/C,wCU/C,vFA,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,CH%,wFC/C,wKC/C,wCH/C,vFC,vCH,vKC,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff
20,2024-08-05,746116,Single,single,False,605113,605400,Nick Ahmed,Aaron Nola,1,d86c1d43-fb19-4af6-8bad-4000016df735,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,0.208,0.267,,,0.99,-0.37,,,92.4,91.5,,,0.155,0.303,0.212,,,,0.204,0.333,0.338,0.312,0.482,0.136,79.0,102.0,90.0,134.0,107.0,114.0,69.0,99.0,92.0,0.094,0.328,0.103,-2.84,1.49,-1.74,87.4,85.6,79.1,0.293,0.448,0.143,0.404,0.83,0.162
21,2024-08-05,746116,Sac Fly,sac_fly,True,660271,605400,Shohei Ohtani,Aaron Nola,1,3d1809ac-46ca-4498-993d-31d81c2685cb,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,0.208,0.267,,,0.99,-0.37,,,92.4,91.5,,,0.155,0.303,0.212,,,,0.204,0.333,0.338,0.312,0.482,0.136,79.0,102.0,90.0,134.0,107.0,114.0,69.0,99.0,92.0,0.094,0.328,0.103,-2.84,1.49,-1.74,87.4,85.6,79.1,0.293,0.448,0.143,0.404,0.83,0.162
22,2024-08-05,746116,Home Run,home_run,False,606192,605400,Teoscar Hernández,Aaron Nola,1,6454c5d0-f1bc-4a3c-812d-f4c8ea6a2bbf,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,0.208,0.267,,,0.99,-0.37,,,92.4,91.5,,,0.155,0.303,0.212,,,,0.204,0.333,0.338,0.312,0.482,0.136,79.0,102.0,90.0,134.0,107.0,114.0,69.0,99.0,92.0,0.094,0.328,0.103,-2.84,1.49,-1.74,87.4,85.6,79.1,0.293,0.448,0.143,0.404,0.83,0.162
23,2024-08-05,746116,Single,single,False,518692,605400,Freddie Freeman,Aaron Nola,0,a730617b-9b7b-4c94-8993-26b7d3db463d,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,0.208,0.267,,,0.99,-0.37,,,92.4,91.5,,,0.155,0.303,0.212,,,,0.204,0.333,0.338,0.312,0.482,0.136,79.0,102.0,90.0,134.0,107.0,114.0,69.0,99.0,92.0,0.094,0.328,0.103,-2.84,1.49,-1.74,87.4,85.6,79.1,0.293,0.448,0.143,0.404,0.83,0.162
24,2024-08-05,746116,Grounded Into DP,grounded_into_double_play,True,669257,605400,Will Smith,Aaron Nola,1,351c31c9-360d-4792-bdb6-d8d86577aa55,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,0.208,0.267,,,0.99,-0.37,,,92.4,91.5,,,0.155,0.303,0.212,,,,0.204,0.333,0.338,0.312,0.482,0.136,79.0,102.0,90.0,134.0,107.0,114.0,69.0,99.0,92.0,0.094,0.328,0.103,-2.84,1.49,-1.74,87.4,85.6,79.1,0.293,0.448,0.143,0.404,0.83,0.162
25,2024-08-05,746116,Groundout,field_out,True,664761,607192,Alec Bohm,Tyler Glasnow,0,02eeb89e-1cef-405f-b276-d5b0b972fb21,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,108.0,104.0,109.0,0.087,0.45,0.277,0.186,0.9,0.78,1.19,1.95,96.3,96.6,90.0,83.7,0.215,0.421,0.213,0.2,0.333,0.404,0.098,0.174,0.475,0.233,0.395,0.171,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-05,746116,Strikeout,strikeout,True,669016,607192,Brandon Marsh,Tyler Glasnow,0,170ad575-d279-4415-9de8-b69d42bfb7c0,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,108.0,104.0,109.0,0.087,0.45,0.277,0.186,0.9,0.78,1.19,1.95,96.3,96.6,90.0,83.7,0.215,0.421,0.213,0.2,0.333,0.404,0.098,0.174,0.475,0.233,0.395,0.171,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-05,746116,Strikeout,strikeout,True,592206,607192,Nick Castellanos,Tyler Glasnow,0,fbff830d-0953-4f61-bb6f-c13bd80bbac0,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,108.0,104.0,109.0,0.087,0.45,0.277,0.186,0.9,0.78,1.19,1.95,96.3,96.6,90.0,83.7,0.215,0.421,0.213,0.2,0.333,0.404,0.098,0.174,0.475,0.233,0.395,0.171,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-05,746116,Double,double,False,666158,605400,Gavin Lux,Aaron Nola,0,2a1a5eb9-0b2c-44ce-b59e-0c8e7e2d8ff0,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,0.208,0.267,,,0.99,-0.37,,,92.4,91.5,,,0.155,0.303,0.212,,,,0.204,0.333,0.338,0.312,0.482,0.136,79.0,102.0,90.0,134.0,107.0,114.0,69.0,99.0,92.0,0.094,0.328,0.103,-2.84,1.49,-1.74,87.4,85.6,79.1,0.293,0.448,0.143,0.404,0.83,0.162
29,2024-08-05,746116,Pop Out,field_out,True,571771,605400,Enrique Hernández,Aaron Nola,0,0a69260a-a3f4-4d88-a90d-47149edd17ca,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,0.208,0.267,,,0.99,-0.37,,,92.4,91.5,,,0.155,0.303,0.212,,,,0.204,0.333,0.338,0.312,0.482,0.136,79.0,102.0,90.0,134.0,107.0,114.0,69.0,99.0,92.0,0.094,0.328,0.103,-2.84,1.49,-1.74,87.4,85.6,79.1,0.293,0.448,0.143,0.404,0.83,0.162
30,2024-08-05,746116,Groundout,field_out,True,518792,605400,Jason Heyward,Aaron Nola,1,46a377e0-b311-4f84-8a77-3161b0fe0a82,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,0.208,0.267,,,0.99,-0.37,,,92.4,91.5,,,0.155,0.303,0.212,,,,0.204,0.333,0.338,0.312,0.482,0.136,79.0,102.0,90.0,134.0,107.0,114.0,69.0,99.0,92.0,0.094,0.328,0.103,-2.84,1.49,-1.74,87.4,85.6,79.1,0.293,0.448,0.143,0.404,0.83,0.162
31,2024-08-05,746116,Strikeout,strikeout,True,681624,605400,Andy Pages,Aaron Nola,0,3b942509-d81b-45ef-9da4-2fad0660b981,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,0.208,0.267,,,0.99,-0.37,,,92.4,91.5,,,0.155,0.303,0.212,,,,0.204,0.333,0.338,0.312,0.482,0.136,79.0,102.0,90.0,134.0,107.0,114.0,69.0,99.0,92.0,0.094,0.328,0.103,-2.84,1.49,-1.74,87.4,85.6,79.1,0.293,0.448,0.143,0.404,0.83,0.162
32,2024-08-05,746116,Groundout,field_out,True,681082,607192,Bryson Stott,Tyler Glasnow,0,76c36e7b-ff25-4f25-9ca8-d5c16eb3574a,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,108.0,104.0,109.0,0.087,0.45,0.277,0.186,0.9,0.78,1.19,1.95,96.3,96.6,90.0,83.7,0.215,0.421,0.213,0.2,0.333,0.404,0.098,0.174,0.475,0.233,0.395,0.171,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-05,746116,Flyout,field_out,True,669720,607192,Austin Hays,Tyler Glasnow,0,673abba4-73c3-4e83-80d2-644f19ae2b8e,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,108.0,104.0,109.0,0.087,0.45,0.277,0.186,0.9,0.78,1.19,1.95,96.3,96.6,90.0,83.7,0.215,0.421,0.213,0.2,0.333,0.404,0.098,0.174,0.475,0.233,0.395,0.171,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-05,746116,Groundout,field_out,True,596117,607192,Garrett Stubbs,Tyler Glasnow,0,4ed8cdcf-ea56-466c-9f2e-828cb91d0952,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,108.0,104.0,109.0,0.087,0.45,0.277,0.186,0.9,0.78,1.19,1.95,96.3,96.6,90.0,83.7,0.215,0.421,0.213,0.2,0.333,0.404,0.098,0.174,0.475,0.233,0.395,0.171,,,,,,,,,,,,,,,,,,,,,,,,
