,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCH/C,vFA,vFS,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
16,2024-04-03,746083,Single,single,False,543305,640462,Aaron Hicks,A.J. Puk,0,a8d57ee2-a081-4aa5-a155-aebb86a4eb67,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
17,2024-04-03,746083,Pop Out,field_out,True,545361,640462,Mike Trout,A.J. Puk,0,906ebbd2-c164-4b2e-8575-ca4f4cfba290,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
18,2024-04-03,746083,Double,double,False,621493,640462,Taylor Ward,A.J. Puk,1,f5eb65ff-8522-428d-af50-292b289bbfef,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
19,2024-04-03,746083,Field Error,field_error,False,592273,640462,Brandon Drury,A.J. Puk,1,657860b3-1369-4b61-94c0-4a46a6ee1099,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
20,2024-04-03,746083,Walk,walk,False,593934,640462,Miguel Sanó,A.J. Puk,0,491d04fd-0297-42ec-8359-83af4fa92d7a,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
21,2024-04-03,746083,Flyout,field_out,True,681351,640462,Logan O'Hoppe,A.J. Puk,0,10d58826-0a8d-4926-baa3-09cfa8265ced,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
22,2024-04-03,746083,Groundout,field_out,True,666176,640462,Jo Adell,A.J. Puk,0,59cda0a2-e981-4087-901f-0cbe52941ded,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
23,2024-04-03,746083,Double,double,False,541645,663776,Avisaíl García,Patrick Sandoval,0,e117cbf5-7a43-417b-8586-aa55f322639e,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.283,-2.17,,-1.82,0.25,0.72,93.7,,82.9,93.7,86.8,0.381,0.524,0.16,0.235,0.471,0.281,0.413,0.565,0.142,,,,0.208,0.292,0.385,96.0,94.0,100.0,0.09,2.02,76.3,0.118,0.118,0.256,,,,,,,,,
24,2024-04-03,746083,Groundout,field_out,True,660644,663776,Vidal Bruján,Patrick Sandoval,1,a89d9619-246a-4799-9787-60d671a3f01e,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.283,-2.17,,-1.82,0.25,0.72,93.7,,82.9,93.7,86.8,0.381,0.524,0.16,0.235,0.471,0.281,0.413,0.565,0.142,,,,0.208,0.292,0.385,96.0,94.0,100.0,0.09,2.02,76.3,0.118,0.118,0.256,,,,,,,,,
25,2024-04-03,746083,Flyout,field_out,True,663743,663776,Nick Fortes,Patrick Sandoval,0,e54fc97e-8659-4a21-9412-c2997dbef98a,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.283,-2.17,,-1.82,0.25,0.72,93.7,,82.9,93.7,86.8,0.381,0.524,0.16,0.235,0.471,0.281,0.413,0.565,0.142,,,,0.208,0.292,0.385,96.0,94.0,100.0,0.09,2.02,76.3,0.118,0.118,0.256,,,,,,,,,
26,2024-04-03,746083,Hit By Pitch,hit_by_pitch,False,650333,663776,Luis Arraez,Patrick Sandoval,0,650fa8c2-cb7c-4b66-920b-42d98437b9d9,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.283,-2.17,,-1.82,0.25,0.72,93.7,,82.9,93.7,86.8,0.381,0.524,0.16,0.235,0.471,0.281,0.413,0.565,0.142,,,,0.208,0.292,0.385,96.0,94.0,100.0,0.09,2.02,76.3,0.118,0.118,0.256,,,,,,,,,
27,2024-04-03,746083,Single,single,False,605137,663776,Josh Bell,Patrick Sandoval,1,5a368d3c-b9da-4de1-8911-ceb5a94317c9,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.283,-2.17,,-1.82,0.25,0.72,93.7,,82.9,93.7,86.8,0.381,0.524,0.16,0.235,0.471,0.281,0.413,0.565,0.142,,,,0.208,0.292,0.385,96.0,94.0,100.0,0.09,2.02,76.3,0.118,0.118,0.256,,,,,,,,,
28,2024-04-03,746083,Single,single,False,669394,663776,Jake Burger,Patrick Sandoval,1,07105449-9fd2-4e10-86c3-f327094a380e,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.283,-2.17,,-1.82,0.25,0.72,93.7,,82.9,93.7,86.8,0.381,0.524,0.16,0.235,0.471,0.281,0.413,0.565,0.142,,,,0.208,0.292,0.385,96.0,94.0,100.0,0.09,2.02,76.3,0.118,0.118,0.256,,,,,,,,,
29,2024-04-03,746083,Strikeout,strikeout,True,650559,663776,Bryan De La Cruz,Patrick Sandoval,0,314236cf-250b-4d0a-a94a-721fde1174b0,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.283,-2.17,,-1.82,0.25,0.72,93.7,,82.9,93.7,86.8,0.381,0.524,0.16,0.235,0.471,0.281,0.413,0.565,0.142,,,,0.208,0.292,0.385,96.0,94.0,100.0,0.09,2.02,76.3,0.118,0.118,0.256,,,,,,,,,
30,2024-04-03,746083,Strikeout,strikeout,True,687263,640462,Zach Neto,A.J. Puk,0,ee99f0a8-d667-437f-b8fb-ed83558051cd,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
31,2024-04-03,746083,Strikeout,strikeout,True,650859,640462,Luis Rengifo,A.J. Puk,0,5df0ce78-5bd4-44f0-a7d0-3eef958aa133,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
32,2024-04-03,746083,Walk,walk,False,543305,640462,Aaron Hicks,A.J. Puk,0,bae22d60-335c-4b58-9b6e-a996bc892d7b,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
33,2024-04-03,746083,Flyout,field_out,True,545361,640462,Mike Trout,A.J. Puk,0,8a777bdf-e482-491b-828d-925c3840ea17,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
