,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-08-21,746837,Pop Out,field_out,True,656716,592791,Zach McKinstry,Jameson Taillon,0,b8c91f00-0cd1-48d3-8ede-4e365534881b,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
11,2024-08-21,746837,Home Run,home_run,False,700242,592791,Trey Sweeney,Jameson Taillon,1,3b073d75-7b9f-4847-a48e-504c2c17e026,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
12,2024-08-21,746837,Strikeout,strikeout,True,668670,592791,Jake Rogers,Jameson Taillon,0,5cd223aa-c883-4c2b-8fb8-539815a81b4f,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
13,2024-08-21,746837,Double,double,False,678009,592791,Parker Meadows,Jameson Taillon,0,d7d55b79-74ef-4f6d-9f0b-1f3933a36e12,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
14,2024-08-21,746837,Home Run,home_run,False,682985,592791,Riley Greene,Jameson Taillon,1,39f1f7ed-efd9-48f4-889f-3b523f9e47b1,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
15,2024-08-21,746837,Flyout,field_out,True,681481,592791,Kerry Carpenter,Jameson Taillon,0,e75252d2-bf11-40af-8194-e74f91651820,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
16,2024-08-21,746837,Strikeout,strikeout,True,670623,689225,Isaac Paredes,Beau Brieske,0,2721fc99-4583-4742-ab2a-08ebd2017ef9,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,101.0,108.0,112.0,,,,115.0,101.0,100.0,86.0,106.0,98.0,124.0,96.0,102.0,,,,0.17,0.369,,0.197,,0.264,0.67,,1.62,-1.81,,0.06,95.9,,88.4,95.5,86.1,,0.254,0.317,0.204,,,,,,,,,,0.262,0.333,0.149,0.242,0.403,0.324,0.269,0.615,0.258,,,,,,
17,2024-08-21,746837,Flyout,field_out,True,663538,689225,Nico Hoerner,Beau Brieske,0,51889d5d-c9f0-45ac-95e2-5ce9d1d6411c,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,101.0,108.0,112.0,,,,115.0,101.0,100.0,86.0,106.0,98.0,124.0,96.0,102.0,,,,0.17,0.369,,0.197,,0.264,0.67,,1.62,-1.81,,0.06,95.9,,88.4,95.5,86.1,,0.254,0.317,0.204,,,,,,,,,,0.262,0.333,0.149,0.242,0.403,0.324,0.269,0.615,0.258,,,,,,
18,2024-08-21,746837,Strikeout,strikeout,True,621020,689225,Dansby Swanson,Beau Brieske,0,3051d939-67e3-4da5-af08-b97489c6ed30,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,101.0,108.0,112.0,,,,115.0,101.0,100.0,86.0,106.0,98.0,124.0,96.0,102.0,,,,0.17,0.369,,0.197,,0.264,0.67,,1.62,-1.81,,0.06,95.9,,88.4,95.5,86.1,,0.254,0.317,0.204,,,,,,,,,,0.262,0.333,0.149,0.242,0.403,0.324,0.269,0.615,0.258,,,,,,
19,2024-08-21,746837,Strikeout,strikeout,True,690993,592791,Colt Keith,Jameson Taillon,0,6e302eaa-a345-4b98-ba94-0986f9d52507,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
20,2024-08-21,746837,Groundout,field_out,True,679529,592791,Spencer Torkelson,Jameson Taillon,0,5c1ae2aa-0084-460c-831e-515235691d8f,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
21,2024-08-21,746837,Strikeout,strikeout,True,690291,592791,Jace Jung,Jameson Taillon,0,089bab0a-0779-4625-89e1-05a66d4bc0b2,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
22,2024-08-21,746837,Strikeout,strikeout,True,691718,676428,Pete Crow-Armstrong,Brant Hurter,0,81b29f5d-fa33-45f7-9e72-348d9ece37bb,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,,,,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,,0.131,2.84,,2.1,-1.01,,-1.11,92.3,,86.2,92.6,83.6,,0.0,0.0,0.333,,,,0.167,0.458,0.351,,,,0.229,0.375,0.082,0.25,0.5,0.211,,,,,,,,,
23,2024-08-21,746837,Strikeout,strikeout,True,542194,676428,Christian Bethancourt,Brant Hurter,0,86d57e42-fa27-4c8d-9d1d-4fd694d0518a,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,,,,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,,0.131,2.84,,2.1,-1.01,,-1.11,92.3,,86.2,92.6,83.6,,0.0,0.0,0.333,,,,0.167,0.458,0.351,,,,0.229,0.375,0.082,0.25,0.5,0.211,,,,,,,,,
24,2024-08-21,746837,Field Error,field_error,False,664023,676428,Ian Happ,Brant Hurter,0,cd9cd23f-b028-45bb-86de-d6a04ea5b8fa,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,,,,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,,0.131,2.84,,2.1,-1.01,,-1.11,92.3,,86.2,92.6,83.6,,0.0,0.0,0.333,,,,0.167,0.458,0.351,,,,0.229,0.375,0.082,0.25,0.5,0.211,,,,,,,,,
25,2024-08-21,746837,Strikeout,strikeout,True,683737,676428,Michael Busch,Brant Hurter,0,b8b4e529-ae70-4265-84e8-18cdbe71386c,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,,,,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,,0.131,2.84,,2.1,-1.01,,-1.11,92.3,,86.2,92.6,83.6,,0.0,0.0,0.333,,,,0.167,0.458,0.351,,,,0.229,0.375,0.082,0.25,0.5,0.211,,,,,,,,,
26,2024-08-21,746837,Groundout,field_out,True,656716,592791,Zach McKinstry,Jameson Taillon,0,ee5ba2f7-c0a8-4de3-a53f-cb83c8346d3c,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
27,2024-08-21,746837,Groundout,field_out,True,700242,592791,Trey Sweeney,Jameson Taillon,0,4323051a-ce26-472b-8fa1-566709edb2e4,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
28,2024-08-21,746837,Groundout,field_out,True,668670,592791,Jake Rogers,Jameson Taillon,0,1a64521e-9bf9-430b-825b-ce74dbe5cd23,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
29,2024-08-21,746837,Groundout,field_out,True,673548,676428,Seiya Suzuki,Brant Hurter,0,f8a005ee-e9ce-4dc0-8c8e-b7521fa7cd1d,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,,,,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,,0.131,2.84,,2.1,-1.01,,-1.11,92.3,,86.2,92.6,83.6,,0.0,0.0,0.333,,,,0.167,0.458,0.351,,,,0.229,0.375,0.082,0.25,0.5,0.211,,,,,,,,,
30,2024-08-21,746837,Groundout,field_out,True,641355,676428,Cody Bellinger,Brant Hurter,0,da11406d-d85d-4a01-a0b2-ac8d527b14d5,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,,,,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,,0.131,2.84,,2.1,-1.01,,-1.11,92.3,,86.2,92.6,83.6,,0.0,0.0,0.333,,,,0.167,0.458,0.351,,,,0.229,0.375,0.082,0.25,0.5,0.211,,,,,,,,,
31,2024-08-21,746837,Groundout,field_out,True,670623,676428,Isaac Paredes,Brant Hurter,0,31a5c66f-6bcd-40b6-83c0-d5b4f0efaf0f,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,,,,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,,0.131,2.84,,2.1,-1.01,,-1.11,92.3,,86.2,92.6,83.6,,0.0,0.0,0.333,,,,0.167,0.458,0.351,,,,0.229,0.375,0.082,0.25,0.5,0.211,,,,,,,,,
32,2024-08-21,746837,Groundout,field_out,True,678009,592791,Parker Meadows,Jameson Taillon,0,c69c51d8-df35-4f36-b01e-d7c26a8346d7,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.74,0.75,-1.53,-4.08,92.4,86.6,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.253,0.462,0.229,0.268,0.39,0.093,0.32,0.68,0.116,,,,,,,,,
