,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vSI,vSL,vKC,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-13,746136,Flyout,field_out,True,608671,642232,Travis Jankowski,Ryan Yarbrough,0,ef8200a8-0f76-4b99-b60b-8c6dda63e940,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
11,2024-06-13,746136,Strikeout,strikeout,True,677649,642232,Ezequiel Duran,Ryan Yarbrough,0,6d6fb57c-8199-49b5-964b-3ead11734a94,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
12,2024-06-13,746136,Lineout,field_out,True,665750,642232,Leody Taveras,Ryan Yarbrough,0,51767a4b-0701-4ede-ab82-8d0b3e82fdd1,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
13,2024-06-13,746136,Flyout,field_out,True,681624,547179,Andy Pages,Michael Lorenzen,0,86d1457e-6c07-4030-9f4d-6bdb5b1d8eb9,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,,,,94.0,94.0,93.0,0.205,0.27,0.111,0.145,,0.95,1.38,-0.46,-1.69,,94.0,90.2,93.8,84.5,,0.077,0.308,0.172,0.302,0.465,0.055,0.175,0.425,0.241,0.111,0.111,0.367,94.0,100.0,99.0,102.0,90.0,94.0,0.072,0.197,0.92,1.61,84.7,81.8,0.154,0.295,0.202,0.145,0.217,0.347,,,,,,,,,
14,2024-06-13,746136,Pop Out,field_out,True,518792,547179,Jason Heyward,Michael Lorenzen,0,b344967d-adbc-468b-a8ce-5567e7143ae9,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,,,,94.0,94.0,93.0,0.205,0.27,0.111,0.145,,0.95,1.38,-0.46,-1.69,,94.0,90.2,93.8,84.5,,0.077,0.308,0.172,0.302,0.465,0.055,0.175,0.425,0.241,0.111,0.111,0.367,94.0,100.0,99.0,102.0,90.0,94.0,0.072,0.197,0.92,1.61,84.7,81.8,0.154,0.295,0.202,0.145,0.217,0.347,,,,,,,,,
15,2024-06-13,746136,Groundout,field_out,True,666158,547179,Gavin Lux,Michael Lorenzen,0,6e648264-5eb2-4592-9f10-899cc9452890,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,,,,94.0,94.0,93.0,0.205,0.27,0.111,0.145,,0.95,1.38,-0.46,-1.69,,94.0,90.2,93.8,84.5,,0.077,0.308,0.172,0.302,0.465,0.055,0.175,0.425,0.241,0.111,0.111,0.367,94.0,100.0,99.0,102.0,90.0,94.0,0.072,0.197,0.92,1.61,84.7,81.8,0.154,0.295,0.202,0.145,0.217,0.347,,,,,,,,,
16,2024-06-13,746136,Single,single,False,543760,642232,Marcus Semien,Ryan Yarbrough,0,c4f832fa-b1a0-44df-82b3-10182b4de19a,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
17,2024-06-13,746136,Sac Bunt,sac_bunt,True,669701,642232,Josh Smith,Ryan Yarbrough,1,85712b5c-08a9-4f67-9eeb-c28f73513e47,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
18,2024-06-13,746136,Walk,walk,False,666969,642232,Adolis García,Ryan Yarbrough,0,99768394-c922-4138-930a-ddf7c130ff89,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
19,2024-06-13,746136,Walk,walk,False,663993,642232,Nathaniel Lowe,Ryan Yarbrough,1,3cca0dbd-aafe-415d-b46b-063f0bb347d9,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
20,2024-06-13,746136,Single,single,False,694671,642232,Wyatt Langford,Ryan Yarbrough,1,f89f1ebb-79b2-47ed-8937-c45e29baabeb,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
21,2024-06-13,746136,Walk,walk,False,641680,642232,Jonah Heim,Ryan Yarbrough,1,b595fcc2-a816-42c4-93c1-35f79dc3c9fb,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
22,2024-06-13,746136,Strikeout,strikeout,True,608671,642232,Travis Jankowski,Ryan Yarbrough,0,efcf096c-2dfc-4de0-bcb6-464f53d78406,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
23,2024-06-13,746136,Walk,walk,False,624415,547179,Cavan Biggio,Michael Lorenzen,0,0257f2e1-befe-4a71-8a7e-efa933806a2e,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,,,,94.0,94.0,93.0,0.205,0.27,0.111,0.145,,0.95,1.38,-0.46,-1.69,,94.0,90.2,93.8,84.5,,0.077,0.308,0.172,0.302,0.465,0.055,0.175,0.425,0.241,0.111,0.111,0.367,94.0,100.0,99.0,102.0,90.0,94.0,0.072,0.197,0.92,1.61,84.7,81.8,0.154,0.295,0.202,0.145,0.217,0.347,,,,,,,,,
24,2024-06-13,746136,Grounded Into DP,grounded_into_double_play,True,605131,547179,Austin Barnes,Michael Lorenzen,1,f91add81-5f5a-48c7-9851-4ce059c6c9af,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,,,,94.0,94.0,93.0,0.205,0.27,0.111,0.145,,0.95,1.38,-0.46,-1.69,,94.0,90.2,93.8,84.5,,0.077,0.308,0.172,0.302,0.465,0.055,0.175,0.425,0.241,0.111,0.111,0.367,94.0,100.0,99.0,102.0,90.0,94.0,0.072,0.197,0.92,1.61,84.7,81.8,0.154,0.295,0.202,0.145,0.217,0.347,,,,,,,,,
25,2024-06-13,746136,Single,single,False,605141,547179,Mookie Betts,Michael Lorenzen,0,9682d527-21fc-4a79-88bb-6181592f25ee,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,,,,94.0,94.0,93.0,0.205,0.27,0.111,0.145,,0.95,1.38,-0.46,-1.69,,94.0,90.2,93.8,84.5,,0.077,0.308,0.172,0.302,0.465,0.055,0.175,0.425,0.241,0.111,0.111,0.367,94.0,100.0,99.0,102.0,90.0,94.0,0.072,0.197,0.92,1.61,84.7,81.8,0.154,0.295,0.202,0.145,0.217,0.347,,,,,,,,,
26,2024-06-13,746136,Lineout,field_out,True,660271,547179,Shohei Ohtani,Michael Lorenzen,0,730ffd6a-4a9a-4df5-b120-80f04d3f2fb2,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,,,,94.0,94.0,93.0,0.205,0.27,0.111,0.145,,0.95,1.38,-0.46,-1.69,,94.0,90.2,93.8,84.5,,0.077,0.308,0.172,0.302,0.465,0.055,0.175,0.425,0.241,0.111,0.111,0.367,94.0,100.0,99.0,102.0,90.0,94.0,0.072,0.197,0.92,1.61,84.7,81.8,0.154,0.295,0.202,0.145,0.217,0.347,,,,,,,,,
27,2024-06-13,746136,Flyout,field_out,True,677649,642232,Ezequiel Duran,Ryan Yarbrough,0,3441b6ec-e241-40c6-80d4-ddf25ebe4cbe,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
28,2024-06-13,746136,Groundout,field_out,True,665750,642232,Leody Taveras,Ryan Yarbrough,0,536e9898-d589-4938-a2c8-c2af39bdc886,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
29,2024-06-13,746136,Walk,walk,False,543760,642232,Marcus Semien,Ryan Yarbrough,0,8bc55ac4-cf42-4759-9ed4-f7d7a5b759b6,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
30,2024-06-13,746136,Strikeout,strikeout,True,669701,642232,Josh Smith,Ryan Yarbrough,0,54836149-b0f2-4823-af02-786a0359e91c,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.52,-4.83,2.48,,,86.5,83.8,85.9,,,,,,0.211,0.324,0.099,0.421,0.789,0.204,0.141,0.282,0.282,63.0,102.0,82.0,96.0,102.0,111.0,0.286,0.149,0.81,1.05,77.5,71.5,0.258,0.387,0.149,0.229,0.229,0.231,,,,,,,,,
31,2024-06-13,746136,Groundout,field_out,True,518692,547179,Freddie Freeman,Michael Lorenzen,0,bbdd750a-9733-41df-9c0c-b8c92f169971,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,,,,94.0,94.0,93.0,0.205,0.27,0.111,0.145,,0.95,1.38,-0.46,-1.69,,94.0,90.2,93.8,84.5,,0.077,0.308,0.172,0.302,0.465,0.055,0.175,0.425,0.241,0.111,0.111,0.367,94.0,100.0,99.0,102.0,90.0,94.0,0.072,0.197,0.92,1.61,84.7,81.8,0.154,0.295,0.202,0.145,0.217,0.347,,,,,,,,,
