,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
10,2024-08-20,747083,Strikeout,strikeout,True,592663,625643,J.T. Realmuto,Reynaldo López,0,45960d50-1099-43f5-a1e1-ba0863a141ad,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-20,747083,Walk,walk,False,669016,625643,Brandon Marsh,Reynaldo López,1,419454be-c3c6-417d-8de2-7e27292669b8,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-20,747083,Strikeout,strikeout,True,679032,625643,Johan Rojas,Reynaldo López,0,205f3747-45df-4e51-a3c4-4ba9bb4ac360,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-20,747083,Pop Out,field_out,True,669221,554430,Sean Murphy,Zack Wheeler,0,f8817588-547c-43a7-9030-9c637524d4ae,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,0.408,0.116,0.106,,0.76,1.84,-1.22,,95.2,,84.6,81.7,0.214,0.408,0.286,,,,0.22,0.458,0.38,,,,110.0,104.0,108.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.106,0.078,-0.08,0.68,2.63,91.0,86.0,94.5,0.189,0.259,0.153,0.133,0.227,0.302,0.25,0.393,0.182,0.167,0.238,0.41
14,2024-08-20,747083,Double,double,False,672284,554430,Jarred Kelenic,Zack Wheeler,0,d8db6a02-57d9-40c1-a960-bbcdd0a0368d,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,0.408,0.116,0.106,,0.76,1.84,-1.22,,95.2,,84.6,81.7,0.214,0.408,0.286,,,,0.22,0.458,0.38,,,,110.0,104.0,108.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.106,0.078,-0.08,0.68,2.63,91.0,86.0,94.5,0.189,0.259,0.153,0.133,0.227,0.302,0.25,0.393,0.182,0.167,0.238,0.41
15,2024-08-20,747083,Pop Out,field_out,True,606115,554430,Orlando Arcia,Zack Wheeler,0,0e85c5c8-52d4-4be4-adf3-7ea69c27c513,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,0.408,0.116,0.106,,0.76,1.84,-1.22,,95.2,,84.6,81.7,0.214,0.408,0.286,,,,0.22,0.458,0.38,,,,110.0,104.0,108.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.106,0.078,-0.08,0.68,2.63,91.0,86.0,94.5,0.189,0.259,0.153,0.133,0.227,0.302,0.25,0.393,0.182,0.167,0.238,0.41
16,2024-08-20,747083,Groundout,field_out,True,570482,554430,Gio Urshela,Zack Wheeler,0,c1da9516-7674-43fc-a20a-024a11b327d4,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,0.408,0.116,0.106,,0.76,1.84,-1.22,,95.2,,84.6,81.7,0.214,0.408,0.286,,,,0.22,0.458,0.38,,,,110.0,104.0,108.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.106,0.078,-0.08,0.68,2.63,91.0,86.0,94.5,0.189,0.259,0.153,0.133,0.227,0.302,0.25,0.393,0.182,0.167,0.238,0.41
17,2024-08-20,747083,Strikeout,strikeout,True,656941,625643,Kyle Schwarber,Reynaldo López,0,1bbb8773-ef3e-487a-b5e2-7215b470fd1d,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-20,747083,Groundout,field_out,True,607208,625643,Trea Turner,Reynaldo López,0,4e2ca6a5-c889-4d15-98fa-6a48a3e502c6,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-20,747083,Strikeout,strikeout,True,547180,625643,Bryce Harper,Reynaldo López,0,4e352806-bac1-4808-8a7e-e864362f3872,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-20,747083,Triple,triple,False,593160,554430,Whit Merrifield,Zack Wheeler,0,8d246134-e57c-408f-8b5f-f82b27ed436a,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,0.408,0.116,0.106,,0.76,1.84,-1.22,,95.2,,84.6,81.7,0.214,0.408,0.286,,,,0.22,0.458,0.38,,,,110.0,104.0,108.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.106,0.078,-0.08,0.68,2.63,91.0,86.0,94.5,0.189,0.259,0.153,0.133,0.227,0.302,0.25,0.393,0.182,0.167,0.238,0.41
21,2024-08-20,747083,Single,single,False,671739,554430,Michael Harris II,Zack Wheeler,1,57c52a2a-e90e-4a1c-b0bf-f4e1b95dbdb8,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,0.408,0.116,0.106,,0.76,1.84,-1.22,,95.2,,84.6,81.7,0.214,0.408,0.286,,,,0.22,0.458,0.38,,,,110.0,104.0,108.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.106,0.078,-0.08,0.68,2.63,91.0,86.0,94.5,0.189,0.259,0.153,0.133,0.227,0.302,0.25,0.393,0.182,0.167,0.238,0.41
22,2024-08-20,747083,Strikeout,strikeout,True,657656,554430,Ramón Laureano,Zack Wheeler,0,e27d3e34-b454-47a9-8d82-6d9850ffb7d2,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,0.408,0.116,0.106,,0.76,1.84,-1.22,,95.2,,84.6,81.7,0.214,0.408,0.286,,,,0.22,0.458,0.38,,,,110.0,104.0,108.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.106,0.078,-0.08,0.68,2.63,91.0,86.0,94.5,0.189,0.259,0.153,0.133,0.227,0.302,0.25,0.393,0.182,0.167,0.238,0.41
23,2024-08-20,747083,Strikeout,strikeout,True,542303,554430,Marcell Ozuna,Zack Wheeler,0,24ce7c17-1d3c-4673-9ee5-04ff73fb0832,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,0.408,0.116,0.106,,0.76,1.84,-1.22,,95.2,,84.6,81.7,0.214,0.408,0.286,,,,0.22,0.458,0.38,,,,110.0,104.0,108.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.106,0.078,-0.08,0.68,2.63,91.0,86.0,94.5,0.189,0.259,0.153,0.133,0.227,0.302,0.25,0.393,0.182,0.167,0.238,0.41
24,2024-08-20,747083,Groundout,field_out,True,621566,554430,Matt Olson,Zack Wheeler,0,b17afb03-ff80-465d-b3db-033601b9a13b,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,0.408,0.116,0.106,,0.76,1.84,-1.22,,95.2,,84.6,81.7,0.214,0.408,0.286,,,,0.22,0.458,0.38,,,,110.0,104.0,108.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.106,0.078,-0.08,0.68,2.63,91.0,86.0,94.5,0.189,0.259,0.153,0.133,0.227,0.302,0.25,0.393,0.182,0.167,0.238,0.41
25,2024-08-20,747083,Single,single,False,664761,625643,Alec Bohm,Reynaldo López,0,054d5494-5c1e-4dff-be0e-b33212feb901,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-20,747083,Single,single,False,592206,625643,Nick Castellanos,Reynaldo López,1,7ed5f5df-0d61-4efc-8822-1ad193f77d3d,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-20,747083,Strikeout,strikeout,True,681082,625643,Bryson Stott,Reynaldo López,0,bc9e311f-9511-4e58-8c94-ab027b30a229,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-20,747083,Single,single,False,592663,625643,J.T. Realmuto,Reynaldo López,1,d94c7e6e-9a72-42a9-8082-950dddaee0a4,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-20,747083,Strikeout,strikeout,True,669016,625643,Brandon Marsh,Reynaldo López,0,e538890c-980b-4b26-a956-4ef5a328c435,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-20,747083,Groundout,field_out,True,679032,625643,Johan Rojas,Reynaldo López,0,5e82520b-046f-4dd0-94ef-da10d21ad135,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-20,747083,Groundout,field_out,True,669221,554430,Sean Murphy,Zack Wheeler,0,93c9bbfd-c7a2-46be-b708-d03a72b37889,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,0.408,0.116,0.106,,0.76,1.84,-1.22,,95.2,,84.6,81.7,0.214,0.408,0.286,,,,0.22,0.458,0.38,,,,110.0,104.0,108.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.106,0.078,-0.08,0.68,2.63,91.0,86.0,94.5,0.189,0.259,0.153,0.133,0.227,0.302,0.25,0.393,0.182,0.167,0.238,0.41
32,2024-08-20,747083,Flyout,field_out,True,672284,554430,Jarred Kelenic,Zack Wheeler,0,58320a61-a2b7-41b2-904b-e8fe16564e7b,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,0.408,0.116,0.106,,0.76,1.84,-1.22,,95.2,,84.6,81.7,0.214,0.408,0.286,,,,0.22,0.458,0.38,,,,110.0,104.0,108.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.106,0.078,-0.08,0.68,2.63,91.0,86.0,94.5,0.189,0.259,0.153,0.133,0.227,0.302,0.25,0.393,0.182,0.167,0.238,0.41
33,2024-08-20,747083,Pop Out,field_out,True,606115,554430,Orlando Arcia,Zack Wheeler,0,e777f054-9d4b-4277-91e8-128e00144aac,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,111.0,100.0,106.0,100.0,107.0,110.0,126.0,107.0,115.0,0.408,0.116,0.106,,0.76,1.84,-1.22,,95.2,,84.6,81.7,0.214,0.408,0.286,,,,0.22,0.458,0.38,,,,110.0,104.0,108.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.106,0.078,-0.08,0.68,2.63,91.0,86.0,94.5,0.189,0.259,0.153,0.133,0.227,0.302,0.25,0.393,0.182,0.167,0.238,0.41
