,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC
22,2024-08-30,744969,Lineout,field_out,True,664913,592351,Seth Brown,Jon Gray,0,558411ba-f43f-44f7-80e6-be9388fc1cba,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.71,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.142,0.366,0.457,72.0,100.0,94.0,97.0,97.0,102.0,73.0,103.0,91.0,97.0,105.0,105.0,0.444,0.439,0.046,0.071,-0.7,0.78,-0.68,-1.39,94.9,88.7,88.6,78.9,0.311,0.443,0.15,0.213,0.344,0.334,0.257,0.543,0.19,0.333,0.333,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-30,744969,Groundout,field_out,True,543760,676664,Marcus Semien,JP Sears,0,ebdc9916-8d85-46b3-8f3c-9449280e5ad5,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,,,,72.0,102.0,92.0,117.0,100.0,105.0,0.365,0.341,,0.19,-0.52,-0.25,,0.37,92.0,84.1,78.9,,0.219,0.443,0.268,0.24,0.58,0.24,0.285,0.39,0.196,,,,89.0,102.0,88.0,0.103,0.8,90.0,0.245,0.396,0.216,0.306,0.435,0.121,,,,,,,,,,,,,,,,,,
24,2024-08-30,744969,Double,double,False,543257,676664,Robbie Grossman,JP Sears,0,5b2e72b7-f81f-42f5-9ff7-3d6e11b9fc39,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,,,,72.0,102.0,92.0,117.0,100.0,105.0,0.365,0.341,,0.19,-0.52,-0.25,,0.37,92.0,84.1,78.9,,0.219,0.443,0.268,0.24,0.58,0.24,0.285,0.39,0.196,,,,89.0,102.0,88.0,0.103,0.8,90.0,0.245,0.396,0.216,0.306,0.435,0.121,,,,,,,,,,,,,,,,,,
25,2024-08-30,744969,Groundout,field_out,True,673962,676664,Josh Jung,JP Sears,0,be071f05-1950-407e-98c4-0ddda16314eb,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,,,,72.0,102.0,92.0,117.0,100.0,105.0,0.365,0.341,,0.19,-0.52,-0.25,,0.37,92.0,84.1,78.9,,0.219,0.443,0.268,0.24,0.58,0.24,0.285,0.39,0.196,,,,89.0,102.0,88.0,0.103,0.8,90.0,0.245,0.396,0.216,0.306,0.435,0.121,,,,,,,,,,,,,,,,,,
26,2024-08-30,744969,Flyout,field_out,True,666969,676664,Adolis García,JP Sears,0,33142593-0454-47d4-84d0-426a32a8c5a8,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,,,,72.0,102.0,92.0,117.0,100.0,105.0,0.365,0.341,,0.19,-0.52,-0.25,,0.37,92.0,84.1,78.9,,0.219,0.443,0.268,0.24,0.58,0.24,0.285,0.39,0.196,,,,89.0,102.0,88.0,0.103,0.8,90.0,0.245,0.396,0.216,0.306,0.435,0.121,,,,,,,,,,,,,,,,,,
27,2024-08-30,744969,Pop Out,field_out,True,663662,592351,Daz Cameron,Jon Gray,0,cf6ea075-f5cd-43b0-8351-b4437442a248,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.71,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.142,0.366,0.457,72.0,100.0,94.0,97.0,97.0,102.0,73.0,103.0,91.0,97.0,105.0,105.0,0.444,0.439,0.046,0.071,-0.7,0.78,-0.68,-1.39,94.9,88.7,88.6,78.9,0.311,0.443,0.15,0.213,0.344,0.334,0.257,0.543,0.19,0.333,0.333,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-30,744969,Strikeout,strikeout,True,680869,592351,Zack Gelof,Jon Gray,0,d4c58e51-f8ba-417a-9e3f-0a51f4bad25f,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.71,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.142,0.366,0.457,72.0,100.0,94.0,97.0,97.0,102.0,73.0,103.0,91.0,97.0,105.0,105.0,0.444,0.439,0.046,0.071,-0.7,0.78,-0.68,-1.39,94.9,88.7,88.6,78.9,0.311,0.443,0.15,0.213,0.344,0.334,0.257,0.543,0.19,0.333,0.333,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-30,744969,Strikeout,strikeout,True,680474,592351,Max Schuemann,Jon Gray,0,ed2e8b5e-aa14-4a4b-b1a2-2f3f21fb721d,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.71,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.142,0.366,0.457,72.0,100.0,94.0,97.0,97.0,102.0,73.0,103.0,91.0,97.0,105.0,105.0,0.444,0.439,0.046,0.071,-0.7,0.78,-0.68,-1.39,94.9,88.7,88.6,78.9,0.311,0.443,0.15,0.213,0.344,0.334,0.257,0.543,0.19,0.333,0.333,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-30,744969,Pop Out,field_out,True,663993,676664,Nathaniel Lowe,JP Sears,0,8f94d649-e052-4f80-b8ab-de5c15978492,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,,,,72.0,102.0,92.0,117.0,100.0,105.0,0.365,0.341,,0.19,-0.52,-0.25,,0.37,92.0,84.1,78.9,,0.219,0.443,0.268,0.24,0.58,0.24,0.285,0.39,0.196,,,,89.0,102.0,88.0,0.103,0.8,90.0,0.245,0.396,0.216,0.306,0.435,0.121,,,,,,,,,,,,,,,,,,
31,2024-08-30,744969,Groundout,field_out,True,694671,676664,Wyatt Langford,JP Sears,0,a8fbcc34-f57b-4f1e-968b-ad4b2398cfe3,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,,,,72.0,102.0,92.0,117.0,100.0,105.0,0.365,0.341,,0.19,-0.52,-0.25,,0.37,92.0,84.1,78.9,,0.219,0.443,0.268,0.24,0.58,0.24,0.285,0.39,0.196,,,,89.0,102.0,88.0,0.103,0.8,90.0,0.245,0.396,0.216,0.306,0.435,0.121,,,,,,,,,,,,,,,,,,
32,2024-08-30,744969,Single,single,False,608348,676664,Carson Kelly,JP Sears,0,bc55350f-5195-457d-836c-96422e55a2d5,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,,,,72.0,102.0,92.0,117.0,100.0,105.0,0.365,0.341,,0.19,-0.52,-0.25,,0.37,92.0,84.1,78.9,,0.219,0.443,0.268,0.24,0.58,0.24,0.285,0.39,0.196,,,,89.0,102.0,88.0,0.103,0.8,90.0,0.245,0.396,0.216,0.306,0.435,0.121,,,,,,,,,,,,,,,,,,
33,2024-08-30,744969,Flyout,field_out,True,677649,676664,Ezequiel Duran,JP Sears,0,1d639a17-296a-4f9b-9820-81bcd882dab5,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,,,,72.0,102.0,92.0,117.0,100.0,105.0,0.365,0.341,,0.19,-0.52,-0.25,,0.37,92.0,84.1,78.9,,0.219,0.443,0.268,0.24,0.58,0.24,0.285,0.39,0.196,,,,89.0,102.0,88.0,0.103,0.8,90.0,0.245,0.396,0.216,0.306,0.435,0.121,,,,,,,,,,,,,,,,,,
34,2024-08-30,744969,Single,single,False,805779,592351,Jacob Wilson,Jon Gray,0,bfe61fb3-7859-4eaf-a4a5-c7053ecb6b78,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.71,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.142,0.366,0.457,72.0,100.0,94.0,97.0,97.0,102.0,73.0,103.0,91.0,97.0,105.0,105.0,0.444,0.439,0.046,0.071,-0.7,0.78,-0.68,-1.39,94.9,88.7,88.6,78.9,0.311,0.443,0.15,0.213,0.344,0.334,0.257,0.543,0.19,0.333,0.333,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-30,744969,Strikeout,strikeout,True,671732,592351,Lawrence Butler,Jon Gray,0,d722a615-7d0e-4043-abdd-a844f8a4302d,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.71,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.142,0.366,0.457,72.0,100.0,94.0,97.0,97.0,102.0,73.0,103.0,91.0,97.0,105.0,105.0,0.444,0.439,0.046,0.071,-0.7,0.78,-0.68,-1.39,94.9,88.7,88.6,78.9,0.311,0.443,0.15,0.213,0.344,0.334,0.257,0.543,0.19,0.333,0.333,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
