,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,FO%,wFO/C,vFO,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
12,2024-08-02,744986,Strikeout,strikeout,True,686765,570632,Nick Sogard,José Ureña,0,b2c2e92a-d9e5-4d36-be21-3eb01bdb76b1,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-02,744986,Pop Out,field_out,True,673962,676710,Josh Jung,Kutter Crawford,0,a75cbde4-b2f6-4b8a-bccf-1434e8650425,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,,,,98.0,100.0,101.0,,0.348,0.195,,-0.18,,-0.67,,92.6,,,80.8,,,,,,,,,,0.245,0.474,0.194,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.306,0.085,0.066,0.76,0.23,0.16,87.5,82.5,77.1,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,
14,2024-08-02,744986,Flyout,field_out,True,677649,676710,Ezequiel Duran,Kutter Crawford,0,dd992c19-7a13-4935-8d51-eb6dd7018d51,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,,,,98.0,100.0,101.0,,0.348,0.195,,-0.18,,-0.67,,92.6,,,80.8,,,,,,,,,,0.245,0.474,0.194,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.306,0.085,0.066,0.76,0.23,0.16,87.5,82.5,77.1,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,
15,2024-08-02,744986,Groundout,field_out,True,608348,676710,Carson Kelly,Kutter Crawford,0,ddf1e31a-173e-4719-95ab-56ce7ab859c7,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,,,,98.0,100.0,101.0,,0.348,0.195,,-0.18,,-0.67,,92.6,,,80.8,,,,,,,,,,0.245,0.474,0.194,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.306,0.085,0.066,0.76,0.23,0.16,87.5,82.5,77.1,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,
16,2024-08-02,744986,Groundout,field_out,True,678882,570632,Ceddanne Rafaela,José Ureña,0,422eb576-4842-4b2a-bd80-ec17f780dfdf,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-02,744986,Groundout,field_out,True,680776,570632,Jarren Duran,José Ureña,0,d9f9e296-6930-40d5-8f68-c3f3b6d5644d,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-02,744986,Strikeout,strikeout,True,807799,570632,Masataka Yoshida,José Ureña,0,43af414c-824e-41b6-9890-165caacbbafa,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-02,744986,Home Run,home_run,False,665750,676710,Leody Taveras,Kutter Crawford,0,52454986-b23f-4659-ba94-f35f9c377566,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,,,,98.0,100.0,101.0,,0.348,0.195,,-0.18,,-0.67,,92.6,,,80.8,,,,,,,,,,0.245,0.474,0.194,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.306,0.085,0.066,0.76,0.23,0.16,87.5,82.5,77.1,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,
20,2024-08-02,744986,Strikeout,strikeout,True,669701,676710,Josh Smith,Kutter Crawford,0,662d2d7c-2e78-4194-9bbd-119471adc51c,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,,,,98.0,100.0,101.0,,0.348,0.195,,-0.18,,-0.67,,92.6,,,80.8,,,,,,,,,,0.245,0.474,0.194,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.306,0.085,0.066,0.76,0.23,0.16,87.5,82.5,77.1,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,
21,2024-08-02,744986,Home Run,home_run,False,608369,676710,Corey Seager,Kutter Crawford,0,e0cd0948-7f5d-4757-9315-03131430a3b9,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,,,,98.0,100.0,101.0,,0.348,0.195,,-0.18,,-0.67,,92.6,,,80.8,,,,,,,,,,0.245,0.474,0.194,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.306,0.085,0.066,0.76,0.23,0.16,87.5,82.5,77.1,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,
22,2024-08-02,744986,Pop Out,field_out,True,543760,676710,Marcus Semien,Kutter Crawford,0,5ab97c81-84ac-4965-892e-f0b171b58730,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,,,,98.0,100.0,101.0,,0.348,0.195,,-0.18,,-0.67,,92.6,,,80.8,,,,,,,,,,0.245,0.474,0.194,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.306,0.085,0.066,0.76,0.23,0.16,87.5,82.5,77.1,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,
23,2024-08-02,744986,Strikeout,strikeout,True,694671,676710,Wyatt Langford,Kutter Crawford,0,270106f4-bde5-4e9f-bd62-77cf623516c3,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,,,,98.0,100.0,101.0,,0.348,0.195,,-0.18,,-0.67,,92.6,,,80.8,,,,,,,,,,0.245,0.474,0.194,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.306,0.085,0.066,0.76,0.23,0.16,87.5,82.5,77.1,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,
24,2024-08-02,744986,Single,single,False,641933,570632,Tyler O'Neill,José Ureña,0,12c29c62-7a6c-4c58-9a59-2fbe98491e4f,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-02,744986,Double,double,False,646240,570632,Rafael Devers,José Ureña,1,97e98724-0620-4a77-841e-a23a656f1784,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-02,744986,Single,single,False,657136,570632,Connor Wong,José Ureña,1,6fe2e2ac-87c9-46b5-82ba-b0ea9999e611,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-02,744986,Single,single,False,677800,570632,Wilyer Abreu,José Ureña,1,e816ea16-64fb-4d28-a005-e0f81a04c8ef,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-02,744986,Flyout,field_out,True,642086,570632,Dominic Smith,José Ureña,1,1fbff353-e89d-4bb0-8c07-03332371c3a0,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-02,744986,Single,single,False,686765,570632,Nick Sogard,José Ureña,1,ebb073b0-d9e2-4854-8356-78750303cae6,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-02,744986,Grounded Into DP,grounded_into_double_play,True,678882,570632,Ceddanne Rafaela,José Ureña,1,4b766f86-494c-4621-b358-6f8e2770e7dc,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,0.401,0.066,0.347,0.186,-1.91,0.53,-0.07,-0.07,96.5,88.7,96.0,86.9,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-02,744986,Flyout,field_out,True,663993,676710,Nathaniel Lowe,Kutter Crawford,0,6cad4ef6-689e-4596-9e42-94e6b03eb706,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,,,,98.0,100.0,101.0,,0.348,0.195,,-0.18,,-0.67,,92.6,,,80.8,,,,,,,,,,0.245,0.474,0.194,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.306,0.085,0.066,0.76,0.23,0.16,87.5,82.5,77.1,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,
32,2024-08-02,744986,Strikeout,strikeout,True,673962,676710,Josh Jung,Kutter Crawford,0,158b4189-45c5-4626-b9ce-c1bcd175a1d3,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,,,,98.0,100.0,101.0,,0.348,0.195,,-0.18,,-0.67,,92.6,,,80.8,,,,,,,,,,0.245,0.474,0.194,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.306,0.085,0.066,0.76,0.23,0.16,87.5,82.5,77.1,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,
33,2024-08-02,744986,Pop Out,field_out,True,677649,676710,Ezequiel Duran,Kutter Crawford,0,cb49d080-2b2a-4606-a378-de20f2501056,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,,,,98.0,100.0,101.0,,0.348,0.195,,-0.18,,-0.67,,92.6,,,80.8,,,,,,,,,,0.245,0.474,0.194,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.306,0.085,0.066,0.76,0.23,0.16,87.5,82.5,77.1,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,
