,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vCH,vSI,vSL,vKC,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,CU%,wFA/C,wFS/C,wCU/C,vFA,vFS,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff
10,2024-09-24,745688,Groundout,field_out,True,677008,657376,Heston Kjerstad,Clarke Schmidt,1,b7bd427e-a2d0-4d49-b36e-b8866e4fed79,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-24,745688,Flyout,field_out,True,602104,657376,Ramón Urías,Clarke Schmidt,0,539d812b-afdf-493c-9eeb-a6a831ab566b,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-24,745688,Strikeout,strikeout,True,519317,665152,Giancarlo Stanton,Dean Kremer,0,4d79356a-63e1-404d-8289-e8d3a6de69fb,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.799,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.422,,,,79.0,105.0,97.0,,,,,,,99.0,102.0,98.0,0.151,0.23,,,,0.33,0.67,,,,86.9,,92.3,,,0.25,0.355,0.237,0.247,0.353,0.072,,,,0.225,0.3,0.186,,,,92.0,98.0,96.0,91.0,100.0,99.0,72.0,99.0,99.0,0.32,0.184,0.114,-0.18,0.73,0.29,93.4,84.1,77.0,0.245,0.503,0.232,0.139,0.248,0.36,,,
13,2024-09-24,745688,Lineout,field_out,True,665862,665152,Jazz Chisholm Jr.,Dean Kremer,0,653f3d33-7452-463e-a096-026ec521a251,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.799,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.422,,,,79.0,105.0,97.0,,,,,,,99.0,102.0,98.0,0.151,0.23,,,,0.33,0.67,,,,86.9,,92.3,,,0.25,0.355,0.237,0.247,0.353,0.072,,,,0.225,0.3,0.186,,,,92.0,98.0,96.0,91.0,100.0,99.0,72.0,99.0,99.0,0.32,0.184,0.114,-0.18,0.73,0.29,93.4,84.1,77.0,0.245,0.503,0.232,0.139,0.248,0.36,,,
14,2024-09-24,745688,Groundout,field_out,True,519203,665152,Anthony Rizzo,Dean Kremer,0,82b46b9b-dea4-41e3-a4aa-6bf032a1ea21,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.799,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.422,,,,79.0,105.0,97.0,,,,,,,99.0,102.0,98.0,0.151,0.23,,,,0.33,0.67,,,,86.9,,92.3,,,0.25,0.355,0.237,0.247,0.353,0.072,,,,0.225,0.3,0.186,,,,92.0,98.0,96.0,91.0,100.0,99.0,72.0,99.0,99.0,0.32,0.184,0.114,-0.18,0.73,0.29,93.4,84.1,77.0,0.245,0.503,0.232,0.139,0.248,0.36,,,
15,2024-09-24,745688,Strikeout,strikeout,True,656775,657376,Cedric Mullins,Clarke Schmidt,0,7ab71fda-4b1c-4ab0-8010-3e6f9dcd8c8c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-24,745688,Groundout,field_out,True,683002,657376,Gunnar Henderson,Clarke Schmidt,0,6d6b7dd9-b2a4-4d55-909c-5ebad6926fba,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-24,745688,Flyout,field_out,True,668939,657376,Adley Rutschman,Clarke Schmidt,0,2d209d3f-c0d1-4b4a-b9fa-359c459eb144,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-24,745688,Strikeout,strikeout,True,683011,665152,Anthony Volpe,Dean Kremer,0,5235bcef-77f4-4670-a242-cb9341ba27fb,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.799,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.422,,,,79.0,105.0,97.0,,,,,,,99.0,102.0,98.0,0.151,0.23,,,,0.33,0.67,,,,86.9,,92.3,,,0.25,0.355,0.237,0.247,0.353,0.072,,,,0.225,0.3,0.186,,,,92.0,98.0,96.0,91.0,100.0,99.0,72.0,99.0,99.0,0.32,0.184,0.114,-0.18,0.73,0.29,93.4,84.1,77.0,0.245,0.503,0.232,0.139,0.248,0.36,,,
19,2024-09-24,745688,Flyout,field_out,True,657077,665152,Alex Verdugo,Dean Kremer,0,06014675-a00e-472d-9f54-c365ee897734,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.799,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.422,,,,79.0,105.0,97.0,,,,,,,99.0,102.0,98.0,0.151,0.23,,,,0.33,0.67,,,,86.9,,92.3,,,0.25,0.355,0.237,0.247,0.353,0.072,,,,0.225,0.3,0.186,,,,92.0,98.0,96.0,91.0,100.0,99.0,72.0,99.0,99.0,0.32,0.184,0.114,-0.18,0.73,0.29,93.4,84.1,77.0,0.245,0.503,0.232,0.139,0.248,0.36,,,
20,2024-09-24,745688,Single,single,False,650402,665152,Gleyber Torres,Dean Kremer,0,63e29df9-ddf5-461d-a248-843461e71ddc,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.799,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.422,,,,79.0,105.0,97.0,,,,,,,99.0,102.0,98.0,0.151,0.23,,,,0.33,0.67,,,,86.9,,92.3,,,0.25,0.355,0.237,0.247,0.353,0.072,,,,0.225,0.3,0.186,,,,92.0,98.0,96.0,91.0,100.0,99.0,72.0,99.0,99.0,0.32,0.184,0.114,-0.18,0.73,0.29,93.4,84.1,77.0,0.245,0.503,0.232,0.139,0.248,0.36,,,
21,2024-09-24,745688,Groundout,field_out,True,665742,665152,Juan Soto,Dean Kremer,0,4e3889f5-b794-4b41-bddf-7eff986cd464,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.799,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.422,,,,79.0,105.0,97.0,,,,,,,99.0,102.0,98.0,0.151,0.23,,,,0.33,0.67,,,,86.9,,92.3,,,0.25,0.355,0.237,0.247,0.353,0.072,,,,0.225,0.3,0.186,,,,92.0,98.0,96.0,91.0,100.0,99.0,72.0,99.0,99.0,0.32,0.184,0.114,-0.18,0.73,0.29,93.4,84.1,77.0,0.245,0.503,0.232,0.139,0.248,0.36,,,
22,2024-09-24,745688,Walk,walk,False,623993,657376,Anthony Santander,Clarke Schmidt,0,5573c62f-8fce-4c55-89f5-951676b35d52,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-24,745688,Flyout,field_out,True,681297,657376,Colton Cowser,Clarke Schmidt,0,9006bbd1-d98d-4ca5-87b4-d8383d250278,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-24,745688,Strikeout,strikeout,True,676059,657376,Jordan Westburg,Clarke Schmidt,0,7f50c426-6e77-447d-9fa3-8616cd3d739e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-24,745688,Single,single,False,656811,657376,Ryan O'Hearn,Clarke Schmidt,1,120e2154-f015-471f-87ce-fc8ded49d834,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-24,745688,Strikeout,strikeout,True,677008,657376,Heston Kjerstad,Clarke Schmidt,0,cfe4f959-64db-4428-8a29-e9212ac2ad6d,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-24,745688,Home Run,home_run,False,592450,665152,Aaron Judge,Dean Kremer,0,d479a450-9bee-424e-a7bc-c357e9bdfcc8,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.799,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.422,,,,79.0,105.0,97.0,,,,,,,99.0,102.0,98.0,0.151,0.23,,,,0.33,0.67,,,,86.9,,92.3,,,0.25,0.355,0.237,0.247,0.353,0.072,,,,0.225,0.3,0.186,,,,92.0,98.0,96.0,91.0,100.0,99.0,72.0,99.0,99.0,0.32,0.184,0.114,-0.18,0.73,0.29,93.4,84.1,77.0,0.245,0.503,0.232,0.139,0.248,0.36,,,
28,2024-09-24,745688,Groundout,field_out,True,669224,665152,Austin Wells,Dean Kremer,0,e0a3daa4-674d-4de1-a695-d6ff5f16ef87,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.799,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.422,,,,79.0,105.0,97.0,,,,,,,99.0,102.0,98.0,0.151,0.23,,,,0.33,0.67,,,,86.9,,92.3,,,0.25,0.355,0.237,0.247,0.353,0.072,,,,0.225,0.3,0.186,,,,92.0,98.0,96.0,91.0,100.0,99.0,72.0,99.0,99.0,0.32,0.184,0.114,-0.18,0.73,0.29,93.4,84.1,77.0,0.245,0.503,0.232,0.139,0.248,0.36,,,
29,2024-09-24,745688,Strikeout,strikeout,True,519317,665152,Giancarlo Stanton,Dean Kremer,0,80dc6517-be04-4392-8293-912f7c5bc75a,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.799,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.422,,,,79.0,105.0,97.0,,,,,,,99.0,102.0,98.0,0.151,0.23,,,,0.33,0.67,,,,86.9,,92.3,,,0.25,0.355,0.237,0.247,0.353,0.072,,,,0.225,0.3,0.186,,,,92.0,98.0,96.0,91.0,100.0,99.0,72.0,99.0,99.0,0.32,0.184,0.114,-0.18,0.73,0.29,93.4,84.1,77.0,0.245,0.503,0.232,0.139,0.248,0.36,,,
30,2024-09-24,745688,Flyout,field_out,True,665862,665152,Jazz Chisholm Jr.,Dean Kremer,0,57ae9f41-fcb6-456b-bce0-14ee0cdbc1ad,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.799,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.422,,,,79.0,105.0,97.0,,,,,,,99.0,102.0,98.0,0.151,0.23,,,,0.33,0.67,,,,86.9,,92.3,,,0.25,0.355,0.237,0.247,0.353,0.072,,,,0.225,0.3,0.186,,,,92.0,98.0,96.0,91.0,100.0,99.0,72.0,99.0,99.0,0.32,0.184,0.114,-0.18,0.73,0.29,93.4,84.1,77.0,0.245,0.503,0.232,0.139,0.248,0.36,,,
31,2024-09-24,745688,Pop Out,field_out,True,602104,657376,Ramón Urías,Clarke Schmidt,0,40462e68-8650-4536-922a-1c289f61ad42,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-24,745688,Flyout,field_out,True,656775,657376,Cedric Mullins,Clarke Schmidt,0,e7e00cc0-a9d9-4082-8cf2-1ec3433055c3,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
