,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,KN%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,wKN/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
16,2024-08-07,745223,Groundout,field_out,True,690993,669923,Colt Keith,George Kirby,0,7f423476-dd27-416c-9d75-bb6b0abbb6c6,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
17,2024-08-07,745223,Single,single,False,663837,669923,Matt Vierling,George Kirby,0,057d44d1-566d-4b30-bf0e-327bb3e0fbfc,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
18,2024-08-07,745223,Double,double,False,676632,669923,Bligh Madris,George Kirby,1,be9af37e-79a0-4544-a37a-25514353ccd8,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
19,2024-08-07,745223,Flyout,field_out,True,570482,669923,Gio Urshela,George Kirby,0,ef361cf7-ba88-407c-a8ba-9a1bd980b523,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
20,2024-08-07,745223,Strikeout,strikeout,True,678009,669923,Parker Meadows,George Kirby,0,9625d2ce-881c-4c4e-8557-404a359c33eb,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
21,2024-08-07,745223,Strikeout,strikeout,True,571745,669373,Mitch Haniger,Tarik Skubal,0,e89068ff-08e1-4c71-8a44-bd66f4e03da6,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,,,,,,,0.207,0.328,,,0.153,0.045,,1.45,,,1.65,0.82,2.67,,96.9,,,96.6,88.7,78.5,0.206,0.311,0.253,0.181,0.283,0.164,0.188,0.375,0.349,,,,0.118,0.118,0.167,97.0,104.0,115.0,0.267,0.78,86.1,0.231,0.355,0.472,,,,,,,,,,,,
22,2024-08-07,745223,Strikeout,strikeout,True,641598,669373,Mitch Garver,Tarik Skubal,0,ecf46a3e-0fae-4c9c-a6ed-d611c5b113e0,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,,,,,,,0.207,0.328,,,0.153,0.045,,1.45,,,1.65,0.82,2.67,,96.9,,,96.6,88.7,78.5,0.206,0.311,0.253,0.181,0.283,0.164,0.188,0.375,0.349,,,,0.118,0.118,0.167,97.0,104.0,115.0,0.267,0.78,86.1,0.231,0.355,0.472,,,,,,,,,,,,
23,2024-08-07,745223,Lineout,field_out,True,660844,669373,Leo Rivas,Tarik Skubal,0,0943f1bb-6889-48fd-b463-d0cca9c4037d,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,,,,,,,0.207,0.328,,,0.153,0.045,,1.45,,,1.65,0.82,2.67,,96.9,,,96.6,88.7,78.5,0.206,0.311,0.253,0.181,0.283,0.164,0.188,0.375,0.349,,,,0.118,0.118,0.167,97.0,104.0,115.0,0.267,0.78,86.1,0.231,0.355,0.472,,,,,,,,,,,,
24,2024-08-07,745223,Strikeout,strikeout,True,656716,669923,Zach McKinstry,George Kirby,0,0e55b8d6-9335-45ef-8ab1-a66d720d40fb,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
25,2024-08-07,745223,Groundout,field_out,True,595879,669923,Javier Báez,George Kirby,0,616181d2-f1b6-4259-848a-333f903efb4e,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
26,2024-08-07,745223,Home Run,home_run,False,668670,669923,Jake Rogers,George Kirby,0,f43b381f-1ad8-41ee-bebf-a27c5270a6af,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
27,2024-08-07,745223,Strikeout,strikeout,True,672761,669923,Wenceel Pérez,George Kirby,0,75f95635-232e-4cf9-bd31-537fa34c00a6,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
28,2024-08-07,745223,Flyout,field_out,True,645302,669373,Victor Robles,Tarik Skubal,0,760ffb59-a7ee-4450-a4f6-ebfc34084d1c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,,,,,,,0.207,0.328,,,0.153,0.045,,1.45,,,1.65,0.82,2.67,,96.9,,,96.6,88.7,78.5,0.206,0.311,0.253,0.181,0.283,0.164,0.188,0.375,0.349,,,,0.118,0.118,0.167,97.0,104.0,115.0,0.267,0.78,86.1,0.231,0.355,0.472,,,,,,,,,,,,
29,2024-08-07,745223,Single,single,False,668227,669373,Randy Arozarena,Tarik Skubal,0,5fe76fe8-7ade-4c79-8af3-290aa6570951,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,,,,,,,0.207,0.328,,,0.153,0.045,,1.45,,,1.65,0.82,2.67,,96.9,,,96.6,88.7,78.5,0.206,0.311,0.253,0.181,0.283,0.164,0.188,0.375,0.349,,,,0.118,0.118,0.167,97.0,104.0,115.0,0.267,0.78,86.1,0.231,0.355,0.472,,,,,,,,,,,,
30,2024-08-07,745223,Home Run,home_run,False,663728,669373,Cal Raleigh,Tarik Skubal,1,aa8f340c-6000-4647-9cb8-b67f3a44b96e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,,,,,,,0.207,0.328,,,0.153,0.045,,1.45,,,1.65,0.82,2.67,,96.9,,,96.6,88.7,78.5,0.206,0.311,0.253,0.181,0.283,0.164,0.188,0.375,0.349,,,,0.118,0.118,0.167,97.0,104.0,115.0,0.267,0.78,86.1,0.231,0.355,0.472,,,,,,,,,,,,
