,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
33,2024-09-08,746098,Flyout,field_out,True,671289,656427,Tyler Freeman,Jack Flaherty,0,33f69988-90d5-4ddf-9162-73dcbec57b36,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,102.0,103.0,107.0,0.021,0.441,0.297,0.212,0.03,0.91,-6.09,0.17,2.27,-0.52,93.5,85.7,90.6,84.8,77.5,0.238,0.373,0.248,0.217,0.452,0.356,0.167,0.194,0.442,0.111,0.333,0.111,0.6,1.2,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-08,746098,Strikeout,strikeout,True,666310,656427,Bo Naylor,Jack Flaherty,0,e89e9c78-eec7-4bad-a34f-1d15525bb4d2,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,102.0,103.0,107.0,0.021,0.441,0.297,0.212,0.03,0.91,-6.09,0.17,2.27,-0.52,93.5,85.7,90.6,84.8,77.5,0.238,0.373,0.248,0.217,0.452,0.356,0.167,0.194,0.442,0.111,0.333,0.111,0.6,1.2,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-09-08,746098,Strikeout,strikeout,True,595281,676440,Kevin Kiermaier,Tanner Bibee,0,5125a406-d77d-4352-b14b-dfbf72b80ba6,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.88,154.0,103.0,100.0,105.0,0.769,9.7,2.4,7.77,1.17,0.77,0.282,0.415,0.141,0.301,0.451,83.0,100.0,109.0,93.0,103.0,99.0,,,,114.0,103.0,111.0,,,,0.0,0.441,0.27,,0.181,-0.72,-3.47,1.59,,0.13,94.6,82.5,92.5,86.1,,0.279,0.48,0.212,0.156,0.255,0.347,0.197,0.434,0.232,0.239,0.419,0.27,,,,121.0,110.0,113.0,0.107,-0.82,81.4,,,,,,,,,,,,,,,,,,,,,
36,2024-09-08,746098,Home Run,home_run,False,660271,676440,Shohei Ohtani,Tanner Bibee,0,b3e913a8-748b-4c03-ad80-4acc0addfdd6,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.88,154.0,103.0,100.0,105.0,0.769,9.7,2.4,7.77,1.17,0.77,0.282,0.415,0.141,0.301,0.451,83.0,100.0,109.0,93.0,103.0,99.0,,,,114.0,103.0,111.0,,,,0.0,0.441,0.27,,0.181,-0.72,-3.47,1.59,,0.13,94.6,82.5,92.5,86.1,,0.279,0.48,0.212,0.156,0.255,0.347,0.197,0.434,0.232,0.239,0.419,0.27,,,,121.0,110.0,113.0,0.107,-0.82,81.4,,,,,,,,,,,,,,,,,,,,,
37,2024-09-08,746098,Flyout,field_out,True,605141,676440,Mookie Betts,Tanner Bibee,0,32cd57ed-7a2c-47ed-9ea2-1938e816c547,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.88,154.0,103.0,100.0,105.0,0.769,9.7,2.4,7.77,1.17,0.77,0.282,0.415,0.141,0.301,0.451,83.0,100.0,109.0,93.0,103.0,99.0,,,,114.0,103.0,111.0,,,,0.0,0.441,0.27,,0.181,-0.72,-3.47,1.59,,0.13,94.6,82.5,92.5,86.1,,0.279,0.48,0.212,0.156,0.255,0.347,0.197,0.434,0.232,0.239,0.419,0.27,,,,121.0,110.0,113.0,0.107,-0.82,81.4,,,,,,,,,,,,,,,,,,,,,
38,2024-09-08,746098,Strikeout,strikeout,True,518692,676440,Freddie Freeman,Tanner Bibee,0,b15a8526-2126-49fe-8117-68d325d96b10,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.56,3.88,154.0,103.0,100.0,105.0,0.769,9.7,2.4,7.77,1.17,0.77,0.282,0.415,0.141,0.301,0.451,83.0,100.0,109.0,93.0,103.0,99.0,,,,114.0,103.0,111.0,,,,0.0,0.441,0.27,,0.181,-0.72,-3.47,1.59,,0.13,94.6,82.5,92.5,86.1,,0.279,0.48,0.212,0.156,0.255,0.347,0.197,0.434,0.232,0.239,0.419,0.27,,,,121.0,110.0,113.0,0.107,-0.82,81.4,,,,,,,,,,,,,,,,,,,,,
39,2024-09-08,746098,Flyout,field_out,True,677587,656427,Brayan Rocchio,Jack Flaherty,0,69add7a5-a7b0-4462-8c74-220bbec2f3a3,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,102.0,103.0,107.0,0.021,0.441,0.297,0.212,0.03,0.91,-6.09,0.17,2.27,-0.52,93.5,85.7,90.6,84.8,77.5,0.238,0.373,0.248,0.217,0.452,0.356,0.167,0.194,0.442,0.111,0.333,0.111,0.6,1.2,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-09-08,746098,Strikeout,strikeout,True,686823,656427,Will Brennan,Jack Flaherty,0,b3901afa-9532-46bd-8a64-10ad9204429b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,102.0,103.0,107.0,0.021,0.441,0.297,0.212,0.03,0.91,-6.09,0.17,2.27,-0.52,93.5,85.7,90.6,84.8,77.5,0.238,0.373,0.248,0.217,0.452,0.356,0.167,0.194,0.442,0.111,0.333,0.111,0.6,1.2,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-09-08,746098,Flyout,field_out,True,665926,656427,Andrés Giménez,Jack Flaherty,0,7c84972d-1571-41fc-ab75-41285148b383,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,102.0,103.0,107.0,0.021,0.441,0.297,0.212,0.03,0.91,-6.09,0.17,2.27,-0.52,93.5,85.7,90.6,84.8,77.5,0.238,0.373,0.248,0.217,0.452,0.356,0.167,0.194,0.442,0.111,0.333,0.111,0.6,1.2,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-09-08,746098,Pop Out,field_out,True,571970,682120,Max Muncy,Tim Herrin,0,3a9f11a6-9d57-4d97-be55-e7e8995cdb1d,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,2.05,3.64,57.0,98.0,106.0,99.0,0.729,8.68,3.79,5.53,0.32,1.5,0.16,0.403,0.222,0.271,0.424,,,,95.0,95.0,89.0,100.0,98.0,100.0,120.0,98.0,102.0,,,,0.13,0.241,0.274,,,1.36,2.77,0.4,,,95.4,,93.9,87.6,,0.196,0.239,0.143,0.286,0.381,0.287,0.14,0.233,0.411,,,,0.087,0.13,0.111,105.0,99.0,102.0,0.355,2.29,81.6,,,,,,,,,,,,,,,,,,,,,
43,2024-09-08,746098,Single,single,False,669257,682120,Will Smith,Tim Herrin,0,388ba339-1dec-404c-8465-4f4208cb84f8,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,2.05,3.64,57.0,98.0,106.0,99.0,0.729,8.68,3.79,5.53,0.32,1.5,0.16,0.403,0.222,0.271,0.424,,,,95.0,95.0,89.0,100.0,98.0,100.0,120.0,98.0,102.0,,,,0.13,0.241,0.274,,,1.36,2.77,0.4,,,95.4,,93.9,87.6,,0.196,0.239,0.143,0.286,0.381,0.287,0.14,0.233,0.411,,,,0.087,0.13,0.111,105.0,99.0,102.0,0.355,2.29,81.6,,,,,,,,,,,,,,,,,,,,,
44,2024-09-08,746098,Single,single,False,669242,682120,Tommy Edman,Tim Herrin,1,8cce7ba0-f96b-44e8-89ce-80f38d3e74f1,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,2.05,3.64,57.0,98.0,106.0,99.0,0.729,8.68,3.79,5.53,0.32,1.5,0.16,0.403,0.222,0.271,0.424,,,,95.0,95.0,89.0,100.0,98.0,100.0,120.0,98.0,102.0,,,,0.13,0.241,0.274,,,1.36,2.77,0.4,,,95.4,,93.9,87.6,,0.196,0.239,0.143,0.286,0.381,0.287,0.14,0.233,0.411,,,,0.087,0.13,0.111,105.0,99.0,102.0,0.355,2.29,81.6,,,,,,,,,,,,,,,,,,,,,
45,2024-09-08,746098,Strikeout,strikeout,True,621035,680704,Chris Taylor,Nick Sandlin,0,552ba777-b3c1-491b-ab41-d863c43706c3,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.88,4.25,51.0,94.0,94.0,94.0,0.672,10.76,4.24,6.53,1.76,0.76,0.177,0.452,0.161,0.371,0.371,,,,88.0,95.0,92.0,91.0,85.0,82.0,111.0,90.0,100.0,,,,0.085,0.294,0.358,,,-1.29,-3.02,-0.46,,,92.6,,92.5,79.4,,0.279,0.581,0.184,0.242,0.435,0.406,,,,,,,0.286,0.619,0.059,,,,,,,81.0,101.0,92.0,0.263,3.83,84.7,0.075,0.189,0.476,,,,,,,,,,,,
46,2024-09-08,746098,Strikeout,strikeout,True,681624,680704,Andy Pages,Nick Sandlin,0,27ebc1be-385a-4023-8822-4d6b09481651,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.88,4.25,51.0,94.0,94.0,94.0,0.672,10.76,4.24,6.53,1.76,0.76,0.177,0.452,0.161,0.371,0.371,,,,88.0,95.0,92.0,91.0,85.0,82.0,111.0,90.0,100.0,,,,0.085,0.294,0.358,,,-1.29,-3.02,-0.46,,,92.6,,92.5,79.4,,0.279,0.581,0.184,0.242,0.435,0.406,,,,,,,0.286,0.619,0.059,,,,,,,81.0,101.0,92.0,0.263,3.83,84.7,0.075,0.189,0.476,,,,,,,,,,,,
47,2024-09-08,746098,Strikeout,strikeout,True,608070,656427,José Ramírez,Jack Flaherty,0,41bec9fb-ac79-4a85-9bf1-84bcc6fccfd4,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,102.0,103.0,107.0,0.021,0.441,0.297,0.212,0.03,0.91,-6.09,0.17,2.27,-0.52,93.5,85.7,90.6,84.8,77.5,0.238,0.373,0.248,0.217,0.452,0.356,0.167,0.194,0.442,0.111,0.333,0.111,0.6,1.2,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-09-08,746098,Groundout,field_out,True,647304,656427,Josh Naylor,Jack Flaherty,0,62344753-13f7-41f7-94f3-86b3a331ca0b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,102.0,103.0,107.0,0.021,0.441,0.297,0.212,0.03,0.91,-6.09,0.17,2.27,-0.52,93.5,85.7,90.6,84.8,77.5,0.238,0.373,0.248,0.217,0.452,0.356,0.167,0.194,0.442,0.111,0.333,0.111,0.6,1.2,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-09-08,746098,Strikeout,strikeout,True,657041,656427,Lane Thomas,Jack Flaherty,0,c70a75c9-0d41-4618-9cb4-fde4f960bf6a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,102.0,103.0,107.0,0.021,0.441,0.297,0.212,0.03,0.91,-6.09,0.17,2.27,-0.52,93.5,85.7,90.6,84.8,77.5,0.238,0.373,0.248,0.217,0.452,0.356,0.167,0.194,0.442,0.111,0.333,0.111,0.6,1.2,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-09-08,746098,Lineout,field_out,True,595281,671922,Kevin Kiermaier,Cade Smith,0,2f476cb4-8261-4a7c-aa07-620a64babeae,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.12,2.72,68.0,104.0,119.0,109.0,0.735,11.91,2.25,6.22,0.13,1.35,0.281,0.333,0.111,0.281,0.487,,,,112.0,109.0,110.0,,,,125.0,94.0,100.0,,,,,0.683,0.105,,,2.63,,-1.57,,,96.0,,,82.0,,0.188,0.271,0.296,,,,,,,,,,,,,,,,,,,134.0,96.0,110.0,0.213,0.82,88.4,0.167,0.222,0.287,0.333,0.556,0.318,,,,,,,,,
51,2024-09-08,746098,Strikeout,strikeout,True,660271,671922,Shohei Ohtani,Cade Smith,0,c7c72214-86d8-4adf-b6cd-a64f777b60ae,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.12,2.72,68.0,104.0,119.0,109.0,0.735,11.91,2.25,6.22,0.13,1.35,0.281,0.333,0.111,0.281,0.487,,,,112.0,109.0,110.0,,,,125.0,94.0,100.0,,,,,0.683,0.105,,,2.63,,-1.57,,,96.0,,,82.0,,0.188,0.271,0.296,,,,,,,,,,,,,,,,,,,134.0,96.0,110.0,0.213,0.82,88.4,0.167,0.222,0.287,0.333,0.556,0.318,,,,,,,,,
52,2024-09-08,746098,Flyout,field_out,True,605141,671922,Mookie Betts,Cade Smith,0,34f12f7f-4943-430c-8810-cfa6abdf79f3,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.12,2.72,68.0,104.0,119.0,109.0,0.735,11.91,2.25,6.22,0.13,1.35,0.281,0.333,0.111,0.281,0.487,,,,112.0,109.0,110.0,,,,125.0,94.0,100.0,,,,,0.683,0.105,,,2.63,,-1.57,,,96.0,,,82.0,,0.188,0.271,0.296,,,,,,,,,,,,,,,,,,,134.0,96.0,110.0,0.213,0.82,88.4,0.167,0.222,0.287,0.333,0.556,0.318,,,,,,,,,
53,2024-09-08,746098,Groundout,field_out,True,682177,656427,Daniel Schneemann,Jack Flaherty,0,e6509f9e-22f1-402e-a4b7-ab330900d711,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,102.0,103.0,107.0,0.021,0.441,0.297,0.212,0.03,0.91,-6.09,0.17,2.27,-0.52,93.5,85.7,90.6,84.8,77.5,0.238,0.373,0.248,0.217,0.452,0.356,0.167,0.194,0.442,0.111,0.333,0.111,0.6,1.2,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-09-08,746098,Single,single,False,671289,656427,Tyler Freeman,Jack Flaherty,0,64862d7a-2d31-4b63-ae2c-b7a788af40d2,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,102.0,103.0,107.0,0.021,0.441,0.297,0.212,0.03,0.91,-6.09,0.17,2.27,-0.52,93.5,85.7,90.6,84.8,77.5,0.238,0.373,0.248,0.217,0.452,0.356,0.167,0.194,0.442,0.111,0.333,0.111,0.6,1.2,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-09-08,746098,Flyout,field_out,True,666310,656629,Bo Naylor,Michael Kopech,0,badaa530-bacc-4e66-8dcf-298feee9fc23,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.56,3.49,60.2,99.0,142.0,109.0,0.689,11.87,4.15,5.93,1.19,0.86,0.255,0.38,0.131,0.307,0.424,,,,151.0,98.0,110.0,,,,120.0,97.0,105.0,,,,,0.79,0.107,,,1.04,,-0.85,,,98.6,,,86.9,,0.184,0.329,0.342,0.206,0.294,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,106.0,100.0,0.103,0.73,91.1,0.2,0.2,0.308
56,2024-09-08,746098,Strikeout,strikeout,True,700932,656629,Kyle Manzardo,Michael Kopech,0,6c07e87d-c3f4-4f3c-b158-8c515e1d031a,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.56,3.49,60.2,99.0,142.0,109.0,0.689,11.87,4.15,5.93,1.19,0.86,0.255,0.38,0.131,0.307,0.424,,,,151.0,98.0,110.0,,,,120.0,97.0,105.0,,,,,0.79,0.107,,,1.04,,-0.85,,,98.6,,,86.9,,0.184,0.329,0.342,0.206,0.294,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,106.0,100.0,0.103,0.73,91.1,0.2,0.2,0.308
57,2024-09-08,746098,Groundout,field_out,True,518692,543238,Freddie Freeman,Anthony Gose,0,0728f4c8-02ec-40da-857e-da38a9d45fd4,543238.0,anthonygose,Gose,Left,Anthony Gose,CLE,10.38,11.68,4.1,99.0,101.0,100.0,0.789,8.31,2.08,18.69,4.15,1.6,0.176,0.647,0.176,0.471,0.494,,,,90.0,98.0,95.0,,,,115.0,100.0,106.0,,,,,0.557,0.443,,,-4.52,,-7.09,,,95.7,,,86.9,,0.5,1.0,0.2,0.385,0.846,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-09-08,746098,Home Run,home_run,False,571970,543238,Max Muncy,Anthony Gose,0,ad1553ef-e356-4c51-be4c-0a04c135ec5a,543238.0,anthonygose,Gose,Left,Anthony Gose,CLE,10.38,11.68,4.1,99.0,101.0,100.0,0.789,8.31,2.08,18.69,4.15,1.6,0.176,0.647,0.176,0.471,0.494,,,,90.0,98.0,95.0,,,,115.0,100.0,106.0,,,,,0.557,0.443,,,-4.52,,-7.09,,,95.7,,,86.9,,0.5,1.0,0.2,0.385,0.846,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-09-08,746098,Double,double,False,669257,543238,Will Smith,Anthony Gose,0,e6be2a6f-99b1-4049-9d74-360043cceae9,543238.0,anthonygose,Gose,Left,Anthony Gose,CLE,10.38,11.68,4.1,99.0,101.0,100.0,0.789,8.31,2.08,18.69,4.15,1.6,0.176,0.647,0.176,0.471,0.494,,,,90.0,98.0,95.0,,,,115.0,100.0,106.0,,,,,0.557,0.443,,,-4.52,,-7.09,,,95.7,,,86.9,,0.5,1.0,0.2,0.385,0.846,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-09-08,746098,Strikeout,strikeout,True,669242,543238,Tommy Edman,Anthony Gose,0,5d52dad5-895a-434c-af76-2176b058d3d0,543238.0,anthonygose,Gose,Left,Anthony Gose,CLE,10.38,11.68,4.1,99.0,101.0,100.0,0.789,8.31,2.08,18.69,4.15,1.6,0.176,0.647,0.176,0.471,0.494,,,,90.0,98.0,95.0,,,,115.0,100.0,106.0,,,,,0.557,0.443,,,-4.52,,-7.09,,,95.7,,,86.9,,0.5,1.0,0.2,0.385,0.846,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-09-08,746098,Single,single,False,621035,543238,Chris Taylor,Anthony Gose,1,8de11154-d3e2-40ea-91ed-3ce77bd5e4ee,543238.0,anthonygose,Gose,Left,Anthony Gose,CLE,10.38,11.68,4.1,99.0,101.0,100.0,0.789,8.31,2.08,18.69,4.15,1.6,0.176,0.647,0.176,0.471,0.494,,,,90.0,98.0,95.0,,,,115.0,100.0,106.0,,,,,0.557,0.443,,,-4.52,,-7.09,,,95.7,,,86.9,,0.5,1.0,0.2,0.385,0.846,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-09-08,746098,Strikeout,strikeout,True,681624,543238,Andy Pages,Anthony Gose,0,2c75a532-5ee7-4dd8-90b6-4c3695a4d596,543238.0,anthonygose,Gose,Left,Anthony Gose,CLE,10.38,11.68,4.1,99.0,101.0,100.0,0.789,8.31,2.08,18.69,4.15,1.6,0.176,0.647,0.176,0.471,0.494,,,,90.0,98.0,95.0,,,,115.0,100.0,106.0,,,,,0.557,0.443,,,-4.52,,-7.09,,,95.7,,,86.9,,0.5,1.0,0.2,0.385,0.846,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-09-08,746098,Single,single,False,686823,623465,Will Brennan,Evan Phillips,0,ad67a0c6-8579-4d73-9f09-31e1fd92db0a,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.09,3.17,46.2,102.0,121.0,106.0,0.74,10.8,2.51,7.71,1.16,1.04,0.267,0.308,0.192,0.242,0.45,,,,116.0,106.0,107.0,98.0,90.0,97.0,141.0,103.0,114.0,,,,0.104,0.354,0.38,,,1.53,-1.38,0.6,,,96.3,,95.6,84.9,,0.205,0.273,0.364,,,,,,,,,,0.389,0.556,0.103,,,,,,,,,,,,,,,,0.176,0.318,0.305,100.0,95.0,92.0,0.162,-1.06,92.8,0.31,0.552,0.169
64,2024-09-08,746098,Single,single,False,665926,623465,Andrés Giménez,Evan Phillips,1,de043c14-5c99-4edd-a887-de06a59dec50,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.09,3.17,46.2,102.0,121.0,106.0,0.74,10.8,2.51,7.71,1.16,1.04,0.267,0.308,0.192,0.242,0.45,,,,116.0,106.0,107.0,98.0,90.0,97.0,141.0,103.0,114.0,,,,0.104,0.354,0.38,,,1.53,-1.38,0.6,,,96.3,,95.6,84.9,,0.205,0.273,0.364,,,,,,,,,,0.389,0.556,0.103,,,,,,,,,,,,,,,,0.176,0.318,0.305,100.0,95.0,92.0,0.162,-1.06,92.8,0.31,0.552,0.169
65,2024-09-08,746098,Grounded Into DP,grounded_into_double_play,True,608070,623465,José Ramírez,Evan Phillips,1,6f7c7a4d-9a66-4082-9ff7-b2e8c03d5cc6,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.09,3.17,46.2,102.0,121.0,106.0,0.74,10.8,2.51,7.71,1.16,1.04,0.267,0.308,0.192,0.242,0.45,,,,116.0,106.0,107.0,98.0,90.0,97.0,141.0,103.0,114.0,,,,0.104,0.354,0.38,,,1.53,-1.38,0.6,,,96.3,,95.6,84.9,,0.205,0.273,0.364,,,,,,,,,,0.389,0.556,0.103,,,,,,,,,,,,,,,,0.176,0.318,0.305,100.0,95.0,92.0,0.162,-1.06,92.8,0.31,0.552,0.169
66,2024-09-08,746098,Walk,walk,False,647304,623465,Josh Naylor,Evan Phillips,0,28bb784d-ea55-4f47-9bd3-f845add264b0,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.09,3.17,46.2,102.0,121.0,106.0,0.74,10.8,2.51,7.71,1.16,1.04,0.267,0.308,0.192,0.242,0.45,,,,116.0,106.0,107.0,98.0,90.0,97.0,141.0,103.0,114.0,,,,0.104,0.354,0.38,,,1.53,-1.38,0.6,,,96.3,,95.6,84.9,,0.205,0.273,0.364,,,,,,,,,,0.389,0.556,0.103,,,,,,,,,,,,,,,,0.176,0.318,0.305,100.0,95.0,92.0,0.162,-1.06,92.8,0.31,0.552,0.169
67,2024-09-08,746098,Strikeout,strikeout,True,657041,623465,Lane Thomas,Evan Phillips,0,1a88d0d9-4563-415a-a8b1-97c50aeba48d,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.09,3.17,46.2,102.0,121.0,106.0,0.74,10.8,2.51,7.71,1.16,1.04,0.267,0.308,0.192,0.242,0.45,,,,116.0,106.0,107.0,98.0,90.0,97.0,141.0,103.0,114.0,,,,0.104,0.354,0.38,,,1.53,-1.38,0.6,,,96.3,,95.6,84.9,,0.205,0.273,0.364,,,,,,,,,,0.389,0.556,0.103,,,,,,,,,,,,,,,,0.176,0.318,0.305,100.0,95.0,92.0,0.162,-1.06,92.8,0.31,0.552,0.169
