,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff
27,2024-04-09,745357,Forceout,force_out,True,656180,690986,Riley Adams,Kyle Harrison,1,cf1c3e1a-ad2f-49f2-8f77-67244de5711e,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
28,2024-04-09,745357,Flyout,field_out,True,656305,672851,Matt Chapman,Joan Adon,0,17861b9e-449f-4054-819c-08539b4af802,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
29,2024-04-09,745357,Single,single,False,642731,672851,Thairo Estrada,Joan Adon,0,c7da21a1-8470-4cce-adde-901df25669b0,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
30,2024-04-09,745357,Sac Bunt,sac_bunt,True,573262,672851,Mike Yastrzemski,Joan Adon,1,ae75c729-355e-45b2-9acd-4ccde2d53263,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
31,2024-04-09,745357,Walk,walk,False,672275,672851,Patrick Bailey,Joan Adon,0,19f28201-7c1e-4139-bc7b-9b840f27ba95,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
32,2024-04-09,745357,Forceout,force_out,True,605113,672851,Nick Ahmed,Joan Adon,1,4723db41-d46d-41f3-8596-2a433acded0b,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
33,2024-04-09,745357,Groundout,field_out,True,545121,690986,Ildemaro Vargas,Kyle Harrison,0,5218b741-881a-40d8-b062-c41c1c7a1e98,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
34,2024-04-09,745357,Lineout,field_out,True,702358,690986,Trey Lipscomb,Kyle Harrison,0,239ece46-20dc-4ca2-9c3e-3509a22ed3a0,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
35,2024-04-09,745357,Single,single,False,696285,690986,Jacob Young,Kyle Harrison,0,d7cf8f09-9f26-41f2-b9d0-6a24957de4c0,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
36,2024-04-09,745357,Single,single,False,682928,690986,CJ Abrams,Kyle Harrison,1,b30ca393-824e-431b-9d67-067952f55a7f,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
