,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
38,2024-09-03,745047,Flyout,field_out,True,669304,605488,Jose Miranda,Jeffrey Springs,0,c02b8dbd-e543-4ff1-b39d-afbfffb1e99f,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
39,2024-09-03,745047,Strikeout,strikeout,True,666624,701581,Christopher Morel,David Festa,0,c0881c04-9e28-4092-8da8-a301dab6dd44,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
40,2024-09-03,745047,Flyout,field_out,True,664040,701581,Brandon Lowe,David Festa,0,b3f99ec8-9177-47d5-bf52-59a10a3191b2,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
41,2024-09-03,745047,Strikeout,strikeout,True,691406,701581,Junior Caminero,David Festa,0,71a0318a-8138-4d91-855e-578b8216a9b9,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
42,2024-09-03,745047,Groundout,field_out,True,467793,605488,Carlos Santana,Jeffrey Springs,0,8ea713ec-8bdd-472a-98d7-5985972bf5b9,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
43,2024-09-03,745047,Groundout,field_out,True,571657,605488,Kyle Farmer,Jeffrey Springs,0,0aa19e6d-27ad-445d-bec9-3b7715a29980,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
44,2024-09-03,745047,Strikeout,strikeout,True,686797,605488,Brooks Lee,Jeffrey Springs,0,ce5e1474-43cc-4892-9c0a-5fcda22f4f2c,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
45,2024-09-03,745047,Single,single,False,666139,573204,Josh Lowe,Caleb Thielbar,0,e22424de-a0bb-4981-8ad1-841cc536bcce,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.71,4.25,41.0,105.0,112.0,104.0,0.775,10.32,3.95,9.66,1.1,1.02,0.183,0.458,0.158,0.258,0.455,,,,87.0,105.0,98.0,,,,139.0,106.0,111.0,,,,,0.431,,0.321,,-1.11,,,-0.79,,93.2,,,,81.5,,,,0.322,0.483,0.158,,,,0.295,0.432,0.276,119.0,106.0,108.0,0.248,1.41,74.1,0.094,0.188,0.394,,,,,,
46,2024-09-03,745047,Strikeout,strikeout,True,676356,573204,Jonny DeLuca,Caleb Thielbar,0,b754f431-5403-4cd7-ac76-f699e499ca6f,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.71,4.25,41.0,105.0,112.0,104.0,0.775,10.32,3.95,9.66,1.1,1.02,0.183,0.458,0.158,0.258,0.455,,,,87.0,105.0,98.0,,,,139.0,106.0,111.0,,,,,0.431,,0.321,,-1.11,,,-0.79,,93.2,,,,81.5,,,,0.322,0.483,0.158,,,,0.295,0.432,0.276,119.0,106.0,108.0,0.248,1.41,74.1,0.094,0.188,0.394,,,,,,
47,2024-09-03,745047,Strikeout,strikeout,True,666018,573204,Jonathan Aranda,Caleb Thielbar,0,7d21fb2f-2960-4ea8-920a-95b53774439c,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.71,4.25,41.0,105.0,112.0,104.0,0.775,10.32,3.95,9.66,1.1,1.02,0.183,0.458,0.158,0.258,0.455,,,,87.0,105.0,98.0,,,,139.0,106.0,111.0,,,,,0.431,,0.321,,-1.11,,,-0.79,,93.2,,,,81.5,,,,0.322,0.483,0.158,,,,0.295,0.432,0.276,119.0,106.0,108.0,0.248,1.41,74.1,0.094,0.188,0.394,,,,,,
48,2024-09-03,745047,Strikeout,strikeout,True,676609,543859,José Caballero,Michael Tonkin,1,db4a9504-658a-4bdd-8667-44da13c087d1,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,3.73,4.46,72.1,98.0,104.0,99.0,0.785,9.58,3.48,7.71,0.75,1.14,0.173,0.421,0.152,0.284,0.405,,,,110.0,102.0,101.0,85.0,98.0,97.0,107.0,95.0,100.0,,,,0.177,0.38,,0.443,,0.47,,0.87,-0.32,,93.2,,,92.5,83.1,,,,0.211,0.36,0.235,0.198,0.292,0.274,0.444,0.556,0.25,,,,,,,,,,0.325,0.45,0.17,,,
49,2024-09-03,745047,Groundout,field_out,True,650489,656876,Willi Castro,Drew Rasmussen,0,9a57de25-513d-43c7-943b-09e10d6b8f80,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.55,2.22,17.2,103.0,128.0,107.0,0.664,10.7,2.04,7.13,0.0,1.4,0.444,0.333,0.156,0.222,0.431,,,,135.0,110.0,117.0,126.0,101.0,106.0,129.0,113.0,125.0,121.0,94.0,90.0,0.323,0.349,0.271,0.056,,3.73,1.16,-2.03,7.07,,97.4,89.9,,96.1,85.3,,,,0.1,0.15,0.375,,,,0.1,0.1,0.4,,,,,,,,,,0.348,0.435,0.226,0.25,0.25,0.444
50,2024-09-03,745047,Strikeout,strikeout,True,663616,656876,Trevor Larnach,Drew Rasmussen,0,1190f884-e30b-4fa7-bd3b-ab7473dd49f0,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.55,2.22,17.2,103.0,128.0,107.0,0.664,10.7,2.04,7.13,0.0,1.4,0.444,0.333,0.156,0.222,0.431,,,,135.0,110.0,117.0,126.0,101.0,106.0,129.0,113.0,125.0,121.0,94.0,90.0,0.323,0.349,0.271,0.056,,3.73,1.16,-2.03,7.07,,97.4,89.9,,96.1,85.3,,,,0.1,0.15,0.375,,,,0.1,0.1,0.4,,,,,,,,,,0.348,0.435,0.226,0.25,0.25,0.444
51,2024-09-03,745047,Flyout,field_out,True,670242,656876,Matt Wallner,Drew Rasmussen,0,f78d9db8-24ab-4e6a-a4f6-02e8eb8ae9ad,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.55,2.22,17.2,103.0,128.0,107.0,0.664,10.7,2.04,7.13,0.0,1.4,0.444,0.333,0.156,0.222,0.431,,,,135.0,110.0,117.0,126.0,101.0,106.0,129.0,113.0,125.0,121.0,94.0,90.0,0.323,0.349,0.271,0.056,,3.73,1.16,-2.03,7.07,,97.4,89.9,,96.1,85.3,,,,0.1,0.15,0.375,,,,0.1,0.1,0.4,,,,,,,,,,0.348,0.435,0.226,0.25,0.25,0.444
52,2024-09-03,745047,Pop Out,field_out,True,686482,543859,Logan Driscoll,Michael Tonkin,0,52b60d34-eb6d-4737-998d-dfdf8402f148,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,3.73,4.46,72.1,98.0,104.0,99.0,0.785,9.58,3.48,7.71,0.75,1.14,0.173,0.421,0.152,0.284,0.405,,,,110.0,102.0,101.0,85.0,98.0,97.0,107.0,95.0,100.0,,,,0.177,0.38,,0.443,,0.47,,0.87,-0.32,,93.2,,,92.5,83.1,,,,0.211,0.36,0.235,0.198,0.292,0.274,0.444,0.556,0.25,,,,,,,,,,0.325,0.45,0.17,,,
53,2024-09-03,745047,Hit By Pitch,hit_by_pitch,False,642350,543859,Jose Siri,Michael Tonkin,0,887aa0c6-c729-4d92-9fad-a487701af6dd,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,3.73,4.46,72.1,98.0,104.0,99.0,0.785,9.58,3.48,7.71,0.75,1.14,0.173,0.421,0.152,0.284,0.405,,,,110.0,102.0,101.0,85.0,98.0,97.0,107.0,95.0,100.0,,,,0.177,0.38,,0.443,,0.47,,0.87,-0.32,,93.2,,,92.5,83.1,,,,0.211,0.36,0.235,0.198,0.292,0.274,0.444,0.556,0.25,,,,,,,,,,0.325,0.45,0.17,,,
54,2024-09-03,745047,Strikeout,strikeout,True,666624,543859,Christopher Morel,Michael Tonkin,1,5c750d75-24e8-439c-b8b6-c1d950a2bfc8,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,3.73,4.46,72.1,98.0,104.0,99.0,0.785,9.58,3.48,7.71,0.75,1.14,0.173,0.421,0.152,0.284,0.405,,,,110.0,102.0,101.0,85.0,98.0,97.0,107.0,95.0,100.0,,,,0.177,0.38,,0.443,,0.47,,0.87,-0.32,,93.2,,,92.5,83.1,,,,0.211,0.36,0.235,0.198,0.292,0.274,0.444,0.556,0.25,,,,,,,,,,0.325,0.45,0.17,,,
55,2024-09-03,745047,Lineout,field_out,True,664040,543859,Brandon Lowe,Michael Tonkin,0,3d72f97e-f19b-483a-bdcb-9f1de9c20976,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,3.73,4.46,72.1,98.0,104.0,99.0,0.785,9.58,3.48,7.71,0.75,1.14,0.173,0.421,0.152,0.284,0.405,,,,110.0,102.0,101.0,85.0,98.0,97.0,107.0,95.0,100.0,,,,0.177,0.38,,0.443,,0.47,,0.87,-0.32,,93.2,,,92.5,83.1,,,,0.211,0.36,0.235,0.198,0.292,0.274,0.444,0.556,0.25,,,,,,,,,,0.325,0.45,0.17,,,
56,2024-09-03,745047,Strikeout,strikeout,True,680777,656876,Ryan Jeffers,Drew Rasmussen,0,5a720356-0eb9-4a58-ace4-937079be7a40,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.55,2.22,17.2,103.0,128.0,107.0,0.664,10.7,2.04,7.13,0.0,1.4,0.444,0.333,0.156,0.222,0.431,,,,135.0,110.0,117.0,126.0,101.0,106.0,129.0,113.0,125.0,121.0,94.0,90.0,0.323,0.349,0.271,0.056,,3.73,1.16,-2.03,7.07,,97.4,89.9,,96.1,85.3,,,,0.1,0.15,0.375,,,,0.1,0.1,0.4,,,,,,,,,,0.348,0.435,0.226,0.25,0.25,0.444
57,2024-09-03,745047,Groundout,field_out,True,668904,656876,Royce Lewis,Drew Rasmussen,0,e3acf3b3-72d4-48bc-8805-d24085ff6fba,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.55,2.22,17.2,103.0,128.0,107.0,0.664,10.7,2.04,7.13,0.0,1.4,0.444,0.333,0.156,0.222,0.431,,,,135.0,110.0,117.0,126.0,101.0,106.0,129.0,113.0,125.0,121.0,94.0,90.0,0.323,0.349,0.271,0.056,,3.73,1.16,-2.03,7.07,,97.4,89.9,,96.1,85.3,,,,0.1,0.15,0.375,,,,0.1,0.1,0.4,,,,,,,,,,0.348,0.435,0.226,0.25,0.25,0.444
58,2024-09-03,745047,Strikeout,strikeout,True,669304,656876,Jose Miranda,Drew Rasmussen,0,cefb906e-f8b1-4c87-ad76-f0ce055b1b65,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.55,2.22,17.2,103.0,128.0,107.0,0.664,10.7,2.04,7.13,0.0,1.4,0.444,0.333,0.156,0.222,0.431,,,,135.0,110.0,117.0,126.0,101.0,106.0,129.0,113.0,125.0,121.0,94.0,90.0,0.323,0.349,0.271,0.056,,3.73,1.16,-2.03,7.07,,97.4,89.9,,96.1,85.3,,,,0.1,0.15,0.375,,,,0.1,0.1,0.4,,,,,,,,,,0.348,0.435,0.226,0.25,0.25,0.444
59,2024-09-03,745047,Pop Out,field_out,True,691406,650895,Junior Caminero,Diego Castillo,0,3d5b15ca-658b-4787-ad31-e92e384a9f96,650895.0,diegocastillo,Castillo. D,Right,Diego Castillo,MIN,2.25,3.88,8.0,90.0,95.0,96.0,0.817,4.5,7.88,5.63,0.0,1.0,0.409,0.273,0.136,0.273,0.432,9.0,45.0,52.0,69.0,95.0,82.0,85.0,84.0,85.0,102.0,93.0,102.0,,,,0.266,0.065,,0.662,0.007,1.61,,0.22,0.93,-1.99,95.9,,88.2,95.2,86.7,,,,,,,0.133,0.133,0.293,,,,,,,,,,,,,0.333,0.556,0.0,,,
60,2024-09-03,745047,Strikeout,strikeout,True,666139,650895,Josh Lowe,Diego Castillo,0,6b33c1e0-0fd8-4fe6-aa94-730b4e467d48,650895.0,diegocastillo,Castillo. D,Right,Diego Castillo,MIN,2.25,3.88,8.0,90.0,95.0,96.0,0.817,4.5,7.88,5.63,0.0,1.0,0.409,0.273,0.136,0.273,0.432,9.0,45.0,52.0,69.0,95.0,82.0,85.0,84.0,85.0,102.0,93.0,102.0,,,,0.266,0.065,,0.662,0.007,1.61,,0.22,0.93,-1.99,95.9,,88.2,95.2,86.7,,,,,,,0.133,0.133,0.293,,,,,,,,,,,,,0.333,0.556,0.0,,,
61,2024-09-03,745047,Pop Out,field_out,True,676356,650895,Jonny DeLuca,Diego Castillo,0,c8508125-b7b4-436d-8046-9b2d0ff33001,650895.0,diegocastillo,Castillo. D,Right,Diego Castillo,MIN,2.25,3.88,8.0,90.0,95.0,96.0,0.817,4.5,7.88,5.63,0.0,1.0,0.409,0.273,0.136,0.273,0.432,9.0,45.0,52.0,69.0,95.0,82.0,85.0,84.0,85.0,102.0,93.0,102.0,,,,0.266,0.065,,0.662,0.007,1.61,,0.22,0.93,-1.99,95.9,,88.2,95.2,86.7,,,,,,,0.133,0.133,0.293,,,,,,,,,,,,,0.333,0.556,0.0,,,
62,2024-09-03,745047,Single,single,False,467793,670955,Carlos Santana,Edwin Uceta,0,b2a85008-c27a-4ddc-baf0-0cb58a9fc0c4,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.75,1.68,36.0,106.0,118.0,106.0,0.701,12.5,1.5,4.75,0.25,0.76,0.211,0.447,0.237,0.224,0.405,106.0,111.0,107.0,,,,137.0,102.0,107.0,97.0,100.0,100.0,127.0,103.0,106.0,0.377,,0.222,0.046,0.35,,0.99,3.15,2.05,3.37,,89.2,88.2,94.2,81.0,0.13,0.148,0.406,,,,,,,,,,101.0,122.0,108.0,0.005,5.37,81.6,,,,0.111,0.139,0.324,0.25,0.375,0.225
63,2024-09-03,745047,Single,single,False,666397,670955,Edouard Julien,Edwin Uceta,1,5f2d807b-da8b-44fc-87dc-151ebfc2a42b,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.75,1.68,36.0,106.0,118.0,106.0,0.701,12.5,1.5,4.75,0.25,0.76,0.211,0.447,0.237,0.224,0.405,106.0,111.0,107.0,,,,137.0,102.0,107.0,97.0,100.0,100.0,127.0,103.0,106.0,0.377,,0.222,0.046,0.35,,0.99,3.15,2.05,3.37,,89.2,88.2,94.2,81.0,0.13,0.148,0.406,,,,,,,,,,101.0,122.0,108.0,0.005,5.37,81.6,,,,0.111,0.139,0.324,0.25,0.375,0.225
64,2024-09-03,745047,Strikeout,strikeout,True,686797,670955,Brooks Lee,Edwin Uceta,0,02a18feb-25da-4e52-a2e5-b70399d64011,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.75,1.68,36.0,106.0,118.0,106.0,0.701,12.5,1.5,4.75,0.25,0.76,0.211,0.447,0.237,0.224,0.405,106.0,111.0,107.0,,,,137.0,102.0,107.0,97.0,100.0,100.0,127.0,103.0,106.0,0.377,,0.222,0.046,0.35,,0.99,3.15,2.05,3.37,,89.2,88.2,94.2,81.0,0.13,0.148,0.406,,,,,,,,,,101.0,122.0,108.0,0.005,5.37,81.6,,,,0.111,0.139,0.324,0.25,0.375,0.225
65,2024-09-03,745047,Strikeout,strikeout,True,650489,670955,Willi Castro,Edwin Uceta,0,b02195bb-bae2-4b4d-93e7-75cf95c27935,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.75,1.68,36.0,106.0,118.0,106.0,0.701,12.5,1.5,4.75,0.25,0.76,0.211,0.447,0.237,0.224,0.405,106.0,111.0,107.0,,,,137.0,102.0,107.0,97.0,100.0,100.0,127.0,103.0,106.0,0.377,,0.222,0.046,0.35,,0.99,3.15,2.05,3.37,,89.2,88.2,94.2,81.0,0.13,0.148,0.406,,,,,,,,,,101.0,122.0,108.0,0.005,5.37,81.6,,,,0.111,0.139,0.324,0.25,0.375,0.225
66,2024-09-03,745047,Groundout,field_out,True,543877,664076,Christian Vázquez,Garrett Cleavinger,0,a49910fb-5201-4dc4-a90d-5a03a1155447,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.44,4.43,55.0,95.0,116.0,100.0,0.721,10.8,4.58,7.85,0.82,1.2,0.204,0.43,0.19,0.324,0.411,,,,103.0,94.0,95.0,92.0,95.0,93.0,130.0,97.0,108.0,116.0,95.0,96.0,0.085,0.229,0.279,0.407,,1.23,-0.18,-2.48,0.36,,96.3,90.7,,95.7,84.5,,,,0.088,0.176,0.247,0.194,0.242,0.378,0.262,0.286,0.342,,,,,,,,,,0.389,0.556,0.111,0.3,0.5,0.314
