,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff
37,2024-09-25,744877,Sac Bunt,sac_bunt,True,664770,690916,Nathan Lukes,Richard Fitts,1,6a73d86a-afde-4dbf-be26-15bc65d481f2,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,1.74,3.99,20.2,104.0,112.0,106.0,0.872,3.92,3.05,8.27,0.0,0.83,0.406,0.319,0.145,0.261,0.443,102.0,98.0,97.0,,,,126.0,113.0,114.0,107.0,103.0,116.0,,0.446,0.108,0.446,1.1,-3.33,,1.91,94.5,88.7,,85.2,0.2,0.267,0.162,0.5,0.5,0.143,0.259,0.296,0.149,,,,0.231,0.231,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-09-25,744877,Pop Out,field_out,True,665489,690916,Vladimir Guerrero Jr.,Richard Fitts,0,c30c9205-2d49-43d2-819e-fcd29009d5bc,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,1.74,3.99,20.2,104.0,112.0,106.0,0.872,3.92,3.05,8.27,0.0,0.83,0.406,0.319,0.145,0.261,0.443,102.0,98.0,97.0,,,,126.0,113.0,114.0,107.0,103.0,116.0,,0.446,0.108,0.446,1.1,-3.33,,1.91,94.5,88.7,,85.2,0.2,0.267,0.162,0.5,0.5,0.143,0.259,0.296,0.149,,,,0.231,0.231,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-09-25,744877,Single,single,True,672386,690916,Alejandro Kirk,Richard Fitts,1,80f4db25-010f-4638-a19e-c0443d817ebb,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,1.74,3.99,20.2,104.0,112.0,106.0,0.872,3.92,3.05,8.27,0.0,0.83,0.406,0.319,0.145,0.261,0.443,102.0,98.0,97.0,,,,126.0,113.0,114.0,107.0,103.0,116.0,,0.446,0.108,0.446,1.1,-3.33,,1.91,94.5,88.7,,85.2,0.2,0.267,0.162,0.5,0.5,0.143,0.259,0.296,0.149,,,,0.231,0.231,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-09-25,744877,Double,double,False,680776,592332,Jarren Duran,Kevin Gausman,0,f0901f2b-feb3-463e-af35-7f2bd3b23049,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.77,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,88.0,108.0,106.0,0.054,0.528,0.334,0.084,0.43,0.51,-3.21,-1.21,93.9,86.0,93.3,82.7,0.277,0.466,0.175,0.169,0.262,0.335,0.268,0.439,0.266,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-09-25,744877,Walk,walk,False,677800,592332,Wilyer Abreu,Kevin Gausman,0,9785840b-cb2f-49b7-a318-20a2408c217d,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.77,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,88.0,108.0,106.0,0.054,0.528,0.334,0.084,0.43,0.51,-3.21,-1.21,93.9,86.0,93.3,82.7,0.277,0.466,0.175,0.169,0.262,0.335,0.268,0.439,0.266,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-09-25,744877,Single,single,False,671213,592332,Triston Casas,Kevin Gausman,1,c5a42ed3-bf7c-418f-8ebb-1d90f00a43dc,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.77,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,88.0,108.0,106.0,0.054,0.528,0.334,0.084,0.43,0.51,-3.21,-1.21,93.9,86.0,93.3,82.7,0.277,0.466,0.175,0.169,0.262,0.335,0.268,0.439,0.266,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-09-25,744877,Double Play,double_play,True,641933,592332,Tyler O'Neill,Kevin Gausman,1,b19e8df9-7efd-4fcd-89c1-5a8099b3a038,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.77,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,88.0,108.0,106.0,0.054,0.528,0.334,0.084,0.43,0.51,-3.21,-1.21,93.9,86.0,93.3,82.7,0.277,0.466,0.175,0.169,0.262,0.335,0.268,0.439,0.266,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-09-25,744877,Fielders Choice,fielders_choice,False,807799,592332,Masataka Yoshida,Kevin Gausman,1,118af973-7112-47af-ae28-6999e1f0dafa,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.77,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,88.0,108.0,106.0,0.054,0.528,0.334,0.084,0.43,0.51,-3.21,-1.21,93.9,86.0,93.3,82.7,0.277,0.466,0.175,0.169,0.262,0.335,0.268,0.439,0.266,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-09-25,744877,Walk,walk,False,596115,592332,Trevor Story,Kevin Gausman,1,ceb89324-9083-4bd5-a7c0-d425a9ca92d6,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.77,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,88.0,108.0,106.0,0.054,0.528,0.334,0.084,0.43,0.51,-3.21,-1.21,93.9,86.0,93.3,82.7,0.277,0.466,0.175,0.169,0.262,0.335,0.268,0.439,0.266,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-09-25,744877,Flyout,field_out,True,686765,592332,Nick Sogard,Kevin Gausman,0,32859922-45dc-4692-a69f-f47d6a3b0f7f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.77,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,88.0,108.0,106.0,0.054,0.528,0.334,0.084,0.43,0.51,-3.21,-1.21,93.9,86.0,93.3,82.7,0.277,0.466,0.175,0.169,0.262,0.335,0.268,0.439,0.266,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-09-25,744877,Strikeout,strikeout,True,680718,670174,Addison Barger,Josh Winckowski,0,64298150-6b1c-4e14-bd44-df6859468c04,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.14,4.34,76.0,102.0,101.0,100.0,0.809,7.11,3.08,9.59,1.18,1.8,0.228,0.402,0.159,0.321,0.436,72.0,117.0,106.0,105.0,102.0,101.0,124.0,107.0,112.0,,,,0.336,0.051,,0.133,0.47,,-0.16,0.49,95.1,,95.1,85.2,0.167,0.167,0.29,,,,0.167,0.222,0.316,0.306,0.454,0.177,,,,101.0,96.0,99.0,94.0,101.0,95.0,0.352,0.128,-0.21,-2.35,90.4,91.5,0.253,0.495,0.233,0.356,0.467,0.094,,,,,,,,,
48,2024-09-25,744877,Strikeout,strikeout,True,676391,670174,Ernie Clement,Josh Winckowski,0,7380513f-deca-4ccd-8309-e74fed255e45,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.14,4.34,76.0,102.0,101.0,100.0,0.809,7.11,3.08,9.59,1.18,1.8,0.228,0.402,0.159,0.321,0.436,72.0,117.0,106.0,105.0,102.0,101.0,124.0,107.0,112.0,,,,0.336,0.051,,0.133,0.47,,-0.16,0.49,95.1,,95.1,85.2,0.167,0.167,0.29,,,,0.167,0.222,0.316,0.306,0.454,0.177,,,,101.0,96.0,99.0,94.0,101.0,95.0,0.352,0.128,-0.21,-2.35,90.4,91.5,0.253,0.495,0.233,0.356,0.467,0.094,,,,,,,,,
49,2024-09-25,744877,Groundout,field_out,True,677870,670174,Leo Jiménez,Josh Winckowski,0,83cb9b60-731b-4dd5-9d79-9ab01af9f0c1,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.14,4.34,76.0,102.0,101.0,100.0,0.809,7.11,3.08,9.59,1.18,1.8,0.228,0.402,0.159,0.321,0.436,72.0,117.0,106.0,105.0,102.0,101.0,124.0,107.0,112.0,,,,0.336,0.051,,0.133,0.47,,-0.16,0.49,95.1,,95.1,85.2,0.167,0.167,0.29,,,,0.167,0.222,0.316,0.306,0.454,0.177,,,,101.0,96.0,99.0,94.0,101.0,95.0,0.352,0.128,-0.21,-2.35,90.4,91.5,0.253,0.495,0.233,0.356,0.467,0.094,,,,,,,,,
50,2024-09-25,744877,Single,single,False,657136,663893,Connor Wong,Brendon Little,0,07b5604c-8c2a-42b9-b760-c91e61da468f,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.74,3.94,45.2,93.0,89.0,90.0,0.726,7.09,3.74,8.08,1.38,4.75,0.146,0.474,0.234,0.343,0.404,,,,86.0,92.0,89.0,,,,,,,0.57,,,,,,0.28,,,,94.5,,,,,,,,,,,0.287,0.457,0.203,,,,,,,81.0,92.0,85.0,0.112,,-0.29,,93.8,,0.238,0.571,0.289,,,,96.0,95.0,94.0,0.318,0.82,86.7,0.158,0.211,0.437
51,2024-09-25,744877,Grounded Into DP,grounded_into_double_play,True,687093,663893,Vaughn Grissom,Brendon Little,1,7955a750-c05f-48a0-a2b9-034d73d1e5f2,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.74,3.94,45.2,93.0,89.0,90.0,0.726,7.09,3.74,8.08,1.38,4.75,0.146,0.474,0.234,0.343,0.404,,,,86.0,92.0,89.0,,,,,,,0.57,,,,,,0.28,,,,94.5,,,,,,,,,,,0.287,0.457,0.203,,,,,,,81.0,92.0,85.0,0.112,,-0.29,,93.8,,0.238,0.571,0.289,,,,96.0,95.0,94.0,0.318,0.82,86.7,0.158,0.211,0.437
52,2024-09-25,744877,Single,single,False,680776,663893,Jarren Duran,Brendon Little,0,a9f6ec4e-22ec-418d-bbac-e81b8a37e915,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.74,3.94,45.2,93.0,89.0,90.0,0.726,7.09,3.74,8.08,1.38,4.75,0.146,0.474,0.234,0.343,0.404,,,,86.0,92.0,89.0,,,,,,,0.57,,,,,,0.28,,,,94.5,,,,,,,,,,,0.287,0.457,0.203,,,,,,,81.0,92.0,85.0,0.112,,-0.29,,93.8,,0.238,0.571,0.289,,,,96.0,95.0,94.0,0.318,0.82,86.7,0.158,0.211,0.437
53,2024-09-25,744877,Strikeout,strikeout,True,663853,663893,Romy Gonzalez,Brendon Little,0,c5356d5f-d2f2-4426-8c55-153085322a71,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.74,3.94,45.2,93.0,89.0,90.0,0.726,7.09,3.74,8.08,1.38,4.75,0.146,0.474,0.234,0.343,0.404,,,,86.0,92.0,89.0,,,,,,,0.57,,,,,,0.28,,,,94.5,,,,,,,,,,,0.287,0.457,0.203,,,,,,,81.0,92.0,85.0,0.112,,-0.29,,93.8,,0.238,0.571,0.289,,,,96.0,95.0,94.0,0.318,0.82,86.7,0.158,0.211,0.437
54,2024-09-25,744877,Single,single,False,694388,670174,Joey Loperfido,Josh Winckowski,0,6890e002-cf50-40f3-9e4f-fc44ecdd7f0e,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.14,4.34,76.0,102.0,101.0,100.0,0.809,7.11,3.08,9.59,1.18,1.8,0.228,0.402,0.159,0.321,0.436,72.0,117.0,106.0,105.0,102.0,101.0,124.0,107.0,112.0,,,,0.336,0.051,,0.133,0.47,,-0.16,0.49,95.1,,95.1,85.2,0.167,0.167,0.29,,,,0.167,0.222,0.316,0.306,0.454,0.177,,,,101.0,96.0,99.0,94.0,101.0,95.0,0.352,0.128,-0.21,-2.35,90.4,91.5,0.253,0.495,0.233,0.356,0.467,0.094,,,,,,,,,
55,2024-09-25,744877,Strikeout,strikeout,True,623168,670174,Tyler Heineman,Josh Winckowski,0,a9a4747a-c2f3-4a48-b95e-8d4cf803a838,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.14,4.34,76.0,102.0,101.0,100.0,0.809,7.11,3.08,9.59,1.18,1.8,0.228,0.402,0.159,0.321,0.436,72.0,117.0,106.0,105.0,102.0,101.0,124.0,107.0,112.0,,,,0.336,0.051,,0.133,0.47,,-0.16,0.49,95.1,,95.1,85.2,0.167,0.167,0.29,,,,0.167,0.222,0.316,0.306,0.454,0.177,,,,101.0,96.0,99.0,94.0,101.0,95.0,0.352,0.128,-0.21,-2.35,90.4,91.5,0.253,0.495,0.233,0.356,0.467,0.094,,,,,,,,,
56,2024-09-25,744877,Home Run,home_run,False,682729,670174,Jonatan Clase,Josh Winckowski,1,7ff93959-96fd-4149-926a-e18cb67b548a,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.14,4.34,76.0,102.0,101.0,100.0,0.809,7.11,3.08,9.59,1.18,1.8,0.228,0.402,0.159,0.321,0.436,72.0,117.0,106.0,105.0,102.0,101.0,124.0,107.0,112.0,,,,0.336,0.051,,0.133,0.47,,-0.16,0.49,95.1,,95.1,85.2,0.167,0.167,0.29,,,,0.167,0.222,0.316,0.306,0.454,0.177,,,,101.0,96.0,99.0,94.0,101.0,95.0,0.352,0.128,-0.21,-2.35,90.4,91.5,0.253,0.495,0.233,0.356,0.467,0.094,,,,,,,,,
57,2024-09-25,744877,Lineout,field_out,True,664770,670174,Nathan Lukes,Josh Winckowski,0,b8227725-0dce-4a66-bd88-cf67952bd003,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.14,4.34,76.0,102.0,101.0,100.0,0.809,7.11,3.08,9.59,1.18,1.8,0.228,0.402,0.159,0.321,0.436,72.0,117.0,106.0,105.0,102.0,101.0,124.0,107.0,112.0,,,,0.336,0.051,,0.133,0.47,,-0.16,0.49,95.1,,95.1,85.2,0.167,0.167,0.29,,,,0.167,0.222,0.316,0.306,0.454,0.177,,,,101.0,96.0,99.0,94.0,101.0,95.0,0.352,0.128,-0.21,-2.35,90.4,91.5,0.253,0.495,0.233,0.356,0.467,0.094,,,,,,,,,
58,2024-09-25,744877,Single,single,False,665489,670174,Vladimir Guerrero Jr.,Josh Winckowski,0,712460d7-7a15-4348-b1ab-ebaba5a75477,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.14,4.34,76.0,102.0,101.0,100.0,0.809,7.11,3.08,9.59,1.18,1.8,0.228,0.402,0.159,0.321,0.436,72.0,117.0,106.0,105.0,102.0,101.0,124.0,107.0,112.0,,,,0.336,0.051,,0.133,0.47,,-0.16,0.49,95.1,,95.1,85.2,0.167,0.167,0.29,,,,0.167,0.222,0.316,0.306,0.454,0.177,,,,101.0,96.0,99.0,94.0,101.0,95.0,0.352,0.128,-0.21,-2.35,90.4,91.5,0.253,0.495,0.233,0.356,0.467,0.094,,,,,,,,,
59,2024-09-25,744877,Single,single,False,672386,670174,Alejandro Kirk,Josh Winckowski,1,bd511f45-d4b5-4bb7-b018-867e7084ca4d,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.14,4.34,76.0,102.0,101.0,100.0,0.809,7.11,3.08,9.59,1.18,1.8,0.228,0.402,0.159,0.321,0.436,72.0,117.0,106.0,105.0,102.0,101.0,124.0,107.0,112.0,,,,0.336,0.051,,0.133,0.47,,-0.16,0.49,95.1,,95.1,85.2,0.167,0.167,0.29,,,,0.167,0.222,0.316,0.306,0.454,0.177,,,,101.0,96.0,99.0,94.0,101.0,95.0,0.352,0.128,-0.21,-2.35,90.4,91.5,0.253,0.495,0.233,0.356,0.467,0.094,,,,,,,,,
60,2024-09-25,744877,Flyout,field_out,True,680718,669711,Addison Barger,Greg Weissert,0,ea3f4b80-bc2b-4f92-a7c6-da7e4afdb222,669711.0,gregweissert,Weissert,Right,Greg Weissert,BOS,3.13,3.41,63.1,103.0,100.0,104.0,0.809,8.24,2.84,9.24,0.99,1.1,0.249,0.33,0.162,0.292,0.459,86.0,118.0,113.0,93.0,103.0,99.0,113.0,96.0,103.0,,,,0.334,0.228,,0.349,1.81,,0.89,-1.43,93.9,,93.7,80.8,0.173,0.28,0.2,,,,0.3,0.7,0.107,0.342,0.43,0.107,0.32,0.52,0.279,87.0,92.0,97.0,,,,,0.088,,-0.79,,84.6,,,,0.261,0.304,0.356,,,,,,,,,
61,2024-09-25,744877,Flyout,field_out,True,671213,657024,Triston Casas,Erik Swanson,0,aea8c318-bf25-47c2-8402-8858ac29226e,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,TOR,5.03,5.34,39.1,98.0,105.0,100.0,0.782,8.47,3.2,8.24,2.52,1.2,0.233,0.388,0.112,0.422,0.398,80.0,100.0,93.0,,,,105.0,96.0,103.0,144.0,97.0,111.0,,0.499,0.309,0.192,0.97,-3.08,,-1.61,93.9,84.9,,86.8,0.197,0.352,0.217,0.242,0.645,0.289,0.35,0.7,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-09-25,744877,Strikeout,strikeout,True,641933,657024,Tyler O'Neill,Erik Swanson,0,217fc32d-3e43-4595-834e-16aa0586fff6,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,TOR,5.03,5.34,39.1,98.0,105.0,100.0,0.782,8.47,3.2,8.24,2.52,1.2,0.233,0.388,0.112,0.422,0.398,80.0,100.0,93.0,,,,105.0,96.0,103.0,144.0,97.0,111.0,,0.499,0.309,0.192,0.97,-3.08,,-1.61,93.9,84.9,,86.8,0.197,0.352,0.217,0.242,0.645,0.289,0.35,0.7,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-09-25,744877,Flyout,field_out,True,807799,657024,Masataka Yoshida,Erik Swanson,0,1953674c-c7da-4d57-b953-81cd970e9aa2,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,TOR,5.03,5.34,39.1,98.0,105.0,100.0,0.782,8.47,3.2,8.24,2.52,1.2,0.233,0.388,0.112,0.422,0.398,80.0,100.0,93.0,,,,105.0,96.0,103.0,144.0,97.0,111.0,,0.499,0.309,0.192,0.97,-3.08,,-1.61,93.9,84.9,,86.8,0.197,0.352,0.217,0.242,0.645,0.289,0.35,0.7,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-09-25,744877,Single,single,False,676391,663767,Ernie Clement,Chase Shugart,0,85fc8931-849e-4c84-8c53-68a8fd12ef42,663767.0,chaseshugart,Shugart,Right,Chase Shugart,BOS,4.15,3.32,8.2,105.0,99.0,105.0,0.85,8.31,3.12,8.31,1.04,0.5,0.4,0.16,0.24,0.4,0.38,98.0,107.0,101.0,80.0,96.0,92.0,122.0,106.0,118.0,,,,0.19,0.155,,0.275,-7.46,,6.71,0.37,96.1,,95.2,81.2,0.75,1.0,0.167,,,,,,,0.0,0.0,0.0,0.222,0.222,0.313,85.0,117.0,116.0,101.0,107.0,100.0,0.197,0.183,0.04,2.65,92.4,89.7,0.167,0.667,0.222,0.2,0.2,0.167,,,,,,,,,
65,2024-09-25,744877,Grounded Into DP,grounded_into_double_play,True,677870,663767,Leo Jiménez,Chase Shugart,1,50881fda-204a-4a68-9590-c327d1819e13,663767.0,chaseshugart,Shugart,Right,Chase Shugart,BOS,4.15,3.32,8.2,105.0,99.0,105.0,0.85,8.31,3.12,8.31,1.04,0.5,0.4,0.16,0.24,0.4,0.38,98.0,107.0,101.0,80.0,96.0,92.0,122.0,106.0,118.0,,,,0.19,0.155,,0.275,-7.46,,6.71,0.37,96.1,,95.2,81.2,0.75,1.0,0.167,,,,,,,0.0,0.0,0.0,0.222,0.222,0.313,85.0,117.0,116.0,101.0,107.0,100.0,0.197,0.183,0.04,2.65,92.4,89.7,0.167,0.667,0.222,0.2,0.2,0.167,,,,,,,,,
66,2024-09-25,744877,Strikeout,strikeout,True,694388,663767,Joey Loperfido,Chase Shugart,0,bd55025a-87f0-41fc-94d4-40a5bdfca0b4,663767.0,chaseshugart,Shugart,Right,Chase Shugart,BOS,4.15,3.32,8.2,105.0,99.0,105.0,0.85,8.31,3.12,8.31,1.04,0.5,0.4,0.16,0.24,0.4,0.38,98.0,107.0,101.0,80.0,96.0,92.0,122.0,106.0,118.0,,,,0.19,0.155,,0.275,-7.46,,6.71,0.37,96.1,,95.2,81.2,0.75,1.0,0.167,,,,,,,0.0,0.0,0.0,0.222,0.222,0.313,85.0,117.0,116.0,101.0,107.0,100.0,0.197,0.183,0.04,2.65,92.4,89.7,0.167,0.667,0.222,0.2,0.2,0.167,,,,,,,,,
67,2024-09-25,744877,Flyout,field_out,True,596115,643338,Trevor Story,Chad Green,0,2ac395df-a5ae-4936-9a04-a09e9c3d47ec,643338.0,chadgreen,Green,Right,Chad Green,TOR,3.21,3.8,53.1,104.0,120.0,106.0,0.791,7.76,2.36,6.92,1.35,0.74,0.311,0.392,0.122,0.372,0.424,121.0,109.0,110.0,,,,120.0,99.0,101.0,,,,,0.6,,0.393,1.79,,,-0.38,95.5,,,87.7,0.198,0.364,0.181,,,,0.246,0.406,0.331,,,,,,,,,,74.0,54.0,61.0,0.007,,-0.85,,91.5,,,,,,,,,,,,,,,,
68,2024-09-25,744877,Single,single,False,686765,643338,Nick Sogard,Chad Green,0,87437326-9a37-4667-aec4-76e912756644,643338.0,chadgreen,Green,Right,Chad Green,TOR,3.21,3.8,53.1,104.0,120.0,106.0,0.791,7.76,2.36,6.92,1.35,0.74,0.311,0.392,0.122,0.372,0.424,121.0,109.0,110.0,,,,120.0,99.0,101.0,,,,,0.6,,0.393,1.79,,,-0.38,95.5,,,87.7,0.198,0.364,0.181,,,,0.246,0.406,0.331,,,,,,,,,,74.0,54.0,61.0,0.007,,-0.85,,91.5,,,,,,,,,,,,,,,,
69,2024-09-25,744877,Pop Out,field_out,True,657136,643338,Connor Wong,Chad Green,0,c96d5e37-302c-4f24-a7ff-658ba7ea880f,643338.0,chadgreen,Green,Right,Chad Green,TOR,3.21,3.8,53.1,104.0,120.0,106.0,0.791,7.76,2.36,6.92,1.35,0.74,0.311,0.392,0.122,0.372,0.424,121.0,109.0,110.0,,,,120.0,99.0,101.0,,,,,0.6,,0.393,1.79,,,-0.38,95.5,,,87.7,0.198,0.364,0.181,,,,0.246,0.406,0.331,,,,,,,,,,74.0,54.0,61.0,0.007,,-0.85,,91.5,,,,,,,,,,,,,,,,
70,2024-09-25,744877,Strikeout,strikeout,True,687093,643338,Vaughn Grissom,Chad Green,1,9da0a319-d776-40bd-afd6-174d1fa2f687,643338.0,chadgreen,Green,Right,Chad Green,TOR,3.21,3.8,53.1,104.0,120.0,106.0,0.791,7.76,2.36,6.92,1.35,0.74,0.311,0.392,0.122,0.372,0.424,121.0,109.0,110.0,,,,120.0,99.0,101.0,,,,,0.6,,0.393,1.79,,,-0.38,95.5,,,87.7,0.198,0.364,0.181,,,,0.246,0.406,0.331,,,,,,,,,,74.0,54.0,61.0,0.007,,-0.85,,91.5,,,,,,,,,,,,,,,,
