,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
17,2024-07-30,746683,Double,double,False,663697,657006,Jonathan India,Justin Steele,0,1c906960-d4d8-49cd-aa8d-a539a5309289,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,89.0,101.0,99.0,131.0,105.0,110.0,0.596,0.297,0.032,0.35,1.79,0.23,91.6,86.4,83.2,0.257,0.406,0.221,0.157,0.239,0.285,92.0,120.0,109.0,62.0,104.0,96.0,0.053,0.022,2.29,2.93,91.7,79.9,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-30,746683,Strikeout,strikeout,True,682829,657006,Elly De La Cruz,Justin Steele,0,79b29c9d-3cec-4474-b445-e561daf8581a,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,89.0,101.0,99.0,131.0,105.0,110.0,0.596,0.297,0.032,0.35,1.79,0.23,91.6,86.4,83.2,0.257,0.406,0.221,0.157,0.239,0.285,92.0,120.0,109.0,62.0,104.0,96.0,0.053,0.022,2.29,2.93,91.7,79.9,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-30,746683,Strikeout,strikeout,True,668715,657006,Spencer Steer,Justin Steele,0,67de736d-a89f-4b60-a617-c0a293094544,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,89.0,101.0,99.0,131.0,105.0,110.0,0.596,0.297,0.032,0.35,1.79,0.23,91.6,86.4,83.2,0.257,0.406,0.221,0.157,0.239,0.285,92.0,120.0,109.0,62.0,104.0,96.0,0.053,0.022,2.29,2.93,91.7,79.9,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-30,746683,Single,single,False,663886,657006,Tyler Stephenson,Justin Steele,1,5461963a-40dd-4680-8350-f2c4125b55b8,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,89.0,101.0,99.0,131.0,105.0,110.0,0.596,0.297,0.032,0.35,1.79,0.23,91.6,86.4,83.2,0.257,0.406,0.221,0.157,0.239,0.285,92.0,120.0,109.0,62.0,104.0,96.0,0.053,0.022,2.29,2.93,91.7,79.9,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-30,746683,Forceout,force_out,True,600869,657006,Jeimer Candelario,Justin Steele,1,140c9a5a-3073-4587-9245-e414483e7486,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,89.0,101.0,99.0,131.0,105.0,110.0,0.596,0.297,0.032,0.35,1.79,0.23,91.6,86.4,83.2,0.257,0.406,0.221,0.157,0.239,0.285,92.0,120.0,109.0,62.0,104.0,96.0,0.053,0.022,2.29,2.93,91.7,79.9,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-30,746683,Groundout,field_out,True,665804,607259,Miguel Amaya,Nick Martinez,0,4a0045b3-9687-4026-8b29-cda67ab34359,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,93.0,111.0,110.0,102.0,109.0,109.0,0.241,0.072,0.208,1.23,-1.19,0.51,92.6,80.2,85.0,0.202,0.313,0.202,0.261,0.478,0.391,113.0,103.0,105.0,85.0,102.0,94.0,0.15,0.122,0.6,-1.52,92.0,81.1,0.246,0.377,0.078,0.227,0.361,0.401,0.323,0.581,0.294,97.0,109.0,104.0,0.207,0.48,88.9,0.319,0.489,0.129,,,,,,,,,,,,,,,,,,
23,2024-07-30,746683,Flyout,field_out,True,664023,607259,Ian Happ,Nick Martinez,0,50d60cc8-99de-4850-a170-ed08ec7692db,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,93.0,111.0,110.0,102.0,109.0,109.0,0.241,0.072,0.208,1.23,-1.19,0.51,92.6,80.2,85.0,0.202,0.313,0.202,0.261,0.478,0.391,113.0,103.0,105.0,85.0,102.0,94.0,0.15,0.122,0.6,-1.52,92.0,81.1,0.246,0.377,0.078,0.227,0.361,0.401,0.323,0.581,0.294,97.0,109.0,104.0,0.207,0.48,88.9,0.319,0.489,0.129,,,,,,,,,,,,,,,,,,
24,2024-07-30,746683,Strikeout,strikeout,True,683737,607259,Michael Busch,Nick Martinez,0,501ba7bb-c088-4018-8224-a4f8cf732f1d,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,93.0,111.0,110.0,102.0,109.0,109.0,0.241,0.072,0.208,1.23,-1.19,0.51,92.6,80.2,85.0,0.202,0.313,0.202,0.261,0.478,0.391,113.0,103.0,105.0,85.0,102.0,94.0,0.15,0.122,0.6,-1.52,92.0,81.1,0.246,0.377,0.078,0.227,0.361,0.401,0.323,0.581,0.294,97.0,109.0,104.0,0.207,0.48,88.9,0.319,0.489,0.129,,,,,,,,,,,,,,,,,,
25,2024-07-30,746683,Strikeout,strikeout,True,670770,657006,TJ Friedl,Justin Steele,0,70ea52d6-d13e-44d7-ab7b-61b0068d05a4,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,89.0,101.0,99.0,131.0,105.0,110.0,0.596,0.297,0.032,0.35,1.79,0.23,91.6,86.4,83.2,0.257,0.406,0.221,0.157,0.239,0.285,92.0,120.0,109.0,62.0,104.0,96.0,0.053,0.022,2.29,2.93,91.7,79.9,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-30,746683,Strikeout,strikeout,True,656413,657006,Stuart Fairchild,Justin Steele,0,8fef6d3d-3b5a-48f1-9102-645b9863439a,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,89.0,101.0,99.0,131.0,105.0,110.0,0.596,0.297,0.032,0.35,1.79,0.23,91.6,86.4,83.2,0.257,0.406,0.221,0.157,0.239,0.285,92.0,120.0,109.0,62.0,104.0,96.0,0.053,0.022,2.29,2.93,91.7,79.9,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-30,746683,Groundout,field_out,True,682622,657006,Noelvi Marte,Justin Steele,0,9e145cc7-9863-4bc2-b7d3-394cdbc1c7cb,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,89.0,101.0,99.0,131.0,105.0,110.0,0.596,0.297,0.032,0.35,1.79,0.23,91.6,86.4,83.2,0.257,0.406,0.221,0.157,0.239,0.285,92.0,120.0,109.0,62.0,104.0,96.0,0.053,0.022,2.29,2.93,91.7,79.9,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-30,746683,Single,single,False,673548,607259,Seiya Suzuki,Nick Martinez,0,a1386616-d496-4b42-947b-60c8e320572f,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,93.0,111.0,110.0,102.0,109.0,109.0,0.241,0.072,0.208,1.23,-1.19,0.51,92.6,80.2,85.0,0.202,0.313,0.202,0.261,0.478,0.391,113.0,103.0,105.0,85.0,102.0,94.0,0.15,0.122,0.6,-1.52,92.0,81.1,0.246,0.377,0.078,0.227,0.361,0.401,0.323,0.581,0.294,97.0,109.0,104.0,0.207,0.48,88.9,0.319,0.489,0.129,,,,,,,,,,,,,,,,,,
29,2024-07-30,746683,Flyout,field_out,True,641355,607259,Cody Bellinger,Nick Martinez,0,984e4cb3-a424-40d3-8f47-d0609e62acaf,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,93.0,111.0,110.0,102.0,109.0,109.0,0.241,0.072,0.208,1.23,-1.19,0.51,92.6,80.2,85.0,0.202,0.313,0.202,0.261,0.478,0.391,113.0,103.0,105.0,85.0,102.0,94.0,0.15,0.122,0.6,-1.52,92.0,81.1,0.246,0.377,0.078,0.227,0.361,0.401,0.323,0.581,0.294,97.0,109.0,104.0,0.207,0.48,88.9,0.319,0.489,0.129,,,,,,,,,,,,,,,,,,
30,2024-07-30,746683,Flyout,field_out,True,670623,607259,Isaac Paredes,Nick Martinez,0,f17e65fc-dba4-4f94-ac6e-c11ee4438da3,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,93.0,111.0,110.0,102.0,109.0,109.0,0.241,0.072,0.208,1.23,-1.19,0.51,92.6,80.2,85.0,0.202,0.313,0.202,0.261,0.478,0.391,113.0,103.0,105.0,85.0,102.0,94.0,0.15,0.122,0.6,-1.52,92.0,81.1,0.246,0.377,0.078,0.227,0.361,0.401,0.323,0.581,0.294,97.0,109.0,104.0,0.207,0.48,88.9,0.319,0.489,0.129,,,,,,,,,,,,,,,,,,
31,2024-07-30,746683,Single,single,False,663538,607259,Nico Hoerner,Nick Martinez,1,9df8f8de-78c6-48cc-b1ec-047f9017970e,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,93.0,111.0,110.0,102.0,109.0,109.0,0.241,0.072,0.208,1.23,-1.19,0.51,92.6,80.2,85.0,0.202,0.313,0.202,0.261,0.478,0.391,113.0,103.0,105.0,85.0,102.0,94.0,0.15,0.122,0.6,-1.52,92.0,81.1,0.246,0.377,0.078,0.227,0.361,0.401,0.323,0.581,0.294,97.0,109.0,104.0,0.207,0.48,88.9,0.319,0.489,0.129,,,,,,,,,,,,,,,,,,
32,2024-07-30,746683,Groundout,field_out,True,621020,607259,Dansby Swanson,Nick Martinez,0,4fa7d57f-707f-451e-b687-ed6f8cf20d02,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,93.0,111.0,110.0,102.0,109.0,109.0,0.241,0.072,0.208,1.23,-1.19,0.51,92.6,80.2,85.0,0.202,0.313,0.202,0.261,0.478,0.391,113.0,103.0,105.0,85.0,102.0,94.0,0.15,0.122,0.6,-1.52,92.0,81.1,0.246,0.377,0.078,0.227,0.361,0.401,0.323,0.581,0.294,97.0,109.0,104.0,0.207,0.48,88.9,0.319,0.489,0.129,,,,,,,,,,,,,,,,,,
