,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
36,2024-06-01,745980,Flyout,field_out,True,686676,688107,Korey Lee,Robert Gasser,0,e5a2a618-c817-4ff8-986d-7a89b281939d,688107.0,robertgasser,Gasser,Left,Robert Gasser,MIL,2.57,2.88,28.0,102.0,97.0,99.0,0.793,5.14,0.32,9.0,0.64,1.25,0.245,0.362,0.191,0.234,0.524,75.0,95.0,84.0,82.0,105.0,94.0,101.0,103.0,96.0,125.0,101.0,111.0,66.0,105.0,97.0,0.246,0.198,0.093,0.321,0.143,1.74,-6.75,2.42,1.12,1.35,93.3,88.4,87.9,92.5,80.6,0.219,0.219,0.149,0.214,0.214,0.173,0.19,0.333,0.345,0.333,0.4,0.172,0.6,0.9,0.2,,,,,,,,,,,,,,,
37,2024-06-01,745980,Single,single,False,667452,688107,Corey Julks,Robert Gasser,0,912afe9e-2b1d-4215-9cb2-b05a7ed7879a,688107.0,robertgasser,Gasser,Left,Robert Gasser,MIL,2.57,2.88,28.0,102.0,97.0,99.0,0.793,5.14,0.32,9.0,0.64,1.25,0.245,0.362,0.191,0.234,0.524,75.0,95.0,84.0,82.0,105.0,94.0,101.0,103.0,96.0,125.0,101.0,111.0,66.0,105.0,97.0,0.246,0.198,0.093,0.321,0.143,1.74,-6.75,2.42,1.12,1.35,93.3,88.4,87.9,92.5,80.6,0.219,0.219,0.149,0.214,0.214,0.173,0.19,0.333,0.345,0.333,0.4,0.172,0.6,0.9,0.2,,,,,,,,,,,,,,,
38,2024-06-01,745980,Flyout,field_out,True,657557,688107,Paul DeJong,Robert Gasser,0,39f09f68-8a77-44d4-976f-a41333259dac,688107.0,robertgasser,Gasser,Left,Robert Gasser,MIL,2.57,2.88,28.0,102.0,97.0,99.0,0.793,5.14,0.32,9.0,0.64,1.25,0.245,0.362,0.191,0.234,0.524,75.0,95.0,84.0,82.0,105.0,94.0,101.0,103.0,96.0,125.0,101.0,111.0,66.0,105.0,97.0,0.246,0.198,0.093,0.321,0.143,1.74,-6.75,2.42,1.12,1.35,93.3,88.4,87.9,92.5,80.6,0.219,0.219,0.149,0.214,0.214,0.173,0.19,0.333,0.345,0.333,0.4,0.172,0.6,0.9,0.2,,,,,,,,,,,,,,,
39,2024-06-01,745980,Strikeout,strikeout,True,668930,676979,Brice Turang,Garrett Crochet,0,53e81e5a-1f77-460e-963d-3a4141ec8eba,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.552,0.273,0.114,0.061,1.77,2.05,,-2.87,-0.38,97.0,91.4,90.8,,84.1,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,0.213,0.283,0.351,,,,,,,,,,,,,,,
40,2024-06-01,745980,Groundout,field_out,True,687401,676979,Joey Ortiz,Garrett Crochet,0,a280bb77-2e77-4a91-92dd-adf070af2e0f,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.552,0.273,0.114,0.061,1.77,2.05,,-2.87,-0.38,97.0,91.4,90.8,,84.1,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,0.213,0.283,0.351,,,,,,,,,,,,,,,
41,2024-06-01,745980,Single,single,False,661388,676979,William Contreras,Garrett Crochet,0,a4313eeb-5d6c-436c-88b6-78d6dfbeda58,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.552,0.273,0.114,0.061,1.77,2.05,,-2.87,-0.38,97.0,91.4,90.8,,84.1,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,0.213,0.283,0.351,,,,,,,,,,,,,,,
42,2024-06-01,745980,Groundout,field_out,True,592885,676979,Christian Yelich,Garrett Crochet,0,23c541ce-db00-43a6-af83-5074dd906c38,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.552,0.273,0.114,0.061,1.77,2.05,,-2.87,-0.38,97.0,91.4,90.8,,84.1,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,0.213,0.283,0.351,,,,,,,,,,,,,,,
43,2024-06-01,745980,Flyout,field_out,True,657757,657649,Gavin Sheets,Jared Koenig,0,4e940603-5ab0-4b3b-8183-fd4b5be6e746,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,1.66,3.08,38.0,102.0,89.0,99.0,0.763,8.53,2.61,6.39,0.71,1.35,0.223,0.427,0.223,0.282,0.488,66.0,87.0,87.0,81.0,117.0,116.0,89.0,100.0,97.0,,,,91.0,101.0,99.0,0.586,0.002,0.238,,0.02,-3.7,1.4,1.64,,3.47,95.0,90.4,84.8,94.5,,,,,0.2,0.282,0.178,,,,,,,0.194,0.323,0.278,95.0,109.0,104.0,0.154,1.05,80.8,0.19,0.19,0.471,,,,,,
44,2024-06-01,745980,Flyout,field_out,True,672820,657649,Lenyn Sosa,Jared Koenig,0,edaf5314-56a0-4f9c-9b40-27852b497008,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,1.66,3.08,38.0,102.0,89.0,99.0,0.763,8.53,2.61,6.39,0.71,1.35,0.223,0.427,0.223,0.282,0.488,66.0,87.0,87.0,81.0,117.0,116.0,89.0,100.0,97.0,,,,91.0,101.0,99.0,0.586,0.002,0.238,,0.02,-3.7,1.4,1.64,,3.47,95.0,90.4,84.8,94.5,,,,,0.2,0.282,0.178,,,,,,,0.194,0.323,0.278,95.0,109.0,104.0,0.154,1.05,80.8,0.19,0.19,0.471,,,,,,
45,2024-06-01,745980,Single,single,False,666150,657649,Dominic Fletcher,Jared Koenig,0,76fc2419-dde4-4111-972c-ecaa1daca561,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,1.66,3.08,38.0,102.0,89.0,99.0,0.763,8.53,2.61,6.39,0.71,1.35,0.223,0.427,0.223,0.282,0.488,66.0,87.0,87.0,81.0,117.0,116.0,89.0,100.0,97.0,,,,91.0,101.0,99.0,0.586,0.002,0.238,,0.02,-3.7,1.4,1.64,,3.47,95.0,90.4,84.8,94.5,,,,,0.2,0.282,0.178,,,,,,,0.194,0.323,0.278,95.0,109.0,104.0,0.154,1.05,80.8,0.19,0.19,0.471,,,,,,
46,2024-06-01,745980,Strikeout,strikeout,True,664901,657649,Danny Mendick,Jared Koenig,0,d5537808-15f4-4d53-af22-94fb750d6d9b,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,1.66,3.08,38.0,102.0,89.0,99.0,0.763,8.53,2.61,6.39,0.71,1.35,0.223,0.427,0.223,0.282,0.488,66.0,87.0,87.0,81.0,117.0,116.0,89.0,100.0,97.0,,,,91.0,101.0,99.0,0.586,0.002,0.238,,0.02,-3.7,1.4,1.64,,3.47,95.0,90.4,84.8,94.5,,,,,0.2,0.282,0.178,,,,,,,0.194,0.323,0.278,95.0,109.0,104.0,0.154,1.05,80.8,0.19,0.19,0.471,,,,,,
47,2024-06-01,745980,Strikeout,strikeout,True,642715,676979,Willy Adames,Garrett Crochet,0,da6a9f95-00b9-4871-860e-95fd48167923,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.552,0.273,0.114,0.061,1.77,2.05,,-2.87,-0.38,97.0,91.4,90.8,,84.1,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,0.213,0.283,0.351,,,,,,,,,,,,,,,
48,2024-06-01,745980,Single,single,False,656555,676979,Rhys Hoskins,Garrett Crochet,0,4ac3c7fb-6be2-4cad-ae04-06dfcbdb360a,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.552,0.273,0.114,0.061,1.77,2.05,,-2.87,-0.38,97.0,91.4,90.8,,84.1,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,0.213,0.283,0.351,,,,,,,,,,,,,,,
49,2024-06-01,745980,Strikeout,strikeout,True,596142,676979,Gary Sánchez,Garrett Crochet,0,6ddb694a-44a6-424e-94cb-95538ecf751f,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.552,0.273,0.114,0.061,1.77,2.05,,-2.87,-0.38,97.0,91.4,90.8,,84.1,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,0.213,0.283,0.351,,,,,,,,,,,,,,,
50,2024-06-01,745980,Strikeout,strikeout,True,663368,676979,Blake Perkins,Garrett Crochet,0,2a927191-a2c5-4428-8f5b-2af82ee6ee8f,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.552,0.273,0.114,0.061,1.77,2.05,,-2.87,-0.38,97.0,91.4,90.8,,84.1,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,0.213,0.283,0.351,,,,,,,,,,,,,,,
51,2024-06-01,745980,Strikeout,strikeout,True,621545,656730,Zach Remillard,Trevor Megill,0,8c38b4be-c048-4dfd-8dd9-9a3fc23fcb2f,656730.0,trevormegill,Megill,Right,Trevor Megill,MIL,2.05,3.05,30.2,100.0,144.0,114.0,0.693,10.86,2.05,7.04,0.59,0.59,0.269,0.346,0.115,0.359,0.449,,,,126.0,102.0,109.0,257.0,48.0,53.0,,,,,,,0.004,0.703,,,,1.24,,-4.1,,,98.8,,,98.6,,0.236,0.315,0.234,,,,,,,,,,,,,,,,,,,0.125,0.125,0.649,173.0,95.0,126.0,0.293,2.01,87.7
52,2024-06-01,745980,Strikeout,strikeout,True,502054,656730,Tommy Pham,Trevor Megill,0,0795b14d-c03a-4647-8d56-01f474cd0238,656730.0,trevormegill,Megill,Right,Trevor Megill,MIL,2.05,3.05,30.2,100.0,144.0,114.0,0.693,10.86,2.05,7.04,0.59,0.59,0.269,0.346,0.115,0.359,0.449,,,,126.0,102.0,109.0,257.0,48.0,53.0,,,,,,,0.004,0.703,,,,1.24,,-4.1,,,98.8,,,98.6,,0.236,0.315,0.234,,,,,,,,,,,,,,,,,,,0.125,0.125,0.649,173.0,95.0,126.0,0.293,2.01,87.7
53,2024-06-01,745980,Strikeout,strikeout,True,686676,656730,Korey Lee,Trevor Megill,0,630bc612-e793-45fb-9418-dd51ea81f671,656730.0,trevormegill,Megill,Right,Trevor Megill,MIL,2.05,3.05,30.2,100.0,144.0,114.0,0.693,10.86,2.05,7.04,0.59,0.59,0.269,0.346,0.115,0.359,0.449,,,,126.0,102.0,109.0,257.0,48.0,53.0,,,,,,,0.004,0.703,,,,1.24,,-4.1,,,98.8,,,98.6,,0.236,0.315,0.234,,,,,,,,,,,,,,,,,,,0.125,0.125,0.649,173.0,95.0,126.0,0.293,2.01,87.7
54,2024-06-01,745980,Strikeout,strikeout,True,686217,605121,Sal Frelick,Justin Anderson,0,2acda32a-9db6-48b5-9964-dba5c68e287f,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,,,,104.0,97.0,96.0,95.0,100.0,93.0,126.0,102.0,107.0,71.0,114.0,107.0,0.148,0.311,0.081,0.46,,1.78,-1.77,-0.95,-1.04,,96.1,93.0,,94.8,85.6,0.103,0.138,0.208,0.267,0.333,0.192,0.233,0.442,0.439,,,,0.5,0.5,0.095,,,,,,,,,,,,,,,
55,2024-06-01,745980,Walk,walk,False,668930,605121,Brice Turang,Justin Anderson,0,b65a0beb-c4a4-4c28-a416-87c7e80a0bb3,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,,,,104.0,97.0,96.0,95.0,100.0,93.0,126.0,102.0,107.0,71.0,114.0,107.0,0.148,0.311,0.081,0.46,,1.78,-1.77,-0.95,-1.04,,96.1,93.0,,94.8,85.6,0.103,0.138,0.208,0.267,0.333,0.192,0.233,0.442,0.439,,,,0.5,0.5,0.095,,,,,,,,,,,,,,,
56,2024-06-01,745980,Groundout,field_out,True,687401,605121,Joey Ortiz,Justin Anderson,1,dffc2b57-eb97-42c8-a1cc-be14617ebe75,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,,,,104.0,97.0,96.0,95.0,100.0,93.0,126.0,102.0,107.0,71.0,114.0,107.0,0.148,0.311,0.081,0.46,,1.78,-1.77,-0.95,-1.04,,96.1,93.0,,94.8,85.6,0.103,0.138,0.208,0.267,0.333,0.192,0.233,0.442,0.439,,,,0.5,0.5,0.095,,,,,,,,,,,,,,,
57,2024-06-01,745980,Walk,walk,False,661388,605121,William Contreras,Justin Anderson,0,7ad03b39-e34c-403a-ab81-67ba8050ceac,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,,,,104.0,97.0,96.0,95.0,100.0,93.0,126.0,102.0,107.0,71.0,114.0,107.0,0.148,0.311,0.081,0.46,,1.78,-1.77,-0.95,-1.04,,96.1,93.0,,94.8,85.6,0.103,0.138,0.208,0.267,0.333,0.192,0.233,0.442,0.439,,,,0.5,0.5,0.095,,,,,,,,,,,,,,,
58,2024-06-01,745980,Walk,walk,False,592885,673929,Christian Yelich,Jordan Leasure,1,42bc4290-d73c-4706-a6af-b779e4fdd3d5,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,0.598,,0.288,,0.95,,,-5.4,,96.1,,,,88.2,0.169,0.308,0.257,,,,0.419,0.744,0.28,,,,,,,96.0,98.0,100.0,0.114,-1.88,78.6,0.25,0.583,0.273,,,,,,
59,2024-06-01,745980,Single,single,False,642715,673929,Willy Adames,Jordan Leasure,1,d4238e2d-146d-4bb5-8f26-64165035d766,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,0.598,,0.288,,0.95,,,-5.4,,96.1,,,,88.2,0.169,0.308,0.257,,,,0.419,0.744,0.28,,,,,,,96.0,98.0,100.0,0.114,-1.88,78.6,0.25,0.583,0.273,,,,,,
60,2024-06-01,745980,Forceout,force_out,True,656555,673929,Rhys Hoskins,Jordan Leasure,1,3adb324a-c0f6-462e-bfce-79a7e3bc03e7,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,0.598,,0.288,,0.95,,,-5.4,,96.1,,,,88.2,0.169,0.308,0.257,,,,0.419,0.744,0.28,,,,,,,96.0,98.0,100.0,0.114,-1.88,78.6,0.25,0.583,0.273,,,,,,
61,2024-06-01,745980,Groundout,field_out,True,667452,606303,Corey Julks,Joel Payamps,0,be436452-1be1-4631-842e-5bd55b67d3f5,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,4.41,5.58,34.2,101.0,104.0,102.0,0.767,8.05,2.86,7.79,1.56,0.95,0.155,0.466,0.146,0.33,0.445,104.0,92.0,92.0,99.0,102.0,98.0,95.0,99.0,97.0,113.0,104.0,110.0,,,,0.205,0.303,,0.386,0.106,0.1,,0.86,-0.5,-0.89,94.7,,89.6,94.7,83.7,0.176,0.471,0.365,0.207,0.414,0.123,0.245,0.415,0.275,0.313,0.375,0.219,,,,,,,,,,,,,,,,,,
62,2024-06-01,745980,Groundout,field_out,True,657557,606303,Paul DeJong,Joel Payamps,0,0476068f-d84c-4dc3-a674-8ad4e1353a89,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,4.41,5.58,34.2,101.0,104.0,102.0,0.767,8.05,2.86,7.79,1.56,0.95,0.155,0.466,0.146,0.33,0.445,104.0,92.0,92.0,99.0,102.0,98.0,95.0,99.0,97.0,113.0,104.0,110.0,,,,0.205,0.303,,0.386,0.106,0.1,,0.86,-0.5,-0.89,94.7,,89.6,94.7,83.7,0.176,0.471,0.365,0.207,0.414,0.123,0.245,0.415,0.275,0.313,0.375,0.219,,,,,,,,,,,,,,,,,,
63,2024-06-01,745980,Pop Out,field_out,True,657757,606303,Gavin Sheets,Joel Payamps,0,89c47d71-0660-4f98-9551-7a32f4292612,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,4.41,5.58,34.2,101.0,104.0,102.0,0.767,8.05,2.86,7.79,1.56,0.95,0.155,0.466,0.146,0.33,0.445,104.0,92.0,92.0,99.0,102.0,98.0,95.0,99.0,97.0,113.0,104.0,110.0,,,,0.205,0.303,,0.386,0.106,0.1,,0.86,-0.5,-0.89,94.7,,89.6,94.7,83.7,0.176,0.471,0.365,0.207,0.414,0.123,0.245,0.415,0.275,0.313,0.375,0.219,,,,,,,,,,,,,,,,,,
64,2024-06-01,745980,Flyout,field_out,True,596142,673929,Gary Sánchez,Jordan Leasure,0,5bec1868-28ce-4d66-a700-12582209b827,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,0.598,,0.288,,0.95,,,-5.4,,96.1,,,,88.2,0.169,0.308,0.257,,,,0.419,0.744,0.28,,,,,,,96.0,98.0,100.0,0.114,-1.88,78.6,0.25,0.583,0.273,,,,,,
65,2024-06-01,745980,Strikeout,strikeout,True,663368,673929,Blake Perkins,Jordan Leasure,0,d5fe6cf7-d079-41bb-b95f-0d23463d1ac6,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,0.598,,0.288,,0.95,,,-5.4,,96.1,,,,88.2,0.169,0.308,0.257,,,,0.419,0.744,0.28,,,,,,,96.0,98.0,100.0,0.114,-1.88,78.6,0.25,0.583,0.273,,,,,,
66,2024-06-01,745980,Strikeout,strikeout,True,686217,673929,Sal Frelick,Jordan Leasure,0,c2d9475a-8cc2-4664-af92-e4a43b4f5c2a,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,0.598,,0.288,,0.95,,,-5.4,,96.1,,,,88.2,0.169,0.308,0.257,,,,0.419,0.744,0.28,,,,,,,96.0,98.0,100.0,0.114,-1.88,78.6,0.25,0.583,0.273,,,,,,
67,2024-06-01,745980,Hit By Pitch,hit_by_pitch,False,672820,665625,Lenyn Sosa,Elvis Peguero,0,7d9b31b7-fa90-4074-8fda-228777b9f773,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.29,4.02,38.1,99.0,123.0,103.0,0.726,8.22,4.7,8.92,0.7,2.18,0.255,0.373,0.164,0.318,0.391,,,,,,,99.0,97.0,96.0,145.0,101.0,110.0,,,,0.485,,,0.513,,,,0.11,0.15,,,,,96.8,90.2,,,,0.264,0.379,0.148,0.259,0.362,0.413,,,,,,,53.0,40.0,52.0,0.002,-3.42,69.1,,,,,,,,,
68,2024-06-01,745980,Strikeout,strikeout,True,666150,665625,Dominic Fletcher,Elvis Peguero,0,8c2f2c1c-fafb-4494-9e8e-27317819391e,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.29,4.02,38.1,99.0,123.0,103.0,0.726,8.22,4.7,8.92,0.7,2.18,0.255,0.373,0.164,0.318,0.391,,,,,,,99.0,97.0,96.0,145.0,101.0,110.0,,,,0.485,,,0.513,,,,0.11,0.15,,,,,96.8,90.2,,,,0.264,0.379,0.148,0.259,0.362,0.413,,,,,,,53.0,40.0,52.0,0.002,-3.42,69.1,,,,,,,,,
69,2024-06-01,745980,Grounded Into DP,grounded_into_double_play,True,664901,665625,Danny Mendick,Elvis Peguero,1,d29849f8-7776-4894-9d12-449313f34a6d,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.29,4.02,38.1,99.0,123.0,103.0,0.726,8.22,4.7,8.92,0.7,2.18,0.255,0.373,0.164,0.318,0.391,,,,,,,99.0,97.0,96.0,145.0,101.0,110.0,,,,0.485,,,0.513,,,,0.11,0.15,,,,,96.8,90.2,,,,0.264,0.379,0.148,0.259,0.362,0.413,,,,,,,53.0,40.0,52.0,0.002,-3.42,69.1,,,,,,,,,
70,2024-06-01,745980,Strikeout,strikeout,True,668930,656629,Brice Turang,Michael Kopech,0,daee1913-989d-4441-9d7b-9c55cd49080b,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,,,,114.0,103.0,108.0,95.0,106.0,98.0,,0.795,0.107,0.096,0.001,0.09,0.67,,-2.76,-3.7,98.6,91.3,73.5,,86.5,0.22,0.422,0.322,,,,0.28,0.4,0.297,,,,0.2,0.2,0.231,,,,,,,,,,,,,,,
71,2024-06-01,745980,Flyout,field_out,True,687401,656629,Joey Ortiz,Michael Kopech,0,20a307ea-3b71-4589-b7bf-791771807106,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,,,,114.0,103.0,108.0,95.0,106.0,98.0,,0.795,0.107,0.096,0.001,0.09,0.67,,-2.76,-3.7,98.6,91.3,73.5,,86.5,0.22,0.422,0.322,,,,0.28,0.4,0.297,,,,0.2,0.2,0.231,,,,,,,,,,,,,,,
72,2024-06-01,745980,Strikeout,strikeout,True,661388,656629,William Contreras,Michael Kopech,0,af634d02-3380-4cac-bf12-ca71590326c7,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,,,,114.0,103.0,108.0,95.0,106.0,98.0,,0.795,0.107,0.096,0.001,0.09,0.67,,-2.76,-3.7,98.6,91.3,73.5,,86.5,0.22,0.422,0.322,,,,0.28,0.4,0.297,,,,0.2,0.2,0.231,,,,,,,,,,,,,,,
73,2024-06-01,745980,Strikeout,strikeout,True,621545,571948,Zach Remillard,Hoby Milner,0,048d4d21-684a-4774-af20-bbb94efef289,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,,,,0.346,0.178,,0.346,0.131,1.4,,-2.37,1.03,1.39,88.7,,81.2,88.4,79.4,0.1,0.233,0.242,0.418,0.597,0.044,0.22,0.36,0.271,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,
74,2024-06-01,745980,Groundout,field_out,True,502054,571948,Tommy Pham,Hoby Milner,0,32bdd543-e536-4b00-8978-8cc23b43e218,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,,,,0.346,0.178,,0.346,0.131,1.4,,-2.37,1.03,1.39,88.7,,81.2,88.4,79.4,0.1,0.233,0.242,0.418,0.597,0.044,0.22,0.36,0.271,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,
