,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
35,2024-05-12,745825,Single,single,False,660670,622663,Ronald Acuña Jr.,Luis Severino,0,1af7d170-2ca2-4ca5-a07d-ee71fd9b7da5,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
36,2024-05-12,745825,Groundout,field_out,True,645277,622663,Ozzie Albies,Luis Severino,1,7f17e9e2-a4ec-4b38-a97b-246c6a7f361e,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
37,2024-05-12,745825,Groundout,field_out,True,553882,693821,Omar Narváez,Bryce Elder,0,1a660694-3dd9-449e-a1d7-aa6522f81b37,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,,,,0.433,0.138,,0.295,0.133,-4.59,,-0.14,-0.67,0.58,91.2,,84.9,89.9,83.4,0.438,0.875,0.19,0.329,0.37,0.078,0.25,0.5,0.392,,,,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,
38,2024-05-12,745825,Groundout,field_out,True,621466,693821,DJ Stewart,Bryce Elder,0,133e4468-7238-4c19-b7e9-ea65b843be72,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,,,,0.433,0.138,,0.295,0.133,-4.59,,-0.14,-0.67,0.58,91.2,,84.9,89.9,83.4,0.438,0.875,0.19,0.329,0.37,0.078,0.25,0.5,0.392,,,,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,
39,2024-05-12,745825,Groundout,field_out,True,516782,693821,Starling Marte,Bryce Elder,0,8a14bd19-6677-4a2f-beff-d4b80e4d7ba8,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,,,,0.433,0.138,,0.295,0.133,-4.59,,-0.14,-0.67,0.58,91.2,,84.9,89.9,83.4,0.438,0.875,0.19,0.329,0.37,0.078,0.25,0.5,0.392,,,,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,
40,2024-05-12,745825,Walk,walk,False,670097,622663,Zack Short,Luis Severino,0,40b690ae-2236-47fc-b58a-b7dc04d4d17e,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
41,2024-05-12,745825,Single,single,False,621566,622663,Matt Olson,Luis Severino,1,ae7fcde9-2e6a-4bf9-ae35-4deab9f208fb,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
42,2024-05-12,745825,Single,single,False,542303,657585,Marcell Ozuna,Reed Garrett,1,4e089faf-628e-4c96-8252-4d5b78be161f,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,92.0,88.0,82.0,120.0,97.0,105.0,109.0,93.0,89.0,0.123,0.162,0.234,0.208,,-4.83,0.88,-2.61,1.05,,96.4,91.3,,96.2,84.7,0.44,0.84,0.269,0.4,0.733,0.25,0.167,0.208,0.333,0.273,0.485,0.353,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529,,,,,,,,,
43,2024-05-12,745825,Strikeout,strikeout,True,671739,657585,Michael Harris II,Reed Garrett,0,3b6c2e39-5860-48e5-945c-cbd714fa7e25,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,92.0,88.0,82.0,120.0,97.0,105.0,109.0,93.0,89.0,0.123,0.162,0.234,0.208,,-4.83,0.88,-2.61,1.05,,96.4,91.3,,96.2,84.7,0.44,0.84,0.269,0.4,0.733,0.25,0.167,0.208,0.333,0.273,0.485,0.353,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529,,,,,,,,,
44,2024-05-12,745825,Strikeout,strikeout,True,606115,657585,Orlando Arcia,Reed Garrett,0,9a307e8d-81aa-488d-86c9-93929098dd70,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,92.0,88.0,82.0,120.0,97.0,105.0,109.0,93.0,89.0,0.123,0.162,0.234,0.208,,-4.83,0.88,-2.61,1.05,,96.4,91.3,,96.2,84.7,0.44,0.84,0.269,0.4,0.733,0.25,0.167,0.208,0.333,0.273,0.485,0.353,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529,,,,,,,,,
45,2024-05-12,745825,Strikeout,strikeout,True,672284,657585,Jarred Kelenic,Reed Garrett,0,8a65b506-f34a-407e-b52a-94fb29d68bdf,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,92.0,88.0,82.0,120.0,97.0,105.0,109.0,93.0,89.0,0.123,0.162,0.234,0.208,,-4.83,0.88,-2.61,1.05,,96.4,91.3,,96.2,84.7,0.44,0.84,0.269,0.4,0.733,0.25,0.167,0.208,0.333,0.273,0.485,0.353,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529,,,,,,,,,
46,2024-05-12,745825,Double,double,False,596019,693821,Francisco Lindor,Bryce Elder,0,bde0017e-84b9-4460-bf09-587ea3e747fd,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,,,,0.433,0.138,,0.295,0.133,-4.59,,-0.14,-0.67,0.58,91.2,,84.9,89.9,83.4,0.438,0.875,0.19,0.329,0.37,0.078,0.25,0.5,0.392,,,,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,
47,2024-05-12,745825,Double,double,False,624413,693821,Pete Alonso,Bryce Elder,1,7d013ef8-46df-4891-bfca-ef3dbd98e618,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,,,,0.433,0.138,,0.295,0.133,-4.59,,-0.14,-0.67,0.58,91.2,,84.9,89.9,83.4,0.438,0.875,0.19,0.329,0.37,0.078,0.25,0.5,0.392,,,,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,
48,2024-05-12,745825,Pop Out,field_out,True,502110,693821,J.D. Martinez,Bryce Elder,0,16b0bb43-b2e4-4aa7-982b-01f70715821b,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,,,,0.433,0.138,,0.295,0.133,-4.59,,-0.14,-0.67,0.58,91.2,,84.9,89.9,83.4,0.438,0.875,0.19,0.329,0.37,0.078,0.25,0.5,0.392,,,,0.2,0.2,0.294,,,,,,,,,,,,,,,,,,
49,2024-05-12,745825,Strikeout,strikeout,True,621438,607481,Tyrone Taylor,Aaron Bummer,0,3953e0ec-1939-46b9-a7c3-28bf750027b3,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.62,3.22,32.1,103.0,103.0,101.0,0.793,10.3,3.06,10.58,0.28,2.94,0.283,0.326,0.174,0.196,0.416,89.0,81.0,87.0,91.0,121.0,113.0,90.0,104.0,96.0,125.0,103.0,110.0,74.0,96.0,87.0,0.442,0.061,0.082,0.365,0.01,0.31,-4.51,-0.01,0.74,1.71,93.9,87.4,85.3,93.3,82.2,0.2,0.3,0.211,0.37,0.463,0.116,0.224,0.245,0.398,0.385,0.692,0.235,,,,,,,,,,,,,123.0,99.0,103.0,0.039,-1.73,82.3,0.0,0.0,0.167
50,2024-05-12,745825,Walk,walk,False,664056,607481,Harrison Bader,Aaron Bummer,0,126ebbdc-0ac5-40db-ac53-3d5e094d9766,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.62,3.22,32.1,103.0,103.0,101.0,0.793,10.3,3.06,10.58,0.28,2.94,0.283,0.326,0.174,0.196,0.416,89.0,81.0,87.0,91.0,121.0,113.0,90.0,104.0,96.0,125.0,103.0,110.0,74.0,96.0,87.0,0.442,0.061,0.082,0.365,0.01,0.31,-4.51,-0.01,0.74,1.71,93.9,87.4,85.3,93.3,82.2,0.2,0.3,0.211,0.37,0.463,0.116,0.224,0.245,0.398,0.385,0.692,0.235,,,,,,,,,,,,,123.0,99.0,103.0,0.039,-1.73,82.3,0.0,0.0,0.167
51,2024-05-12,745825,Groundout,field_out,True,643446,607481,Jeff McNeil,Aaron Bummer,0,4980da9b-ee3f-4ddb-bb7c-25abb5bb8b9c,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.62,3.22,32.1,103.0,103.0,101.0,0.793,10.3,3.06,10.58,0.28,2.94,0.283,0.326,0.174,0.196,0.416,89.0,81.0,87.0,91.0,121.0,113.0,90.0,104.0,96.0,125.0,103.0,110.0,74.0,96.0,87.0,0.442,0.061,0.082,0.365,0.01,0.31,-4.51,-0.01,0.74,1.71,93.9,87.4,85.3,93.3,82.2,0.2,0.3,0.211,0.37,0.463,0.116,0.224,0.245,0.398,0.385,0.692,0.235,,,,,,,,,,,,,123.0,99.0,103.0,0.039,-1.73,82.3,0.0,0.0,0.167
52,2024-05-12,745825,Groundout,field_out,True,644433,657585,Chadwick Tromp,Reed Garrett,0,34c5cf74-59cf-44d2-bec7-742a1b95278f,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,92.0,88.0,82.0,120.0,97.0,105.0,109.0,93.0,89.0,0.123,0.162,0.234,0.208,,-4.83,0.88,-2.61,1.05,,96.4,91.3,,96.2,84.7,0.44,0.84,0.269,0.4,0.733,0.25,0.167,0.208,0.333,0.273,0.485,0.353,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529,,,,,,,,,
53,2024-05-12,745825,Walk,walk,False,660670,657585,Ronald Acuña Jr.,Reed Garrett,0,74739fa1-2715-4db9-b499-5d498a5b86d3,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,92.0,88.0,82.0,120.0,97.0,105.0,109.0,93.0,89.0,0.123,0.162,0.234,0.208,,-4.83,0.88,-2.61,1.05,,96.4,91.3,,96.2,84.7,0.44,0.84,0.269,0.4,0.733,0.25,0.167,0.208,0.333,0.273,0.485,0.353,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529,,,,,,,,,
54,2024-05-12,745825,Groundout,field_out,True,645277,657585,Ozzie Albies,Reed Garrett,1,8941fe16-f839-406e-9b6b-ba3953c37655,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,92.0,88.0,82.0,120.0,97.0,105.0,109.0,93.0,89.0,0.123,0.162,0.234,0.208,,-4.83,0.88,-2.61,1.05,,96.4,91.3,,96.2,84.7,0.44,0.84,0.269,0.4,0.733,0.25,0.167,0.208,0.333,0.273,0.485,0.353,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529,,,,,,,,,
55,2024-05-12,745825,Strikeout,strikeout,True,621512,607481,Tomás Nido,Aaron Bummer,0,5b091172-6346-4e67-aae2-ff89a7512037,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.62,3.22,32.1,103.0,103.0,101.0,0.793,10.3,3.06,10.58,0.28,2.94,0.283,0.326,0.174,0.196,0.416,89.0,81.0,87.0,91.0,121.0,113.0,90.0,104.0,96.0,125.0,103.0,110.0,74.0,96.0,87.0,0.442,0.061,0.082,0.365,0.01,0.31,-4.51,-0.01,0.74,1.71,93.9,87.4,85.3,93.3,82.2,0.2,0.3,0.211,0.37,0.463,0.116,0.224,0.245,0.398,0.385,0.692,0.235,,,,,,,,,,,,,123.0,99.0,103.0,0.039,-1.73,82.3,0.0,0.0,0.167
56,2024-05-12,745825,Walk,walk,False,621466,607481,DJ Stewart,Aaron Bummer,0,f3d0fb5d-8da8-40c6-8c68-29b357f9c4d8,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.62,3.22,32.1,103.0,103.0,101.0,0.793,10.3,3.06,10.58,0.28,2.94,0.283,0.326,0.174,0.196,0.416,89.0,81.0,87.0,91.0,121.0,113.0,90.0,104.0,96.0,125.0,103.0,110.0,74.0,96.0,87.0,0.442,0.061,0.082,0.365,0.01,0.31,-4.51,-0.01,0.74,1.71,93.9,87.4,85.3,93.3,82.2,0.2,0.3,0.211,0.37,0.463,0.116,0.224,0.245,0.398,0.385,0.692,0.235,,,,,,,,,,,,,123.0,99.0,103.0,0.039,-1.73,82.3,0.0,0.0,0.167
57,2024-05-12,745825,Single,single,False,516782,445926,Starling Marte,Jesse Chavez,1,6b8de1da-ba0a-4d52-a7f9-a88a941bbae6,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,1.74,3.54,41.1,103.0,85.0,98.0,0.837,7.84,2.18,7.19,1.31,1.21,0.299,0.325,0.205,0.291,0.431,63.0,113.0,103.0,,,,92.0,102.0,97.0,98.0,133.0,127.0,84.0,102.0,97.0,0.263,,0.523,0.011,0.112,,1.99,-0.24,-4.71,-2.0,,88.8,85.2,90.7,81.8,,,,0.282,0.538,0.121,0.333,0.667,0.25,0.162,0.257,0.196,0.3,0.55,0.111,,,,,,,,,,93.0,96.0,96.0,0.092,0.54,75.7,0.214,0.286,0.267
58,2024-05-12,745825,Forceout,force_out,True,596019,445926,Francisco Lindor,Jesse Chavez,1,81f2a8f8-39af-40fb-a755-ea0b1b9b0639,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,1.74,3.54,41.1,103.0,85.0,98.0,0.837,7.84,2.18,7.19,1.31,1.21,0.299,0.325,0.205,0.291,0.431,63.0,113.0,103.0,,,,92.0,102.0,97.0,98.0,133.0,127.0,84.0,102.0,97.0,0.263,,0.523,0.011,0.112,,1.99,-0.24,-4.71,-2.0,,88.8,85.2,90.7,81.8,,,,0.282,0.538,0.121,0.333,0.667,0.25,0.162,0.257,0.196,0.3,0.55,0.111,,,,,,,,,,93.0,96.0,96.0,0.092,0.54,75.7,0.214,0.286,0.267
59,2024-05-12,745825,Flyout,field_out,True,624413,445926,Pete Alonso,Jesse Chavez,0,12a253c5-c767-410a-b96c-ed07327f491d,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,1.74,3.54,41.1,103.0,85.0,98.0,0.837,7.84,2.18,7.19,1.31,1.21,0.299,0.325,0.205,0.291,0.431,63.0,113.0,103.0,,,,92.0,102.0,97.0,98.0,133.0,127.0,84.0,102.0,97.0,0.263,,0.523,0.011,0.112,,1.99,-0.24,-4.71,-2.0,,88.8,85.2,90.7,81.8,,,,0.282,0.538,0.121,0.333,0.667,0.25,0.162,0.257,0.196,0.3,0.55,0.111,,,,,,,,,,93.0,96.0,96.0,0.092,0.54,75.7,0.214,0.286,0.267
60,2024-05-12,745825,Walk,walk,False,670097,493603,Zack Short,Adam Ottavino,0,08d2650e-88ec-4099-8b42-f8e599801dec,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.75,2.94,36.0,99.0,103.0,100.0,0.744,12.0,3.25,7.5,1.0,1.0,0.352,0.386,0.216,0.352,0.415,73.0,89.0,90.0,72.0,102.0,98.0,100.0,101.0,99.0,115.0,108.0,113.0,85.0,87.0,90.0,0.377,0.055,0.102,0.39,0.077,1.93,-1.42,0.6,-0.09,-2.3,92.9,87.9,87.2,92.1,79.2,0.0,0.0,0.429,0.217,0.25,0.167,0.3,0.6,0.222,0.286,1.0,0.351,0.364,0.545,0.222,,,,,,,,,,,,,,,,,,
61,2024-05-12,745825,Flyout,field_out,True,621566,493603,Matt Olson,Adam Ottavino,1,57643e3b-8ff6-43ec-8910-526c500bad89,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.75,2.94,36.0,99.0,103.0,100.0,0.744,12.0,3.25,7.5,1.0,1.0,0.352,0.386,0.216,0.352,0.415,73.0,89.0,90.0,72.0,102.0,98.0,100.0,101.0,99.0,115.0,108.0,113.0,85.0,87.0,90.0,0.377,0.055,0.102,0.39,0.077,1.93,-1.42,0.6,-0.09,-2.3,92.9,87.9,87.2,92.1,79.2,0.0,0.0,0.429,0.217,0.25,0.167,0.3,0.6,0.222,0.286,1.0,0.351,0.364,0.545,0.222,,,,,,,,,,,,,,,,,,
62,2024-05-12,745825,Single,single,False,542303,493603,Marcell Ozuna,Adam Ottavino,1,f958eb99-a595-4f0a-968a-4bff86852b37,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.75,2.94,36.0,99.0,103.0,100.0,0.744,12.0,3.25,7.5,1.0,1.0,0.352,0.386,0.216,0.352,0.415,73.0,89.0,90.0,72.0,102.0,98.0,100.0,101.0,99.0,115.0,108.0,113.0,85.0,87.0,90.0,0.377,0.055,0.102,0.39,0.077,1.93,-1.42,0.6,-0.09,-2.3,92.9,87.9,87.2,92.1,79.2,0.0,0.0,0.429,0.217,0.25,0.167,0.3,0.6,0.222,0.286,1.0,0.351,0.364,0.545,0.222,,,,,,,,,,,,,,,,,,
63,2024-05-12,745825,Walk,walk,False,671739,518617,Michael Harris II,Jake Diekman,1,2535a01b-ff08-4225-a16d-133293207386,518617.0,jakediekman,Diekman,Left,Jake Diekman,NYM,5.53,4.33,27.2,90.0,132.0,95.0,0.752,10.73,7.16,6.18,1.63,1.83,0.294,0.309,0.191,0.265,0.417,84.0,88.0,83.0,144.0,93.0,94.0,86.0,-132.0,-134.0,120.0,88.0,101.0,,,,0.002,0.601,,0.304,0.093,-0.22,,-19.0,0.18,-5.1,94.5,,87.1,93.6,82.8,0.197,0.426,0.265,,,,0.115,0.269,0.354,,,,0.364,0.727,0.286,,,,,,,,,,,,,,,,,,
64,2024-05-12,745825,Lineout,field_out,True,606115,518617,Orlando Arcia,Jake Diekman,0,cee5508d-278a-4f6e-9938-ddb1006f8900,518617.0,jakediekman,Diekman,Left,Jake Diekman,NYM,5.53,4.33,27.2,90.0,132.0,95.0,0.752,10.73,7.16,6.18,1.63,1.83,0.294,0.309,0.191,0.265,0.417,84.0,88.0,83.0,144.0,93.0,94.0,86.0,-132.0,-134.0,120.0,88.0,101.0,,,,0.002,0.601,,0.304,0.093,-0.22,,-19.0,0.18,-5.1,94.5,,87.1,93.6,82.8,0.197,0.426,0.265,,,,0.115,0.269,0.354,,,,0.364,0.727,0.286,,,,,,,,,,,,,,,,,,
65,2024-05-12,745825,Flyout,field_out,True,594807,518617,Adam Duvall,Jake Diekman,0,0dd4a7aa-9bda-46a8-ae20-4fb04dab1588,518617.0,jakediekman,Diekman,Left,Jake Diekman,NYM,5.53,4.33,27.2,90.0,132.0,95.0,0.752,10.73,7.16,6.18,1.63,1.83,0.294,0.309,0.191,0.265,0.417,84.0,88.0,83.0,144.0,93.0,94.0,86.0,-132.0,-134.0,120.0,88.0,101.0,,,,0.002,0.601,,0.304,0.093,-0.22,,-19.0,0.18,-5.1,94.5,,87.1,93.6,82.8,0.197,0.426,0.265,,,,0.115,0.269,0.354,,,,0.364,0.727,0.286,,,,,,,,,,,,,,,,,,
66,2024-05-12,745825,Flyout,field_out,True,502110,445926,J.D. Martinez,Jesse Chavez,0,e8330736-87b6-4632-a12c-a1068dbcf520,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,1.74,3.54,41.1,103.0,85.0,98.0,0.837,7.84,2.18,7.19,1.31,1.21,0.299,0.325,0.205,0.291,0.431,63.0,113.0,103.0,,,,92.0,102.0,97.0,98.0,133.0,127.0,84.0,102.0,97.0,0.263,,0.523,0.011,0.112,,1.99,-0.24,-4.71,-2.0,,88.8,85.2,90.7,81.8,,,,0.282,0.538,0.121,0.333,0.667,0.25,0.162,0.257,0.196,0.3,0.55,0.111,,,,,,,,,,93.0,96.0,96.0,0.092,0.54,75.7,0.214,0.286,0.267
67,2024-05-12,745825,Groundout,field_out,True,621563,669276,Joey Wendle,Dylan Lee,0,a75ef406-e0e6-4aeb-b82f-d2c5fd95752f,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,89.0,103.0,101.0,,,,102.0,104.0,109.0,,,,,0.357,,0.509,0.135,-0.52,,,1.92,1.55,92.1,,85.6,,84.0,0.319,0.574,0.124,,,,0.164,0.239,0.488,,,,0.227,0.227,0.39,,,,,,,,,,,,,,,,,,
68,2024-05-12,745825,Strikeout,strikeout,True,664056,669276,Harrison Bader,Dylan Lee,0,d1da8ea7-c62f-44a6-9c90-41a37ebe57a9,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,89.0,103.0,101.0,,,,102.0,104.0,109.0,,,,,0.357,,0.509,0.135,-0.52,,,1.92,1.55,92.1,,85.6,,84.0,0.319,0.574,0.124,,,,0.164,0.239,0.488,,,,0.227,0.227,0.39,,,,,,,,,,,,,,,,,,
69,2024-05-12,745825,Groundout,field_out,True,644433,621242,Chadwick Tromp,Edwin Díaz,0,178332a9-0495-4c21-be63-b8adae34be4c,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.05,2.9,26.2,96.0,119.0,106.0,0.67,12.49,3.38,7.09,1.69,1.32,0.18,0.508,0.213,0.279,0.439,,,,115.0,92.0,97.0,,,,123.0,99.0,113.0,,,,,0.443,,0.557,,0.32,,,-0.32,,97.2,,,,89.4,0.2,0.371,0.373,,,,0.226,0.403,0.366,,,,,,,,,,,,,,,,,,,,,,,,
70,2024-05-12,745825,Strikeout,strikeout,True,660670,621242,Ronald Acuña Jr.,Edwin Díaz,0,b735c57f-7ad9-4796-b401-1bccb421466f,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.05,2.9,26.2,96.0,119.0,106.0,0.67,12.49,3.38,7.09,1.69,1.32,0.18,0.508,0.213,0.279,0.439,,,,115.0,92.0,97.0,,,,123.0,99.0,113.0,,,,,0.443,,0.557,,0.32,,,-0.32,,97.2,,,,89.4,0.2,0.371,0.373,,,,0.226,0.403,0.366,,,,,,,,,,,,,,,,,,,,,,,,
71,2024-05-12,745825,Flyout,field_out,True,645277,621242,Ozzie Albies,Edwin Díaz,0,b3bed001-f614-4c6a-bc1a-875e1e474c6f,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.05,2.9,26.2,96.0,119.0,106.0,0.67,12.49,3.38,7.09,1.69,1.32,0.18,0.508,0.213,0.279,0.439,,,,115.0,92.0,97.0,,,,123.0,99.0,113.0,,,,,0.443,,0.557,,0.32,,,-0.32,,97.2,,,,89.4,0.2,0.371,0.373,,,,0.226,0.403,0.366,,,,,,,,,,,,,,,,,,,,,,,,
