,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
12,2024-09-07,747076,Pop Out,field_out,True,676391,680885,Ernie Clement,Spencer Schwellenbach,0,00d2cc34-5a81-429e-b6d1-646b93722fb4,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,102.0,99.0,81.0,104.0,107.0,0.076,0.272,0.171,0.138,0.195,0.149,-0.44,0.42,1.41,1.09,0.44,0.03,96.1,92.8,84.4,95.0,87.0,80.4,0.211,0.344,0.293,0.278,0.5,0.221,0.302,0.524,0.213,0.155,0.259,0.441,0.255,0.471,0.418,0.217,0.304,0.087,,,,,,,,,,,,,,,,,,,,,
13,2024-09-07,747076,Lineout,field_out,True,672284,621244,Jarred Kelenic,José Berríos,0,33d2434d-f54d-46fa-a732-f459faf3b8c5,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.52,4.8,176.1,103.0,91.0,99.0,0.813,7.09,2.45,7.86,1.43,1.16,0.263,0.415,0.154,0.349,0.414,109.0,102.0,105.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,82.0,107.0,98.0,,,,0.341,0.182,0.033,,,0.284,-1.73,-1.2,,1.11,,0.56,94.1,91.6,,93.5,,83.2,,,,0.326,0.596,0.199,0.333,0.375,0.082,,,,,,,0.265,0.359,0.127,86.0,104.0,101.0,0.16,0.95,84.8,0.182,0.374,0.301,0.175,0.383,0.259,,,,,,,,,
14,2024-09-07,747076,Lineout,field_out,True,570482,621244,Gio Urshela,José Berríos,0,d6634580-fe48-41b5-983d-f516740d5a6c,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.52,4.8,176.1,103.0,91.0,99.0,0.813,7.09,2.45,7.86,1.43,1.16,0.263,0.415,0.154,0.349,0.414,109.0,102.0,105.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,82.0,107.0,98.0,,,,0.341,0.182,0.033,,,0.284,-1.73,-1.2,,1.11,,0.56,94.1,91.6,,93.5,,83.2,,,,0.326,0.596,0.199,0.333,0.375,0.082,,,,,,,0.265,0.359,0.127,86.0,104.0,101.0,0.16,0.95,84.8,0.182,0.374,0.301,0.175,0.383,0.259,,,,,,,,,
15,2024-09-07,747076,Pop Out,field_out,True,606115,621244,Orlando Arcia,José Berríos,0,d0269add-5fc4-4e0c-9d0b-13ca90a06042,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.52,4.8,176.1,103.0,91.0,99.0,0.813,7.09,2.45,7.86,1.43,1.16,0.263,0.415,0.154,0.349,0.414,109.0,102.0,105.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,82.0,107.0,98.0,,,,0.341,0.182,0.033,,,0.284,-1.73,-1.2,,1.11,,0.56,94.1,91.6,,93.5,,83.2,,,,0.326,0.596,0.199,0.333,0.375,0.082,,,,,,,0.265,0.359,0.127,86.0,104.0,101.0,0.16,0.95,84.8,0.182,0.374,0.301,0.175,0.383,0.259,,,,,,,,,
16,2024-09-07,747076,Strikeout,strikeout,True,694388,680885,Joey Loperfido,Spencer Schwellenbach,0,c58a5c81-721a-4673-8044-b49981fbe649,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,102.0,99.0,81.0,104.0,107.0,0.076,0.272,0.171,0.138,0.195,0.149,-0.44,0.42,1.41,1.09,0.44,0.03,96.1,92.8,84.4,95.0,87.0,80.4,0.211,0.344,0.293,0.278,0.5,0.221,0.302,0.524,0.213,0.155,0.259,0.441,0.255,0.471,0.418,0.217,0.304,0.087,,,,,,,,,,,,,,,,,,,,,
17,2024-09-07,747076,Single,single,False,664770,680885,Nathan Lukes,Spencer Schwellenbach,0,390bb980-c5ed-4da9-a879-a4b15da907bf,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,102.0,99.0,81.0,104.0,107.0,0.076,0.272,0.171,0.138,0.195,0.149,-0.44,0.42,1.41,1.09,0.44,0.03,96.1,92.8,84.4,95.0,87.0,80.4,0.211,0.344,0.293,0.278,0.5,0.221,0.302,0.524,0.213,0.155,0.259,0.441,0.255,0.471,0.418,0.217,0.304,0.087,,,,,,,,,,,,,,,,,,,,,
18,2024-09-07,747076,Single,single,False,662139,680885,Daulton Varsho,Spencer Schwellenbach,1,1ed4f0a5-a144-4077-b1a2-60b9fa40d95d,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,102.0,99.0,81.0,104.0,107.0,0.076,0.272,0.171,0.138,0.195,0.149,-0.44,0.42,1.41,1.09,0.44,0.03,96.1,92.8,84.4,95.0,87.0,80.4,0.211,0.344,0.293,0.278,0.5,0.221,0.302,0.524,0.213,0.155,0.259,0.441,0.255,0.471,0.418,0.217,0.304,0.087,,,,,,,,,,,,,,,,,,,,,
19,2024-09-07,747076,Grounded Into DP,grounded_into_double_play,True,665489,680885,Vladimir Guerrero Jr.,Spencer Schwellenbach,1,9a516bc1-d957-4fa3-822e-670996afe4ae,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,102.0,99.0,81.0,104.0,107.0,0.076,0.272,0.171,0.138,0.195,0.149,-0.44,0.42,1.41,1.09,0.44,0.03,96.1,92.8,84.4,95.0,87.0,80.4,0.211,0.344,0.293,0.278,0.5,0.221,0.302,0.524,0.213,0.155,0.259,0.441,0.255,0.471,0.418,0.217,0.304,0.087,,,,,,,,,,,,,,,,,,,,,
20,2024-09-07,747076,Single,single,False,663897,621244,Luke Williams,José Berríos,0,5021cde2-572c-449a-8069-1315d6dd46d6,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.52,4.8,176.1,103.0,91.0,99.0,0.813,7.09,2.45,7.86,1.43,1.16,0.263,0.415,0.154,0.349,0.414,109.0,102.0,105.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,82.0,107.0,98.0,,,,0.341,0.182,0.033,,,0.284,-1.73,-1.2,,1.11,,0.56,94.1,91.6,,93.5,,83.2,,,,0.326,0.596,0.199,0.333,0.375,0.082,,,,,,,0.265,0.359,0.127,86.0,104.0,101.0,0.16,0.95,84.8,0.182,0.374,0.301,0.175,0.383,0.259,,,,,,,,,
21,2024-09-07,747076,Flyout,field_out,True,671739,621244,Michael Harris II,José Berríos,0,ed7b00dd-2271-4369-8e84-33da496a36ad,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.52,4.8,176.1,103.0,91.0,99.0,0.813,7.09,2.45,7.86,1.43,1.16,0.263,0.415,0.154,0.349,0.414,109.0,102.0,105.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,82.0,107.0,98.0,,,,0.341,0.182,0.033,,,0.284,-1.73,-1.2,,1.11,,0.56,94.1,91.6,,93.5,,83.2,,,,0.326,0.596,0.199,0.333,0.375,0.082,,,,,,,0.265,0.359,0.127,86.0,104.0,101.0,0.16,0.95,84.8,0.182,0.374,0.301,0.175,0.383,0.259,,,,,,,,,
22,2024-09-07,747076,Strikeout,strikeout,True,518595,621244,Travis d'Arnaud,José Berríos,1,cf87ed4c-ac51-4391-8606-fc3d70986a4c,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.52,4.8,176.1,103.0,91.0,99.0,0.813,7.09,2.45,7.86,1.43,1.16,0.263,0.415,0.154,0.349,0.414,109.0,102.0,105.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,82.0,107.0,98.0,,,,0.341,0.182,0.033,,,0.284,-1.73,-1.2,,1.11,,0.56,94.1,91.6,,93.5,,83.2,,,,0.326,0.596,0.199,0.333,0.375,0.082,,,,,,,0.265,0.359,0.127,86.0,104.0,101.0,0.16,0.95,84.8,0.182,0.374,0.301,0.175,0.383,0.259,,,,,,,,,
23,2024-09-07,747076,Groundout,field_out,True,542303,621244,Marcell Ozuna,José Berríos,0,bb3ceb30-9f2d-4277-864f-8bbc58550f63,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.52,4.8,176.1,103.0,91.0,99.0,0.813,7.09,2.45,7.86,1.43,1.16,0.263,0.415,0.154,0.349,0.414,109.0,102.0,105.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,82.0,107.0,98.0,,,,0.341,0.182,0.033,,,0.284,-1.73,-1.2,,1.11,,0.56,94.1,91.6,,93.5,,83.2,,,,0.326,0.596,0.199,0.333,0.375,0.082,,,,,,,0.265,0.359,0.127,86.0,104.0,101.0,0.16,0.95,84.8,0.182,0.374,0.301,0.175,0.383,0.259,,,,,,,,,
24,2024-09-07,747076,Home Run,home_run,False,687462,680885,Spencer Horwitz,Spencer Schwellenbach,0,1064392c-0ae7-4398-af5a-21b944c08b1f,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,102.0,99.0,81.0,104.0,107.0,0.076,0.272,0.171,0.138,0.195,0.149,-0.44,0.42,1.41,1.09,0.44,0.03,96.1,92.8,84.4,95.0,87.0,80.4,0.211,0.344,0.293,0.278,0.5,0.221,0.302,0.524,0.213,0.155,0.259,0.441,0.255,0.471,0.418,0.217,0.304,0.087,,,,,,,,,,,,,,,,,,,,,
25,2024-09-07,747076,Single,single,False,695238,680885,Will Wagner,Spencer Schwellenbach,0,7a96caa5-2f43-45c1-a0c4-971ab84f8928,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,102.0,99.0,81.0,104.0,107.0,0.076,0.272,0.171,0.138,0.195,0.149,-0.44,0.42,1.41,1.09,0.44,0.03,96.1,92.8,84.4,95.0,87.0,80.4,0.211,0.344,0.293,0.278,0.5,0.221,0.302,0.524,0.213,0.155,0.259,0.441,0.255,0.471,0.418,0.217,0.304,0.087,,,,,,,,,,,,,,,,,,,,,
26,2024-09-07,747076,Grounded Into DP,grounded_into_double_play,True,672386,680885,Alejandro Kirk,Spencer Schwellenbach,1,f4508fa2-b8ba-438f-9733-bfebd7ed3175,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,102.0,99.0,81.0,104.0,107.0,0.076,0.272,0.171,0.138,0.195,0.149,-0.44,0.42,1.41,1.09,0.44,0.03,96.1,92.8,84.4,95.0,87.0,80.4,0.211,0.344,0.293,0.278,0.5,0.221,0.302,0.524,0.213,0.155,0.259,0.441,0.255,0.471,0.418,0.217,0.304,0.087,,,,,,,,,,,,,,,,,,,,,
27,2024-09-07,747076,Field Error,field_error,False,680718,680885,Addison Barger,Spencer Schwellenbach,0,58bd19e3-1861-499b-b22e-d06d1320b1ca,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,102.0,99.0,81.0,104.0,107.0,0.076,0.272,0.171,0.138,0.195,0.149,-0.44,0.42,1.41,1.09,0.44,0.03,96.1,92.8,84.4,95.0,87.0,80.4,0.211,0.344,0.293,0.278,0.5,0.221,0.302,0.524,0.213,0.155,0.259,0.441,0.255,0.471,0.418,0.217,0.304,0.087,,,,,,,,,,,,,,,,,,,,,
28,2024-09-07,747076,Double,double,False,676391,680885,Ernie Clement,Spencer Schwellenbach,1,9fbc4b80-e0d6-4669-a551-307ec0f4cd01,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,102.0,99.0,81.0,104.0,107.0,0.076,0.272,0.171,0.138,0.195,0.149,-0.44,0.42,1.41,1.09,0.44,0.03,96.1,92.8,84.4,95.0,87.0,80.4,0.211,0.344,0.293,0.278,0.5,0.221,0.302,0.524,0.213,0.155,0.259,0.441,0.255,0.471,0.418,0.217,0.304,0.087,,,,,,,,,,,,,,,,,,,,,
29,2024-09-07,747076,Double,double,False,694388,680885,Joey Loperfido,Spencer Schwellenbach,1,39d47ddb-7319-4ac3-8581-42c7cbbce2c2,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,102.0,99.0,81.0,104.0,107.0,0.076,0.272,0.171,0.138,0.195,0.149,-0.44,0.42,1.41,1.09,0.44,0.03,96.1,92.8,84.4,95.0,87.0,80.4,0.211,0.344,0.293,0.278,0.5,0.221,0.302,0.524,0.213,0.155,0.259,0.441,0.255,0.471,0.418,0.217,0.304,0.087,,,,,,,,,,,,,,,,,,,,,
30,2024-09-07,747076,Groundout,field_out,True,664770,680885,Nathan Lukes,Spencer Schwellenbach,0,e9575114-05ce-48b8-a320-15683ebf122b,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.78,3.41,97.2,107.0,101.0,108.0,0.736,9.86,1.75,8.29,1.11,1.11,0.237,0.415,0.185,0.296,0.456,100.0,104.0,109.0,109.0,109.0,108.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,102.0,99.0,81.0,104.0,107.0,0.076,0.272,0.171,0.138,0.195,0.149,-0.44,0.42,1.41,1.09,0.44,0.03,96.1,92.8,84.4,95.0,87.0,80.4,0.211,0.344,0.293,0.278,0.5,0.221,0.302,0.524,0.213,0.155,0.259,0.441,0.255,0.471,0.418,0.217,0.304,0.087,,,,,,,,,,,,,,,,,,,,,
