,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
33,2024-08-10,746112,Groundout,field_out,True,518735,689981,Yasmani Grandal,River Ryan,0,f686136c-35d7-4a63-ba26-f644cf3476a5,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,124.0,98.0,104.0,110.0,89.0,86.0,92.0,106.0,100.0,139.0,98.0,107.0,105.0,109.0,113.0,0.103,0.395,0.031,0.227,0.158,0.086,-0.16,5.77,6.79,1.0,0.91,0.37,96.3,94.0,89.6,94.7,89.9,83.2,0.227,0.409,0.118,0.208,0.25,0.306,0.25,0.25,0.375,0.125,0.125,0.2,0.25,0.25,0.3,,,,,,,,,,,,
34,2024-08-10,746112,Double,double,False,572191,681911,Michael A. Taylor,Alex Vesia,0,c270a4d6-9444-42d2-a8f9-67e635d9edc1,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,,,,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,,0.316,,0.05,1.36,,,1.16,,-1.16,93.4,,85.5,,85.1,,0.149,0.347,0.277,0.151,0.189,0.389,,,,,,,0.25,0.333,0.389,,,,,,,,,,,,
35,2024-08-10,746112,Groundout,field_out,True,643396,681911,Isiah Kiner-Falefa,Alex Vesia,0,cd57c24b-f0c3-4963-a1be-a73bcdb7b3b2,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,,,,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,,0.316,,0.05,1.36,,,1.16,,-1.16,93.4,,85.5,,85.1,,0.149,0.347,0.277,0.151,0.189,0.389,,,,,,,0.25,0.333,0.389,,,,,,,,,,,,
36,2024-08-10,746112,Strikeout,strikeout,True,605113,694973,Nick Ahmed,Paul Skenes,0,e4b835ae-3312-4615-aad3-a40ba74b415b,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,0.294,0.392,,0.158,0.121,0.035,0.69,,3.41,0.64,-0.07,-0.02,98.8,,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.153,0.322,0.268,0.25,0.375,0.333,0.187,0.244,0.299,0.154,0.231,0.379,,,,,,,,,,,,
37,2024-08-10,746112,Strikeout,strikeout,True,660271,694973,Shohei Ohtani,Paul Skenes,0,eb6a0a31-6b87-4124-8a8f-8cb4dcee1cea,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,0.294,0.392,,0.158,0.121,0.035,0.69,,3.41,0.64,-0.07,-0.02,98.8,,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.153,0.322,0.268,0.25,0.375,0.333,0.187,0.244,0.299,0.154,0.231,0.379,,,,,,,,,,,,
38,2024-08-10,746112,Home Run,home_run,False,606192,694973,Teoscar Hernández,Paul Skenes,0,e1cfcdf5-66c7-49ee-b64c-05775cd3197a,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,0.294,0.392,,0.158,0.121,0.035,0.69,,3.41,0.64,-0.07,-0.02,98.8,,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.153,0.322,0.268,0.25,0.375,0.333,0.187,0.244,0.299,0.154,0.231,0.379,,,,,,,,,,,,
39,2024-08-10,746112,Flyout,field_out,True,518692,694973,Freddie Freeman,Paul Skenes,0,85130836-f2ad-4f72-9249-97d32ba76b61,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,0.294,0.392,,0.158,0.121,0.035,0.69,,3.41,0.64,-0.07,-0.02,98.8,,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.153,0.322,0.268,0.25,0.375,0.333,0.187,0.244,0.299,0.154,0.231,0.379,,,,,,,,,,,,
40,2024-08-10,746112,Single,single,False,668804,681911,Bryan Reynolds,Alex Vesia,0,7e224327-caf0-426d-a006-a2149f3c3547,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,,,,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,,0.316,,0.05,1.36,,,1.16,,-1.16,93.4,,85.5,,85.1,,0.149,0.347,0.277,0.151,0.189,0.389,,,,,,,0.25,0.333,0.389,,,,,,,,,,,,
41,2024-08-10,746112,Walk,walk,False,665833,681911,Oneil Cruz,Alex Vesia,1,b422759d-ceb6-4b60-8668-f819feecfb34,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,,,,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,,0.316,,0.05,1.36,,,1.16,,-1.16,93.4,,85.5,,85.1,,0.149,0.347,0.277,0.151,0.189,0.389,,,,,,,0.25,0.333,0.389,,,,,,,,,,,,
42,2024-08-10,746112,Lineout,field_out,True,663698,681911,Joey Bart,Alex Vesia,0,bf1f8879-7591-4c73-8614-eabebfa10db9,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,,,,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,,0.316,,0.05,1.36,,,1.16,,-1.16,93.4,,85.5,,85.1,,0.149,0.347,0.277,0.151,0.189,0.389,,,,,,,0.25,0.333,0.389,,,,,,,,,,,,
43,2024-08-10,746112,Pop Out,field_out,True,642133,681911,Rowdy Tellez,Alex Vesia,0,91132ec2-f901-40a8-81dd-d8d062e6d164,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,,,,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,,0.316,,0.05,1.36,,,1.16,,-1.16,93.4,,85.5,,85.1,,0.149,0.347,0.277,0.151,0.189,0.389,,,,,,,0.25,0.333,0.389,,,,,,,,,,,,
44,2024-08-10,746112,Strikeout,strikeout,True,650559,623465,Bryan De La Cruz,Evan Phillips,0,86399112-acb0-426f-9025-e6d0699ca99e,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.3,3.08,43.2,103.0,122.0,108.0,0.733,11.34,2.47,7.83,1.24,1.07,0.27,0.297,0.207,0.234,0.453,,,,,,,117.0,109.0,110.0,98.0,89.0,95.0,143.0,104.0,116.0,100.0,97.0,94.0,0.108,0.348,0.157,0.387,,,1.5,-1.4,-1.71,0.54,,,96.3,92.8,,95.6,84.9,,0.2,0.275,0.383,,,,,,,0.412,0.588,0.105,,,,0.181,0.325,0.307,0.308,0.577,0.169,,,,,,
45,2024-08-10,746112,Groundout,field_out,True,666158,694973,Gavin Lux,Paul Skenes,0,de682e7a-7a27-4693-b730-e2fb657741c6,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,0.294,0.392,,0.158,0.121,0.035,0.69,,3.41,0.64,-0.07,-0.02,98.8,,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.153,0.322,0.268,0.25,0.375,0.333,0.187,0.244,0.299,0.154,0.231,0.379,,,,,,,,,,,,
46,2024-08-10,746112,Strikeout,strikeout,True,518792,694973,Jason Heyward,Paul Skenes,0,fd6f2519-01f7-4e2c-b5cf-fe6cd93023f9,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,0.294,0.392,,0.158,0.121,0.035,0.69,,3.41,0.64,-0.07,-0.02,98.8,,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.153,0.322,0.268,0.25,0.375,0.333,0.187,0.244,0.299,0.154,0.231,0.379,,,,,,,,,,,,
47,2024-08-10,746112,Walk,walk,False,571771,694973,Enrique Hernández,Paul Skenes,0,0bb6b46a-a66f-461e-8dcb-d180a377213e,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,0.294,0.392,,0.158,0.121,0.035,0.69,,3.41,0.64,-0.07,-0.02,98.8,,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.153,0.322,0.268,0.25,0.375,0.333,0.187,0.244,0.299,0.154,0.231,0.379,,,,,,,,,,,,
48,2024-08-10,746112,Groundout,field_out,True,605131,694973,Austin Barnes,Paul Skenes,0,42fe4764-2bff-4fe8-ac31-198611416ce7,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,0.294,0.392,,0.158,0.121,0.035,0.69,,3.41,0.64,-0.07,-0.02,98.8,,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.153,0.322,0.268,0.25,0.375,0.333,0.187,0.244,0.299,0.154,0.231,0.379,,,,,,,,,,,,
49,2024-08-10,746112,Strikeout,strikeout,True,663647,675627,Ke'Bryan Hayes,Michael Grove,0,41247559-e668-4d20-84f3-ef7da92c2f2e,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.18,3.47,41.2,101.0,105.0,108.0,0.744,10.58,3.24,7.78,0.86,1.52,0.15,0.523,0.215,0.215,0.402,,,,,,,62.0,103.0,97.0,80.0,104.0,98.0,115.0,104.0,117.0,106.0,99.0,97.0,0.216,0.013,0.171,0.53,,,-3.82,-2.7,0.05,1.62,,,93.8,92.8,,96.0,86.7,,,,,0.183,0.28,0.337,0.6,0.6,0.313,0.235,0.324,0.19,,,,,,,0.364,0.636,0.164,108.0,96.0,109.0,0.071,-2.32,79.8
50,2024-08-10,746112,Single,single,False,518735,675627,Yasmani Grandal,Michael Grove,0,a8465e0f-19e6-4e9c-a699-837c517ff84b,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.18,3.47,41.2,101.0,105.0,108.0,0.744,10.58,3.24,7.78,0.86,1.52,0.15,0.523,0.215,0.215,0.402,,,,,,,62.0,103.0,97.0,80.0,104.0,98.0,115.0,104.0,117.0,106.0,99.0,97.0,0.216,0.013,0.171,0.53,,,-3.82,-2.7,0.05,1.62,,,93.8,92.8,,96.0,86.7,,,,,0.183,0.28,0.337,0.6,0.6,0.313,0.235,0.324,0.19,,,,,,,0.364,0.636,0.164,108.0,96.0,109.0,0.071,-2.32,79.8
51,2024-08-10,746112,Flyout,field_out,True,572191,675627,Michael A. Taylor,Michael Grove,0,7fc78a6c-5966-4e2d-974d-9f3f2519e8c6,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.18,3.47,41.2,101.0,105.0,108.0,0.744,10.58,3.24,7.78,0.86,1.52,0.15,0.523,0.215,0.215,0.402,,,,,,,62.0,103.0,97.0,80.0,104.0,98.0,115.0,104.0,117.0,106.0,99.0,97.0,0.216,0.013,0.171,0.53,,,-3.82,-2.7,0.05,1.62,,,93.8,92.8,,96.0,86.7,,,,,0.183,0.28,0.337,0.6,0.6,0.313,0.235,0.324,0.19,,,,,,,0.364,0.636,0.164,108.0,96.0,109.0,0.071,-2.32,79.8
52,2024-08-10,746112,Single,single,False,643396,675627,Isiah Kiner-Falefa,Michael Grove,1,a30136c6-7fff-40ca-84b5-38a93404ecfc,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.18,3.47,41.2,101.0,105.0,108.0,0.744,10.58,3.24,7.78,0.86,1.52,0.15,0.523,0.215,0.215,0.402,,,,,,,62.0,103.0,97.0,80.0,104.0,98.0,115.0,104.0,117.0,106.0,99.0,97.0,0.216,0.013,0.171,0.53,,,-3.82,-2.7,0.05,1.62,,,93.8,92.8,,96.0,86.7,,,,,0.183,0.28,0.337,0.6,0.6,0.313,0.235,0.324,0.19,,,,,,,0.364,0.636,0.164,108.0,96.0,109.0,0.071,-2.32,79.8
53,2024-08-10,746112,Lineout,field_out,True,668804,656629,Bryan Reynolds,Michael Kopech,0,59d7c52c-746b-4b4f-ab50-b11d446c0a21,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.79,3.57,57.0,99.0,143.0,109.0,0.684,12.32,4.26,6.0,1.26,0.96,0.254,0.397,0.143,0.317,0.426,,,,,,,152.0,98.0,110.0,,,,122.0,99.0,107.0,93.0,106.0,100.0,,0.788,0.108,0.104,,,0.94,0.74,,-1.18,,,98.6,91.1,,,86.9,,0.184,0.34,0.348,0.219,0.313,0.239,,,,,,,,,,,,,0.2,0.2,0.308,,,,,,
54,2024-08-10,746112,Single,single,False,595281,621294,Kevin Kiermaier,Ben Heller,0,a80fb55d-b220-43d4-9267-1f0dd08a955f,621294.0,benheller,Heller,Right,Ben Heller,PIT,11.25,5.6,12.0,95.0,101.0,97.0,0.721,11.25,4.5,14.25,0.75,1.31,0.333,0.205,0.103,0.41,0.337,125.0,101.0,114.0,,,,95.0,96.0,93.0,97.0,98.0,99.0,118.0,105.0,102.0,68.0,88.0,85.0,0.227,0.141,0.208,0.208,,0.216,-4.41,4.8,-9.03,-4.29,,0.94,96.3,86.9,84.1,95.2,83.5,,0.286,0.429,0.091,0.5,0.833,0.286,,,,0.786,1.0,0.115,0.143,0.286,0.484,,,,0.0,0.0,0.391,,,,,,
55,2024-08-10,746112,Single,single,False,605113,621294,Nick Ahmed,Ben Heller,1,589b08ff-a96a-4748-bb56-58854197505f,621294.0,benheller,Heller,Right,Ben Heller,PIT,11.25,5.6,12.0,95.0,101.0,97.0,0.721,11.25,4.5,14.25,0.75,1.31,0.333,0.205,0.103,0.41,0.337,125.0,101.0,114.0,,,,95.0,96.0,93.0,97.0,98.0,99.0,118.0,105.0,102.0,68.0,88.0,85.0,0.227,0.141,0.208,0.208,,0.216,-4.41,4.8,-9.03,-4.29,,0.94,96.3,86.9,84.1,95.2,83.5,,0.286,0.429,0.091,0.5,0.833,0.286,,,,0.786,1.0,0.115,0.143,0.286,0.484,,,,0.0,0.0,0.391,,,,,,
56,2024-08-10,746112,Intent Walk,intent_walk,False,660271,621294,Shohei Ohtani,Ben Heller,0,07461126-0576-1033-000c-f08cd117d70a,621294.0,benheller,Heller,Right,Ben Heller,PIT,11.25,5.6,12.0,95.0,101.0,97.0,0.721,11.25,4.5,14.25,0.75,1.31,0.333,0.205,0.103,0.41,0.337,125.0,101.0,114.0,,,,95.0,96.0,93.0,97.0,98.0,99.0,118.0,105.0,102.0,68.0,88.0,85.0,0.227,0.141,0.208,0.208,,0.216,-4.41,4.8,-9.03,-4.29,,0.94,96.3,86.9,84.1,95.2,83.5,,0.286,0.429,0.091,0.5,0.833,0.286,,,,0.786,1.0,0.115,0.143,0.286,0.484,,,,0.0,0.0,0.391,,,,,,
57,2024-08-10,746112,Strikeout,strikeout,True,606192,621294,Teoscar Hernández,Ben Heller,0,a7eddf2b-c536-43d9-b2f7-1f15c5bed189,621294.0,benheller,Heller,Right,Ben Heller,PIT,11.25,5.6,12.0,95.0,101.0,97.0,0.721,11.25,4.5,14.25,0.75,1.31,0.333,0.205,0.103,0.41,0.337,125.0,101.0,114.0,,,,95.0,96.0,93.0,97.0,98.0,99.0,118.0,105.0,102.0,68.0,88.0,85.0,0.227,0.141,0.208,0.208,,0.216,-4.41,4.8,-9.03,-4.29,,0.94,96.3,86.9,84.1,95.2,83.5,,0.286,0.429,0.091,0.5,0.833,0.286,,,,0.786,1.0,0.115,0.143,0.286,0.484,,,,0.0,0.0,0.391,,,,,,
58,2024-08-10,746112,Strikeout,strikeout,True,518692,621294,Freddie Freeman,Ben Heller,0,43c6c4af-193f-4192-a5f3-6989021bebf6,621294.0,benheller,Heller,Right,Ben Heller,PIT,11.25,5.6,12.0,95.0,101.0,97.0,0.721,11.25,4.5,14.25,0.75,1.31,0.333,0.205,0.103,0.41,0.337,125.0,101.0,114.0,,,,95.0,96.0,93.0,97.0,98.0,99.0,118.0,105.0,102.0,68.0,88.0,85.0,0.227,0.141,0.208,0.208,,0.216,-4.41,4.8,-9.03,-4.29,,0.94,96.3,86.9,84.1,95.2,83.5,,0.286,0.429,0.091,0.5,0.833,0.286,,,,0.786,1.0,0.115,0.143,0.286,0.484,,,,0.0,0.0,0.391,,,,,,
59,2024-08-10,746112,Strikeout,strikeout,True,666158,621294,Gavin Lux,Ben Heller,0,017bc818-1619-4958-bc98-d03853113840,621294.0,benheller,Heller,Right,Ben Heller,PIT,11.25,5.6,12.0,95.0,101.0,97.0,0.721,11.25,4.5,14.25,0.75,1.31,0.333,0.205,0.103,0.41,0.337,125.0,101.0,114.0,,,,95.0,96.0,93.0,97.0,98.0,99.0,118.0,105.0,102.0,68.0,88.0,85.0,0.227,0.141,0.208,0.208,,0.216,-4.41,4.8,-9.03,-4.29,,0.94,96.3,86.9,84.1,95.2,83.5,,0.286,0.429,0.091,0.5,0.833,0.286,,,,0.786,1.0,0.115,0.143,0.286,0.484,,,,0.0,0.0,0.391,,,,,,
60,2024-08-10,746112,Strikeout,strikeout,True,665833,656629,Oneil Cruz,Michael Kopech,0,bb231a88-c8c7-407f-b26b-48cbd69fc256,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.79,3.57,57.0,99.0,143.0,109.0,0.684,12.32,4.26,6.0,1.26,0.96,0.254,0.397,0.143,0.317,0.426,,,,,,,152.0,98.0,110.0,,,,122.0,99.0,107.0,93.0,106.0,100.0,,0.788,0.108,0.104,,,0.94,0.74,,-1.18,,,98.6,91.1,,,86.9,,0.184,0.34,0.348,0.219,0.313,0.239,,,,,,,,,,,,,0.2,0.2,0.308,,,,,,
61,2024-08-10,746112,Groundout,field_out,True,663698,656629,Joey Bart,Michael Kopech,0,d818d85b-9b96-4c20-9890-47c5b41f4ec7,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.79,3.57,57.0,99.0,143.0,109.0,0.684,12.32,4.26,6.0,1.26,0.96,0.254,0.397,0.143,0.317,0.426,,,,,,,152.0,98.0,110.0,,,,122.0,99.0,107.0,93.0,106.0,100.0,,0.788,0.108,0.104,,,0.94,0.74,,-1.18,,,98.6,91.1,,,86.9,,0.184,0.34,0.348,0.219,0.313,0.239,,,,,,,,,,,,,0.2,0.2,0.308,,,,,,
62,2024-08-10,746112,Strikeout,strikeout,True,642133,656629,Rowdy Tellez,Michael Kopech,0,6cb52d82-fc41-4626-8ae7-0501175c633d,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.79,3.57,57.0,99.0,143.0,109.0,0.684,12.32,4.26,6.0,1.26,0.96,0.254,0.397,0.143,0.317,0.426,,,,,,,152.0,98.0,110.0,,,,122.0,99.0,107.0,93.0,106.0,100.0,,0.788,0.108,0.104,,,0.94,0.74,,-1.18,,,98.6,91.1,,,86.9,,0.184,0.34,0.348,0.219,0.313,0.239,,,,,,,,,,,,,0.2,0.2,0.308,,,,,,
63,2024-08-10,746112,Groundout,field_out,True,518792,621294,Jason Heyward,Ben Heller,0,c6029839-0e84-4e56-9788-535da97a6959,621294.0,benheller,Heller,Right,Ben Heller,PIT,11.25,5.6,12.0,95.0,101.0,97.0,0.721,11.25,4.5,14.25,0.75,1.31,0.333,0.205,0.103,0.41,0.337,125.0,101.0,114.0,,,,95.0,96.0,93.0,97.0,98.0,99.0,118.0,105.0,102.0,68.0,88.0,85.0,0.227,0.141,0.208,0.208,,0.216,-4.41,4.8,-9.03,-4.29,,0.94,96.3,86.9,84.1,95.2,83.5,,0.286,0.429,0.091,0.5,0.833,0.286,,,,0.786,1.0,0.115,0.143,0.286,0.484,,,,0.0,0.0,0.391,,,,,,
64,2024-08-10,746112,Strikeout,strikeout,True,571771,621294,Enrique Hernández,Ben Heller,0,53aa0084-cbe0-4f7e-9040-3eab8bfa8416,621294.0,benheller,Heller,Right,Ben Heller,PIT,11.25,5.6,12.0,95.0,101.0,97.0,0.721,11.25,4.5,14.25,0.75,1.31,0.333,0.205,0.103,0.41,0.337,125.0,101.0,114.0,,,,95.0,96.0,93.0,97.0,98.0,99.0,118.0,105.0,102.0,68.0,88.0,85.0,0.227,0.141,0.208,0.208,,0.216,-4.41,4.8,-9.03,-4.29,,0.94,96.3,86.9,84.1,95.2,83.5,,0.286,0.429,0.091,0.5,0.833,0.286,,,,0.786,1.0,0.115,0.143,0.286,0.484,,,,0.0,0.0,0.391,,,,,,
65,2024-08-10,746112,Groundout,field_out,True,605131,621294,Austin Barnes,Ben Heller,0,ff12039e-fdb2-47dc-b129-e5053f61a38d,621294.0,benheller,Heller,Right,Ben Heller,PIT,11.25,5.6,12.0,95.0,101.0,97.0,0.721,11.25,4.5,14.25,0.75,1.31,0.333,0.205,0.103,0.41,0.337,125.0,101.0,114.0,,,,95.0,96.0,93.0,97.0,98.0,99.0,118.0,105.0,102.0,68.0,88.0,85.0,0.227,0.141,0.208,0.208,,0.216,-4.41,4.8,-9.03,-4.29,,0.94,96.3,86.9,84.1,95.2,83.5,,0.286,0.429,0.091,0.5,0.833,0.286,,,,0.786,1.0,0.115,0.143,0.286,0.484,,,,0.0,0.0,0.391,,,,,,
66,2024-08-10,746112,Flyout,field_out,True,650559,543339,Bryan De La Cruz,Daniel Hudson,0,79f605e0-5597-4374-8123-9f30016ce0c3,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.58,3.62,52.1,102.0,103.0,102.0,0.705,8.6,2.41,6.36,1.2,0.79,0.246,0.394,0.134,0.31,0.417,78.0,94.0,99.0,,,,114.0,102.0,102.0,81.0,106.0,112.0,93.0,102.0,102.0,,,,0.05,0.508,,0.402,,0.04,1.34,,-3.25,0.87,,0.3,95.2,,88.8,95.3,88.1,,0.211,0.389,0.274,0.141,0.282,0.429,,,,0.429,0.5,0.13,,,,,,,,,,,,,,,
67,2024-08-10,746112,Home Run,home_run,False,663647,543339,Ke'Bryan Hayes,Daniel Hudson,0,36a068ab-7258-48d4-9d30-f299d1906dc4,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.58,3.62,52.1,102.0,103.0,102.0,0.705,8.6,2.41,6.36,1.2,0.79,0.246,0.394,0.134,0.31,0.417,78.0,94.0,99.0,,,,114.0,102.0,102.0,81.0,106.0,112.0,93.0,102.0,102.0,,,,0.05,0.508,,0.402,,0.04,1.34,,-3.25,0.87,,0.3,95.2,,88.8,95.3,88.1,,0.211,0.389,0.274,0.141,0.282,0.429,,,,0.429,0.5,0.13,,,,,,,,,,,,,,,
68,2024-08-10,746112,Groundout,field_out,True,518735,543339,Yasmani Grandal,Daniel Hudson,0,4291fbe7-1ea5-4051-a647-827aa574a658,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.58,3.62,52.1,102.0,103.0,102.0,0.705,8.6,2.41,6.36,1.2,0.79,0.246,0.394,0.134,0.31,0.417,78.0,94.0,99.0,,,,114.0,102.0,102.0,81.0,106.0,112.0,93.0,102.0,102.0,,,,0.05,0.508,,0.402,,0.04,1.34,,-3.25,0.87,,0.3,95.2,,88.8,95.3,88.1,,0.211,0.389,0.274,0.141,0.282,0.429,,,,0.429,0.5,0.13,,,,,,,,,,,,,,,
69,2024-08-10,746112,Strikeout,strikeout,True,572191,543339,Michael A. Taylor,Daniel Hudson,0,f3482c17-d1bc-4e78-b041-4b916be2c3f7,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.58,3.62,52.1,102.0,103.0,102.0,0.705,8.6,2.41,6.36,1.2,0.79,0.246,0.394,0.134,0.31,0.417,78.0,94.0,99.0,,,,114.0,102.0,102.0,81.0,106.0,112.0,93.0,102.0,102.0,,,,0.05,0.508,,0.402,,0.04,1.34,,-3.25,0.87,,0.3,95.2,,88.8,95.3,88.1,,0.211,0.389,0.274,0.141,0.282,0.429,,,,0.429,0.5,0.13,,,,,,,,,,,,,,,
