,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff
39,2024-05-29,746551,Groundout,field_out,True,671289,621389,Tyler Freeman,Ty Blach,0,93126972-bf23-4323-9428-9088595890c0,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
40,2024-05-29,746551,Groundout,field_out,True,665926,621389,Andrés Giménez,Ty Blach,0,3b4e03e6-6caf-4d96-9a94-92cf66f2a999,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
41,2024-05-29,746551,Groundout,field_out,True,608070,621389,José Ramírez,Ty Blach,0,01c1b45e-39ce-4b0b-855c-2f001c08d6f5,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
42,2024-05-29,746551,Groundout,field_out,True,553869,669212,Elias Díaz,Eli Morgan,0,885d4fe0-7e16-48f4-af98-26f58577af68,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.98,2.52,13.2,99.0,83.0,97.0,0.779,6.59,3.29,7.24,0.0,0.45,0.366,0.293,0.195,0.195,0.387,97.0,110.0,113.0,,,,,,,,,,,,,0.175,,,,0.09,,78.5,,,,,,0.273,0.364,0.263,,,,,,,75.0,99.0,90.0,91.0,97.0,101.0,0.505,0.321,1.75,-0.04,91.9,86.5,0.217,0.261,0.189,0.188,0.375,0.406
43,2024-05-29,746551,Walk,walk,False,660707,669212,Elehuris Montero,Eli Morgan,0,90b68dd5-6c06-4a73-ad5b-51408797b23c,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.98,2.52,13.2,99.0,83.0,97.0,0.779,6.59,3.29,7.24,0.0,0.45,0.366,0.293,0.195,0.195,0.387,97.0,110.0,113.0,,,,,,,,,,,,,0.175,,,,0.09,,78.5,,,,,,0.273,0.364,0.263,,,,,,,75.0,99.0,90.0,91.0,97.0,101.0,0.505,0.321,1.75,-0.04,91.9,86.5,0.217,0.261,0.189,0.188,0.375,0.406
44,2024-05-29,746551,Walk,walk,False,686668,682120,Brenton Doyle,Tim Herrin,1,293a784b-9631-481d-8724-ec5113f10307,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,,,,105.0,96.0,99.0,106.0,106.0,112.0,,,,0.098,,0.398,,,5.35,1.95,,,,94.0,81.5,0.0,0.0,0.115,,,,,,,0.138,0.224,0.385,97.0,93.0,88.0,116.0,95.0,100.0,0.254,0.249,1.69,0.48,95.4,87.6,0.176,0.206,0.171,0.238,0.381,0.338
45,2024-05-29,746551,Grounded Into DP,grounded_into_double_play,True,607732,682120,Jacob Stallings,Tim Herrin,1,cad896c5-08bb-4b96-bd3d-f8a6691c779c,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,,,,105.0,96.0,99.0,106.0,106.0,112.0,,,,0.098,,0.398,,,5.35,1.95,,,,94.0,81.5,0.0,0.0,0.115,,,,,,,0.138,0.224,0.385,97.0,93.0,88.0,116.0,95.0,100.0,0.254,0.249,1.69,0.48,95.4,87.6,0.176,0.206,0.171,0.238,0.381,0.338
46,2024-05-29,746551,Double,double,False,647304,621389,Josh Naylor,Ty Blach,0,f44c7b54-79c5-4bc2-be8b-947b06e4d87c,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
47,2024-05-29,746551,Lineout,field_out,True,681807,621389,David Fry,Ty Blach,0,24163ed7-9193-44e2-b4b1-91d81a053ac7,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
48,2024-05-29,746551,Strikeout,strikeout,True,671286,621389,Johnathan Rodriguez,Ty Blach,0,3a8d4981-4d04-4c2e-b569-aa3298e92372,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
49,2024-05-29,746551,Strikeout,strikeout,True,672356,621389,Gabriel Arias,Ty Blach,0,a090d720-d39e-4bb4-b107-872d936b6766,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
50,2024-05-29,746551,Groundout,field_out,True,656248,682120,Sean Bouchard,Tim Herrin,0,e2436915-5ba5-4030-9264-2c5fcb59bb51,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,,,,105.0,96.0,99.0,106.0,106.0,112.0,,,,0.098,,0.398,,,5.35,1.95,,,,94.0,81.5,0.0,0.0,0.115,,,,,,,0.138,0.224,0.385,97.0,93.0,88.0,116.0,95.0,100.0,0.254,0.249,1.69,0.48,95.4,87.6,0.176,0.206,0.171,0.238,0.381,0.338
51,2024-05-29,746551,Lineout,field_out,True,696100,682120,Hunter Goodman,Tim Herrin,0,6d09aa57-ad32-4ba3-a249-bb90871cbcf2,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,,,,105.0,96.0,99.0,106.0,106.0,112.0,,,,0.098,,0.398,,,5.35,1.95,,,,94.0,81.5,0.0,0.0,0.115,,,,,,,0.138,0.224,0.385,97.0,93.0,88.0,116.0,95.0,100.0,0.254,0.249,1.69,0.48,95.4,87.6,0.176,0.206,0.171,0.238,0.381,0.338
52,2024-05-29,746551,Pop Out,field_out,True,678662,656529,Ezequiel Tovar,Sam Hentges,0,67ac9888-9ef1-4c35-b955-aef087ec57b5,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,116.0,110.0,110.0,83.0,105.0,91.0,,,,0.16,,0.319,,,0.27,1.93,,,,94.9,80.6,0.182,0.455,0.238,,,,,,,0.172,0.31,0.357,83.0,103.0,95.0,124.0,112.0,114.0,0.308,0.214,-0.97,3.68,95.0,87.9,0.32,0.6,0.25,0.15,0.2,0.282
53,2024-05-29,746551,Pop Out,field_out,True,595978,621389,Austin Hedges,Ty Blach,0,537cfc90-2b4a-4254-9810-2f19c4d35960,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
54,2024-05-29,746551,Strikeout,strikeout,True,677587,621389,Brayan Rocchio,Ty Blach,0,779f25d4-0146-4cb1-9250-ab51c1bdc28a,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
55,2024-05-29,746551,Groundout,field_out,True,671289,621389,Tyler Freeman,Ty Blach,0,1cfb4c1b-d061-47f0-ab91-c00645c675a9,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
56,2024-05-29,746551,Groundout,field_out,True,663898,658648,Brendan Rodgers,Pedro Avila,0,3b2fd53d-e2ad-4ebb-8cc5-9f6edbe0b9f2,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,89.0,98.0,87.0,,,,0.156,,0.2,0.221,,-0.39,0.27,0.41,,83.4,93.4,77.7,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.179,0.25,0.349,73.0,93.0,86.0,98.0,83.0,88.0,0.368,0.056,0.23,-1.63,93.7,79.1,0.222,0.397,0.246,0.333,0.333,0.444
57,2024-05-29,746551,Strikeout,strikeout,True,641857,658648,Ryan McMahon,Pedro Avila,0,e9e61077-f4e0-4237-8b39-ede322bc4f3f,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,89.0,98.0,87.0,,,,0.156,,0.2,0.221,,-0.39,0.27,0.41,,83.4,93.4,77.7,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.179,0.25,0.349,73.0,93.0,86.0,98.0,83.0,88.0,0.368,0.056,0.23,-1.63,93.7,79.1,0.222,0.397,0.246,0.333,0.333,0.444
58,2024-05-29,746551,Lineout,field_out,True,553869,658648,Elias Díaz,Pedro Avila,0,0fdd960b-fb36-43ba-a7ac-8a622a9602dd,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,89.0,98.0,87.0,,,,0.156,,0.2,0.221,,-0.39,0.27,0.41,,83.4,93.4,77.7,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.179,0.25,0.349,73.0,93.0,86.0,98.0,83.0,88.0,0.368,0.056,0.23,-1.63,93.7,79.1,0.222,0.397,0.246,0.333,0.333,0.444
59,2024-05-29,746551,Lineout,field_out,True,665926,656222,Andrés Giménez,Jalen Beeks,0,6572f13e-c732-4051-a9d9-7a0c6e083fd3,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,COL,4.75,3.72,47.1,93.0,79.0,90.0,0.803,7.23,3.42,8.75,0.95,1.09,0.288,0.377,0.171,0.315,0.405,82.0,90.0,90.0,92.0,124.0,129.0,,,,89.0,97.0,92.0,0.002,0.159,0.014,0.255,0.58,-0.45,1.3,-0.52,85.2,89.0,89.3,74.5,,,,0.211,0.289,0.407,0.167,0.389,0.255,0.2,0.2,0.167,75.0,94.0,89.0,,,,0.57,,0.42,,94.5,,0.286,0.403,0.143,,,
60,2024-05-29,746551,Flyout,field_out,True,608070,656222,José Ramírez,Jalen Beeks,0,b3306027-b244-4efa-9903-2aa06c094fad,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,COL,4.75,3.72,47.1,93.0,79.0,90.0,0.803,7.23,3.42,8.75,0.95,1.09,0.288,0.377,0.171,0.315,0.405,82.0,90.0,90.0,92.0,124.0,129.0,,,,89.0,97.0,92.0,0.002,0.159,0.014,0.255,0.58,-0.45,1.3,-0.52,85.2,89.0,89.3,74.5,,,,0.211,0.289,0.407,0.167,0.389,0.255,0.2,0.2,0.167,75.0,94.0,89.0,,,,0.57,,0.42,,94.5,,0.286,0.403,0.143,,,
61,2024-05-29,746551,Strikeout,strikeout,True,647304,656222,Josh Naylor,Jalen Beeks,0,522fce1b-c383-4bc8-9117-cb2cff67c843,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,COL,4.75,3.72,47.1,93.0,79.0,90.0,0.803,7.23,3.42,8.75,0.95,1.09,0.288,0.377,0.171,0.315,0.405,82.0,90.0,90.0,92.0,124.0,129.0,,,,89.0,97.0,92.0,0.002,0.159,0.014,0.255,0.58,-0.45,1.3,-0.52,85.2,89.0,89.3,74.5,,,,0.211,0.289,0.407,0.167,0.389,0.255,0.2,0.2,0.167,75.0,94.0,89.0,,,,0.57,,0.42,,94.5,,0.286,0.403,0.143,,,
62,2024-05-29,746551,Flyout,field_out,True,660707,658648,Elehuris Montero,Pedro Avila,0,263e53ef-2020-4871-8486-5716b87d9870,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,89.0,98.0,87.0,,,,0.156,,0.2,0.221,,-0.39,0.27,0.41,,83.4,93.4,77.7,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.179,0.25,0.349,73.0,93.0,86.0,98.0,83.0,88.0,0.368,0.056,0.23,-1.63,93.7,79.1,0.222,0.397,0.246,0.333,0.333,0.444
63,2024-05-29,746551,Single,single,False,686668,658648,Brenton Doyle,Pedro Avila,0,8bbd5b0a-b3e1-4b20-8ff3-22ba6bb54428,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,89.0,98.0,87.0,,,,0.156,,0.2,0.221,,-0.39,0.27,0.41,,83.4,93.4,77.7,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.179,0.25,0.349,73.0,93.0,86.0,98.0,83.0,88.0,0.368,0.056,0.23,-1.63,93.7,79.1,0.222,0.397,0.246,0.333,0.333,0.444
64,2024-05-29,746551,Strikeout,strikeout,True,607732,658648,Jacob Stallings,Pedro Avila,0,c71fc9e5-450e-4189-982f-39c84d178138,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,89.0,98.0,87.0,,,,0.156,,0.2,0.221,,-0.39,0.27,0.41,,83.4,93.4,77.7,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.179,0.25,0.349,73.0,93.0,86.0,98.0,83.0,88.0,0.368,0.056,0.23,-1.63,93.7,79.1,0.222,0.397,0.246,0.333,0.333,0.444
65,2024-05-29,746551,Groundout,field_out,True,656248,658648,Sean Bouchard,Pedro Avila,0,7374ab22-a432-4199-a3c7-1d05a0d4e1c6,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,89.0,98.0,87.0,,,,0.156,,0.2,0.221,,-0.39,0.27,0.41,,83.4,93.4,77.7,0.304,0.478,0.043,0.2,0.383,0.336,,,,0.179,0.25,0.349,73.0,93.0,86.0,98.0,83.0,88.0,0.368,0.056,0.23,-1.63,93.7,79.1,0.222,0.397,0.246,0.333,0.333,0.444
66,2024-05-29,746551,Flyout,field_out,True,681807,641755,David Fry,Tyler Kinley,0,eee908ba-00c7-4bea-80b1-541aa08e4805,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,16.0,56.0,52.0,,,,0.003,,,0.043,,-2.92,,0.7,,87.2,93.9,,,,,0.0,0.0,0.636,,,,,,,74.0,88.0,84.0,92.0,104.0,101.0,0.366,0.589,-3.61,-0.4,95.8,89.6,0.431,0.621,0.106,0.226,0.5,0.404
67,2024-05-29,746551,Strikeout,strikeout,False,671286,641755,Johnathan Rodriguez,Tyler Kinley,1,a5644001-7943-4820-a19d-60d50641a1f5,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,16.0,56.0,52.0,,,,0.003,,,0.043,,-2.92,,0.7,,87.2,93.9,,,,,0.0,0.0,0.636,,,,,,,74.0,88.0,84.0,92.0,104.0,101.0,0.366,0.589,-3.61,-0.4,95.8,89.6,0.431,0.621,0.106,0.226,0.5,0.404
68,2024-05-29,746551,Strikeout,strikeout,True,700932,641755,Kyle Manzardo,Tyler Kinley,0,3b2cae54-c94a-4878-8659-3e26e2731947,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,16.0,56.0,52.0,,,,0.003,,,0.043,,-2.92,,0.7,,87.2,93.9,,,,,0.0,0.0,0.636,,,,,,,74.0,88.0,84.0,92.0,104.0,101.0,0.366,0.589,-3.61,-0.4,95.8,89.6,0.431,0.621,0.106,0.226,0.5,0.404
69,2024-05-29,746551,Single,single,False,686823,641755,Will Brennan,Tyler Kinley,1,df201ae8-e6a5-45fa-aa55-7ad5081fdbf6,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,16.0,56.0,52.0,,,,0.003,,,0.043,,-2.92,,0.7,,87.2,93.9,,,,,0.0,0.0,0.636,,,,,,,74.0,88.0,84.0,92.0,104.0,101.0,0.366,0.589,-3.61,-0.4,95.8,89.6,0.431,0.621,0.106,0.226,0.5,0.404
70,2024-05-29,746551,Single,single,False,677587,641755,Brayan Rocchio,Tyler Kinley,1,b27dfed1-1fa1-45b6-a70f-7b806488bd80,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,16.0,56.0,52.0,,,,0.003,,,0.043,,-2.92,,0.7,,87.2,93.9,,,,,0.0,0.0,0.636,,,,,,,74.0,88.0,84.0,92.0,104.0,101.0,0.366,0.589,-3.61,-0.4,95.8,89.6,0.431,0.621,0.106,0.226,0.5,0.404
71,2024-05-29,746551,Walk,walk,False,671289,641755,Tyler Freeman,Tyler Kinley,1,8bcae9a7-6092-4293-81f0-e1a011beafee,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,16.0,56.0,52.0,,,,0.003,,,0.043,,-2.92,,0.7,,87.2,93.9,,,,,0.0,0.0,0.636,,,,,,,74.0,88.0,84.0,92.0,104.0,101.0,0.366,0.589,-3.61,-0.4,95.8,89.6,0.431,0.621,0.106,0.226,0.5,0.404
72,2024-05-29,746551,Strikeout,strikeout,True,665926,641755,Andrés Giménez,Tyler Kinley,0,e6d43c4a-87f8-4b82-94de-86b2c9533d50,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,16.0,56.0,52.0,,,,0.003,,,0.043,,-2.92,,0.7,,87.2,93.9,,,,,0.0,0.0,0.636,,,,,,,74.0,88.0,84.0,92.0,104.0,101.0,0.366,0.589,-3.61,-0.4,95.8,89.6,0.431,0.621,0.106,0.226,0.5,0.404
