,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vSC (sc),SC%,wSC/C
32,2024-08-04,745468,Single,single,False,518735,669194,Yasmani Grandal,Ryne Nelson,0,c5b17eb3-9f2c-46fc-b111-cb5b9cbf4657,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.063,0.1,0.65,,-0.98,1.49,-2.62,95.1,83.0,,84.3,78.0,0.254,0.42,0.195,,,,0.245,0.367,0.153,0.161,0.226,0.14,0.322,0.627,0.195,77.0,105.0,95.0,0.184,-0.58,91.3,0.307,0.491,0.143,0.4,0.733,0.167,,,,,,,,,,,,
33,2024-08-04,745468,Strikeout,strikeout,True,643396,669194,Isiah Kiner-Falefa,Ryne Nelson,0,fae5c80b-1f95-478b-8c38-44b635d0f554,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.063,0.1,0.65,,-0.98,1.49,-2.62,95.1,83.0,,84.3,78.0,0.254,0.42,0.195,,,,0.245,0.367,0.153,0.161,0.226,0.14,0.322,0.627,0.195,77.0,105.0,95.0,0.184,-0.58,91.3,0.307,0.491,0.143,0.4,0.733,0.167,,,,,,,,,,,,
34,2024-08-04,745468,Flyout,field_out,True,668804,669194,Bryan Reynolds,Ryne Nelson,0,08e47cd5-d992-4faa-8b44-cfee09d1e494,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.063,0.1,0.65,,-0.98,1.49,-2.62,95.1,83.0,,84.3,78.0,0.254,0.42,0.195,,,,0.245,0.367,0.153,0.161,0.226,0.14,0.322,0.627,0.195,77.0,105.0,95.0,0.184,-0.58,91.3,0.307,0.491,0.143,0.4,0.733,0.167,,,,,,,,,,,,
35,2024-08-04,745468,Groundout,field_out,True,677950,694973,Alek Thomas,Paul Skenes,0,f829fa14-e1ce-49c4-a7bb-b145facb80bf,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-08-04,745468,Pop Out,field_out,True,672695,694973,Geraldo Perdomo,Paul Skenes,0,858f0123-19f5-4ddd-a973-d8e7b6ae8cf5,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-08-04,745468,Strikeout,strikeout,True,645444,694973,Jose Herrera,Paul Skenes,0,718ed5be-0992-488c-a7e3-8a958ff1ce14,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-08-04,745468,Strikeout,strikeout,True,665833,669194,Oneil Cruz,Ryne Nelson,0,99b2244f-ef97-41be-a4dd-031a007b0010,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.063,0.1,0.65,,-0.98,1.49,-2.62,95.1,83.0,,84.3,78.0,0.254,0.42,0.195,,,,0.245,0.367,0.153,0.161,0.226,0.14,0.322,0.627,0.195,77.0,105.0,95.0,0.184,-0.58,91.3,0.307,0.491,0.143,0.4,0.733,0.167,,,,,,,,,,,,
39,2024-08-04,745468,Strikeout,strikeout,True,650559,669194,Bryan De La Cruz,Ryne Nelson,0,efd10782-4244-42f4-87fe-449b8fd91bd2,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.063,0.1,0.65,,-0.98,1.49,-2.62,95.1,83.0,,84.3,78.0,0.254,0.42,0.195,,,,0.245,0.367,0.153,0.161,0.226,0.14,0.322,0.627,0.195,77.0,105.0,95.0,0.184,-0.58,91.3,0.307,0.491,0.143,0.4,0.733,0.167,,,,,,,,,,,,
40,2024-08-04,745468,Flyout,field_out,True,642133,669194,Rowdy Tellez,Ryne Nelson,0,b1c16be5-717d-4e87-94bb-1b4e62995a73,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.063,0.1,0.65,,-0.98,1.49,-2.62,95.1,83.0,,84.3,78.0,0.254,0.42,0.195,,,,0.245,0.367,0.153,0.161,0.226,0.14,0.322,0.627,0.195,77.0,105.0,95.0,0.184,-0.58,91.3,0.307,0.491,0.143,0.4,0.733,0.167,,,,,,,,,,,,
41,2024-08-04,745468,Triple,triple,False,682998,694973,Corbin Carroll,Paul Skenes,0,e3557081-d32a-4937-8e05-a62783738de4,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-08-04,745468,Groundout,field_out,True,606466,694973,Ketel Marte,Paul Skenes,1,691c8b9e-f317-4b3f-ad1e-02a333b97fa3,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-08-04,745468,Single,single,False,592626,694973,Joc Pederson,Paul Skenes,0,7b7f4621-8729-4c0d-a049-f02d364ca328,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-08-04,745468,Walk,walk,False,605137,694973,Josh Bell,Paul Skenes,1,775cca79-2258-417b-b596-9512ec4715c6,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-08-04,745468,Single,single,False,664983,676702,Jake McCarthy,Hunter Stratton,1,68552ca7-f0f3-44bf-8e62-70fe530b03e1,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,3.58,3.2,37.2,100.0,111.0,102.0,0.754,7.88,1.67,8.84,0.72,0.95,0.243,0.4,0.183,0.287,0.429,,,,,,,100.0,100.0,103.0,93.0,106.0,103.0,122.0,99.0,104.0,0.012,0.368,0.246,,,-0.05,-4.96,2.87,,,95.5,,95.4,84.2,,0.263,0.368,0.234,0.333,0.667,0.0,0.1,0.133,0.435,,,,,,,115.0,100.0,99.0,0.373,-0.62,92.0,0.327,0.491,0.221,,,,,,,,,,,,,,,
46,2024-08-04,745468,Strikeout,strikeout,True,553993,676702,Eugenio Suárez,Hunter Stratton,0,926dbf64-0f27-4f95-9e4d-637c8669b693,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,3.58,3.2,37.2,100.0,111.0,102.0,0.754,7.88,1.67,8.84,0.72,0.95,0.243,0.4,0.183,0.287,0.429,,,,,,,100.0,100.0,103.0,93.0,106.0,103.0,122.0,99.0,104.0,0.012,0.368,0.246,,,-0.05,-4.96,2.87,,,95.5,,95.4,84.2,,0.263,0.368,0.234,0.333,0.667,0.0,0.1,0.133,0.435,,,,,,,115.0,100.0,99.0,0.373,-0.62,92.0,0.327,0.491,0.221,,,,,,,,,,,,,,,
47,2024-08-04,745468,Groundout,field_out,True,677950,676702,Alek Thomas,Hunter Stratton,0,b694e7ff-f114-498b-87a1-420d58479887,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,3.58,3.2,37.2,100.0,111.0,102.0,0.754,7.88,1.67,8.84,0.72,0.95,0.243,0.4,0.183,0.287,0.429,,,,,,,100.0,100.0,103.0,93.0,106.0,103.0,122.0,99.0,104.0,0.012,0.368,0.246,,,-0.05,-4.96,2.87,,,95.5,,95.4,84.2,,0.263,0.368,0.234,0.333,0.667,0.0,0.1,0.133,0.435,,,,,,,115.0,100.0,99.0,0.373,-0.62,92.0,0.327,0.491,0.221,,,,,,,,,,,,,,,
48,2024-08-04,745468,Strikeout,strikeout,True,663698,623149,Joey Bart,Paul Sewald,0,4292b969-7b5b-44a8-b1ec-80a804fa9f7d,623149.0,paulsewald,Sewald,Right,Paul Sewald,ARI,4.15,4.17,34.2,100.0,117.0,103.0,0.788,9.61,2.6,8.05,1.04,0.57,0.302,0.365,0.219,0.375,0.489,88.0,62.0,70.0,,,,118.0,101.0,99.0,,,,115.0,99.0,110.0,,0.601,0.391,,0.007,-0.53,,1.03,,1.37,91.3,84.2,,83.0,,0.253,0.446,0.238,,,,,,,,,,,,,,,,,,,,,,0.204,0.367,0.257,,,,,,,,,,,,
49,2024-08-04,745468,Double,double,False,678225,623149,Ji Hwan Bae,Paul Sewald,0,1e5e0c35-87bf-468a-a1e5-9685c9fe0856,623149.0,paulsewald,Sewald,Right,Paul Sewald,ARI,4.15,4.17,34.2,100.0,117.0,103.0,0.788,9.61,2.6,8.05,1.04,0.57,0.302,0.365,0.219,0.375,0.489,88.0,62.0,70.0,,,,118.0,101.0,99.0,,,,115.0,99.0,110.0,,0.601,0.391,,0.007,-0.53,,1.03,,1.37,91.3,84.2,,83.0,,0.253,0.446,0.238,,,,,,,,,,,,,,,,,,,,,,0.204,0.367,0.257,,,,,,,,,,,,
50,2024-08-04,745468,Lineout,field_out,True,669707,623149,Jared Triolo,Paul Sewald,0,5939fb1a-ab89-4348-ae64-7464c3e71ab0,623149.0,paulsewald,Sewald,Right,Paul Sewald,ARI,4.15,4.17,34.2,100.0,117.0,103.0,0.788,9.61,2.6,8.05,1.04,0.57,0.302,0.365,0.219,0.375,0.489,88.0,62.0,70.0,,,,118.0,101.0,99.0,,,,115.0,99.0,110.0,,0.601,0.391,,0.007,-0.53,,1.03,,1.37,91.3,84.2,,83.0,,0.253,0.446,0.238,,,,,,,,,,,,,,,,,,,,,,0.204,0.367,0.257,,,,,,,,,,,,
51,2024-08-04,745468,Groundout,field_out,True,518735,623149,Yasmani Grandal,Paul Sewald,0,e042870e-d644-4598-a81e-c188082110ae,623149.0,paulsewald,Sewald,Right,Paul Sewald,ARI,4.15,4.17,34.2,100.0,117.0,103.0,0.788,9.61,2.6,8.05,1.04,0.57,0.302,0.365,0.219,0.375,0.489,88.0,62.0,70.0,,,,118.0,101.0,99.0,,,,115.0,99.0,110.0,,0.601,0.391,,0.007,-0.53,,1.03,,1.37,91.3,84.2,,83.0,,0.253,0.446,0.238,,,,,,,,,,,,,,,,,,,,,,0.204,0.367,0.257,,,,,,,,,,,,
52,2024-08-04,745468,Walk,walk,False,672695,670059,Geraldo Perdomo,Colin Holderman,0,b8838aa4-415c-4f13-a4d4-191ac6a4a6a8,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.43,4.53,42.0,95.0,114.0,100.0,0.74,10.07,4.5,7.93,1.29,0.91,0.296,0.409,0.2,0.348,0.404,,,,,,,,,,92.0,95.0,91.0,132.0,98.0,111.0,0.26,0.008,0.471,,,1.96,-0.95,0.63,,,97.3,,97.2,84.9,,,,,0.25,0.521,0.119,,,,,,,,,,106.0,90.0,89.0,0.26,-1.43,92.3,0.324,0.588,0.25,0.189,0.243,0.38,,,,,,,,,,,,
53,2024-08-04,745468,Sac Bunt,sac_bunt,True,645444,670059,Jose Herrera,Colin Holderman,1,4cc0cbb6-ec48-4699-92f7-669edaba8157,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.43,4.53,42.0,95.0,114.0,100.0,0.74,10.07,4.5,7.93,1.29,0.91,0.296,0.409,0.2,0.348,0.404,,,,,,,,,,92.0,95.0,91.0,132.0,98.0,111.0,0.26,0.008,0.471,,,1.96,-0.95,0.63,,,97.3,,97.2,84.9,,,,,0.25,0.521,0.119,,,,,,,,,,106.0,90.0,89.0,0.26,-1.43,92.3,0.324,0.588,0.25,0.189,0.243,0.38,,,,,,,,,,,,
54,2024-08-04,745468,Walk,walk,False,682998,670059,Corbin Carroll,Colin Holderman,0,dce3ff68-d79d-4d5c-a1b7-0523ce4d7f05,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.43,4.53,42.0,95.0,114.0,100.0,0.74,10.07,4.5,7.93,1.29,0.91,0.296,0.409,0.2,0.348,0.404,,,,,,,,,,92.0,95.0,91.0,132.0,98.0,111.0,0.26,0.008,0.471,,,1.96,-0.95,0.63,,,97.3,,97.2,84.9,,,,,0.25,0.521,0.119,,,,,,,,,,106.0,90.0,89.0,0.26,-1.43,92.3,0.324,0.588,0.25,0.189,0.243,0.38,,,,,,,,,,,,
55,2024-08-04,745468,Strikeout,strikeout,True,606466,670059,Ketel Marte,Colin Holderman,0,ac200c38-f6ec-40c0-b571-bbfc3a9d5f1c,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.43,4.53,42.0,95.0,114.0,100.0,0.74,10.07,4.5,7.93,1.29,0.91,0.296,0.409,0.2,0.348,0.404,,,,,,,,,,92.0,95.0,91.0,132.0,98.0,111.0,0.26,0.008,0.471,,,1.96,-0.95,0.63,,,97.3,,97.2,84.9,,,,,0.25,0.521,0.119,,,,,,,,,,106.0,90.0,89.0,0.26,-1.43,92.3,0.324,0.588,0.25,0.189,0.243,0.38,,,,,,,,,,,,
56,2024-08-04,745468,Home Run,home_run,False,592626,670059,Joc Pederson,Colin Holderman,1,b323c170-51f7-4eec-b8cc-809f734f8f3b,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.43,4.53,42.0,95.0,114.0,100.0,0.74,10.07,4.5,7.93,1.29,0.91,0.296,0.409,0.2,0.348,0.404,,,,,,,,,,92.0,95.0,91.0,132.0,98.0,111.0,0.26,0.008,0.471,,,1.96,-0.95,0.63,,,97.3,,97.2,84.9,,,,,0.25,0.521,0.119,,,,,,,,,,106.0,90.0,89.0,0.26,-1.43,92.3,0.324,0.588,0.25,0.189,0.243,0.38,,,,,,,,,,,,
57,2024-08-04,745468,Groundout,field_out,True,605137,670059,Josh Bell,Colin Holderman,0,c0bda638-de0d-4175-9d74-60190480cc37,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.43,4.53,42.0,95.0,114.0,100.0,0.74,10.07,4.5,7.93,1.29,0.91,0.296,0.409,0.2,0.348,0.404,,,,,,,,,,92.0,95.0,91.0,132.0,98.0,111.0,0.26,0.008,0.471,,,1.96,-0.95,0.63,,,97.3,,97.2,84.9,,,,,0.25,0.521,0.119,,,,,,,,,,106.0,90.0,89.0,0.26,-1.43,92.3,0.324,0.588,0.25,0.189,0.243,0.38,,,,,,,,,,,,
58,2024-08-04,745468,Strikeout,strikeout,True,643396,679885,Isiah Kiner-Falefa,Justin Martinez,0,3e30ccb0-99a7-4a77-b5be-4cd7a6ef5b18,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.1,3.04,60.0,100.0,112.0,103.0,0.692,11.25,4.5,6.6,0.3,3.44,0.287,0.343,0.196,0.252,0.418,,,,,,,79.0,93.0,93.0,114.0,97.0,99.0,124.0,100.0,109.0,0.46,0.094,0.217,,,-0.69,0.35,2.82,,,100.2,,100.1,89.4,,0.222,0.389,0.286,0.316,0.367,0.201,0.125,0.219,0.489,,,,,,,,,,,,,,,,,,,113.0,105.0,108.0,0.229,2.61,89.7,0.075,0.09,0.536,,,
59,2024-08-04,745468,Double,double,False,668804,679885,Bryan Reynolds,Justin Martinez,0,22947ffb-861f-4678-aa11-88fc9b2e3751,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.1,3.04,60.0,100.0,112.0,103.0,0.692,11.25,4.5,6.6,0.3,3.44,0.287,0.343,0.196,0.252,0.418,,,,,,,79.0,93.0,93.0,114.0,97.0,99.0,124.0,100.0,109.0,0.46,0.094,0.217,,,-0.69,0.35,2.82,,,100.2,,100.1,89.4,,0.222,0.389,0.286,0.316,0.367,0.201,0.125,0.219,0.489,,,,,,,,,,,,,,,,,,,113.0,105.0,108.0,0.229,2.61,89.7,0.075,0.09,0.536,,,
60,2024-08-04,745468,Strikeout,strikeout,True,665833,679885,Oneil Cruz,Justin Martinez,0,c10be306-4d0b-447a-a6e9-3f4b61b4fd13,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.1,3.04,60.0,100.0,112.0,103.0,0.692,11.25,4.5,6.6,0.3,3.44,0.287,0.343,0.196,0.252,0.418,,,,,,,79.0,93.0,93.0,114.0,97.0,99.0,124.0,100.0,109.0,0.46,0.094,0.217,,,-0.69,0.35,2.82,,,100.2,,100.1,89.4,,0.222,0.389,0.286,0.316,0.367,0.201,0.125,0.219,0.489,,,,,,,,,,,,,,,,,,,113.0,105.0,108.0,0.229,2.61,89.7,0.075,0.09,0.536,,,
61,2024-08-04,745468,Strikeout,strikeout,True,650559,679885,Bryan De La Cruz,Justin Martinez,0,7a8fb44a-20c3-4436-b3f4-56894b4fd309,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.1,3.04,60.0,100.0,112.0,103.0,0.692,11.25,4.5,6.6,0.3,3.44,0.287,0.343,0.196,0.252,0.418,,,,,,,79.0,93.0,93.0,114.0,97.0,99.0,124.0,100.0,109.0,0.46,0.094,0.217,,,-0.69,0.35,2.82,,,100.2,,100.1,89.4,,0.222,0.389,0.286,0.316,0.367,0.201,0.125,0.219,0.489,,,,,,,,,,,,,,,,,,,113.0,105.0,108.0,0.229,2.61,89.7,0.075,0.09,0.536,,,
62,2024-08-04,745468,Flyout,field_out,True,664983,656222,Jake McCarthy,Jalen Beeks,0,9ba1ce8b-2a66-48f9-a5d1-21f16c653fa5,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.25,3.7,59.1,94.0,78.0,90.0,0.79,7.43,3.49,9.1,0.91,1.16,0.258,0.376,0.188,0.29,0.402,82.0,90.0,90.0,92.0,123.0,129.0,74.0,96.0,90.0,,,,,,,0.002,0.556,0.003,0.012,0.251,1.02,-0.49,0.64,0.91,-1.25,94.5,89.0,89.3,82.9,74.8,0.262,0.356,0.172,,,,,,,0.2,0.2,0.167,0.265,0.388,0.433,85.0,98.0,93.0,0.175,-0.15,85.0,0.259,0.481,0.227,,,,,,,,,,,,,82.9,0.001,-2.43
63,2024-08-04,745468,Groundout,field_out,True,553993,656222,Eugenio Suárez,Jalen Beeks,0,ae5b1175-bcbc-4532-b2e7-46bc9e9246b8,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.25,3.7,59.1,94.0,78.0,90.0,0.79,7.43,3.49,9.1,0.91,1.16,0.258,0.376,0.188,0.29,0.402,82.0,90.0,90.0,92.0,123.0,129.0,74.0,96.0,90.0,,,,,,,0.002,0.556,0.003,0.012,0.251,1.02,-0.49,0.64,0.91,-1.25,94.5,89.0,89.3,82.9,74.8,0.262,0.356,0.172,,,,,,,0.2,0.2,0.167,0.265,0.388,0.433,85.0,98.0,93.0,0.175,-0.15,85.0,0.259,0.481,0.227,,,,,,,,,,,,,82.9,0.001,-2.43
64,2024-08-04,745468,Walk,walk,False,666971,656222,Lourdes Gurriel Jr.,Jalen Beeks,0,3c077f3e-058d-4bcc-a253-c60bc86ebf9c,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.25,3.7,59.1,94.0,78.0,90.0,0.79,7.43,3.49,9.1,0.91,1.16,0.258,0.376,0.188,0.29,0.402,82.0,90.0,90.0,92.0,123.0,129.0,74.0,96.0,90.0,,,,,,,0.002,0.556,0.003,0.012,0.251,1.02,-0.49,0.64,0.91,-1.25,94.5,89.0,89.3,82.9,74.8,0.262,0.356,0.172,,,,,,,0.2,0.2,0.167,0.265,0.388,0.433,85.0,98.0,93.0,0.175,-0.15,85.0,0.259,0.481,0.227,,,,,,,,,,,,,82.9,0.001,-2.43
65,2024-08-04,745468,Single,single,False,672695,656222,Geraldo Perdomo,Jalen Beeks,1,845a83bb-7a79-4156-8a12-d16625c7a669,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.25,3.7,59.1,94.0,78.0,90.0,0.79,7.43,3.49,9.1,0.91,1.16,0.258,0.376,0.188,0.29,0.402,82.0,90.0,90.0,92.0,123.0,129.0,74.0,96.0,90.0,,,,,,,0.002,0.556,0.003,0.012,0.251,1.02,-0.49,0.64,0.91,-1.25,94.5,89.0,89.3,82.9,74.8,0.262,0.356,0.172,,,,,,,0.2,0.2,0.167,0.265,0.388,0.433,85.0,98.0,93.0,0.175,-0.15,85.0,0.259,0.481,0.227,,,,,,,,,,,,,82.9,0.001,-2.43
66,2024-08-04,745468,Strikeout,strikeout,True,672515,663765,Gabriel Moreno,Jake Woodford,1,4d6a4e16-259a-4231-b81d-8e5a4ff78e72,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,0.0,0.0,0.1,84.0,92.0,88.0,0.196,-0.86,88.5,0.292,0.5,0.125,0.25,0.475,0.282,,,,,,,,,,,,
67,2024-08-04,745468,Flyout,field_out,True,642133,571670,Rowdy Tellez,Dylan Floro,0,a9072492-4429-4522-aeed-1af03140194c,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,2.63,3.22,61.2,105.0,75.0,95.0,0.825,6.28,2.04,7.74,0.29,1.43,0.297,0.357,0.13,0.303,0.443,62.0,108.0,93.0,,,,83.0,107.0,97.0,77.0,107.0,97.0,73.0,99.0,91.0,0.464,0.17,0.282,,0.084,2.56,2.24,1.22,,-1.62,89.9,83.9,90.1,83.5,,0.175,0.175,0.197,0.252,0.333,0.08,0.204,0.278,0.324,,,,0.35,0.35,0.229,,,,,,,,,,,,,,,,,,,,,,,,
