,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
10,2024-10-07,775332,Single,single,False,686681,607074,Michael Massey,Carlos Rodón,0,756d7e83-3a2e-4c90-8fbd-7a327974d8db,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
11,2024-10-07,775332,Strikeout,strikeout,True,502054,607074,Tommy Pham,Carlos Rodón,0,c5be3dd8-f282-41f3-b2a5-16f2ded5992e,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
12,2024-10-07,775332,Strikeout,strikeout,True,665862,666142,Jazz Chisholm Jr.,Cole Ragans,0,10f699a6-3d9b-4a8a-b370-2b3b4d2d53d3,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,132.0,106.0,114.0,88.0,94.0,91.0,0.418,0.113,0.128,,0.237,0.85,0.26,-0.34,,1.43,95.4,90.7,84.8,86.0,,0.213,0.361,0.231,0.21,0.305,0.337,0.183,0.28,0.478,0.14,0.256,0.352,0.348,0.455,0.228,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,
13,2024-10-07,775332,Single,single,False,683011,666142,Anthony Volpe,Cole Ragans,0,ea77b5d9-a24c-40a0-a592-4a9c14a37871,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,132.0,106.0,114.0,88.0,94.0,91.0,0.418,0.113,0.128,,0.237,0.85,0.26,-0.34,,1.43,95.4,90.7,84.8,86.0,,0.213,0.361,0.231,0.21,0.305,0.337,0.183,0.28,0.478,0.14,0.256,0.352,0.348,0.455,0.228,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,
14,2024-10-07,775332,Flyout,field_out,True,657077,666142,Alex Verdugo,Cole Ragans,0,c1016b22-eb3a-44dc-8fe7-ab40cda033e1,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,132.0,106.0,114.0,88.0,94.0,91.0,0.418,0.113,0.128,,0.237,0.85,0.26,-0.34,,1.43,95.4,90.7,84.8,86.0,,0.213,0.361,0.231,0.21,0.305,0.337,0.183,0.28,0.478,0.14,0.256,0.352,0.348,0.455,0.228,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,
15,2024-10-07,775332,Strikeout,strikeout,True,542932,666142,Jon Berti,Cole Ragans,1,832c6b07-e00e-4e11-8a8c-00c31dd932a5,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,132.0,106.0,114.0,88.0,94.0,91.0,0.418,0.113,0.128,,0.237,0.85,0.26,-0.34,,1.43,95.4,90.7,84.8,86.0,,0.213,0.361,0.231,0.21,0.305,0.337,0.183,0.28,0.478,0.14,0.256,0.352,0.348,0.455,0.228,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,
16,2024-10-07,775332,Strikeout,strikeout,True,592669,607074,Hunter Renfroe,Carlos Rodón,0,09784f3b-2d42-4f16-9a4e-752ace496ceb,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
17,2024-10-07,775332,Single,single,False,641658,607074,Garrett Hampson,Carlos Rodón,0,31438d6c-f14f-4068-92d9-68b6c947062b,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
18,2024-10-07,775332,Single,single,False,672580,607074,Maikel Garcia,Carlos Rodón,1,ecbaf4fc-a306-4b3b-bbd2-bd4f0487d24a,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
19,2024-10-07,775332,Forceout,force_out,True,677951,607074,Bobby Witt Jr.,Carlos Rodón,1,dda5b205-8e0e-4701-b243-872029b422e3,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
20,2024-10-07,775332,Lineout,field_out,True,686469,607074,Vinnie Pasquantino,Carlos Rodón,0,981f0700-97e1-4829-b861-95ffdc303448,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
21,2024-10-07,775332,Walk,walk,False,650402,666142,Gleyber Torres,Cole Ragans,0,f8fa1252-d69a-4256-9026-0d6d6f642037,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,132.0,106.0,114.0,88.0,94.0,91.0,0.418,0.113,0.128,,0.237,0.85,0.26,-0.34,,1.43,95.4,90.7,84.8,86.0,,0.213,0.361,0.231,0.21,0.305,0.337,0.183,0.28,0.478,0.14,0.256,0.352,0.348,0.455,0.228,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,
22,2024-10-07,775332,Strikeout,strikeout,True,665742,666142,Juan Soto,Cole Ragans,0,4b77fa76-2ede-4d91-97c6-0e879a98d70b,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,132.0,106.0,114.0,88.0,94.0,91.0,0.418,0.113,0.128,,0.237,0.85,0.26,-0.34,,1.43,95.4,90.7,84.8,86.0,,0.213,0.361,0.231,0.21,0.305,0.337,0.183,0.28,0.478,0.14,0.256,0.352,0.348,0.455,0.228,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,
23,2024-10-07,775332,Flyout,field_out,True,592450,666142,Aaron Judge,Cole Ragans,0,0e12ef2c-6c32-492e-b55e-b3b9e21f8b42,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,132.0,106.0,114.0,88.0,94.0,91.0,0.418,0.113,0.128,,0.237,0.85,0.26,-0.34,,1.43,95.4,90.7,84.8,86.0,,0.213,0.361,0.231,0.21,0.305,0.337,0.183,0.28,0.478,0.14,0.256,0.352,0.348,0.455,0.228,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,
24,2024-10-07,775332,Single,single,False,669224,666142,Austin Wells,Cole Ragans,1,39606849-7045-45a9-aed0-9be008342435,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,132.0,106.0,114.0,88.0,94.0,91.0,0.418,0.113,0.128,,0.237,0.85,0.26,-0.34,,1.43,95.4,90.7,84.8,86.0,,0.213,0.361,0.231,0.21,0.305,0.337,0.183,0.28,0.478,0.14,0.256,0.352,0.348,0.455,0.228,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,
25,2024-10-07,775332,Single,single,False,519317,666142,Giancarlo Stanton,Cole Ragans,1,69c9df1a-f476-4c39-ad4a-33c79fde1518,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,132.0,106.0,114.0,88.0,94.0,91.0,0.418,0.113,0.128,,0.237,0.85,0.26,-0.34,,1.43,95.4,90.7,84.8,86.0,,0.213,0.361,0.231,0.21,0.305,0.337,0.183,0.28,0.478,0.14,0.256,0.352,0.348,0.455,0.228,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,
26,2024-10-07,775332,Groundout,field_out,True,665862,666142,Jazz Chisholm Jr.,Cole Ragans,0,f5eb12d2-5771-4565-a4a0-cd5e0bd6241e,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,132.0,106.0,114.0,88.0,94.0,91.0,0.418,0.113,0.128,,0.237,0.85,0.26,-0.34,,1.43,95.4,90.7,84.8,86.0,,0.213,0.361,0.231,0.21,0.305,0.337,0.183,0.28,0.478,0.14,0.256,0.352,0.348,0.455,0.228,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,
27,2024-10-07,775332,Home Run,home_run,False,521692,607074,Salvador Perez,Carlos Rodón,0,fd54012f-d0d9-4f40-8520-cc3d94b88a72,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
28,2024-10-07,775332,Single,single,False,493329,607074,Yuli Gurriel,Carlos Rodón,0,6ec20bd8-68af-4809-ba87-816f94a823c4,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
29,2024-10-07,775332,Strikeout,strikeout,True,686681,607074,Michael Massey,Carlos Rodón,1,bbcaf889-4faf-40bf-96a7-063fd1611076,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
30,2024-10-07,775332,Single,single,False,502054,607074,Tommy Pham,Carlos Rodón,1,e6dcf881-1830-4f1d-a64e-b54bbf6c4cd8,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
31,2024-10-07,775332,Strikeout,strikeout,True,592669,607074,Hunter Renfroe,Carlos Rodón,1,ce5f7d3d-ab90-4f7b-a9c9-10cfe1923a86,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
32,2024-10-07,775332,Single,single,False,641658,607074,Garrett Hampson,Carlos Rodón,1,8ac62c9c-2c6c-49c8-b1aa-5ead2fd9cd57,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,144.0,104.0,113.0,100.0,83.0,82.0,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,-0.4,-1.32,1.44,95.4,91.8,85.5,86.8,81.0,0.262,0.514,0.214,0.199,0.361,0.393,0.188,0.247,0.495,0.281,0.531,0.276,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
33,2024-10-07,775332,Single,single,True,672580,641656,Maikel Garcia,Ian Hamilton,1,76256ee3-e2ee-44bd-aaef-4512422d266e,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,3.82,3.78,37.2,101.0,119.0,102.0,0.651,9.8,3.35,8.84,0.48,1.35,0.286,0.39,0.133,0.21,0.404,,,,,,,87.0,98.0,95.0,146.0,107.0,110.0,,,,0.225,,0.543,,,1.04,,-0.05,,,96.4,,,88.5,,0.154,0.269,0.25,0.241,0.356,0.458,,,,,,,,,,,,,,,,90.0,96.0,94.0,0.233,-1.14,95.7,0.414,0.517,0.137,,,
