,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-31,745699,Strikeout,strikeout,True,691023,701542,Jordan Walker,Will Warren,0,43e19004-0a93-42d2-9ffb-a98558089090,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.55,4.25,21.2,99.0,102.0,104.0,0.758,10.8,3.74,12.88,1.66,0.89,0.179,0.403,0.119,0.373,0.378,89.0,99.0,104.0,91.0,103.0,101.0,94.0,105.0,108.0,127.0,88.0,98.0,112.0,117.0,129.0,0.266,0.298,0.046,0.266,0.124,1.97,-5.09,-3.66,-2.99,-6.26,93.8,86.4,86.3,93.1,83.1,0.469,0.719,0.167,0.08,0.24,0.241,0.316,0.632,0.364,0.5,1.0,0.333,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-31,745699,Double,double,False,669224,502043,Austin Wells,Kyle Gibson,0,aab8eea7-7c8e-489c-ba33-b1e104d7543a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.095,-0.94,0.36,0.35,0.93,0.79,91.4,88.7,84.9,90.7,80.7,0.27,0.405,0.089,0.258,0.53,0.071,0.201,0.317,0.419,0.2,0.273,0.373,0.31,0.47,0.195,104.0,103.0,103.0,0.086,-1.86,78.4,0.303,0.697,0.474,,,,,,,,,,,,,,,,,,
12,2024-08-31,745699,Groundout,field_out,True,665862,502043,Jazz Chisholm Jr.,Kyle Gibson,1,c92ced76-4666-448a-9b51-a5441ba3bf7e,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.095,-0.94,0.36,0.35,0.93,0.79,91.4,88.7,84.9,90.7,80.7,0.27,0.405,0.089,0.258,0.53,0.071,0.201,0.317,0.419,0.2,0.273,0.373,0.31,0.47,0.195,104.0,103.0,103.0,0.086,-1.86,78.4,0.303,0.697,0.474,,,,,,,,,,,,,,,,,,
13,2024-08-31,745699,Single,single,False,683011,502043,Anthony Volpe,Kyle Gibson,1,2d6377e7-85f9-4f9e-a74e-3660da4f10df,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.095,-0.94,0.36,0.35,0.93,0.79,91.4,88.7,84.9,90.7,80.7,0.27,0.405,0.089,0.258,0.53,0.071,0.201,0.317,0.419,0.2,0.273,0.373,0.31,0.47,0.195,104.0,103.0,103.0,0.086,-1.86,78.4,0.303,0.697,0.474,,,,,,,,,,,,,,,,,,
14,2024-08-31,745699,Strikeout,strikeout,True,663757,502043,Trent Grisham,Kyle Gibson,0,f588f509-5d7b-4aa9-af8e-698e929db3d8,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.095,-0.94,0.36,0.35,0.93,0.79,91.4,88.7,84.9,90.7,80.7,0.27,0.405,0.089,0.258,0.53,0.071,0.201,0.317,0.419,0.2,0.273,0.373,0.31,0.47,0.195,104.0,103.0,103.0,0.086,-1.86,78.4,0.303,0.697,0.474,,,,,,,,,,,,,,,,,,
15,2024-08-31,745699,Groundout,field_out,True,657077,502043,Alex Verdugo,Kyle Gibson,0,d00fdb3a-08e9-4d20-8990-d2257300d49b,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.095,-0.94,0.36,0.35,0.93,0.79,91.4,88.7,84.9,90.7,80.7,0.27,0.405,0.089,0.258,0.53,0.071,0.201,0.317,0.419,0.2,0.273,0.373,0.31,0.47,0.195,104.0,103.0,103.0,0.086,-1.86,78.4,0.303,0.697,0.474,,,,,,,,,,,,,,,,,,
16,2024-08-31,745699,Walk,walk,False,687363,701542,Victor Scott II,Will Warren,0,60b8e41c-c35f-4f78-971b-35ed9fe99813,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.55,4.25,21.2,99.0,102.0,104.0,0.758,10.8,3.74,12.88,1.66,0.89,0.179,0.403,0.119,0.373,0.378,89.0,99.0,104.0,91.0,103.0,101.0,94.0,105.0,108.0,127.0,88.0,98.0,112.0,117.0,129.0,0.266,0.298,0.046,0.266,0.124,1.97,-5.09,-3.66,-2.99,-6.26,93.8,86.4,86.3,93.1,83.1,0.469,0.719,0.167,0.08,0.24,0.241,0.316,0.632,0.364,0.5,1.0,0.333,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-31,745699,Forceout,force_out,True,691026,701542,Masyn Winn,Will Warren,1,ec1a496b-e078-4a3d-9986-c3bd49b91bb9,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.55,4.25,21.2,99.0,102.0,104.0,0.758,10.8,3.74,12.88,1.66,0.89,0.179,0.403,0.119,0.373,0.378,89.0,99.0,104.0,91.0,103.0,101.0,94.0,105.0,108.0,127.0,88.0,98.0,112.0,117.0,129.0,0.266,0.298,0.046,0.266,0.124,1.97,-5.09,-3.66,-2.99,-6.26,93.8,86.4,86.3,93.1,83.1,0.469,0.719,0.167,0.08,0.24,0.241,0.316,0.632,0.364,0.5,1.0,0.333,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-31,745699,Single,single,False,676475,701542,Alec Burleson,Will Warren,1,755c3048-9dca-4044-8587-5b588e187bb0,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.55,4.25,21.2,99.0,102.0,104.0,0.758,10.8,3.74,12.88,1.66,0.89,0.179,0.403,0.119,0.373,0.378,89.0,99.0,104.0,91.0,103.0,101.0,94.0,105.0,108.0,127.0,88.0,98.0,112.0,117.0,129.0,0.266,0.298,0.046,0.266,0.124,1.97,-5.09,-3.66,-2.99,-6.26,93.8,86.4,86.3,93.1,83.1,0.469,0.719,0.167,0.08,0.24,0.241,0.316,0.632,0.364,0.5,1.0,0.333,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-31,745699,Single,single,False,571448,701542,Nolan Arenado,Will Warren,1,61692170-a689-475f-9c0a-49bfc0fdfb5d,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.55,4.25,21.2,99.0,102.0,104.0,0.758,10.8,3.74,12.88,1.66,0.89,0.179,0.403,0.119,0.373,0.378,89.0,99.0,104.0,91.0,103.0,101.0,94.0,105.0,108.0,127.0,88.0,98.0,112.0,117.0,129.0,0.266,0.298,0.046,0.266,0.124,1.97,-5.09,-3.66,-2.99,-6.26,93.8,86.4,86.3,93.1,83.1,0.469,0.719,0.167,0.08,0.24,0.241,0.316,0.632,0.364,0.5,1.0,0.333,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-31,745699,Home Run,home_run,False,680977,701542,Brendan Donovan,Will Warren,1,93d1e3f6-3b49-4f93-94de-19bce6eeb44e,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.55,4.25,21.2,99.0,102.0,104.0,0.758,10.8,3.74,12.88,1.66,0.89,0.179,0.403,0.119,0.373,0.378,89.0,99.0,104.0,91.0,103.0,101.0,94.0,105.0,108.0,127.0,88.0,98.0,112.0,117.0,129.0,0.266,0.298,0.046,0.266,0.124,1.97,-5.09,-3.66,-2.99,-6.26,93.8,86.4,86.3,93.1,83.1,0.469,0.719,0.167,0.08,0.24,0.241,0.316,0.632,0.364,0.5,1.0,0.333,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-31,745699,Double,double,False,502671,701542,Paul Goldschmidt,Will Warren,0,0a386a6d-659a-4ea9-a2e7-32dae13902a1,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.55,4.25,21.2,99.0,102.0,104.0,0.758,10.8,3.74,12.88,1.66,0.89,0.179,0.403,0.119,0.373,0.378,89.0,99.0,104.0,91.0,103.0,101.0,94.0,105.0,108.0,127.0,88.0,98.0,112.0,117.0,129.0,0.266,0.298,0.046,0.266,0.124,1.97,-5.09,-3.66,-2.99,-6.26,93.8,86.4,86.3,93.1,83.1,0.469,0.719,0.167,0.08,0.24,0.241,0.316,0.632,0.364,0.5,1.0,0.333,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-31,745699,Lineout,field_out,True,663457,701542,Lars Nootbaar,Will Warren,0,09425e40-570d-468b-bfb9-acf87813db16,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.55,4.25,21.2,99.0,102.0,104.0,0.758,10.8,3.74,12.88,1.66,0.89,0.179,0.403,0.119,0.373,0.378,89.0,99.0,104.0,91.0,103.0,101.0,94.0,105.0,108.0,127.0,88.0,98.0,112.0,117.0,129.0,0.266,0.298,0.046,0.266,0.124,1.97,-5.09,-3.66,-2.99,-6.26,93.8,86.4,86.3,93.1,83.1,0.469,0.719,0.167,0.08,0.24,0.241,0.316,0.632,0.364,0.5,1.0,0.333,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-31,745699,Single,single,True,671056,701542,Iván Herrera,Will Warren,1,f56b4ba2-891c-47c5-9941-162e221d6138,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.55,4.25,21.2,99.0,102.0,104.0,0.758,10.8,3.74,12.88,1.66,0.89,0.179,0.403,0.119,0.373,0.378,89.0,99.0,104.0,91.0,103.0,101.0,94.0,105.0,108.0,127.0,88.0,98.0,112.0,117.0,129.0,0.266,0.298,0.046,0.266,0.124,1.97,-5.09,-3.66,-2.99,-6.26,93.8,86.4,86.3,93.1,83.1,0.469,0.719,0.167,0.08,0.24,0.241,0.316,0.632,0.364,0.5,1.0,0.333,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-31,745699,Groundout,field_out,True,665828,502043,Oswaldo Cabrera,Kyle Gibson,0,3f8afebe-317c-4210-aca2-7a64038a507a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.095,-0.94,0.36,0.35,0.93,0.79,91.4,88.7,84.9,90.7,80.7,0.27,0.405,0.089,0.258,0.53,0.071,0.201,0.317,0.419,0.2,0.273,0.373,0.31,0.47,0.195,104.0,103.0,103.0,0.086,-1.86,78.4,0.303,0.697,0.474,,,,,,,,,,,,,,,,,,
25,2024-08-31,745699,Flyout,field_out,True,650402,502043,Gleyber Torres,Kyle Gibson,0,401929f8-b5de-4d91-94cc-31bd9f7b8165,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.095,-0.94,0.36,0.35,0.93,0.79,91.4,88.7,84.9,90.7,80.7,0.27,0.405,0.089,0.258,0.53,0.071,0.201,0.317,0.419,0.2,0.273,0.373,0.31,0.47,0.195,104.0,103.0,103.0,0.086,-1.86,78.4,0.303,0.697,0.474,,,,,,,,,,,,,,,,,,
26,2024-08-31,745699,Strikeout,strikeout,True,665742,502043,Juan Soto,Kyle Gibson,0,f976622c-6b13-41fe-bcf8-d248315f6433,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.095,-0.94,0.36,0.35,0.93,0.79,91.4,88.7,84.9,90.7,80.7,0.27,0.405,0.089,0.258,0.53,0.071,0.201,0.317,0.419,0.2,0.273,0.373,0.31,0.47,0.195,104.0,103.0,103.0,0.086,-1.86,78.4,0.303,0.697,0.474,,,,,,,,,,,,,,,,,,
27,2024-08-31,745699,Strikeout,strikeout,True,691023,701542,Jordan Walker,Will Warren,0,f6e7d037-15b0-4b9d-8e58-380b5260f7a6,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.55,4.25,21.2,99.0,102.0,104.0,0.758,10.8,3.74,12.88,1.66,0.89,0.179,0.403,0.119,0.373,0.378,89.0,99.0,104.0,91.0,103.0,101.0,94.0,105.0,108.0,127.0,88.0,98.0,112.0,117.0,129.0,0.266,0.298,0.046,0.266,0.124,1.97,-5.09,-3.66,-2.99,-6.26,93.8,86.4,86.3,93.1,83.1,0.469,0.719,0.167,0.08,0.24,0.241,0.316,0.632,0.364,0.5,1.0,0.333,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-31,745699,Groundout,field_out,True,687363,701542,Victor Scott II,Will Warren,0,c4d7dbb0-8648-4374-9e36-f8520cfab94b,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.55,4.25,21.2,99.0,102.0,104.0,0.758,10.8,3.74,12.88,1.66,0.89,0.179,0.403,0.119,0.373,0.378,89.0,99.0,104.0,91.0,103.0,101.0,94.0,105.0,108.0,127.0,88.0,98.0,112.0,117.0,129.0,0.266,0.298,0.046,0.266,0.124,1.97,-5.09,-3.66,-2.99,-6.26,93.8,86.4,86.3,93.1,83.1,0.469,0.719,0.167,0.08,0.24,0.241,0.316,0.632,0.364,0.5,1.0,0.333,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-31,745699,Flyout,field_out,True,691026,701542,Masyn Winn,Will Warren,0,46c44a0a-ddc8-49fa-b104-14ceadab0d06,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.55,4.25,21.2,99.0,102.0,104.0,0.758,10.8,3.74,12.88,1.66,0.89,0.179,0.403,0.119,0.373,0.378,89.0,99.0,104.0,91.0,103.0,101.0,94.0,105.0,108.0,127.0,88.0,98.0,112.0,117.0,129.0,0.266,0.298,0.046,0.266,0.124,1.97,-5.09,-3.66,-2.99,-6.26,93.8,86.4,86.3,93.1,83.1,0.469,0.719,0.167,0.08,0.24,0.241,0.316,0.632,0.364,0.5,1.0,0.333,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-31,745699,Field Error,field_error,False,592450,502043,Aaron Judge,Kyle Gibson,0,c799389d-6cf0-4673-bdeb-ef9f098662d7,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.095,-0.94,0.36,0.35,0.93,0.79,91.4,88.7,84.9,90.7,80.7,0.27,0.405,0.089,0.258,0.53,0.071,0.201,0.317,0.419,0.2,0.273,0.373,0.31,0.47,0.195,104.0,103.0,103.0,0.086,-1.86,78.4,0.303,0.697,0.474,,,,,,,,,,,,,,,,,,
31,2024-08-31,745699,Forceout,force_out,True,669224,502043,Austin Wells,Kyle Gibson,1,58f1b507-1654-4e2d-961d-dec4ccacd0d3,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.2,4.71,154.1,98.0,94.0,95.0,0.751,8.34,3.44,8.51,1.11,1.34,0.215,0.428,0.173,0.345,0.359,99.0,93.0,89.0,81.0,90.0,86.0,84.0,101.0,96.0,104.0,103.0,105.0,96.0,94.0,89.0,0.269,0.128,0.208,0.213,0.095,-0.94,0.36,0.35,0.93,0.79,91.4,88.7,84.9,90.7,80.7,0.27,0.405,0.089,0.258,0.53,0.071,0.201,0.317,0.419,0.2,0.273,0.373,0.31,0.47,0.195,104.0,103.0,103.0,0.086,-1.86,78.4,0.303,0.697,0.474,,,,,,,,,,,,,,,,,,
