,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba,FS_slg,FS_whiff
32,2024-08-10,746761,Double,double,False,665804,623167,Miguel Amaya,Chris Flexen,0,be3203f2-5228-43a1-b6d0-2429459aea64,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,45.0,102.0,92.0,0.002,0.373,0.271,0.087,0.119,0.149,-0.85,-0.4,2.93,-1.74,0.16,-1.46,91.3,87.4,81.3,91.3,80.1,72.1,0.266,0.488,0.117,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,,,,,,,,,,,,,,,,,,,,,
33,2024-08-10,746761,Strikeout,strikeout,True,664023,623167,Ian Happ,Chris Flexen,0,30414b4b-e110-4cc4-bb21-aa8487eb52ec,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,45.0,102.0,92.0,0.002,0.373,0.271,0.087,0.119,0.149,-0.85,-0.4,2.93,-1.74,0.16,-1.46,91.3,87.4,81.3,91.3,80.1,72.1,0.266,0.488,0.117,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,,,,,,,,,,,,,,,,,,,,,
34,2024-08-10,746761,Single,single,False,686676,657006,Korey Lee,Justin Steele,0,090b606c-fc98-443b-a747-8a861f65b94d,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,,,,0.053,0.596,,0.297,0.022,0.032,0.35,,2.29,1.79,2.93,0.23,91.6,,86.4,91.7,83.2,79.9,0.257,0.406,0.221,,,,0.235,0.235,0.154,0.0,0.0,0.2,0.157,0.239,0.285,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,
35,2024-08-10,746761,Single,single,False,667452,657006,Corey Julks,Justin Steele,1,59485c56-7135-4fb9-8ab7-e2eb9b8dbde1,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,,,,0.053,0.596,,0.297,0.022,0.032,0.35,,2.29,1.79,2.93,0.23,91.6,,86.4,91.7,83.2,79.9,0.257,0.406,0.221,,,,0.235,0.235,0.154,0.0,0.0,0.2,0.157,0.239,0.285,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,
36,2024-08-10,746761,Strikeout,strikeout,True,681460,657006,Brooks Baldwin,Justin Steele,0,15b9a897-e159-42e3-aa78-7c4cff59937e,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,,,,0.053,0.596,,0.297,0.022,0.032,0.35,,2.29,1.79,2.93,0.23,91.6,,86.4,91.7,83.2,79.9,0.257,0.406,0.221,,,,0.235,0.235,0.154,0.0,0.0,0.2,0.157,0.239,0.285,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,
37,2024-08-10,746761,Flyout,field_out,True,672820,657006,Lenyn Sosa,Justin Steele,1,6a88660e-751c-49f7-9f42-4357c5b63755,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,,,,0.053,0.596,,0.297,0.022,0.032,0.35,,2.29,1.79,2.93,0.23,91.6,,86.4,91.7,83.2,79.9,0.257,0.406,0.221,,,,0.235,0.235,0.154,0.0,0.0,0.2,0.157,0.239,0.285,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,
38,2024-08-10,746761,Strikeout,strikeout,True,673357,657006,Luis Robert Jr.,Justin Steele,1,27927a8f-c00e-46bf-9cbc-2970e4233d04,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,,,,0.053,0.596,,0.297,0.022,0.032,0.35,,2.29,1.79,2.93,0.23,91.6,,86.4,91.7,83.2,79.9,0.257,0.406,0.221,,,,0.235,0.235,0.154,0.0,0.0,0.2,0.157,0.239,0.285,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,
39,2024-08-10,746761,Strikeout,strikeout,True,683737,694363,Michael Busch,Jared Shuster,0,3fe5d496-d4d8-421c-a182-bdd4649a2a78,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,,,,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,,0.292,-0.29,,-1.81,0.42,,-1.22,92.4,,83.9,91.7,85.9,,0.266,0.468,0.149,,,,0.274,0.419,0.286,,,,0.254,0.339,0.275,0.357,0.571,0.103,,,,,,,,,,,,,,,,,,
40,2024-08-10,746761,Flyout,field_out,True,673548,694363,Seiya Suzuki,Jared Shuster,0,2820085c-afe5-4a3e-a50f-bb9d8b8e9b11,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,,,,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,,0.292,-0.29,,-1.81,0.42,,-1.22,92.4,,83.9,91.7,85.9,,0.266,0.468,0.149,,,,0.274,0.419,0.286,,,,0.254,0.339,0.275,0.357,0.571,0.103,,,,,,,,,,,,,,,,,,
41,2024-08-10,746761,Single,single,False,641355,694363,Cody Bellinger,Jared Shuster,0,be80fa04-a494-4f59-8774-4059ab301e05,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,,,,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,,0.292,-0.29,,-1.81,0.42,,-1.22,92.4,,83.9,91.7,85.9,,0.266,0.468,0.149,,,,0.274,0.419,0.286,,,,0.254,0.339,0.275,0.357,0.571,0.103,,,,,,,,,,,,,,,,,,
42,2024-08-10,746761,Double,double,False,670623,694363,Isaac Paredes,Jared Shuster,1,6259a329-aa02-4190-a812-b2a36361f3c2,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,,,,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,,0.292,-0.29,,-1.81,0.42,,-1.22,92.4,,83.9,91.7,85.9,,0.266,0.468,0.149,,,,0.274,0.419,0.286,,,,0.254,0.339,0.275,0.357,0.571,0.103,,,,,,,,,,,,,,,,,,
43,2024-08-10,746761,Lineout,field_out,True,663538,694363,Nico Hoerner,Jared Shuster,0,ac4f9047-152d-4fb0-8ca6-cdcca1e0651f,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,,,,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,,0.292,-0.29,,-1.81,0.42,,-1.22,92.4,,83.9,91.7,85.9,,0.266,0.468,0.149,,,,0.274,0.419,0.286,,,,0.254,0.339,0.275,0.357,0.571,0.103,,,,,,,,,,,,,,,,,,
44,2024-08-10,746761,Groundout,field_out,True,643217,657006,Andrew Benintendi,Justin Steele,0,8a14677a-dd5c-4a6e-9c99-112a5604ad9d,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,,,,0.053,0.596,,0.297,0.022,0.032,0.35,,2.29,1.79,2.93,0.23,91.6,,86.4,91.7,83.2,79.9,0.257,0.406,0.221,,,,0.235,0.235,0.154,0.0,0.0,0.2,0.157,0.239,0.285,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,
45,2024-08-10,746761,Flyout,field_out,True,683734,657006,Andrew Vaughn,Justin Steele,0,0eec0a20-0875-4dcc-8dca-a99ba516e624,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,,,,0.053,0.596,,0.297,0.022,0.032,0.35,,2.29,1.79,2.93,0.23,91.6,,86.4,91.7,83.2,79.9,0.257,0.406,0.221,,,,0.235,0.235,0.154,0.0,0.0,0.2,0.157,0.239,0.285,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,
46,2024-08-10,746761,Strikeout,strikeout,True,657757,657006,Gavin Sheets,Justin Steele,0,6929b022-d178-48a6-954b-d4131d310cb5,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,,,,0.053,0.596,,0.297,0.022,0.032,0.35,,2.29,1.79,2.93,0.23,91.6,,86.4,91.7,83.2,79.9,0.257,0.406,0.221,,,,0.235,0.235,0.154,0.0,0.0,0.2,0.157,0.239,0.285,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,
47,2024-08-10,746761,Single,single,False,621020,694363,Dansby Swanson,Jared Shuster,0,7d5c85aa-4549-437e-908e-414dea6e4422,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,,,,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,,0.292,-0.29,,-1.81,0.42,,-1.22,92.4,,83.9,91.7,85.9,,0.266,0.468,0.149,,,,0.274,0.419,0.286,,,,0.254,0.339,0.275,0.357,0.571,0.103,,,,,,,,,,,,,,,,,,
48,2024-08-10,746761,Flyout,field_out,True,691718,694363,Pete Crow-Armstrong,Jared Shuster,0,03fcc8a2-f7b1-4765-863a-5b86062611af,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,,,,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,,0.292,-0.29,,-1.81,0.42,,-1.22,92.4,,83.9,91.7,85.9,,0.266,0.468,0.149,,,,0.274,0.419,0.286,,,,0.254,0.339,0.275,0.357,0.571,0.103,,,,,,,,,,,,,,,,,,
49,2024-08-10,746761,Flyout,field_out,True,665804,694363,Miguel Amaya,Jared Shuster,0,52e9e730-76db-421f-adae-b60e91bd8a02,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,,,,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,,0.292,-0.29,,-1.81,0.42,,-1.22,92.4,,83.9,91.7,85.9,,0.266,0.468,0.149,,,,0.274,0.419,0.286,,,,0.254,0.339,0.275,0.357,0.571,0.103,,,,,,,,,,,,,,,,,,
50,2024-08-10,746761,Flyout,field_out,True,664023,694363,Ian Happ,Jared Shuster,0,4febd9b1-2079-4b83-a2a9-fffd49d98d2e,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,,,,71.0,96.0,85.0,70.0,104.0,93.0,88.0,101.0,100.0,,,,0.047,0.373,,0.289,,0.292,-0.29,,-1.81,0.42,,-1.22,92.4,,83.9,91.7,85.9,,0.266,0.468,0.149,,,,0.274,0.419,0.286,,,,0.254,0.339,0.275,0.357,0.571,0.103,,,,,,,,,,,,,,,,,,
51,2024-08-10,746761,Walk,walk,False,678246,657006,Miguel Vargas,Justin Steele,0,c2023420-32a2-4222-a172-1546a440b140,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,,,,0.053,0.596,,0.297,0.022,0.032,0.35,,2.29,1.79,2.93,0.23,91.6,,86.4,91.7,83.2,79.9,0.257,0.406,0.221,,,,0.235,0.235,0.154,0.0,0.0,0.2,0.157,0.239,0.285,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,
52,2024-08-10,746761,Lineout,field_out,True,686676,657006,Korey Lee,Justin Steele,0,0d9fcaf7-d930-4a32-b796-b7923a18d6fb,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,,,,0.053,0.596,,0.297,0.022,0.032,0.35,,2.29,1.79,2.93,0.23,91.6,,86.4,91.7,83.2,79.9,0.257,0.406,0.221,,,,0.235,0.235,0.154,0.0,0.0,0.2,0.157,0.239,0.285,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,
53,2024-08-10,746761,Pop Out,field_out,True,667452,657006,Corey Julks,Justin Steele,0,1b872d9b-f1c1-4c06-934d-8ca689ca979a,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,,,,0.053,0.596,,0.297,0.022,0.032,0.35,,2.29,1.79,2.93,0.23,91.6,,86.4,91.7,83.2,79.9,0.257,0.406,0.221,,,,0.235,0.235,0.154,0.0,0.0,0.2,0.157,0.239,0.285,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,
54,2024-08-10,746761,Pop Out,field_out,True,681460,657006,Brooks Baldwin,Justin Steele,0,fec1afdf-bd4b-4758-b188-14863d9d2f45,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,,,,0.053,0.596,,0.297,0.022,0.032,0.35,,2.29,1.79,2.93,0.23,91.6,,86.4,91.7,83.2,79.9,0.257,0.406,0.221,,,,0.235,0.235,0.154,0.0,0.0,0.2,0.157,0.239,0.285,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,
55,2024-08-10,746761,Walk,walk,False,683737,605121,Michael Busch,Justin Anderson,0,445d711a-734f-494d-a9d1-d8d892b61bdd,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.43,4.78,42.2,100.0,110.0,101.0,0.734,8.86,4.64,7.8,1.05,0.87,0.213,0.41,0.189,0.336,0.395,,,,,,,105.0,100.0,98.0,97.0,94.0,88.0,125.0,101.0,107.0,70.0,110.0,104.0,0.149,0.311,0.08,0.459,,,1.29,-2.29,-0.77,-0.17,,,96.1,92.6,,94.8,85.6,,0.164,0.255,0.23,0.467,0.667,0.061,,,,,,,0.221,0.397,0.409,0.25,0.292,0.205,,,,,,,,,,,,,,,,,,
56,2024-08-10,746761,Flyout,field_out,True,673548,605121,Seiya Suzuki,Justin Anderson,0,e729833a-29f5-4c6d-9a75-0735897b1dc3,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.43,4.78,42.2,100.0,110.0,101.0,0.734,8.86,4.64,7.8,1.05,0.87,0.213,0.41,0.189,0.336,0.395,,,,,,,105.0,100.0,98.0,97.0,94.0,88.0,125.0,101.0,107.0,70.0,110.0,104.0,0.149,0.311,0.08,0.459,,,1.29,-2.29,-0.77,-0.17,,,96.1,92.6,,94.8,85.6,,0.164,0.255,0.23,0.467,0.667,0.061,,,,,,,0.221,0.397,0.409,0.25,0.292,0.205,,,,,,,,,,,,,,,,,,
57,2024-08-10,746761,Groundout,field_out,True,641355,605121,Cody Bellinger,Justin Anderson,1,ee33595a-1af2-4fef-bea9-de522c0c4241,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.43,4.78,42.2,100.0,110.0,101.0,0.734,8.86,4.64,7.8,1.05,0.87,0.213,0.41,0.189,0.336,0.395,,,,,,,105.0,100.0,98.0,97.0,94.0,88.0,125.0,101.0,107.0,70.0,110.0,104.0,0.149,0.311,0.08,0.459,,,1.29,-2.29,-0.77,-0.17,,,96.1,92.6,,94.8,85.6,,0.164,0.255,0.23,0.467,0.667,0.061,,,,,,,0.221,0.397,0.409,0.25,0.292,0.205,,,,,,,,,,,,,,,,,,
58,2024-08-10,746761,Flyout,field_out,True,670623,605121,Isaac Paredes,Justin Anderson,0,7c8ea621-a2c2-4fd3-840b-1db70cf8e662,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.43,4.78,42.2,100.0,110.0,101.0,0.734,8.86,4.64,7.8,1.05,0.87,0.213,0.41,0.189,0.336,0.395,,,,,,,105.0,100.0,98.0,97.0,94.0,88.0,125.0,101.0,107.0,70.0,110.0,104.0,0.149,0.311,0.08,0.459,,,1.29,-2.29,-0.77,-0.17,,,96.1,92.6,,94.8,85.6,,0.164,0.255,0.23,0.467,0.667,0.061,,,,,,,0.221,0.397,0.409,0.25,0.292,0.205,,,,,,,,,,,,,,,,,,
59,2024-08-10,746761,Groundout,field_out,True,672820,687863,Lenyn Sosa,Porter Hodge,0,77453c34-787d-4056-9110-042330864484,687863.0,porterhodge,Hodge,Right,Porter Hodge,CHC,1.85,2.46,34.0,93.0,113.0,104.0,0.709,11.38,3.71,4.24,0.26,0.93,0.282,0.31,0.211,0.254,0.431,,,,,,,109.0,90.0,101.0,,,,123.0,100.0,110.0,,,,,0.651,,0.335,,,1.33,,,3.91,,,95.4,,,,82.6,,0.183,0.282,0.203,,,,,,,,,,,,,,,,52.0,93.0,96.0,0.014,-1.78,89.6,0.07,0.093,0.5,,,,,,,,,
60,2024-08-10,746761,Strikeout,strikeout,True,673357,687863,Luis Robert Jr.,Porter Hodge,0,939f7ecb-e6e8-4b45-b99e-b6798a483ec0,687863.0,porterhodge,Hodge,Right,Porter Hodge,CHC,1.85,2.46,34.0,93.0,113.0,104.0,0.709,11.38,3.71,4.24,0.26,0.93,0.282,0.31,0.211,0.254,0.431,,,,,,,109.0,90.0,101.0,,,,123.0,100.0,110.0,,,,,0.651,,0.335,,,1.33,,,3.91,,,95.4,,,,82.6,,0.183,0.282,0.203,,,,,,,,,,,,,,,,52.0,93.0,96.0,0.014,-1.78,89.6,0.07,0.093,0.5,,,,,,,,,
61,2024-08-10,746761,Lineout,field_out,True,643217,687863,Andrew Benintendi,Porter Hodge,0,80686a83-58b6-47eb-9e34-7d19b3b19692,687863.0,porterhodge,Hodge,Right,Porter Hodge,CHC,1.85,2.46,34.0,93.0,113.0,104.0,0.709,11.38,3.71,4.24,0.26,0.93,0.282,0.31,0.211,0.254,0.431,,,,,,,109.0,90.0,101.0,,,,123.0,100.0,110.0,,,,,0.651,,0.335,,,1.33,,,3.91,,,95.4,,,,82.6,,0.183,0.282,0.203,,,,,,,,,,,,,,,,52.0,93.0,96.0,0.014,-1.78,89.6,0.07,0.093,0.5,,,,,,,,,
62,2024-08-10,746761,Walk,walk,False,663538,641771,Nico Hoerner,Chad Kuhl,0,7e66dd6d-6067-4c10-a9d2-4b33fbffb393,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,74.0,87.0,87.0,,,,75.0,95.0,91.0,85.0,88.0,83.0,139.0,97.0,104.0,80.0,96.0,89.0,0.266,0.077,0.1,0.445,,0.112,-0.87,-2.23,-1.45,2.08,,-3.15,94.8,91.5,87.1,94.0,85.1,,0.182,0.364,0.391,0.429,0.857,0.217,0.417,0.5,0.195,,,,0.164,0.224,0.341,0.37,0.696,0.133,,,,,,,0.0,0.0,0.333,,,,,,,,,
63,2024-08-10,746761,Single,single,False,621020,641771,Dansby Swanson,Chad Kuhl,1,2e265e3f-d7ab-4f3b-837a-c143d0c0b72f,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,74.0,87.0,87.0,,,,75.0,95.0,91.0,85.0,88.0,83.0,139.0,97.0,104.0,80.0,96.0,89.0,0.266,0.077,0.1,0.445,,0.112,-0.87,-2.23,-1.45,2.08,,-3.15,94.8,91.5,87.1,94.0,85.1,,0.182,0.364,0.391,0.429,0.857,0.217,0.417,0.5,0.195,,,,0.164,0.224,0.341,0.37,0.696,0.133,,,,,,,0.0,0.0,0.333,,,,,,,,,
64,2024-08-10,746761,Sac Bunt,sac_bunt,True,691718,641771,Pete Crow-Armstrong,Chad Kuhl,1,b3b2e0d1-6769-425e-8734-2dde4d170d8a,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,74.0,87.0,87.0,,,,75.0,95.0,91.0,85.0,88.0,83.0,139.0,97.0,104.0,80.0,96.0,89.0,0.266,0.077,0.1,0.445,,0.112,-0.87,-2.23,-1.45,2.08,,-3.15,94.8,91.5,87.1,94.0,85.1,,0.182,0.364,0.391,0.429,0.857,0.217,0.417,0.5,0.195,,,,0.164,0.224,0.341,0.37,0.696,0.133,,,,,,,0.0,0.0,0.333,,,,,,,,,
65,2024-08-10,746761,Single,single,False,665804,641771,Miguel Amaya,Chad Kuhl,1,bd098cd6-a4d0-4826-88ea-a802823ae10c,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,74.0,87.0,87.0,,,,75.0,95.0,91.0,85.0,88.0,83.0,139.0,97.0,104.0,80.0,96.0,89.0,0.266,0.077,0.1,0.445,,0.112,-0.87,-2.23,-1.45,2.08,,-3.15,94.8,91.5,87.1,94.0,85.1,,0.182,0.364,0.391,0.429,0.857,0.217,0.417,0.5,0.195,,,,0.164,0.224,0.341,0.37,0.696,0.133,,,,,,,0.0,0.0,0.333,,,,,,,,,
66,2024-08-10,746761,Single,single,False,664023,641771,Ian Happ,Chad Kuhl,1,5a4ba25d-b017-4fd5-ac41-c7f11812b673,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,74.0,87.0,87.0,,,,75.0,95.0,91.0,85.0,88.0,83.0,139.0,97.0,104.0,80.0,96.0,89.0,0.266,0.077,0.1,0.445,,0.112,-0.87,-2.23,-1.45,2.08,,-3.15,94.8,91.5,87.1,94.0,85.1,,0.182,0.364,0.391,0.429,0.857,0.217,0.417,0.5,0.195,,,,0.164,0.224,0.341,0.37,0.696,0.133,,,,,,,0.0,0.0,0.333,,,,,,,,,
67,2024-08-10,746761,Fielders Choice Out,fielders_choice_out,True,683737,608678,Michael Busch,Dominic Leone,1,04ac26bc-6fe0-4feb-b39d-b5e8b07f65d9,608678.0,dominicleone,Leone,Right,Dominic Leone,CHW,6.63,5.86,19.0,97.0,105.0,96.0,0.645,8.05,6.63,9.47,1.89,1.87,0.259,0.448,0.155,0.276,0.321,112.0,95.0,92.0,,,,102.0,105.0,103.0,99.0,111.0,107.0,123.0,84.0,93.0,85.0,95.0,92.0,0.083,0.266,0.15,0.241,,0.26,-1.38,-2.45,-5.36,-0.9,,0.36,94.9,90.7,90.8,93.9,84.9,,0.333,0.556,0.298,0.25,1.0,0.455,0.2,0.25,0.439,,,,0.273,0.545,0.5,0.385,0.692,0.0,,,,,,,0.0,0.0,0.7,,,,,,,,,
