,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
32,2024-08-02,746605,Bunt Groundout,field_out,True,682657,665152,Angel Martínez,Dean Kremer,0,4d95ef20-b2c8-404b-a21e-4110aa2ba899,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,,,,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,,,,0.155,0.308,,0.114,,-0.53,0.5,,0.74,,93.4,,92.3,,77.1,,,,,,,0.252,0.561,0.202,0.23,0.351,0.079,0.194,0.226,0.159,,,,99.0,103.0,99.0,72.0,99.0,98.0,0.242,0.18,0.3,0.25,86.9,84.0,0.26,0.356,0.223,0.135,0.243,0.342,,,,,,
33,2024-08-02,746605,Strikeout,strikeout,True,677587,665152,Brayan Rocchio,Dean Kremer,0,4ffe9a36-d240-47c3-acd3-1b30bec386c7,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,,,,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,,,,0.155,0.308,,0.114,,-0.53,0.5,,0.74,,93.4,,92.3,,77.1,,,,,,,0.252,0.561,0.202,0.23,0.351,0.079,0.194,0.226,0.159,,,,99.0,103.0,99.0,72.0,99.0,98.0,0.242,0.18,0.3,0.25,86.9,84.0,0.26,0.356,0.223,0.135,0.243,0.342,,,,,,
34,2024-08-02,746605,Strikeout,strikeout,True,702616,471911,Jackson Holliday,Carlos Carrasco,0,1bcbe5df-d48f-4e73-9165-99338ed3c312,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.65,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.81,-1.93,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.241,0.472,0.285,0.284,0.52,0.286,0.337,0.554,0.145,0.304,0.609,0.122,0.053,0.158,0.217,0.25,0.313,0.357,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-02,746605,Strikeout,strikeout,True,681297,671922,Colton Cowser,Cade Smith,0,cbf6acc7-84aa-43a6-af2f-1787f156d81f,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.71,63.0,104.0,121.0,109.0,0.726,12.29,2.29,6.14,0.14,1.4,0.283,0.312,0.116,0.283,0.48,,,,,,,113.0,108.0,110.0,,,,127.0,95.0,100.0,,0.681,0.108,,,2.65,,-1.84,,,96.0,,,82.0,,,,,,,,0.184,0.272,0.302,,,,,,,0.353,0.588,0.333,,,,139.0,96.0,110.0,,0.211,,0.99,,88.5,,,,0.163,0.204,0.287,,,,,,
36,2024-08-02,746605,Strikeout,strikeout,True,623993,671922,Anthony Santander,Cade Smith,0,66a50c65-a702-4355-8ce5-798378b9747a,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.71,63.0,104.0,121.0,109.0,0.726,12.29,2.29,6.14,0.14,1.4,0.283,0.312,0.116,0.283,0.48,,,,,,,113.0,108.0,110.0,,,,127.0,95.0,100.0,,0.681,0.108,,,2.65,,-1.84,,,96.0,,,82.0,,,,,,,,0.184,0.272,0.302,,,,,,,0.353,0.588,0.333,,,,139.0,96.0,110.0,,0.211,,0.99,,88.5,,,,0.163,0.204,0.287,,,,,,
37,2024-08-02,746605,Flyout,field_out,True,595978,665152,Austin Hedges,Dean Kremer,0,d1ab29d6-e8b4-48b2-adda-8a14b2c387c5,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,,,,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,,,,0.155,0.308,,0.114,,-0.53,0.5,,0.74,,93.4,,92.3,,77.1,,,,,,,0.252,0.561,0.202,0.23,0.351,0.079,0.194,0.226,0.159,,,,99.0,103.0,99.0,72.0,99.0,98.0,0.242,0.18,0.3,0.25,86.9,84.0,0.26,0.356,0.223,0.135,0.243,0.342,,,,,,
38,2024-08-02,746605,Single,single,False,680757,665152,Steven Kwan,Dean Kremer,0,2e021075-1203-4707-87f0-0c5eab54e059,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,,,,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,,,,0.155,0.308,,0.114,,-0.53,0.5,,0.74,,93.4,,92.3,,77.1,,,,,,,0.252,0.561,0.202,0.23,0.351,0.079,0.194,0.226,0.159,,,,99.0,103.0,99.0,72.0,99.0,98.0,0.242,0.18,0.3,0.25,86.9,84.0,0.26,0.356,0.223,0.135,0.243,0.342,,,,,,
39,2024-08-02,746605,Strikeout,strikeout,True,657041,665152,Lane Thomas,Dean Kremer,0,7fa89230-020c-4c74-88c5-94f2fedad9db,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,,,,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,,,,0.155,0.308,,0.114,,-0.53,0.5,,0.74,,93.4,,92.3,,77.1,,,,,,,0.252,0.561,0.202,0.23,0.351,0.079,0.194,0.226,0.159,,,,99.0,103.0,99.0,72.0,99.0,98.0,0.242,0.18,0.3,0.25,86.9,84.0,0.26,0.356,0.223,0.135,0.243,0.342,,,,,,
40,2024-08-02,746605,Walk,walk,False,608070,665152,José Ramírez,Dean Kremer,1,9b567cc6-8d4a-465e-8aaa-8c54f8636aad,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,,,,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,,,,0.155,0.308,,0.114,,-0.53,0.5,,0.74,,93.4,,92.3,,77.1,,,,,,,0.252,0.561,0.202,0.23,0.351,0.079,0.194,0.226,0.159,,,,99.0,103.0,99.0,72.0,99.0,98.0,0.242,0.18,0.3,0.25,86.9,84.0,0.26,0.356,0.223,0.135,0.243,0.342,,,,,,
41,2024-08-02,746605,Double,double,False,647304,665152,Josh Naylor,Dean Kremer,1,14432934-a806-4b79-bae4-f206f7ab27b1,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,,,,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,,,,0.155,0.308,,0.114,,-0.53,0.5,,0.74,,93.4,,92.3,,77.1,,,,,,,0.252,0.561,0.202,0.23,0.351,0.079,0.194,0.226,0.159,,,,99.0,103.0,99.0,72.0,99.0,98.0,0.242,0.18,0.3,0.25,86.9,84.0,0.26,0.356,0.223,0.135,0.243,0.342,,,,,,
42,2024-08-02,746605,Flyout,field_out,True,681807,665152,David Fry,Dean Kremer,0,4ed687e8-94c3-4197-93b1-cb410a7699d5,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,,,,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,,,,0.155,0.308,,0.114,,-0.53,0.5,,0.74,,93.4,,92.3,,77.1,,,,,,,0.252,0.561,0.202,0.23,0.351,0.079,0.194,0.226,0.159,,,,99.0,103.0,99.0,72.0,99.0,98.0,0.242,0.18,0.3,0.25,86.9,84.0,0.26,0.356,0.223,0.135,0.243,0.342,,,,,,
43,2024-08-02,746605,Groundout,field_out,True,683002,671922,Gunnar Henderson,Cade Smith,0,8d22972d-7af5-4d11-9212-011e3fe318fd,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.71,63.0,104.0,121.0,109.0,0.726,12.29,2.29,6.14,0.14,1.4,0.283,0.312,0.116,0.283,0.48,,,,,,,113.0,108.0,110.0,,,,127.0,95.0,100.0,,0.681,0.108,,,2.65,,-1.84,,,96.0,,,82.0,,,,,,,,0.184,0.272,0.302,,,,,,,0.353,0.588,0.333,,,,139.0,96.0,110.0,,0.211,,0.99,,88.5,,,,0.163,0.204,0.287,,,,,,
44,2024-08-02,746605,Groundout,field_out,True,656811,671922,Ryan O'Hearn,Cade Smith,0,0ecac259-81d0-4b75-845d-bb45543371d9,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.71,63.0,104.0,121.0,109.0,0.726,12.29,2.29,6.14,0.14,1.4,0.283,0.312,0.116,0.283,0.48,,,,,,,113.0,108.0,110.0,,,,127.0,95.0,100.0,,0.681,0.108,,,2.65,,-1.84,,,96.0,,,82.0,,,,,,,,0.184,0.272,0.302,,,,,,,0.353,0.588,0.333,,,,139.0,96.0,110.0,,0.211,,0.99,,88.5,,,,0.163,0.204,0.287,,,,,,
45,2024-08-02,746605,Strikeout,strikeout,True,668939,671922,Adley Rutschman,Cade Smith,0,f914275c-9294-4bb8-83a7-a9b06b57c0f0,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.0,2.71,63.0,104.0,121.0,109.0,0.726,12.29,2.29,6.14,0.14,1.4,0.283,0.312,0.116,0.283,0.48,,,,,,,113.0,108.0,110.0,,,,127.0,95.0,100.0,,0.681,0.108,,,2.65,,-1.84,,,96.0,,,82.0,,,,,,,,0.184,0.272,0.302,,,,,,,0.353,0.588,0.333,,,,139.0,96.0,110.0,,0.211,,0.99,,88.5,,,,0.163,0.204,0.287,,,,,,
46,2024-08-02,746605,Single,single,False,665926,642397,Andrés Giménez,Gregory Soto,0,95a08b87-42fb-49e5-830e-2fe8a495f2df,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,- - -,5.02,4.65,43.0,94.0,114.0,97.0,0.73,11.09,5.23,9.63,0.63,1.67,0.322,0.305,0.161,0.305,0.426,,,,,,,95.0,84.0,77.0,115.0,95.0,99.0,119.0,93.0,102.0,0.436,0.135,0.421,,,-2.62,0.45,-1.07,,,98.0,,97.5,85.8,,,,,0.243,0.4,0.463,0.316,0.316,0.326,0.288,0.394,0.134,,,,0.308,0.462,0.321,,,,,,,0.009,,0.35,,91.8,,,,,,,,,,,,,
47,2024-08-02,746605,Walk,walk,False,682657,642397,Angel Martínez,Gregory Soto,1,0270ad64-a7e0-4e8b-9b90-8a0050f0aa8e,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,- - -,5.02,4.65,43.0,94.0,114.0,97.0,0.73,11.09,5.23,9.63,0.63,1.67,0.322,0.305,0.161,0.305,0.426,,,,,,,95.0,84.0,77.0,115.0,95.0,99.0,119.0,93.0,102.0,0.436,0.135,0.421,,,-2.62,0.45,-1.07,,,98.0,,97.5,85.8,,,,,0.243,0.4,0.463,0.316,0.316,0.326,0.288,0.394,0.134,,,,0.308,0.462,0.321,,,,,,,0.009,,0.35,,91.8,,,,,,,,,,,,,
48,2024-08-02,746605,Single,single,False,677587,642397,Brayan Rocchio,Gregory Soto,1,1ecbe800-5b55-4512-ac8a-ef65b8a0b703,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,- - -,5.02,4.65,43.0,94.0,114.0,97.0,0.73,11.09,5.23,9.63,0.63,1.67,0.322,0.305,0.161,0.305,0.426,,,,,,,95.0,84.0,77.0,115.0,95.0,99.0,119.0,93.0,102.0,0.436,0.135,0.421,,,-2.62,0.45,-1.07,,,98.0,,97.5,85.8,,,,,0.243,0.4,0.463,0.316,0.316,0.326,0.288,0.394,0.134,,,,0.308,0.462,0.321,,,,,,,0.009,,0.35,,91.8,,,,,,,,,,,,,
49,2024-08-02,746605,Single,single,False,595978,642397,Austin Hedges,Gregory Soto,1,761c8d83-4f5b-4a68-a0b3-fe6d51c41043,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,- - -,5.02,4.65,43.0,94.0,114.0,97.0,0.73,11.09,5.23,9.63,0.63,1.67,0.322,0.305,0.161,0.305,0.426,,,,,,,95.0,84.0,77.0,115.0,95.0,99.0,119.0,93.0,102.0,0.436,0.135,0.421,,,-2.62,0.45,-1.07,,,98.0,,97.5,85.8,,,,,0.243,0.4,0.463,0.316,0.316,0.326,0.288,0.394,0.134,,,,0.308,0.462,0.321,,,,,,,0.009,,0.35,,91.8,,,,,,,,,,,,,
50,2024-08-02,746605,Walk,walk,False,680757,642397,Steven Kwan,Gregory Soto,1,a61a4ebe-6dcc-4aeb-bf25-7604ff9f4d53,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,- - -,5.02,4.65,43.0,94.0,114.0,97.0,0.73,11.09,5.23,9.63,0.63,1.67,0.322,0.305,0.161,0.305,0.426,,,,,,,95.0,84.0,77.0,115.0,95.0,99.0,119.0,93.0,102.0,0.436,0.135,0.421,,,-2.62,0.45,-1.07,,,98.0,,97.5,85.8,,,,,0.243,0.4,0.463,0.316,0.316,0.326,0.288,0.394,0.134,,,,0.308,0.462,0.321,,,,,,,0.009,,0.35,,91.8,,,,,,,,,,,,,
51,2024-08-02,746605,Flyout,field_out,True,657041,642397,Lane Thomas,Gregory Soto,0,1f16a3e8-61b0-462e-b732-5f48d0303f73,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,- - -,5.02,4.65,43.0,94.0,114.0,97.0,0.73,11.09,5.23,9.63,0.63,1.67,0.322,0.305,0.161,0.305,0.426,,,,,,,95.0,84.0,77.0,115.0,95.0,99.0,119.0,93.0,102.0,0.436,0.135,0.421,,,-2.62,0.45,-1.07,,,98.0,,97.5,85.8,,,,,0.243,0.4,0.463,0.316,0.316,0.326,0.288,0.394,0.134,,,,0.308,0.462,0.321,,,,,,,0.009,,0.35,,91.8,,,,,,,,,,,,,
52,2024-08-02,746605,Sac Fly,sac_fly,True,608070,657097,José Ramírez,Jacob Webb,1,4fd6a828-6367-4d19-80a3-67c29ee50eac,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,3.08,3.73,49.2,99.0,109.0,102.0,0.747,9.6,4.35,6.16,0.72,0.76,0.295,0.388,0.202,0.31,0.432,112.0,101.0,104.0,,,,106.0,98.0,99.0,,,,111.0,100.0,107.0,,0.449,0.28,,0.271,-0.16,,1.06,,1.56,93.5,84.3,,82.7,,0.13,0.241,0.386,,,,0.205,0.385,0.273,,,,,,,0.224,0.286,0.208,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-08-02,746605,Groundout,field_out,True,647304,657097,Josh Naylor,Jacob Webb,0,f0a54b54-24a6-4d89-8290-9f1c647f6774,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,3.08,3.73,49.2,99.0,109.0,102.0,0.747,9.6,4.35,6.16,0.72,0.76,0.295,0.388,0.202,0.31,0.432,112.0,101.0,104.0,,,,106.0,98.0,99.0,,,,111.0,100.0,107.0,,0.449,0.28,,0.271,-0.16,,1.06,,1.56,93.5,84.3,,82.7,,0.13,0.241,0.386,,,,0.205,0.385,0.273,,,,,,,0.224,0.286,0.208,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-08-02,746605,Strikeout,strikeout,True,663624,605130,Ryan Mountcastle,Scott Barlow,0,23e029ef-4d7a-4b06-bd86-ad1b80b37855,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,4.3,4.17,52.1,91.0,112.0,92.0,0.68,11.35,5.33,7.39,0.86,1.49,0.198,0.489,0.198,0.252,0.353,,,,143.0,100.0,106.0,80.0,92.0,84.0,84.0,97.0,94.0,122.0,86.0,90.0,0.13,0.206,0.452,0.212,,-0.02,1.22,0.42,-1.46,,91.5,,91.1,81.0,77.3,,,,0.181,0.265,0.405,0.333,0.444,0.183,0.296,0.37,0.2,0.163,0.429,0.443,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-08-02,746605,Walk,walk,False,656775,605130,Cedric Mullins,Scott Barlow,0,1b9bbb4d-7349-41a3-baae-13d90f6d8a43,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,4.3,4.17,52.1,91.0,112.0,92.0,0.68,11.35,5.33,7.39,0.86,1.49,0.198,0.489,0.198,0.252,0.353,,,,143.0,100.0,106.0,80.0,92.0,84.0,84.0,97.0,94.0,122.0,86.0,90.0,0.13,0.206,0.452,0.212,,-0.02,1.22,0.42,-1.46,,91.5,,91.1,81.0,77.3,,,,0.181,0.265,0.405,0.333,0.444,0.183,0.296,0.37,0.2,0.163,0.429,0.443,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-08-02,746605,Walk,walk,False,691723,605130,Coby Mayo,Scott Barlow,1,49e7e47d-c213-4993-b2be-4b392bf41fcc,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,4.3,4.17,52.1,91.0,112.0,92.0,0.68,11.35,5.33,7.39,0.86,1.49,0.198,0.489,0.198,0.252,0.353,,,,143.0,100.0,106.0,80.0,92.0,84.0,84.0,97.0,94.0,122.0,86.0,90.0,0.13,0.206,0.452,0.212,,-0.02,1.22,0.42,-1.46,,91.5,,91.1,81.0,77.3,,,,0.181,0.265,0.405,0.333,0.444,0.183,0.296,0.37,0.2,0.163,0.429,0.443,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-08-02,746605,Single,single,False,702616,605130,Jackson Holliday,Scott Barlow,1,5e92c1df-a63d-4d8e-8409-1d6e15314c2a,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,4.3,4.17,52.1,91.0,112.0,92.0,0.68,11.35,5.33,7.39,0.86,1.49,0.198,0.489,0.198,0.252,0.353,,,,143.0,100.0,106.0,80.0,92.0,84.0,84.0,97.0,94.0,122.0,86.0,90.0,0.13,0.206,0.452,0.212,,-0.02,1.22,0.42,-1.46,,91.5,,91.1,81.0,77.3,,,,0.181,0.265,0.405,0.333,0.444,0.183,0.296,0.37,0.2,0.163,0.429,0.443,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-08-02,746605,Single,single,False,681297,658648,Colton Cowser,Pedro Avila,1,d260d60e-db71-41cc-a71f-fbcc39c7865a,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.99,4.47,70.0,96.0,89.0,95.0,0.769,9.39,3.99,7.46,0.9,1.31,0.27,0.344,0.127,0.307,0.39,118.0,99.0,114.0,83.0,98.0,95.0,72.0,95.0,88.0,85.0,96.0,86.0,104.0,94.0,97.0,0.136,0.384,0.089,0.17,0.22,0.36,-1.17,-0.35,0.45,1.6,93.6,83.4,93.2,80.7,77.6,0.195,0.329,0.361,0.571,0.714,0.429,0.226,0.387,0.198,0.333,0.5,0.066,0.176,0.235,0.321,0.111,0.111,0.267,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-08-02,746605,Sac Fly,sac_fly,True,623993,658648,Anthony Santander,Pedro Avila,1,172aa732-c913-4582-925d-c1887fced484,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.99,4.47,70.0,96.0,89.0,95.0,0.769,9.39,3.99,7.46,0.9,1.31,0.27,0.344,0.127,0.307,0.39,118.0,99.0,114.0,83.0,98.0,95.0,72.0,95.0,88.0,85.0,96.0,86.0,104.0,94.0,97.0,0.136,0.384,0.089,0.17,0.22,0.36,-1.17,-0.35,0.45,1.6,93.6,83.4,93.2,80.7,77.6,0.195,0.329,0.361,0.571,0.714,0.429,0.226,0.387,0.198,0.333,0.5,0.066,0.176,0.235,0.321,0.111,0.111,0.267,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-08-02,746605,Strikeout,strikeout,True,683002,658648,Gunnar Henderson,Pedro Avila,0,832f7f57-aa03-453e-87f3-3106a93c93e9,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.99,4.47,70.0,96.0,89.0,95.0,0.769,9.39,3.99,7.46,0.9,1.31,0.27,0.344,0.127,0.307,0.39,118.0,99.0,114.0,83.0,98.0,95.0,72.0,95.0,88.0,85.0,96.0,86.0,104.0,94.0,97.0,0.136,0.384,0.089,0.17,0.22,0.36,-1.17,-0.35,0.45,1.6,93.6,83.4,93.2,80.7,77.6,0.195,0.329,0.361,0.571,0.714,0.429,0.226,0.387,0.198,0.333,0.5,0.066,0.176,0.235,0.321,0.111,0.111,0.267,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-08-02,746605,Walk,walk,False,681807,657097,David Fry,Jacob Webb,0,4382c57d-d2aa-43e9-9835-82c6417dc205,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,3.08,3.73,49.2,99.0,109.0,102.0,0.747,9.6,4.35,6.16,0.72,0.76,0.295,0.388,0.202,0.31,0.432,112.0,101.0,104.0,,,,106.0,98.0,99.0,,,,111.0,100.0,107.0,,0.449,0.28,,0.271,-0.16,,1.06,,1.56,93.5,84.3,,82.7,,0.13,0.241,0.386,,,,0.205,0.385,0.273,,,,,,,0.224,0.286,0.208,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-08-02,746605,Double Play,double_play,True,665926,657097,Andrés Giménez,Jacob Webb,1,625e0b81-002d-4678-b248-01c903149428,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,3.08,3.73,49.2,99.0,109.0,102.0,0.747,9.6,4.35,6.16,0.72,0.76,0.295,0.388,0.202,0.31,0.432,112.0,101.0,104.0,,,,106.0,98.0,99.0,,,,111.0,100.0,107.0,,0.449,0.28,,0.271,-0.16,,1.06,,1.56,93.5,84.3,,82.7,,0.13,0.241,0.386,,,,0.205,0.385,0.273,,,,,,,0.224,0.286,0.208,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-08-02,746605,Strikeout,strikeout,True,682657,657097,Angel Martínez,Jacob Webb,0,763e5c9d-892e-4fdd-947d-235aedcccf92,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,3.08,3.73,49.2,99.0,109.0,102.0,0.747,9.6,4.35,6.16,0.72,0.76,0.295,0.388,0.202,0.31,0.432,112.0,101.0,104.0,,,,106.0,98.0,99.0,,,,111.0,100.0,107.0,,0.449,0.28,,0.271,-0.16,,1.06,,1.56,93.5,84.3,,82.7,,0.13,0.241,0.386,,,,0.205,0.385,0.273,,,,,,,0.224,0.286,0.208,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-08-02,746605,Strikeout,strikeout,True,656811,683769,Ryan O'Hearn,Hunter Gaddis,0,eac43615-2654-498c-b263-9bd0d9d44903,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.62,2.69,61.0,104.0,106.0,108.0,0.775,8.11,1.77,5.02,0.59,0.75,0.236,0.42,0.172,0.299,0.445,97.0,89.0,105.0,,,,95.0,105.0,102.0,,,,118.0,110.0,113.0,,0.398,0.435,,0.167,1.25,,2.64,,1.92,95.4,80.3,,88.9,,0.061,0.091,0.292,0.152,0.232,0.297,0.215,0.418,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-08-02,746605,Groundout,field_out,True,668939,683769,Adley Rutschman,Hunter Gaddis,0,0f0d96f4-3978-44bb-b4ea-b222abd69ca8,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.62,2.69,61.0,104.0,106.0,108.0,0.775,8.11,1.77,5.02,0.59,0.75,0.236,0.42,0.172,0.299,0.445,97.0,89.0,105.0,,,,95.0,105.0,102.0,,,,118.0,110.0,113.0,,0.398,0.435,,0.167,1.25,,2.64,,1.92,95.4,80.3,,88.9,,0.061,0.091,0.292,0.152,0.232,0.297,0.215,0.418,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-08-02,746605,Groundout,field_out,True,663624,683769,Ryan Mountcastle,Hunter Gaddis,0,4aa942bf-6c53-4b1b-a191-9ee8f586f68e,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.62,2.69,61.0,104.0,106.0,108.0,0.775,8.11,1.77,5.02,0.59,0.75,0.236,0.42,0.172,0.299,0.445,97.0,89.0,105.0,,,,95.0,105.0,102.0,,,,118.0,110.0,113.0,,0.398,0.435,,0.167,1.25,,2.64,,1.92,95.4,80.3,,88.9,,0.061,0.091,0.292,0.152,0.232,0.297,0.215,0.418,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-08-02,746605,Single,single,False,677587,518886,Brayan Rocchio,Craig Kimbrel,0,4e807986-7e7a-43f5-bcf2-29c64b428cf9,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,BAL,3.78,3.92,47.2,97.0,114.0,101.0,0.727,12.46,4.91,5.85,1.32,0.69,0.302,0.349,0.151,0.33,0.436,,,,,,,112.0,97.0,98.0,,,,87.0,115.0,128.0,,0.67,0.057,,,0.25,,1.25,,,93.9,,,85.6,,,,,,,,0.185,0.395,0.294,,,,0.216,0.216,0.319,0.077,0.077,0.5,,,,,,,,,,,,,,,,,,,119.0,95.0,106.0,0.273,0.34,84.3
68,2024-08-02,746605,Flyout,field_out,True,595978,518886,Austin Hedges,Craig Kimbrel,0,ec331cd2-c259-41b5-9cb6-596a2bd93f94,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,BAL,3.78,3.92,47.2,97.0,114.0,101.0,0.727,12.46,4.91,5.85,1.32,0.69,0.302,0.349,0.151,0.33,0.436,,,,,,,112.0,97.0,98.0,,,,87.0,115.0,128.0,,0.67,0.057,,,0.25,,1.25,,,93.9,,,85.6,,,,,,,,0.185,0.395,0.294,,,,0.216,0.216,0.319,0.077,0.077,0.5,,,,,,,,,,,,,,,,,,,119.0,95.0,106.0,0.273,0.34,84.3
