,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
33,2024-07-07,745391,Strikeout,strikeout,True,444482,669194,David Peralta,Ryne Nelson,0,c1d02c7c-b3e2-4ecf-b9cd-42bf94fa0c11,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,76.0,103.0,92.0,0.531,0.203,0.107,,0.094,0.45,-1.15,-1.78,,-4.16,95.0,91.4,83.4,84.5,,0.4,0.733,0.167,0.261,0.415,0.217,0.16,0.24,0.116,0.341,0.518,0.124,0.368,0.737,0.208,91.0,98.0,96.0,0.064,2.02,77.5,,,,,,,,,,,,,,,,,,
34,2024-07-07,745391,Single,single,False,673490,669194,Ha-Seong Kim,Ryne Nelson,0,9e9d5f36-6b60-4a9c-be3a-05bca5d390e3,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,76.0,103.0,92.0,0.531,0.203,0.107,,0.094,0.45,-1.15,-1.78,,-4.16,95.0,91.4,83.4,84.5,,0.4,0.733,0.167,0.261,0.415,0.217,0.16,0.24,0.116,0.341,0.518,0.124,0.368,0.737,0.208,91.0,98.0,96.0,0.064,2.02,77.5,,,,,,,,,,,,,,,,,,
35,2024-07-07,745391,Forceout,force_out,True,669134,669194,Luis Campusano,Ryne Nelson,1,e3998d6f-980e-4d36-a844-584de165128e,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,76.0,103.0,92.0,0.531,0.203,0.107,,0.094,0.45,-1.15,-1.78,,-4.16,95.0,91.4,83.4,84.5,,0.4,0.733,0.167,0.261,0.415,0.217,0.16,0.24,0.116,0.341,0.518,0.124,0.368,0.737,0.208,91.0,98.0,96.0,0.064,2.02,77.5,,,,,,,,,,,,,,,,,,
36,2024-07-07,745391,Strikeout,strikeout,True,682998,656302,Corbin Carroll,Dylan Cease,0,f61a9628-a8ea-4564-9da8-af5999388b8b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-07-07,745391,Groundout,field_out,True,672515,656302,Gabriel Moreno,Dylan Cease,0,d54780ea-f32e-43db-b166-b4e836d859d6,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-07-07,745391,Lineout,field_out,True,592626,656302,Joc Pederson,Dylan Cease,0,21e6bd37-b3e9-402a-98e4-ca51c5d62256,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-07-07,745391,Pop Out,field_out,True,650333,669194,Luis Arraez,Ryne Nelson,0,dab47bee-dee4-4edf-8e4d-54824410d4cd,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,76.0,103.0,92.0,0.531,0.203,0.107,,0.094,0.45,-1.15,-1.78,,-4.16,95.0,91.4,83.4,84.5,,0.4,0.733,0.167,0.261,0.415,0.217,0.16,0.24,0.116,0.341,0.518,0.124,0.368,0.737,0.208,91.0,98.0,96.0,0.064,2.02,77.5,,,,,,,,,,,,,,,,,,
40,2024-07-07,745391,Flyout,field_out,True,595777,669194,Jurickson Profar,Ryne Nelson,0,b40cf2a4-90ad-4133-a7d7-71f59d3d43bb,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,76.0,103.0,92.0,0.531,0.203,0.107,,0.094,0.45,-1.15,-1.78,,-4.16,95.0,91.4,83.4,84.5,,0.4,0.733,0.167,0.261,0.415,0.217,0.16,0.24,0.116,0.341,0.518,0.124,0.368,0.737,0.208,91.0,98.0,96.0,0.064,2.02,77.5,,,,,,,,,,,,,,,,,,
41,2024-07-07,745391,Groundout,field_out,True,630105,669194,Jake Cronenworth,Ryne Nelson,0,ee2c9420-7b51-425f-aa33-02209ca78c15,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,76.0,103.0,92.0,0.531,0.203,0.107,,0.094,0.45,-1.15,-1.78,,-4.16,95.0,91.4,83.4,84.5,,0.4,0.733,0.167,0.261,0.415,0.217,0.16,0.24,0.116,0.341,0.518,0.124,0.368,0.737,0.208,91.0,98.0,96.0,0.064,2.02,77.5,,,,,,,,,,,,,,,,,,
42,2024-07-07,745391,Flyout,field_out,True,572233,656302,Christian Walker,Dylan Cease,0,33056a8f-74b1-4ffa-ae67-55b199b2d5f8,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-07-07,745391,Flyout,field_out,True,664983,656302,Jake McCarthy,Dylan Cease,0,615e4685-124e-43dc-8403-d835948d549b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-07-07,745391,Walk,walk,False,672695,656302,Geraldo Perdomo,Dylan Cease,0,cd7c9ced-c5c5-4bde-ac93-c2f73cfdf7aa,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-07-07,745391,Home Run,home_run,False,553993,656302,Eugenio Suárez,Dylan Cease,1,ff77fab0-147f-435e-9ca0-e486b5c61718,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-07-07,745391,Flyout,field_out,True,677950,656302,Alek Thomas,Dylan Cease,0,f5bbc54b-ee87-4839-9ee3-05603ff63493,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-07-07,745391,Pop Out,field_out,True,592518,669194,Manny Machado,Ryne Nelson,0,99a4d050-783c-4447-a09a-14cc102afd11,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,76.0,103.0,92.0,0.531,0.203,0.107,,0.094,0.45,-1.15,-1.78,,-4.16,95.0,91.4,83.4,84.5,,0.4,0.733,0.167,0.261,0.415,0.217,0.16,0.24,0.116,0.341,0.518,0.124,0.368,0.737,0.208,91.0,98.0,96.0,0.064,2.02,77.5,,,,,,,,,,,,,,,,,,
48,2024-07-07,745391,Strikeout,strikeout,True,456781,669194,Donovan Solano,Ryne Nelson,0,99d0e8f9-19b9-4f82-bd40-c7ff7a1a53d2,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,76.0,103.0,92.0,0.531,0.203,0.107,,0.094,0.45,-1.15,-1.78,,-4.16,95.0,91.4,83.4,84.5,,0.4,0.733,0.167,0.261,0.415,0.217,0.16,0.24,0.116,0.341,0.518,0.124,0.368,0.737,0.208,91.0,98.0,96.0,0.064,2.02,77.5,,,,,,,,,,,,,,,,,,
49,2024-07-07,745391,Groundout,field_out,True,701538,573009,Jackson Merrill,Joe Mantiply,0,eab3c795-6f8a-470f-bcf3-2962a62bb9ed,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.21,3.49,36.1,103.0,78.0,97.0,0.766,7.43,2.48,8.42,0.0,1.33,0.273,0.391,0.155,0.327,0.39,62.0,105.0,102.0,103.0,85.0,78.0,,,,,,,,,,0.036,,,,0.275,1.25,,,,-0.83,89.3,,81.1,,,,,,0.0,0.0,0.6,0.278,0.417,0.333,,,,0.257,0.4,0.337,87.0,101.0,102.0,0.254,-0.67,79.5,80.0,104.0,93.0,0.435,2.46,89.2,0.227,0.348,0.154,,,,,,,,,
50,2024-07-07,745391,Double,double,False,621028,656354,Kevin Newman,Austin Davis,0,70ed44e9-705f-417c-ac8d-a5a13d45593e,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,,,,,,,124.0,93.0,100.0,,,,93.0,92.0,93.0,,0.371,0.234,,,,-0.15,-2.8,,,,88.6,,80.4,,0.333,0.5,0.25,,,,,,,0.2,0.3,0.143,,,,,,,,,,65.0,89.0,78.0,0.395,1.48,92.3,0.333,0.333,0.067,,,,,,,,,
51,2024-07-07,745391,Sac Bunt,sac_bunt,True,682998,656354,Corbin Carroll,Austin Davis,1,641720b2-a3ab-40e0-be5f-c5419dbc1ead,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,,,,,,,124.0,93.0,100.0,,,,93.0,92.0,93.0,,0.371,0.234,,,,-0.15,-2.8,,,,88.6,,80.4,,0.333,0.5,0.25,,,,,,,0.2,0.3,0.143,,,,,,,,,,65.0,89.0,78.0,0.395,1.48,92.3,0.333,0.333,0.067,,,,,,,,,
52,2024-07-07,745391,Single,single,False,672515,656354,Gabriel Moreno,Austin Davis,1,2fa69216-4dfd-44a9-a6d1-4b3050953514,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,,,,,,,124.0,93.0,100.0,,,,93.0,92.0,93.0,,0.371,0.234,,,,-0.15,-2.8,,,,88.6,,80.4,,0.333,0.5,0.25,,,,,,,0.2,0.3,0.143,,,,,,,,,,65.0,89.0,78.0,0.395,1.48,92.3,0.333,0.333,0.067,,,,,,,,,
53,2024-07-07,745391,Grounded Into DP,grounded_into_double_play,True,545341,656354,Randal Grichuk,Austin Davis,1,2949b2bc-af38-4d79-8016-c387173f7d5f,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,,,,,,,124.0,93.0,100.0,,,,93.0,92.0,93.0,,0.371,0.234,,,,-0.15,-2.8,,,,88.6,,80.4,,0.333,0.5,0.25,,,,,,,0.2,0.3,0.143,,,,,,,,,,65.0,89.0,78.0,0.395,1.48,92.3,0.333,0.333,0.067,,,,,,,,,
54,2024-07-07,745391,Groundout,field_out,True,444482,679885,David Peralta,Justin Martinez,0,34322349-b176-4d68-af2e-9e6cf6efde71,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,,,,78.0,94.0,95.0,118.0,100.0,108.0,,,,,,,0.094,,0.218,,,0.24,,2.47,,,100.0,,,89.5,,0.091,0.227,0.492,0.231,0.231,0.306,,,,,,,,,,,,,,,,115.0,101.0,103.0,0.462,1.03,100.1,0.318,0.333,0.203,103.0,108.0,108.0,0.226,1.83,89.8,0.091,0.114,0.486
55,2024-07-07,745391,Groundout,field_out,True,673490,679885,Ha-Seong Kim,Justin Martinez,0,e6fd6f0b-0438-4cb6-9f89-e70d4500a9d9,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,,,,78.0,94.0,95.0,118.0,100.0,108.0,,,,,,,0.094,,0.218,,,0.24,,2.47,,,100.0,,,89.5,,0.091,0.227,0.492,0.231,0.231,0.306,,,,,,,,,,,,,,,,115.0,101.0,103.0,0.462,1.03,100.1,0.318,0.333,0.203,103.0,108.0,108.0,0.226,1.83,89.8,0.091,0.114,0.486
56,2024-07-07,745391,Groundout,field_out,True,669134,679885,Luis Campusano,Justin Martinez,0,b4b18852-37c7-4782-872e-36249b0a2062,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,,,,78.0,94.0,95.0,118.0,100.0,108.0,,,,,,,0.094,,0.218,,,0.24,,2.47,,,100.0,,,89.5,,0.091,0.227,0.492,0.231,0.231,0.306,,,,,,,,,,,,,,,,115.0,101.0,103.0,0.462,1.03,100.1,0.318,0.333,0.203,103.0,108.0,108.0,0.226,1.83,89.8,0.091,0.114,0.486
57,2024-07-07,745391,Single,single,False,572233,656354,Christian Walker,Austin Davis,0,de39d60d-1b70-42e1-b9e0-92f2c6983136,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,,,,,,,124.0,93.0,100.0,,,,93.0,92.0,93.0,,0.371,0.234,,,,-0.15,-2.8,,,,88.6,,80.4,,0.333,0.5,0.25,,,,,,,0.2,0.3,0.143,,,,,,,,,,65.0,89.0,78.0,0.395,1.48,92.3,0.333,0.333,0.067,,,,,,,,,
58,2024-07-07,745391,Walk,walk,False,664983,656354,Jake McCarthy,Austin Davis,1,19230cb9-2355-49f0-8036-e3311f2c9dcc,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,,,,,,,124.0,93.0,100.0,,,,93.0,92.0,93.0,,0.371,0.234,,,,-0.15,-2.8,,,,88.6,,80.4,,0.333,0.5,0.25,,,,,,,0.2,0.3,0.143,,,,,,,,,,65.0,89.0,78.0,0.395,1.48,92.3,0.333,0.333,0.067,,,,,,,,,
59,2024-07-07,745391,Single,single,False,672695,656354,Geraldo Perdomo,Austin Davis,1,6adfc6ed-435b-45a4-bfcb-cac180a062af,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,,,,,,,124.0,93.0,100.0,,,,93.0,92.0,93.0,,0.371,0.234,,,,-0.15,-2.8,,,,88.6,,80.4,,0.333,0.5,0.25,,,,,,,0.2,0.3,0.143,,,,,,,,,,65.0,89.0,78.0,0.395,1.48,92.3,0.333,0.333,0.067,,,,,,,,,
60,2024-07-07,745391,Double,double,False,553993,660853,Eugenio Suárez,Enyel De Los Santos,1,7cef2c4f-1a58-44cb-b95b-528d7dae561b,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,80.0,111.0,101.0,112.0,104.0,107.0,,,,,,,0.471,,0.473,,0.056,-2.56,,0.77,,1.97,95.5,,87.6,86.5,,0.164,0.377,0.479,0.346,0.718,0.219,,,,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-07-07,745391,Double,double,False,677950,660853,Alek Thomas,Enyel De Los Santos,1,32c2e211-b78b-4dd3-b6b2-ac2a255b283a,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,80.0,111.0,101.0,112.0,104.0,107.0,,,,,,,0.471,,0.473,,0.056,-2.56,,0.77,,1.97,95.5,,87.6,86.5,,0.164,0.377,0.479,0.346,0.718,0.219,,,,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-07-07,745391,Field Error,field_error,False,621028,660853,Kevin Newman,Enyel De Los Santos,1,2d647aa5-cbd2-431d-a54a-2e1611109fdb,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,80.0,111.0,101.0,112.0,104.0,107.0,,,,,,,0.471,,0.473,,0.056,-2.56,,0.77,,1.97,95.5,,87.6,86.5,,0.164,0.377,0.479,0.346,0.718,0.219,,,,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-07-07,745391,Grounded Into DP,grounded_into_double_play,True,682998,660853,Corbin Carroll,Enyel De Los Santos,1,35bf4542-a669-4207-850a-613e108d48c3,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,80.0,111.0,101.0,112.0,104.0,107.0,,,,,,,0.471,,0.473,,0.056,-2.56,,0.77,,1.97,95.5,,87.6,86.5,,0.164,0.377,0.479,0.346,0.718,0.219,,,,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-07-07,745391,Double,double,False,672515,660853,Gabriel Moreno,Enyel De Los Santos,0,eac9dc6e-1447-4bc8-976f-99e7193bbe6f,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,80.0,111.0,101.0,112.0,104.0,107.0,,,,,,,0.471,,0.473,,0.056,-2.56,,0.77,,1.97,95.5,,87.6,86.5,,0.164,0.377,0.479,0.346,0.718,0.219,,,,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-07-07,745391,Pop Out,field_out,True,545341,660853,Randal Grichuk,Enyel De Los Santos,0,4c982062-7336-4901-b237-26bcd245792f,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,80.0,111.0,101.0,112.0,104.0,107.0,,,,,,,0.471,,0.473,,0.056,-2.56,,0.77,,1.97,95.5,,87.6,86.5,,0.164,0.377,0.479,0.346,0.718,0.219,,,,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-07-07,745391,Lineout,field_out,True,642180,686826,Tyler Wade,Bryce Jarvis,0,2c9efdfd-73e1-41d2-957e-315de5ac27b5,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,86.0,99.0,91.0,124.0,94.0,102.0,,,,113.0,100.0,91.0,0.344,0.133,0.242,,0.141,1.29,-1.94,0.9,,-1.82,95.6,89.6,85.1,86.4,,0.221,0.279,0.298,0.234,0.313,0.147,,,,0.364,0.773,0.224,0.176,0.353,0.326,121.0,83.0,88.0,0.008,5.82,83.2,87.0,94.0,90.0,0.132,0.74,95.2,0.28,0.52,0.132,,,,,,,,,
67,2024-07-07,745391,Flyout,field_out,True,669369,686826,Bryce Johnson,Bryce Jarvis,0,346790de-d422-4bf3-ad2e-d178f2f6521e,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,86.0,99.0,91.0,124.0,94.0,102.0,,,,113.0,100.0,91.0,0.344,0.133,0.242,,0.141,1.29,-1.94,0.9,,-1.82,95.6,89.6,85.1,86.4,,0.221,0.279,0.298,0.234,0.313,0.147,,,,0.364,0.773,0.224,0.176,0.353,0.326,121.0,83.0,88.0,0.008,5.82,83.2,87.0,94.0,90.0,0.132,0.74,95.2,0.28,0.52,0.132,,,,,,,,,
68,2024-07-07,745391,Single,single,False,630105,686826,Jake Cronenworth,Bryce Jarvis,0,d068ffc0-3cfa-406f-b1cf-269849f6febc,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,86.0,99.0,91.0,124.0,94.0,102.0,,,,113.0,100.0,91.0,0.344,0.133,0.242,,0.141,1.29,-1.94,0.9,,-1.82,95.6,89.6,85.1,86.4,,0.221,0.279,0.298,0.234,0.313,0.147,,,,0.364,0.773,0.224,0.176,0.353,0.326,121.0,83.0,88.0,0.008,5.82,83.2,87.0,94.0,90.0,0.132,0.74,95.2,0.28,0.52,0.132,,,,,,,,,
