,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
33,2024-06-15,745805,Double,double,False,607043,800049,Brandon Nimmo,Adam Mazur,1,031e2903-7267-4ca0-b76a-ab2f9d8e7d30,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,91.0,90.0,79.0,0.04,0.382,0.132,0.099,-3.09,-4.98,-2.61,-2.66,94.7,90.0,93.9,80.7,0.429,0.429,0.083,0.364,0.818,0.083,0.429,0.571,0.316,0.34,0.64,0.131,,,,124.0,98.0,108.0,0.347,1.08,86.8,0.224,0.347,0.244,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-15,745805,Home Run,home_run,False,502110,666745,J.D. Martinez,Jhony Brito,1,2b361315-5ec6-49fd-b561-77d064c3b2e9,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,0.242,0.265,,0.351,0.62,-1.03,,1.47,96.3,89.8,96.2,,0.375,0.458,0.088,0.333,0.333,0.0,0.234,0.328,0.271,0.216,0.405,0.164,,,,94.0,89.0,97.0,0.119,-2.91,86.0,0.6,0.6,0.143,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,,,,,,,,,,
35,2024-06-15,745805,Flyout,field_out,True,624413,666745,Pete Alonso,Jhony Brito,0,85ca1c7d-3393-43ef-ba56-e648a2e6faa6,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,0.242,0.265,,0.351,0.62,-1.03,,1.47,96.3,89.8,96.2,,0.375,0.458,0.088,0.333,0.333,0.0,0.234,0.328,0.271,0.216,0.405,0.164,,,,94.0,89.0,97.0,0.119,-2.91,86.0,0.6,0.6,0.143,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,,,,,,,,,,
36,2024-06-15,745805,Strikeout,strikeout,True,630105,500779,Jake Cronenworth,Jose Quintana,0,42ca99c8-6a3a-4cb3-9aed-4f2cef835192,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-06-15,745805,Home Run,home_run,False,701538,500779,Jackson Merrill,Jose Quintana,0,7d527237-a3bd-4767-b411-7fb49dbd8d6f,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-06-15,745805,Strikeout,strikeout,True,673490,500779,Ha-Seong Kim,Jose Quintana,0,75c08695-71db-4aab-b59e-5002567a61c7,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-06-15,745805,Strikeout,strikeout,True,543309,500779,Kyle Higashioka,Jose Quintana,0,b7fe8238-85c9-46f5-aa1c-97480389c539,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-06-15,745805,Strikeout,strikeout,True,621466,666745,DJ Stewart,Jhony Brito,0,f9f566ff-8e34-4c6a-8fd7-4a7dd20f92ae,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,0.242,0.265,,0.351,0.62,-1.03,,1.47,96.3,89.8,96.2,,0.375,0.458,0.088,0.333,0.333,0.0,0.234,0.328,0.271,0.216,0.405,0.164,,,,94.0,89.0,97.0,0.119,-2.91,86.0,0.6,0.6,0.143,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,,,,,,,,,,
41,2024-06-15,745805,Groundout,field_out,True,668901,666745,Mark Vientos,Jhony Brito,0,aef66650-b4ea-4faf-adb2-59ee7e42d286,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,0.242,0.265,,0.351,0.62,-1.03,,1.47,96.3,89.8,96.2,,0.375,0.458,0.088,0.333,0.333,0.0,0.234,0.328,0.271,0.216,0.405,0.164,,,,94.0,89.0,97.0,0.119,-2.91,86.0,0.6,0.6,0.143,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,,,,,,,,,,
42,2024-06-15,745805,Single,single,False,682626,666745,Francisco Alvarez,Jhony Brito,0,4f45a9e8-d863-474a-8187-30d5d8fa6184,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,0.242,0.265,,0.351,0.62,-1.03,,1.47,96.3,89.8,96.2,,0.375,0.458,0.088,0.333,0.333,0.0,0.234,0.328,0.271,0.216,0.405,0.164,,,,94.0,89.0,97.0,0.119,-2.91,86.0,0.6,0.6,0.143,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,,,,,,,,,,
43,2024-06-15,745805,Pop Out,field_out,True,643446,666745,Jeff McNeil,Jhony Brito,0,bae355f9-2bc8-45cd-8e8d-65121b923190,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,0.242,0.265,,0.351,0.62,-1.03,,1.47,96.3,89.8,96.2,,0.375,0.458,0.088,0.333,0.333,0.0,0.234,0.328,0.271,0.216,0.405,0.164,,,,94.0,89.0,97.0,0.119,-2.91,86.0,0.6,0.6,0.143,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,,,,,,,,,,
44,2024-06-15,745805,Groundout,field_out,True,650333,500779,Luis Arraez,Jose Quintana,0,220ba1f0-2b3e-41ee-8da8-1fdfc22641b9,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-06-15,745805,Walk,walk,False,665487,500779,Fernando Tatis Jr.,Jose Quintana,0,763ca0ca-e385-4d73-be0c-ba88a0ee1cd5,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-06-15,745805,Grounded Into DP,grounded_into_double_play,True,595777,500779,Jurickson Profar,Jose Quintana,1,6a53a759-b969-4575-a1fe-13c3fb367828,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,108.0,104.0,101.0,69.0,93.0,86.0,75.0,97.0,91.0,0.318,0.207,0.277,0.199,-1.6,-0.01,0.72,0.78,90.5,85.8,90.7,77.8,0.271,0.504,0.137,0.255,0.415,0.247,0.188,0.263,0.314,0.281,0.579,0.149,0.154,0.269,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-06-15,745805,Flyout,field_out,True,664056,666745,Harrison Bader,Jhony Brito,0,e3de4245-0291-430d-b619-b6d651a67e02,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,0.242,0.265,,0.351,0.62,-1.03,,1.47,96.3,89.8,96.2,,0.375,0.458,0.088,0.333,0.333,0.0,0.234,0.328,0.271,0.216,0.405,0.164,,,,94.0,89.0,97.0,0.119,-2.91,86.0,0.6,0.6,0.143,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,,,,,,,,,,
48,2024-06-15,745805,Strikeout,strikeout,True,596019,666745,Francisco Lindor,Jhony Brito,0,c0e6575e-3085-4b54-b31a-007609ea99f2,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,0.242,0.265,,0.351,0.62,-1.03,,1.47,96.3,89.8,96.2,,0.375,0.458,0.088,0.333,0.333,0.0,0.234,0.328,0.271,0.216,0.405,0.164,,,,94.0,89.0,97.0,0.119,-2.91,86.0,0.6,0.6,0.143,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,,,,,,,,,,
49,2024-06-15,745805,Flyout,field_out,True,607043,666745,Brandon Nimmo,Jhony Brito,0,512870b2-630e-4da3-9726-8b751f34d448,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,0.242,0.265,,0.351,0.62,-1.03,,1.47,96.3,89.8,96.2,,0.375,0.458,0.088,0.333,0.333,0.0,0.234,0.328,0.271,0.216,0.405,0.164,,,,94.0,89.0,97.0,0.119,-2.91,86.0,0.6,0.6,0.143,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,,,,,,,,,,
50,2024-06-15,745805,Groundout,field_out,True,592518,673380,Manny Machado,Dedniel Núñez,0,b1cd891d-0300-48a1-a44a-e3ffa64212a7,673380.0,dednielnunez,Núñez,Right,Dedniel Núñez,NYM,2.59,2.32,31.1,104.0,119.0,110.0,0.718,11.78,2.01,6.03,0.86,1.3,0.254,0.38,0.183,0.324,0.479,36.0,108.0,101.0,30.0,176.0,193.0,132.0,107.0,113.0,80.0,131.0,115.0,0.026,0.492,0.002,0.009,2.45,-13.02,21.74,5.9,96.3,91.4,93.7,84.1,0.4,0.6,0.222,,,,,,,0.217,0.37,0.25,,,,109.0,100.0,105.0,0.471,1.16,87.3,0.153,0.254,0.414,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-06-15,745805,Flyout,field_out,True,456781,673380,Donovan Solano,Dedniel Núñez,0,e7958584-3eca-4bc7-96f9-9ef669c57bf2,673380.0,dednielnunez,Núñez,Right,Dedniel Núñez,NYM,2.59,2.32,31.1,104.0,119.0,110.0,0.718,11.78,2.01,6.03,0.86,1.3,0.254,0.38,0.183,0.324,0.479,36.0,108.0,101.0,30.0,176.0,193.0,132.0,107.0,113.0,80.0,131.0,115.0,0.026,0.492,0.002,0.009,2.45,-13.02,21.74,5.9,96.3,91.4,93.7,84.1,0.4,0.6,0.222,,,,,,,0.217,0.37,0.25,,,,109.0,100.0,105.0,0.471,1.16,87.3,0.153,0.254,0.414,,,,,,,,,,,,,,,,,,,,,,,,
52,2024-06-15,745805,Flyout,field_out,True,630105,673380,Jake Cronenworth,Dedniel Núñez,0,3ec16248-e9a9-4f7d-bd03-7f88136b998b,673380.0,dednielnunez,Núñez,Right,Dedniel Núñez,NYM,2.59,2.32,31.1,104.0,119.0,110.0,0.718,11.78,2.01,6.03,0.86,1.3,0.254,0.38,0.183,0.324,0.479,36.0,108.0,101.0,30.0,176.0,193.0,132.0,107.0,113.0,80.0,131.0,115.0,0.026,0.492,0.002,0.009,2.45,-13.02,21.74,5.9,96.3,91.4,93.7,84.1,0.4,0.6,0.222,,,,,,,0.217,0.37,0.25,,,,109.0,100.0,105.0,0.471,1.16,87.3,0.153,0.254,0.414,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-06-15,745805,Home Run,home_run,False,502110,660853,J.D. Martinez,Enyel De Los Santos,0,0366c73c-e5fd-43db-8bf8-e6551c88b981,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,,0.471,,0.056,-2.56,,,1.97,95.5,87.6,,,,,,,,,0.0,0.0,0.412,0.346,0.718,0.219,,,,112.0,104.0,107.0,0.473,0.77,86.5,0.164,0.377,0.479,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-06-15,745805,Double,double,False,624413,660853,Pete Alonso,Enyel De Los Santos,0,b36a6c43-4d06-4228-b5d1-6460bde26ab5,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,,0.471,,0.056,-2.56,,,1.97,95.5,87.6,,,,,,,,,0.0,0.0,0.412,0.346,0.718,0.219,,,,112.0,104.0,107.0,0.473,0.77,86.5,0.164,0.377,0.479,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-06-15,745805,Strikeout,strikeout,True,621466,660853,DJ Stewart,Enyel De Los Santos,0,b7b74407-a9bf-4239-9248-52924171a0bd,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,,0.471,,0.056,-2.56,,,1.97,95.5,87.6,,,,,,,,,0.0,0.0,0.412,0.346,0.718,0.219,,,,112.0,104.0,107.0,0.473,0.77,86.5,0.164,0.377,0.479,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-06-15,745805,Strikeout,strikeout,True,668901,660853,Mark Vientos,Enyel De Los Santos,0,4692b8c1-9372-46d4-a054-551e9d27590e,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,,0.471,,0.056,-2.56,,,1.97,95.5,87.6,,,,,,,,,0.0,0.0,0.412,0.346,0.718,0.219,,,,112.0,104.0,107.0,0.473,0.77,86.5,0.164,0.377,0.479,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-06-15,745805,Groundout,field_out,True,682626,660853,Francisco Alvarez,Enyel De Los Santos,0,71337625-ede2-43ec-a6cc-9e6de52bdd1e,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,,0.471,,0.056,-2.56,,,1.97,95.5,87.6,,,,,,,,,0.0,0.0,0.412,0.346,0.718,0.219,,,,112.0,104.0,107.0,0.473,0.77,86.5,0.164,0.377,0.479,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-06-15,745805,Strikeout,strikeout,True,701538,673380,Jackson Merrill,Dedniel Núñez,0,fa670ffb-8e63-4359-bf19-fc14ef167f7c,673380.0,dednielnunez,Núñez,Right,Dedniel Núñez,NYM,2.59,2.32,31.1,104.0,119.0,110.0,0.718,11.78,2.01,6.03,0.86,1.3,0.254,0.38,0.183,0.324,0.479,36.0,108.0,101.0,30.0,176.0,193.0,132.0,107.0,113.0,80.0,131.0,115.0,0.026,0.492,0.002,0.009,2.45,-13.02,21.74,5.9,96.3,91.4,93.7,84.1,0.4,0.6,0.222,,,,,,,0.217,0.37,0.25,,,,109.0,100.0,105.0,0.471,1.16,87.3,0.153,0.254,0.414,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-06-15,745805,Field Error,field_error,False,673490,673380,Ha-Seong Kim,Dedniel Núñez,0,0ca9f58b-2631-418a-b03d-5b1cd4b1cee2,673380.0,dednielnunez,Núñez,Right,Dedniel Núñez,NYM,2.59,2.32,31.1,104.0,119.0,110.0,0.718,11.78,2.01,6.03,0.86,1.3,0.254,0.38,0.183,0.324,0.479,36.0,108.0,101.0,30.0,176.0,193.0,132.0,107.0,113.0,80.0,131.0,115.0,0.026,0.492,0.002,0.009,2.45,-13.02,21.74,5.9,96.3,91.4,93.7,84.1,0.4,0.6,0.222,,,,,,,0.217,0.37,0.25,,,,109.0,100.0,105.0,0.471,1.16,87.3,0.153,0.254,0.414,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-06-15,745805,Strikeout,strikeout,True,444482,673380,David Peralta,Dedniel Núñez,0,e7c25fb5-c2e0-41d9-bc3a-ffe1e46b7254,673380.0,dednielnunez,Núñez,Right,Dedniel Núñez,NYM,2.59,2.32,31.1,104.0,119.0,110.0,0.718,11.78,2.01,6.03,0.86,1.3,0.254,0.38,0.183,0.324,0.479,36.0,108.0,101.0,30.0,176.0,193.0,132.0,107.0,113.0,80.0,131.0,115.0,0.026,0.492,0.002,0.009,2.45,-13.02,21.74,5.9,96.3,91.4,93.7,84.1,0.4,0.6,0.222,,,,,,,0.217,0.37,0.25,,,,109.0,100.0,105.0,0.471,1.16,87.3,0.153,0.254,0.414,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-06-15,745805,Flyout,field_out,True,650333,673380,Luis Arraez,Dedniel Núñez,0,704ee366-df46-43d2-8e73-ac4b35ad89ac,673380.0,dednielnunez,Núñez,Right,Dedniel Núñez,NYM,2.59,2.32,31.1,104.0,119.0,110.0,0.718,11.78,2.01,6.03,0.86,1.3,0.254,0.38,0.183,0.324,0.479,36.0,108.0,101.0,30.0,176.0,193.0,132.0,107.0,113.0,80.0,131.0,115.0,0.026,0.492,0.002,0.009,2.45,-13.02,21.74,5.9,96.3,91.4,93.7,84.1,0.4,0.6,0.222,,,,,,,0.217,0.37,0.25,,,,109.0,100.0,105.0,0.471,1.16,87.3,0.153,0.254,0.414,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-06-15,745805,Single,single,False,643446,663568,Jeff McNeil,Stephen Kolek,0,012e4bd8-0305-4b52-a7e0-dde68718aef5,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,106.0,108.0,109.0,0.409,0.131,,0.068,2.23,0.15,,0.72,95.8,88.8,95.2,,0.329,0.371,0.187,,,,0.214,0.214,0.182,0.111,0.111,0.254,,,,123.0,102.0,110.0,0.202,-3.35,85.8,0.286,0.429,0.242,,,,,,,95.0,107.0,100.0,0.189,-1.23,92.2,0.359,0.487,0.185,,,,,,,,,
63,2024-06-15,745805,Groundout,field_out,True,664056,663568,Harrison Bader,Stephen Kolek,1,72fc174e-ec82-4556-becf-8210e6910731,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,106.0,108.0,109.0,0.409,0.131,,0.068,2.23,0.15,,0.72,95.8,88.8,95.2,,0.329,0.371,0.187,,,,0.214,0.214,0.182,0.111,0.111,0.254,,,,123.0,102.0,110.0,0.202,-3.35,85.8,0.286,0.429,0.242,,,,,,,95.0,107.0,100.0,0.189,-1.23,92.2,0.359,0.487,0.185,,,,,,,,,
64,2024-06-15,745805,Groundout,field_out,True,596019,663568,Francisco Lindor,Stephen Kolek,1,e688ae85-990f-449d-8f37-d392ba286c23,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,106.0,108.0,109.0,0.409,0.131,,0.068,2.23,0.15,,0.72,95.8,88.8,95.2,,0.329,0.371,0.187,,,,0.214,0.214,0.182,0.111,0.111,0.254,,,,123.0,102.0,110.0,0.202,-3.35,85.8,0.286,0.429,0.242,,,,,,,95.0,107.0,100.0,0.189,-1.23,92.2,0.359,0.487,0.185,,,,,,,,,
65,2024-06-15,745805,Single,single,False,607043,663568,Brandon Nimmo,Stephen Kolek,1,53f96529-0b7d-4f15-bed6-16bf8d475a5f,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,106.0,108.0,109.0,0.409,0.131,,0.068,2.23,0.15,,0.72,95.8,88.8,95.2,,0.329,0.371,0.187,,,,0.214,0.214,0.182,0.111,0.111,0.254,,,,123.0,102.0,110.0,0.202,-3.35,85.8,0.286,0.429,0.242,,,,,,,95.0,107.0,100.0,0.189,-1.23,92.2,0.359,0.487,0.185,,,,,,,,,
66,2024-06-15,745805,Single,single,False,502110,663568,J.D. Martinez,Stephen Kolek,1,28a8d2dd-6d91-4280-a54f-6813f087ca43,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,106.0,108.0,109.0,0.409,0.131,,0.068,2.23,0.15,,0.72,95.8,88.8,95.2,,0.329,0.371,0.187,,,,0.214,0.214,0.182,0.111,0.111,0.254,,,,123.0,102.0,110.0,0.202,-3.35,85.8,0.286,0.429,0.242,,,,,,,95.0,107.0,100.0,0.189,-1.23,92.2,0.359,0.487,0.185,,,,,,,,,
67,2024-06-15,745805,Strikeout,strikeout,True,624413,663568,Pete Alonso,Stephen Kolek,0,96d5f4fe-534e-46cf-9818-d36b3defa4e0,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,106.0,108.0,109.0,0.409,0.131,,0.068,2.23,0.15,,0.72,95.8,88.8,95.2,,0.329,0.371,0.187,,,,0.214,0.214,0.182,0.111,0.111,0.254,,,,123.0,102.0,110.0,0.202,-3.35,85.8,0.286,0.429,0.242,,,,,,,95.0,107.0,100.0,0.189,-1.23,92.2,0.359,0.487,0.185,,,,,,,,,
