,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
22,2024-08-20,745136,Grounded Into DP,grounded_into_double_play,True,642715,607200,Willy Adames,Erick Fedde,1,35d0286a-ff19-4672-89c5-05f4d377a963,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-20,745136,Flyout,field_out,True,672012,607200,Tyler Black,Erick Fedde,0,d11678ac-122b-440e-a8e9-da536b23bd92,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-20,745136,Lineout,field_out,True,691026,593423,Masyn Winn,Frankie Montas,0,b6ed80e1-7c4c-4c95-84f1-b807e6afefce,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
25,2024-08-20,745136,Single,single,False,676475,593423,Alec Burleson,Frankie Montas,0,fa7cae7e-b5c8-4b89-a169-36a7ab13601f,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
26,2024-08-20,745136,Pop Out,field_out,True,575929,593423,Willson Contreras,Frankie Montas,0,44e6d281-ad54-4723-a030-eef726fd5e1f,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
27,2024-08-20,745136,Lineout,field_out,True,680977,593423,Brendan Donovan,Frankie Montas,0,1b26021a-bb57-4939-9aa8-f1e3385aaadc,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
28,2024-08-20,745136,Groundout,field_out,True,656555,607200,Rhys Hoskins,Erick Fedde,0,e7d8d90b-7518-4fdb-9110-e5cd3bf35e84,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-20,745136,Triple,triple,False,686217,607200,Sal Frelick,Erick Fedde,0,17ba0abf-266c-41fb-9ce0-bf830083152a,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-20,745136,Single,single,False,687401,607200,Joey Ortiz,Erick Fedde,1,ed1eea0d-e60f-4a75-be9a-bae0b48bcab1,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-20,745136,Walk,walk,False,668930,607200,Brice Turang,Erick Fedde,1,ded75cfa-4341-40e1-bb78-b8036ad4b763,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-20,745136,Flyout,field_out,True,694192,607200,Jackson Chourio,Erick Fedde,0,e6c9b6f1-4668-48d1-b51d-c7aaa13d2762,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-20,745136,Lineout,field_out,True,571448,593423,Nolan Arenado,Frankie Montas,0,b9b78d60-442a-426b-b2d2-37a5b46ab5df,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
