,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
43,2024-07-23,745632,Groundout,field_out,True,664913,681869,Seth Brown,Shawn Dubin,0,ea98a40e-9f53-43ed-aff2-9cee3304486c,681869.0,shawndubin,Dubin,Right,Shawn Dubin,HOU,5.18,4.19,33.0,91.0,117.0,94.0,0.785,8.73,4.36,10.36,0.55,1.58,0.228,0.386,0.149,0.356,0.419,125.0,97.0,104.0,104.0,90.0,89.0,,,,152.0,87.0,99.0,121.0,92.0,88.0,,0.431,0.164,0.104,0.147,0.55,-2.36,,-0.43,-2.78,94.8,88.8,88.2,,83.0,0.231,0.308,0.36,0.235,0.275,0.184,0.45,0.65,0.204,,,,0.333,0.714,0.3,0.28,0.32,0.318,114.0,91.0,98.0,0.154,-0.51,81.2
44,2024-07-23,745632,Lineout,field_out,True,608324,518397,Alex Bregman,Scott Alexander,0,ab7a84b2-4a68-4320-ba46-951ffb425080,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,3.05,5.33,20.2,101.0,91.0,95.0,0.842,3.92,2.61,6.97,0.87,2.0,0.303,0.409,0.136,0.288,0.432,88.0,98.0,105.0,,,,87.0,100.0,94.0,108.0,103.0,96.0,,,,0.694,,,0.186,0.12,,,2.65,4.5,-8.8,,,84.8,92.4,82.1,0.0,0.0,0.316,,,,,,,0.25,0.313,0.089,0.4,1.1,0.4,,,,,,,,,
45,2024-07-23,745632,Double,double,False,670541,518397,Yordan Alvarez,Scott Alexander,0,ccf0c1e5-9504-432e-b0c4-20be2ec8e438,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,3.05,5.33,20.2,101.0,91.0,95.0,0.842,3.92,2.61,6.97,0.87,2.0,0.303,0.409,0.136,0.288,0.432,88.0,98.0,105.0,,,,87.0,100.0,94.0,108.0,103.0,96.0,,,,0.694,,,0.186,0.12,,,2.65,4.5,-8.8,,,84.8,92.4,82.1,0.0,0.0,0.316,,,,,,,0.25,0.313,0.089,0.4,1.1,0.4,,,,,,,,,
46,2024-07-23,745632,Groundout,field_out,True,673237,518397,Yainer Diaz,Scott Alexander,1,b9b8f33e-1592-491a-aa7b-d191b784404a,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,3.05,5.33,20.2,101.0,91.0,95.0,0.842,3.92,2.61,6.97,0.87,2.0,0.303,0.409,0.136,0.288,0.432,88.0,98.0,105.0,,,,87.0,100.0,94.0,108.0,103.0,96.0,,,,0.694,,,0.186,0.12,,,2.65,4.5,-8.8,,,84.8,92.4,82.1,0.0,0.0,0.316,,,,,,,0.25,0.313,0.089,0.4,1.1,0.4,,,,,,,,,
47,2024-07-23,745632,Groundout,field_out,True,572138,518397,Jon Singleton,Scott Alexander,0,c0fd1358-b9c2-4032-af08-60c0f692bc0f,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,3.05,5.33,20.2,101.0,91.0,95.0,0.842,3.92,2.61,6.97,0.87,2.0,0.303,0.409,0.136,0.288,0.432,88.0,98.0,105.0,,,,87.0,100.0,94.0,108.0,103.0,96.0,,,,0.694,,,0.186,0.12,,,2.65,4.5,-8.8,,,84.8,92.4,82.1,0.0,0.0,0.316,,,,,,,0.25,0.313,0.089,0.4,1.1,0.4,,,,,,,,,
48,2024-07-23,745632,Flyout,field_out,True,680869,661527,Zack Gelof,Seth Martinez,0,edf7a70c-2ef7-4932-8746-ba514c959eff,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.0,3.59,48.0,101.0,95.0,97.0,0.795,6.19,3.0,7.5,1.13,1.11,0.245,0.42,0.203,0.329,0.4,39.0,97.0,87.0,73.0,101.0,95.0,103.0,101.0,91.0,135.0,102.0,108.0,,,,0.219,0.311,,0.322,0.149,1.27,,2.87,-0.98,-1.38,90.8,,84.9,89.8,79.1,0.222,0.537,0.324,0.25,0.346,0.198,,,,0.171,0.244,0.143,0.286,0.429,0.28,,,,,,,,,
49,2024-07-23,745632,Single,single,False,680474,661527,Max Schuemann,Seth Martinez,0,fb92e387-c3cc-4200-99d5-eb02737baa55,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.0,3.59,48.0,101.0,95.0,97.0,0.795,6.19,3.0,7.5,1.13,1.11,0.245,0.42,0.203,0.329,0.4,39.0,97.0,87.0,73.0,101.0,95.0,103.0,101.0,91.0,135.0,102.0,108.0,,,,0.219,0.311,,0.322,0.149,1.27,,2.87,-0.98,-1.38,90.8,,84.9,89.8,79.1,0.222,0.537,0.324,0.25,0.346,0.198,,,,0.171,0.244,0.143,0.286,0.429,0.28,,,,,,,,,
50,2024-07-23,745632,Double,double,False,671732,661527,Lawrence Butler,Seth Martinez,1,2e155b43-b482-43cd-b95a-32c42d04a819,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.0,3.59,48.0,101.0,95.0,97.0,0.795,6.19,3.0,7.5,1.13,1.11,0.245,0.42,0.203,0.329,0.4,39.0,97.0,87.0,73.0,101.0,95.0,103.0,101.0,91.0,135.0,102.0,108.0,,,,0.219,0.311,,0.322,0.149,1.27,,2.87,-0.98,-1.38,90.8,,84.9,89.8,79.1,0.222,0.537,0.324,0.25,0.346,0.198,,,,0.171,0.244,0.143,0.286,0.429,0.28,,,,,,,,,
51,2024-07-23,745632,Lineout,field_out,True,609280,661527,Miguel Andujar,Seth Martinez,0,1a90be59-16d9-4030-8c36-71ffc3de1d65,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.0,3.59,48.0,101.0,95.0,97.0,0.795,6.19,3.0,7.5,1.13,1.11,0.245,0.42,0.203,0.329,0.4,39.0,97.0,87.0,73.0,101.0,95.0,103.0,101.0,91.0,135.0,102.0,108.0,,,,0.219,0.311,,0.322,0.149,1.27,,2.87,-0.98,-1.38,90.8,,84.9,89.8,79.1,0.222,0.537,0.324,0.25,0.346,0.198,,,,0.171,0.244,0.143,0.286,0.429,0.28,,,,,,,,,
52,2024-07-23,745632,Strikeout,strikeout,True,668709,661527,JJ Bleday,Seth Martinez,0,643c4a53-2627-4359-8083-4dad56cdbde9,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.0,3.59,48.0,101.0,95.0,97.0,0.795,6.19,3.0,7.5,1.13,1.11,0.245,0.42,0.203,0.329,0.4,39.0,97.0,87.0,73.0,101.0,95.0,103.0,101.0,91.0,135.0,102.0,108.0,,,,0.219,0.311,,0.322,0.149,1.27,,2.87,-0.98,-1.38,90.8,,84.9,89.8,79.1,0.222,0.537,0.324,0.25,0.346,0.198,,,,0.171,0.244,0.143,0.286,0.429,0.28,,,,,,,,,
53,2024-07-23,745632,Double,double,False,665161,621053,Jeremy Peña,Tyler Ferguson,0,99d26b0c-52fa-468c-8f7b-d624a4c4ab5e,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.15,4.36,21.2,102.0,104.0,104.0,0.798,9.97,4.15,6.65,0.83,1.17,0.241,0.481,0.148,0.278,0.444,105.0,122.0,111.0,123.0,106.0,105.0,77.0,98.0,99.0,98.0,99.0,109.0,103.0,98.0,100.0,0.197,0.372,0.158,0.247,0.025,0.47,-3.02,5.98,-1.31,5.52,95.4,90.5,88.3,94.5,84.1,0.25,0.55,0.2,0.212,0.394,0.29,0.6,1.0,0.19,0.063,0.063,0.129,0.0,0.0,0.333,,,,,,,,,
54,2024-07-23,745632,Lineout,field_out,True,676694,621053,Jake Meyers,Tyler Ferguson,0,3613ddd0-fcc6-4162-881b-1e941181b148,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.15,4.36,21.2,102.0,104.0,104.0,0.798,9.97,4.15,6.65,0.83,1.17,0.241,0.481,0.148,0.278,0.444,105.0,122.0,111.0,123.0,106.0,105.0,77.0,98.0,99.0,98.0,99.0,109.0,103.0,98.0,100.0,0.197,0.372,0.158,0.247,0.025,0.47,-3.02,5.98,-1.31,5.52,95.4,90.5,88.3,94.5,84.1,0.25,0.55,0.2,0.212,0.394,0.29,0.6,1.0,0.19,0.063,0.063,0.129,0.0,0.0,0.333,,,,,,,,,
55,2024-07-23,745632,Flyout,field_out,True,605170,621053,Victor Caratini,Tyler Ferguson,0,907f26bc-e2e6-4e78-9dac-65fb2dc689ae,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.15,4.36,21.2,102.0,104.0,104.0,0.798,9.97,4.15,6.65,0.83,1.17,0.241,0.481,0.148,0.278,0.444,105.0,122.0,111.0,123.0,106.0,105.0,77.0,98.0,99.0,98.0,99.0,109.0,103.0,98.0,100.0,0.197,0.372,0.158,0.247,0.025,0.47,-3.02,5.98,-1.31,5.52,95.4,90.5,88.3,94.5,84.1,0.25,0.55,0.2,0.212,0.394,0.29,0.6,1.0,0.19,0.063,0.063,0.129,0.0,0.0,0.333,,,,,,,,,
56,2024-07-23,745632,Strikeout,strikeout,True,694388,621053,Joey Loperfido,Tyler Ferguson,0,2c2648f7-2fae-4d27-8638-4293a8007e98,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.15,4.36,21.2,102.0,104.0,104.0,0.798,9.97,4.15,6.65,0.83,1.17,0.241,0.481,0.148,0.278,0.444,105.0,122.0,111.0,123.0,106.0,105.0,77.0,98.0,99.0,98.0,99.0,109.0,103.0,98.0,100.0,0.197,0.372,0.158,0.247,0.025,0.47,-3.02,5.98,-1.31,5.52,95.4,90.5,88.3,94.5,84.1,0.25,0.55,0.2,0.212,0.394,0.29,0.6,1.0,0.19,0.063,0.063,0.129,0.0,0.0,0.333,,,,,,,,,
57,2024-07-23,745632,Groundout,field_out,True,667670,661527,Brent Rooker,Seth Martinez,0,a1cd8df7-52f7-460f-bced-99b0652ae5cf,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.0,3.59,48.0,101.0,95.0,97.0,0.795,6.19,3.0,7.5,1.13,1.11,0.245,0.42,0.203,0.329,0.4,39.0,97.0,87.0,73.0,101.0,95.0,103.0,101.0,91.0,135.0,102.0,108.0,,,,0.219,0.311,,0.322,0.149,1.27,,2.87,-0.98,-1.38,90.8,,84.9,89.8,79.1,0.222,0.537,0.324,0.25,0.346,0.198,,,,0.171,0.244,0.143,0.286,0.429,0.28,,,,,,,,,
58,2024-07-23,745632,Home Run,home_run,False,669127,661527,Shea Langeliers,Seth Martinez,0,8a5f6422-438c-4853-8ab4-acce070fade8,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.0,3.59,48.0,101.0,95.0,97.0,0.795,6.19,3.0,7.5,1.13,1.11,0.245,0.42,0.203,0.329,0.4,39.0,97.0,87.0,73.0,101.0,95.0,103.0,101.0,91.0,135.0,102.0,108.0,,,,0.219,0.311,,0.322,0.149,1.27,,2.87,-0.98,-1.38,90.8,,84.9,89.8,79.1,0.222,0.537,0.324,0.25,0.346,0.198,,,,0.171,0.244,0.143,0.286,0.429,0.28,,,,,,,,,
59,2024-07-23,745632,Groundout,field_out,True,647351,661527,Abraham Toro,Seth Martinez,0,8588ada9-28a1-4089-a9c9-13df7932258a,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.0,3.59,48.0,101.0,95.0,97.0,0.795,6.19,3.0,7.5,1.13,1.11,0.245,0.42,0.203,0.329,0.4,39.0,97.0,87.0,73.0,101.0,95.0,103.0,101.0,91.0,135.0,102.0,108.0,,,,0.219,0.311,,0.322,0.149,1.27,,2.87,-0.98,-1.38,90.8,,84.9,89.8,79.1,0.222,0.537,0.324,0.25,0.346,0.198,,,,0.171,0.244,0.143,0.286,0.429,0.28,,,,,,,,,
60,2024-07-23,745632,Double,double,False,664913,661527,Seth Brown,Seth Martinez,0,3fe8d27a-74c1-45b7-8486-cf3032dc1119,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.0,3.59,48.0,101.0,95.0,97.0,0.795,6.19,3.0,7.5,1.13,1.11,0.245,0.42,0.203,0.329,0.4,39.0,97.0,87.0,73.0,101.0,95.0,103.0,101.0,91.0,135.0,102.0,108.0,,,,0.219,0.311,,0.322,0.149,1.27,,2.87,-0.98,-1.38,90.8,,84.9,89.8,79.1,0.222,0.537,0.324,0.25,0.346,0.198,,,,0.171,0.244,0.143,0.286,0.429,0.28,,,,,,,,,
61,2024-07-23,745632,Strikeout,strikeout,True,680869,661527,Zack Gelof,Seth Martinez,0,18aecbf8-e899-4704-b73a-494e12c663d9,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.0,3.59,48.0,101.0,95.0,97.0,0.795,6.19,3.0,7.5,1.13,1.11,0.245,0.42,0.203,0.329,0.4,39.0,97.0,87.0,73.0,101.0,95.0,103.0,101.0,91.0,135.0,102.0,108.0,,,,0.219,0.311,,0.322,0.149,1.27,,2.87,-0.98,-1.38,90.8,,84.9,89.8,79.1,0.222,0.537,0.324,0.25,0.346,0.198,,,,0.171,0.244,0.143,0.286,0.429,0.28,,,,,,,,,
62,2024-07-23,745632,Strikeout,strikeout,True,649557,671305,Aledmys Díaz,Michel Otañez,0,df921614-560a-44be-b6ae-4f0c4904e8fb,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,4.91,3.85,7.1,93.0,113.0,100.0,0.712,17.18,7.36,6.14,0.0,1.25,0.0,0.385,0.077,0.308,0.394,,,,134.0,85.0,95.0,98.0,107.0,117.0,91.0,99.0,102.0,,,,0.116,0.484,,0.4,,-1.01,,4.45,1.16,,97.7,,,97.3,84.5,0.214,0.214,0.333,0.222,0.222,0.323,,,,0.0,0.0,0.0,,,,,,,,,,,,
63,2024-07-23,745632,Strikeout,strikeout,True,608324,671305,Alex Bregman,Michel Otañez,0,b2680bbc-f10d-4fcd-868e-8a8694b4d110,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,4.91,3.85,7.1,93.0,113.0,100.0,0.712,17.18,7.36,6.14,0.0,1.25,0.0,0.385,0.077,0.308,0.394,,,,134.0,85.0,95.0,98.0,107.0,117.0,91.0,99.0,102.0,,,,0.116,0.484,,0.4,,-1.01,,4.45,1.16,,97.7,,,97.3,84.5,0.214,0.214,0.333,0.222,0.222,0.323,,,,0.0,0.0,0.0,,,,,,,,,,,,
64,2024-07-23,745632,Flyout,field_out,True,676801,671305,Chas McCormick,Michel Otañez,0,19a15aca-535f-4dae-bdea-d3171bdcf208,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,4.91,3.85,7.1,93.0,113.0,100.0,0.712,17.18,7.36,6.14,0.0,1.25,0.0,0.385,0.077,0.308,0.394,,,,134.0,85.0,95.0,98.0,107.0,117.0,91.0,99.0,102.0,,,,0.116,0.484,,0.4,,-1.01,,4.45,1.16,,97.7,,,97.3,84.5,0.214,0.214,0.333,0.222,0.222,0.323,,,,0.0,0.0,0.0,,,,,,,,,,,,
65,2024-07-23,745632,Flyout,field_out,True,680474,606160,Max Schuemann,Rafael Montero,0,f9018579-cedd-4da2-8cdf-92b93ecc45b9,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.58,5.65,37.1,101.0,100.0,98.0,0.827,5.54,4.1,8.2,1.93,1.2,0.261,0.409,0.148,0.348,0.348,89.0,110.0,101.0,105.0,98.0,98.0,94.0,102.0,96.0,122.0,88.0,91.0,,,,0.235,0.457,,0.077,0.231,-0.46,,3.95,-9.33,-0.88,95.4,,91.0,94.7,86.2,0.714,1.714,0.235,0.227,0.591,0.246,,,,0.163,0.186,0.117,0.273,0.409,0.123,,,,,,,,,
66,2024-07-23,745632,Walk,walk,False,671732,606160,Lawrence Butler,Rafael Montero,0,396b0c61-5b5e-4bdc-9bb5-d318b9b0ac0c,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.58,5.65,37.1,101.0,100.0,98.0,0.827,5.54,4.1,8.2,1.93,1.2,0.261,0.409,0.148,0.348,0.348,89.0,110.0,101.0,105.0,98.0,98.0,94.0,102.0,96.0,122.0,88.0,91.0,,,,0.235,0.457,,0.077,0.231,-0.46,,3.95,-9.33,-0.88,95.4,,91.0,94.7,86.2,0.714,1.714,0.235,0.227,0.591,0.246,,,,0.163,0.186,0.117,0.273,0.409,0.123,,,,,,,,,
67,2024-07-23,745632,Grounded Into DP,grounded_into_double_play,True,609280,606160,Miguel Andujar,Rafael Montero,1,52512f65-16aa-476d-be51-50dd6da3d928,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.58,5.65,37.1,101.0,100.0,98.0,0.827,5.54,4.1,8.2,1.93,1.2,0.261,0.409,0.148,0.348,0.348,89.0,110.0,101.0,105.0,98.0,98.0,94.0,102.0,96.0,122.0,88.0,91.0,,,,0.235,0.457,,0.077,0.231,-0.46,,3.95,-9.33,-0.88,95.4,,91.0,94.7,86.2,0.714,1.714,0.235,0.227,0.591,0.246,,,,0.163,0.186,0.117,0.273,0.409,0.123,,,,,,,,,
68,2024-07-23,745632,Lineout,field_out,True,673237,519008,Yainer Diaz,T.J. McFarland,0,fe78bda3-b23b-4ad5-9b02-b7c4a901ac73,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.35,2.86,39.1,102.0,68.0,103.0,0.828,6.18,2.52,9.38,0.92,2.68,0.23,0.413,0.198,0.214,0.421,87.0,101.0,100.0,-4.0,92.0,88.0,45.0,106.0,105.0,93.0,98.0,103.0,62.0,114.0,74.0,0.484,0.005,0.002,0.393,0.117,7.5,5.46,0.8,0.45,-2.93,88.2,82.2,81.2,87.9,78.1,0.239,0.391,0.283,,,,,,,0.291,0.407,0.092,0.263,0.421,0.263,,,,,,,,,
69,2024-07-23,745632,Groundout,field_out,True,572138,519008,Jon Singleton,T.J. McFarland,0,f1532298-addc-4e26-aaad-5870d8e1a37f,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.35,2.86,39.1,102.0,68.0,103.0,0.828,6.18,2.52,9.38,0.92,2.68,0.23,0.413,0.198,0.214,0.421,87.0,101.0,100.0,-4.0,92.0,88.0,45.0,106.0,105.0,93.0,98.0,103.0,62.0,114.0,74.0,0.484,0.005,0.002,0.393,0.117,7.5,5.46,0.8,0.45,-2.93,88.2,82.2,81.2,87.9,78.1,0.239,0.391,0.283,,,,,,,0.291,0.407,0.092,0.263,0.421,0.263,,,,,,,,,
70,2024-07-23,745632,Home Run,home_run,False,665161,519008,Jeremy Peña,T.J. McFarland,0,f19c51bb-6c44-4987-859e-a6c69d22ca1e,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.35,2.86,39.1,102.0,68.0,103.0,0.828,6.18,2.52,9.38,0.92,2.68,0.23,0.413,0.198,0.214,0.421,87.0,101.0,100.0,-4.0,92.0,88.0,45.0,106.0,105.0,93.0,98.0,103.0,62.0,114.0,74.0,0.484,0.005,0.002,0.393,0.117,7.5,5.46,0.8,0.45,-2.93,88.2,82.2,81.2,87.9,78.1,0.239,0.391,0.283,,,,,,,0.291,0.407,0.092,0.263,0.421,0.263,,,,,,,,,
71,2024-07-23,745632,Single,single,False,676694,519008,Jake Meyers,T.J. McFarland,0,c9abe377-e36b-4928-9a65-b9e636dbabf1,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.35,2.86,39.1,102.0,68.0,103.0,0.828,6.18,2.52,9.38,0.92,2.68,0.23,0.413,0.198,0.214,0.421,87.0,101.0,100.0,-4.0,92.0,88.0,45.0,106.0,105.0,93.0,98.0,103.0,62.0,114.0,74.0,0.484,0.005,0.002,0.393,0.117,7.5,5.46,0.8,0.45,-2.93,88.2,82.2,81.2,87.9,78.1,0.239,0.391,0.283,,,,,,,0.291,0.407,0.092,0.263,0.421,0.263,,,,,,,,,
72,2024-07-23,745632,Single,single,False,605170,519008,Victor Caratini,T.J. McFarland,1,49dfcf1e-5524-4046-add9-f110a3a637bb,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.35,2.86,39.1,102.0,68.0,103.0,0.828,6.18,2.52,9.38,0.92,2.68,0.23,0.413,0.198,0.214,0.421,87.0,101.0,100.0,-4.0,92.0,88.0,45.0,106.0,105.0,93.0,98.0,103.0,62.0,114.0,74.0,0.484,0.005,0.002,0.393,0.117,7.5,5.46,0.8,0.45,-2.93,88.2,82.2,81.2,87.9,78.1,0.239,0.391,0.283,,,,,,,0.291,0.407,0.092,0.263,0.421,0.263,,,,,,,,,
73,2024-07-23,745632,Groundout,field_out,True,694388,519008,Joey Loperfido,T.J. McFarland,0,ab445339-db4a-46ec-b05c-269b173b99f6,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.35,2.86,39.1,102.0,68.0,103.0,0.828,6.18,2.52,9.38,0.92,2.68,0.23,0.413,0.198,0.214,0.421,87.0,101.0,100.0,-4.0,92.0,88.0,45.0,106.0,105.0,93.0,98.0,103.0,62.0,114.0,74.0,0.484,0.005,0.002,0.393,0.117,7.5,5.46,0.8,0.45,-2.93,88.2,82.2,81.2,87.9,78.1,0.239,0.391,0.283,,,,,,,0.291,0.407,0.092,0.263,0.421,0.263,,,,,,,,,
