,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CH%,wFA/C,wFC/C,wSI/C,wCH/C,vFA,vFC,vCH,vSI,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
37,2024-05-31,746059,Lineout,field_out,True,677649,686539,Ezequiel Duran,Declan Cronin,0,c90fbfee-9e6a-4b90-871d-1fc4f3b6c238,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,,,,0.41,0.046,,,2.05,,0.02,,93.5,,,93.3,,,,,,,0.111,0.111,0.313,0.328,0.418,0.157,74.0,91.0,98.0,0.544,0.85,86.8,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,
38,2024-05-31,746059,Strikeout,strikeout,True,605137,642546,Josh Bell,Jonathan Hernández,0,debed3cb-6100-4a35-9757-b699efa9b810,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,TEX,4.21,4.79,36.1,96.0,107.0,99.0,0.711,8.42,5.94,7.93,0.99,1.58,0.131,0.515,0.162,0.313,0.358,88.0,102.0,102.0,,,,96.0,89.0,86.0,,,,0.388,,,0.124,,,-1.73,0.25,,,89.8,96.8,,,,0.25,0.333,0.391,,,,0.288,0.577,0.147,120.0,101.0,108.0,0.488,1.26,87.6,0.196,0.25,0.403,,,,,,,,,,,,,,,,,,
39,2024-05-31,746059,Double,double,False,660821,642546,Jesús Sánchez,Jonathan Hernández,0,16e9040d-bf61-40bb-8322-3700088ce0a0,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,TEX,4.21,4.79,36.1,96.0,107.0,99.0,0.711,8.42,5.94,7.93,0.99,1.58,0.131,0.515,0.162,0.313,0.358,88.0,102.0,102.0,,,,96.0,89.0,86.0,,,,0.388,,,0.124,,,-1.73,0.25,,,89.8,96.8,,,,0.25,0.333,0.391,,,,0.288,0.577,0.147,120.0,101.0,108.0,0.488,1.26,87.6,0.196,0.25,0.403,,,,,,,,,,,,,,,,,,
40,2024-05-31,746059,Strikeout,strikeout,True,656896,642546,Emmanuel Rivera,Jonathan Hernández,0,3e75422e-7307-45fe-923d-dd869071548e,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,TEX,4.21,4.79,36.1,96.0,107.0,99.0,0.711,8.42,5.94,7.93,0.99,1.58,0.131,0.515,0.162,0.313,0.358,88.0,102.0,102.0,,,,96.0,89.0,86.0,,,,0.388,,,0.124,,,-1.73,0.25,,,89.8,96.8,,,,0.25,0.333,0.391,,,,0.288,0.577,0.147,120.0,101.0,108.0,0.488,1.26,87.6,0.196,0.25,0.403,,,,,,,,,,,,,,,,,,
41,2024-05-31,746059,Flyout,field_out,True,624503,642546,Nick Gordon,Jonathan Hernández,0,177fde75-906d-44ef-b81a-a0dcbd139f77,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,TEX,4.21,4.79,36.1,96.0,107.0,99.0,0.711,8.42,5.94,7.93,0.99,1.58,0.131,0.515,0.162,0.313,0.358,88.0,102.0,102.0,,,,96.0,89.0,86.0,,,,0.388,,,0.124,,,-1.73,0.25,,,89.8,96.8,,,,0.25,0.333,0.391,,,,0.288,0.577,0.147,120.0,101.0,108.0,0.488,1.26,87.6,0.196,0.25,0.403,,,,,,,,,,,,,,,,,,
42,2024-05-31,746059,Strikeout,strikeout,True,543760,686539,Marcus Semien,Declan Cronin,0,2880f09a-467f-4d0b-96a6-5d8499e1c4b2,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,,,,0.41,0.046,,,2.05,,0.02,,93.5,,,93.3,,,,,,,0.111,0.111,0.313,0.328,0.418,0.157,74.0,91.0,98.0,0.544,0.85,86.8,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,
43,2024-05-31,746059,Strikeout,strikeout,True,608369,640462,Corey Seager,A.J. Puk,0,4878dc16-efe8-4f27-ad51-5a01490236a7,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,,,,0.191,0.377,,0.024,1.89,,-1.99,-2.0,94.9,,90.3,94.4,,,,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,99.0,105.0,108.0,0.366,-0.37,82.7,0.071,0.071,0.488,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111,,,,,,,,,
44,2024-05-31,746059,Strikeout,strikeout,True,669701,640462,Josh Smith,A.J. Puk,0,efb191aa-9022-437c-9d9b-2373f6c0744f,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,,,,0.191,0.377,,0.024,1.89,,-1.99,-2.0,94.9,,90.3,94.4,,,,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,99.0,105.0,108.0,0.366,-0.37,82.7,0.071,0.071,0.488,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111,,,,,,,,,
45,2024-05-31,746059,Groundout,field_out,True,641313,642546,Tim Anderson,Jonathan Hernández,0,bfa8eef4-8c7b-4f67-a645-bf367d03388c,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,TEX,4.21,4.79,36.1,96.0,107.0,99.0,0.711,8.42,5.94,7.93,0.99,1.58,0.131,0.515,0.162,0.313,0.358,88.0,102.0,102.0,,,,96.0,89.0,86.0,,,,0.388,,,0.124,,,-1.73,0.25,,,89.8,96.8,,,,0.25,0.333,0.391,,,,0.288,0.577,0.147,120.0,101.0,108.0,0.488,1.26,87.6,0.196,0.25,0.403,,,,,,,,,,,,,,,,,,
46,2024-05-31,746059,Groundout,field_out,True,672640,642546,Otto Lopez,Jonathan Hernández,0,66122ea4-5155-4382-8e6a-8044ed9de7e4,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,TEX,4.21,4.79,36.1,96.0,107.0,99.0,0.711,8.42,5.94,7.93,0.99,1.58,0.131,0.515,0.162,0.313,0.358,88.0,102.0,102.0,,,,96.0,89.0,86.0,,,,0.388,,,0.124,,,-1.73,0.25,,,89.8,96.8,,,,0.25,0.333,0.391,,,,0.288,0.577,0.147,120.0,101.0,108.0,0.488,1.26,87.6,0.196,0.25,0.403,,,,,,,,,,,,,,,,,,
47,2024-05-31,746059,Flyout,field_out,True,542194,642546,Christian Bethancourt,Jonathan Hernández,0,781e61eb-49b4-472f-8194-81893221175b,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,TEX,4.21,4.79,36.1,96.0,107.0,99.0,0.711,8.42,5.94,7.93,0.99,1.58,0.131,0.515,0.162,0.313,0.358,88.0,102.0,102.0,,,,96.0,89.0,86.0,,,,0.388,,,0.124,,,-1.73,0.25,,,89.8,96.8,,,,0.25,0.333,0.391,,,,0.288,0.577,0.147,120.0,101.0,108.0,0.488,1.26,87.6,0.196,0.25,0.403,,,,,,,,,,,,,,,,,,
48,2024-05-31,746059,Pop Out,field_out,True,666969,640462,Adolis García,A.J. Puk,0,7dd34d82-451e-4d73-a608-d053ecb4e21f,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,,,,0.191,0.377,,0.024,1.89,,-1.99,-2.0,94.9,,90.3,94.4,,,,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,99.0,105.0,108.0,0.366,-0.37,82.7,0.071,0.071,0.488,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111,,,,,,,,,
49,2024-05-31,746059,Groundout,field_out,True,665750,640462,Leody Taveras,A.J. Puk,0,e91b509b-5731-422f-8049-93abd95779d2,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,,,,0.191,0.377,,0.024,1.89,,-1.99,-2.0,94.9,,90.3,94.4,,,,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,99.0,105.0,108.0,0.366,-0.37,82.7,0.071,0.071,0.488,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111,,,,,,,,,
50,2024-05-31,746059,Flyout,field_out,True,663993,640462,Nathaniel Lowe,A.J. Puk,0,b0bc2930-e2d5-4fee-84f4-0f51d12742d8,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,,,,0.191,0.377,,0.024,1.89,,-1.99,-2.0,94.9,,90.3,94.4,,,,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,99.0,105.0,108.0,0.366,-0.37,82.7,0.071,0.071,0.488,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111,,,,,,,,,
51,2024-05-31,746059,Groundout,field_out,True,665862,622786,Jazz Chisholm Jr.,Jesus Tinoco,0,aa6b2fcd-7312-4d68-8a08-30ad4bd3df32,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,6.75,5.4,12.0,102.0,122.0,106.0,0.702,8.25,5.25,9.0,1.5,1.5,0.278,0.306,0.194,0.417,0.355,67.0,70.0,91.0,115.0,114.0,114.0,99.0,88.0,88.0,115.0,136.0,96.0,0.289,0.096,0.004,0.009,-11.1,21.43,-0.03,-27.95,96.1,92.4,89.8,95.9,,,,,,,0.6,1.4,0.182,0.294,0.294,0.219,135.0,107.0,113.0,0.601,1.01,86.2,0.13,0.261,0.424,,,,,,,,,,,,,,,,,,
52,2024-05-31,746059,Single,single,False,669394,622786,Jake Burger,Jesus Tinoco,0,4137e08c-42ec-4c37-b0fd-2af3be89dbce,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,6.75,5.4,12.0,102.0,122.0,106.0,0.702,8.25,5.25,9.0,1.5,1.5,0.278,0.306,0.194,0.417,0.355,67.0,70.0,91.0,115.0,114.0,114.0,99.0,88.0,88.0,115.0,136.0,96.0,0.289,0.096,0.004,0.009,-11.1,21.43,-0.03,-27.95,96.1,92.4,89.8,95.9,,,,,,,0.6,1.4,0.182,0.294,0.294,0.219,135.0,107.0,113.0,0.601,1.01,86.2,0.13,0.261,0.424,,,,,,,,,,,,,,,,,,
53,2024-05-31,746059,Single,single,False,605137,622786,Josh Bell,Jesus Tinoco,1,37f099c3-fb61-4fb5-b363-1145cde679d6,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,6.75,5.4,12.0,102.0,122.0,106.0,0.702,8.25,5.25,9.0,1.5,1.5,0.278,0.306,0.194,0.417,0.355,67.0,70.0,91.0,115.0,114.0,114.0,99.0,88.0,88.0,115.0,136.0,96.0,0.289,0.096,0.004,0.009,-11.1,21.43,-0.03,-27.95,96.1,92.4,89.8,95.9,,,,,,,0.6,1.4,0.182,0.294,0.294,0.219,135.0,107.0,113.0,0.601,1.01,86.2,0.13,0.261,0.424,,,,,,,,,,,,,,,,,,
54,2024-05-31,746059,Home Run,home_run,False,660821,622786,Jesús Sánchez,Jesus Tinoco,1,0ab0c1ee-8322-4260-872b-245156e9f0fc,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,6.75,5.4,12.0,102.0,122.0,106.0,0.702,8.25,5.25,9.0,1.5,1.5,0.278,0.306,0.194,0.417,0.355,67.0,70.0,91.0,115.0,114.0,114.0,99.0,88.0,88.0,115.0,136.0,96.0,0.289,0.096,0.004,0.009,-11.1,21.43,-0.03,-27.95,96.1,92.4,89.8,95.9,,,,,,,0.6,1.4,0.182,0.294,0.294,0.219,135.0,107.0,113.0,0.601,1.01,86.2,0.13,0.261,0.424,,,,,,,,,,,,,,,,,,
55,2024-05-31,746059,Groundout,field_out,True,656896,622786,Emmanuel Rivera,Jesus Tinoco,0,7c101381-c955-4e20-ad7e-897a9f9e222a,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,6.75,5.4,12.0,102.0,122.0,106.0,0.702,8.25,5.25,9.0,1.5,1.5,0.278,0.306,0.194,0.417,0.355,67.0,70.0,91.0,115.0,114.0,114.0,99.0,88.0,88.0,115.0,136.0,96.0,0.289,0.096,0.004,0.009,-11.1,21.43,-0.03,-27.95,96.1,92.4,89.8,95.9,,,,,,,0.6,1.4,0.182,0.294,0.294,0.219,135.0,107.0,113.0,0.601,1.01,86.2,0.13,0.261,0.424,,,,,,,,,,,,,,,,,,
56,2024-05-31,746059,Flyout,field_out,True,624503,622786,Nick Gordon,Jesus Tinoco,0,ed21d2ad-d85a-403e-959b-1b7bedcaf02f,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,6.75,5.4,12.0,102.0,122.0,106.0,0.702,8.25,5.25,9.0,1.5,1.5,0.278,0.306,0.194,0.417,0.355,67.0,70.0,91.0,115.0,114.0,114.0,99.0,88.0,88.0,115.0,136.0,96.0,0.289,0.096,0.004,0.009,-11.1,21.43,-0.03,-27.95,96.1,92.4,89.8,95.9,,,,,,,0.6,1.4,0.182,0.294,0.294,0.219,135.0,107.0,113.0,0.601,1.01,86.2,0.13,0.261,0.424,,,,,,,,,,,,,,,,,,
57,2024-05-31,746059,Flyout,field_out,True,694671,676534,Wyatt Langford,Calvin Faucher,0,4349778d-cd95-4581-be27-773a746e430b,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,,,,,,,108.0,88.0,86.0,195.0,100.0,106.0,0.318,,0.375,,,2.23,-0.8,,,91.4,,95.9,0.25,0.35,0.236,,,,,,,0.185,0.333,0.3,121.0,79.0,89.0,0.054,3.71,88.2,0.0,0.0,0.421,,,,,,,,,,119.0,104.0,104.0,0.254,-2.44,85.5,0.371,0.457,0.241
58,2024-05-31,746059,Flyout,field_out,True,641680,676534,Jonah Heim,Calvin Faucher,0,b2e76b69-1639-4c73-b45d-b299213e8e9e,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,,,,,,,108.0,88.0,86.0,195.0,100.0,106.0,0.318,,0.375,,,2.23,-0.8,,,91.4,,95.9,0.25,0.35,0.236,,,,,,,0.185,0.333,0.3,121.0,79.0,89.0,0.054,3.71,88.2,0.0,0.0,0.421,,,,,,,,,,119.0,104.0,104.0,0.254,-2.44,85.5,0.371,0.457,0.241
59,2024-05-31,746059,Single,single,False,677649,676534,Ezequiel Duran,Calvin Faucher,0,761e201c-4d66-46b3-9be5-0ac080706a84,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,,,,,,,108.0,88.0,86.0,195.0,100.0,106.0,0.318,,0.375,,,2.23,-0.8,,,91.4,,95.9,0.25,0.35,0.236,,,,,,,0.185,0.333,0.3,121.0,79.0,89.0,0.054,3.71,88.2,0.0,0.0,0.421,,,,,,,,,,119.0,104.0,104.0,0.254,-2.44,85.5,0.371,0.457,0.241
60,2024-05-31,746059,Forceout,force_out,True,543760,676534,Marcus Semien,Calvin Faucher,1,0964cb93-b814-4e0a-ae7c-19be7b8a5dbc,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,,,,,,,108.0,88.0,86.0,195.0,100.0,106.0,0.318,,0.375,,,2.23,-0.8,,,91.4,,95.9,0.25,0.35,0.236,,,,,,,0.185,0.333,0.3,121.0,79.0,89.0,0.054,3.71,88.2,0.0,0.0,0.421,,,,,,,,,,119.0,104.0,104.0,0.254,-2.44,85.5,0.371,0.457,0.241
61,2024-05-31,746059,Single,single,False,641313,622786,Tim Anderson,Jesus Tinoco,0,31641118-cfae-4a74-8fe9-d98e9c008d0c,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,6.75,5.4,12.0,102.0,122.0,106.0,0.702,8.25,5.25,9.0,1.5,1.5,0.278,0.306,0.194,0.417,0.355,67.0,70.0,91.0,115.0,114.0,114.0,99.0,88.0,88.0,115.0,136.0,96.0,0.289,0.096,0.004,0.009,-11.1,21.43,-0.03,-27.95,96.1,92.4,89.8,95.9,,,,,,,0.6,1.4,0.182,0.294,0.294,0.219,135.0,107.0,113.0,0.601,1.01,86.2,0.13,0.261,0.424,,,,,,,,,,,,,,,,,,
62,2024-05-31,746059,Single,single,False,672640,681982,Otto Lopez,Grant Anderson,1,a07f3eac-1dbd-450b-a102-dd1faa91114b,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,8.53,5.09,19.0,99.0,101.0,102.0,0.764,9.47,3.79,10.89,2.84,1.3,0.25,0.411,0.143,0.304,0.454,61.0,80.0,83.0,83.0,97.0,95.0,102.0,107.0,105.0,,,,0.274,0.268,,0.073,-2.69,,2.3,3.36,92.5,,85.8,92.1,,,,0.0,0.0,0.111,0.25,0.85,0.409,0.259,0.259,0.1,120.0,98.0,109.0,0.385,-3.52,82.4,0.458,0.75,0.298,,,,,,,,,,,,,,,,,,
63,2024-05-31,746059,Groundout,field_out,True,542194,681982,Christian Bethancourt,Grant Anderson,1,e37f5253-43d7-4ec2-b1fc-c1ac1ec0e980,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,8.53,5.09,19.0,99.0,101.0,102.0,0.764,9.47,3.79,10.89,2.84,1.3,0.25,0.411,0.143,0.304,0.454,61.0,80.0,83.0,83.0,97.0,95.0,102.0,107.0,105.0,,,,0.274,0.268,,0.073,-2.69,,2.3,3.36,92.5,,85.8,92.1,,,,0.0,0.0,0.111,0.25,0.85,0.409,0.259,0.259,0.1,120.0,98.0,109.0,0.385,-3.52,82.4,0.458,0.75,0.298,,,,,,,,,,,,,,,,,,
64,2024-05-31,746059,Intent Walk,intent_walk,False,665862,681982,Jazz Chisholm Jr.,Grant Anderson,0,07460596-0656-1033-000c-f08cd117d70a,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,8.53,5.09,19.0,99.0,101.0,102.0,0.764,9.47,3.79,10.89,2.84,1.3,0.25,0.411,0.143,0.304,0.454,61.0,80.0,83.0,83.0,97.0,95.0,102.0,107.0,105.0,,,,0.274,0.268,,0.073,-2.69,,2.3,3.36,92.5,,85.8,92.1,,,,0.0,0.0,0.111,0.25,0.85,0.409,0.259,0.259,0.1,120.0,98.0,109.0,0.385,-3.52,82.4,0.458,0.75,0.298,,,,,,,,,,,,,,,,,,
65,2024-05-31,746059,Single,single,False,669394,681982,Jake Burger,Grant Anderson,1,e6fcfaa2-9cf8-4358-a9a5-814618d688d4,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,8.53,5.09,19.0,99.0,101.0,102.0,0.764,9.47,3.79,10.89,2.84,1.3,0.25,0.411,0.143,0.304,0.454,61.0,80.0,83.0,83.0,97.0,95.0,102.0,107.0,105.0,,,,0.274,0.268,,0.073,-2.69,,2.3,3.36,92.5,,85.8,92.1,,,,0.0,0.0,0.111,0.25,0.85,0.409,0.259,0.259,0.1,120.0,98.0,109.0,0.385,-3.52,82.4,0.458,0.75,0.298,,,,,,,,,,,,,,,,,,
66,2024-05-31,746059,Grounded Into DP,grounded_into_double_play,True,605137,681982,Josh Bell,Grant Anderson,1,c63cc5bb-5627-4dbd-bbff-aeae513085a5,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,8.53,5.09,19.0,99.0,101.0,102.0,0.764,9.47,3.79,10.89,2.84,1.3,0.25,0.411,0.143,0.304,0.454,61.0,80.0,83.0,83.0,97.0,95.0,102.0,107.0,105.0,,,,0.274,0.268,,0.073,-2.69,,2.3,3.36,92.5,,85.8,92.1,,,,0.0,0.0,0.111,0.25,0.85,0.409,0.259,0.259,0.1,120.0,98.0,109.0,0.385,-3.52,82.4,0.458,0.75,0.298,,,,,,,,,,,,,,,,,,
67,2024-05-31,746059,Double,double,False,608369,572143,Corey Seager,Burch Smith,0,290e474a-b342-489e-87b7-0c7aa5d114d5,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,98.0,99.0,93.0,0.004,0.519,0.208,0.013,1.25,-3.25,14.67,1.34,94.4,87.4,85.3,92.8,0.519,0.593,0.211,,,,0.239,0.328,0.242,,,,,,,0.017,-8.01,81.1,0.5,0.5,0.0,,,,,,,,,,99.0,92.0,100.0,0.239,0.52,79.8,0.25,0.286,0.111
68,2024-05-31,746059,Lineout,field_out,True,669701,572143,Josh Smith,Burch Smith,0,6b7b2640-3ad3-4bdb-a237-03f4f53d4020,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,98.0,99.0,93.0,0.004,0.519,0.208,0.013,1.25,-3.25,14.67,1.34,94.4,87.4,85.3,92.8,0.519,0.593,0.211,,,,0.239,0.328,0.242,,,,,,,0.017,-8.01,81.1,0.5,0.5,0.0,,,,,,,,,,99.0,92.0,100.0,0.239,0.52,79.8,0.25,0.286,0.111
69,2024-05-31,746059,Flyout,field_out,True,666969,572143,Adolis García,Burch Smith,0,7fc4f072-9443-427d-a381-f2240d737abc,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,98.0,99.0,93.0,0.004,0.519,0.208,0.013,1.25,-3.25,14.67,1.34,94.4,87.4,85.3,92.8,0.519,0.593,0.211,,,,0.239,0.328,0.242,,,,,,,0.017,-8.01,81.1,0.5,0.5,0.0,,,,,,,,,,99.0,92.0,100.0,0.239,0.52,79.8,0.25,0.286,0.111
70,2024-05-31,746059,Flyout,field_out,True,665750,572143,Leody Taveras,Burch Smith,0,1fcacc80-1ed2-462f-9d91-8ca2c16a0638,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,98.0,99.0,93.0,0.004,0.519,0.208,0.013,1.25,-3.25,14.67,1.34,94.4,87.4,85.3,92.8,0.519,0.593,0.211,,,,0.239,0.328,0.242,,,,,,,0.017,-8.01,81.1,0.5,0.5,0.0,,,,,,,,,,99.0,92.0,100.0,0.239,0.52,79.8,0.25,0.286,0.111
