,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff
34,2024-08-24,747077,Single,single,False,682928,450203,CJ Abrams,Charlie Morton,0,45bd55da-9a28-4052-a9df-434a495d561d,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,
35,2024-08-24,747077,Single,single,False,695578,450203,James Wood,Charlie Morton,1,365b9ee1-edf7-4214-8ef0-c9595f0635f1,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,
36,2024-08-24,747077,Grounded Into DP,grounded_into_double_play,True,660766,450203,Juan Yepez,Charlie Morton,1,a3e53b76-695d-48e5-9d3b-4adbaaf79852,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,
37,2024-08-24,747077,Groundout,field_out,True,671277,450203,Luis García Jr.,Charlie Morton,0,a1cea403-8c49-483f-962a-d7acab5d4439,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,
38,2024-08-24,747077,Strikeout,strikeout,True,672284,663623,Jarred Kelenic,Jake Irvin,0,42eb1fd3-69df-47e8-a991-137ff48986ef,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,78.0,103.0,93.0,0.184,0.375,0.076,0.328,0.033,0.61,-0.21,-0.78,0.43,0.77,94.0,89.9,88.4,93.2,81.1,0.215,0.419,0.249,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,0.295,0.545,0.202,110.0,116.0,118.0,0.004,-14.36,85.9,,,,,,
39,2024-08-24,747077,Pop Out,field_out,True,570482,663623,Gio Urshela,Jake Irvin,0,1162173c-a01c-4889-a8db-22f41a37d7de,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,78.0,103.0,93.0,0.184,0.375,0.076,0.328,0.033,0.61,-0.21,-0.78,0.43,0.77,94.0,89.9,88.4,93.2,81.1,0.215,0.419,0.249,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,0.295,0.545,0.202,110.0,116.0,118.0,0.004,-14.36,85.9,,,,,,
40,2024-08-24,747077,Home Run,home_run,False,606115,663623,Orlando Arcia,Jake Irvin,0,e0f0ad20-1b67-4988-b58e-1fe3a8b02e51,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,78.0,103.0,93.0,0.184,0.375,0.076,0.328,0.033,0.61,-0.21,-0.78,0.43,0.77,94.0,89.9,88.4,93.2,81.1,0.215,0.419,0.249,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,0.295,0.545,0.202,110.0,116.0,118.0,0.004,-14.36,85.9,,,,,,
41,2024-08-24,747077,Lineout,field_out,True,671739,663623,Michael Harris II,Jake Irvin,0,7597a612-ca03-4d14-ab40-7e016d3a18ee,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,78.0,103.0,93.0,0.184,0.375,0.076,0.328,0.033,0.61,-0.21,-0.78,0.43,0.77,94.0,89.9,88.4,93.2,81.1,0.215,0.419,0.249,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,0.295,0.545,0.202,110.0,116.0,118.0,0.004,-14.36,85.9,,,,,,
42,2024-08-24,747077,Flyout,field_out,True,660688,450203,Keibert Ruiz,Charlie Morton,0,cac3741b-5651-4847-9fc8-9305f79536c9,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,
43,2024-08-24,747077,Single,single,False,677588,450203,José Tena,Charlie Morton,0,b6778215-fbba-4a5c-b81c-2065041126d5,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,
44,2024-08-24,747077,Groundout,field_out,True,665953,450203,Andrés Chaparro,Charlie Morton,1,887bc148-127c-4f48-b43e-7172280136c1,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,
45,2024-08-24,747077,Strikeout,strikeout,True,608336,607481,Joey Gallo,Aaron Bummer,1,0dfa496b-6db6-431b-84dd-f0ceae3b1052,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.61,2.69,47.1,103.0,101.0,100.0,0.763,11.22,2.66,10.46,0.19,3.39,0.263,0.376,0.188,0.218,0.423,86.0,94.0,92.0,114.0,109.0,107.0,88.0,108.0,97.0,89.0,104.0,96.0,75.0,96.0,87.0,0.407,0.092,0.058,0.036,0.012,1.55,-4.43,0.23,-2.17,-1.34,93.8,87.4,84.3,93.2,82.4,0.25,0.25,0.4,0.2,0.25,0.256,0.333,0.333,0.143,0.361,0.458,0.109,0.385,0.692,0.235,119.0,102.0,106.0,0.395,0.21,82.3,0.234,0.286,0.429,,,
46,2024-08-24,747077,Single,single,False,593160,663623,Whit Merrifield,Jake Irvin,0,4fb75772-5ee8-47ea-b9af-a7b7da610f06,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,78.0,103.0,93.0,0.184,0.375,0.076,0.328,0.033,0.61,-0.21,-0.78,0.43,0.77,94.0,89.9,88.4,93.2,81.1,0.215,0.419,0.249,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,0.295,0.545,0.202,110.0,116.0,118.0,0.004,-14.36,85.9,,,,,,
47,2024-08-24,747077,Single,single,True,542303,663623,Marcell Ozuna,Jake Irvin,1,9d2c299d-8e6d-4388-8dbc-b74d1920c183,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,78.0,103.0,93.0,0.184,0.375,0.076,0.328,0.033,0.61,-0.21,-0.78,0.43,0.77,94.0,89.9,88.4,93.2,81.1,0.215,0.419,0.249,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,0.295,0.545,0.202,110.0,116.0,118.0,0.004,-14.36,85.9,,,,,,
48,2024-08-24,747077,Double,double,False,621566,676395,Matt Olson,Robert Garcia,1,0f417976-07e4-4e20-8294-41da4574dcf0,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.72,2.73,47.2,104.0,107.0,103.0,0.74,11.71,3.02,9.06,0.76,1.51,0.279,0.349,0.217,0.287,0.442,88.0,102.0,94.0,,,,117.0,103.0,104.0,,,,,,,,0.539,,,0.307,0.26,,,,2.01,94.4,,87.7,,,,,,0.276,0.418,0.245,0.203,0.203,0.39,,,,,,,109.0,111.0,114.0,0.154,-1.04,85.2,,,,0.281,0.438,0.271
49,2024-08-24,747077,Single,single,False,518595,676395,Travis d'Arnaud,Robert Garcia,1,eaf710d8-a84b-4a3e-b51d-4937c4bbb300,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.72,2.73,47.2,104.0,107.0,103.0,0.74,11.71,3.02,9.06,0.76,1.51,0.279,0.349,0.217,0.287,0.442,88.0,102.0,94.0,,,,117.0,103.0,104.0,,,,,,,,0.539,,,0.307,0.26,,,,2.01,94.4,,87.7,,,,,,0.276,0.418,0.245,0.203,0.203,0.39,,,,,,,109.0,111.0,114.0,0.154,-1.04,85.2,,,,0.281,0.438,0.271
50,2024-08-24,747077,Fielders Choice,fielders_choice,False,657656,676395,Ramón Laureano,Robert Garcia,1,e03ae995-6528-4e53-99ab-a06adaf25abf,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.72,2.73,47.2,104.0,107.0,103.0,0.74,11.71,3.02,9.06,0.76,1.51,0.279,0.349,0.217,0.287,0.442,88.0,102.0,94.0,,,,117.0,103.0,104.0,,,,,,,,0.539,,,0.307,0.26,,,,2.01,94.4,,87.7,,,,,,0.276,0.418,0.245,0.203,0.203,0.39,,,,,,,109.0,111.0,114.0,0.154,-1.04,85.2,,,,0.281,0.438,0.271
51,2024-08-24,747077,Strikeout,strikeout,True,624585,663432,Jorge Soler,Tanner Rainey,0,7be17132-5c0a-4c8f-a2c8-35fe3a30582f,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,5.63,6.37,40.0,95.0,106.0,98.0,0.762,6.75,5.85,9.23,1.58,0.52,0.231,0.377,0.138,0.315,0.408,87.0,76.0,73.0,,,,108.0,98.0,101.0,,,,,,,,0.715,,,0.017,-0.79,,,,-6.91,93.9,,85.6,,,,,,0.266,0.516,0.204,,,,,,,,,,103.0,87.0,90.0,0.268,-0.99,86.4,,,,0.2,0.2,0.476
52,2024-08-24,747077,Single,single,False,570482,663432,Gio Urshela,Tanner Rainey,1,849bcf2f-0337-476c-b879-4cef750573ad,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,5.63,6.37,40.0,95.0,106.0,98.0,0.762,6.75,5.85,9.23,1.58,0.52,0.231,0.377,0.138,0.315,0.408,87.0,76.0,73.0,,,,108.0,98.0,101.0,,,,,,,,0.715,,,0.017,-0.79,,,,-6.91,93.9,,85.6,,,,,,0.266,0.516,0.204,,,,,,,,,,103.0,87.0,90.0,0.268,-0.99,86.4,,,,0.2,0.2,0.476
53,2024-08-24,747077,Strikeout,strikeout,True,606115,663432,Orlando Arcia,Tanner Rainey,0,412219af-467a-42f7-aab7-244677f21158,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,5.63,6.37,40.0,95.0,106.0,98.0,0.762,6.75,5.85,9.23,1.58,0.52,0.231,0.377,0.138,0.315,0.408,87.0,76.0,73.0,,,,108.0,98.0,101.0,,,,,,,,0.715,,,0.017,-0.79,,,,-6.91,93.9,,85.6,,,,,,0.266,0.516,0.204,,,,,,,,,,103.0,87.0,90.0,0.268,-0.99,86.4,,,,0.2,0.2,0.476
54,2024-08-24,747077,Flyout,field_out,True,696285,669276,Jacob Young,Dylan Lee,0,2bbc32a0-edaf-42b9-aa8e-6743bb691ef9,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,,,,,,,,0.333,,,0.127,-0.31,,,,0.51,92.1,,85.6,,,,,,0.305,0.525,0.156,0.226,0.355,0.446,,,,,,,100.0,103.0,109.0,0.54,1.9,83.9,,,,0.167,0.271,0.454
55,2024-08-24,747077,Lineout,field_out,True,682928,669276,CJ Abrams,Dylan Lee,0,711ee501-894e-443f-99c8-b1e23a7fcaba,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,,,,,,,,0.333,,,0.127,-0.31,,,,0.51,92.1,,85.6,,,,,,0.305,0.525,0.156,0.226,0.355,0.446,,,,,,,100.0,103.0,109.0,0.54,1.9,83.9,,,,0.167,0.271,0.454
56,2024-08-24,747077,Flyout,field_out,True,695578,669276,James Wood,Dylan Lee,0,5a7447b6-cd73-4389-82fd-1dc155a15242,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,,,,,,,,0.333,,,0.127,-0.31,,,,0.51,92.1,,85.6,,,,,,0.305,0.525,0.156,0.226,0.355,0.446,,,,,,,100.0,103.0,109.0,0.54,1.9,83.9,,,,0.167,0.271,0.454
57,2024-08-24,747077,Strikeout,strikeout,True,671739,678606,Michael Harris II,Jose Ferrer,0,39dd127c-813e-44a9-8403-4c4a9514ed54,678606.0,joseaferrer,Ferrer,Left,Jose Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.417,0.176,0.143,0.143,0.5,0.278,0.333,0.081,,,,,,,,,,,,,0.0,0.0,0.833
58,2024-08-24,747077,Single,single,False,593160,678606,Whit Merrifield,Jose Ferrer,0,61b9645d-d752-44a9-ad69-2e1e751ceb4c,678606.0,joseaferrer,Ferrer,Left,Jose Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.417,0.176,0.143,0.143,0.5,0.278,0.333,0.081,,,,,,,,,,,,,0.0,0.0,0.833
59,2024-08-24,747077,Strikeout,strikeout,True,542303,678606,Marcell Ozuna,Jose Ferrer,0,71bf96b5-ae45-41e6-b3df-f2a7419ac8d1,678606.0,joseaferrer,Ferrer,Left,Jose Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.417,0.176,0.143,0.143,0.5,0.278,0.333,0.081,,,,,,,,,,,,,0.0,0.0,0.833
60,2024-08-24,747077,Pop Out,field_out,True,621566,678606,Matt Olson,Jose Ferrer,0,d92d495c-a90c-4bea-96d7-9ad9536d9760,678606.0,joseaferrer,Ferrer,Left,Jose Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.417,0.176,0.143,0.143,0.5,0.278,0.333,0.081,,,,,,,,,,,,,0.0,0.0,0.833
61,2024-08-24,747077,Single,single,False,660766,656550,Juan Yepez,Grant Holmes,0,206f4d21-501b-4273-8a6b-a26262bbd8c6,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,94.0,88.0,89.0,,0.367,0.105,0.234,0.012,1.75,-3.79,,1.03,-0.82,94.5,92.6,91.2,,84.0,0.239,0.283,0.433,0.224,0.368,0.223,,,,,,,0.462,0.923,0.167,116.0,107.0,113.0,0.282,1.66,86.7,,,,0.237,0.288,0.357
62,2024-08-24,747077,Flyout,field_out,True,671277,656550,Luis García Jr.,Grant Holmes,0,5a2bd51d-354c-403c-b8d3-5a2f8cc3316d,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,94.0,88.0,89.0,,0.367,0.105,0.234,0.012,1.75,-3.79,,1.03,-0.82,94.5,92.6,91.2,,84.0,0.239,0.283,0.433,0.224,0.368,0.223,,,,,,,0.462,0.923,0.167,116.0,107.0,113.0,0.282,1.66,86.7,,,,0.237,0.288,0.357
63,2024-08-24,747077,Flyout,field_out,True,660688,656550,Keibert Ruiz,Grant Holmes,0,2ba9d9f6-dcb0-4f5b-8ce8-fdcbfa0fc2a8,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,94.0,88.0,89.0,,0.367,0.105,0.234,0.012,1.75,-3.79,,1.03,-0.82,94.5,92.6,91.2,,84.0,0.239,0.283,0.433,0.224,0.368,0.223,,,,,,,0.462,0.923,0.167,116.0,107.0,113.0,0.282,1.66,86.7,,,,0.237,0.288,0.357
64,2024-08-24,747077,Single,single,False,677588,656550,José Tena,Grant Holmes,1,4a06ce62-8ba3-47fb-a878-80b73f980d18,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,94.0,88.0,89.0,,0.367,0.105,0.234,0.012,1.75,-3.79,,1.03,-0.82,94.5,92.6,91.2,,84.0,0.239,0.283,0.433,0.224,0.368,0.223,,,,,,,0.462,0.923,0.167,116.0,107.0,113.0,0.282,1.66,86.7,,,,0.237,0.288,0.357
65,2024-08-24,747077,Flyout,field_out,True,665953,656550,Andrés Chaparro,Grant Holmes,0,545dd803-fdf1-42a5-8995-0749a0ebe313,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,,,,94.0,88.0,89.0,,0.367,0.105,0.234,0.012,1.75,-3.79,,1.03,-0.82,94.5,92.6,91.2,,84.0,0.239,0.283,0.433,0.224,0.368,0.223,,,,,,,0.462,0.923,0.167,116.0,107.0,113.0,0.282,1.66,86.7,,,,0.237,0.288,0.357
66,2024-08-24,747077,Groundout,field_out,True,518595,686747,Travis d'Arnaud,Joe La Sorsa,0,790a2d8a-d3e9-47b2-8da9-c0a56329310f,686747.0,joelasorsa,La Sorsa,Left,Joe La Sorsa,WSN,3.18,6.45,5.2,109.0,76.0,95.0,0.891,4.76,1.59,11.12,3.18,0.5,0.25,0.4,0.35,0.25,0.537,40.0,106.0,78.0,,,,,,,87.0,104.0,94.0,,,,0.611,,,,0.2,,,-2.36,,6.85,,,82.5,87.6,,,,,,,,0.0,0.0,0.1,0.385,0.615,0.12,,,,90.0,132.0,129.0,0.189,-8.49,74.9,,,,0.5,1.25,0.083
67,2024-08-24,747077,Home Run,home_run,False,657656,686747,Ramón Laureano,Joe La Sorsa,0,979b78c4-ea57-43fb-8621-93649e6ec1b1,686747.0,joelasorsa,La Sorsa,Left,Joe La Sorsa,WSN,3.18,6.45,5.2,109.0,76.0,95.0,0.891,4.76,1.59,11.12,3.18,0.5,0.25,0.4,0.35,0.25,0.537,40.0,106.0,78.0,,,,,,,87.0,104.0,94.0,,,,0.611,,,,0.2,,,-2.36,,6.85,,,82.5,87.6,,,,,,,,0.0,0.0,0.1,0.385,0.615,0.12,,,,90.0,132.0,129.0,0.189,-8.49,74.9,,,,0.5,1.25,0.083
68,2024-08-24,747077,Pop Out,field_out,True,594807,686747,Adam Duvall,Joe La Sorsa,0,a1fc9c1f-b004-47d5-8f96-93d65a9cb5b9,686747.0,joelasorsa,La Sorsa,Left,Joe La Sorsa,WSN,3.18,6.45,5.2,109.0,76.0,95.0,0.891,4.76,1.59,11.12,3.18,0.5,0.25,0.4,0.35,0.25,0.537,40.0,106.0,78.0,,,,,,,87.0,104.0,94.0,,,,0.611,,,,0.2,,,-2.36,,6.85,,,82.5,87.6,,,,,,,,0.0,0.0,0.1,0.385,0.615,0.12,,,,90.0,132.0,129.0,0.189,-8.49,74.9,,,,0.5,1.25,0.083
69,2024-08-24,747077,Single,single,False,570482,686747,Gio Urshela,Joe La Sorsa,0,7732bfc9-8467-4229-9cb4-f321baf65e2e,686747.0,joelasorsa,La Sorsa,Left,Joe La Sorsa,WSN,3.18,6.45,5.2,109.0,76.0,95.0,0.891,4.76,1.59,11.12,3.18,0.5,0.25,0.4,0.35,0.25,0.537,40.0,106.0,78.0,,,,,,,87.0,104.0,94.0,,,,0.611,,,,0.2,,,-2.36,,6.85,,,82.5,87.6,,,,,,,,0.0,0.0,0.1,0.385,0.615,0.12,,,,90.0,132.0,129.0,0.189,-8.49,74.9,,,,0.5,1.25,0.083
70,2024-08-24,747077,Flyout,field_out,True,606115,686747,Orlando Arcia,Joe La Sorsa,0,f023cb9b-44b0-42d3-9b26-42c49f126ad7,686747.0,joelasorsa,La Sorsa,Left,Joe La Sorsa,WSN,3.18,6.45,5.2,109.0,76.0,95.0,0.891,4.76,1.59,11.12,3.18,0.5,0.25,0.4,0.35,0.25,0.537,40.0,106.0,78.0,,,,,,,87.0,104.0,94.0,,,,0.611,,,,0.2,,,-2.36,,6.85,,,82.5,87.6,,,,,,,,0.0,0.0,0.1,0.385,0.615,0.12,,,,90.0,132.0,129.0,0.189,-8.49,74.9,,,,0.5,1.25,0.083
71,2024-08-24,747077,Groundout,field_out,True,608336,572955,Joey Gallo,Pierce Johnson,0,6a799d1a-d6c1-4b2f-822c-667d0c60e829,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,,,,147.0,103.0,108.0,98.0,97.0,95.0,,,,108.0,86.0,85.0,,0.214,0.031,0.754,,-1.26,0.88,,0.89,,95.4,92.0,,,85.5,0.231,0.34,0.297,0.28,0.36,0.241,,,,,,,0.0,0.0,0.286,,,,,,,,,,,,
72,2024-08-24,747077,Groundout,field_out,True,696285,572955,Jacob Young,Pierce Johnson,0,bb577ed5-db98-4b2c-8828-4d042e6e09e6,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,,,,147.0,103.0,108.0,98.0,97.0,95.0,,,,108.0,86.0,85.0,,0.214,0.031,0.754,,-1.26,0.88,,0.89,,95.4,92.0,,,85.5,0.231,0.34,0.297,0.28,0.36,0.241,,,,,,,0.0,0.0,0.286,,,,,,,,,,,,
73,2024-08-24,747077,Flyout,field_out,True,682928,572955,CJ Abrams,Pierce Johnson,0,03c70dd0-d1d4-4079-a7cb-a802476f7c5a,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,,,,147.0,103.0,108.0,98.0,97.0,95.0,,,,108.0,86.0,85.0,,0.214,0.031,0.754,,-1.26,0.88,,0.89,,95.4,92.0,,,85.5,0.231,0.34,0.297,0.28,0.36,0.241,,,,,,,0.0,0.0,0.286,,,,,,,,,,,,
