,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,vKC,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,SL_ba,SL_slg,SL_whiff
29,2024-08-01,746849,Groundout,field_out,True,686780,684007,Pedro Pagés,Shota Imanaga,0,d723c6df-cca7-41e6-9f5f-4913d7547b0e,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
30,2024-08-01,746849,Pop Out,field_out,True,670623,543243,Isaac Paredes,Sonny Gray,0,d7129f13-6a9b-4d0c-87b0-68737c758283,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
31,2024-08-01,746849,Lineout,field_out,True,663538,543243,Nico Hoerner,Sonny Gray,0,448e16d8-2fdb-4f92-9d82-dd9a9afa664f,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
32,2024-08-01,746849,Strikeout,strikeout,True,621020,543243,Dansby Swanson,Sonny Gray,0,023ca856-f3de-4e40-b1a3-3caf6f8e43b1,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
33,2024-08-01,746849,Strikeout,strikeout,True,672279,684007,Michael Siani,Shota Imanaga,0,d778413a-e82c-4860-a452-be4bda1dcd3b,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
34,2024-08-01,746849,Single,single,False,691026,684007,Masyn Winn,Shota Imanaga,0,149be404-6ab1-4e62-b4a0-6e3957e6af41,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
35,2024-08-01,746849,Lineout,field_out,True,575929,684007,Willson Contreras,Shota Imanaga,0,13f0d52e-2606-4fcd-bfd1-ba8b5d8dc44d,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
36,2024-08-01,746849,Pop Out,field_out,True,502671,684007,Paul Goldschmidt,Shota Imanaga,0,5faad549-299c-45f4-863b-83176be47162,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
37,2024-08-01,746849,Groundout,field_out,True,691718,543243,Pete Crow-Armstrong,Sonny Gray,0,5949399c-bdc0-46bf-ac26-8d675d31b656,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
38,2024-08-01,746849,Strikeout,strikeout,True,665804,543243,Miguel Amaya,Sonny Gray,0,302d26c5-5b68-4c29-a55b-727a374f6a2e,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
39,2024-08-01,746849,Strikeout,strikeout,True,664023,543243,Ian Happ,Sonny Gray,0,d0492bc3-a74b-4fc8-b559-a02f494b8109,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
40,2024-08-01,746849,Flyout,field_out,True,571448,684007,Nolan Arenado,Shota Imanaga,0,93169f08-979d-467d-8a43-1af236f579fe,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
41,2024-08-01,746849,Single,single,False,502054,684007,Tommy Pham,Shota Imanaga,0,718698db-8f41-44de-82fa-90e43c11ba8b,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
42,2024-08-01,746849,Strikeout,strikeout,True,680977,684007,Brendan Donovan,Shota Imanaga,0,075c7b08-899b-4c6b-8718-e339a504574c,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
43,2024-08-01,746849,Groundout,field_out,True,663457,684007,Lars Nootbaar,Shota Imanaga,0,340e5ce2-07fd-4593-a86e-9ae03382680d,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
44,2024-08-01,746849,Strikeout,strikeout,True,683737,543243,Michael Busch,Sonny Gray,0,03501889-db45-4a40-9104-31fd19efe70c,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
45,2024-08-01,746849,Home Run,home_run,False,673548,543243,Seiya Suzuki,Sonny Gray,0,cfa33244-3ec2-4141-a879-7c557f824a87,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
46,2024-08-01,746849,Strikeout,strikeout,True,641355,543243,Cody Bellinger,Sonny Gray,0,2ce69a6e-75c7-4202-abad-ed5a5509c9a5,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
47,2024-08-01,746849,Strikeout,strikeout,True,670623,543243,Isaac Paredes,Sonny Gray,0,4d071cb7-2e40-466d-a59b-eb10884f086a,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
48,2024-08-01,746849,Strikeout,strikeout,True,686780,684007,Pedro Pagés,Shota Imanaga,0,de73c158-1c2d-4894-a3db-70fd2261cc28,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
49,2024-08-01,746849,Single,single,False,672279,684007,Michael Siani,Shota Imanaga,0,e37a8291-53c2-4313-9a43-5ae0ef66ea24,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
50,2024-08-01,746849,Home Run,home_run,False,691026,684007,Masyn Winn,Shota Imanaga,1,1e429fa7-c68a-4383-ad8d-23a5cff888cb,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
51,2024-08-01,746849,Groundout,field_out,True,575929,684007,Willson Contreras,Shota Imanaga,0,dcee5312-1cc2-447b-ae51-493c7fd56ae1,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
52,2024-08-01,746849,Double,double,False,502671,684007,Paul Goldschmidt,Shota Imanaga,0,a905a087-cfc6-42ee-b26b-8ceaca375f37,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.0,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,-76.62,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,53.9,0.23,0.452,0.177,0.228,0.317,0.42,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,0.333,1.333,0.143,,,,,,,,,
53,2024-08-01,746849,Single,single,False,571448,605347,Nolan Arenado,Jorge López,1,b052772e-bd1f-4d87-b34e-7577bcf65d55,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,2.39,3.52,49.0,101.0,109.0,102.0,0.792,8.08,3.31,7.71,0.73,1.5,0.301,0.353,0.176,0.309,0.454,107.0,109.0,108.0,,,,75.0,104.0,93.0,109.0,98.0,99.0,141.0,101.0,111.0,,,,,,,0.379,0.197,,,0.178,,0.136,0.111,2.36,,,0.27,2.44,,-3.34,3.14,95.7,,,87.4,95.5,86.6,,83.0,0.214,0.381,0.154,,,,,,,0.115,0.115,0.298,0.333,0.583,0.182,,,,0.322,0.441,0.168,116.0,99.0,106.0,0.103,0.138,0.35
54,2024-08-01,746849,Strikeout,strikeout,True,502054,605347,Tommy Pham,Jorge López,0,7449c686-57a7-48af-88d5-bd45f0733406,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,2.39,3.52,49.0,101.0,109.0,102.0,0.792,8.08,3.31,7.71,0.73,1.5,0.301,0.353,0.176,0.309,0.454,107.0,109.0,108.0,,,,75.0,104.0,93.0,109.0,98.0,99.0,141.0,101.0,111.0,,,,,,,0.379,0.197,,,0.178,,0.136,0.111,2.36,,,0.27,2.44,,-3.34,3.14,95.7,,,87.4,95.5,86.6,,83.0,0.214,0.381,0.154,,,,,,,0.115,0.115,0.298,0.333,0.583,0.182,,,,0.322,0.441,0.168,116.0,99.0,106.0,0.103,0.138,0.35
55,2024-08-01,746849,Groundout,field_out,True,663538,543243,Nico Hoerner,Sonny Gray,0,23fd1393-a6f8-4b3e-a916-bec1efa8041b,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
56,2024-08-01,746849,Walk,walk,False,621020,543243,Dansby Swanson,Sonny Gray,0,804852f2-d1b4-4f5c-a87b-2ba806a28f32,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
57,2024-08-01,746849,Grounded Into DP,grounded_into_double_play,True,691718,543243,Pete Crow-Armstrong,Sonny Gray,1,7021f50d-ba18-48d9-bfb4-4edca3b0efc4,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,,,,0.164,0.238,0.183,,0.198,0.148,0.0,0.068,0.26,0.26,,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,,88.3,92.9,84.8,80.0,75.4,0.317,0.564,0.187,,,,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.289,0.506,0.284,0.205,0.411,0.201,,,,,,
58,2024-08-01,746849,Strikeout,strikeout,True,680977,663878,Brendan Donovan,Nate Pearson,0,764da3c5-792e-4f5c-858e-ba65f61a4e3f,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,,,,76.0,153.0,162.0,0.014,0.465,,0.001,0.407,0.113,,,-1.71,,16.54,-20.24,1.35,-0.37,,,97.5,,88.3,,97.2,87.8,80.7,,0.311,0.528,0.176,,,,,,,,,,0.2,0.32,0.37,,,,0.5,2.0,0.125,,,,0.188,0.362,0.406
59,2024-08-01,746849,Lineout,field_out,True,663457,663878,Lars Nootbaar,Nate Pearson,0,d64a3cd0-50ef-4859-9bf8-85a91ff06f22,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,,,,76.0,153.0,162.0,0.014,0.465,,0.001,0.407,0.113,,,-1.71,,16.54,-20.24,1.35,-0.37,,,97.5,,88.3,,97.2,87.8,80.7,,0.311,0.528,0.176,,,,,,,,,,0.2,0.32,0.37,,,,0.5,2.0,0.125,,,,0.188,0.362,0.406
