,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
33,2024-06-04,746222,Strikeout,strikeout,True,650333,663776,Luis Arraez,Patrick Sandoval,0,a84d55da-f1ec-47ca-8574-fef3f47b081c,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,
34,2024-06-04,746222,Lineout,field_out,True,666160,800049,Mickey Moniak,Adam Mazur,0,3b5b48d9-3021-4b4c-bb5b-43d692333f4d,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,91.0,90.0,79.0,124.0,98.0,108.0,0.04,0.382,0.347,0.132,0.099,-3.09,-4.98,1.08,-2.61,-2.66,94.7,90.0,93.9,86.8,80.7,0.429,0.571,0.316,0.224,0.347,0.244,0.429,0.429,0.083,0.34,0.64,0.131,0.364,0.818,0.083,,,,,,,,,,,,,,,,,,,,,
35,2024-06-04,746222,Strikeout,strikeout,True,687263,800049,Zach Neto,Adam Mazur,0,ecb2b88c-16d4-4cbc-9cf5-529549d17a55,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,91.0,90.0,79.0,124.0,98.0,108.0,0.04,0.382,0.347,0.132,0.099,-3.09,-4.98,1.08,-2.61,-2.66,94.7,90.0,93.9,86.8,80.7,0.429,0.571,0.316,0.224,0.347,0.244,0.429,0.429,0.083,0.34,0.64,0.131,0.364,0.818,0.083,,,,,,,,,,,,,,,,,,,,,
36,2024-06-04,746222,Groundout,field_out,True,641645,800049,Luis Guillorme,Adam Mazur,0,74729491-e16e-4ca9-b520-0165ff8d5e95,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,91.0,90.0,79.0,124.0,98.0,108.0,0.04,0.382,0.347,0.132,0.099,-3.09,-4.98,1.08,-2.61,-2.66,94.7,90.0,93.9,86.8,80.7,0.429,0.571,0.316,0.224,0.347,0.244,0.429,0.429,0.083,0.34,0.64,0.131,0.364,0.818,0.083,,,,,,,,,,,,,,,,,,,,,
37,2024-06-04,746222,Strikeout,strikeout,True,665487,663776,Fernando Tatis Jr.,Patrick Sandoval,0,dd563aaa-7f20-401d-8582-564e4d70a3df,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,
38,2024-06-04,746222,Flyout,field_out,True,592518,663776,Manny Machado,Patrick Sandoval,0,53143d07-e588-490d-a0d0-15d176d02910,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,
39,2024-06-04,746222,Single,single,False,595777,663776,Jurickson Profar,Patrick Sandoval,0,da8fd4a1-1277-4845-b386-384b1e97cdf7,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,
40,2024-06-04,746222,Walk,walk,False,456781,663776,Donovan Solano,Patrick Sandoval,1,4577db57-37d6-4dbb-b81c-34045da4f421,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,
41,2024-06-04,746222,Groundout,field_out,True,630105,663776,Jake Cronenworth,Patrick Sandoval,0,89438cc1-4cc8-4bae-bcfa-e3e7b0378e43,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,
42,2024-06-04,746222,Walk,walk,False,694384,800049,Nolan Schanuel,Adam Mazur,0,cadb3d0d-8290-4b39-8499-c8e6c006588d,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,91.0,90.0,79.0,124.0,98.0,108.0,0.04,0.382,0.347,0.132,0.099,-3.09,-4.98,1.08,-2.61,-2.66,94.7,90.0,93.9,86.8,80.7,0.429,0.571,0.316,0.224,0.347,0.244,0.429,0.429,0.083,0.34,0.64,0.131,0.364,0.818,0.083,,,,,,,,,,,,,,,,,,,,,
43,2024-06-04,746222,Grounded Into DP,grounded_into_double_play,True,650859,800049,Luis Rengifo,Adam Mazur,1,d969f303-f264-479a-bca6-061dbaaf17cd,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,91.0,90.0,79.0,124.0,98.0,108.0,0.04,0.382,0.347,0.132,0.099,-3.09,-4.98,1.08,-2.61,-2.66,94.7,90.0,93.9,86.8,80.7,0.429,0.571,0.316,0.224,0.347,0.244,0.429,0.429,0.083,0.34,0.64,0.131,0.364,0.818,0.083,,,,,,,,,,,,,,,,,,,,,
44,2024-06-04,746222,Flyout,field_out,True,621493,800049,Taylor Ward,Adam Mazur,0,95a4197e-e42d-43b3-ad62-754d8eda1761,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,91.0,90.0,79.0,124.0,98.0,108.0,0.04,0.382,0.347,0.132,0.099,-3.09,-4.98,1.08,-2.61,-2.66,94.7,90.0,93.9,86.8,80.7,0.429,0.571,0.316,0.224,0.347,0.244,0.429,0.429,0.083,0.34,0.64,0.131,0.364,0.818,0.083,,,,,,,,,,,,,,,,,,,,,
45,2024-06-04,746222,Walk,walk,False,673490,519043,Ha-Seong Kim,Matt Moore,0,18c7e0ac-52e8-496a-ad9c-625b51aa73fb,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,,,,84.0,95.0,89.0,,,,,,,,0.504,,,0.301,-0.32,,,,-1.81,92.8,82.8,,,,0.25,0.5,0.284,,,,,,,0.266,0.516,0.202,0.143,0.286,0.413,114.0,91.0,94.0,0.194,-0.45,82.4,,,,,,,,,,,,,,,
46,2024-06-04,746222,Flyout,field_out,True,701538,519043,Jackson Merrill,Matt Moore,0,67abf319-007c-47bc-b18d-6489d8cfe622,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,,,,84.0,95.0,89.0,,,,,,,,0.504,,,0.301,-0.32,,,,-1.81,92.8,82.8,,,,0.25,0.5,0.284,,,,,,,0.266,0.516,0.202,0.143,0.286,0.413,114.0,91.0,94.0,0.194,-0.45,82.4,,,,,,,,,,,,,,,
47,2024-06-04,746222,Flyout,field_out,True,669134,519043,Luis Campusano,Matt Moore,0,b52508dd-df19-43a4-b5ae-456dcd15749b,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,,,,84.0,95.0,89.0,,,,,,,,0.504,,,0.301,-0.32,,,,-1.81,92.8,82.8,,,,0.25,0.5,0.284,,,,,,,0.266,0.516,0.202,0.143,0.286,0.413,114.0,91.0,94.0,0.194,-0.45,82.4,,,,,,,,,,,,,,,
48,2024-06-04,746222,Flyout,field_out,True,650333,519043,Luis Arraez,Matt Moore,0,d33e61df-2dfc-4266-a573-615fb5d2d410,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,,,,84.0,95.0,89.0,,,,,,,,0.504,,,0.301,-0.32,,,,-1.81,92.8,82.8,,,,0.25,0.5,0.284,,,,,,,0.266,0.516,0.202,0.143,0.286,0.413,114.0,91.0,94.0,0.194,-0.45,82.4,,,,,,,,,,,,,,,
49,2024-06-04,746222,Walk,walk,False,641432,673513,Willie Calhoun,Yuki Matsui,0,2adf5097-0d37-4bb7-82a1-f983e2642576,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,0.013,,0.49,,0.54,0.65,,92.1,,,84.6,74.8,,,,0.167,0.167,0.2,,,,0.236,0.345,0.145,,,,,,,,,,120.0,93.0,91.0,0.288,0.51,86.4,0.182,0.25,0.426,,,,,,
50,2024-06-04,746222,Single,single,False,681351,673513,Logan O'Hoppe,Yuki Matsui,1,fb4c32a2-6a55-4bbd-945a-26f0ec0fd5cf,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,0.013,,0.49,,0.54,0.65,,92.1,,,84.6,74.8,,,,0.167,0.167,0.2,,,,0.236,0.345,0.145,,,,,,,,,,120.0,93.0,91.0,0.288,0.51,86.4,0.182,0.25,0.426,,,,,,
51,2024-06-04,746222,Walk,walk,False,666176,673513,Jo Adell,Yuki Matsui,1,26d661d5-9e21-4d5a-9796-93381fb6afd6,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,0.013,,0.49,,0.54,0.65,,92.1,,,84.6,74.8,,,,0.167,0.167,0.2,,,,0.236,0.345,0.145,,,,,,,,,,120.0,93.0,91.0,0.288,0.51,86.4,0.182,0.25,0.426,,,,,,
52,2024-06-04,746222,Forceout,force_out,True,666160,660853,Mickey Moniak,Enyel De Los Santos,1,882a6f6d-794c-4f96-ac0a-37c60460f740,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,112.0,104.0,107.0,,0.471,0.473,,0.056,-2.56,,0.77,,1.97,95.5,87.6,,86.5,,0.0,0.0,0.412,0.164,0.377,0.479,,,,0.346,0.718,0.219,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-06-04,746222,Double,double,False,687263,660853,Zach Neto,Enyel De Los Santos,1,18199821-aa55-4906-989b-1302a42f67da,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,112.0,104.0,107.0,,0.471,0.473,,0.056,-2.56,,0.77,,1.97,95.5,87.6,,86.5,,0.0,0.0,0.412,0.164,0.377,0.479,,,,0.346,0.718,0.219,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-06-04,746222,Groundout,field_out,True,641645,660853,Luis Guillorme,Enyel De Los Santos,0,6c3e67b1-a8eb-41a5-b0c0-67005894d55f,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,112.0,104.0,107.0,,0.471,0.473,,0.056,-2.56,,0.77,,1.97,95.5,87.6,,86.5,,0.0,0.0,0.412,0.164,0.377,0.479,,,,0.346,0.718,0.219,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-06-04,746222,Flyout,field_out,True,694384,660853,Nolan Schanuel,Enyel De Los Santos,1,d977952a-aaa1-448b-91fa-6ff1c9f05c74,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,112.0,104.0,107.0,,0.471,0.473,,0.056,-2.56,,0.77,,1.97,95.5,87.6,,86.5,,0.0,0.0,0.412,0.164,0.377,0.479,,,,0.346,0.718,0.219,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-06-04,746222,Single,single,False,665487,472610,Fernando Tatis Jr.,Luis García,0,2809d499-ab09-41b7-8cb3-f5b5a757561d,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,,,,,,,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,0.504,0.077,0.212,,,-1.93,0.93,-0.04,,,95.8,,96.4,81.3,,,,,0.2,0.5,0.538,0.231,0.385,0.122,0.364,0.545,0.217,,,,,,,,,,112.0,101.0,115.0,0.188,0.98,86.7,0.206,0.206,0.362,90.0,70.0,85.0,0.019,0.39,88.0
57,2024-06-04,746222,Single,single,False,592518,472610,Manny Machado,Luis García,1,744a32f2-8fc6-4052-b423-4b718db573f0,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,,,,,,,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,0.504,0.077,0.212,,,-1.93,0.93,-0.04,,,95.8,,96.4,81.3,,,,,0.2,0.5,0.538,0.231,0.385,0.122,0.364,0.545,0.217,,,,,,,,,,112.0,101.0,115.0,0.188,0.98,86.7,0.206,0.206,0.362,90.0,70.0,85.0,0.019,0.39,88.0
58,2024-06-04,746222,Strikeout,strikeout,True,595777,472610,Jurickson Profar,Luis García,1,13727210-fa6c-4ec9-8928-f594635814ce,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,,,,,,,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,0.504,0.077,0.212,,,-1.93,0.93,-0.04,,,95.8,,96.4,81.3,,,,,0.2,0.5,0.538,0.231,0.385,0.122,0.364,0.545,0.217,,,,,,,,,,112.0,101.0,115.0,0.188,0.98,86.7,0.206,0.206,0.362,90.0,70.0,85.0,0.019,0.39,88.0
59,2024-06-04,746222,Strikeout,strikeout,True,456781,472610,Donovan Solano,Luis García,0,e8f24008-377d-49e0-ac7a-ee264e061d2e,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,,,,,,,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,0.504,0.077,0.212,,,-1.93,0.93,-0.04,,,95.8,,96.4,81.3,,,,,0.2,0.5,0.538,0.231,0.385,0.122,0.364,0.545,0.217,,,,,,,,,,112.0,101.0,115.0,0.188,0.98,86.7,0.206,0.206,0.362,90.0,70.0,85.0,0.019,0.39,88.0
60,2024-06-04,746222,Single,single,False,630105,472610,Jake Cronenworth,Luis García,1,886c9038-7c5f-4933-b715-9b5fd4bed9e1,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,,,,,,,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,0.504,0.077,0.212,,,-1.93,0.93,-0.04,,,95.8,,96.4,81.3,,,,,0.2,0.5,0.538,0.231,0.385,0.122,0.364,0.545,0.217,,,,,,,,,,112.0,101.0,115.0,0.188,0.98,86.7,0.206,0.206,0.362,90.0,70.0,85.0,0.019,0.39,88.0
61,2024-06-04,746222,Pop Out,field_out,True,673490,519326,Ha-Seong Kim,Hunter Strickland,0,75e26bfd-8d57-4cd7-b8af-20b1cd534c6d,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,,,,80.0,101.0,99.0,69.0,104.0,93.0,133.0,103.0,115.0,0.105,0.282,0.549,,0.061,-0.79,-1.13,2.24,,3.81,94.2,87.6,92.7,84.0,,0.077,0.077,0.333,0.158,0.284,0.283,0.375,0.5,0.103,0.27,0.486,0.186,,,,,,,,,,,,,,,,,,,,,,0.003,-71.24,90.6
62,2024-06-04,746222,Single,single,False,650859,660853,Luis Rengifo,Enyel De Los Santos,0,7cef5915-5dd8-4b8f-88bc-2dba1f0c3fc6,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,112.0,104.0,107.0,,0.471,0.473,,0.056,-2.56,,0.77,,1.97,95.5,87.6,,86.5,,0.0,0.0,0.412,0.164,0.377,0.479,,,,0.346,0.718,0.219,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-06-04,746222,Grounded Into DP,grounded_into_double_play,True,621493,660853,Taylor Ward,Enyel De Los Santos,1,0e0caa7d-f695-4532-8fea-d430c71fe989,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,112.0,104.0,107.0,,0.471,0.473,,0.056,-2.56,,0.77,,1.97,95.5,87.6,,86.5,,0.0,0.0,0.412,0.164,0.377,0.479,,,,0.346,0.718,0.219,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-06-04,746222,Flyout,field_out,True,657061,660853,Cole Tucker,Enyel De Los Santos,0,2d104df6-903d-494c-977e-9f0e38fb14d2,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,112.0,104.0,107.0,,0.471,0.473,,0.056,-2.56,,0.77,,1.97,95.5,87.6,,86.5,,0.0,0.0,0.412,0.164,0.377,0.479,,,,0.346,0.718,0.219,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-06-04,746222,Flyout,field_out,True,701538,608032,Jackson Merrill,Carlos Estévez,0,81f45f26-8f91-475c-bc42-d2417294efa1,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,LAA,2.61,2.56,31.0,104.0,108.0,104.0,0.732,9.0,1.16,5.81,0.87,0.51,0.266,0.354,0.114,0.304,0.495,83.0,94.0,87.0,132.0,80.0,97.0,102.0,107.0,104.0,,,,129.0,99.0,108.0,,0.628,0.261,0.007,0.104,2.37,,1.97,2.11,0.09,96.4,89.2,,88.9,83.2,0.2,0.3,0.3,0.174,0.391,0.302,,,,0.184,0.289,0.274,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-06-04,746222,Lineout,field_out,True,444482,608032,David Peralta,Carlos Estévez,0,2cc73bde-068b-46d6-a99c-da185296ef31,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,LAA,2.61,2.56,31.0,104.0,108.0,104.0,0.732,9.0,1.16,5.81,0.87,0.51,0.266,0.354,0.114,0.304,0.495,83.0,94.0,87.0,132.0,80.0,97.0,102.0,107.0,104.0,,,,129.0,99.0,108.0,,0.628,0.261,0.007,0.104,2.37,,1.97,2.11,0.09,96.4,89.2,,88.9,83.2,0.2,0.3,0.3,0.174,0.391,0.302,,,,0.184,0.289,0.274,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-06-04,746222,Groundout,field_out,True,650333,608032,Luis Arraez,Carlos Estévez,0,ca475a9c-3925-4e5c-ab05-b85e4dc4acff,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,LAA,2.61,2.56,31.0,104.0,108.0,104.0,0.732,9.0,1.16,5.81,0.87,0.51,0.266,0.354,0.114,0.304,0.495,83.0,94.0,87.0,132.0,80.0,97.0,102.0,107.0,104.0,,,,129.0,99.0,108.0,,0.628,0.261,0.007,0.104,2.37,,1.97,2.11,0.09,96.4,89.2,,88.9,83.2,0.2,0.3,0.3,0.174,0.391,0.302,,,,0.184,0.289,0.274,,,,,,,,,,,,,,,,,,,,,,,,
