,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff
33,2024-08-17,745049,Strikeout,strikeout,True,666624,668678,Christopher Morel,Zac Gallen,0,5afd9d75-41b2-4622-93f0-d34798013e85,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,132.0,80.0,80.0,106.0,100.0,100.0,0.002,0.462,0.034,0.087,0.141,-1.04,-1.72,-1.01,0.24,0.77,93.5,90.3,86.6,94.7,86.8,0.269,0.372,0.252,0.317,0.494,0.131,0.258,0.387,0.299,,,,105.0,109.0,112.0,88.0,88.0,83.0,0.274,2.72,80.7,0.148,0.228,0.374,0.333,0.833,0.318,,,,,,,,,
34,2024-08-17,745049,Strikeout,strikeout,True,545341,605488,Randal Grichuk,Jeffrey Springs,0,190d0ec0-e6e7-4cae-a348-bf9e8e478839,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,0.002,0.42,0.019,0.24,0.319,-1.0,-2.47,-3.49,3.59,-2.5,89.8,85.1,79.5,89.8,82.3,0.375,0.5,0.466,0.244,0.512,0.18,0.133,0.133,0.255,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-17,745049,Single,single,False,553993,605488,Eugenio Suárez,Jeffrey Springs,0,b45aa3d6-da79-4a2d-b7dd-848467e81321,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,0.002,0.42,0.019,0.24,0.319,-1.0,-2.47,-3.49,3.59,-2.5,89.8,85.1,79.5,89.8,82.3,0.375,0.5,0.466,0.244,0.512,0.18,0.133,0.133,0.255,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-08-17,745049,Single,single,False,621028,605488,Kevin Newman,Jeffrey Springs,1,00f65b21-d5ed-405e-b2af-340d81545556,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,0.002,0.42,0.019,0.24,0.319,-1.0,-2.47,-3.49,3.59,-2.5,89.8,85.1,79.5,89.8,82.3,0.375,0.5,0.466,0.244,0.512,0.18,0.133,0.133,0.255,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-08-17,745049,Flyout,field_out,True,672695,605488,Geraldo Perdomo,Jeffrey Springs,1,4d480f1b-df93-4451-afae-232b9b542c74,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,0.002,0.42,0.019,0.24,0.319,-1.0,-2.47,-3.49,3.59,-2.5,89.8,85.1,79.5,89.8,82.3,0.375,0.5,0.466,0.244,0.512,0.18,0.133,0.133,0.255,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-08-17,745049,Single,single,False,645444,605488,Jose Herrera,Jeffrey Springs,1,b07ba71a-f21b-4331-befb-5e982ff678a6,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,0.002,0.42,0.019,0.24,0.319,-1.0,-2.47,-3.49,3.59,-2.5,89.8,85.1,79.5,89.8,82.3,0.375,0.5,0.466,0.244,0.512,0.18,0.133,0.133,0.255,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-08-17,745049,Walk,walk,False,606466,605488,Ketel Marte,Jeffrey Springs,1,7fca4da8-8ebb-4e4a-9c75-bc32c7d8bbb9,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,0.002,0.42,0.019,0.24,0.319,-1.0,-2.47,-3.49,3.59,-2.5,89.8,85.1,79.5,89.8,82.3,0.375,0.5,0.466,0.244,0.512,0.18,0.133,0.133,0.255,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-08-17,745049,Lineout,field_out,True,664983,605488,Jake McCarthy,Jeffrey Springs,0,6ac86a8b-2cb3-41bd-98f6-65ffd35e8222,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,0.002,0.42,0.019,0.24,0.319,-1.0,-2.47,-3.49,3.59,-2.5,89.8,85.1,79.5,89.8,82.3,0.375,0.5,0.466,0.244,0.512,0.18,0.133,0.133,0.255,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-08-17,745049,Flyout,field_out,True,666139,668678,Josh Lowe,Zac Gallen,0,7e7f2488-5fa6-469f-a4c1-86e870244b69,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,132.0,80.0,80.0,106.0,100.0,100.0,0.002,0.462,0.034,0.087,0.141,-1.04,-1.72,-1.01,0.24,0.77,93.5,90.3,86.6,94.7,86.8,0.269,0.372,0.252,0.317,0.494,0.131,0.258,0.387,0.299,,,,105.0,109.0,112.0,88.0,88.0,83.0,0.274,2.72,80.7,0.148,0.228,0.374,0.333,0.833,0.318,,,,,,,,,
42,2024-08-17,745049,Single,single,False,691406,668678,Junior Caminero,Zac Gallen,0,5206e8c6-16b8-4492-8722-9559605002c2,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,132.0,80.0,80.0,106.0,100.0,100.0,0.002,0.462,0.034,0.087,0.141,-1.04,-1.72,-1.01,0.24,0.77,93.5,90.3,86.6,94.7,86.8,0.269,0.372,0.252,0.317,0.494,0.131,0.258,0.387,0.299,,,,105.0,109.0,112.0,88.0,88.0,83.0,0.274,2.72,80.7,0.148,0.228,0.374,0.333,0.833,0.318,,,,,,,,,
43,2024-08-17,745049,Single,single,False,666185,668678,Dylan Carlson,Zac Gallen,1,ad1b910d-7b6f-4a4f-866f-edb42dd32bd0,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,132.0,80.0,80.0,106.0,100.0,100.0,0.002,0.462,0.034,0.087,0.141,-1.04,-1.72,-1.01,0.24,0.77,93.5,90.3,86.6,94.7,86.8,0.269,0.372,0.252,0.317,0.494,0.131,0.258,0.387,0.299,,,,105.0,109.0,112.0,88.0,88.0,83.0,0.274,2.72,80.7,0.148,0.228,0.374,0.333,0.833,0.318,,,,,,,,,
44,2024-08-17,745049,Strikeout,strikeout,True,676356,668678,Jonny DeLuca,Zac Gallen,1,6d099a46-8b78-4e13-9a73-12e0c41ed05d,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,132.0,80.0,80.0,106.0,100.0,100.0,0.002,0.462,0.034,0.087,0.141,-1.04,-1.72,-1.01,0.24,0.77,93.5,90.3,86.6,94.7,86.8,0.269,0.372,0.252,0.317,0.494,0.131,0.258,0.387,0.299,,,,105.0,109.0,112.0,88.0,88.0,83.0,0.274,2.72,80.7,0.148,0.228,0.374,0.333,0.833,0.318,,,,,,,,,
45,2024-08-17,745049,Lineout,field_out,True,666971,670955,Lourdes Gurriel Jr.,Edwin Uceta,0,b812e484-77c4-4d68-9fe3-037e7bf1fb4d,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.84,1.65,32.1,106.0,117.0,107.0,0.711,11.69,1.39,4.45,0.28,0.77,0.229,0.443,0.229,0.229,0.404,110.0,109.0,105.0,,,,131.0,104.0,109.0,91.0,103.0,104.0,0.345,,0.239,0.052,0.357,,0.9,3.1,2.05,3.98,,89.2,88.1,93.9,81.0,0.089,0.111,0.407,,,,,,,,,,,,,128.0,104.0,105.0,,,,,,,0.25,0.375,0.221,101.0,123.0,108.0,0.006,5.36,81.6,0.129,0.161,0.301
46,2024-08-17,745049,Groundout,field_out,True,605137,670955,Josh Bell,Edwin Uceta,0,b3d56175-5e11-444d-aa3f-14d30e7751f6,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.84,1.65,32.1,106.0,117.0,107.0,0.711,11.69,1.39,4.45,0.28,0.77,0.229,0.443,0.229,0.229,0.404,110.0,109.0,105.0,,,,131.0,104.0,109.0,91.0,103.0,104.0,0.345,,0.239,0.052,0.357,,0.9,3.1,2.05,3.98,,89.2,88.1,93.9,81.0,0.089,0.111,0.407,,,,,,,,,,,,,128.0,104.0,105.0,,,,,,,0.25,0.375,0.221,101.0,123.0,108.0,0.006,5.36,81.6,0.129,0.161,0.301
47,2024-08-17,745049,Strikeout,strikeout,True,545341,670955,Randal Grichuk,Edwin Uceta,0,bbefc9f1-22be-401d-b5c6-d154d0044916,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.84,1.65,32.1,106.0,117.0,107.0,0.711,11.69,1.39,4.45,0.28,0.77,0.229,0.443,0.229,0.229,0.404,110.0,109.0,105.0,,,,131.0,104.0,109.0,91.0,103.0,104.0,0.345,,0.239,0.052,0.357,,0.9,3.1,2.05,3.98,,89.2,88.1,93.9,81.0,0.089,0.111,0.407,,,,,,,,,,,,,128.0,104.0,105.0,,,,,,,0.25,0.375,0.221,101.0,123.0,108.0,0.006,5.36,81.6,0.129,0.161,0.301
48,2024-08-17,745049,Flyout,field_out,True,670764,571670,Taylor Walls,Dylan Floro,0,fa0e9d36-e63d-4917-92ad-6ee33b3ce3ba,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,2.63,3.22,61.2,105.0,75.0,95.0,0.825,6.28,2.04,7.74,0.29,1.43,0.297,0.357,0.13,0.303,0.443,62.0,108.0,93.0,83.0,107.0,97.0,77.0,107.0,97.0,73.0,99.0,91.0,0.464,0.17,,0.282,0.084,2.56,,2.24,1.22,-1.62,89.9,,83.9,90.1,83.5,0.35,0.35,0.229,0.175,0.175,0.197,0.204,0.278,0.324,,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.333,0.08
49,2024-08-17,745049,Groundout,field_out,True,656577,571670,Alex Jackson,Dylan Floro,0,96149710-cfd7-4148-98cc-d336e6058a7c,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,2.63,3.22,61.2,105.0,75.0,95.0,0.825,6.28,2.04,7.74,0.29,1.43,0.297,0.357,0.13,0.303,0.443,62.0,108.0,93.0,83.0,107.0,97.0,77.0,107.0,97.0,73.0,99.0,91.0,0.464,0.17,,0.282,0.084,2.56,,2.24,1.22,-1.62,89.9,,83.9,90.1,83.5,0.35,0.35,0.229,0.175,0.175,0.197,0.204,0.278,0.324,,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.333,0.08
50,2024-08-17,745049,Double,double,False,650490,571670,Yandy Díaz,Dylan Floro,0,146d5724-277b-4f56-b225-33612f5c4f1d,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,2.63,3.22,61.2,105.0,75.0,95.0,0.825,6.28,2.04,7.74,0.29,1.43,0.297,0.357,0.13,0.303,0.443,62.0,108.0,93.0,83.0,107.0,97.0,77.0,107.0,97.0,73.0,99.0,91.0,0.464,0.17,,0.282,0.084,2.56,,2.24,1.22,-1.62,89.9,,83.9,90.1,83.5,0.35,0.35,0.229,0.175,0.175,0.197,0.204,0.278,0.324,,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.333,0.08
51,2024-08-17,745049,Home Run,home_run,False,664040,571670,Brandon Lowe,Dylan Floro,1,dd2e60bf-c34c-461f-911a-273dfa96eee9,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,2.63,3.22,61.2,105.0,75.0,95.0,0.825,6.28,2.04,7.74,0.29,1.43,0.297,0.357,0.13,0.303,0.443,62.0,108.0,93.0,83.0,107.0,97.0,77.0,107.0,97.0,73.0,99.0,91.0,0.464,0.17,,0.282,0.084,2.56,,2.24,1.22,-1.62,89.9,,83.9,90.1,83.5,0.35,0.35,0.229,0.175,0.175,0.197,0.204,0.278,0.324,,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.333,0.08
52,2024-08-17,745049,Groundout,field_out,True,666624,571670,Christopher Morel,Dylan Floro,0,f2691af9-4eb4-4770-95cc-b3683dfc212c,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,2.63,3.22,61.2,105.0,75.0,95.0,0.825,6.28,2.04,7.74,0.29,1.43,0.297,0.357,0.13,0.303,0.443,62.0,108.0,93.0,83.0,107.0,97.0,77.0,107.0,97.0,73.0,99.0,91.0,0.464,0.17,,0.282,0.084,2.56,,2.24,1.22,-1.62,89.9,,83.9,90.1,83.5,0.35,0.35,0.229,0.175,0.175,0.197,0.204,0.278,0.324,,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.333,0.08
53,2024-08-17,745049,Strikeout,strikeout,True,553993,664076,Eugenio Suárez,Garrett Cleavinger,0,f452615a-9377-488d-8468-0e0391bd8203,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,2.77,3.97,52.0,96.0,115.0,101.0,0.725,10.73,4.33,6.92,0.52,1.15,0.217,0.411,0.194,0.302,0.415,,,,105.0,97.0,98.0,94.0,96.0,94.0,127.0,98.0,108.0,0.079,0.216,0.293,0.412,,1.6,0.66,-1.58,0.71,,96.2,90.7,,95.6,84.3,,,,0.094,0.188,0.225,0.164,0.218,0.376,0.262,0.286,0.342,,,,116.0,95.0,96.0,,,,,,,0.283,0.37,0.316,,,,,,,0.286,0.5,0.129
54,2024-08-17,745049,Flyout,field_out,True,621028,664076,Kevin Newman,Garrett Cleavinger,0,250c2f78-5bd6-4507-893d-cccfff4d03f0,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,2.77,3.97,52.0,96.0,115.0,101.0,0.725,10.73,4.33,6.92,0.52,1.15,0.217,0.411,0.194,0.302,0.415,,,,105.0,97.0,98.0,94.0,96.0,94.0,127.0,98.0,108.0,0.079,0.216,0.293,0.412,,1.6,0.66,-1.58,0.71,,96.2,90.7,,95.6,84.3,,,,0.094,0.188,0.225,0.164,0.218,0.376,0.262,0.286,0.342,,,,116.0,95.0,96.0,,,,,,,0.283,0.37,0.316,,,,,,,0.286,0.5,0.129
55,2024-08-17,745049,Flyout,field_out,True,672695,664076,Geraldo Perdomo,Garrett Cleavinger,0,5ba79dfe-d335-4119-ac4a-32ffa8f3ca4c,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,2.77,3.97,52.0,96.0,115.0,101.0,0.725,10.73,4.33,6.92,0.52,1.15,0.217,0.411,0.194,0.302,0.415,,,,105.0,97.0,98.0,94.0,96.0,94.0,127.0,98.0,108.0,0.079,0.216,0.293,0.412,,1.6,0.66,-1.58,0.71,,96.2,90.7,,95.6,84.3,,,,0.094,0.188,0.225,0.164,0.218,0.376,0.262,0.286,0.342,,,,116.0,95.0,96.0,,,,,,,0.283,0.37,0.316,,,,,,,0.286,0.5,0.129
56,2024-08-17,745049,Lineout,field_out,True,666139,573009,Josh Lowe,Joe Mantiply,0,5e2ebb68-b77f-4d45-b7c9-31ef861e13d7,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,3.47,3.32,49.1,103.0,79.0,98.0,0.769,7.48,2.55,8.21,0.18,1.43,0.219,0.452,0.151,0.329,0.405,61.0,105.0,102.0,104.0,98.0,92.0,85.0,105.0,95.0,,,,0.433,0.042,,,0.268,1.44,,3.11,,-0.34,89.4,,81.0,89.0,,0.275,0.373,0.289,0.0,0.0,0.273,,,,,,,,,,,,,,,,0.255,0.447,0.348,,,,83.0,99.0,99.0,0.258,-0.72,79.2,0.221,0.326,0.168
57,2024-08-17,745049,Single,single,False,691406,573009,Junior Caminero,Joe Mantiply,0,bedc62d5-16ea-4ac6-98db-5795e4d60414,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,3.47,3.32,49.1,103.0,79.0,98.0,0.769,7.48,2.55,8.21,0.18,1.43,0.219,0.452,0.151,0.329,0.405,61.0,105.0,102.0,104.0,98.0,92.0,85.0,105.0,95.0,,,,0.433,0.042,,,0.268,1.44,,3.11,,-0.34,89.4,,81.0,89.0,,0.275,0.373,0.289,0.0,0.0,0.273,,,,,,,,,,,,,,,,0.255,0.447,0.348,,,,83.0,99.0,99.0,0.258,-0.72,79.2,0.221,0.326,0.168
58,2024-08-17,745049,Flyout,field_out,True,666185,573009,Dylan Carlson,Joe Mantiply,0,77abfa28-991d-43d7-94ae-0a8a547fd9d6,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,3.47,3.32,49.1,103.0,79.0,98.0,0.769,7.48,2.55,8.21,0.18,1.43,0.219,0.452,0.151,0.329,0.405,61.0,105.0,102.0,104.0,98.0,92.0,85.0,105.0,95.0,,,,0.433,0.042,,,0.268,1.44,,3.11,,-0.34,89.4,,81.0,89.0,,0.275,0.373,0.289,0.0,0.0,0.273,,,,,,,,,,,,,,,,0.255,0.447,0.348,,,,83.0,99.0,99.0,0.258,-0.72,79.2,0.221,0.326,0.168
59,2024-08-17,745049,Forceout,force_out,True,676356,573009,Jonny DeLuca,Joe Mantiply,1,5460d6ce-2c1f-4651-803b-df3f9873ed0a,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,3.47,3.32,49.1,103.0,79.0,98.0,0.769,7.48,2.55,8.21,0.18,1.43,0.219,0.452,0.151,0.329,0.405,61.0,105.0,102.0,104.0,98.0,92.0,85.0,105.0,95.0,,,,0.433,0.042,,,0.268,1.44,,3.11,,-0.34,89.4,,81.0,89.0,,0.275,0.373,0.289,0.0,0.0,0.273,,,,,,,,,,,,,,,,0.255,0.447,0.348,,,,83.0,99.0,99.0,0.258,-0.72,79.2,0.221,0.326,0.168
60,2024-08-17,745049,Pop Out,field_out,True,645444,655889,Jose Herrera,Manuel Rodríguez,0,047555f5-1771-4f39-8d31-23e78bae9543,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.28,3.18,27.2,96.0,124.0,100.0,0.743,8.78,3.25,6.51,0.65,1.48,0.203,0.405,0.135,0.257,0.422,,,,93.0,85.0,83.0,103.0,93.0,90.0,147.0,104.0,115.0,0.319,0.196,,0.484,,0.61,,-0.78,2.23,,96.7,,,96.8,89.3,,,,0.133,0.133,0.303,0.175,0.316,0.351,,,,,,,,,,,,,,,,,,,,,,,,,0.308,0.385,0.123
61,2024-08-17,745049,Single,single,False,606466,655889,Ketel Marte,Manuel Rodríguez,0,d706b874-622a-49d1-bfbb-baf811646fa0,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.28,3.18,27.2,96.0,124.0,100.0,0.743,8.78,3.25,6.51,0.65,1.48,0.203,0.405,0.135,0.257,0.422,,,,93.0,85.0,83.0,103.0,93.0,90.0,147.0,104.0,115.0,0.319,0.196,,0.484,,0.61,,-0.78,2.23,,96.7,,,96.8,89.3,,,,0.133,0.133,0.303,0.175,0.316,0.351,,,,,,,,,,,,,,,,,,,,,,,,,0.308,0.385,0.123
62,2024-08-17,745049,Walk,walk,False,664983,655889,Jake McCarthy,Manuel Rodríguez,1,bef887c0-1c43-4a2f-bb94-5ea06532e86b,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.28,3.18,27.2,96.0,124.0,100.0,0.743,8.78,3.25,6.51,0.65,1.48,0.203,0.405,0.135,0.257,0.422,,,,93.0,85.0,83.0,103.0,93.0,90.0,147.0,104.0,115.0,0.319,0.196,,0.484,,0.61,,-0.78,2.23,,96.7,,,96.8,89.3,,,,0.133,0.133,0.303,0.175,0.316,0.351,,,,,,,,,,,,,,,,,,,,,,,,,0.308,0.385,0.123
63,2024-08-17,745049,Strikeout,strikeout,True,666971,655889,Lourdes Gurriel Jr.,Manuel Rodríguez,1,61777e8c-ba07-4bfd-a4ae-0873b69010da,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.28,3.18,27.2,96.0,124.0,100.0,0.743,8.78,3.25,6.51,0.65,1.48,0.203,0.405,0.135,0.257,0.422,,,,93.0,85.0,83.0,103.0,93.0,90.0,147.0,104.0,115.0,0.319,0.196,,0.484,,0.61,,-0.78,2.23,,96.7,,,96.8,89.3,,,,0.133,0.133,0.303,0.175,0.316,0.351,,,,,,,,,,,,,,,,,,,,,,,,,0.308,0.385,0.123
64,2024-08-17,745049,Catcher Interference,catcher_interf,False,605137,655889,Josh Bell,Manuel Rodríguez,0,e750a2e1-558d-40ec-ad69-cef25fb5a554,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.28,3.18,27.2,96.0,124.0,100.0,0.743,8.78,3.25,6.51,0.65,1.48,0.203,0.405,0.135,0.257,0.422,,,,93.0,85.0,83.0,103.0,93.0,90.0,147.0,104.0,115.0,0.319,0.196,,0.484,,0.61,,-0.78,2.23,,96.7,,,96.8,89.3,,,,0.133,0.133,0.303,0.175,0.316,0.351,,,,,,,,,,,,,,,,,,,,,,,,,0.308,0.385,0.123
65,2024-08-17,745049,Groundout,field_out,True,682998,663992,Corbin Carroll,Richard Lovelady,0,bfb5246d-8dbe-427e-b15c-cb8c20213f95,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,5.64,4.72,22.1,97.0,99.0,98.0,0.771,7.25,2.01,10.88,1.21,1.27,0.28,0.347,0.2,0.36,0.442,,,,61.0,99.0,98.0,97.0,94.0,90.0,115.0,98.0,104.0,0.353,0.179,,0.468,,-6.47,,-0.41,1.64,,92.4,,,92.2,85.5,,,,0.533,1.0,0.25,0.2,0.311,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.323,0.387,0.13
66,2024-08-17,745049,Double,double,False,670764,623149,Taylor Walls,Paul Sewald,0,734a3aa6-7bbf-4591-afe5-b26f3773d0e6,623149.0,paulsewald,Sewald,Right,Paul Sewald,ARI,4.15,4.17,34.2,100.0,117.0,103.0,0.788,9.61,2.6,8.05,1.04,0.57,0.302,0.365,0.219,0.375,0.489,88.0,62.0,70.0,118.0,101.0,99.0,,,,115.0,99.0,110.0,,0.601,,0.391,0.007,-0.53,,,1.03,1.37,91.3,,84.2,,83.0,,,,0.253,0.446,0.238,,,,0.204,0.367,0.257,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-08-17,745049,Hit By Pitch,hit_by_pitch,False,656577,623149,Alex Jackson,Paul Sewald,0,4a5d284c-7802-49fd-989b-181ac2b08323,623149.0,paulsewald,Sewald,Right,Paul Sewald,ARI,4.15,4.17,34.2,100.0,117.0,103.0,0.788,9.61,2.6,8.05,1.04,0.57,0.302,0.365,0.219,0.375,0.489,88.0,62.0,70.0,118.0,101.0,99.0,,,,115.0,99.0,110.0,,0.601,,0.391,0.007,-0.53,,,1.03,1.37,91.3,,84.2,,83.0,,,,0.253,0.446,0.238,,,,0.204,0.367,0.257,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-08-17,745049,Strikeout,strikeout,True,650490,623149,Yandy Díaz,Paul Sewald,0,07b3b851-b586-48d5-aae9-8ea07b3df043,623149.0,paulsewald,Sewald,Right,Paul Sewald,ARI,4.15,4.17,34.2,100.0,117.0,103.0,0.788,9.61,2.6,8.05,1.04,0.57,0.302,0.365,0.219,0.375,0.489,88.0,62.0,70.0,118.0,101.0,99.0,,,,115.0,99.0,110.0,,0.601,,0.391,0.007,-0.53,,,1.03,1.37,91.3,,84.2,,83.0,,,,0.253,0.446,0.238,,,,0.204,0.367,0.257,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-08-17,745049,Strikeout,strikeout,True,664040,623149,Brandon Lowe,Paul Sewald,0,705b6264-2b8d-442e-b9c5-99758421832d,623149.0,paulsewald,Sewald,Right,Paul Sewald,ARI,4.15,4.17,34.2,100.0,117.0,103.0,0.788,9.61,2.6,8.05,1.04,0.57,0.302,0.365,0.219,0.375,0.489,88.0,62.0,70.0,118.0,101.0,99.0,,,,115.0,99.0,110.0,,0.601,,0.391,0.007,-0.53,,,1.03,1.37,91.3,,84.2,,83.0,,,,0.253,0.446,0.238,,,,0.204,0.367,0.257,,,,,,,,,,,,,,,,,,,,,,,,
70,2024-08-17,745049,Strikeout,strikeout,True,666624,623149,Christopher Morel,Paul Sewald,0,e44752b3-7013-4536-8907-d3666478365d,623149.0,paulsewald,Sewald,Right,Paul Sewald,ARI,4.15,4.17,34.2,100.0,117.0,103.0,0.788,9.61,2.6,8.05,1.04,0.57,0.302,0.365,0.219,0.375,0.489,88.0,62.0,70.0,118.0,101.0,99.0,,,,115.0,99.0,110.0,,0.601,,0.391,0.007,-0.53,,,1.03,1.37,91.3,,84.2,,83.0,,,,0.253,0.446,0.238,,,,0.204,0.367,0.257,,,,,,,,,,,,,,,,,,,,,,,,
