,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
19,2024-08-04,746356,Double,double,False,664040,681293,Brandon Lowe,Spencer Arrighetti,1,5c48bf3f-ec8d-4811-af59-d98d09bdbb58,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,
20,2024-08-04,746356,Lineout,field_out,True,678554,681293,Curtis Mead,Spencer Arrighetti,0,9540e5c4-a362-4afd-8805-b20bc3992103,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,
21,2024-08-04,746356,Strikeout,strikeout,True,666139,681293,Josh Lowe,Spencer Arrighetti,0,e2dcf219-1e0e-4345-99f0-d9319b4c59de,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,
22,2024-08-04,746356,Groundout,field_out,True,514888,641302,Jose Altuve,Tyler Alexander,0,a7a4370e-0607-4852-a253-d3f3978f1c45,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,,,,91.0,110.0,104.0,114.0,107.0,109.0,96.0,103.0,101.0,0.221,0.325,0.186,,0.145,-0.14,-0.36,0.09,,-2.7,89.4,84.8,81.2,77.4,,0.213,0.48,0.248,0.276,0.551,0.199,,,,0.277,0.446,0.182,0.333,0.51,0.2,,,,60.0,112.0,105.0,0.123,-0.62,89.5,0.267,0.467,0.068
23,2024-08-04,746356,Flyout,field_out,True,608324,641302,Alex Bregman,Tyler Alexander,0,b70aafb7-24a4-40c4-9d45-49942c9a498a,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,,,,91.0,110.0,104.0,114.0,107.0,109.0,96.0,103.0,101.0,0.221,0.325,0.186,,0.145,-0.14,-0.36,0.09,,-2.7,89.4,84.8,81.2,77.4,,0.213,0.48,0.248,0.276,0.551,0.199,,,,0.277,0.446,0.182,0.333,0.51,0.2,,,,60.0,112.0,105.0,0.123,-0.62,89.5,0.267,0.467,0.068
24,2024-08-04,746356,Single,single,False,670541,641302,Yordan Alvarez,Tyler Alexander,0,f01c63fd-90ba-48a0-9891-fa20858c80e3,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,,,,91.0,110.0,104.0,114.0,107.0,109.0,96.0,103.0,101.0,0.221,0.325,0.186,,0.145,-0.14,-0.36,0.09,,-2.7,89.4,84.8,81.2,77.4,,0.213,0.48,0.248,0.276,0.551,0.199,,,,0.277,0.446,0.182,0.333,0.51,0.2,,,,60.0,112.0,105.0,0.123,-0.62,89.5,0.267,0.467,0.068
25,2024-08-04,746356,Strikeout,strikeout,True,673237,641302,Yainer Diaz,Tyler Alexander,0,cd6584ff-f0a2-4472-8f45-dd8ad005daca,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,,,,91.0,110.0,104.0,114.0,107.0,109.0,96.0,103.0,101.0,0.221,0.325,0.186,,0.145,-0.14,-0.36,0.09,,-2.7,89.4,84.8,81.2,77.4,,0.213,0.48,0.248,0.276,0.551,0.199,,,,0.277,0.446,0.182,0.333,0.51,0.2,,,,60.0,112.0,105.0,0.123,-0.62,89.5,0.267,0.467,0.068
26,2024-08-04,746356,Strikeout,strikeout,True,642350,681293,Jose Siri,Spencer Arrighetti,0,97f86ab8-2e1b-45c9-a41b-4bd2844ba631,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,
27,2024-08-04,746356,Strikeout,strikeout,True,666163,681293,Ben Rortvedt,Spencer Arrighetti,0,daefdff6-06fe-48ad-ada9-bef9f85c3457,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,
28,2024-08-04,746356,Walk,walk,False,670764,681293,Taylor Walls,Spencer Arrighetti,0,cf76ff96-7674-4f57-9194-8aec1a3dadf6,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,
29,2024-08-04,746356,Caught Stealing 2B,caught_stealing_2b,True,670224,681293,Kameron Misner,Spencer Arrighetti,0,909dd988-3f55-414c-b3f2-a038608ffa03,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,
30,2024-08-04,746356,Strikeout,strikeout,True,665161,641302,Jeremy Peña,Tyler Alexander,0,2f1961b2-b91d-4f00-91aa-eab9b471bcce,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,,,,91.0,110.0,104.0,114.0,107.0,109.0,96.0,103.0,101.0,0.221,0.325,0.186,,0.145,-0.14,-0.36,0.09,,-2.7,89.4,84.8,81.2,77.4,,0.213,0.48,0.248,0.276,0.551,0.199,,,,0.277,0.446,0.182,0.333,0.51,0.2,,,,60.0,112.0,105.0,0.123,-0.62,89.5,0.267,0.467,0.068
31,2024-08-04,746356,Flyout,field_out,True,572138,641302,Jon Singleton,Tyler Alexander,0,259ef97e-d4e6-4d56-93c8-1193fcea524e,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,,,,91.0,110.0,104.0,114.0,107.0,109.0,96.0,103.0,101.0,0.221,0.325,0.186,,0.145,-0.14,-0.36,0.09,,-2.7,89.4,84.8,81.2,77.4,,0.213,0.48,0.248,0.276,0.551,0.199,,,,0.277,0.446,0.182,0.333,0.51,0.2,,,,60.0,112.0,105.0,0.123,-0.62,89.5,0.267,0.467,0.068
32,2024-08-04,746356,Lineout,field_out,True,643289,641302,Mauricio Dubón,Tyler Alexander,0,d287b4df-2384-4046-9516-afcb863a6591,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,,,,91.0,110.0,104.0,114.0,107.0,109.0,96.0,103.0,101.0,0.221,0.325,0.186,,0.145,-0.14,-0.36,0.09,,-2.7,89.4,84.8,81.2,77.4,,0.213,0.48,0.248,0.276,0.551,0.199,,,,0.277,0.446,0.182,0.333,0.51,0.2,,,,60.0,112.0,105.0,0.123,-0.62,89.5,0.267,0.467,0.068
33,2024-08-04,746356,Strikeout,strikeout,True,670224,681293,Kameron Misner,Spencer Arrighetti,0,a6c2e23b-89b8-4fac-90f8-6dbc64fb93ac,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,
34,2024-08-04,746356,Strikeout,strikeout,True,666185,681293,Dylan Carlson,Spencer Arrighetti,0,9341020d-7103-4014-9874-a3d25a2b42a3,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,89.0,100.0,99.0,116.0,92.0,100.0,63.0,100.0,98.0,0.412,0.194,0.113,0.195,0.086,-0.95,0.98,1.47,0.92,-2.98,94.1,88.2,85.4,81.0,78.4,0.29,0.489,0.209,0.245,0.439,0.239,0.152,0.263,0.419,0.107,0.214,0.413,0.429,0.571,0.38,,,,,,,,,,,,
