,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
36,2024-08-16,746438,Flyout,field_out,True,656716,543037,Zach McKinstry,Gerrit Cole,0,860593c5-26e2-4b3b-b1d9-b19f948088ec,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,,,,127.0,107.0,112.0,,0.457,0.147,0.038,-0.79,,0.58,-5.03,96.0,88.3,,88.3,0.239,0.478,0.217,0.4,0.8,0.158,,,,0.238,0.286,0.301,103.0,99.0,106.0,100.0,105.0,105.0,0.169,0.19,-1.7,2.48,91.2,82.9,0.163,0.186,0.366,0.378,0.703,0.233,,,
37,2024-08-16,746438,Strikeout,strikeout,True,700242,543037,Trey Sweeney,Gerrit Cole,0,f79e6c05-810a-4bec-9bc3-9ce9dc63de55,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,,,,127.0,107.0,112.0,,0.457,0.147,0.038,-0.79,,0.58,-5.03,96.0,88.3,,88.3,0.239,0.478,0.217,0.4,0.8,0.158,,,,0.238,0.286,0.301,103.0,99.0,106.0,100.0,105.0,105.0,0.169,0.19,-1.7,2.48,91.2,82.9,0.163,0.186,0.366,0.378,0.703,0.233,,,
38,2024-08-16,746438,Lineout,field_out,True,668670,543037,Jake Rogers,Gerrit Cole,0,59f243bd-382f-42a9-b63f-7723d909d17a,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,,,,127.0,107.0,112.0,,0.457,0.147,0.038,-0.79,,0.58,-5.03,96.0,88.3,,88.3,0.239,0.478,0.217,0.4,0.8,0.158,,,,0.238,0.286,0.301,103.0,99.0,106.0,100.0,105.0,105.0,0.169,0.19,-1.7,2.48,91.2,82.9,0.163,0.186,0.366,0.378,0.703,0.233,,,
39,2024-08-16,746438,Strikeout,strikeout,True,519317,676428,Giancarlo Stanton,Brant Hurter,0,82297d76-2d81-4e75-a734-91ab996f3bd3,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
40,2024-08-16,746438,Groundout,field_out,True,657077,676428,Alex Verdugo,Brant Hurter,0,906a921d-d9fb-4325-adcc-91886c2ba461,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
41,2024-08-16,746438,Groundout,field_out,True,683011,676428,Anthony Volpe,Brant Hurter,0,c060e62a-4cb3-47da-b1ae-d06af79c7e70,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
42,2024-08-16,746438,Flyout,field_out,True,678009,543037,Parker Meadows,Gerrit Cole,0,b8418022-c28d-4f26-96ff-5858060cbb82,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,,,,127.0,107.0,112.0,,0.457,0.147,0.038,-0.79,,0.58,-5.03,96.0,88.3,,88.3,0.239,0.478,0.217,0.4,0.8,0.158,,,,0.238,0.286,0.301,103.0,99.0,106.0,100.0,105.0,105.0,0.169,0.19,-1.7,2.48,91.2,82.9,0.163,0.186,0.366,0.378,0.703,0.233,,,
43,2024-08-16,746438,Single,single,False,681481,543037,Kerry Carpenter,Gerrit Cole,0,52806883-18bb-408f-a389-9ba2b47e072e,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,,,,127.0,107.0,112.0,,0.457,0.147,0.038,-0.79,,0.58,-5.03,96.0,88.3,,88.3,0.239,0.478,0.217,0.4,0.8,0.158,,,,0.238,0.286,0.301,103.0,99.0,106.0,100.0,105.0,105.0,0.169,0.19,-1.7,2.48,91.2,82.9,0.163,0.186,0.366,0.378,0.703,0.233,,,
44,2024-08-16,746438,Single,single,False,663837,543037,Matt Vierling,Gerrit Cole,1,bad0a2ae-6b22-43dd-ace0-f5f50911bf9e,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,,,,127.0,107.0,112.0,,0.457,0.147,0.038,-0.79,,0.58,-5.03,96.0,88.3,,88.3,0.239,0.478,0.217,0.4,0.8,0.158,,,,0.238,0.286,0.301,103.0,99.0,106.0,100.0,105.0,105.0,0.169,0.19,-1.7,2.48,91.2,82.9,0.163,0.186,0.366,0.378,0.703,0.233,,,
45,2024-08-16,746438,Groundout,field_out,True,676632,543037,Bligh Madris,Gerrit Cole,1,f45edd9d-58fa-4a5f-aaa4-3fb7666ae90b,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,,,,127.0,107.0,112.0,,0.457,0.147,0.038,-0.79,,0.58,-5.03,96.0,88.3,,88.3,0.239,0.478,0.217,0.4,0.8,0.158,,,,0.238,0.286,0.301,103.0,99.0,106.0,100.0,105.0,105.0,0.169,0.19,-1.7,2.48,91.2,82.9,0.163,0.186,0.366,0.378,0.703,0.233,,,
46,2024-08-16,746438,Strikeout,strikeout,True,690291,543037,Jace Jung,Gerrit Cole,0,0ce7c90f-4a26-4cea-b6ff-481227606a01,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,,,,127.0,107.0,112.0,,0.457,0.147,0.038,-0.79,,0.58,-5.03,96.0,88.3,,88.3,0.239,0.478,0.217,0.4,0.8,0.158,,,,0.238,0.286,0.301,103.0,99.0,106.0,100.0,105.0,105.0,0.169,0.19,-1.7,2.48,91.2,82.9,0.163,0.186,0.366,0.378,0.703,0.233,,,
47,2024-08-16,746438,Double,double,False,624431,676428,Jose Trevino,Brant Hurter,0,43e23f0c-6bd3-4d1d-8a6d-7b590374d62c,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
48,2024-08-16,746438,Strikeout,strikeout,True,518934,676428,DJ LeMahieu,Brant Hurter,0,8564228d-9d4b-4f3e-887a-21be9e76639d,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
49,2024-08-16,746438,Pop Out,field_out,True,672724,676428,Oswald Peraza,Brant Hurter,0,d35c505a-d99d-466e-a3fe-75abea9ccc4e,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
50,2024-08-16,746438,Groundout,field_out,True,650402,676428,Gleyber Torres,Brant Hurter,0,a93e72c5-376b-447f-a1c6-ada15928ec71,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
51,2024-08-16,746438,Strikeout,strikeout,True,669234,596133,Justyn-Henry Malloy,Luke Weaver,0,ad1017ad-5344-4d7f-ab7e-9156148d6579,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,3.17,3.81,71.0,98.0,123.0,103.0,0.707,9.89,2.92,5.83,1.14,0.85,0.208,0.427,0.14,0.281,0.36,109.0,103.0,103.0,138.0,96.0,104.0,,,,,,,,0.464,,0.288,0.45,,,0.65,95.5,88.5,,,0.192,0.374,0.295,0.176,0.282,0.437,,,,,,,101.0,69.0,82.0,110.0,99.0,103.0,0.236,0.012,1.36,1.45,91.3,82.6,,,,0.182,0.424,0.216,,,
52,2024-08-16,746438,Flyout,field_out,True,656716,596133,Zach McKinstry,Luke Weaver,0,d1379673-83dd-4d19-bccf-e361b8c84a5e,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,3.17,3.81,71.0,98.0,123.0,103.0,0.707,9.89,2.92,5.83,1.14,0.85,0.208,0.427,0.14,0.281,0.36,109.0,103.0,103.0,138.0,96.0,104.0,,,,,,,,0.464,,0.288,0.45,,,0.65,95.5,88.5,,,0.192,0.374,0.295,0.176,0.282,0.437,,,,,,,101.0,69.0,82.0,110.0,99.0,103.0,0.236,0.012,1.36,1.45,91.3,82.6,,,,0.182,0.424,0.216,,,
53,2024-08-16,746438,Single,single,False,700242,596133,Trey Sweeney,Luke Weaver,0,c254d11d-fc01-4213-ad57-35814140aa85,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,3.17,3.81,71.0,98.0,123.0,103.0,0.707,9.89,2.92,5.83,1.14,0.85,0.208,0.427,0.14,0.281,0.36,109.0,103.0,103.0,138.0,96.0,104.0,,,,,,,,0.464,,0.288,0.45,,,0.65,95.5,88.5,,,0.192,0.374,0.295,0.176,0.282,0.437,,,,,,,101.0,69.0,82.0,110.0,99.0,103.0,0.236,0.012,1.36,1.45,91.3,82.6,,,,0.182,0.424,0.216,,,
54,2024-08-16,746438,Field Error,field_error,False,668670,596133,Jake Rogers,Luke Weaver,1,c16833fc-356f-402d-8153-36e92e100f8e,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,3.17,3.81,71.0,98.0,123.0,103.0,0.707,9.89,2.92,5.83,1.14,0.85,0.208,0.427,0.14,0.281,0.36,109.0,103.0,103.0,138.0,96.0,104.0,,,,,,,,0.464,,0.288,0.45,,,0.65,95.5,88.5,,,0.192,0.374,0.295,0.176,0.282,0.437,,,,,,,101.0,69.0,82.0,110.0,99.0,103.0,0.236,0.012,1.36,1.45,91.3,82.6,,,,0.182,0.424,0.216,,,
55,2024-08-16,746438,Pop Out,field_out,True,678009,596133,Parker Meadows,Luke Weaver,1,20f604df-d467-4b87-96d9-87a39ddb0766,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,3.17,3.81,71.0,98.0,123.0,103.0,0.707,9.89,2.92,5.83,1.14,0.85,0.208,0.427,0.14,0.281,0.36,109.0,103.0,103.0,138.0,96.0,104.0,,,,,,,,0.464,,0.288,0.45,,,0.65,95.5,88.5,,,0.192,0.374,0.295,0.176,0.282,0.437,,,,,,,101.0,69.0,82.0,110.0,99.0,103.0,0.236,0.012,1.36,1.45,91.3,82.6,,,,0.182,0.424,0.216,,,
56,2024-08-16,746438,Pop Out,field_out,True,665742,676428,Juan Soto,Brant Hurter,0,0597052a-34a1-45b7-9178-47539a1f5037,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
57,2024-08-16,746438,Home Run,home_run,False,592450,676428,Aaron Judge,Brant Hurter,0,25354af4-ba61-4f22-b021-39378d0c3e37,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
58,2024-08-16,746438,Strikeout,strikeout,True,519317,676428,Giancarlo Stanton,Brant Hurter,0,bd8fee3b-ee90-4b05-84b7-e842eec51ba8,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
59,2024-08-16,746438,Strikeout,strikeout,True,657077,676428,Alex Verdugo,Brant Hurter,0,cd405a87-5602-42cd-b5f5-4d0a8e2f888f,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
60,2024-08-16,746438,Pop Out,field_out,True,681481,592454,Kerry Carpenter,Tommy Kahnle,0,7c99e6e9-1276-4927-9c72-934b08a1c2c4,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,NYY,1.57,3.01,34.1,96.0,112.0,97.0,0.639,9.7,4.19,5.77,1.05,2.41,0.136,0.5,0.136,0.216,0.364,120.0,96.0,99.0,83.0,98.0,91.0,76.0,92.0,88.0,116.0,93.0,95.0,0.013,0.204,0.064,0.719,-2.22,-24.88,1.51,2.22,94.3,87.6,93.0,86.4,0.238,0.524,0.286,0.147,0.232,0.404,,,,0.143,0.286,0.143,,,,,,,,,,,,,,,,,,,,,
61,2024-08-16,746438,Groundout,field_out,True,663837,592454,Matt Vierling,Tommy Kahnle,0,2ec739b2-d114-43cf-9f5d-029e662a9dc4,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,NYY,1.57,3.01,34.1,96.0,112.0,97.0,0.639,9.7,4.19,5.77,1.05,2.41,0.136,0.5,0.136,0.216,0.364,120.0,96.0,99.0,83.0,98.0,91.0,76.0,92.0,88.0,116.0,93.0,95.0,0.013,0.204,0.064,0.719,-2.22,-24.88,1.51,2.22,94.3,87.6,93.0,86.4,0.238,0.524,0.286,0.147,0.232,0.404,,,,0.143,0.286,0.143,,,,,,,,,,,,,,,,,,,,,
62,2024-08-16,746438,Groundout,field_out,True,676632,592454,Bligh Madris,Tommy Kahnle,0,fe9a2396-ca97-493a-8493-206c15512b32,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,NYY,1.57,3.01,34.1,96.0,112.0,97.0,0.639,9.7,4.19,5.77,1.05,2.41,0.136,0.5,0.136,0.216,0.364,120.0,96.0,99.0,83.0,98.0,91.0,76.0,92.0,88.0,116.0,93.0,95.0,0.013,0.204,0.064,0.719,-2.22,-24.88,1.51,2.22,94.3,87.6,93.0,86.4,0.238,0.524,0.286,0.147,0.232,0.404,,,,0.143,0.286,0.143,,,,,,,,,,,,,,,,,,,,,
63,2024-08-16,746438,Groundout,field_out,True,683011,676428,Anthony Volpe,Brant Hurter,0,64529449-8000-458c-8a5b-fc60a0270456,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
64,2024-08-16,746438,Groundout,field_out,True,624431,676428,Jose Trevino,Brant Hurter,0,d456aa3b-096c-456e-ab53-ea30cc5a1a81,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
65,2024-08-16,746438,Lineout,field_out,True,518934,676428,DJ LeMahieu,Brant Hurter,0,34dc3529-b630-4880-a0b1-da0b2eb29281,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351
66,2024-08-16,746438,Strikeout,strikeout,True,690291,605280,Jace Jung,Clay Holmes,0,d556385a-af77-461a-b545-8d06d53446cc,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,2.72,2.77,53.0,99.0,135.0,108.0,0.726,10.19,2.72,8.66,0.34,3.5,0.204,0.408,0.204,0.272,0.43,,,,,,,100.0,95.0,101.0,183.0,103.0,115.0,0.543,,0.457,,,-0.98,2.37,,,,96.6,85.6,,,,,,,0.342,0.462,0.194,0.098,0.122,0.426,,,,,,,,,,,,,,,,,,,0.149,0.17,0.375
67,2024-08-16,746438,Strikeout,strikeout,True,669234,605280,Justyn-Henry Malloy,Clay Holmes,0,b6f9a106-90b9-4ab5-858d-cfd7046dc0ec,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,2.72,2.77,53.0,99.0,135.0,108.0,0.726,10.19,2.72,8.66,0.34,3.5,0.204,0.408,0.204,0.272,0.43,,,,,,,100.0,95.0,101.0,183.0,103.0,115.0,0.543,,0.457,,,-0.98,2.37,,,,96.6,85.6,,,,,,,0.342,0.462,0.194,0.098,0.122,0.426,,,,,,,,,,,,,,,,,,,0.149,0.17,0.375
68,2024-08-16,746438,Lineout,field_out,True,656716,605280,Zach McKinstry,Clay Holmes,0,cd9369ea-b8ac-4ebd-ad51-5d9f2980fdf1,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,2.72,2.77,53.0,99.0,135.0,108.0,0.726,10.19,2.72,8.66,0.34,3.5,0.204,0.408,0.204,0.272,0.43,,,,,,,100.0,95.0,101.0,183.0,103.0,115.0,0.543,,0.457,,,-0.98,2.37,,,,96.6,85.6,,,,,,,0.342,0.462,0.194,0.098,0.122,0.426,,,,,,,,,,,,,,,,,,,0.149,0.17,0.375
