,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
38,2024-07-14,746932,Flyout,field_out,True,646240,672582,Rafael Devers,Angel Zerpa,0,a788cdb4-c8ff-401e-a9f7-1c74890c787e,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,58.0,102.0,90.0,71.0,99.0,89.0,94.0,106.0,106.0,113.0,108.0,114.0,0.42,0.215,0.251,0.114,0.75,-0.16,0.58,-3.88,95.4,88.5,96.0,86.3,0.297,0.311,0.13,0.313,0.688,0.2,0.233,0.367,0.176,0.273,0.273,0.146,,,,,,,,,,,,,,,,,,,,,
39,2024-07-14,746932,Groundout,field_out,True,664728,678394,Kyle Isbel,Brayan Bello,0,3aa84aa4-58c8-448e-a6f6-f17fc51ba6be,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,
40,2024-07-14,746932,Flyout,field_out,True,624428,678394,Adam Frazier,Brayan Bello,0,96a65d7d-db61-445c-8966-5ee600ae9943,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,
41,2024-07-14,746932,Strikeout,strikeout,True,677951,678394,Bobby Witt Jr.,Brayan Bello,0,7747efac-af47-41b7-9421-89e0e6720b21,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,
42,2024-07-14,746932,Strikeout,strikeout,True,641933,669674,Tyler O'Neill,Sam Long,0,270bcb32-5850-41ee-b8a1-477465e10fec,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259,0.333,0.418,0.242,0.394,0.239,0.143,0.143,0.25,0.2,0.2,0.3,,,,,,,,,,,,,,,
43,2024-07-14,746932,Flyout,field_out,True,677800,669674,Wilyer Abreu,Sam Long,0,6e0c9eb5-e605-4177-b53a-f19bc53b2a10,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259,0.333,0.418,0.242,0.394,0.239,0.143,0.143,0.25,0.2,0.2,0.3,,,,,,,,,,,,,,,
44,2024-07-14,746932,Flyout,field_out,True,642086,669674,Dominic Smith,Sam Long,0,d11e9a36-5abb-4193-8185-c4fbcf1d99af,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259,0.333,0.418,0.242,0.394,0.239,0.143,0.143,0.25,0.2,0.2,0.3,,,,,,,,,,,,,,,
45,2024-07-14,746932,Lineout,field_out,True,686469,678394,Vinnie Pasquantino,Brayan Bello,0,7637e937-a5b4-4350-8562-adadb1d8e163,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,
46,2024-07-14,746932,Home Run,home_run,False,521692,678394,Salvador Perez,Brayan Bello,0,22219321-270d-49a4-abb2-63f8267a46b1,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,
47,2024-07-14,746932,Groundout,field_out,True,686681,678394,Michael Massey,Brayan Bello,0,2a0beef8-b365-41d9-9804-ad5e8d4ed0bd,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,
48,2024-07-14,746932,Strikeout,strikeout,True,592669,678394,Hunter Renfroe,Brayan Bello,0,8b57fce5-029f-4f20-b1f2-2d43023503f4,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,
49,2024-07-14,746932,Groundout,field_out,True,624512,669674,Reese McGuire,Sam Long,0,e12bc570-9b0b-4969-a492-b78dbc8733ff,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259,0.333,0.418,0.242,0.394,0.239,0.143,0.143,0.25,0.2,0.2,0.3,,,,,,,,,,,,,,,
50,2024-07-14,746932,Strikeout,strikeout,True,678882,669674,Ceddanne Rafaela,Sam Long,0,7d84f188-aac7-45bd-bea6-047ca965f8b0,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259,0.333,0.418,0.242,0.394,0.239,0.143,0.143,0.25,0.2,0.2,0.3,,,,,,,,,,,,,,,
51,2024-07-14,746932,Single,single,False,680776,669674,Jarren Duran,Sam Long,0,01df35f2-fc8a-4738-80d3-fec6f68e3056,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259,0.333,0.418,0.242,0.394,0.239,0.143,0.143,0.25,0.2,0.2,0.3,,,,,,,,,,,,,,,
52,2024-07-14,746932,Single,single,False,666152,669674,David Hamilton,Sam Long,1,ec6f56a9-d837-4baa-bead-45f14ac5573d,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259,0.333,0.418,0.242,0.394,0.239,0.143,0.143,0.25,0.2,0.2,0.3,,,,,,,,,,,,,,,
53,2024-07-14,746932,Groundout,field_out,True,608701,670167,Rob Refsnyder,John Schreiber,0,2e8dbb8e-bd96-4424-ac07-a9f962382086,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,0.079,-1.64,1.15,-0.04,-3.88,92.7,86.1,91.8,80.9,0.292,0.354,0.113,0.429,0.5,0.214,0.121,0.212,0.273,0.346,0.538,0.193,,,,,,,91.0,101.0,90.0,0.152,1.36,88.7,0.273,0.364,0.25,,,,,,
54,2024-07-14,746932,Groundout,field_out,True,641658,678394,Garrett Hampson,Brayan Bello,0,8b50cf80-0549-421f-a4e6-a6dab716b626,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,
55,2024-07-14,746932,Walk,walk,False,666023,678394,Freddy Fermin,Brayan Bello,0,202f8583-9907-44be-9137-def328f2f017,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,
56,2024-07-14,746932,Pop Out,field_out,True,679845,657514,Nick Loftin,Brennan Bernardino,1,416b1c2d-7add-478e-839f-ba8daf782a8c,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,2.53,3.54,32.0,98.0,93.0,93.0,0.837,8.16,3.94,7.59,0.28,1.16,0.27,0.348,0.18,0.281,0.515,,,,,,,85.0,104.0,93.0,82.0,99.0,92.0,0.514,,0.051,,,2.0,2.84,,,,91.3,84.4,0.234,0.297,0.189,,,,0.0,0.0,0.091,,,,0.214,0.357,0.23,,,,124.0,76.0,77.0,0.104,-2.71,87.1,0.429,0.571,0.063,94.0,95.0,100.0,0.332,-0.65,78.7
57,2024-07-14,746932,Strikeout,strikeout,True,672580,657514,Maikel Garcia,Brennan Bernardino,0,3fdd11fd-6781-412c-9a3f-6800b55c524d,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,2.53,3.54,32.0,98.0,93.0,93.0,0.837,8.16,3.94,7.59,0.28,1.16,0.27,0.348,0.18,0.281,0.515,,,,,,,85.0,104.0,93.0,82.0,99.0,92.0,0.514,,0.051,,,2.0,2.84,,,,91.3,84.4,0.234,0.297,0.189,,,,0.0,0.0,0.091,,,,0.214,0.357,0.23,,,,124.0,76.0,77.0,0.104,-2.71,87.1,0.429,0.571,0.063,94.0,95.0,100.0,0.332,-0.65,78.7
58,2024-07-14,746932,Walk,walk,False,646240,519293,Rafael Devers,Will Smith,0,8d416c10-7eb8-472c-bb7d-23010c638d81,519293.0,willsmith,"Smith, W",Left,Will Smith,KCR,4.85,5.47,29.2,98.0,87.0,96.0,0.764,5.76,3.34,9.1,1.21,0.55,0.242,0.434,0.192,0.293,0.428,80.0,101.0,92.0,62.0,97.0,87.0,,,,113.0,100.0,105.0,,0.322,0.445,0.136,-1.31,,0.85,-0.65,91.3,85.8,,80.5,,,,0.222,0.444,0.355,0.196,0.304,0.32,0.341,0.523,0.091,0.25,0.25,0.308,,,,,,,,,,,,,71.0,93.0,98.0,0.097,-0.01,76.2
59,2024-07-14,746932,Strikeout,strikeout,True,641933,519293,Tyler O'Neill,Will Smith,0,41b81f24-ddc0-415c-aba8-4da180ec2262,519293.0,willsmith,"Smith, W",Left,Will Smith,KCR,4.85,5.47,29.2,98.0,87.0,96.0,0.764,5.76,3.34,9.1,1.21,0.55,0.242,0.434,0.192,0.293,0.428,80.0,101.0,92.0,62.0,97.0,87.0,,,,113.0,100.0,105.0,,0.322,0.445,0.136,-1.31,,0.85,-0.65,91.3,85.8,,80.5,,,,0.222,0.444,0.355,0.196,0.304,0.32,0.341,0.523,0.091,0.25,0.25,0.308,,,,,,,,,,,,,71.0,93.0,98.0,0.097,-0.01,76.2
60,2024-07-14,746932,Groundout,field_out,True,657136,519293,Connor Wong,Will Smith,1,0298ed26-edbf-4db7-8ade-b2b14c9fcf0a,519293.0,willsmith,"Smith, W",Left,Will Smith,KCR,4.85,5.47,29.2,98.0,87.0,96.0,0.764,5.76,3.34,9.1,1.21,0.55,0.242,0.434,0.192,0.293,0.428,80.0,101.0,92.0,62.0,97.0,87.0,,,,113.0,100.0,105.0,,0.322,0.445,0.136,-1.31,,0.85,-0.65,91.3,85.8,,80.5,,,,0.222,0.444,0.355,0.196,0.304,0.32,0.341,0.523,0.091,0.25,0.25,0.308,,,,,,,,,,,,,71.0,93.0,98.0,0.097,-0.01,76.2
61,2024-07-14,746932,Single,single,False,642086,519293,Dominic Smith,Will Smith,1,517aef17-c473-4dfa-9158-aa160bbc9f76,519293.0,willsmith,"Smith, W",Left,Will Smith,KCR,4.85,5.47,29.2,98.0,87.0,96.0,0.764,5.76,3.34,9.1,1.21,0.55,0.242,0.434,0.192,0.293,0.428,80.0,101.0,92.0,62.0,97.0,87.0,,,,113.0,100.0,105.0,,0.322,0.445,0.136,-1.31,,0.85,-0.65,91.3,85.8,,80.5,,,,0.222,0.444,0.355,0.196,0.304,0.32,0.341,0.523,0.091,0.25,0.25,0.308,,,,,,,,,,,,,71.0,93.0,98.0,0.097,-0.01,76.2
62,2024-07-14,746932,Strikeout,strikeout,True,624512,519293,Reese McGuire,Will Smith,0,6ab6f834-6e62-442c-b1df-139faf798e55,519293.0,willsmith,"Smith, W",Left,Will Smith,KCR,4.85,5.47,29.2,98.0,87.0,96.0,0.764,5.76,3.34,9.1,1.21,0.55,0.242,0.434,0.192,0.293,0.428,80.0,101.0,92.0,62.0,97.0,87.0,,,,113.0,100.0,105.0,,0.322,0.445,0.136,-1.31,,0.85,-0.65,91.3,85.8,,80.5,,,,0.222,0.444,0.355,0.196,0.304,0.32,0.341,0.523,0.091,0.25,0.25,0.308,,,,,,,,,,,,,71.0,93.0,98.0,0.097,-0.01,76.2
63,2024-07-14,746932,Strikeout,strikeout,True,677951,445276,Bobby Witt Jr.,Kenley Jansen,0,0461ec77-649a-491b-9fb4-09919d362240,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,2.16,3.19,33.1,108.0,122.0,114.0,0.763,10.26,3.51,6.21,0.0,0.61,0.284,0.37,0.16,0.247,0.51,,,,,,,106.0,112.0,127.0,100.0,112.0,116.0,0.057,,0.047,,,1.61,3.0,,,,94.0,83.1,0.2,0.2,0.35,,,,0.0,0.0,0.0,,,,,,,,,,125.0,108.0,113.0,0.895,1.25,92.1,0.21,0.26,0.258,,,,,,
64,2024-07-14,746932,Strikeout,strikeout,True,686469,445276,Vinnie Pasquantino,Kenley Jansen,0,efb80f13-f86a-4041-bb74-0ec9486962ea,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,2.16,3.19,33.1,108.0,122.0,114.0,0.763,10.26,3.51,6.21,0.0,0.61,0.284,0.37,0.16,0.247,0.51,,,,,,,106.0,112.0,127.0,100.0,112.0,116.0,0.057,,0.047,,,1.61,3.0,,,,94.0,83.1,0.2,0.2,0.35,,,,0.0,0.0,0.0,,,,,,,,,,125.0,108.0,113.0,0.895,1.25,92.1,0.21,0.26,0.258,,,,,,
65,2024-07-14,746932,Strikeout,strikeout,True,521692,445276,Salvador Perez,Kenley Jansen,0,761a5d61-f3f3-4e43-9346-08566cb8214b,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,2.16,3.19,33.1,108.0,122.0,114.0,0.763,10.26,3.51,6.21,0.0,0.61,0.284,0.37,0.16,0.247,0.51,,,,,,,106.0,112.0,127.0,100.0,112.0,116.0,0.057,,0.047,,,1.61,3.0,,,,94.0,83.1,0.2,0.2,0.35,,,,0.0,0.0,0.0,,,,,,,,,,125.0,108.0,113.0,0.895,1.25,92.1,0.21,0.26,0.258,,,,,,
66,2024-07-14,746932,Flyout,field_out,True,678882,663704,Ceddanne Rafaela,James McArthur,0,3b986472-1c96-4b6c-8b6b-a3481f932ee1,663704.0,jamesmcarthur,McArthur,Right,James McArthur,KCR,3.99,3.96,38.1,100.0,110.0,104.0,0.735,7.04,1.64,10.1,1.17,2.13,0.174,0.421,0.132,0.314,0.442,,,,80.0,95.0,89.0,98.0,97.0,97.0,100.0,91.0,99.0,0.378,0.059,0.225,,4.71,0.76,-0.64,,94.9,,95.1,87.7,0.299,0.448,0.146,,,,0.304,0.522,0.431,0.0,0.0,0.176,0.308,0.462,0.333,,,,,,,,,,,,,138.0,108.0,119.0,0.338,-1.94,83.5
67,2024-07-14,746932,Groundout,field_out,True,680776,663704,Jarren Duran,James McArthur,0,cdf68e1a-3660-44a3-b8b4-6cc392107b1c,663704.0,jamesmcarthur,McArthur,Right,James McArthur,KCR,3.99,3.96,38.1,100.0,110.0,104.0,0.735,7.04,1.64,10.1,1.17,2.13,0.174,0.421,0.132,0.314,0.442,,,,80.0,95.0,89.0,98.0,97.0,97.0,100.0,91.0,99.0,0.378,0.059,0.225,,4.71,0.76,-0.64,,94.9,,95.1,87.7,0.299,0.448,0.146,,,,0.304,0.522,0.431,0.0,0.0,0.176,0.308,0.462,0.333,,,,,,,,,,,,,138.0,108.0,119.0,0.338,-1.94,83.5
68,2024-07-14,746932,Single,single,False,666152,663704,David Hamilton,James McArthur,0,47a4ae92-9dc9-416c-9503-137ace296528,663704.0,jamesmcarthur,McArthur,Right,James McArthur,KCR,3.99,3.96,38.1,100.0,110.0,104.0,0.735,7.04,1.64,10.1,1.17,2.13,0.174,0.421,0.132,0.314,0.442,,,,80.0,95.0,89.0,98.0,97.0,97.0,100.0,91.0,99.0,0.378,0.059,0.225,,4.71,0.76,-0.64,,94.9,,95.1,87.7,0.299,0.448,0.146,,,,0.304,0.522,0.431,0.0,0.0,0.176,0.308,0.462,0.333,,,,,,,,,,,,,138.0,108.0,119.0,0.338,-1.94,83.5
69,2024-07-14,746932,Caught Stealing 2B,caught_stealing_2b,True,608701,663704,Rob Refsnyder,James McArthur,0,3055ac71-e5a2-4b93-b39a-55f88609e7a0,663704.0,jamesmcarthur,McArthur,Right,James McArthur,KCR,3.99,3.96,38.1,100.0,110.0,104.0,0.735,7.04,1.64,10.1,1.17,2.13,0.174,0.421,0.132,0.314,0.442,,,,80.0,95.0,89.0,98.0,97.0,97.0,100.0,91.0,99.0,0.378,0.059,0.225,,4.71,0.76,-0.64,,94.9,,95.1,87.7,0.299,0.448,0.146,,,,0.304,0.522,0.431,0.0,0.0,0.176,0.308,0.462,0.333,,,,,,,,,,,,,138.0,108.0,119.0,0.338,-1.94,83.5
70,2024-07-14,746932,Groundout,field_out,True,686681,445276,Michael Massey,Kenley Jansen,0,69655f59-7948-4993-8a17-cb9c4f205b25,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,2.16,3.19,33.1,108.0,122.0,114.0,0.763,10.26,3.51,6.21,0.0,0.61,0.284,0.37,0.16,0.247,0.51,,,,,,,106.0,112.0,127.0,100.0,112.0,116.0,0.057,,0.047,,,1.61,3.0,,,,94.0,83.1,0.2,0.2,0.35,,,,0.0,0.0,0.0,,,,,,,,,,125.0,108.0,113.0,0.895,1.25,92.1,0.21,0.26,0.258,,,,,,
71,2024-07-14,746932,Single,single,False,592669,445276,Hunter Renfroe,Kenley Jansen,0,b326a5c6-5230-4155-8ac0-931e75f4ee94,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,2.16,3.19,33.1,108.0,122.0,114.0,0.763,10.26,3.51,6.21,0.0,0.61,0.284,0.37,0.16,0.247,0.51,,,,,,,106.0,112.0,127.0,100.0,112.0,116.0,0.057,,0.047,,,1.61,3.0,,,,94.0,83.1,0.2,0.2,0.35,,,,0.0,0.0,0.0,,,,,,,,,,125.0,108.0,113.0,0.895,1.25,92.1,0.21,0.26,0.258,,,,,,
72,2024-07-14,746932,Walk,walk,False,641658,445276,Garrett Hampson,Kenley Jansen,1,2052dfa9-ce80-474c-8360-845906c89f25,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,2.16,3.19,33.1,108.0,122.0,114.0,0.763,10.26,3.51,6.21,0.0,0.61,0.284,0.37,0.16,0.247,0.51,,,,,,,106.0,112.0,127.0,100.0,112.0,116.0,0.057,,0.047,,,1.61,3.0,,,,94.0,83.1,0.2,0.2,0.35,,,,0.0,0.0,0.0,,,,,,,,,,125.0,108.0,113.0,0.895,1.25,92.1,0.21,0.26,0.258,,,,,,
73,2024-07-14,746932,Single,single,True,666023,445276,Freddy Fermin,Kenley Jansen,1,a58a665c-72f9-4ffc-b13b-3e2c2fd1784e,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,2.16,3.19,33.1,108.0,122.0,114.0,0.763,10.26,3.51,6.21,0.0,0.61,0.284,0.37,0.16,0.247,0.51,,,,,,,106.0,112.0,127.0,100.0,112.0,116.0,0.057,,0.047,,,1.61,3.0,,,,94.0,83.1,0.2,0.2,0.35,,,,0.0,0.0,0.0,,,,,,,,,,125.0,108.0,113.0,0.895,1.25,92.1,0.21,0.26,0.258,,,,,,
74,2024-07-14,746932,Groundout,field_out,True,679845,445276,Nick Loftin,Kenley Jansen,0,5ef2a988-a216-4135-949d-38af7d11ae83,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,2.16,3.19,33.1,108.0,122.0,114.0,0.763,10.26,3.51,6.21,0.0,0.61,0.284,0.37,0.16,0.247,0.51,,,,,,,106.0,112.0,127.0,100.0,112.0,116.0,0.057,,0.047,,,1.61,3.0,,,,94.0,83.1,0.2,0.2,0.35,,,,0.0,0.0,0.0,,,,,,,,,,125.0,108.0,113.0,0.895,1.25,92.1,0.21,0.26,0.258,,,,,,
