,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSL/C,wKC/C,vFA,vFC,vFS,vSL,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff
32,2024-08-24,746917,Strikeout,strikeout,True,645444,676710,Jose Herrera,Kutter Crawford,1,34f453a6-2692-410b-b5dd-22360af05eb1,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-24,746917,Hit By Pitch,hit_by_pitch,False,682998,676710,Corbin Carroll,Kutter Crawford,0,5fedcb68-43e4-4889-b57d-68e8d97941cd,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-24,746917,Strikeout,strikeout,True,664983,676710,Jake McCarthy,Kutter Crawford,0,c781daf8-36c4-4b9d-b3a1-fc60c6474cde,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-24,746917,Strikeout,strikeout,True,681508,668678,Mickey Gasper,Zac Gallen,0,8db95906-a13b-4d06-a6ba-f52a2a68ff4a,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,100.0,94.0,95.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,,,,0.462,0.034,,0.087,0.274,-1.04,-1.72,,0.24,2.72,93.5,90.3,,86.8,80.7,0.317,0.494,0.131,0.333,0.833,0.318,,,,,,,0.148,0.228,0.374,85.0,106.0,96.0,132.0,80.0,80.0,0.002,0.141,-1.01,0.77,86.6,94.7,0.269,0.372,0.252,0.258,0.387,0.299,,,,,,,,,
36,2024-08-24,746917,Single,single,False,657136,668678,Connor Wong,Zac Gallen,0,52669af9-7d67-46f2-b1c4-8f25fdd957ad,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,100.0,94.0,95.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,,,,0.462,0.034,,0.087,0.274,-1.04,-1.72,,0.24,2.72,93.5,90.3,,86.8,80.7,0.317,0.494,0.131,0.333,0.833,0.318,,,,,,,0.148,0.228,0.374,85.0,106.0,96.0,132.0,80.0,80.0,0.002,0.141,-1.01,0.77,86.6,94.7,0.269,0.372,0.252,0.258,0.387,0.299,,,,,,,,,
37,2024-08-24,746917,Strikeout,strikeout,True,678882,668678,Ceddanne Rafaela,Zac Gallen,0,961a51f5-52be-41ae-b182-a1563dc762dc,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,100.0,94.0,95.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,,,,0.462,0.034,,0.087,0.274,-1.04,-1.72,,0.24,2.72,93.5,90.3,,86.8,80.7,0.317,0.494,0.131,0.333,0.833,0.318,,,,,,,0.148,0.228,0.374,85.0,106.0,96.0,132.0,80.0,80.0,0.002,0.141,-1.01,0.77,86.6,94.7,0.269,0.372,0.252,0.258,0.387,0.299,,,,,,,,,
38,2024-08-24,746917,Walk,walk,False,680776,668678,Jarren Duran,Zac Gallen,1,358c391f-1f9e-49e9-9d0c-429e48e60429,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,100.0,94.0,95.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,,,,0.462,0.034,,0.087,0.274,-1.04,-1.72,,0.24,2.72,93.5,90.3,,86.8,80.7,0.317,0.494,0.131,0.333,0.833,0.318,,,,,,,0.148,0.228,0.374,85.0,106.0,96.0,132.0,80.0,80.0,0.002,0.141,-1.01,0.77,86.6,94.7,0.269,0.372,0.252,0.258,0.387,0.299,,,,,,,,,
39,2024-08-24,746917,Strikeout,strikeout,True,677800,668678,Wilyer Abreu,Zac Gallen,0,8e2105e9-9450-4429-92b9-ed3e342f20b3,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,100.0,94.0,95.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,,,,0.462,0.034,,0.087,0.274,-1.04,-1.72,,0.24,2.72,93.5,90.3,,86.8,80.7,0.317,0.494,0.131,0.333,0.833,0.318,,,,,,,0.148,0.228,0.374,85.0,106.0,96.0,132.0,80.0,80.0,0.002,0.141,-1.01,0.77,86.6,94.7,0.269,0.372,0.252,0.258,0.387,0.299,,,,,,,,,
40,2024-08-24,746917,Groundout,field_out,True,592626,677161,Joc Pederson,Zack Kelly,0,2cfe479c-29cd-40d5-a230-c5c89bd5f003,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,2.58,3.97,52.1,101.0,111.0,105.0,0.746,9.63,3.78,6.02,1.55,1.24,0.216,0.403,0.164,0.269,0.426,106.0,97.0,93.0,131.0,103.0,115.0,,,,82.0,100.0,103.0,,,,0.315,0.207,,0.266,,-0.8,1.16,,2.07,,96.5,90.8,,82.3,,0.23,0.328,0.222,0.225,0.475,0.198,0.106,0.213,0.354,,,,,,,122.0,105.0,111.0,,,,,0.212,,-0.21,83.6,,0.167,0.476,0.333,,,,,,,,,,,,
41,2024-08-24,746917,Strikeout,strikeout,True,605137,677161,Josh Bell,Zack Kelly,0,76231329-109a-4a8f-b2ef-542b71b37857,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,2.58,3.97,52.1,101.0,111.0,105.0,0.746,9.63,3.78,6.02,1.55,1.24,0.216,0.403,0.164,0.269,0.426,106.0,97.0,93.0,131.0,103.0,115.0,,,,82.0,100.0,103.0,,,,0.315,0.207,,0.266,,-0.8,1.16,,2.07,,96.5,90.8,,82.3,,0.23,0.328,0.222,0.225,0.475,0.198,0.106,0.213,0.354,,,,,,,122.0,105.0,111.0,,,,,0.212,,-0.21,83.6,,0.167,0.476,0.333,,,,,,,,,,,,
42,2024-08-24,746917,Pop Out,field_out,True,666971,677161,Lourdes Gurriel Jr.,Zack Kelly,0,dbba2975-6661-4646-a65b-db4ae632c124,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,2.58,3.97,52.1,101.0,111.0,105.0,0.746,9.63,3.78,6.02,1.55,1.24,0.216,0.403,0.164,0.269,0.426,106.0,97.0,93.0,131.0,103.0,115.0,,,,82.0,100.0,103.0,,,,0.315,0.207,,0.266,,-0.8,1.16,,2.07,,96.5,90.8,,82.3,,0.23,0.328,0.222,0.225,0.475,0.198,0.106,0.213,0.354,,,,,,,122.0,105.0,111.0,,,,,0.212,,-0.21,83.6,,0.167,0.476,0.333,,,,,,,,,,,,
43,2024-08-24,746917,Strikeout,strikeout,True,671213,668678,Triston Casas,Zac Gallen,0,3aa2f6ff-bc07-4dd5-96cf-e775cd800393,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,100.0,94.0,95.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,,,,0.462,0.034,,0.087,0.274,-1.04,-1.72,,0.24,2.72,93.5,90.3,,86.8,80.7,0.317,0.494,0.131,0.333,0.833,0.318,,,,,,,0.148,0.228,0.374,85.0,106.0,96.0,132.0,80.0,80.0,0.002,0.141,-1.01,0.77,86.6,94.7,0.269,0.372,0.252,0.258,0.387,0.299,,,,,,,,,
44,2024-08-24,746917,Single,single,False,646240,668678,Rafael Devers,Zac Gallen,0,db2c55b4-f91e-4f4a-8298-d47417e3539e,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,100.0,94.0,95.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,,,,0.462,0.034,,0.087,0.274,-1.04,-1.72,,0.24,2.72,93.5,90.3,,86.8,80.7,0.317,0.494,0.131,0.333,0.833,0.318,,,,,,,0.148,0.228,0.374,85.0,106.0,96.0,132.0,80.0,80.0,0.002,0.141,-1.01,0.77,86.6,94.7,0.269,0.372,0.252,0.258,0.387,0.299,,,,,,,,,
45,2024-08-24,746917,Grounded Into DP,grounded_into_double_play,True,608701,668678,Rob Refsnyder,Zac Gallen,1,ec7dfeeb-aadd-45df-b77b-3c9b6bf17b1f,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,100.0,94.0,95.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,,,,0.462,0.034,,0.087,0.274,-1.04,-1.72,,0.24,2.72,93.5,90.3,,86.8,80.7,0.317,0.494,0.131,0.333,0.833,0.318,,,,,,,0.148,0.228,0.374,85.0,106.0,96.0,132.0,80.0,80.0,0.002,0.141,-1.01,0.77,86.6,94.7,0.269,0.372,0.252,0.258,0.387,0.299,,,,,,,,,
46,2024-08-24,746917,Pop Out,field_out,True,553993,608371,Eugenio Suárez,Lucas Sims,0,914d6ee9-dd25-49d7-91de-f672931dc9dc,608371.0,lucassims,Sims,Right,Lucas Sims,- - -,4.57,4.44,45.1,93.0,133.0,104.0,0.769,9.33,5.36,7.74,1.59,0.52,0.25,0.387,0.306,0.274,0.395,114.0,91.0,94.0,157.0,96.0,115.0,,,,121.0,89.0,93.0,29.0,81.0,73.0,0.316,0.145,0.002,0.47,,-2.34,2.93,10.03,0.57,,94.2,90.9,88.3,84.1,,0.278,0.574,0.22,0.179,0.286,0.277,0.203,0.354,0.269,,,,0.5,0.667,0.357,,,,,,,,,,,,,,,,,,,94.0,98.0,100.0,0.067,-2.63,79.8,,,
47,2024-08-24,746917,Walk,walk,False,672695,608371,Geraldo Perdomo,Lucas Sims,0,db2f02dd-bd03-4b43-b02c-1e1823358867,608371.0,lucassims,Sims,Right,Lucas Sims,- - -,4.57,4.44,45.1,93.0,133.0,104.0,0.769,9.33,5.36,7.74,1.59,0.52,0.25,0.387,0.306,0.274,0.395,114.0,91.0,94.0,157.0,96.0,115.0,,,,121.0,89.0,93.0,29.0,81.0,73.0,0.316,0.145,0.002,0.47,,-2.34,2.93,10.03,0.57,,94.2,90.9,88.3,84.1,,0.278,0.574,0.22,0.179,0.286,0.277,0.203,0.354,0.269,,,,0.5,0.667,0.357,,,,,,,,,,,,,,,,,,,94.0,98.0,100.0,0.067,-2.63,79.8,,,
48,2024-08-24,746917,Walk,walk,False,641645,608371,Luis Guillorme,Lucas Sims,1,c7bcd462-f3f4-4482-86dc-963549f6935a,608371.0,lucassims,Sims,Right,Lucas Sims,- - -,4.57,4.44,45.1,93.0,133.0,104.0,0.769,9.33,5.36,7.74,1.59,0.52,0.25,0.387,0.306,0.274,0.395,114.0,91.0,94.0,157.0,96.0,115.0,,,,121.0,89.0,93.0,29.0,81.0,73.0,0.316,0.145,0.002,0.47,,-2.34,2.93,10.03,0.57,,94.2,90.9,88.3,84.1,,0.278,0.574,0.22,0.179,0.286,0.277,0.203,0.354,0.269,,,,0.5,0.667,0.357,,,,,,,,,,,,,,,,,,,94.0,98.0,100.0,0.067,-2.63,79.8,,,
49,2024-08-24,746917,Strikeout,strikeout,True,545341,657514,Randal Grichuk,Brennan Bernardino,0,f791099c-5b62-41aa-8436-7e25a4e58f43,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,3.5,3.92,46.1,96.0,94.0,92.0,0.805,9.71,3.88,8.74,0.97,1.37,0.233,0.419,0.155,0.302,0.486,,,,86.0,97.0,95.0,,,,135.0,81.0,76.0,,,,,0.112,,0.058,,,-1.08,,3.1,,,86.8,,84.2,,,,,0.4,0.5,0.067,,,,,,,0.208,0.333,0.323,,,,85.0,103.0,92.0,0.476,,0.01,,,91.4,,,,0.0,0.0,0.133,95.0,93.0,98.0,0.354,-0.76,78.9,0.289,0.456,0.172
50,2024-08-24,746917,Walk,walk,False,682998,657514,Corbin Carroll,Brennan Bernardino,1,9e5ee5dd-6789-4643-9228-db57ed1d9fa2,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,3.5,3.92,46.1,96.0,94.0,92.0,0.805,9.71,3.88,8.74,0.97,1.37,0.233,0.419,0.155,0.302,0.486,,,,86.0,97.0,95.0,,,,135.0,81.0,76.0,,,,,0.112,,0.058,,,-1.08,,3.1,,,86.8,,84.2,,,,,0.4,0.5,0.067,,,,,,,0.208,0.333,0.323,,,,85.0,103.0,92.0,0.476,,0.01,,,91.4,,,,0.0,0.0,0.133,95.0,93.0,98.0,0.354,-0.76,78.9,0.289,0.456,0.172
51,2024-08-24,746917,Walk,walk,False,664983,657514,Jake McCarthy,Brennan Bernardino,1,8c983ebf-056c-4d36-b00e-36a6b3af6867,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,3.5,3.92,46.1,96.0,94.0,92.0,0.805,9.71,3.88,8.74,0.97,1.37,0.233,0.419,0.155,0.302,0.486,,,,86.0,97.0,95.0,,,,135.0,81.0,76.0,,,,,0.112,,0.058,,,-1.08,,3.1,,,86.8,,84.2,,,,,0.4,0.5,0.067,,,,,,,0.208,0.333,0.323,,,,85.0,103.0,92.0,0.476,,0.01,,,91.4,,,,0.0,0.0,0.133,95.0,93.0,98.0,0.354,-0.76,78.9,0.289,0.456,0.172
52,2024-08-24,746917,Strikeout,strikeout,True,592626,657514,Joc Pederson,Brennan Bernardino,1,5df46578-7b9f-4034-83a8-0fd25f6a3c84,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,3.5,3.92,46.1,96.0,94.0,92.0,0.805,9.71,3.88,8.74,0.97,1.37,0.233,0.419,0.155,0.302,0.486,,,,86.0,97.0,95.0,,,,135.0,81.0,76.0,,,,,0.112,,0.058,,,-1.08,,3.1,,,86.8,,84.2,,,,,0.4,0.5,0.067,,,,,,,0.208,0.333,0.323,,,,85.0,103.0,92.0,0.476,,0.01,,,91.4,,,,0.0,0.0,0.133,95.0,93.0,98.0,0.354,-0.76,78.9,0.289,0.456,0.172
53,2024-08-24,746917,Groundout,field_out,True,807799,657044,Masataka Yoshida,Ryan Thompson,0,b809610f-061b-4aab-b827-01a4275440dd,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,126.0,122.0,117.0,132.0,101.0,114.0,,,,,,,,,,0.106,,,0.237,,0.95,,,0.66,,92.6,,,79.0,,0.1,0.2,0.256,,,,,,,,,,,,,,,,103.0,101.0,104.0,0.656,,0.9,,,91.0,,,,0.2,0.333,0.327,,,,,,,0.262,0.39,0.163
54,2024-08-24,746917,Lineout,field_out,True,681508,657044,Mickey Gasper,Ryan Thompson,0,d057450f-4099-4f8b-89b3-c1da2c4d438d,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,126.0,122.0,117.0,132.0,101.0,114.0,,,,,,,,,,0.106,,,0.237,,0.95,,,0.66,,92.6,,,79.0,,0.1,0.2,0.256,,,,,,,,,,,,,,,,103.0,101.0,104.0,0.656,,0.9,,,91.0,,,,0.2,0.333,0.327,,,,,,,0.262,0.39,0.163
55,2024-08-24,746917,Walk,walk,False,657136,657044,Connor Wong,Ryan Thompson,0,5191b02c-7914-4452-bb11-5f7799b1c94e,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,126.0,122.0,117.0,132.0,101.0,114.0,,,,,,,,,,0.106,,,0.237,,0.95,,,0.66,,92.6,,,79.0,,0.1,0.2,0.256,,,,,,,,,,,,,,,,103.0,101.0,104.0,0.656,,0.9,,,91.0,,,,0.2,0.333,0.327,,,,,,,0.262,0.39,0.163
56,2024-08-24,746917,Strikeout,strikeout,True,678882,657044,Ceddanne Rafaela,Ryan Thompson,0,181fdec9-4605-4b78-875a-5f0059c1abde,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,2.44,3.7,55.1,103.0,112.0,108.0,0.811,6.83,1.95,7.81,0.65,2.71,0.156,0.491,0.186,0.341,0.44,126.0,122.0,117.0,132.0,101.0,114.0,,,,,,,,,,0.106,,,0.237,,0.95,,,0.66,,92.6,,,79.0,,0.1,0.2,0.256,,,,,,,,,,,,,,,,103.0,101.0,104.0,0.656,,0.9,,,91.0,,,,0.2,0.333,0.327,,,,,,,0.262,0.39,0.163
57,2024-08-24,746917,Single,single,False,605137,472610,Josh Bell,Luis García,0,1ccdffe9-5473-414c-83bc-1a583f666334,472610.0,luisgarcia,"García, L",Right,Luis García,- - -,5.07,3.81,55.0,99.0,104.0,103.0,0.763,8.35,2.45,9.49,1.31,1.79,0.194,0.5,0.112,0.347,0.417,99.0,91.0,89.0,123.0,94.0,100.0,,,,87.0,82.0,87.0,109.0,103.0,113.0,0.064,0.02,0.18,0.213,,-1.42,-1.64,-1.7,-0.02,,95.8,87.8,87.1,81.8,,0.333,0.5,0.192,,,,0.214,0.643,0.563,0.32,0.38,0.317,,,,,,,96.0,101.0,102.0,0.523,,0.25,,,96.4,,,,0.192,0.308,0.528,,,,,,,0.259,0.457,0.112
58,2024-08-24,746917,Strikeout,strikeout,True,666971,472610,Lourdes Gurriel Jr.,Luis García,0,02d473f8-f62e-4116-848c-bba145e1e2ae,472610.0,luisgarcia,"García, L",Right,Luis García,- - -,5.07,3.81,55.0,99.0,104.0,103.0,0.763,8.35,2.45,9.49,1.31,1.79,0.194,0.5,0.112,0.347,0.417,99.0,91.0,89.0,123.0,94.0,100.0,,,,87.0,82.0,87.0,109.0,103.0,113.0,0.064,0.02,0.18,0.213,,-1.42,-1.64,-1.7,-0.02,,95.8,87.8,87.1,81.8,,0.333,0.5,0.192,,,,0.214,0.643,0.563,0.32,0.38,0.317,,,,,,,96.0,101.0,102.0,0.523,,0.25,,,96.4,,,,0.192,0.308,0.528,,,,,,,0.259,0.457,0.112
59,2024-08-24,746917,Flyout,field_out,True,553993,472610,Eugenio Suárez,Luis García,0,9582f546-a6f3-4db8-934d-9d3a4d9e552d,472610.0,luisgarcia,"García, L",Right,Luis García,- - -,5.07,3.81,55.0,99.0,104.0,103.0,0.763,8.35,2.45,9.49,1.31,1.79,0.194,0.5,0.112,0.347,0.417,99.0,91.0,89.0,123.0,94.0,100.0,,,,87.0,82.0,87.0,109.0,103.0,113.0,0.064,0.02,0.18,0.213,,-1.42,-1.64,-1.7,-0.02,,95.8,87.8,87.1,81.8,,0.333,0.5,0.192,,,,0.214,0.643,0.563,0.32,0.38,0.317,,,,,,,96.0,101.0,102.0,0.523,,0.25,,,96.4,,,,0.192,0.308,0.528,,,,,,,0.259,0.457,0.112
60,2024-08-24,746917,Double,double,False,672695,472610,Geraldo Perdomo,Luis García,1,1a8bdf2a-d8cf-4ab8-aab8-8364a14c2fe8,472610.0,luisgarcia,"García, L",Right,Luis García,- - -,5.07,3.81,55.0,99.0,104.0,103.0,0.763,8.35,2.45,9.49,1.31,1.79,0.194,0.5,0.112,0.347,0.417,99.0,91.0,89.0,123.0,94.0,100.0,,,,87.0,82.0,87.0,109.0,103.0,113.0,0.064,0.02,0.18,0.213,,-1.42,-1.64,-1.7,-0.02,,95.8,87.8,87.1,81.8,,0.333,0.5,0.192,,,,0.214,0.643,0.563,0.32,0.38,0.317,,,,,,,96.0,101.0,102.0,0.523,,0.25,,,96.4,,,,0.192,0.308,0.528,,,,,,,0.259,0.457,0.112
61,2024-08-24,746917,Groundout,field_out,True,641645,472610,Luis Guillorme,Luis García,0,61f79e85-0089-4b7d-a52b-f4d6a6c03787,472610.0,luisgarcia,"García, L",Right,Luis García,- - -,5.07,3.81,55.0,99.0,104.0,103.0,0.763,8.35,2.45,9.49,1.31,1.79,0.194,0.5,0.112,0.347,0.417,99.0,91.0,89.0,123.0,94.0,100.0,,,,87.0,82.0,87.0,109.0,103.0,113.0,0.064,0.02,0.18,0.213,,-1.42,-1.64,-1.7,-0.02,,95.8,87.8,87.1,81.8,,0.333,0.5,0.192,,,,0.214,0.643,0.563,0.32,0.38,0.317,,,,,,,96.0,101.0,102.0,0.523,,0.25,,,96.4,,,,0.192,0.308,0.528,,,,,,,0.259,0.457,0.112
62,2024-08-24,746917,Strikeout,strikeout,True,680776,640462,Jarren Duran,A.J. Puk,0,240c37cf-d3ac-44cc-9449-dd0bf8a76580,640462.0,ajpuk,Puk,Left,A.J. Puk,- - -,3.43,2.95,57.2,102.0,114.0,105.0,0.731,10.14,3.9,6.71,0.47,0.97,0.227,0.4,0.213,0.28,0.456,122.0,103.0,106.0,102.0,106.0,111.0,,,,,,,116.0,103.0,113.0,0.414,,0.031,0.364,,2.6,,-4.01,-0.09,,95.3,,84.4,83.4,,0.132,0.176,0.303,,,,0.229,0.543,0.262,0.444,0.667,0.111,,,,118.0,111.0,110.0,108.0,95.0,95.0,0.172,0.018,-0.37,-1.92,90.3,94.6,0.4,0.4,0.4,0.179,0.231,0.471,,,,,,,0.294,0.471,0.108
63,2024-08-24,746917,Single,single,False,663853,640462,Romy Gonzalez,A.J. Puk,0,eb28f232-de5a-43d2-b231-7a9b91bb975c,640462.0,ajpuk,Puk,Left,A.J. Puk,- - -,3.43,2.95,57.2,102.0,114.0,105.0,0.731,10.14,3.9,6.71,0.47,0.97,0.227,0.4,0.213,0.28,0.456,122.0,103.0,106.0,102.0,106.0,111.0,,,,,,,116.0,103.0,113.0,0.414,,0.031,0.364,,2.6,,-4.01,-0.09,,95.3,,84.4,83.4,,0.132,0.176,0.303,,,,0.229,0.543,0.262,0.444,0.667,0.111,,,,118.0,111.0,110.0,108.0,95.0,95.0,0.172,0.018,-0.37,-1.92,90.3,94.6,0.4,0.4,0.4,0.179,0.231,0.471,,,,,,,0.294,0.471,0.108
64,2024-08-24,746917,Strikeout,strikeout,True,671213,640462,Triston Casas,A.J. Puk,0,17455371-1009-458e-a485-26aa4bed7d4b,640462.0,ajpuk,Puk,Left,A.J. Puk,- - -,3.43,2.95,57.2,102.0,114.0,105.0,0.731,10.14,3.9,6.71,0.47,0.97,0.227,0.4,0.213,0.28,0.456,122.0,103.0,106.0,102.0,106.0,111.0,,,,,,,116.0,103.0,113.0,0.414,,0.031,0.364,,2.6,,-4.01,-0.09,,95.3,,84.4,83.4,,0.132,0.176,0.303,,,,0.229,0.543,0.262,0.444,0.667,0.111,,,,118.0,111.0,110.0,108.0,95.0,95.0,0.172,0.018,-0.37,-1.92,90.3,94.6,0.4,0.4,0.4,0.179,0.231,0.471,,,,,,,0.294,0.471,0.108
65,2024-08-24,746917,Forceout,force_out,True,646240,640462,Rafael Devers,A.J. Puk,1,8a81094d-539d-4215-ad54-80bfaded4738,640462.0,ajpuk,Puk,Left,A.J. Puk,- - -,3.43,2.95,57.2,102.0,114.0,105.0,0.731,10.14,3.9,6.71,0.47,0.97,0.227,0.4,0.213,0.28,0.456,122.0,103.0,106.0,102.0,106.0,111.0,,,,,,,116.0,103.0,113.0,0.414,,0.031,0.364,,2.6,,-4.01,-0.09,,95.3,,84.4,83.4,,0.132,0.176,0.303,,,,0.229,0.543,0.262,0.444,0.667,0.111,,,,118.0,111.0,110.0,108.0,95.0,95.0,0.172,0.018,-0.37,-1.92,90.3,94.6,0.4,0.4,0.4,0.179,0.231,0.471,,,,,,,0.294,0.471,0.108
66,2024-08-24,746917,Groundout,field_out,True,680728,570257,Adrian Del Castillo,Joely Rodríguez,0,adde6f0a-98ed-4031-85a4-810c02743180,570257.0,joelyrodriguez,"Rodríguez, J",Left,Joely Rodríguez,BOS,5.93,5.07,13.2,106.0,78.0,102.0,0.815,7.9,1.32,12.51,1.98,3.22,0.184,0.469,0.245,0.306,0.478,,,,77.0,78.0,84.0,,,,,,,,,,,,,0.149,,,,,-1.16,,,,,79.3,,,,,,,,0.25,0.25,0.538,,,,,,,69.0,109.0,107.0,85.0,111.0,106.0,0.49,0.361,0.18,-4.11,85.5,90.0,0.348,0.783,0.222,,,,,,,,,,0.303,0.394,0.094
