,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
35,2024-07-07,744832,Catcher Interference,catcher_interf,False,676475,687792,Alec Burleson,DJ Herz,1,488297ad-898b-4bf0-a60a-ab2b8184ebd2,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,0.534,0.148,0.055,0.263,-0.31,-2.22,0.94,-0.53,93.3,82.9,86.3,80.9,0.308,0.446,0.323,0.231,0.436,0.288,0.238,0.571,0.237,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-07-07,744832,Single,single,False,575929,571670,Willson Contreras,Dylan Floro,1,da545d07-bce9-4bfe-8fb4-fcad2b75afc2,571670.0,dylanfloro,Floro,Right,Dylan Floro,WSN,2.11,3.1,47.0,106.0,75.0,96.0,0.809,7.28,2.3,7.09,0.0,1.66,0.293,0.338,0.18,0.331,0.455,68.0,115.0,101.0,83.0,111.0,102.0,68.0,98.0,89.0,,,,0.166,0.28,,0.08,2.92,2.14,,-0.67,90.0,84.1,83.6,,0.182,0.182,0.226,0.308,0.308,0.296,0.167,0.19,0.351,,,,,,,79.0,107.0,96.0,,,,0.473,,,,2.15,,,90.2,,0.247,0.296,0.067,,,
37,2024-07-07,744832,Flyout,field_out,True,502671,571670,Paul Goldschmidt,Dylan Floro,1,6620fb3a-e0d7-47d1-8c8c-4ebb0ef151b4,571670.0,dylanfloro,Floro,Right,Dylan Floro,WSN,2.11,3.1,47.0,106.0,75.0,96.0,0.809,7.28,2.3,7.09,0.0,1.66,0.293,0.338,0.18,0.331,0.455,68.0,115.0,101.0,83.0,111.0,102.0,68.0,98.0,89.0,,,,0.166,0.28,,0.08,2.92,2.14,,-0.67,90.0,84.1,83.6,,0.182,0.182,0.226,0.308,0.308,0.296,0.167,0.19,0.351,,,,,,,79.0,107.0,96.0,,,,0.473,,,,2.15,,,90.2,,0.247,0.296,0.067,,,
38,2024-07-07,744832,Single,single,False,571448,571670,Nolan Arenado,Dylan Floro,1,64825ad3-df4a-4f1a-a2a5-39b1e6a11154,571670.0,dylanfloro,Floro,Right,Dylan Floro,WSN,2.11,3.1,47.0,106.0,75.0,96.0,0.809,7.28,2.3,7.09,0.0,1.66,0.293,0.338,0.18,0.331,0.455,68.0,115.0,101.0,83.0,111.0,102.0,68.0,98.0,89.0,,,,0.166,0.28,,0.08,2.92,2.14,,-0.67,90.0,84.1,83.6,,0.182,0.182,0.226,0.308,0.308,0.296,0.167,0.19,0.351,,,,,,,79.0,107.0,96.0,,,,0.473,,,,2.15,,,90.2,,0.247,0.296,0.067,,,
39,2024-07-07,744832,Single,single,False,680977,571670,Brendan Donovan,Dylan Floro,1,b931eb13-e9aa-4e0e-a7ad-4e97c837042e,571670.0,dylanfloro,Floro,Right,Dylan Floro,WSN,2.11,3.1,47.0,106.0,75.0,96.0,0.809,7.28,2.3,7.09,0.0,1.66,0.293,0.338,0.18,0.331,0.455,68.0,115.0,101.0,83.0,111.0,102.0,68.0,98.0,89.0,,,,0.166,0.28,,0.08,2.92,2.14,,-0.67,90.0,84.1,83.6,,0.182,0.182,0.226,0.308,0.308,0.296,0.167,0.19,0.351,,,,,,,79.0,107.0,96.0,,,,0.473,,,,2.15,,,90.2,,0.247,0.296,0.067,,,
40,2024-07-07,744832,Strikeout,strikeout,True,669357,676395,Nolan Gorman,Robert Garcia,0,cd1cac17-a68a-46e9-a1b5-c3c0cb88ac5d,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,85.0,105.0,97.0,114.0,103.0,104.0,107.0,114.0,118.0,,,,0.562,0.175,,0.264,0.35,-0.82,,1.41,94.4,87.4,84.8,,0.25,0.397,0.238,0.235,0.235,0.366,0.269,0.462,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-07-07,744832,Groundout,field_out,True,656180,502043,Riley Adams,Kyle Gibson,0,f888954a-fa55-456f-8389-676a65ca4bc0,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,80.0,85.0,80.0,104.0,102.0,105.0,,,,0.127,0.221,,0.086,-2.35,0.35,,1.85,91.5,84.8,80.6,,0.293,0.683,0.076,0.167,0.194,0.342,0.222,0.306,0.454,0.304,0.739,0.493,105.0,105.0,106.0,84.0,101.0,96.0,94.0,94.0,89.0,0.279,0.205,0.082,0.34,0.83,-1.85,88.9,90.7,78.5,0.252,0.409,0.108,0.322,0.441,0.211
42,2024-07-07,744832,Groundout,field_out,True,696285,502043,Jacob Young,Kyle Gibson,0,6cc13ef8-3fd8-41c2-aefb-88d696c81fb2,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,80.0,85.0,80.0,104.0,102.0,105.0,,,,0.127,0.221,,0.086,-2.35,0.35,,1.85,91.5,84.8,80.6,,0.293,0.683,0.076,0.167,0.194,0.342,0.222,0.306,0.454,0.304,0.739,0.493,105.0,105.0,106.0,84.0,101.0,96.0,94.0,94.0,89.0,0.279,0.205,0.082,0.34,0.83,-1.85,88.9,90.7,78.5,0.252,0.409,0.108,0.322,0.441,0.211
43,2024-07-07,744832,Single,single,False,682928,502043,CJ Abrams,Kyle Gibson,0,d80ec885-ecb6-4483-96c4-c5f4e14dc6d2,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,80.0,85.0,80.0,104.0,102.0,105.0,,,,0.127,0.221,,0.086,-2.35,0.35,,1.85,91.5,84.8,80.6,,0.293,0.683,0.076,0.167,0.194,0.342,0.222,0.306,0.454,0.304,0.739,0.493,105.0,105.0,106.0,84.0,101.0,96.0,94.0,94.0,89.0,0.279,0.205,0.082,0.34,0.83,-1.85,88.9,90.7,78.5,0.252,0.409,0.108,0.322,0.441,0.211
44,2024-07-07,744832,Strikeout,strikeout,True,657041,502043,Lane Thomas,Kyle Gibson,0,435aec3c-0980-4956-86b1-99c9fa56854e,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,80.0,85.0,80.0,104.0,102.0,105.0,,,,0.127,0.221,,0.086,-2.35,0.35,,1.85,91.5,84.8,80.6,,0.293,0.683,0.076,0.167,0.194,0.342,0.222,0.306,0.454,0.304,0.739,0.493,105.0,105.0,106.0,84.0,101.0,96.0,94.0,94.0,89.0,0.279,0.205,0.082,0.34,0.83,-1.85,88.9,90.7,78.5,0.252,0.409,0.108,0.322,0.441,0.211
45,2024-07-07,744832,Strikeout,strikeout,True,666185,676395,Dylan Carlson,Robert Garcia,0,ccd047f9-79b7-4f9d-b412-6f1ecaa6e50f,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,85.0,105.0,97.0,114.0,103.0,104.0,107.0,114.0,118.0,,,,0.562,0.175,,0.264,0.35,-0.82,,1.41,94.4,87.4,84.8,,0.25,0.397,0.238,0.235,0.235,0.366,0.269,0.462,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-07-07,744832,Strikeout,strikeout,True,686780,676395,Pedro Pagés,Robert Garcia,0,04146d72-c556-4582-93df-b4536445684f,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,85.0,105.0,97.0,114.0,103.0,104.0,107.0,114.0,118.0,,,,0.562,0.175,,0.264,0.35,-0.82,,1.41,94.4,87.4,84.8,,0.25,0.397,0.238,0.235,0.235,0.366,0.269,0.462,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-07-07,744832,Groundout,field_out,True,691026,676395,Masyn Winn,Robert Garcia,0,4b889deb-93f4-45d5-ba14-e49d565745c5,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,85.0,105.0,97.0,114.0,103.0,104.0,107.0,114.0,118.0,,,,0.562,0.175,,0.264,0.35,-0.82,,1.41,94.4,87.4,84.8,,0.25,0.397,0.238,0.235,0.235,0.366,0.269,0.462,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-07-07,744832,Single,single,False,695578,502043,James Wood,Kyle Gibson,0,c04cb205-c4f5-4cf2-99ce-640b3fde8063,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,80.0,85.0,80.0,104.0,102.0,105.0,,,,0.127,0.221,,0.086,-2.35,0.35,,1.85,91.5,84.8,80.6,,0.293,0.683,0.076,0.167,0.194,0.342,0.222,0.306,0.454,0.304,0.739,0.493,105.0,105.0,106.0,84.0,101.0,96.0,94.0,94.0,89.0,0.279,0.205,0.082,0.34,0.83,-1.85,88.9,90.7,78.5,0.252,0.409,0.108,0.322,0.441,0.211
49,2024-07-07,744832,Double,double,False,608385,502043,Jesse Winker,Kyle Gibson,1,0380a0cc-7265-4fa8-ae34-0547d30a5b6b,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,80.0,85.0,80.0,104.0,102.0,105.0,,,,0.127,0.221,,0.086,-2.35,0.35,,1.85,91.5,84.8,80.6,,0.293,0.683,0.076,0.167,0.194,0.342,0.222,0.306,0.454,0.304,0.739,0.493,105.0,105.0,106.0,84.0,101.0,96.0,94.0,94.0,89.0,0.279,0.205,0.082,0.34,0.83,-1.85,88.9,90.7,78.5,0.252,0.409,0.108,0.322,0.441,0.211
50,2024-07-07,744832,Walk,walk,False,671277,502043,Luis García Jr.,Kyle Gibson,0,16dfe936-8f85-4e95-b46d-dff2fde17d9a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,80.0,85.0,80.0,104.0,102.0,105.0,,,,0.127,0.221,,0.086,-2.35,0.35,,1.85,91.5,84.8,80.6,,0.293,0.683,0.076,0.167,0.194,0.342,0.222,0.306,0.454,0.304,0.739,0.493,105.0,105.0,106.0,84.0,101.0,96.0,94.0,94.0,89.0,0.279,0.205,0.082,0.34,0.83,-1.85,88.9,90.7,78.5,0.252,0.409,0.108,0.322,0.441,0.211
51,2024-07-07,744832,Grounded Into DP,grounded_into_double_play,True,660766,681676,Juan Yepez,Ryan Fernandez,1,8f8cfff2-e7b2-404c-9b64-942b2afe8bd3,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,109.0,91.0,86.0,109.0,105.0,107.0,,,,0.025,0.462,,,-2.54,2.1,,,95.4,,86.9,,0.5,0.5,0.286,,,,0.153,0.222,0.408,,,,,,,88.0,94.0,92.0,96.0,99.0,95.0,0.348,0.165,,-0.43,1.31,,89.9,95.2,,0.241,0.259,0.214,0.28,0.44,0.188
52,2024-07-07,744832,Groundout,field_out,True,702358,681676,Trey Lipscomb,Ryan Fernandez,0,3fee5281-4bdc-4045-b1e1-2c331958b85e,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,109.0,91.0,86.0,109.0,105.0,107.0,,,,0.025,0.462,,,-2.54,2.1,,,95.4,,86.9,,0.5,0.5,0.286,,,,0.153,0.222,0.408,,,,,,,88.0,94.0,92.0,96.0,99.0,95.0,0.348,0.165,,-0.43,1.31,,89.9,95.2,,0.241,0.259,0.214,0.28,0.44,0.188
53,2024-07-07,744832,Single,single,False,676475,571882,Alec Burleson,Derek Law,0,e7e5bd5b-210b-46f3-95ad-08cf41609241,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,,,,0.133,0.287,,0.043,-1.25,2.56,,1.29,95.1,88.4,87.2,,0.292,0.5,0.186,0.222,0.222,0.238,0.171,0.256,0.405,0.75,2.25,0.0,100.0,94.0,99.0,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.046,0.36,-2.66,-7.81,91.5,94.4,77.8,0.455,0.545,0.109,0.293,0.387,0.252
54,2024-07-07,744832,Home Run,home_run,False,575929,571882,Willson Contreras,Derek Law,1,2981e08d-bdb3-41bd-b830-9f526dbfc5f0,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,,,,0.133,0.287,,0.043,-1.25,2.56,,1.29,95.1,88.4,87.2,,0.292,0.5,0.186,0.222,0.222,0.238,0.171,0.256,0.405,0.75,2.25,0.0,100.0,94.0,99.0,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.046,0.36,-2.66,-7.81,91.5,94.4,77.8,0.455,0.545,0.109,0.293,0.387,0.252
55,2024-07-07,744832,Groundout,field_out,True,502671,571882,Paul Goldschmidt,Derek Law,0,6e060d59-d3fc-47f7-a738-c66a7f0ba85d,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,,,,0.133,0.287,,0.043,-1.25,2.56,,1.29,95.1,88.4,87.2,,0.292,0.5,0.186,0.222,0.222,0.238,0.171,0.256,0.405,0.75,2.25,0.0,100.0,94.0,99.0,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.046,0.36,-2.66,-7.81,91.5,94.4,77.8,0.455,0.545,0.109,0.293,0.387,0.252
56,2024-07-07,744832,Single,single,False,571448,571882,Nolan Arenado,Derek Law,0,440782ab-2160-4cee-ba87-6cd9fc4219b3,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,,,,0.133,0.287,,0.043,-1.25,2.56,,1.29,95.1,88.4,87.2,,0.292,0.5,0.186,0.222,0.222,0.238,0.171,0.256,0.405,0.75,2.25,0.0,100.0,94.0,99.0,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.046,0.36,-2.66,-7.81,91.5,94.4,77.8,0.455,0.545,0.109,0.293,0.387,0.252
57,2024-07-07,744832,Forceout,force_out,True,680977,571882,Brendan Donovan,Derek Law,1,611ef9cb-51dc-465a-a1c0-d53ed06af43d,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,,,,0.133,0.287,,0.043,-1.25,2.56,,1.29,95.1,88.4,87.2,,0.292,0.5,0.186,0.222,0.222,0.238,0.171,0.256,0.405,0.75,2.25,0.0,100.0,94.0,99.0,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.046,0.36,-2.66,-7.81,91.5,94.4,77.8,0.455,0.545,0.109,0.293,0.387,0.252
58,2024-07-07,744832,Flyout,field_out,True,669357,571882,Nolan Gorman,Derek Law,0,a8cf0e55-4801-4f77-b7e0-6725f7fde63a,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,,,,0.133,0.287,,0.043,-1.25,2.56,,1.29,95.1,88.4,87.2,,0.292,0.5,0.186,0.222,0.222,0.238,0.171,0.256,0.405,0.75,2.25,0.0,100.0,94.0,99.0,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.046,0.36,-2.66,-7.81,91.5,94.4,77.8,0.455,0.545,0.109,0.293,0.387,0.252
59,2024-07-07,744832,Strikeout,strikeout,True,656180,681676,Riley Adams,Ryan Fernandez,0,7da07f01-bcee-4320-a336-f7dfdb508709,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,109.0,91.0,86.0,109.0,105.0,107.0,,,,0.025,0.462,,,-2.54,2.1,,,95.4,,86.9,,0.5,0.5,0.286,,,,0.153,0.222,0.408,,,,,,,88.0,94.0,92.0,96.0,99.0,95.0,0.348,0.165,,-0.43,1.31,,89.9,95.2,,0.241,0.259,0.214,0.28,0.44,0.188
60,2024-07-07,744832,Flyout,field_out,True,696285,681676,Jacob Young,Ryan Fernandez,0,8e8c20f2-82dc-41f3-8d86-f7f08f683acf,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,109.0,91.0,86.0,109.0,105.0,107.0,,,,0.025,0.462,,,-2.54,2.1,,,95.4,,86.9,,0.5,0.5,0.286,,,,0.153,0.222,0.408,,,,,,,88.0,94.0,92.0,96.0,99.0,95.0,0.348,0.165,,-0.43,1.31,,89.9,95.2,,0.241,0.259,0.214,0.28,0.44,0.188
61,2024-07-07,744832,Single,single,False,682928,681676,CJ Abrams,Ryan Fernandez,0,66c3cf6c-214b-444f-8711-03e057e01a8e,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,109.0,91.0,86.0,109.0,105.0,107.0,,,,0.025,0.462,,,-2.54,2.1,,,95.4,,86.9,,0.5,0.5,0.286,,,,0.153,0.222,0.408,,,,,,,88.0,94.0,92.0,96.0,99.0,95.0,0.348,0.165,,-0.43,1.31,,89.9,95.2,,0.241,0.259,0.214,0.28,0.44,0.188
62,2024-07-07,744832,Single,single,False,657041,681676,Lane Thomas,Ryan Fernandez,1,05aa0021-76a3-41f8-b628-9760b82d126e,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,109.0,91.0,86.0,109.0,105.0,107.0,,,,0.025,0.462,,,-2.54,2.1,,,95.4,,86.9,,0.5,0.5,0.286,,,,0.153,0.222,0.408,,,,,,,88.0,94.0,92.0,96.0,99.0,95.0,0.348,0.165,,-0.43,1.31,,89.9,95.2,,0.241,0.259,0.214,0.28,0.44,0.188
63,2024-07-07,744832,Walk,walk,False,695578,667463,James Wood,John King,1,b48e88c4-ac76-45bc-87a9-7e26ef2cf05a,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,88.0,105.0,102.0,58.0,92.0,95.0,81.0,101.0,105.0,,,,0.01,0.115,,0.299,5.46,-4.45,,-0.23,93.4,84.0,83.1,,,,,0.244,0.378,0.253,0.294,0.647,0.321,,,,,,,79.0,106.0,98.0,,,,0.576,,,,2.49,,,93.3,,0.247,0.273,0.136,,,
64,2024-07-07,744832,Forceout,force_out,True,608385,667463,Jesse Winker,John King,1,09167a45-bd71-4ab6-a2ac-ddc1bcbea101,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,88.0,105.0,102.0,58.0,92.0,95.0,81.0,101.0,105.0,,,,0.01,0.115,,0.299,5.46,-4.45,,-0.23,93.4,84.0,83.1,,,,,0.244,0.378,0.253,0.294,0.647,0.321,,,,,,,79.0,106.0,98.0,,,,0.576,,,,2.49,,,93.3,,0.247,0.273,0.136,,,
65,2024-07-07,744832,Flyout,field_out,True,666185,571882,Dylan Carlson,Derek Law,0,f1e3908f-7712-479d-94f5-3d7908dc7eec,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,,,,0.133,0.287,,0.043,-1.25,2.56,,1.29,95.1,88.4,87.2,,0.292,0.5,0.186,0.222,0.222,0.238,0.171,0.256,0.405,0.75,2.25,0.0,100.0,94.0,99.0,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.046,0.36,-2.66,-7.81,91.5,94.4,77.8,0.455,0.545,0.109,0.293,0.387,0.252
66,2024-07-07,744832,Single,single,False,686780,571882,Pedro Pagés,Derek Law,0,c3a870f7-c61a-42ae-9a4e-9ce78c10c4ff,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,,,,0.133,0.287,,0.043,-1.25,2.56,,1.29,95.1,88.4,87.2,,0.292,0.5,0.186,0.222,0.222,0.238,0.171,0.256,0.405,0.75,2.25,0.0,100.0,94.0,99.0,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.046,0.36,-2.66,-7.81,91.5,94.4,77.8,0.455,0.545,0.109,0.293,0.387,0.252
67,2024-07-07,744832,Single,single,False,691026,571882,Masyn Winn,Derek Law,1,a7664c7c-95dd-4152-bb83-e4190c72ade7,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,,,,0.133,0.287,,0.043,-1.25,2.56,,1.29,95.1,88.4,87.2,,0.292,0.5,0.186,0.222,0.222,0.238,0.171,0.256,0.405,0.75,2.25,0.0,100.0,94.0,99.0,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.046,0.36,-2.66,-7.81,91.5,94.4,77.8,0.455,0.545,0.109,0.293,0.387,0.252
68,2024-07-07,744832,Lineout,field_out,True,672279,571882,Michael Siani,Derek Law,0,891efc0a-b2c2-4afe-9080-0535d2178001,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,,,,0.133,0.287,,0.043,-1.25,2.56,,1.29,95.1,88.4,87.2,,0.292,0.5,0.186,0.222,0.222,0.238,0.171,0.256,0.405,0.75,2.25,0.0,100.0,94.0,99.0,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.046,0.36,-2.66,-7.81,91.5,94.4,77.8,0.455,0.545,0.109,0.293,0.387,0.252
69,2024-07-07,744832,Flyout,field_out,True,575929,571882,Willson Contreras,Derek Law,0,07bfe225-ed05-4663-abd7-94423811281a,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,,,,0.133,0.287,,0.043,-1.25,2.56,,1.29,95.1,88.4,87.2,,0.292,0.5,0.186,0.222,0.222,0.238,0.171,0.256,0.405,0.75,2.25,0.0,100.0,94.0,99.0,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.046,0.36,-2.66,-7.81,91.5,94.4,77.8,0.455,0.545,0.109,0.293,0.387,0.252
70,2024-07-07,744832,Groundout,field_out,True,671277,667463,Luis García Jr.,John King,0,27176094-677d-4183-b464-1d368e81a6e3,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,88.0,105.0,102.0,58.0,92.0,95.0,81.0,101.0,105.0,,,,0.01,0.115,,0.299,5.46,-4.45,,-0.23,93.4,84.0,83.1,,,,,0.244,0.378,0.253,0.294,0.647,0.321,,,,,,,79.0,106.0,98.0,,,,0.576,,,,2.49,,,93.3,,0.247,0.273,0.136,,,
