,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
36,2024-07-05,746046,Groundout,field_out,True,683734,682610,Andrew Vaughn,Roddery Muñoz,0,1e04f573-ac68-4685-8ce5-6a6e732ba411,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
37,2024-07-05,746046,Single,single,False,650391,682610,Eloy Jiménez,Roddery Muñoz,0,95528e35-8fad-4ee9-bc94-8ac0bc7b2d22,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
38,2024-07-05,746046,Walk,walk,False,657557,682610,Paul DeJong,Roddery Muñoz,1,116b6e21-ebd1-423c-ba73-cfdb8f944cb9,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
39,2024-07-05,746046,Flyout,field_out,True,672820,682610,Lenyn Sosa,Roddery Muñoz,0,6d02d150-faa8-4c23-9cad-a8224332beb5,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
40,2024-07-05,746046,Double,double,False,670032,682610,Nicky Lopez,Roddery Muñoz,1,b74bfebe-9f68-4d46-a652-4546f038777f,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
41,2024-07-05,746046,Pop Out,field_out,True,455117,682610,Martín Maldonado,Roddery Muñoz,0,d7044262-669d-41b2-a94c-61fd32817efb,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
42,2024-07-05,746046,Groundout,field_out,True,669364,689672,Xavier Edwards,Drew Thorpe,0,e7ab3fb0-7d0a-4efe-989d-b7990ae7de05,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,0.39,,,0.62,91.0,,,81.0,,,,0.0,0.0,0.167,0.184,0.368,0.076,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074,,,,,,,,,
43,2024-07-05,746046,Groundout,field_out,True,660644,689672,Vidal Bruján,Drew Thorpe,0,8f4fd661-aa07-46ec-9d76-868b1404b8c9,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,0.39,,,0.62,91.0,,,81.0,,,,0.0,0.0,0.167,0.184,0.368,0.076,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074,,,,,,,,,
44,2024-07-05,746046,Pop Out,field_out,True,663743,689672,Nick Fortes,Drew Thorpe,0,3e6bd3c6-c09c-45c7-bc6f-fed8c2d22cb0,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,0.39,,,0.62,91.0,,,81.0,,,,0.0,0.0,0.167,0.184,0.368,0.076,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074,,,,,,,,,
45,2024-07-05,746046,Flyout,field_out,True,502054,682610,Tommy Pham,Roddery Muñoz,0,d4d679a8-98c5-465f-9752-754f499968bf,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
46,2024-07-05,746046,Groundout,field_out,True,643217,682610,Andrew Benintendi,Roddery Muñoz,0,d28a16b9-97e1-434c-8747-98d269c9e416,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
47,2024-07-05,746046,Walk,walk,False,673357,682610,Luis Robert Jr.,Roddery Muñoz,0,2f11dbbd-31c1-476d-a3fd-f00645d5f6bb,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
48,2024-07-05,746046,Strikeout,strikeout,True,683734,682610,Andrew Vaughn,Roddery Muñoz,1,632c9be5-75f0-4365-a7ef-b1da8ae683bb,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
49,2024-07-05,746046,Single,single,False,665862,689672,Jazz Chisholm Jr.,Drew Thorpe,0,e4c81a89-fa9e-49e6-b767-a229a8726950,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,0.39,,,0.62,91.0,,,81.0,,,,0.0,0.0,0.167,0.184,0.368,0.076,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074,,,,,,,,,
50,2024-07-05,746046,Flyout,field_out,True,650559,689672,Bryan De La Cruz,Drew Thorpe,0,f07211b8-977a-4db6-9beb-3e7e60b3f055,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,0.39,,,0.62,91.0,,,81.0,,,,0.0,0.0,0.167,0.184,0.368,0.076,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074,,,,,,,,,
51,2024-07-05,746046,Strikeout,strikeout,True,605137,689672,Josh Bell,Drew Thorpe,1,df67334e-9a4b-479a-9a19-f3e87eae797a,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,0.39,,,0.62,91.0,,,81.0,,,,0.0,0.0,0.167,0.184,0.368,0.076,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074,,,,,,,,,
52,2024-07-05,746046,Strikeout,strikeout,True,660821,689672,Jesús Sánchez,Drew Thorpe,0,c07c2f88-d406-4af7-9a0d-0886f2b6771a,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,0.39,,,0.62,91.0,,,81.0,,,,0.0,0.0,0.167,0.184,0.368,0.076,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074,,,,,,,,,
53,2024-07-05,746046,Groundout,field_out,True,650391,682610,Eloy Jiménez,Roddery Muñoz,0,d558adf9-2e34-4e49-9f51-abf6de95666e,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
54,2024-07-05,746046,Strikeout,strikeout,True,657557,682610,Paul DeJong,Roddery Muñoz,0,ffed270b-930f-4b5b-83a3-8759891c70bc,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
55,2024-07-05,746046,Pop Out,field_out,True,672820,682610,Lenyn Sosa,Roddery Muñoz,0,bc5a4010-68b9-41b6-8c8e-918397da59af,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,0.229,0.257,,0.173,-2.9,,-1.48,-0.77,95.7,,95.1,85.8,0.273,0.614,0.141,0.222,0.361,0.328,0.286,0.738,0.173,,,,52.0,96.0,89.0,91.0,96.0,90.0,0.247,0.094,1.93,-4.22,89.8,89.5,0.318,0.727,0.356,0.14,0.28,0.262,,,,,,,,,
56,2024-07-05,746046,Pop Out,field_out,True,669394,689672,Jake Burger,Drew Thorpe,0,156e25e8-1089-4361-95e6-bc6723de4c2e,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,0.39,,,0.62,91.0,,,81.0,,,,0.0,0.0,0.167,0.184,0.368,0.076,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074,,,,,,,,,
57,2024-07-05,746046,Double,double,False,667472,689672,Dane Myers,Drew Thorpe,0,3ae349a4-c4ca-4758-b114-cb693bbe0a63,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,0.39,,,0.62,91.0,,,81.0,,,,0.0,0.0,0.167,0.184,0.368,0.076,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074,,,,,,,,,
58,2024-07-05,746046,Single,single,False,669364,605154,Xavier Edwards,John Brebbia,1,f499d0af-77ff-4fb3-940d-d11c5002e19d,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,105.0,107.0,108.0,,,,105.0,101.0,104.0,,,,,0.461,,0.538,2.3,,,-1.42,93.9,,,82.9,,,,0.31,0.488,0.256,0.138,0.262,0.284,,,,168.0,136.0,106.0,,,,,0.002,,7.24,,89.6,,,,,,,,,,,,,,,
59,2024-07-05,746046,Strikeout,strikeout,True,660644,605154,Vidal Bruján,John Brebbia,0,a588c37c-ce28-4ecc-93d6-62fba93964c3,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,105.0,107.0,108.0,,,,105.0,101.0,104.0,,,,,0.461,,0.538,2.3,,,-1.42,93.9,,,82.9,,,,0.31,0.488,0.256,0.138,0.262,0.284,,,,168.0,136.0,106.0,,,,,0.002,,7.24,,89.6,,,,,,,,,,,,,,,
60,2024-07-05,746046,Single,single,False,663743,605154,Nick Fortes,John Brebbia,1,b9889880-00ce-4d7c-bbb6-fddeced40797,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,105.0,107.0,108.0,,,,105.0,101.0,104.0,,,,,0.461,,0.538,2.3,,,-1.42,93.9,,,82.9,,,,0.31,0.488,0.256,0.138,0.262,0.284,,,,168.0,136.0,106.0,,,,,0.002,,7.24,,89.6,,,,,,,,,,,,,,,
61,2024-07-05,746046,Walk,walk,False,665862,605154,Jazz Chisholm Jr.,John Brebbia,1,03db35eb-9471-4bfd-bfe7-9c14a600ed14,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,105.0,107.0,108.0,,,,105.0,101.0,104.0,,,,,0.461,,0.538,2.3,,,-1.42,93.9,,,82.9,,,,0.31,0.488,0.256,0.138,0.262,0.284,,,,168.0,136.0,106.0,,,,,0.002,,7.24,,89.6,,,,,,,,,,,,,,,
62,2024-07-05,746046,Lineout,field_out,True,650559,605154,Bryan De La Cruz,John Brebbia,0,41923c0e-f40f-449a-888a-cf657f2e708d,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,105.0,107.0,108.0,,,,105.0,101.0,104.0,,,,,0.461,,0.538,2.3,,,-1.42,93.9,,,82.9,,,,0.31,0.488,0.256,0.138,0.262,0.284,,,,168.0,136.0,106.0,,,,,0.002,,7.24,,89.6,,,,,,,,,,,,,,,
63,2024-07-05,746046,Flyout,field_out,True,670032,608638,Nicky Lopez,JT Chargois,0,b9cc8684-7a03-4bbc-bf94-cfc397181966,608638.0,jtchargois,Chargois,Right,JT Chargois,MIA,1.32,4.42,13.2,95.0,95.0,94.0,0.815,7.9,3.29,5.93,1.32,0.71,0.289,0.368,0.211,0.395,0.455,84.0,124.0,110.0,90.0,96.0,94.0,104.0,90.0,93.0,,,,0.582,0.021,,0.397,7.77,,0.36,2.65,94.1,,94.2,85.7,0.25,0.5,0.063,0.095,0.095,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-07-05,746046,Strikeout,strikeout,True,455117,608638,Martín Maldonado,JT Chargois,0,acd003f6-17f7-49a6-b636-ea0bf73e693e,608638.0,jtchargois,Chargois,Right,JT Chargois,MIA,1.32,4.42,13.2,95.0,95.0,94.0,0.815,7.9,3.29,5.93,1.32,0.71,0.289,0.368,0.211,0.395,0.455,84.0,124.0,110.0,90.0,96.0,94.0,104.0,90.0,93.0,,,,0.582,0.021,,0.397,7.77,,0.36,2.65,94.1,,94.2,85.7,0.25,0.5,0.063,0.095,0.095,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-07-05,746046,Single,single,False,502054,608638,Tommy Pham,JT Chargois,0,5d540e23-4f43-44c0-a913-458e6180b07b,608638.0,jtchargois,Chargois,Right,JT Chargois,MIA,1.32,4.42,13.2,95.0,95.0,94.0,0.815,7.9,3.29,5.93,1.32,0.71,0.289,0.368,0.211,0.395,0.455,84.0,124.0,110.0,90.0,96.0,94.0,104.0,90.0,93.0,,,,0.582,0.021,,0.397,7.77,,0.36,2.65,94.1,,94.2,85.7,0.25,0.5,0.063,0.095,0.095,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-07-05,746046,Pop Out,field_out,True,643217,608638,Andrew Benintendi,JT Chargois,0,ac390625-b358-48aa-9e44-f36b9a9170dd,608638.0,jtchargois,Chargois,Right,JT Chargois,MIA,1.32,4.42,13.2,95.0,95.0,94.0,0.815,7.9,3.29,5.93,1.32,0.71,0.289,0.368,0.211,0.395,0.455,84.0,124.0,110.0,90.0,96.0,94.0,104.0,90.0,93.0,,,,0.582,0.021,,0.397,7.77,,0.36,2.65,94.1,,94.2,85.7,0.25,0.5,0.063,0.095,0.095,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-07-05,746046,Strikeout,strikeout,True,605137,621383,Josh Bell,Tanner Banks,0,59bcc1ff-2f1b-441c-9caf-981c8bfb0046,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,86.0,112.0,110.0,80.0,108.0,97.0,107.0,93.0,92.0,,,,0.067,0.298,,0.325,0.64,,0.94,-0.8,93.5,,92.0,88.0,0.273,0.273,0.444,0.326,0.5,0.213,0.226,0.358,0.279,,,,85.0,96.0,96.0,,,,,0.16,,-2.05,,86.1,0.29,0.516,0.185,,,,119.0,108.0,107.0,0.149,1.52,82.2,0.154,0.192,0.347
68,2024-07-05,746046,Groundout,field_out,True,656896,621383,Emmanuel Rivera,Tanner Banks,0,423e06f8-be89-4d40-a7a7-cf8b29391b71,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,86.0,112.0,110.0,80.0,108.0,97.0,107.0,93.0,92.0,,,,0.067,0.298,,0.325,0.64,,0.94,-0.8,93.5,,92.0,88.0,0.273,0.273,0.444,0.326,0.5,0.213,0.226,0.358,0.279,,,,85.0,96.0,96.0,,,,,0.16,,-2.05,,86.1,0.29,0.516,0.185,,,,119.0,108.0,107.0,0.149,1.52,82.2,0.154,0.192,0.347
69,2024-07-05,746046,Field Error,field_error,False,669394,621383,Jake Burger,Tanner Banks,0,3efe4d95-185a-4424-85cb-99a973a4dd5f,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,86.0,112.0,110.0,80.0,108.0,97.0,107.0,93.0,92.0,,,,0.067,0.298,,0.325,0.64,,0.94,-0.8,93.5,,92.0,88.0,0.273,0.273,0.444,0.326,0.5,0.213,0.226,0.358,0.279,,,,85.0,96.0,96.0,,,,,0.16,,-2.05,,86.1,0.29,0.516,0.185,,,,119.0,108.0,107.0,0.149,1.52,82.2,0.154,0.192,0.347
70,2024-07-05,746046,Forceout,force_out,True,667472,656629,Dane Myers,Michael Kopech,1,ce860763-c517-4b32-8591-6e847c796932,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,153.0,99.0,111.0,,,,114.0,103.0,108.0,,,,,0.795,,0.096,0.09,,,-2.76,98.6,,,86.5,,,,0.28,0.4,0.297,0.22,0.422,0.322,,,,92.0,17.0,15.0,95.0,106.0,98.0,0.107,0.001,0.67,-3.7,91.3,73.5,,,,0.2,0.2,0.231,,,,,,,,,
71,2024-07-05,746046,Walk,walk,False,673357,686539,Luis Robert Jr.,Declan Cronin,0,a9cba197-6856-4325-8b99-7d65d95a5397,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,,,,0.41,0.046,,0.544,2.05,,0.02,0.85,93.5,,93.3,86.8,0.328,0.418,0.157,0.262,0.291,0.341,0.111,0.111,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2024-07-05,746046,Strikeout,strikeout,True,683734,686539,Andrew Vaughn,Declan Cronin,0,390e4a72-4823-4db8-b135-a30d4f06eae1,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,,,,0.41,0.046,,0.544,2.05,,0.02,0.85,93.5,,93.3,86.8,0.328,0.418,0.157,0.262,0.291,0.341,0.111,0.111,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2024-07-05,746046,Grounded Into DP,grounded_into_double_play,True,650391,686539,Eloy Jiménez,Declan Cronin,1,d66feaa9-b10d-4170-a6d9-ee85fd193a1e,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,,,,0.41,0.046,,0.544,2.05,,0.02,0.85,93.5,,93.3,86.8,0.328,0.418,0.157,0.262,0.291,0.341,0.111,0.111,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
